family,arch,seed,group,contrast,checkpoint_set,n_checkpoints,checkpoints,n_items_per_checkpoint_min,mean_gain_delta,sd_across_checkpoints_gain_delta,se_across_checkpoints_gain_delta,checkpoint_values_gain_delta,mean_true_source_nll_delta_a_minus_b,sd_across_checkpoints_true_source_nll_delta_a_minus_b,se_across_checkpoints_true_source_nll_delta_a_minus_b,checkpoint_values_true_source_nll_delta_a_minus_b,mean_unrelated_source_nll_delta_a_minus_b,sd_across_checkpoints_unrelated_source_nll_delta_a_minus_b,se_across_checkpoints_unrelated_source_nll_delta_a_minus_b,checkpoint_values_unrelated_source_nll_delta_a_minus_b,mean_excess_true_nll_cost_over_unrelated,sd_across_checkpoints_excess_true_nll_cost_over_unrelated,se_across_checkpoints_excess_true_nll_cost_over_unrelated,checkpoint_values_excess_true_nll_cost_over_unrelated
rewrite,RBT,43022,token_nonoverlap,VminusR,RBT_all60_100,5,chck_100M;chck_60M;chck_70M;chck_80M;chck_90M,2732,0.4648670396618927,0.2503468473365982,0.11195851371947914,chck_100M:0.585825;chck_60M:0.0278448;chck_70M:0.484701;chck_80M:0.633048;chck_90M:0.592917,-1.0040066111860129,0.46918007653867144,0.2098237089658047,chck_100M:-1.39995;chck_60M:-0.32736;chck_70M:-0.716873;chck_80M:-1.18249;chck_90M:-1.39336,-0.5391395715241203,0.27186898316943175,0.12158350546811912,chck_100M:-0.814123;chck_60M:-0.299515;chck_70M:-0.232172;chck_80M:-0.549443;chck_90M:-0.800445,-0.4648670396618927,0.2503468473365982,0.11195851371947914,chck_100M:-0.585825;chck_60M:-0.0278448;chck_70M:-0.484701;chck_80M:-0.633048;chck_90M:-0.592917
rewrite,RBT,43022,token_overlap,CminusR,RBT_all60_100,5,chck_100M;chck_60M;chck_70M;chck_80M;chck_90M,3160,0.25494469417801385,0.2597950732630265,0.11618388880713305,chck_100M:0.466472;chck_60M:-0.0840657;chck_70M:0.0353319;chck_80M:0.398206;chck_90M:0.458779,-0.2873187366241141,0.554017272212522,0.24776405627524087,chck_100M:-0.751912;chck_60M:0.448013;chck_70M:0.158113;chck_80M:-0.555066;chck_90M:-0.735742,-0.03237404244610026,0.2947148431858757,0.13180048466836175,chck_100M:-0.28544;chck_60M:0.363947;chck_70M:0.193445;chck_80M:-0.156859;chck_90M:-0.276963,-0.25494469417801385,0.2597950732630265,0.11618388880713305,chck_100M:-0.466472;chck_60M:0.0840657;chck_70M:-0.0353319;chck_80M:-0.398206;chck_90M:-0.458779
rewrite,RBT,43022,token_overlap,RminusC,RBT_all60_100,5,chck_100M;chck_60M;chck_70M;chck_80M;chck_90M,3160,-0.25494469417801385,0.2597950732630265,0.11618388880713305,chck_100M:-0.466472;chck_60M:0.0840657;chck_70M:-0.0353319;chck_80M:-0.398206;chck_90M:-0.458779,0.2873187366241141,0.554017272212522,0.24776405627524087,chck_100M:0.751912;chck_60M:-0.448013;chck_70M:-0.158113;chck_80M:0.555066;chck_90M:0.735742,0.03237404244610026,0.2947148431858757,0.13180048466836175,chck_100M:0.28544;chck_60M:-0.363947;chck_70M:-0.193445;chck_80M:0.156859;chck_90M:0.276963,0.25494469417801385,0.2597950732630265,0.11618388880713305,chck_100M:0.466472;chck_60M:-0.0840657;chck_70M:0.0353319;chck_80M:0.398206;chck_90M:0.458779
rewrite,RBT,43022,token_overlap,RminusV,RBT_all60_100,5,chck_100M;chck_60M;chck_70M;chck_80M;chck_90M,3160,-0.3946189394895035,0.2617575814925972,0.11706154916867764,chck_100M:-0.609676;chck_60M:0.00364029;chck_70M:-0.265734;chck_80M:-0.506516;chck_90M:-0.594808,0.870839114739925,0.5953931979801823,0.2662679328049356,chck_100M:1.43724;chck_60M:0.166731;chck_70M:0.323601;chck_80M:1.0298;chck_90M:1.39682,0.47622017525042165,0.3536806785890905,0.15817080793069216,chck_100M:0.827562;chck_60M:0.170372;chck_70M:0.0578663;chck_80M:0.523289;chck_90M:0.802011,0.39461893948950344,0.2617575814925972,0.11706154916867764,chck_100M:0.609676;chck_60M:-0.00364029;chck_70M:0.265734;chck_80M:0.506516;chck_90M:0.594808
rewrite,RBT,43022,token_overlap,VminusC,RBT_all60_100,5,chck_100M;chck_60M;chck_70M;chck_80M;chck_90M,3160,0.1396742453114896,0.05646131706544846,0.02525026861150234,chck_100M:0.143204;chck_60M:0.0804254;chck_70M:0.230402;chck_80M:0.10831;chck_90M:0.136029,-0.5835203781158109,0.0994393849166923,0.04447064486289824,chck_100M:-0.685327;chck_60M:-0.614744;chck_70M:-0.481713;chck_80M:-0.474739;chck_90M:-0.661078,-0.44384613280432134,0.12990439164757264,0.05809501005994566,chck_100M:-0.542123;chck_60M:-0.534319;chck_70M:-0.251311;chck_80M:-0.36643;chck_90M:-0.525048,-0.1396742453114896,0.05646131706544847,0.025250268611502345,chck_100M:-0.143204;chck_60M:-0.0804254;chck_70M:-0.230402;chck_80M:-0.10831;chck_90M:-0.136029
rewrite,RBT,43022,token_overlap,VminusR,RBT_all60_100,5,chck_100M;chck_60M;chck_70M;chck_80M;chck_90M,3160,0.3946189394895035,0.2617575814925972,0.11706154916867764,chck_100M:0.609676;chck_60M:-0.00364029;chck_70M:0.265734;chck_80M:0.506516;chck_90M:0.594808,-0.870839114739925,0.5953931979801823,0.2662679328049356,chck_100M:-1.43724;chck_60M:-0.166731;chck_70M:-0.323601;chck_80M:-1.0298;chck_90M:-1.39682,-0.47622017525042165,0.3536806785890905,0.15817080793069216,chck_100M:-0.827562;chck_60M:-0.170372;chck_70M:-0.0578663;chck_80M:-0.523289;chck_90M:-0.802011,-0.39461893948950344,0.2617575814925972,0.11706154916867764,chck_100M:-0.609676;chck_60M:0.00364029;chck_70M:-0.265734;chck_80M:-0.506516;chck_90M:-0.594808
rewrite,D,43022,ALL,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.49222335959794833,0.0745628238392019,0.04304886641510187,chck_100M:0.445999;chck_80M:0.578241;chck_90M:0.452431,-0.15841335186302724,0.09211198949330011,0.053180881929548805,chck_100M:-0.11598;chck_80M:-0.264094;chck_90M:-0.0951661,0.3338100077349211,0.02180737472545903,0.012590493668062813,chck_100M:0.330019;chck_80M:0.314147;chck_90M:0.357264,-0.49222335959794833,0.0745628238392019,0.04304886641510187,chck_100M:-0.445999;chck_80M:-0.578241;chck_90M:-0.452431
rewrite,D,43022,ALL,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,-0.49222335959794833,0.0745628238392019,0.04304886641510187,chck_100M:-0.445999;chck_80M:-0.578241;chck_90M:-0.452431,0.15841335186302724,0.09211198949330011,0.053180881929548805,chck_100M:0.11598;chck_80M:0.264094;chck_90M:0.0951661,-0.3338100077349211,0.02180737472545903,0.012590493668062813,chck_100M:-0.330019;chck_80M:-0.314147;chck_90M:-0.357264,0.49222335959794833,0.0745628238392019,0.04304886641510187,chck_100M:0.445999;chck_80M:0.578241;chck_90M:0.452431
rewrite,D,43022,ALL,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,-1.1048715335699666,0.06583282345858268,0.03800859834532583,chck_100M:-1.0705;chck_80M:-1.18078;chck_90M:-1.06334,1.207089064317162,0.07226438908882689,0.041721864493258064,chck_100M:1.17024;chck_80M:1.29035;chck_90M:1.16068,0.10221753074719535,0.006482659657248913,0.003742765298177387,chck_100M:0.0997389;chck_80M:0.109574;chck_90M:0.0973399,1.1048715335699666,0.06583282345858268,0.03800859834532583,chck_100M:1.0705;chck_80M:1.18078;chck_90M:1.06334
rewrite,D,43022,ALL,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.6126481739720183,0.011087301545220262,0.006401256531719472,chck_100M:0.624503;chck_80M:0.602535;chck_90M:0.610906,-1.0486757124541348,0.02021451206819986,0.011670853984112129,chck_100M:-1.05426;chck_80M:-1.02626;chck_90M:-1.06551,-0.4360275384821164,0.016368674146753383,0.009450458424905335,chck_100M:-0.429758;chck_80M:-0.423721;chck_90M:-0.454604,-0.6126481739720183,0.011087301545220262,0.006401256531719472,chck_100M:-0.624503;chck_80M:-0.602535;chck_90M:-0.610906
rewrite,D,43022,ALL,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,1.1048715335699666,0.06583282345858268,0.03800859834532583,chck_100M:1.0705;chck_80M:1.18078;chck_90M:1.06334,-1.207089064317162,0.07226438908882689,0.041721864493258064,chck_100M:-1.17024;chck_80M:-1.29035;chck_90M:-1.16068,-0.10221753074719535,0.006482659657248913,0.003742765298177387,chck_100M:-0.0997389;chck_80M:-0.109574;chck_90M:-0.0973399,-1.1048715335699666,0.06583282345858268,0.03800859834532583,chck_100M:-1.0705;chck_80M:-1.18078;chck_90M:-1.06334
rewrite,D,43022,token_nonoverlap,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,0.7517085695681751,0.1479350768404741,0.0854103564364357,chck_100M:0.664668;chck_80M:0.922519;chck_90M:0.667939,-0.4479982410859828,0.16574271051788506,0.09569159853371915,chck_100M:-0.365535;chck_80M:-0.638798;chck_90M:-0.339662,0.3037103284821923,0.022627920503909837,0.013064235994133797,chck_100M:0.299133;chck_80M:0.283721;chck_90M:0.328277,-0.7517085695681751,0.1479350768404741,0.0854103564364357,chck_100M:-0.664668;chck_80M:-0.922519;chck_90M:-0.667939
rewrite,D,43022,token_nonoverlap,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,-0.7517085695681751,0.1479350768404741,0.0854103564364357,chck_100M:-0.664668;chck_80M:-0.922519;chck_90M:-0.667939,0.4479982410859828,0.16574271051788506,0.09569159853371915,chck_100M:0.365535;chck_80M:0.638798;chck_90M:0.339662,-0.3037103284821923,0.022627920503909837,0.013064235994133797,chck_100M:-0.299133;chck_80M:-0.283721;chck_90M:-0.328277,0.7517085695681751,0.1479350768404741,0.0854103564364357,chck_100M:0.664668;chck_80M:0.922519;chck_90M:0.667939
rewrite,D,43022,token_nonoverlap,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,-1.4353975957669631,0.09764883613407457,0.056377581828061615,chck_100M:-1.37866;chck_80M:-1.54815;chck_90M:-1.37938,1.6267548594626078,0.10686939284944012,0.061701072729756126,chck_100M:1.56662;chck_80M:1.75014;chck_90M:1.5635,0.19135726369564454,0.00940745707553038,0.005431397874947314,chck_100M:0.187958;chck_80M:0.201992;chck_90M:0.184122,1.4353975957669631,0.09764883613407457,0.056377581828061615,chck_100M:1.37866;chck_80M:1.54815;chck_90M:1.37938
rewrite,D,43022,token_nonoverlap,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,0.6836890261987881,0.050294115981586285,0.029037321400623102,chck_100M:0.713996;chck_80M:0.625633;chck_90M:0.711438,-1.1787566183766252,0.05947694203439237,0.0343390284941322,chck_100M:-1.20109;chck_80M:-1.11135;chck_90M:-1.22384,-0.49506759217783686,0.01502506706192074,0.00867472651279212,chck_100M:-0.487091;chck_80M:-0.485713;chck_90M:-0.512399,-0.6836890261987881,0.050294115981586285,0.029037321400623102,chck_100M:-0.713996;chck_80M:-0.625633;chck_90M:-0.711438
rewrite,D,43022,token_nonoverlap,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,1.4353975957669631,0.09764883613407457,0.056377581828061615,chck_100M:1.37866;chck_80M:1.54815;chck_90M:1.37938,-1.6267548594626078,0.10686939284944012,0.061701072729756126,chck_100M:-1.56662;chck_80M:-1.75014;chck_90M:-1.5635,-0.19135726369564454,0.00940745707553038,0.005431397874947314,chck_100M:-0.187958;chck_80M:-0.201992;chck_90M:-0.184122,-1.4353975957669631,0.09764883613407457,0.056377581828061615,chck_100M:-1.37866;chck_80M:-1.54815;chck_90M:-1.37938
rewrite,D,43022,token_overlap,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,0.26788361477558764,0.011922476974207348,0.006883445290465728,chck_100M:0.256947;chck_80M:0.280593;chck_90M:0.266111,0.09194928021200899,0.028981624269617562,0.016732548573616293,chck_100M:0.0997748;chck_80M:0.0598584;chck_90M:0.116215,0.3598328949875967,0.021109718472632082,0.012187701642691348,chck_100M:0.356722;chck_80M:0.340452;chck_90M:0.382326,-0.26788361477558764,0.011922476974207348,0.006883445290465728,chck_100M:-0.256947;chck_80M:-0.280593;chck_90M:-0.266111
rewrite,D,43022,token_overlap,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,-0.26788361477558764,0.011922476974207348,0.006883445290465728,chck_100M:-0.256947;chck_80M:-0.280593;chck_90M:-0.266111,-0.09194928021200899,0.028981624269617562,0.016732548573616293,chck_100M:-0.0997748;chck_80M:-0.0598584;chck_90M:-0.116215,-0.3598328949875967,0.021109718472632082,0.012187701642691348,chck_100M:-0.356722;chck_80M:-0.340452;chck_90M:-0.382326,0.26788361477558764,0.011922476974207348,0.006883445290465728,chck_100M:0.256947;chck_80M:0.280593;chck_90M:0.266111
rewrite,D,43022,token_overlap,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,-0.8191129253667405,0.03877963433281581,0.022389432321126463,chck_100M:-0.804079;chck_80M:-0.863159;chck_90M:-0.790101,0.8442640794002766,0.04273608614483523,0.024673690839831657,chck_100M:0.827547;chck_80M:0.892832;chck_90M:0.812414,0.025151154033536124,0.003958606657839728,0.002285502619519612,chck_100M:0.0234683;chck_80M:0.0296732;chck_90M:0.022312,0.8191129253667405,0.03877963433281581,0.022389432321126463,chck_100M:0.804079;chck_80M:0.863159;chck_90M:0.790101
rewrite,D,43022,token_overlap,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,0.5512293105911529,0.029501705295308184,0.017032817493799188,chck_100M:0.547132;chck_80M:0.582566;chck_90M:0.52399,-0.9362133596122856,0.014284320721186607,0.008247056413568037,chck_100M:-0.927322;chck_80M:-0.95269;chck_90M:-0.928628,-0.38498404902113276,0.01774894833577373,0.010247360099491723,chck_100M:-0.38019;chck_80M:-0.370125;chck_90M:-0.404638,-0.5512293105911529,0.029501705295308184,0.017032817493799188,chck_100M:-0.547132;chck_80M:-0.582566;chck_90M:-0.52399
rewrite,D,43022,token_overlap,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,0.8191129253667405,0.03877963433281581,0.022389432321126463,chck_100M:0.804079;chck_80M:0.863159;chck_90M:0.790101,-0.8442640794002766,0.04273608614483523,0.024673690839831657,chck_100M:-0.827547;chck_80M:-0.892832;chck_90M:-0.812414,-0.025151154033536124,0.003958606657839728,0.002285502619519612,chck_100M:-0.0234683;chck_80M:-0.0296732;chck_90M:-0.022312,-0.8191129253667405,0.03877963433281581,0.022389432321126463,chck_100M:-0.804079;chck_80M:-0.863159;chck_90M:-0.790101
rewrite,D,43122,ALL,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.6357268306830819,0.02297163765448691,0.013262681183544562,chck_100M:0.640062;chck_80M:0.610896;chck_90M:0.656222,-0.2871528451939374,0.042821809506272915,0.024723183245633544,chck_100M:-0.310814;chck_80M:-0.237721;chck_90M:-0.312923,0.3485739854891445,0.022433566243266465,0.012952025509433196,chck_100M:0.329248;chck_80M:0.373175;chck_90M:0.343299,-0.6357268306830819,0.02297163765448691,0.013262681183544562,chck_100M:-0.640062;chck_80M:-0.610896;chck_90M:-0.656222
rewrite,D,43122,ALL,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,-0.6357268306830819,0.02297163765448691,0.013262681183544562,chck_100M:-0.640062;chck_80M:-0.610896;chck_90M:-0.656222,0.2871528451939374,0.042821809506272915,0.024723183245633544,chck_100M:0.310814;chck_80M:0.237721;chck_90M:0.312923,-0.3485739854891445,0.022433566243266465,0.012952025509433196,chck_100M:-0.329248;chck_80M:-0.373175;chck_90M:-0.343299,0.6357268306830819,0.02297163765448691,0.013262681183544562,chck_100M:0.640062;chck_80M:0.610896;chck_90M:0.656222
rewrite,D,43122,ALL,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,-1.4031830552139504,0.040627674629693786,0.02345639888400224,chck_100M:-1.41675;chck_80M:-1.35751;chck_90M:-1.43529,1.4391891024629881,0.04776866793256247,0.02757925328969479,chck_100M:1.46814;chck_80M:1.38405;chck_90M:1.46537,0.03600604724903801,0.013440115859420764,0.0077596545093763375,chck_100M:0.0513904;chck_80M:0.0265455;chck_90M:0.0300822,1.4031830552139504,0.040627674629693786,0.02345639888400224,chck_100M:1.41675;chck_80M:1.35751;chck_90M:1.43529
rewrite,D,43122,ALL,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.7674562245308684,0.018091082907784165,0.010444891586741027,chck_100M:0.776686;chck_80M:0.746612;chck_90M:0.77907,-1.152036257269051,0.00550802616510628,0.003180060389127613,chck_100M:-1.15732;chck_80M:-1.14633;chck_90M:-1.15245,-0.3845800327381825,0.013604727070182796,0.007854692836221427,chck_100M:-0.380638;chck_80M:-0.39972;chck_90M:-0.373381,-0.7674562245308684,0.018091082907784165,0.010444891586741027,chck_100M:-0.776686;chck_80M:-0.746612;chck_90M:-0.77907
rewrite,D,43122,ALL,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,1.4031830552139504,0.040627674629693786,0.02345639888400224,chck_100M:1.41675;chck_80M:1.35751;chck_90M:1.43529,-1.4391891024629881,0.04776866793256247,0.02757925328969479,chck_100M:-1.46814;chck_80M:-1.38405;chck_90M:-1.46537,-0.03600604724903801,0.013440115859420764,0.0077596545093763375,chck_100M:-0.0513904;chck_80M:-0.0265455;chck_90M:-0.0300822,-1.4031830552139504,0.040627674629693786,0.02345639888400224,chck_100M:-1.41675;chck_80M:-1.35751;chck_90M:-1.43529
rewrite,D,43122,token_nonoverlap,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,1.0433110410895625,0.05067368740913619,0.02925646706649573,chck_100M:1.07364;chck_80M:0.984811;chck_90M:1.07148,-0.6931114426860381,0.08008121781354735,0.04623491266168462,chck_100M:-0.749774;chck_80M:-0.601495;chck_90M:-0.728066,0.3501995984035244,0.03030048471460861,0.017493993006555422,chck_100M:0.323865;chck_80M:0.383316;chck_90M:0.343417,-1.0433110410895625,0.05067368740913619,0.02925646706649573,chck_100M:-1.07364;chck_80M:-0.984811;chck_90M:-1.07148
rewrite,D,43122,token_nonoverlap,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,-1.0433110410895625,0.05067368740913619,0.02925646706649573,chck_100M:-1.07364;chck_80M:-0.984811;chck_90M:-1.07148,0.6931114426860381,0.08008121781354735,0.04623491266168462,chck_100M:0.749774;chck_80M:0.601495;chck_90M:0.728066,-0.3501995984035244,0.03030048471460861,0.017493993006555422,chck_100M:-0.323865;chck_80M:-0.383316;chck_90M:-0.343417,1.0433110410895625,0.05067368740913619,0.02925646706649573,chck_100M:1.07364;chck_80M:0.984811;chck_90M:1.07148
rewrite,D,43122,token_nonoverlap,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,-1.9370997941274066,0.07326448371098428,0.04229926939257573,chck_100M:-1.98548;chck_80M:-1.85281;chck_90M:-1.97301,2.0474916207139358,0.09209060350266224,0.05316853472209714,chck_100M:2.11372;chck_80M:1.94233;chck_90M:2.08643,0.1103918265865292,0.019536868608550178,0.011279616350268796,chck_100M:0.128243;chck_80M:0.0895208;chck_90M:0.113412,1.9370997941274066,0.07326448371098428,0.04229926939257573,chck_100M:1.98548;chck_80M:1.85281;chck_90M:1.97301
rewrite,D,43122,token_nonoverlap,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,0.893788753037844,0.022923536818163517,0.013234910152745005,chck_100M:0.911838;chck_80M:0.867996;chck_90M:0.901532,-1.354380178027898,0.012059390022700454,0.006962492075868795,chck_100M:-1.36395;chck_80M:-1.34083;chck_90M:-1.35836,-0.46059142499005357,0.01086475758626122,0.006272770717107944,chck_100M:-0.452108;chck_80M:-0.472837;chck_90M:-0.456829,-0.893788753037844,0.022923536818163517,0.013234910152745005,chck_100M:-0.911838;chck_80M:-0.867996;chck_90M:-0.901532
rewrite,D,43122,token_nonoverlap,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,1.9370997941274066,0.07326448371098428,0.04229926939257573,chck_100M:1.98548;chck_80M:1.85281;chck_90M:1.97301,-2.0474916207139358,0.09209060350266224,0.05316853472209714,chck_100M:-2.11372;chck_80M:-1.94233;chck_90M:-2.08643,-0.1103918265865292,0.019536868608550178,0.011279616350268796,chck_100M:-0.128243;chck_80M:-0.0895208;chck_90M:-0.113412,-1.9370997941274066,0.07326448371098428,0.04229926939257573,chck_100M:-1.98548;chck_80M:-1.85281;chck_90M:-1.97301
rewrite,D,43122,token_overlap,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,0.28334706396456755,0.016420562581241048,0.009480416226524615,chck_100M:0.265211;chck_80M:0.287626;chck_90M:0.297205,0.06382148656189145,0.015961834553448455,0.009215569476193735,chck_100M:0.068691;chck_80M:0.0767814;chck_90M:0.0459921,0.347168550526459,0.015635662527700288,0.009027253969325907,chck_100M:0.333902;chck_80M:0.364407;chck_90M:0.343197,-0.28334706396456755,0.016420562581241048,0.009480416226524615,chck_100M:-0.265211;chck_80M:-0.287626;chck_90M:-0.297205
rewrite,D,43122,token_overlap,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,-0.28334706396456755,0.016420562581241048,0.009480416226524615,chck_100M:-0.265211;chck_80M:-0.287626;chck_90M:-0.297205,-0.06382148656189145,0.015961834553448455,0.009215569476193735,chck_100M:-0.068691;chck_80M:-0.0767814;chck_90M:-0.0459921,-0.347168550526459,0.015635662527700288,0.009027253969325907,chck_100M:-0.333902;chck_80M:-0.364407;chck_90M:-0.343197,0.28334706396456755,0.016420562581241048,0.009480416226524615,chck_100M:0.265211;chck_80M:0.287626;chck_90M:0.297205
rewrite,D,43122,token_overlap,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,-0.9415816214444686,0.025047753150406887,0.014461327023982715,chck_100M:-0.925051;chck_80M:-0.929294;chck_90M:-0.9704,0.9132769252915995,0.013817919462191826,0.00797777952113702,chck_100M:0.909998;chck_80M:0.901393;chck_90M:0.928439,-0.028304696152868934,0.013458673229434736,0.0077703686119493555,chck_100M:-0.0150528;chck_80M:-0.0279003;chck_90M:-0.041961,0.9415816214444686,0.025047753150406887,0.014461327023982715,chck_100M:0.925051;chck_80M:0.929294;chck_90M:0.9704
rewrite,D,43122,token_overlap,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,0.658234557479901,0.015825008235731387,0.009136572764827561,chck_100M:0.65984;chck_80M:0.641668;chck_90M:0.673196,-0.977098411853491,0.002323982047702396,0.0013417516608328361,chck_100M:-0.978689;chck_80M:-0.978175;chck_90M:-0.974431,-0.31886385437359005,0.017635460914067723,0.010181838106020124,chck_100M:-0.318849;chck_80M:-0.336507;chck_90M:-0.301236,-0.658234557479901,0.015825008235731387,0.009136572764827561,chck_100M:-0.65984;chck_80M:-0.641668;chck_90M:-0.673196
rewrite,D,43122,token_overlap,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,3160,0.9415816214444686,0.025047753150406887,0.014461327023982715,chck_100M:0.925051;chck_80M:0.929294;chck_90M:0.9704,-0.9132769252915995,0.013817919462191826,0.00797777952113702,chck_100M:-0.909998;chck_80M:-0.901393;chck_90M:-0.928439,0.028304696152868934,0.013458673229434736,0.0077703686119493555,chck_100M:0.0150528;chck_80M:0.0279003;chck_90M:0.041961,-0.9415816214444686,0.025047753150406887,0.014461327023982715,chck_100M:-0.925051;chck_80M:-0.929294;chck_90M:-0.9704
rewrite,RBT,43022,ALL,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.4631253086514375,0.01047171540099595,0.006045847705642162,chck_100M:0.469315;chck_80M:0.451035;chck_90M:0.469026,-0.7187973886195499,0.07678527936546999,0.04433200171145472,chck_100M:-0.77013;chck_80M:-0.630524;chck_90M:-0.755739,-0.25567207996811253,0.06635240144609005,0.0383085768362782,chck_100M:-0.300815;chck_80M:-0.179489;chck_90M:-0.286713,-0.4631253086514375,0.01047171540099595,0.006045847705642162,chck_100M:-0.469315;chck_80M:-0.451035;chck_90M:-0.469026
rewrite,RBT,43022,ALL,RminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,-0.4631253086514375,0.01047171540099595,0.006045847705642162,chck_100M:-0.469315;chck_80M:-0.451035;chck_90M:-0.469026,0.7187973886195499,0.07678527936546999,0.04433200171145472,chck_100M:0.77013;chck_80M:0.630524;chck_90M:0.755739,0.25567207996811253,0.06635240144609005,0.0383085768362782,chck_100M:0.300815;chck_80M:0.179489;chck_90M:0.286713,0.4631253086514375,0.01047171540099595,0.006045847705642162,chck_100M:0.469315;chck_80M:0.451035;chck_90M:0.469026
rewrite,RBT,43022,ALL,RminusV,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,-0.585911517765126,0.01810106027922236,0.010450652024826671,chck_100M:-0.598617;chck_80M:-0.565186;chck_90M:-0.593931,1.305255423321676,0.17766588803350614,0.10257544828195868,chck_100M:1.41995;chck_80M:1.1006;chck_90M:1.39522,0.7193439055565499,0.1596012574800951,0.09214582896913569,chck_100M:0.821331;chck_80M:0.535416;chck_90M:0.801285,0.585911517765126,0.01810106027922236,0.010450652024826671,chck_100M:0.598617;chck_80M:0.565186;chck_90M:0.593931
rewrite,RBT,43022,ALL,VminusC,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.1227862091136885,0.007794583973622098,0.004500205155391861,chck_100M:0.129302;chck_80M:0.114151;chck_90M:0.124905,-0.5864580347021259,0.10092015622318591,0.058266279362115474,chck_100M:-0.649818;chck_80M:-0.470079;chck_90M:-0.639477,-0.46367182558843734,0.09335685496726141,0.05389960534604523,chck_100M:-0.520516;chck_80M:-0.355927;chck_90M:-0.514572,-0.1227862091136885,0.00779458397362209,0.004500205155391857,chck_100M:-0.129302;chck_80M:-0.114151;chck_90M:-0.124905
rewrite,RBT,43022,ALL,VminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,5892,0.585911517765126,0.01810106027922236,0.010450652024826671,chck_100M:0.598617;chck_80M:0.565186;chck_90M:0.593931,-1.305255423321676,0.17766588803350614,0.10257544828195868,chck_100M:-1.41995;chck_80M:-1.1006;chck_90M:-1.39522,-0.7193439055565499,0.1596012574800951,0.09214582896913569,chck_100M:-0.821331;chck_80M:-0.535416;chck_90M:-0.801285,-0.585911517765126,0.01810106027922236,0.010450652024826671,chck_100M:-0.598617;chck_80M:-0.565186;chck_90M:-0.593931
rewrite,RBT,43022,token_nonoverlap,CminusR,all_late80_100,3,chck_100M;chck_80M;chck_90M,2732,0.4885405049549771,0.02085195963598936,0.01203888450896967,chck_100M:0.472603;chck_80M:0.512139;chck_90M:0.480879,-0.7626243481087999,0.039303533514283825,0.022691905654575246,chck_100M:-0.791202;chck_80M:-0.717803;chck_90M:-0.778869,-0.2740838431538228,0.06014334993361174,0.034723779274136606,chck_100M:-0.318599;chck_80M:-0.205663;chck_90M:-0.29799,-0.4885405049549771,0.02085195963598936,0.01203888450896967,chck_100M:-0.472603;chck_80M:-0.512139;chck_90M:-0.480879
