family,arch,seed,checkpoint,group,contrast,n,gain_delta,gain_delta_sd,gain_delta_se,repeated_nll_delta_a_minus_b,unrepeated_control_nll_delta_a_minus_b,normalized_gain_a,normalized_gain_b,normalized_gain_delta,control_nll_a,control_nll_b,repeated_nll_a,repeated_nll_b
copy,RBT,43022,chck_80M,span_1,VminusR,1000,0.1126106742080301,0.4829450259724355,0.015272062667220705,-1.2164136319141834,-1.1038029577061534,0.09139554467741508,0.055900332006211216,0.03549521267120386,4.910905243135988,6.014708200842142,4.462070383580402,5.678484015494585
copy,RBT,43022,chck_80M,span_1,RminusV,1000,-0.1126106742080301,0.4829450259724355,0.015272062667220705,1.2164136319141834,1.1038029577061534,0.055900332006211216,0.09139554467741508,-0.03549521267120386,6.014708200842142,4.910905243135988,5.678484015494585,4.462070383580402
copy,RBT,43022,chck_80M,span_1,CminusR,1000,0.13051929096691312,0.5183657785806357,0.016392165214013328,-1.4492454731189646,-1.3187261821520515,0.09939209188979493,0.055900332006211216,0.04349175988358372,4.69598201869009,6.014708200842142,4.2292385423756205,5.678484015494585
copy,RBT,43022,chck_90M,span_1,VminusC,1000,-0.0010080254774075018,0.39069320256721796,0.012354803864579527,0.14665353016695007,0.14564550468954257,0.10795341600026918,0.11158685022894467,-0.003633434228675486,4.75036769882869,4.604722194139147,4.237549278482795,4.090895748315845
copy,RBT,43022,chck_90M,span_1,RminusC,1000,-0.20095980862318538,0.5715195700890112,0.018073035688415166,1.5993919422342442,1.3984321336110588,0.05211704049550392,0.11158685022894467,-0.05946980973344075,6.003154327750206,4.604722194139147,5.690287690550089,4.090895748315845
copy,RBT,43022,chck_90M,span_1,VminusR,1000,0.19995178314577788,0.5469812204399239,0.017297064939288072,-1.4527384120672941,-1.2527866289215162,0.10795341600026918,0.05211704049550392,0.055836375504765265,4.75036769882869,6.003154327750206,4.237549278482795,5.690287690550089
copy,RBT,43022,chck_90M,span_1,RminusV,1000,-0.19995178314577788,0.5469812204399239,0.017297064939288072,1.4527384120672941,1.2527866289215162,0.05211704049550392,0.10795341600026918,-0.055836375504765265,6.003154327750206,4.75036769882869,5.690287690550089,4.237549278482795
copy,RBT,43022,chck_90M,span_1,CminusR,1000,0.20095980862318538,0.5715195700890112,0.018073035688415166,-1.5993919422342442,-1.3984321336110588,0.11158685022894467,0.05211704049550392,0.05946980973344075,4.604722194139147,6.003154327750206,4.090895748315845,5.690287690550089
copy,D,43022,chck_100M,span_4,VminusC,1000,0.2167342540225567,1.5887399767819537,0.05024036936394002,0.0003278063062418801,0.21706206032879857,0.9413588043686522,0.9381520280244288,0.0032067763442233943,4.084176915401595,3.8671148550727965,0.2395010174890997,0.2391732111828578
copy,D,43022,chck_100M,span_4,RminusC,1000,0.4439527641643973,1.6432560567050365,0.051964319180547204,-0.12228057912717728,0.32167218503721995,0.9720939186126276,0.9381520280244288,0.03394189058819885,4.188787040110017,3.8671148550727965,0.11689263205568053,0.2391732111828578
copy,D,43022,chck_100M,span_4,VminusR,1000,-0.22721851014184055,1.6447205602330524,0.05201063084844603,0.12260838543341916,-0.10461012470842135,0.9413588043686522,0.9720939186126276,-0.03073511424397546,4.084176915401595,4.188787040110017,0.2395010174890997,0.11689263205568053
copy,D,43022,chck_100M,span_4,RminusV,1000,0.22721851014184055,1.6447205602330524,0.05201063084844603,-0.12260838543341916,0.10461012470842135,0.9720939186126276,0.9413588043686522,0.03073511424397546,4.188787040110017,4.084176915401595,0.11689263205568053,0.2395010174890997
copy,D,43022,chck_100M,span_4,CminusR,1000,-0.4439527641643973,1.6432560567050365,0.051964319180547204,0.12228057912717728,-0.32167218503721995,0.9381520280244288,0.9720939186126276,-0.03394189058819885,3.8671148550727965,4.188787040110017,0.2391732111828578,0.11689263205568053
copy,D,43022,chck_80M,span_4,VminusC,1000,0.26362373249058885,1.5704355405442711,0.04966153226597602,-0.015394219007864762,0.2482295134827241,0.9395180966075856,0.931591849402403,0.007926247205182535,4.084548476836559,3.836318963353835,0.24704126637766183,0.2624354853855266
copy,D,43022,chck_80M,span_4,RminusC,1000,0.5270407551983398,1.645339602008927,0.052030206668231625,-0.14375694765996938,0.38328380753837055,0.9718744763027864,0.931591849402403,0.04028262690038342,4.219602770892205,3.836318963353835,0.11867853772555721,0.2624354853855266
copy,D,43022,chck_80M,span_4,VminusR,1000,-0.263417022707751,1.6685891497105727,0.05276542192129095,0.1283627286521046,-0.1350542940556464,0.9395180966075856,0.9718744763027864,-0.03235637969520089,4.084548476836559,4.219602770892205,0.24704126637766183,0.11867853772555721
copy,D,43022,chck_80M,span_4,RminusV,1000,0.263417022707751,1.6685891497105727,0.05276542192129095,-0.1283627286521046,0.1350542940556464,0.9718744763027864,0.9395180966075856,0.03235637969520089,4.219602770892205,4.084548476836559,0.11867853772555721,0.24704126637766183
copy,D,43022,chck_80M,span_4,CminusR,1000,-0.5270407551983398,1.645339602008927,0.052030206668231625,0.14375694765996938,-0.38328380753837055,0.931591849402403,0.9718744763027864,-0.04028262690038342,3.836318963353835,4.219602770892205,0.2624354853855266,0.11867853772555721
copy,D,43022,chck_90M,span_4,VminusC,1000,0.1992642361606843,1.5959713691982473,0.05046904607083958,0.0012234645589334142,0.2004877007196177,0.940754468724864,0.9380144629559338,0.002740005768930187,4.088996223273315,3.888508522553698,0.2422547536298522,0.24103128907091878
copy,D,43022,chck_90M,span_4,RminusC,1000,0.4612903624776551,1.6746931797413394,0.052958448299323856,-0.12772235019172942,0.33356801228592564,0.9731627463537931,0.9380144629559338,0.03514828339785925,4.222076534839624,3.888508522553698,0.11330893887918933,0.24103128907091878
copy,D,43022,chck_90M,span_4,VminusR,1000,-0.26202612631697075,1.6638708114339131,0.05261621496403698,0.12894581475066283,-0.13308031156630795,0.940754468724864,0.9731627463537931,-0.03240827762892906,4.088996223273315,4.222076534839624,0.2422547536298522,0.11330893887918933
copy,D,43022,chck_90M,span_4,RminusV,1000,0.26202612631697075,1.6638708114339131,0.05261621496403698,-0.12894581475066283,0.13308031156630795,0.9731627463537931,0.940754468724864,0.03240827762892906,4.222076534839624,4.088996223273315,0.11330893887918933,0.2422547536298522
copy,D,43022,chck_90M,span_4,CminusR,1000,-0.4612903624776551,1.6746931797413394,0.052958448299323856,0.12772235019172942,-0.33356801228592564,0.9380144629559338,0.9731627463537931,-0.03514828339785925,3.888508522553698,4.222076534839624,0.24103128907091878,0.11330893887918933
copy,D,43122,chck_100M,span_4,VminusC,1000,0.3179865183283513,1.572906479536573,0.04973967021772597,-0.014729427772587997,0.3032570905557633,0.9385038338996945,0.9298545584375526,0.008649275462141892,4.162375271101493,3.859118180545729,0.25597012104346073,0.27069954881604874
copy,D,43122,chck_100M,span_4,RminusC,1000,0.6381722834812718,1.7942899364815117,0.05674042982000425,-0.1324166489306433,0.5057556345506284,0.9683191529140799,0.9298545584375526,0.03846459447652728,4.364873815096357,3.859118180545729,0.1382828998854054,0.27069954881604874
copy,D,43122,chck_100M,span_4,VminusR,1000,-0.32018576515292047,1.6939800159417011,0.05356835161184117,0.11768722115805531,-0.20249854399486514,0.9385038338996945,0.9683191529140799,-0.02981531901438539,4.162375271101493,4.364873815096357,0.25597012104346073,0.1382828998854054
copy,D,43122,chck_100M,span_4,RminusV,1000,0.32018576515292047,1.6939800159417011,0.05356835161184117,-0.11768722115805531,0.20249854399486514,0.9683191529140799,0.9385038338996945,0.02981531901438539,4.364873815096357,4.162375271101493,0.1382828998854054,0.25597012104346073
copy,D,43122,chck_100M,span_4,CminusR,1000,-0.6381722834812718,1.7942899364815117,0.05674042982000425,0.1324166489306433,-0.5057556345506284,0.9298545584375526,0.9683191529140799,-0.03846459447652728,3.859118180545729,4.364873815096357,0.27069954881604874,0.1382828998854054
copy,D,43122,chck_80M,span_4,VminusC,1000,0.372531908957312,1.5913650962452215,0.050323382930279666,-0.017108080369689787,0.3554238285876222,0.9360414376284711,0.9257061930962773,0.01033524453219381,4.210240940523143,3.8548171119355206,0.2692809577936139,0.2863890381633037
copy,D,43122,chck_80M,span_4,RminusC,1000,0.6421690168460186,1.8201139560085915,0.057557057020466616,-0.13754985425515248,0.5046191625908661,0.9658581581343745,0.9257061930962773,0.04015196503809715,4.359436274526387,3.8548171119355206,0.1488391839081512,0.2863890381633037
copy,D,43122,chck_80M,span_4,VminusR,1000,-0.26963710788870665,1.6814862418152805,0.05317326378372947,0.12044177388546268,-0.14919533400324392,0.9360414376284711,0.9658581581343745,-0.029816720505903338,4.210240940523143,4.359436274526387,0.2692809577936139,0.1488391839081512
copy,D,43122,chck_80M,span_4,RminusV,1000,0.26963710788870665,1.6814862418152805,0.05317326378372947,-0.12044177388546268,0.14919533400324392,0.9658581581343745,0.9360414376284711,0.029816720505903338,4.359436274526387,4.210240940523143,0.1488391839081512,0.2692809577936139
copy,D,43122,chck_80M,span_4,CminusR,1000,-0.6421690168460186,1.8201139560085915,0.057557057020466616,0.13754985425515248,-0.5046191625908661,0.9257061930962773,0.9658581581343745,-0.04015196503809715,3.8548171119355206,4.359436274526387,0.2863890381633037,0.1488391839081512
copy,D,43122,chck_90M,span_4,VminusC,1000,0.32106940854697347,1.582054330340479,0.05002895066008342,-0.020455034380413167,0.3006143741665603,0.9390032650759855,0.928990855581052,0.010012409494933538,4.174959475156302,3.8743451009897414,0.25465889642461104,0.2751139308050242
copy,D,43122,chck_90M,span_4,RminusC,1000,0.637032895605223,1.8195948808686793,0.05754064242327768,-0.13758819742332845,0.49944469818189463,0.9685568489350489,0.928990855581052,0.03956599335399691,4.373789799171636,3.8743451009897414,0.13752573338169577,0.2751139308050242
copy,D,43122,chck_90M,span_4,VminusR,1000,-0.3159634870582496,1.7005443833086833,0.053775935134618626,0.11713316304291527,-0.19883032401533432,0.9390032650759855,0.9685568489350489,-0.02955358385906337,4.174959475156302,4.373789799171636,0.25465889642461104,0.13752573338169577
copy,D,43122,chck_90M,span_4,RminusV,1000,0.3159634870582496,1.7005443833086833,0.053775935134618626,-0.11713316304291527,0.19883032401533432,0.9685568489350489,0.9390032650759855,0.02955358385906337,4.373789799171636,4.174959475156302,0.13752573338169577,0.25465889642461104
copy,D,43122,chck_90M,span_4,CminusR,1000,-0.637032895605223,1.8195948808686793,0.05754064242327768,0.13758819742332845,-0.49944469818189463,0.928990855581052,0.9685568489350489,-0.03956599335399691,3.8743451009897414,4.373789799171636,0.2751139308050242,0.13752573338169577
copy,RBT,43022,chck_100M,span_4,VminusC,1000,-0.02435492406366393,0.4517330087185031,0.0142850520183117,0.18603091804415453,0.1616759939804906,0.10844644435352738,0.11762006947580636,-0.009173625122278983,4.727821894845925,4.566145900865434,4.215106420813128,4.029075502768974
copy,RBT,43022,chck_100M,span_4,RminusC,1000,-0.18605498893978073,0.5970164676284715,0.018879318383341538,1.8219416366211372,1.6358866476813565,0.056596834410184954,0.11762006947580636,-0.061023235065621406,6.202032548546791,4.566145900865434,5.851017139390111,4.029075502768974
copy,RBT,43022,chck_100M,span_4,VminusR,1000,0.16170006487611682,0.5712777785174687,0.018065389567564108,-1.6359107185769826,-1.474210653700866,0.10844644435352738,0.056596834410184954,0.05184960994334242,4.727821894845925,6.202032548546791,4.215106420813128,5.851017139390111
copy,RBT,43022,chck_100M,span_4,RminusV,1000,-0.16170006487611682,0.5712777785174687,0.018065389567564108,1.6359107185769826,1.474210653700866,0.056596834410184954,0.10844644435352738,-0.05184960994334242,6.202032548546791,4.727821894845925,5.851017139390111,4.215106420813128
copy,RBT,43022,chck_100M,span_4,CminusR,1000,0.18605498893978073,0.5970164676284715,0.018879318383341538,-1.8219416366211372,-1.6358866476813565,0.11762006947580636,0.056596834410184954,0.061023235065621406,4.566145900865434,6.202032548546791,4.029075502768974,5.851017139390111
copy,RBT,43022,chck_60M,span_4,VminusC,1000,0.12672394946217536,0.5056701722298083,0.015990694890558196,0.33844437602162364,0.46516832548379905,0.06123353285274533,0.04447323779983218,0.016760295052913154,6.326643270373345,5.861474944889546,5.939240551829338,5.600796175807714
copy,RBT,43022,chck_60M,span_4,RminusC,1000,0.2036019814312458,0.45157660135015015,0.014280105983043419,0.2729102559387684,0.4765122373700142,0.07325365879764303,0.04447323779983218,0.028780420997810856,6.3379871822595595,5.861474944889546,5.873706431746482,5.600796175807714
copy,RBT,43022,chck_60M,span_4,VminusR,1000,-0.07687803196907043,0.40751281441075216,0.012886686692434644,0.06553412008285521,-0.011343911886215198,0.06123353285274533,0.07325365879764303,-0.012020125944897701,6.326643270373345,6.3379871822595595,5.939240551829338,5.873706431746482
copy,RBT,43022,chck_60M,span_4,RminusV,1000,0.07687803196907043,0.40751281441075216,0.012886686692434644,-0.06553412008285521,0.011343911886215198,0.07325365879764303,0.06123353285274533,0.012020125944897701,6.3379871822595595,6.326643270373345,5.873706431746482,5.939240551829338
copy,RBT,43022,chck_60M,span_4,CminusR,1000,-0.2036019814312458,0.45157660135015015,0.014280105983043419,-0.2729102559387684,-0.4765122373700142,0.04447323779983218,0.07325365879764303,-0.028780420997810856,5.861474944889546,6.3379871822595595,5.600796175807714,5.873706431746482
copy,RBT,43022,chck_70M,span_4,VminusC,1000,0.009058809095993634,0.49079999705677974,0.01552045866303361,0.5731141389328986,0.5821729480288923,0.06531744981518159,0.07092703742324498,-0.0056095876080633905,5.746054011050612,5.163881063021719,5.370736416548491,4.7976222776155915
copy,RBT,43022,chck_70M,span_4,RminusC,1000,0.11005588721297681,0.547814396602847,0.01732341228295804,1.0026173619348555,1.1126732491478324,0.0758879233619603,0.07092703742324498,0.004960885938715326,6.2765543121695515,5.163881063021719,5.800239639550448,4.7976222776155915
copy,RBT,43022,chck_70M,span_4,VminusR,1000,-0.10099707811698318,0.5770645543594121,0.0182483834872579,-0.4295032230019569,-0.5305003011189401,0.06531744981518159,0.0758879233619603,-0.010570473546778716,5.746054011050612,6.2765543121695515,5.370736416548491,5.800239639550448
copy,RBT,43022,chck_70M,span_4,RminusV,1000,0.10099707811698318,0.5770645543594121,0.0182483834872579,0.4295032230019569,0.5305003011189401,0.0758879233619603,0.06531744981518159,0.010570473546778716,6.2765543121695515,5.746054011050612,5.800239639550448,5.370736416548491
copy,RBT,43022,chck_70M,span_4,CminusR,1000,-0.11005588721297681,0.547814396602847,0.01732341228295804,-1.0026173619348555,-1.1126732491478324,0.07092703742324498,0.0758879233619603,-0.004960885938715326,5.163881063021719,6.2765543121695515,4.7976222776155915,5.800239639550448
copy,RBT,43022,chck_80M,span_4,VminusC,1000,-0.039079293804476035,0.4538184684816226,0.01435100004651263,0.2978721997602843,0.25879290595580823,0.0908395438559872,0.10419774518892416,-0.013358201332936956,4.944148499477655,4.685355593521846,4.495024305028841,4.1971521052685565
copy,RBT,43022,chck_80M,span_4,RminusC,1000,-0.09603271492593922,0.5476817267168882,0.01731921689279259,1.6354449987146071,1.539412283788668,0.06300167027220824,0.10419774518892416,-0.041196074916715925,6.224767877310515,4.685355593521846,5.832597103983164,4.1971521052685565
copy,RBT,43022,chck_80M,span_4,VminusR,1000,0.05695342112146318,0.5297867833674147,0.016753329096952402,-1.337572798954323,-1.2806193778328598,0.0908395438559872,0.06300167027220824,0.02783787358377897,4.944148499477655,6.224767877310515,4.495024305028841,5.832597103983164
copy,RBT,43022,chck_80M,span_4,RminusV,1000,-0.05695342112146318,0.5297867833674147,0.016753329096952402,1.337572798954323,1.2806193778328598,0.06300167027220824,0.0908395438559872,-0.02783787358377897,6.224767877310515,4.944148499477655,5.832597103983164,4.495024305028841
copy,RBT,43022,chck_80M,span_4,CminusR,1000,0.09603271492593922,0.5476817267168882,0.01731921689279259,-1.6354449987146071,-1.539412283788668,0.10419774518892416,0.06300167027220824,0.041196074916715925,4.685355593521846,6.224767877310515,4.1971521052685565,5.832597103983164
copy,RBT,43022,chck_90M,span_4,VminusC,1000,-0.02830358307366259,0.4575863001641732,0.014470149346082673,0.20510387886734677,0.1768002957936842,0.10653691429857874,0.11682317038636722,-0.010286256087788478,4.75955038798321,4.582750092189526,4.252482576198876,4.0473786973315296
copy,RBT,43022,chck_90M,span_4,RminusC,1000,-0.1779480057808105,0.5990642066870097,0.018944073578128235,1.7922104661655611,1.6142624603847506,0.05767672504208672,0.11682317038636722,-0.0591464453442805,6.197012552574277,4.582750092189526,5.839589163497091,4.0473786973315296
copy,RBT,43022,chck_90M,span_4,VminusR,1000,0.1496444227071479,0.5682659413019366,0.0179701469121367,-1.5871065872982144,-1.4374621645910666,0.10653691429857874,0.05767672504208672,0.04886018925649202,4.75955038798321,6.197012552574277,4.252482576198876,5.839589163497091
copy,RBT,43022,chck_90M,span_4,RminusV,1000,-0.1496444227071479,0.5682659413019366,0.0179701469121367,1.5871065872982144,1.4374621645910666,0.05767672504208672,0.10653691429857874,-0.04886018925649202,6.197012552574277,4.75955038798321,5.839589163497091,4.252482576198876
copy,RBT,43022,chck_90M,span_4,CminusR,1000,0.1779480057808105,0.5990642066870097,0.018944073578128235,-1.7922104661655611,-1.6142624603847506,0.11682317038636722,0.05767672504208672,0.0591464453442805,4.582750092189526,6.197012552574277,4.0473786973315296,5.839589163497091
