arm,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_full_m_orig_new_minus_source,se_full_m_orig_new_minus_source,mean_full_m_source_minus_orig_new,se_full_m_source_minus_orig_new,mean_content_m_orig_new_minus_source,se_content_m_orig_new_minus_source
clean,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-3.9341601445080303,1.1703968811528742,3.9341601445080303,1.1703968811528742,-4.664284336447676,1.0761470787476457
clean,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-0.05674645778102194,2.4218801207995657,0.05674645778102194,2.4218801207995657,-2.0818033823743463,2.675854624249041
clean,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-0.19292290463636164,2.9771653558273097,0.19292290463636164,2.9771653558273097,-2.4147148589836434,3.489770577405579
clean,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-0.2929497116613977,3.299001867950816,0.2929497116613977,3.299001867950816,-2.6714670233195648,4.250441270298324
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.15301431572431554,0.6343334418674356,0.15301431572431554,0.6343334418674356,-0.08586987097332319,0.7796718601867662
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.199310675296759,0.5356479136983024,4.199310675296759,0.5356479136983024,-5.013984581987726,0.4762714185994128
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.3324436665775945,0.6124096374319185,4.3324436665775945,0.6124096374319185,-5.021532714377723,0.5394005156467692
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,0.5457665822825113,0.256367225678718,-0.5457665822825113,0.256367225678718,0.709023402004268,0.29270909644455323
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.514403297788969,0.3405327455740218,4.514403297788969,0.3405327455740218,-5.096232932598293,0.3370586503941202
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.53633612556923,0.3377839295340705,4.53633612556923,0.3377839295340705,-5.1393444022936245,0.3351691045100979
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,0.38914243477850324,0.26805702344703547,-0.38914243477850324,0.26805702344703547,0.5601712545446418,0.33322498735992767
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.4106484910392565,0.35841902287126987,3.4106484910392565,0.35841902287126987,-3.89945916379226,0.41483791937666425
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.6452540492017977,0.3406319519682338,3.6452540492017977,0.3406319519682338,-4.213813798180916,0.38964513286995406
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,1.1149921636916265,1.0207003083102064,-1.1149921636916265,1.0207003083102064,1.8817510287756525,1.2414876219976974
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.2580633825742082,1.267725084593109,2.2580633825742082,1.267725084593109,-2.223822763572735,1.3850492607774965
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.1782722085859265,1.333959782284373,2.1782722085859265,1.333959782284373,-2.1492298461367745,1.465298725077685
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,0.4468103763677521,0.8230726944306731,-0.4468103763677521,0.8230726944306731,0.8777053117344622,1.0698162542728915
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.8188219123650406,0.7268071130895057,2.8188219123650406,0.7268071130895057,-3.9796026934859885,0.9405595573232214
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.7207027461959763,0.7939199059001314,2.7207027461959763,0.7939199059001314,-3.743822829831818,1.1218027482647726
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,0.3235714098166984,0.7254081948250822,-0.3235714098166984,0.7254081948250822,0.12344376822875341,0.9525411458797617
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.5264574670097013,1.1383962909635836,3.5264574670097013,1.1383962909635836,-4.9816917558265335,1.3533297301573373
repeat,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.6769409368513153,1.0459619605110466,3.6769409368513153,1.0459619605110466,-5.111319533575119,1.2470983221694625
repeat,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,0.8136410828574596,0.2804277407448372,-0.8136410828574596,0.2804277407448372,0.9040848429963626,0.2974220678523041
repeat,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,-4.370318387739702,0.3361096218834435,4.370318387739702,0.3361096218834435,-4.998177244185136,0.33887453728914074
repeat,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,-4.662450156313004,0.33029075126873564,4.662450156313004,0.33029075126873564,-5.305276514685316,0.3301054304182418
repeat,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,1.1617026001411968,0.13206944975151544,-1.1617026001411968,0.13206944975151544,1.4066615717809892,0.14071901515834928
repeat,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,-4.755409321257682,0.13903657874009612,4.755409321257682,0.13903657874009612,-4.810449515700557,0.14368034764808932
repeat,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,-5.002250390182273,0.13475317551721722,5.002250390182273,0.13475317551721722,-5.1200642058995065,0.13773872393792036
repeat,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,0.4101917543881193,0.1935686117110657,-0.4101917543881193,0.1935686117110657,0.4348875435450454,0.23360090618994406
repeat,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,-3.5707815190497256,0.215123181513025,3.5707815190497256,0.215123181513025,-4.607692079883112,0.23660237303049111
repeat,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,-3.6806415644053057,0.21480385023124768,3.6806415644053057,0.21480385023124768,-4.730631991190478,0.23311051492828636
repeat,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,0.0068282000168033985,0.7499672458688678,-0.0068282000168033985,0.7499672458688678,0.11057340389067705,0.9553587747390477
repeat,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,-4.0852105161917756,1.2122627292831545,4.0852105161917756,1.2122627292831545,-4.308330329704386,1.2226563137080653
repeat,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,-4.662016651145232,1.004397063872567,4.662016651145232,1.004397063872567,-5.064727804553002,0.9596561305322314
repeat,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,1.251150263388239,0.3563533307598234,-1.251150263388239,0.3563533307598234,1.6186696684420236,0.4408067660362129
repeat,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,-3.4390951040431412,0.3870466452577289,3.4390951040431412,0.3870466452577289,-3.591539619363795,0.4531546722616652
repeat,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,-3.942209446405091,0.39996781429529554,3.942209446405091,0.39996781429529554,-4.132754893038963,0.46531600856915606
repeat,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,1.5713229629575307,0.32616744098353023,-1.5713229629575307,0.32616744098353023,1.8967731805184034,0.3461923960850717
repeat,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,-5.118982823313246,0.3583840881093521,5.118982823313246,0.3583840881093521,-4.970574833687597,0.374342792561243
repeat,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,-5.235587228217173,0.37150364530799707,5.235587228217173,0.37150364530799707,-5.086166722341482,0.3831316795787585
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.15301431572431554,0.6343334418674356,0.15301431572431554,0.6343334418674356,-0.08586987097332319,0.7796718601867662
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.199310675296759,0.5356479136983024,4.199310675296759,0.5356479136983024,-5.013984581987726,0.4762714185994128
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.3324436665775945,0.6124096374319185,4.3324436665775945,0.6124096374319185,-5.021532714377723,0.5394005156467692
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,0.5457665822825113,0.256367225678718,-0.5457665822825113,0.256367225678718,0.709023402004268,0.29270909644455323
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.514403297788969,0.3405327455740218,4.514403297788969,0.3405327455740218,-5.096232932598293,0.3370586503941202
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.53633612556923,0.3377839295340705,4.53633612556923,0.3377839295340705,-5.1393444022936245,0.3351691045100979
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,0.38914243477850324,0.26805702344703547,-0.38914243477850324,0.26805702344703547,0.5601712545446418,0.33322498735992767
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.4106484910392565,0.35841902287126987,3.4106484910392565,0.35841902287126987,-3.89945916379226,0.41483791937666425
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.6452540492017977,0.3406319519682338,3.6452540492017977,0.3406319519682338,-4.213813798180916,0.38964513286995406
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,1.1149921636916265,1.0207003083102064,-1.1149921636916265,1.0207003083102064,1.8817510287756525,1.2414876219976974
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.2580633825742082,1.267725084593109,2.2580633825742082,1.267725084593109,-2.223822763572735,1.3850492607774965
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.1782722085859265,1.333959782284373,2.1782722085859265,1.333959782284373,-2.1492298461367745,1.465298725077685
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,0.4468103763677521,0.8230726944306731,-0.4468103763677521,0.8230726944306731,0.8777053117344622,1.0698162542728915
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.8188219123650406,0.7268071130895057,2.8188219123650406,0.7268071130895057,-3.9796026934859885,0.9405595573232214
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.7207027461959763,0.7939199059001314,2.7207027461959763,0.7939199059001314,-3.743822829831818,1.1218027482647726
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,0.3235714098166984,0.7254081948250822,-0.3235714098166984,0.7254081948250822,0.12344376822875341,0.9525411458797617
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.5264574670097013,1.1383962909635836,3.5264574670097013,1.1383962909635836,-4.9816917558265335,1.3533297301573373
repeat,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.6769409368513153,1.0459619605110466,3.6769409368513153,1.0459619605110466,-5.111319533575119,1.2470983221694625
repeat,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,0.11860968740621755,0.47249882220921985,-0.11860968740621755,0.47249882220921985,-0.002812512287372927,0.5397519313836298
repeat,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,-3.331557131568871,0.5946720290030261,3.331557131568871,0.5946720290030261,-4.241744146181895,0.6265530245597782
repeat,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,32,-3.4047607711393755,0.5915951578878023,3.4047607711393755,0.5915951578878023,-4.259012451326996,0.6138497199991716
repeat,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,0.9359545004089466,0.3136089246154741,-0.9359545004089466,0.3136089246154741,1.1170037960281782,0.3297374554018243
repeat,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,-5.283343670434129,0.3355064325522755,5.283343670434129,0.3355064325522755,-5.4629151898716515,0.3411033613020308
repeat,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,118,-5.436349483057146,0.32624514932560417,5.436349483057146,0.32624514932560417,-5.671637855940064,0.33018332027008895
repeat,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,0.5480435120349594,0.4591327181852224,-0.5480435120349594,0.4591327181852224,0.521411768745822,0.4905453005432018
repeat,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,-4.1053375371307705,0.6878978643560368,4.1053375371307705,0.6878978643560368,-5.336132194018976,0.693867447413427
repeat,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,26,-4.287806644398618,0.6755900873487872,4.287806644398618,0.6755900873487872,-5.481289461965058,0.6630045087262729
repeat,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,2.9604993411202507,1.107603435649369,-2.9604993411202507,1.107603435649369,3.006745853834451,1.0991770463851716
repeat,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,-4.417303185612679,0.9868406514517344,4.417303185612679,0.9868406514517344,-4.454228366258974,0.9732371312467051
repeat,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,13,-4.2218426476573,1.0385023149151071,4.2218426476573,1.0385023149151071,-4.262893744210129,1.0254090111895382
repeat,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,0.7578708789756993,0.8121003984150409,-0.7578708789756993,0.8121003984150409,0.8632004300275296,0.8580010869941632
repeat,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-4.0163637666537415,0.7378972471361926,4.0163637666537415,0.7378972471361926,-4.657782461604587,0.622128871655606
repeat,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,9,-4.3116416387365595,0.7960121122107116,4.3116416387365595,0.7960121122107116,-5.07177842765056,0.7031624984754469
repeat,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-0.10082147227755445,1.7570111027065043,0.10082147227755445,1.7570111027065043,-1.729585548164323,1.8226694066543132
repeat,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-1.3383802232371331,2.106390223624961,1.3383802232371331,2.106390223624961,-3.793355155736208,2.506210971623659
repeat,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,2,-1.0743422341474798,2.5317720157036088,1.0743422341474798,2.5317720157036088,-3.52157027379144,3.068915077601559
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.16924937272981166,0.5737946323421862,0.16924937272981166,0.5737946323421862,-0.2216279571303093,0.704987798938807
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.283417273298486,0.5279845497425223,4.283417273298486,0.5279845497425223,-5.016523345699811,0.4571220127093035
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-4.3565999255598555,0.6133556569613892,4.3565999255598555,0.6133556569613892,-5.045860298856676,0.5271727659261055
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,0.6945924961343993,0.24006633651447906,-0.6945924961343993,0.24006633651447906,0.8282782407199025,0.27304771268753947
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.459607580756936,0.33856386840643293,4.459607580756936,0.33856386840643293,-5.073253838573471,0.33895432144079285
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,100,-4.52552834087989,0.33400761398129997,4.52552834087989,0.33400761398129997,-5.180791628370169,0.3337154732603826
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,0.2650444676306668,0.2771825275019629,-0.2650444676306668,0.2771825275019629,0.36169325165012683,0.3413377393459473
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.602575090602511,0.3766782616734604,3.602575090602511,0.3766782616734604,-4.163819271249844,0.41865040170916845
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,69,-3.849489995859098,0.35169464431790803,3.849489995859098,0.35169464431790803,-4.49996176439348,0.3801584415720611
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,1.1715933156872111,0.7352906558410964,-1.1715933156872111,0.7352906558410964,1.5798004442610505,0.8109294505407753
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.6884762351843845,1.1894920701437763,2.6884762351843845,1.1894920701437763,-2.931650826534404,1.2021562727649153
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,7,-2.809478161856136,1.2009222255818846,2.809478161856136,1.2009222255818846,-3.163363855105047,1.2411030394447042
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,0.25917414402744426,0.6344739348267797,-0.25917414402744426,0.6344739348267797,0.5377352103949913,0.8807592593789796
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.9659434410363072,0.6871879518232731,2.9659434410363072,0.6871879518232731,-4.006987132087913,0.8931209280418256
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,8,-2.999761383654515,0.7831677513726801,2.999761383654515,0.7831677513726801,-3.953891227597827,1.0541762829102972
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,0.8102888071288665,1.0631150884464733,-0.8102888071288665,1.0631150884464733,0.7092552163812798,1.2977629023481867
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.091455515221848,1.5315909757647757,3.091455515221848,1.5315909757647757,-4.365984963395426,1.877628525127404
view,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,4,-3.6108577560361788,1.320628773386663,3.6108577560361788,1.320628773386663,-5.0006673771293,1.6971909215071492
view,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,0.9287096620046209,0.2731444517222424,-0.9287096620046209,0.2731444517222424,1.027718546220072,0.29361180330212844
view,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,-4.3967343639261625,0.33998963062899185,4.3967343639261625,0.33998963062899185,-4.975086100678209,0.3401305266425241
view,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,120,-4.77511626355745,0.33528729092601306,4.77511626355745,0.33528729092601306,-5.412434076387175,0.32952477875363745
view,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,1.3534850781870273,0.13339251099979008,-1.3534850781870273,0.13339251099979008,1.6100357996824728,0.1410503840316238
view,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,-4.699761655981697,0.13915541680849114,4.699761655981697,0.13915541680849114,-4.734301593659225,0.1446536993151584
view,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,684,-5.106312128185606,0.13414371931231683,5.106312128185606,0.13414371931231683,-5.229508574107371,0.13759176812271193
view,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,0.5061177185221293,0.19064135246448188,-0.5061177185221293,0.19064135246448188,0.5261001010977839,0.2306465094303324
view,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,-3.6557439479094924,0.21834736694963064,3.6557439479094924,0.21834736694963064,-4.737523948937639,0.23850712854568043
view,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,171,-3.8458574879705556,0.2174490760205916,3.8458574879705556,0.2174490760205916,-4.953735614011148,0.23597020092578708
view,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,0.18616229865015105,0.7487161934874769,-0.18616229865015105,0.7487161934874769,0.14857138963721112,0.847232091037807
view,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,-4.4707122915064685,1.1076351550414383,4.4707122915064685,1.1076351550414383,-4.768753953492879,1.1141977944255579
view,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,16,-4.844334777975241,0.946315659796692,4.844334777975241,0.946315659796692,-5.3380355614635935,0.9125513189849831
view,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,1.273526171549739,0.35856161306287376,-1.273526171549739,0.35856161306287376,1.6100379553683244,0.433729629482754
view,final,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,-3.4412373651506627,0.43088315117392206,3.4412373651506627,0.43088315117392206,-3.649765033626377,0.4914568816315059
view,final,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,45,-4.036791016957861,0.4075520523554293,4.036791016957861,0.4075520523554293,-4.300355688935465,0.44923820145686205
view,final,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,89,1.9359110584252583,0.33617832217681837,-1.9359110584252583,0.33617832217681837,2.277555580702603,0.36338341199238355
