packet_id,probe_set,condition,slot_mode,comparison,packet_type,arm,delta_full_m_orig_new_minus_source,clean_full_m_orig_new_minus_source,arm_full_m_orig_new_minus_source,delta_full_m_source_minus_orig_new,clean_full_m_source_minus_orig_new,arm_full_m_source_minus_orig_new,delta_full_m_source_minus_swapped_new,clean_full_m_source_minus_swapped_new,arm_full_m_source_minus_swapped_new,delta_full_m_orig_new_minus_swapped_new,clean_full_m_orig_new_minus_swapped_new,arm_full_m_orig_new_minus_swapped_new,delta_full_gold_margin_vs_original_competitor,clean_full_gold_margin_vs_original_competitor,arm_full_gold_margin_vs_original_competitor,delta_full_retention_margin_vs_swapped_new,clean_full_retention_margin_vs_swapped_new,arm_full_retention_margin_vs_swapped_new,delta_content_m_orig_new_minus_source,clean_content_m_orig_new_minus_source,arm_content_m_orig_new_minus_source,delta_content_m_source_minus_orig_new,clean_content_m_source_minus_orig_new,arm_content_m_source_minus_orig_new,delta_content_m_source_minus_swapped_new,clean_content_m_source_minus_swapped_new,arm_content_m_source_minus_swapped_new,delta_content_m_orig_new_minus_swapped_new,clean_content_m_orig_new_minus_swapped_new,arm_content_m_orig_new_minus_swapped_new,delta_content_gold_margin_vs_original_competitor,clean_content_gold_margin_vs_original_competitor,arm_content_gold_margin_vs_original_competitor,delta_content_retention_margin_vs_swapped_new,clean_content_retention_margin_vs_swapped_new,arm_content_retention_margin_vs_swapped_new
rw2s0_025056,extended_nontrain,U,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.1794879128108734,-0.5083380834742759,-0.6878259962851493,0.1794879128108734,0.5083380834742759,0.6878259962851493,0.3045681433480545,-0.8386031275537487,-0.5340349842056942,0.12508023053718098,-1.3469412110280246,-1.2218609804908436,0.1794879128108734,0.5083380834742759,0.6878259962851493,0.3045681433480545,-0.8386031275537487,-0.5340349842056942,-0.2572068432113155,-0.6375777039444075,-0.894784547155723,0.2572068432113155,0.6375777039444075,0.894784547155723,0.36061666077002874,-0.8687437438406049,-0.5081270830705762,0.10340981755871326,-1.5063214477850124,-1.4029116302262992,0.2572068432113155,0.6375777039444075,0.894784547155723,0.36061666077002874,-0.8687437438406049,-0.5081270830705762
rw2s0_025056,extended_nontrain,U,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.1909915690387911,-0.5083380834742759,-0.699329652513067,0.1909915690387911,0.5083380834742759,0.699329652513067,0.5157943195275343,-0.8386031275537487,-0.32280880802621437,0.3248027504887432,-1.3469412110280246,-1.0221384605392814,0.1909915690387911,0.5083380834742759,0.699329652513067,0.5157943195275343,-0.8386031275537487,-0.32280880802621437,-0.20809997704345728,-0.6375777039444075,-0.8456776809878648,0.20809997704345728,0.6375777039444075,0.8456776809878648,0.8532916976138949,-0.8687437438406049,-0.015452046226710037,0.6451917205704376,-1.5063214477850124,-0.8611297272145748,0.20809997704345728,0.6375777039444075,0.8456776809878648,0.8532916976138949,-0.8687437438406049,-0.015452046226710037
rw2s0_025056,extended_nontrain,U,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-0.11281776268733656,-0.5083380834742759,-0.6211558461616125,0.11281776268733656,0.5083380834742759,0.6211558461616125,0.3194958845657917,-0.8386031275537487,-0.519107242987957,0.20667812187845502,-1.3469412110280246,-1.1402630891495695,0.11281776268733656,0.5083380834742759,0.6211558461616125,0.3194958845657917,-0.8386031275537487,-0.519107242987957,-0.18771448195911944,-0.6375777039444075,-0.8252921859035269,0.18771448195911944,0.6375777039444075,0.8252921859035269,0.465371142141521,-0.8687437438406049,-0.40337260169908395,0.27765666018240154,-1.5063214477850124,-1.2286647876026109,0.18771448195911944,0.6375777039444075,0.8252921859035269,0.465371142141521,-0.8687437438406049,-0.40337260169908395
rw2s0_025056,extended_nontrain,N,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,0.03591427317393636,-0.4144966112643791,-0.3785823380904427,-0.03591427317393636,0.4144966112643791,0.3785823380904427,0.14947799285679775,3.6703508106875233,3.819828803544321,0.18539226603073367,3.2558541994231445,3.441246465453878,-0.03591427317393636,0.4144966112643791,0.3785823380904427,0.14947799285679775,3.6703508106875233,3.819828803544321,0.013703122956212566,-0.4906232236651704,-0.47692010070895785,-0.013703122956212566,0.4906232236651704,0.47692010070895785,-0.17534333053044993,5.699042891338467,5.5236995608080175,-0.16164020757423714,5.208419667673297,5.04677946009906,-0.013703122956212566,0.4906232236651704,0.47692010070895785,-0.17534333053044993,5.699042891338467,5.5236995608080175
rw2s0_025056,extended_nontrain,N,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.20976044272150218,-0.4144966112643791,-0.6242570539858813,0.20976044272150218,0.4144966112643791,0.6242570539858813,-0.8423897864413448,3.6703508106875233,2.8279610242461786,-1.052150229162847,3.2558541994231445,2.2037039702602974,0.20976044272150218,0.4144966112643791,0.6242570539858813,-0.8423897864413448,3.6703508106875233,2.8279610242461786,-0.32084341343725087,-0.4906232236651704,-0.8114666371024213,0.32084341343725087,0.4906232236651704,0.8114666371024213,-1.4302160244900728,5.699042891338467,4.268826866848395,-1.7510594379273243,5.208419667673297,3.457360229745973,0.32084341343725087,0.4906232236651704,0.8114666371024213,-1.4302160244900728,5.699042891338467,4.268826866848395
rw2s0_025056,extended_nontrain,N,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.04232929448674749,-0.4144966112643791,-0.4568259057511266,0.04232929448674749,0.4144966112643791,0.4568259057511266,0.3581555825076066,3.6703508106875233,4.02850639319513,0.31582628802085866,3.2558541994231445,3.571680487444003,0.04232929448674749,0.4144966112643791,0.4568259057511266,0.3581555825076066,3.6703508106875233,4.02850639319513,-0.07421216622460625,-0.4906232236651704,-0.5648353898897767,0.07421216622460625,0.4906232236651704,0.5648353898897767,0.3149575941264633,5.699042891338467,6.014000485464931,0.2407454279018566,5.208419667673297,5.449165095575154,0.07421216622460625,0.4906232236651704,0.5648353898897767,0.3149575941264633,5.699042891338467,6.014000485464931
rw2s0_025056,extended_nontrain,N,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-0.029444357415195466,-0.4144966112643791,-0.44394096867957455,0.029444357415195466,0.4144966112643791,0.44394096867957455,-0.358369940018747,3.6703508106875233,3.3119808706687763,-0.38781429743394247,3.2558541994231445,2.868039901989202,0.029444357415195466,0.4144966112643791,0.44394096867957455,-0.358369940018747,3.6703508106875233,3.3119808706687763,-0.11642018046695735,-0.4906232236651704,-0.6070434041321278,0.11642018046695735,0.4906232236651704,0.6070434041321278,-0.6332245745696126,5.699042891338467,5.065818316768855,-0.7496447550365701,5.208419667673297,4.458774912636727,0.11642018046695735,0.4906232236651704,0.6070434041321278,-0.6332245745696126,5.699042891338467,5.065818316768855
rw_018362,extended_nontrain,T,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.05318693160079402,-3.2067107586655768,-3.2598976902663708,0.05318693160079402,3.2067107586655768,3.2598976902663708,1.1201882270630446,2.45554114417173,3.5757293712347744,1.0670012954622505,-0.7511696144938469,0.31583168096840364,0.05318693160079402,3.2067107586655768,3.2598976902663708,1.1201882270630446,2.45554114417173,3.5757293712347744,0.2534457755391486,-4.387122734740842,-4.1336769592016935,-0.2534457755391486,4.387122734740842,4.1336769592016935,1.0975437547895126,3.69755390160329,4.7950976563928025,1.3509895303286612,-0.6895688331375522,0.661420697191109,-0.2534457755391486,4.387122734740842,4.1336769592016935,1.0975437547895126,3.69755390160329,4.7950976563928025
rw_018362,extended_nontrain,T,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,0.3215582091361284,-3.2067107586655768,-2.8851525495294483,-0.3215582091361284,3.2067107586655768,2.8851525495294483,-0.009191088657826363,2.45554114417173,2.4463500555139035,0.31236712047830206,-0.7511696144938469,-0.43880249401554483,-0.3215582091361284,3.2067107586655768,2.8851525495294483,-0.009191088657826363,2.45554114417173,2.4463500555139035,0.5776343983598053,-4.387122734740842,-3.809488336381037,-0.5776343983598053,4.387122734740842,3.809488336381037,-0.36213583409941386,3.69755390160329,3.335418067503876,0.2154985642603915,-0.6895688331375522,-0.47407026887716075,-0.5776343983598053,4.387122734740842,3.809488336381037,-0.36213583409941386,3.69755390160329,3.335418067503876
rw_018362,extended_nontrain,T,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.20990027333609707,-3.2067107586655768,-3.416611032001674,0.20990027333609707,3.2067107586655768,3.416611032001674,0.14531659069471026,2.45554114417173,2.60085773486644,-0.06458368264138681,-0.7511696144938469,-0.8157532971352337,0.20990027333609707,3.2067107586655768,3.416611032001674,0.14531659069471026,2.45554114417173,2.60085773486644,0.019860083295498043,-4.387122734740842,-4.367262651445344,-0.019860083295498043,4.387122734740842,4.367262651445344,-0.17582712219639962,3.69755390160329,3.5217267794068903,-0.15596703890090158,-0.6895688331375522,-0.8455358720384538,-0.019860083295498043,4.387122734740842,4.367262651445344,-0.17582712219639962,3.69755390160329,3.5217267794068903
rw_018362,extended_nontrain,T,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,0.38554789978079507,-3.2067107586655768,-2.8211628588847817,-0.38554789978079507,3.2067107586655768,2.8211628588847817,-0.19457748080603787,2.45554114417173,2.260963663365692,0.1909704189747572,-0.7511696144938469,-0.5601991955190897,-0.38554789978079507,3.2067107586655768,2.8211628588847817,-0.19457748080603787,2.45554114417173,2.260963663365692,0.7570612807176076,-4.387122734740842,-3.6300614540232345,-0.7570612807176076,4.387122734740842,3.6300614540232345,-0.7212111828266639,3.69755390160329,2.976342718776626,0.03585009789094373,-0.6895688331375522,-0.6537187352466085,-0.7570612807176076,4.387122734740842,3.6300614540232345,-0.7212111828266639,3.69755390160329,2.976342718776626
rw_018362,extended_nontrain,U,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.37825930370017913,-3.184737234516069,-3.562996538216248,0.37825930370017913,3.184737234516069,3.562996538216248,-0.10493107317015526,-0.5695588900242001,-0.6744899631943554,-0.48319037687033406,-3.7542961245402693,-4.237486501410603,0.37825930370017913,3.184737234516069,3.562996538216248,-0.10493107317015526,-0.5695588900242001,-0.6744899631943554,-0.3605453617637977,-4.030575480253901,-4.391120842017699,0.3605453617637977,4.030575480253901,4.391120842017699,-0.2491877167873705,-0.5219275875133462,-0.7711153043007167,-0.6097330785511685,-4.552503067767248,-5.162236146318416,0.3605453617637977,4.030575480253901,4.391120842017699,-0.2491877167873705,-0.5219275875133462,-0.7711153043007167
rw_018362,extended_nontrain,U,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,0.059316611895337434,-3.184737234516069,-3.1254206226207315,-0.059316611895337434,3.184737234516069,3.1254206226207315,-0.47597282999195145,-0.5695588900242001,-1.0455317200161516,-0.4166562180966138,-3.7542961245402693,-4.170952342636883,-0.059316611895337434,3.184737234516069,3.1254206226207315,-0.47597282999195145,-0.5695588900242001,-1.0455317200161516,-0.27776992873987183,-4.030575480253901,-4.308345408993773,0.27776992873987183,4.030575480253901,4.308345408993773,-0.3043261254012274,-0.5219275875133462,-0.8262537129145736,-0.5820960541410996,-4.552503067767248,-5.134599121908347,0.27776992873987183,4.030575480253901,4.308345408993773,-0.3043261254012274,-0.5219275875133462,-0.8262537129145736
rw_018362,extended_nontrain,U,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.9062081324402245,-3.184737234516069,-4.090945366956293,0.9062081324402245,3.184737234516069,4.090945366956293,-0.1960200467612594,-0.5695588900242001,-0.7655789367854595,-1.1022281792014836,-3.7542961245402693,-4.856524303741753,0.9062081324402245,3.184737234516069,4.090945366956293,-0.1960200467612594,-0.5695588900242001,-0.7655789367854595,-0.9393498071585782,-4.030575480253901,-4.9699252874124795,0.9393498071585782,4.030575480253901,4.9699252874124795,-0.30539414001395926,-0.5219275875133462,-0.8273217275273055,-1.2447439471725374,-4.552503067767248,-5.797247014939785,0.9393498071585782,4.030575480253901,4.9699252874124795,-0.30539414001395926,-0.5219275875133462,-0.8273217275273055
rw_018362,extended_nontrain,U,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-0.19421546631492737,-3.184737234516069,-3.3789527008309963,0.19421546631492737,3.184737234516069,3.3789527008309963,-0.1597542480099946,-0.5695588900242001,-0.7293131380341947,-0.35396971432492164,-3.7542961245402693,-4.108265838865191,0.19421546631492737,3.184737234516069,3.3789527008309963,-0.1597542480099946,-0.5695588900242001,-0.7293131380341947,0.008393523923587054,-4.030575480253901,-4.022181956330314,-0.008393523923587054,4.030575480253901,4.022181956330314,-0.2554327422791781,-0.5219275875133462,-0.7773603297925243,-0.2470392183555914,-4.552503067767248,-4.799542286122839,-0.008393523923587054,4.030575480253901,4.022181956330314,-0.2554327422791781,-0.5219275875133462,-0.7773603297925243
rw_018362,extended_nontrain,N,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.22705149208195508,-3.232864582492039,-3.459916074573994,0.22705149208195508,3.232864582492039,3.459916074573994,1.1183079483453184,2.6358095593284814,3.7541175076738,0.8912564562633629,-0.597055023163557,0.29420143309980595,0.22705149208195508,3.232864582492039,3.459916074573994,1.1183079483453184,2.6358095593284814,3.7541175076738,0.012491941859479994,-4.396085005195346,-4.383593063335866,-0.012491941859479994,4.396085005195346,4.383593063335866,1.099555436657587,3.9245132275585393,5.024068664216126,1.112047378517067,-0.47157177763680647,0.6404756008802606,-0.012491941859479994,4.396085005195346,4.383593063335866,1.099555436657587,3.9245132275585393,5.024068664216126
rw_018362,extended_nontrain,N,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,0.024234738526866195,-3.232864582492039,-3.2086298439651726,-0.024234738526866195,3.232864582492039,3.2086298439651726,-0.45878956415690464,2.6358095593284814,2.1770199951715767,-0.4345548256300389,-0.597055023163557,-1.0316098487935959,-0.024234738526866195,3.232864582492039,3.2086298439651726,-0.45878956415690464,2.6358095593284814,2.1770199951715767,-0.01400699355872348,-4.396085005195346,-4.410091998754069,0.01400699355872348,4.396085005195346,4.410091998754069,-0.5989949474072391,3.9245132275585393,3.3255182801513,-0.6130019409659626,-0.47157177763680647,-1.084573718602769,0.01400699355872348,4.396085005195346,4.410091998754069,-0.5989949474072391,3.9245132275585393,3.3255182801513
rw_018362,extended_nontrain,N,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.5514507323969156,-3.232864582492039,-3.7843153148889543,0.5514507323969156,3.232864582492039,3.7843153148889543,-0.02994860629551077,2.6358095593284814,2.6058609530329706,-0.5813993386924268,-0.597055023163557,-1.1784543618559837,0.5514507323969156,3.232864582492039,3.7843153148889543,-0.02994860629551077,2.6358095593284814,2.6058609530329706,-0.3758569891215302,-4.396085005195346,-4.771941994316876,0.3758569891215302,4.396085005195346,4.771941994316876,-0.36413452923685874,3.9245132275585393,3.5603786983216805,-0.7399915183583889,-0.47157177763680647,-1.2115632959951954,0.3758569891215302,4.396085005195346,4.771941994316876,-0.36413452923685874,3.9245132275585393,3.5603786983216805
rw_018362,extended_nontrain,N,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,0.13221327061764931,-3.232864582492039,-3.1006513118743895,-0.13221327061764931,3.232864582492039,3.1006513118743895,-0.23796388148330117,2.6358095593284814,2.39784567784518,-0.10575061086565274,-0.597055023163557,-0.7028056340292097,-0.13221327061764931,3.232864582492039,3.1006513118743895,-0.23796388148330117,2.6358095593284814,2.39784567784518,0.3838568598148413,-4.396085005195346,-4.012228145380504,-0.3838568598148413,4.396085005195346,4.012228145380504,-0.6311153928400013,3.9245132275585393,3.293397834718538,-0.24725853302516,-0.47157177763680647,-0.7188303106619665,-0.3838568598148413,4.396085005195346,4.012228145380504,-0.6311153928400013,3.9245132275585393,3.293397834718538
rw2s0_024105,extended_nontrain,T,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.09478937510978369,-0.5717537652846953,-0.666543140394479,0.09478937510978369,0.5717537652846953,0.666543140394479,0.8530224155725188,4.836750010364792,5.689772425937311,0.7582330404627351,4.264996245080097,5.023229285542832,0.09478937510978369,0.5717537652846953,0.666543140394479,0.8530224155725188,4.836750010364792,5.689772425937311,-0.32280637718629024,-0.35045445487568416,-0.6732608320619744,0.32280637718629024,0.35045445487568416,0.6732608320619744,1.2946532176674488,5.836323651584929,7.130976869252378,0.9718468404811578,5.485869196709245,6.457716037190403,0.32280637718629024,0.35045445487568416,0.6732608320619744,1.2946532176674488,5.836323651584929,7.130976869252378
rw2s0_024105,extended_nontrain,T,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,0.5239319027744874,-0.5717537652846953,-0.047821862510207924,-0.5239319027744874,0.5717537652846953,0.047821862510207924,0.05408356545699977,4.836750010364792,4.890833575821792,0.578015468231488,4.264996245080097,4.843011713311585,-0.5239319027744874,0.5717537652846953,0.047821862510207924,0.05408356545699977,4.836750010364792,4.890833575821792,0.4557705756035699,-0.35045445487568416,0.10531612072788576,-0.4557705756035699,0.35045445487568416,-0.10531612072788576,0.1439547914146848,5.836323651584929,5.980278442999614,0.5997253670182543,5.485869196709245,6.0855945637275,-0.4557705756035699,0.35045445487568416,-0.10531612072788576,0.1439547914146848,5.836323651584929,5.980278442999614
rw2s0_024105,extended_nontrain,T,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,0.1849247933450071,-0.5717537652846953,-0.38682897193968824,-0.1849247933450071,0.5717537652846953,0.38682897193968824,-0.3037325916811824,4.836750010364792,4.53301741868361,-0.11880779833617439,4.264996245080097,4.146188446743922,-0.1849247933450071,0.5717537652846953,0.38682897193968824,-0.3037325916811824,4.836750010364792,4.53301741868361,0.3750873671212632,-0.35045445487568416,0.024632912245579064,-0.3750873671212632,0.35045445487568416,-0.024632912245579064,-0.4360791369407835,5.836323651584929,5.400244514644146,-0.06099176981952059,5.485869196709245,5.424877426889725,-0.3750873671212632,0.35045445487568416,-0.024632912245579064,-0.4360791369407835,5.836323651584929,5.400244514644146
rw2s0_024105,extended_nontrain,T,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-0.1543030068184239,-0.5717537652846953,-0.7260567721031193,0.1543030068184239,0.5717537652846953,0.7260567721031193,0.18340028561134325,4.836750010364792,5.020150295976135,0.029097278792919568,4.264996245080097,4.294093523873016,0.1543030068184239,0.5717537652846953,0.7260567721031193,0.18340028561134325,4.836750010364792,5.020150295976135,0.2098636897987619,-0.35045445487568416,-0.14059076507692225,-0.2098636897987619,0.35045445487568416,0.14059076507692225,0.09484853250240644,5.836323651584929,5.931172184087336,0.304712222301168,5.485869196709245,5.7905814190104135,-0.2098636897987619,0.35045445487568416,0.14059076507692225,0.09484853250240644,5.836323651584929,5.931172184087336
rw2s0_024105,extended_nontrain,U,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.2881042745847471,-2.8864999692651887,-3.174604243849936,0.2881042745847471,2.8864999692651887,3.174604243849936,-0.3016643833284939,0.44457807949381983,0.14291369616532595,-0.5897686579132411,-2.441921889771369,-3.03169054768461,0.2881042745847471,2.8864999692651887,3.174604243849936,-0.3016643833284939,0.44457807949381983,0.14291369616532595,-0.2242233464078578,-3.278935845866467,-3.5031591922743246,0.2242233464078578,3.278935845866467,3.5031591922743246,-0.1965065351753894,-0.12268928940674029,-0.3191958245821297,-0.4207298815832474,-3.401625135273207,-3.8223550168564544,0.2242233464078578,3.278935845866467,3.5031591922743246,-0.1965065351753894,-0.12268928940674029,-0.3191958245821297
rw2s0_024105,extended_nontrain,U,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.12921420331912659,-2.8864999692651887,-3.0157141725843153,0.12921420331912659,2.8864999692651887,3.0157141725843153,0.22692687888371027,0.44457807949381983,0.6715049583775301,0.09771267556458385,-2.441921889771369,-2.344209214206785,0.12921420331912659,2.8864999692651887,3.0157141725843153,0.22692687888371027,0.44457807949381983,0.6715049583775301,-0.05481319569350607,-3.278935845866467,-3.333749041559973,0.05481319569350607,3.278935845866467,3.333749041559973,0.12102065788182836,-0.12268928940674029,-0.0016686315249119232,0.06620746218832219,-3.401625135273207,-3.335417673084885,0.05481319569350607,3.278935845866467,3.333749041559973,0.12102065788182836,-0.12268928940674029,-0.0016686315249119232
rw2s0_024105,extended_nontrain,U,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.21969095708548325,-2.8864999692651887,-3.106190926350672,0.21969095708548325,2.8864999692651887,3.106190926350672,-0.01005553215509275,0.44457807949381983,0.4345225473387271,-0.22974648924057606,-2.441921889771369,-2.671668379011945,0.21969095708548325,2.8864999692651887,3.106190926350672,-0.01005553215509275,0.44457807949381983,0.4345225473387271,0.007950708727418654,-3.278935845866467,-3.270985137139048,-0.007950708727418654,3.278935845866467,3.270985137139048,0.059615210649956674,-0.12268928940674029,-0.06307407875678361,0.06756591937737522,-3.401625135273207,-3.3340592158958318,-0.007950708727418654,3.278935845866467,3.270985137139048,0.059615210649956674,-0.12268928940674029,-0.06307407875678361
rw2s0_024105,extended_nontrain,U,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-1.2132822596844317,-2.8864999692651887,-4.09978222894962,1.2132822596844317,2.8864999692651887,4.09978222894962,-0.28951172314959367,0.44457807949381983,0.15506635634422616,-1.5027939828340258,-2.441921889771369,-3.9447158726053946,1.2132822596844317,2.8864999692651887,4.09978222894962,-0.28951172314959367,0.44457807949381983,0.15506635634422616,-0.7572226264996318,-3.278935845866467,-4.036158472366099,0.7572226264996318,3.278935845866467,4.036158472366099,-0.3930186234747193,-0.12268928940674029,-0.5157079128814596,-1.1502412499743517,-3.401625135273207,-4.551866385247559,0.7572226264996318,3.278935845866467,4.036158472366099,-0.3930186234747193,-0.12268928940674029,-0.5157079128814596
rw2s0_024105,extended_nontrain,N,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,-0.42392421666488067,-2.942683646737626,-3.3666078634025065,0.42392421666488067,2.942683646737626,3.3666078634025065,0.7608565274147416,4.762114232561241,5.5229707599759825,0.3369323107498614,1.8194305858236146,2.156362896573476,0.42392421666488067,2.942683646737626,3.3666078634025065,0.7608565274147416,4.762114232561241,5.5229707599759825,-0.40102768321022664,-3.2853464572274658,-3.6863741404376924,0.40102768321022664,3.2853464572274658,3.6863741404376924,1.1521056814185737,5.659189217484424,6.8112948989029976,0.7510779982083475,2.3738427602569576,3.124920758465305,0.40102768321022664,3.2853464572274658,3.6863741404376924,1.1521056814185737,5.659189217484424,6.8112948989029976
rw2s0_024105,extended_nontrain,N,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,-0.06237711406646884,-2.942683646737626,-3.0050607608040947,0.06237711406646884,2.942683646737626,3.0050607608040947,0.2800610383015334,4.762114232561241,5.042175270862774,0.21768392423506455,1.8194305858236146,2.037114510058679,0.06237711406646884,2.942683646737626,3.0050607608040947,0.2800610383015334,4.762114232561241,5.042175270862774,-0.06907053528785978,-3.2853464572274658,-3.3544169925153255,0.06907053528785978,3.2853464572274658,3.3544169925153255,0.5603666307936814,5.659189217484424,6.219555848278105,0.4912960955058221,2.3738427602569576,2.8651388557627797,0.06907053528785978,3.2853464572274658,3.3544169925153255,0.5603666307936814,5.659189217484424,6.219555848278105
rw2s0_024105,extended_nontrain,N,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.3032445816200866,-2.942683646737626,-3.2459282283577124,0.3032445816200866,2.942683646737626,3.2459282283577124,-0.05736015105826997,4.762114232561241,4.704754081502971,-0.3606047326783566,1.8194305858236146,1.458825853145258,0.3032445816200866,2.942683646737626,3.2459282283577124,-0.05736015105826997,4.762114232561241,4.704754081502971,-0.1856393394243372,-3.2853464572274658,-3.470985796651803,0.1856393394243372,3.2853464572274658,3.470985796651803,-0.1004693237532468,5.659189217484424,5.558719893731177,-0.28610866317758354,2.3738427602569576,2.087734097079374,0.1856393394243372,3.2853464572274658,3.470985796651803,-0.1004693237532468,5.659189217484424,5.558719893731177
rw2s0_024105,extended_nontrain,N,template,view_split_minus_clean,UNCHANGED_DISTRACTOR_USE,view_split,-1.36996753235357,-2.942683646737626,-4.312651179091196,1.36996753235357,2.942683646737626,4.312651179091196,0.2509216331462891,4.762114232561241,5.01303586570753,-1.1190458992072805,1.8194305858236146,0.7003846866163341,1.36996753235357,2.942683646737626,4.312651179091196,0.2509216331462891,4.762114232561241,5.01303586570753,-0.8314897841191855,-3.2853464572274658,-4.116836241346651,0.8314897841191855,3.2853464572274658,4.116836241346651,0.3425612609367814,5.659189217484424,6.001750478421205,-0.48892852318240365,2.3738427602569576,1.884914237074554,0.8314897841191855,3.2853464572274658,4.116836241346651,0.3425612609367814,5.659189217484424,6.001750478421205
rw2s0_005938,extended_nontrain,T,template,repeat_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat,1.2340954355895524,-3.3201402009775243,-2.086044765387972,-1.2340954355895524,3.3201402009775243,2.086044765387972,-1.9920738749206066,8.55207228474319,6.559998409822583,-0.7579784393310538,5.231932083765665,4.473953644434611,-1.2340954355895524,3.3201402009775243,2.086044765387972,-1.9920738749206066,8.55207228474319,6.559998409822583,0.9153730089465779,-3.1389797426760198,-2.223606733729442,-0.9153730089465779,3.1389797426760198,2.223606733729442,-1.6733514482776313,8.370911826441684,6.697560378164053,-0.7579784393310538,5.231932083765665,4.473953644434611,-0.9153730089465779,3.1389797426760198,2.223606733729442,-1.6733514482776313,8.370911826441684,6.697560378164053
rw2s0_005938,extended_nontrain,T,template,view_minus_clean,UNCHANGED_DISTRACTOR_USE,view,0.06305056096365069,-3.3201402009775243,-3.2570896400138736,-0.06305056096365069,3.3201402009775243,3.2570896400138736,-0.8967587876444059,8.55207228474319,7.655313497098784,-0.8337082266807547,5.231932083765665,4.39822385708491,-0.06305056096365069,3.3201402009775243,3.2570896400138736,-0.8967587876444059,8.55207228474319,7.655313497098784,-0.19725633126993936,-3.1389797426760198,-3.336236073945959,0.19725633126993936,3.1389797426760198,3.336236073945959,-0.6364518954108149,8.370911826441684,7.7344599310308695,-0.8337082266807547,5.231932083765665,4.39822385708491,0.19725633126993936,3.1389797426760198,3.336236073945959,-0.6364518954108149,8.370911826441684,7.7344599310308695
rw2s0_005938,extended_nontrain,T,template,repeat_split_minus_clean,UNCHANGED_DISTRACTOR_USE,repeat_split,-0.7600744596372047,-3.3201402009775243,-4.080214660614729,0.7600744596372047,3.3201402009775243,4.080214660614729,-3.9492526023338232,8.55207228474319,4.602819682409367,-4.709327061971028,5.231932083765665,0.5226050217946367,0.7600744596372047,3.3201402009775243,4.080214660614729,-3.9492526023338232,8.55207228474319,4.602819682409367,-0.4814735608796279,-3.1389797426760198,-3.6204533035556477,0.4814735608796279,3.1389797426760198,3.6204533035556477,-4.2278535010914,8.370911826441684,4.143058325350284,-4.709327061971028,5.231932083765665,0.5226050217946367,0.4814735608796279,3.1389797426760198,3.6204533035556477,-4.2278535010914,8.370911826441684,4.143058325350284
