contrast_name,contrast_short,group,n,mean_delta_pp,median_delta_pp,min_delta_pp,max_delta_pp,positive_count,negative_count,mean_delta_pred_option0_frac,checkpoints
deberta_breadth_minus_repeat,B-R,numops_4,3,4.1840222238462035,4.4147853937287636,3.1791394072134693,4.9581418705963785,3,0,0.040851063829787225,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,numops_5,3,5.249509391645642,5.210787617780806,5.090645734043548,5.447094823112572,3,0,0.05605605605605606,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,split_ambiref,3,0.6253367529602786,0.4548533568874831,0.21511425588651534,1.2060426461068374,3,0,-0.0038876889848812137,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,split_move_contents,3,1.4314002850380565,1.7126812007957497,0.8567632739216613,1.7247563803967587,3,0,-0.004490345756623271,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,split_regular,3,1.0135164428857522,1.103758364396338,0.6680717135839522,1.2687192506769662,3,0,0.002234137622877571,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,ambiref_zero_ops,3,-8.267716535433069,-8.267716535433067,-8.661417322834644,-7.874015748031493,0,3,-0.08267716535433073,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,ambiref_nonzero_ops,3,2.403947410638949,2.1206271778712846,1.990420571630743,3.1007944824148197,3,0,0.018262313226342013,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,move_contents_zero_ops,3,-12.919896640826872,-13.178294573643406,-13.565891472868216,-12.015503875968996,0,3,-0.12919896640826872,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,move_contents_nonzero_ops,3,4.301659670211044,4.472808431669915,3.7412942232796347,4.6908763556835815,3,0,0.03311903370348724,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,regular_zero_ops,3,-17.923920051579625,-18.762088974854933,-18.762088974854933,-16.247582205029012,0,3,-0.17923920051579625,chck_100M;chck_80M;chck_90M
deberta_breadth_minus_repeat,B-R,regular_nonzero_ops,3,4.801003741778827,4.771979541818162,4.55410385127173,5.076927832246589,3,0,0.0567499515785396,chck_100M;chck_80M;chck_90M
