step,exposure,old_loss,old_lr,legal_step35_tok_loss,legal_step35_tok_minus_old_loss,legal_step35_tok_masked_tokens_minus_old,bytealpha_tok_loss,bytealpha_tok_minus_old_loss,bytealpha_tok_masked_tokens_minus_old
1068,42233559,2.9179887771606445,0.0006758287602026133,2.901505470275879,-0.016483306884765625,-22,2.9450299739837646,0.027041196823120117,-19
1069,42272999,2.7996270656585693,0.000675210243797332,2.772071123123169,-0.02755594253540039,-41,2.7738049030303955,-0.025822162628173828,-36
1070,42312931,2.822262763977051,0.0006745914215934627,2.8419578075408936,0.019695043563842773,-49,2.849109411239624,0.026846647262573242,-47
1071,42352518,2.8761911392211914,0.0006739722946710507,2.885061025619507,0.00886988639831543,-79,2.898099899291992,0.02190876007080078,-76
1072,42392093,2.928955554962158,0.0006733528641106728,2.9066343307495117,-0.022321224212646484,-56,2.9409945011138916,0.012038946151733398,-52
1073,42431652,3.0132863521575928,0.0006727331309934357,3.010518789291382,-0.0027675628662109375,-37,3.0331976413726807,0.01991128921508789,-29
1074,42471165,2.9019341468811035,0.0006721130964009744,2.8795957565307617,-0.022338390350341797,-48,2.9135496616363525,0.011615514755249023,-44
1075,42510554,2.9139413833618164,0.0006714927614154498,2.9157156944274902,0.0017743110656738281,-39,2.9535539150238037,0.039612531661987305,-37
1076,42550186,2.9318642616271973,0.0006708721271195475,2.9426205158233643,0.010756254196166992,-42,2.9473884105682373,0.015524148941040039,-42
1077,42589920,3.0166711807250977,0.0006702511945964751,2.9908978939056396,-0.025773286819458008,-82,3.0294971466064453,0.012825965881347656,-77
1078,42629582,2.9027626514434814,0.0006696299649299607,2.906325340270996,0.0035626888275146484,-60,2.925318956375122,0.022556304931640625,-58
1079,42668965,2.869825839996338,0.0006690084392042513,2.9136600494384766,0.04383420944213867,-48,2.9389123916625977,0.06908655166625977,-45
1080,42708482,2.8923566341400146,0.0006683866185041106,2.903305768966675,0.010949134826660156,-53,2.9333996772766113,0.04104304313659668,-53
1081,42748030,2.869194746017456,0.0006677645039148168,2.8920962810516357,0.022901535034179688,-85,2.9104762077331543,0.04128146171569824,-82
1082,42787094,2.8367958068847656,0.0006671420965221613,2.83636736869812,-0.0004284381866455078,-34,2.846788167953491,0.009992361068725586,-33
1083,42826395,2.856771469116211,0.0006665193974124463,2.869162082672119,0.012390613555908203,-73,2.891998291015625,0.03522682189941406,-70
1084,42866140,2.8349111080169678,0.0006658964076724837,2.860522508621216,0.025611400604248047,-66,2.8583803176879883,0.023469209671020508,-63
1085,42905665,2.902244806289673,0.0006652731283895917,2.875434637069702,-0.026810169219970703,-55,2.8854238986968994,-0.016820907592773438,-54
1086,42945232,2.9888157844543457,0.0006646495606515948,2.9727203845977783,-0.016095399856567383,-74,3.0047028064727783,0.015887022018432617,-73
1087,42984674,2.9068148136138916,0.0006640257055468206,2.899005174636841,-0.007809638977050781,-57,2.922633647918701,0.01581883430480957,-55
1088,43024272,2.957077980041504,0.0006634015641640978,2.953620672225952,-0.003457307815551758,-41,2.983319044113159,0.026241064071655273,-37
1089,43064067,2.9248998165130615,0.0006627771375927554,2.975238800048828,0.0503389835357666,-76,2.9649338722229004,0.04003405570983887,-73
1090,43103695,2.873918056488037,0.0006621524269226198,2.8692095279693604,-0.004708528518676758,-37,2.8953709602355957,0.021452903747558594,-37
1091,43143250,2.9261937141418457,0.0006615274332440133,2.9084079265594482,-0.01778578758239746,-66,2.9269790649414062,0.0007853507995605469,-66
1092,43182739,2.9065439701080322,0.0006609021576477524,2.8671700954437256,-0.03937387466430664,-47,2.931405544281006,0.024861574172973633,-45
1093,43222391,2.8902816772460938,0.0006602766012251451,2.891341209411621,0.0010595321655273438,-55,2.8840408325195312,-0.0062408447265625,-51
1094,43261875,2.817267656326294,0.00065965076506799,2.772984743118286,-0.04428291320800781,-58,2.8304035663604736,0.013135910034179688,-58
1095,43301491,2.965852737426758,0.0006590246502685737,2.9467368125915527,-0.019115924835205078,-19,2.9875667095184326,0.021713972091674805,-16
1096,43340780,2.739358425140381,0.0006583982579196694,2.7846519947052,0.045293569564819336,-37,2.7986183166503906,0.059259891510009766,-37
1097,43380025,2.9634861946105957,0.0006577715891145342,2.9668447971343994,0.003358602523803711,-88,2.993953227996826,0.03046703338623047,-82
1098,43419875,2.953533411026001,0.0006571446449469081,2.940629005432129,-0.01290440559387207,-46,2.963566780090332,0.010033369064331055,-42
1099,43459522,2.875389814376831,0.0006565174265110116,2.878385305404663,0.0029954910278320312,-55,2.8875575065612793,0.012167692184448242,-54
1100,43499053,2.8827075958251953,0.0006558899349015439,2.908085584640503,0.025377988815307617,-77,2.9167304039001465,0.03402280807495117,-73
1101,43538318,2.946568489074707,0.0006552621712136811,2.974640130996704,0.02807164192199707,-64,2.975080966949463,0.02851247787475586,-63
1102,43577609,2.8990089893341064,0.0006546341365430739,2.892371654510498,-0.0066373348236083984,-59,2.909473180770874,0.010464191436767578,-58
1103,43617135,2.7802624702453613,0.0006540058319858461,2.858354330062866,0.07809185981750488,-71,2.8610026836395264,0.08074021339416504,-67
1104,43656970,2.937915802001953,0.0006533772586385925,2.943131446838379,0.005215644836425781,-61,2.9456093311309814,0.00769352912902832,-61
1105,43696517,2.727611780166626,0.0006527484175983772,2.726428508758545,-0.0011832714080810547,-110,2.753952980041504,0.02634119987487793,-105
1106,43736016,2.87968111038208,0.0006521193099627311,2.877443552017212,-0.002237558364868164,-72,2.90531063079834,0.025629520416259766,-71
1107,43775542,2.8887083530426025,0.0006514899368296509,2.922379970550537,0.03367161750793457,-53,2.932140827178955,0.04343247413635254,-46
1108,43815106,2.9688243865966797,0.0006508602992975963,2.998176336288452,0.02935194969177246,-49,3.00978684425354,0.04096245765686035,-48
1109,43854608,2.8868253231048584,0.0006502303984654885,2.869500160217285,-0.017325162887573242,-72,2.9307925701141357,0.043967247009277344,-68
1110,43893754,2.880685329437256,0.0006496002354327087,2.9690051078796387,0.08831977844238281,-89,2.9707393646240234,0.09005403518676758,-85
1111,43933377,2.924469470977783,0.0006489698112990949,2.9157142639160156,-0.008755207061767578,-51,2.939739227294922,0.015269756317138672,-52
1112,43972497,2.9270763397216797,0.0006483391271649415,2.9312920570373535,0.004215717315673828,-70,2.933180093765259,0.0061037540435791016,-69
1113,44011899,2.9857115745544434,0.0006477081841309966,2.9924843311309814,0.006772756576538086,-64,3.0150773525238037,0.02936577796936035,-64
1114,44051198,2.8673667907714844,0.0006470769832984598,2.8856465816497803,0.0182797908782959,-37,2.8940672874450684,0.026700496673583984,-34
1115,44090511,2.8763887882232666,0.0006464455257689808,2.8660764694213867,-0.010312318801879883,-71,2.895655870437622,0.01926708221435547,-69
1116,44129953,2.923471689224243,0.0006458138126446578,2.9069418907165527,-0.01652979850769043,-67,2.9244935512542725,0.0010218620300292969,-65
1117,44169391,2.8180339336395264,0.0006451818450280341,2.8581507205963135,0.04011678695678711,-68,2.869746446609497,0.0517125129699707,-65
1118,44209364,2.9330289363861084,0.0006445496240220982,2.915175199508667,-0.017853736877441406,-79,2.9531538486480713,0.02012491226196289,-74
1119,44248850,2.889869213104248,0.0006439171507302802,2.8685169219970703,-0.021352291107177734,-68,2.9187161922454834,0.02884697914123535,-67
1120,44288321,2.8538317680358887,0.0006432844262564509,2.8817059993743896,0.027874231338500977,-49,2.906381368637085,0.05254960060119629,-47
1121,44327832,2.890153408050537,0.0006426514517049189,2.913445234298706,0.023291826248168945,-44,2.919694423675537,0.029541015625,-44
1122,44367861,3.0159950256347656,0.0006420182281804301,2.997166395187378,-0.018828630447387695,-50,3.0237066745758057,0.007711648941040039,-48
1123,44407390,2.8819096088409424,0.0006413847567881642,2.9078054428100586,0.02589583396911621,-12,2.9354710578918457,0.05356144905090332,-14
1124,44447119,2.988233804702759,0.0006407510386337341,2.920395612716675,-0.06783819198608398,-41,2.9627485275268555,-0.02548527717590332,-40
1125,44486675,2.962599039077759,0.000640117074823183,2.9264729022979736,-0.036126136779785156,-38,2.95217227935791,-0.010426759719848633,-37
1126,44526131,2.830871105194092,0.0006394828664629828,2.7930221557617188,-0.03784894943237305,-92,2.8233113288879395,-0.007559776306152344,-87
1127,44565911,3.0236434936523438,0.0006388484146600326,3.0058350563049316,-0.01780843734741211,-51,3.0343692302703857,0.010725736618041992,-49
1128,44605335,2.83027720451355,0.000638213720521656,2.8481943607330322,0.017917156219482422,-58,2.841249942779541,0.010972738265991211,-56
1129,44644894,2.790346145629883,0.0006375787851555997,2.807703733444214,0.017357587814331055,-68,2.8193910121917725,0.02904486656188965,-60
1130,44684377,2.9638259410858154,0.0006369436096700316,2.9471871852874756,-0.016638755798339844,-97,2.984492540359497,0.02066659927368164,-95
1131,44724042,2.876760482788086,0.0006363081951735383,2.8446738719940186,-0.03208661079406738,-48,2.8603053092956543,-0.01645517349243164,-44
1132,44763645,2.8503711223602295,0.000635672542775124,2.8525936603546143,0.0022225379943847656,-36,2.869710683822632,0.019339561462402344,-35
1133,44803254,2.7373318672180176,0.0006350366535842077,2.764580488204956,0.027248620986938477,-62,2.79074764251709,0.053415775299072266,-63
1134,44843363,2.7847392559051514,0.0006344005287106219,2.7953569889068604,0.010617733001708984,-58,2.787060499191284,0.0023212432861328125,-58
1135,44882828,2.8347413539886475,0.0006337641692646106,2.844395637512207,0.00965428352355957,-42,2.8449032306671143,0.010161876678466797,-44
1136,44922690,2.7807371616363525,0.0006331275763568266,2.785984516143799,0.005247354507446289,-61,2.7859878540039062,0.005250692367553711,-59
1137,44962565,2.893324613571167,0.000632490751098331,2.893221616744995,-0.000102996826171875,-66,2.9216737747192383,0.02834916114807129,-65
1138,45001883,2.809828042984009,0.0006318536946005898,2.8390402793884277,0.029212236404418945,-53,2.8517005443573,0.041872501373291016,-52
1139,45041220,2.8977673053741455,0.0006312164079754726,2.9020841121673584,0.004316806793212891,-76,2.9239234924316406,0.026156187057495117,-73
1140,45080529,2.865447998046875,0.0006305788923352513,2.8367865085601807,-0.028661489486694336,-71,2.8730273246765137,0.007579326629638672,-68
1141,45120065,2.80764102935791,0.0006299411487925967,2.8303439617156982,0.022702932357788086,-58,2.8559789657592773,0.04833793640136719,-56
1142,45159577,2.8585054874420166,0.0006293031784605778,2.8604555130004883,0.0019500255584716797,-17,2.8822529315948486,0.02374744415283203,-16
1143,45198734,2.800511121749878,0.0006286649824526595,2.810478687286377,0.009967565536499023,-69,2.8279976844787598,0.027486562728881836,-67
1144,45238059,2.842287063598633,0.0006280265618827002,2.843867301940918,0.0015802383422851562,-37,2.8700170516967773,0.02772998809814453,-35
1145,45277491,2.934541940689087,0.0006273879178649505,2.9413797855377197,0.0068378448486328125,-64,2.954540491104126,0.019998550415039062,-62
1146,45316875,2.709542989730835,0.0006267490515140506,2.6915860176086426,-0.017956972122192383,-71,2.7076985836029053,-0.0018444061279296875,-71
1147,45356461,2.989255666732788,0.0006261099639450296,2.9318695068359375,-0.057386159896850586,-81,2.9534151554107666,-0.035840511322021484,-79
1148,45395626,3.0747530460357666,0.000625470656273302,3.062333822250366,-0.01241922378540039,-63,3.087653875350952,0.012900829315185547,-58
1149,45435344,2.9500834941864014,0.0006248311296146667,2.944159507751465,-0.0059239864349365234,-31,2.992220401763916,0.04213690757751465,-30
1150,45474907,2.6931204795837402,0.0006241913850853044,2.7179243564605713,0.024803876876831055,-72,2.7429590225219727,0.04983854293823242,-69
1151,45514439,2.710923194885254,0.0006235514238017766,2.7139852046966553,0.003062009811401367,-17,2.7085773944854736,-0.0023458003997802734,-16
1152,45553770,2.9464614391326904,0.000622911246881023,2.9633514881134033,0.01689004898071289,-61,2.9356539249420166,-0.010807514190673828,-57
1153,45593309,2.775315284729004,0.0006222708554403594,2.7732293605804443,-0.0020859241485595703,-51,2.774428129196167,-0.0008871555328369141,-46
1154,45632658,2.980712890625,0.000621630250597476,2.948652744293213,-0.03206014633178711,-71,2.973797082901001,-0.0069158077239990234,-67
1155,45672000,2.830970287322998,0.0006209894334704358,2.867561101913452,0.0365908145904541,-52,2.8706250190734863,0.03965473175048828,-49
1156,45711737,2.8598179817199707,0.0006203484051776721,2.81620192527771,-0.04361605644226074,-42,2.8344645500183105,-0.025353431701660156,-40
1157,45751247,2.731717586517334,0.0006197071668379866,2.7106616497039795,-0.021055936813354492,-65,2.742027521133423,0.010309934616088867,-61
1158,45790971,2.9411211013793945,0.0006190657195705481,2.9308810234069824,-0.01024007797241211,-56,2.899259328842163,-0.041861772537231445,-55
1159,45830686,2.6677181720733643,0.0006184240644948893,2.6635687351226807,-0.004149436950683594,-60,2.6622514724731445,-0.0054666996002197266,-59
1160,45870412,2.8292689323425293,0.0006177822027309064,2.8471243381500244,0.017855405807495117,-74,2.878955364227295,0.049686431884765625,-73
1161,45909654,2.7924070358276367,0.0006171401353988554,2.7754321098327637,-0.016974925994873047,-27,2.790153980255127,-0.0022530555725097656,-24
1162,45949507,2.869611978530884,0.0006164978636193523,2.8662760257720947,-0.0033359527587890625,-45,2.899024248123169,0.029412269592285156,-42
1163,45988983,2.892805337905884,0.0006158553885133685,2.8625309467315674,-0.030274391174316406,-61,2.9016849994659424,0.008879661560058594,-56
1164,46028862,2.906846523284912,0.0006152127112022317,2.9008936882019043,-0.0059528350830078125,-54,2.915372848510742,0.008526325225830078,-54
1165,46068320,2.8691720962524414,0.0006145698328076215,2.8371336460113525,-0.03203845024108887,-41,2.866203546524048,-0.0029685497283935547,-39
1166,46107632,2.749406576156616,0.0006139267544515689,2.729311227798462,-0.020095348358154297,-71,2.7524025440216064,0.0029959678649902344,-70
1167,46146997,2.8353030681610107,0.0006132834772564535,2.812150001525879,-0.023153066635131836,-34,2.8195087909698486,-0.01579427719116211,-36
1168,46186430,2.7871487140655518,0.0006126400023450026,2.802276134490967,0.015127420425415039,-63,2.824033498764038,0.03688478469848633,-61
1169,46225689,2.9123709201812744,0.000611996330840288,2.9267444610595703,0.014373540878295898,-50,2.9380364418029785,0.0256655216217041,-49
1170,46265453,2.841324806213379,0.0006113524638657248,2.805328607559204,-0.035996198654174805,-55,2.8218681812286377,-0.01945662498474121,-52
1171,46304761,2.832458734512329,0.0006107084025450693,2.83747935295105,0.005020618438720703,-41,2.862250804901123,0.029792070388793945,-38
1172,46344570,2.908005952835083,0.0006100641480024172,2.9196462631225586,0.011640310287475586,-51,2.9358832836151123,0.027877330780029297,-47
1173,46384020,2.98380708694458,0.0006094197013622009,2.95050311088562,-0.03330397605895996,-62,2.938080310821533,-0.045726776123046875,-60
1174,46423416,2.878601312637329,0.0006087750637491885,2.893122673034668,0.014521360397338867,-75,2.942870616912842,0.0642693042755127,-73
1175,46462846,2.8774547576904297,0.0006081302362884814,2.8348259925842285,-0.04262876510620117,-53,2.829599380493164,-0.047855377197265625,-53
1176,46502367,2.9582788944244385,0.0006074852201055121,2.945646286010742,-0.012632608413696289,-65,2.9589145183563232,0.0006356239318847656,-64
1177,46541598,2.7519280910491943,0.0006068400163260426,2.7186028957366943,-0.0333251953125,-50,2.7223005294799805,-0.029627561569213867,-49
1178,46581132,2.9714109897613525,0.0006061946260761624,2.974872589111328,0.003461599349975586,-61,2.971421241760254,1.0251998901367188e-05,-56
1179,46620999,2.7405714988708496,0.0006055490504822865,2.7424490451812744,0.0018775463104248047,-43,2.7549123764038086,0.014340877532958984,-43
1180,46660665,2.865785837173462,0.0006049032906711529,2.8377764225006104,-0.028009414672851562,-75,2.8646278381347656,-0.001157999038696289,-74
1181,46699999,2.81404185295105,0.000604257347769822,2.809962034225464,-0.0040798187255859375,-75,2.8172709941864014,0.0032291412353515625,-73
1182,46739579,2.88911509513855,0.0006036112229056729,2.920011043548584,0.03089594841003418,-40,2.917534112930298,0.028419017791748047,-38
1183,46778668,2.6915578842163086,0.0006029649172064026,2.6980361938476562,0.006478309631347656,-62,2.700582981109619,0.009025096893310547,-56
1184,46818213,2.98651123046875,0.0006023184318000239,2.9804422855377197,-0.0060689449310302734,-50,2.997701644897461,0.011190414428710938,-42
1185,46857819,2.715161085128784,0.0006016717678148633,2.7350549697875977,0.019893884658813477,-67,2.732262372970581,0.017101287841796875,-67
1186,46897206,2.9118502140045166,0.0006010249263795582,2.912599563598633,0.0007493495941162109,-58,2.915316104888916,0.003465890884399414,-58
1187,46936801,2.9146182537078857,0.0006003779086230567,2.958465337753296,0.043847084045410156,-63,2.9482057094573975,0.03358745574951172,-58
1188,46976400,2.9010751247406006,0.0005997307156746141,2.8789844512939453,-0.022090673446655273,-38,2.8819727897644043,-0.01910233497619629,-38
1189,47015813,2.7834348678588867,0.0005990833486637917,2.7996463775634766,0.016211509704589844,-88,2.8072922229766846,0.02385735511779785,-86
1190,47055530,2.7933189868927,0.0005984358087204542,2.747631311416626,-0.04568767547607422,-65,2.7648632526397705,-0.028455734252929688,-64
1191,47094969,2.8359782695770264,0.0005977880969747686,2.842994451522827,0.007016181945800781,-66,2.849801778793335,0.013823509216308594,-65
1192,47134659,2.8104209899902344,0.0005971402145572016,2.83268141746521,0.022260427474975586,-55,2.858839750289917,0.04841876029968262,-52
1193,47174446,3.022359609603882,0.0005964921625985176,3.033797025680542,0.011437416076660156,-90,3.0374231338500977,0.01506352424621582,-84
1194,47214122,2.8838374614715576,0.000595843942229777,2.8828656673431396,-0.0009717941284179688,-78,2.8916022777557373,0.0077648162841796875,-74
1195,47253609,3.0020928382873535,0.0005951955545823342,3.0280630588531494,0.0259702205657959,-53,3.046168565750122,0.044075727462768555,-52
1196,47293379,2.9075047969818115,0.0005945470007878357,2.8983795642852783,-0.009125232696533203,-76,2.928157091140747,0.020652294158935547,-72
1197,47332875,2.830221652984619,0.0005938982819782175,2.8830959796905518,0.05287432670593262,-75,2.8840925693511963,0.05387091636657715,-72
1198,47372402,2.835474729537964,0.0005932493992857041,2.847507953643799,0.012033224105834961,-96,2.861607313156128,0.026132583618164062,-94
1199,47411896,2.9737839698791504,0.0005926003538428056,3.003615379333496,0.029831409454345703,-47,3.0094172954559326,0.03563332557678223,-47
1200,47451475,2.844036102294922,0.0005919511467823167,2.84407114982605,3.504753112792969e-05,-59,2.8470582962036133,0.0030221939086914062,-55
1201,47491200,2.8691112995147705,0.0005913017792373138,2.8476104736328125,-0.021500825881958008,-57,2.8620877265930176,-0.00702357292175293,-55
1202,47530426,2.793700695037842,0.0005906522523411533,2.807345151901245,0.01364445686340332,-55,2.8138105869293213,0.020109891891479492,-52
1203,47570273,2.8469879627227783,0.0005900025672274698,2.847048759460449,6.079673767089844e-05,-69,2.8609437942504883,0.013955831527709961,-68
1204,47609971,2.9682929515838623,0.0005893527250301745,2.989318370819092,0.021025419235229492,-75,3.001605987548828,0.03331303596496582,-74
1205,47649713,2.860380172729492,0.000588702726883452,2.8644659519195557,0.0040857791900634766,-54,2.872083902359009,0.011703729629516602,-53
1206,47689195,2.8138771057128906,0.0005880525739217596,2.804763078689575,-0.00911402702331543,-47,2.815608263015747,0.0017311573028564453,-44
1207,47728865,2.730348587036133,0.0005874022672798245,2.726835250854492,-0.003513336181640625,-57,2.7549822330474854,0.02463364601135254,-53
1208,47768365,2.738481044769287,0.0005867518080926427,2.7094552516937256,-0.029025793075561523,-48,2.7484240531921387,0.009943008422851562,-48
1209,47808119,2.78458833694458,0.0005861011974954754,2.769498348236084,-0.015089988708496094,-34,2.776709794998169,-0.007878541946411133,-30
1210,47847475,2.828277826309204,0.0005854504366238493,2.770909309387207,-0.05736851692199707,-68,2.7678582668304443,-0.060419559478759766,-67
1211,47886989,2.7296524047851562,0.0005847995266135526,2.685565710067749,-0.04408669471740723,-65,2.6871719360351562,-0.04248046875,-64
1212,47926201,2.9123072624206543,0.0005841484686006337,2.9015579223632812,-0.010749340057373047,-50,2.921548843383789,0.009241580963134766,-47
1213,47965686,2.9374215602874756,0.0005834972637213996,2.952329158782959,0.014907598495483398,-54,2.9455196857452393,0.008098125457763672,-50
1214,48005249,2.8705599308013916,0.000582845913112414,2.8241100311279297,-0.046449899673461914,-46,2.828664779663086,-0.041895151138305664,-44
1215,48044729,2.8914103507995605,0.0005821944179104942,2.8354079723358154,-0.05600237846374512,-61,2.864697217941284,-0.026713132858276367,-61
1216,48084204,2.8107452392578125,0.0005815427792527101,2.786895990371704,-0.0238492488861084,-70,2.7993948459625244,-0.011350393295288086,-69
1217,48123697,2.7939605712890625,0.0005808909982763825,2.7643849849700928,-0.029575586318969727,-36,2.7686522006988525,-0.02530837059020996,-34
1218,48163222,2.9017186164855957,0.0005802390761190797,2.9226198196411133,0.020901203155517578,-59,2.9347822666168213,0.033063650131225586,-59
1219,48202786,2.6946353912353516,0.0005795870139186172,2.683981418609619,-0.010653972625732422,-56,2.725050210952759,0.030414819717407227,-54
1220,48242310,2.8521881103515625,0.0005789348128130545,2.891819477081299,0.03963136672973633,-91,2.881716012954712,0.029527902603149414,-90
1221,48281989,2.9083480834960938,0.0005782824739406938,2.9092066287994385,0.0008585453033447266,-65,2.9105377197265625,0.00218963623046875,-62
1222,48321628,2.7824082374572754,0.000577629998440077,2.809948444366455,0.027540206909179688,-64,2.8370041847229004,0.054595947265625,-61
1223,48361302,2.9313557147979736,0.0005769773874499858,2.916611433029175,-0.014744281768798828,-69,2.9322738647460938,0.0009181499481201172,-66
1224,48400694,2.758775234222412,0.0005763246421094373,2.7791354656219482,0.020360231399536133,-59,2.7985689640045166,0.03979372978210449,-56
1225,48439979,2.7040634155273438,0.0005756717635576834,2.707265615463257,0.003202199935913086,-35,2.7205467224121094,0.016483306884765625,-32
1226,48479805,2.927633762359619,0.0005750187529342082,2.9384050369262695,0.01077127456665039,-51,2.9270243644714355,-0.0006093978881835938,-48
1227,48519740,2.864096164703369,0.0005743656113787272,2.9060747623443604,0.04197859764099121,-46,2.919848680496216,0.05575251579284668,-42
1228,48558916,2.6961112022399902,0.0005737123400311834,2.690476179122925,-0.00563502311706543,-50,2.719956636428833,0.023845434188842773,-48
1229,48598451,2.83030366897583,0.000573058940031747,2.806182861328125,-0.024120807647705078,-61,2.8089985847473145,-0.021305084228515625,-62
1230,48638019,2.8649075031280518,0.000572405412520812,2.8411803245544434,-0.0237271785736084,-76,2.8470051288604736,-0.017902374267578125,-75
1231,48677828,2.7811007499694824,0.0005717517586389961,2.7908129692077637,0.00971221923828125,-51,2.8060977458953857,0.02499699592590332,-46
1232,48717277,2.8094685077667236,0.0005710979795271365,2.8103578090667725,0.0008893013000488281,-58,2.800900459289551,-0.008568048477172852,-55
1233,48756972,2.8068325519561768,0.0005704440763262896,2.7984282970428467,-0.008404254913330078,-53,2.8143107891082764,0.007478237152099609,-51
1234,48795963,2.7763497829437256,0.0005697900501777279,2.829986095428467,0.05363631248474121,-60,2.8117928504943848,0.03544306755065918,-60
1235,48835567,2.769285202026367,0.000569135902222939,2.801760673522949,0.03247547149658203,-44,2.822133779525757,0.05284857749938965,-44
1236,48875186,2.701308250427246,0.0005684816336036224,2.711022138595581,0.009713888168334961,-21,2.709118127822876,0.007809877395629883,-18
1237,48914899,2.8414671421051025,0.0005678272454616891,2.804769515991211,-0.0366976261138916,-62,2.8141398429870605,-0.027327299118041992,-61
1238,48954511,2.898196220397949,0.0005671727389392578,2.9275715351104736,0.029375314712524414,-88,2.922571897506714,0.02437567710876465,-88
1239,48994195,2.8983120918273926,0.0005665181151786545,2.9312033653259277,0.032891273498535156,-48,2.950416088104248,0.05210399627685547,-47
1240,49033744,2.8236260414123535,0.0005658633753224095,2.818580389022827,-0.005045652389526367,-47,2.8527331352233887,0.029107093811035156,-46
1241,49073436,2.816295623779297,0.0005652085205132557,2.799562454223633,-0.016733169555664062,-51,2.7959043979644775,-0.020391225814819336,-48
1242,49112888,2.766207218170166,0.0005645535518941269,2.8025853633880615,0.03637814521789551,-51,2.799997091293335,0.033789873123168945,-49
1243,49152335,2.6838932037353516,0.0005638984706081552,2.6902477741241455,0.006354570388793945,-41,2.721600294113159,0.03770709037780762,-39
1244,49191714,2.73598575592041,0.0005632432777986693,2.721353530883789,-0.014632225036621094,-62,2.724503517150879,-0.01148223876953125,-58
1245,49231343,2.853222131729126,0.000562587974609193,2.8639349937438965,0.010712862014770508,-60,2.876554012298584,0.023331880569458008,-58
1246,49270777,2.854325294494629,0.0005619325621834425,2.8880133628845215,0.03368806838989258,-42,2.892770528793335,0.038445234298706055,-34
1247,49310444,2.7486207485198975,0.0005612770416653243,2.7968666553497314,0.048245906829833984,-47,2.8057212829589844,0.057100534439086914,-43
1248,49349973,2.776378631591797,0.0005606214141989343,2.776461362838745,8.273124694824219e-05,-75,2.795311689376831,0.01893305778503418,-74
1249,49389521,2.730447769165039,0.0005599656809285544,2.7081098556518555,-0.022337913513183594,-22,2.707692861557007,-0.022754907608032227,-19
1250,49429025,2.694892168045044,0.0005593098429986514,2.7133193016052246,0.018427133560180664,-39,2.7386791706085205,0.04378700256347656,-34
1251,49468749,2.9180643558502197,0.0005586539015538748,2.884352207183838,-0.033712148666381836,-44,2.895369529724121,-0.022694826126098633,-40
1252,49508146,2.7224373817443848,0.000557997857739055,2.690486192703247,-0.031951189041137695,-36,2.744661331176758,0.022223949432373047,-36
1253,49547748,2.650754690170288,0.0005573417126992003,2.6849632263183594,0.03420853614807129,-39,2.6795125007629395,0.028757810592651367,-35
1254,49587301,2.752190351486206,0.0005566854675794964,2.750211000442505,-0.001979351043701172,-55,2.7766244411468506,0.02443408966064453,-53
1255,49626813,2.816089391708374,0.0005560291235253037,2.828889846801758,0.012800455093383789,-64,2.842538595199585,0.026449203491210938,-62
1256,49666408,2.659830331802368,0.0005553726816821547,2.6345303058624268,-0.025300025939941406,-66,2.648710012435913,-0.011120319366455078,-63
1257,49705759,2.8796226978302,0.000554716143195753,2.846169948577881,-0.033452749252319336,-71,2.872631549835205,-0.006991147994995117,-70
1258,49745354,2.763906717300415,0.0005540595092119709,2.784026861190796,0.02012014389038086,-34,2.7628419399261475,-0.0010647773742675781,-33
1259,49784502,2.7587172985076904,0.0005534027808768471,2.7734551429748535,0.014737844467163086,-51,2.7502875328063965,-0.008429765701293945,-52
1260,49823653,2.7390122413635254,0.000552745959336585,2.718031883239746,-0.020980358123779297,-55,2.7492575645446777,0.010245323181152344,-53
1261,49863373,2.8480262756347656,0.0005520890457375511,2.868011474609375,0.019985198974609375,-56,2.8504302501678467,0.0024039745330810547,-54
1262,49903242,2.778419256210327,0.0005514320412262719,2.7669129371643066,-0.011506319046020508,-41,2.7929255962371826,0.014506340026855469,-41
1263,49942679,2.864367723464966,0.0005507749469494333,2.871657609939575,0.007289886474609375,-67,2.865449905395508,0.0010821819305419922,-64
1264,49982073,2.8170835971832275,0.0005501177640538773,2.850431203842163,0.03334760665893555,-46,2.81697416305542,-0.00010943412780761719,-42
1265,50021468,2.7599148750305176,0.0005494604936866007,2.7863051891326904,0.02639031410217285,-50,2.804178237915039,0.044263362884521484,-51
1266,50060894,2.798617362976074,0.0005488031369947532,2.817094564437866,0.018477201461791992,-69,2.784940719604492,-0.013676643371582031,-64
1267,50100373,2.801265239715576,0.000548145695125635,2.8029608726501465,0.0016956329345703125,-43,2.816962480545044,0.015697240829467773,-40
1268,50139820,2.8849434852600098,0.0005474881692266946,2.8599698543548584,-0.024973630905151367,-74,2.8520243167877197,-0.03291916847229004,-70
1269,50179153,2.755671977996826,0.0005468305604455281,2.7678723335266113,0.012200355529785156,-67,2.7444980144500732,-0.01117396354675293,-65
1270,50218532,2.7413434982299805,0.0005461728699298752,2.7255101203918457,-0.015833377838134766,-40,2.7583370208740234,0.01699352264404297,-37
1271,50258212,2.7967898845672607,0.0005455150988276192,2.7748546600341797,-0.021935224533081055,-52,2.81484317779541,0.018053293228149414,-49
1272,50297610,2.759751558303833,0.0005448572482867831,2.779217004776001,0.01946544647216797,-62,2.8233718872070312,0.06362032890319824,-58
