label,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_430,margin_431,delta_431_minus_430,correct_430,correct_431,pattern
oldtok_80M,physical-interactions_10,physical-interactions,10,attract,repel,direct,antonym,concept swap,1111,0,3.3102264404296875,-0.41564178466796875,-3.7258682250976562,1,0,10
oldtok_80M,physical-interactions_17,physical-interactions,17,attract,repel,direct,antonym,concept swap,1111,0,-0.015886306762695312,1.1344146728515625,1.1503009796142578,0,1,01
oldtok_80M,physical-interactions_28,physical-interactions,28,break,fix,direct,antonym,concept swap,1111,0,1.388620376586914,3.4338245391845703,2.0452041625976562,1,1,11
oldtok_80M,physical-interactions_30,physical-interactions,30,break,fix,direct,antonym,concept swap,1111,0,0.5002212524414062,2.285411834716797,1.7851905822753906,1,1,11
oldtok_80M,physical-interactions_34,physical-interactions,34,break,fix,direct,antonym,concept swap,1111,0,0.6282157897949219,2.534280776977539,1.9060649871826172,1,1,11
oldtok_80M,physical-interactions_50,physical-interactions,50,break,fix,indirect,antonym,concept swap,1111,0,-0.44079017639160156,0.928044319152832,1.3688344955444336,0,1,01
oldtok_80M,physical-interactions_52,physical-interactions,52,break,fix,indirect,antonym,concept swap,1111,0,1.9718151092529297,1.3865118026733398,-0.5853033065795898,1,1,11
oldtok_80M,physical-interactions_54,physical-interactions,54,break,fix,indirect,antonym,concept swap,1111,0,2.5158119201660156,2.81173038482666,0.29591846466064453,1,1,11
oldtok_80M,physical-interactions_68,physical-interactions,68,catch,throw,indirect,antonym,concept swap,1111,0,2.757805824279785,0.2659931182861328,-2.4918127059936523,1,1,11
oldtok_80M,physical-interactions_29,physical-interactions,29,break,fix,direct,antonym,concept swap,0000,0,-2.5797882080078125,-2.0766525268554688,0.5031356811523438,0,0,00
oldtok_80M,physical-interactions_69,physical-interactions,69,catch,throw,indirect,antonym,concept swap,0000,0,-0.2109203338623047,-0.20124053955078125,0.009679794311523438,0,0,00
oldtok_80M,physical-interactions_71,physical-interactions,71,catch,throw,indirect,antonym,concept swap,0000,0,-1.408853530883789,-0.3745536804199219,1.0342998504638672,0,0,00
oldtok_80M,physical-interactions_73,physical-interactions,73,catch,throw,indirect,antonym,concept swap,0000,0,-0.6405925750732422,-0.8601589202880859,-0.21956634521484375,0,0,00
oldtok_80M,physical-interactions_80,physical-interactions,80,catch,throw,indirect,antonym,concept swap,0000,0,-2.9652366638183594,-1.9004745483398438,1.0647621154785156,0,0,00
oldtok_80M,physical-interactions_88,physical-interactions,88,collide with,-,direct,antonym,variable swap,0000,0,-1.2552108764648438,-1.5163459777832031,-0.2611351013183594,0,0,00
oldtok_80M,physical-interactions_94,physical-interactions,94,collide with,-,direct,antonym,variable swap,0000,0,-1.5455474853515625,-1.102701187133789,0.44284629821777344,0,0,00
oldtok_80M,physical-interactions_96,physical-interactions,96,collide with,-,direct,variable swap,variable swap,0000,0,-10.731908798217773,-9.71719741821289,1.0147113800048828,0,0,00
oldtok_80M,physical-interactions_97,physical-interactions,97,collide with,-,direct,variable swap,variable swap,0000,0,-12.308565139770508,-7.90641975402832,4.4021453857421875,0,0,00
oldtok_80M,physical-interactions_98,physical-interactions,98,collide with,-,direct,variable swap,variable swap,0000,0,-7.940092086791992,-14.743215560913086,-6.803123474121094,0,0,00
oldtok_80M,social-relations_6,social-relations,6,boss,subordinate,direct,antonym,concept swap,0110,-2,0.8381156921386719,1.0403881072998047,0.2022724151611328,1,1,11
oldtok_80M,social-relations_18,social-relations,18,boss,subordinate,direct,antonym,concept swap,0110,-2,0.6006603240966797,-0.4970588684082031,-1.0977191925048828,1,0,10
oldtok_80M,social-relations_460,social-relations,460,friend,enemy,direct,antonym,concept swap,0110,-2,1.8791007995605469,0.29369449615478516,-1.5854063034057617,1,1,11
oldtok_80M,social-relations_462,social-relations,462,friend,enemy,direct,antonym,concept swap,0110,-2,1.559072494506836,-1.6027870178222656,-3.1618595123291016,1,0,10
oldtok_80M,social-relations_466,social-relations,466,friend,enemy,direct,antonym,concept swap,0110,-2,0.7926692962646484,-2.0316600799560547,-2.824329376220703,1,0,10
oldtok_80M,social-relations_470,social-relations,470,friend,enemy,direct,antonym,concept swap,0110,-2,2.1119632720947266,-1.1233634948730469,-3.2353267669677734,1,0,10
oldtok_80M,social-relations_476,social-relations,476,friend,enemy,direct,antonym,concept swap,0110,-2,1.1730117797851562,-0.18995952606201172,-1.362971305847168,1,0,10
oldtok_80M,social-relations_478,social-relations,478,friend,enemy,direct,antonym,concept swap,0110,-2,0.7864322662353516,-0.7594051361083984,-1.54583740234375,1,0,10
oldtok_80M,social-relations_1282,social-relations,1282,teacher,student,direct,antonym,concept swap,0110,-2,1.8642826080322266,-0.4554252624511719,-2.3197078704833984,1,0,10
oldtok_80M,social-relations_32,social-relations,32,boss,subordinate,direct,antonym,variable swap,0110,-2,0.8381156921386719,1.0403881072998047,0.2022724151611328,1,1,11
oldtok_80M,social-relations_58,social-relations,58,boss,subordinate,direct,antonym,variable swap,0110,-2,0.6006603240966797,-0.4970588684082031,-1.0977191925048828,1,0,10
oldtok_80M,social-relations_1297,social-relations,1297,teacher,student,direct,antonym,variable swap,0110,-2,-0.031646728515625,-0.4370765686035156,-0.4054298400878906,0,0,00
oldtok_80M,social-relations_1316,social-relations,1316,teacher,student,direct,antonym,variable swap,0110,-2,1.8642826080322266,-0.4554252624511719,-2.3197078704833984,1,0,10
oldtok_80M,social-relations_549,social-relations,549,friend,stranger,direct,negation,concept swap,0110,-2,3.8413524627685547,-1.2036151885986328,-5.0449676513671875,1,0,10
oldtok_80M,social-relations_580,social-relations,580,landlord,roommate,direct,other,concept swap,0110,-2,0.37021446228027344,-4.558576583862305,-4.928791046142578,1,0,10
oldtok_80M,social-relations_1216,social-relations,1216,sibling,child,direct,other,concept swap,0110,-2,0.5358734130859375,-1.8992500305175781,-2.4351234436035156,1,0,10
oldtok_80M,social-relations_72,social-relations,72,boss,subordinate,direct,variable swap,concept swap,0110,-2,6.332088470458984,-3.7774486541748047,-10.109537124633789,1,0,10
oldtok_80M,social-relations_670,social-relations,670,landlord,tenant,direct,variable swap,concept swap,0110,-2,1.28607177734375,-1.8995399475097656,-3.1856117248535156,1,0,10
oldtok_80M,social-relations_697,social-relations,697,landlord,tenant,direct,variable swap,concept swap,0110,-2,-0.17219161987304688,-2.368572235107422,-2.196380615234375,0,0,00
oldtok_80M,social-relations_1355,social-relations,1355,teacher,student,direct,variable swap,concept swap,0110,-2,0.43061256408691406,-1.3559722900390625,-1.7865848541259766,1,0,10
oldtok_80M,social-relations_1367,social-relations,1367,teacher,student,direct,variable swap,concept swap,0110,-2,7.360040664672852,-5.081520080566406,-12.441560745239258,1,0,10
oldtok_80M,social-relations_124,social-relations,124,boss,subordinate,direct,variable swap,variable swap,0110,-2,6.332088470458984,-3.7774486541748047,-10.109537124633789,1,0,10
oldtok_80M,social-relations_150,social-relations,150,boss,subordinate,direct,variable swap,variable swap,0110,-2,3.040546417236328,-0.9911155700683594,-4.0316619873046875,1,0,10
oldtok_80M,social-relations_159,social-relations,159,boss,subordinate,direct,variable swap,variable swap,0110,-2,0.3739738464355469,-1.643758773803711,-2.017732620239258,1,0,10
oldtok_80M,social-relations_173,social-relations,173,boss,subordinate,direct,variable swap,variable swap,0110,-2,1.92486572265625,-2.4318675994873047,-4.356733322143555,1,0,10
oldtok_80M,social-relations_722,social-relations,722,landlord,tenant,direct,variable swap,variable swap,0110,-2,1.28607177734375,-1.8995399475097656,-3.1856117248535156,1,0,10
oldtok_80M,social-relations_775,social-relations,775,landlord,tenant,direct,variable swap,variable swap,0110,-2,-0.17219161987304688,-2.368572235107422,-2.196380615234375,0,0,00
oldtok_80M,social-relations_957,social-relations,957,parent,child,direct,variable swap,variable swap,0110,-2,1.6716842651367188,-0.808135986328125,-2.4798202514648438,1,0,10
oldtok_80M,social-relations_1423,social-relations,1423,teacher,student,direct,variable swap,variable swap,0110,-2,0.43061256408691406,-1.3559722900390625,-1.7865848541259766,1,0,10
oldtok_80M,social-relations_1441,social-relations,1441,teacher,student,direct,variable swap,variable swap,0110,-2,3.4320106506347656,-5.196128845214844,-8.62813949584961,1,0,10
oldtok_80M,social-relations_1445,social-relations,1445,teacher,student,direct,variable swap,variable swap,0110,-2,3.1061649322509766,-1.2308311462402344,-4.336996078491211,1,0,10
oldtok_80M,social-relations_1447,social-relations,1447,teacher,student,direct,variable swap,variable swap,0110,-2,7.360040664672852,-5.081520080566406,-12.441560745239258,1,0,10
oldtok_80M,social-relations_189,social-relations,189,boss,subordinate,indirect,antonym,concept swap,0110,-2,2.048206329345703,-1.383056640625,-3.431262969970703,1,0,10
oldtok_80M,social-relations_402,social-relations,402,colleague,boss,indirect,antonym,concept swap,0110,-2,1.1941184997558594,-1.0682144165039062,-2.2623329162597656,1,0,10
oldtok_80M,social-relations_494,social-relations,494,friend,enemy,indirect,antonym,concept swap,0110,-2,0.8647232055664062,-0.8641948699951172,-1.7289180755615234,1,0,10
oldtok_80M,social-relations_500,social-relations,500,friend,enemy,indirect,antonym,concept swap,0110,-2,1.6059074401855469,-0.9897251129150391,-2.595632553100586,1,0,10
oldtok_80M,social-relations_511,social-relations,511,friend,enemy,indirect,antonym,concept swap,0110,-2,2.3049793243408203,-1.1138343811035156,-3.418813705444336,1,0,10
oldtok_80M,social-relations_566,social-relations,566,friend,stranger,indirect,antonym,concept swap,0110,-2,1.4716968536376953,-2.238880157470703,-3.7105770111083984,1,0,10
oldtok_80M,social-relations_960,social-relations,960,parent,child,indirect,antonym,concept swap,0110,-2,2.2685012817382812,-5.546123504638672,-7.814624786376953,1,0,10
oldtok_80M,social-relations_972,social-relations,972,parent,child,indirect,antonym,concept swap,0110,-2,1.4276371002197266,1.0074234008789062,-0.4202136993408203,1,1,11
oldtok_80M,social-relations_1255,social-relations,1255,stranger,romantic partner,indirect,antonym,concept swap,0110,-2,0.15568923950195312,-0.6334419250488281,-0.7891311645507812,1,0,10
oldtok_80M,social-relations_229,social-relations,229,boss,subordinate,indirect,antonym,variable swap,0110,-2,2.048206329345703,-1.383056640625,-3.431262969970703,1,0,10
oldtok_80M,social-relations_990,social-relations,990,parent,child,indirect,antonym,variable swap,0110,-2,2.2685012817382812,-5.546123504638672,-7.814624786376953,1,0,10
oldtok_80M,social-relations_995,social-relations,995,parent,child,indirect,antonym,variable swap,0110,-2,0.05791282653808594,-0.0921478271484375,-0.15006065368652344,1,0,10
oldtok_80M,social-relations_1016,social-relations,1016,parent,child,indirect,antonym,variable swap,0110,-2,1.4276371002197266,1.0074234008789062,-0.4202136993408203,1,1,11
oldtok_80M,social-relations_521,social-relations,521,friend,romantic partner,indirect,other,concept swap,0110,-2,0.43883323669433594,-2.3099288940429688,-2.7487621307373047,1,0,10
oldtok_80M,social-relations_529,social-relations,529,friend,romantic partner,indirect,other,concept swap,0110,-2,1.4830055236816406,-2.1259288787841797,-3.6089344024658203,1,0,10
oldtok_80M,social-relations_533,social-relations,533,friend,romantic partner,indirect,other,concept swap,0110,-2,1.779550552368164,-1.9139766693115234,-3.6935272216796875,1,0,10
oldtok_80M,social-relations_539,social-relations,539,friend,romantic partner,indirect,other,concept swap,0110,-2,0.8418006896972656,0.3594551086425781,-0.4823455810546875,1,1,11
oldtok_80M,social-relations_284,social-relations,284,boss,subordinate,indirect,variable swap,concept swap,0110,-2,2.683502197265625,-3.62139892578125,-6.304901123046875,1,0,10
oldtok_80M,social-relations_816,social-relations,816,landlord,tenant,indirect,variable swap,concept swap,0110,-2,10.550176620483398,-2.8621177673339844,-13.412294387817383,1,0,10
oldtok_80M,social-relations_829,social-relations,829,landlord,tenant,indirect,variable swap,concept swap,0110,-2,-0.3081512451171875,-4.049858093261719,-3.7417068481445312,0,0,00
oldtok_80M,social-relations_1087,social-relations,1087,parent,child,indirect,variable swap,concept swap,0110,-2,1.4274635314941406,-2.2348709106445312,-3.662334442138672,1,0,10
oldtok_80M,social-relations_338,social-relations,338,boss,subordinate,indirect,variable swap,variable swap,0110,-2,2.683502197265625,-3.62139892578125,-6.304901123046875,1,0,10
oldtok_80M,social-relations_387,social-relations,387,boss,subordinate,indirect,variable swap,variable swap,0110,-2,1.6219654083251953,-1.2247428894042969,-2.846708297729492,1,0,10
oldtok_80M,social-relations_842,social-relations,842,landlord,tenant,indirect,variable swap,variable swap,0110,-2,10.550176620483398,-2.8621177673339844,-13.412294387817383,1,0,10
oldtok_80M,social-relations_844,social-relations,844,landlord,tenant,indirect,variable swap,variable swap,0110,-2,1.4876289367675781,-2.501995086669922,-3.9896240234375,1,0,10
oldtok_80M,social-relations_869,social-relations,869,landlord,tenant,indirect,variable swap,variable swap,0110,-2,-0.3081512451171875,-4.049858093261719,-3.7417068481445312,0,0,00
oldtok_80M,social-relations_1165,social-relations,1165,parent,child,indirect,variable swap,variable swap,0110,-2,1.4274635314941406,-2.2348709106445312,-3.662334442138672,1,0,10
oldtok_80M,social-relations_1167,social-relations,1167,parent,child,indirect,variable swap,variable swap,0110,-2,0.5006904602050781,-4.125335693359375,-4.626026153564453,1,0,10
oldtok_80M,social-relations_1519,social-relations,1519,teacher,student,indirect,variable swap,variable swap,0110,-2,2.894664764404297,-4.86305046081543,-7.757715225219727,1,0,10
oldtok_80M,social-relations_875,social-relations,875,parent,child,direct,active-passive,concept swap,1110,-1,4.323263168334961,-2.559720993041992,-6.882984161376953,1,0,10
oldtok_80M,social-relations_876,social-relations,876,parent,child,direct,active-passive,concept swap,0100,-1,0.6451187133789062,-4.426839828491211,-5.071958541870117,1,0,10
oldtok_80M,social-relations_882,social-relations,882,parent,child,direct,active-passive,variable swap,0010,-1,-2.4358787536621094,-2.0736255645751953,0.36225318908691406,0,0,00
oldtok_80M,social-relations_886,social-relations,886,parent,child,direct,active-passive,variable swap,0010,-1,-1.4513015747070312,-1.8284873962402344,-0.3771858215332031,0,0,00
oldtok_80M,social-relations_889,social-relations,889,parent,child,direct,active-passive,variable swap,1110,-1,4.323263168334961,-2.559720993041992,-6.882984161376953,1,0,10
oldtok_80M,social-relations_892,social-relations,892,parent,child,direct,active-passive,variable swap,0100,-1,0.6451187133789062,-4.426839828491211,-5.071958541870117,1,0,10
oldtok_80M,social-relations_2,social-relations,2,boss,subordinate,direct,antonym,concept swap,0010,-1,-0.883967399597168,-3.3661184310913086,-2.4821510314941406,0,0,00
oldtok_80M,social-relations_4,social-relations,4,boss,subordinate,direct,antonym,concept swap,0010,-1,-5.106517791748047,-1.7014808654785156,3.4050369262695312,0,0,00
oldtok_80M,social-relations_7,social-relations,7,boss,subordinate,direct,antonym,concept swap,0111,-1,3.062236785888672,4.236820220947266,1.1745834350585938,1,1,11
oldtok_80M,social-relations_9,social-relations,9,boss,subordinate,direct,antonym,concept swap,1110,-1,3.0275497436523438,-1.4278182983398438,-4.4553680419921875,1,0,10
oldtok_80M,social-relations_10,social-relations,10,boss,subordinate,direct,antonym,concept swap,0010,-1,0.4377450942993164,-3.2672882080078125,-3.705033302307129,1,0,10
oldtok_80M,social-relations_13,social-relations,13,boss,subordinate,direct,antonym,concept swap,1110,-1,2.172985076904297,-1.6816444396972656,-3.8546295166015625,1,0,10
oldtok_80M,social-relations_14,social-relations,14,boss,subordinate,direct,antonym,concept swap,0010,-1,-0.3135805130004883,-2.1208343505859375,-1.8072538375854492,0,0,00
oldtok_80M,social-relations_464,social-relations,464,friend,enemy,direct,antonym,concept swap,1110,-1,1.4916362762451172,0.10335922241210938,-1.3882770538330078,1,1,11
oldtok_80M,social-relations_473,social-relations,473,friend,enemy,direct,antonym,concept swap,0010,-1,-2.767838478088379,-1.7826766967773438,0.9851617813110352,0,0,00
oldtok_80M,social-relations_605,social-relations,605,landlord,tenant,direct,antonym,concept swap,0010,-1,-6.3455047607421875,-4.1007537841796875,2.2447509765625,0,0,00
oldtok_80M,social-relations_607,social-relations,607,landlord,tenant,direct,antonym,concept swap,0111,-1,5.701770782470703,2.561603546142578,-3.140167236328125,1,1,11
oldtok_80M,social-relations_608,social-relations,608,landlord,tenant,direct,antonym,concept swap,0010,-1,0.05307769775390625,-3.6744937896728516,-3.727571487426758,1,0,10
oldtok_80M,social-relations_615,social-relations,615,landlord,tenant,direct,antonym,concept swap,1110,-1,2.1363563537597656,-0.11436843872070312,-2.2507247924804688,1,0,10
oldtok_80M,social-relations_617,social-relations,617,landlord,tenant,direct,antonym,concept swap,0010,-1,-2.2297897338867188,-1.1535415649414062,1.0762481689453125,0,0,00
oldtok_80M,social-relations_619,social-relations,619,landlord,tenant,direct,antonym,concept swap,0100,-1,0.8805503845214844,-0.22908782958984375,-1.1096382141113281,1,0,10
oldtok_80M,social-relations_1269,social-relations,1269,teacher,student,direct,antonym,concept swap,1110,-1,3.602428436279297,-3.1280078887939453,-6.730436325073242,1,0,10
oldtok_80M,social-relations_1273,social-relations,1273,teacher,student,direct,antonym,concept swap,0111,-1,2.5982799530029297,1.8824043273925781,-0.7158756256103516,1,1,11
oldtok_80M,social-relations_1275,social-relations,1275,teacher,student,direct,antonym,concept swap,0111,-1,10.216211318969727,7.413791656494141,-2.802419662475586,1,1,11
oldtok_80M,social-relations_1278,social-relations,1278,teacher,student,direct,antonym,concept swap,0010,-1,-1.3129005432128906,-2.024444580078125,-0.7115440368652344,0,0,00
oldtok_80M,social-relations_1285,social-relations,1285,teacher,student,direct,antonym,concept swap,1110,-1,5.929155349731445,-1.9663543701171875,-7.895509719848633,1,0,10
oldtok_80M,social-relations_21,social-relations,21,boss,subordinate,direct,antonym,variable swap,0100,-1,1.817617416381836,-1.7545623779296875,-3.5721797943115234,1,0,10
oldtok_80M,social-relations_24,social-relations,24,boss,subordinate,direct,antonym,variable swap,0010,-1,-0.883967399597168,-3.3661184310913086,-2.4821510314941406,0,0,00
oldtok_80M,social-relations_28,social-relations,28,boss,subordinate,direct,antonym,variable swap,0010,-1,-5.106517791748047,-1.7014808654785156,3.4050369262695312,0,0,00
oldtok_80M,social-relations_30,social-relations,30,boss,subordinate,direct,antonym,variable swap,0010,-1,-5.459285736083984,-0.9769439697265625,4.482341766357422,0,0,00
oldtok_80M,social-relations_3,social-relations,3,boss,subordinate,direct,antonym,concept swap,1111,0,2.6649627685546875,8.727529525756836,6.062566757202148,1,1,11
oldtok_80M,social-relations_11,social-relations,11,boss,subordinate,direct,antonym,concept swap,1111,0,4.363555908203125,6.824058532714844,2.4605026245117188,1,1,11
oldtok_80M,social-relations_19,social-relations,19,boss,subordinate,direct,antonym,concept swap,1111,0,1.7319526672363281,6.557411193847656,4.825458526611328,1,1,11
oldtok_80M,social-relations_27,social-relations,27,boss,subordinate,direct,antonym,variable swap,1111,0,2.6649627685546875,8.727529525756836,6.062566757202148,1,1,11
oldtok_80M,social-relations_41,social-relations,41,boss,subordinate,direct,antonym,variable swap,1111,0,4.363555908203125,6.824058532714844,2.4605026245117188,1,1,11
oldtok_80M,social-relations_57,social-relations,57,boss,subordinate,direct,antonym,variable swap,1111,0,1.7319526672363281,6.557411193847656,4.825458526611328,1,1,11
oldtok_80M,social-relations_63,social-relations,63,boss,subordinate,direct,variable swap,concept swap,1111,0,16.235090255737305,16.70651626586914,0.47142601013183594,1,1,11
oldtok_80M,social-relations_64,social-relations,64,boss,subordinate,direct,variable swap,concept swap,1111,0,2.1507034301757812,5.135335922241211,2.9846324920654297,1,1,11
oldtok_80M,social-relations_66,social-relations,66,boss,subordinate,direct,variable swap,concept swap,1111,0,8.37617015838623,5.92633056640625,-2.4498395919799805,1,1,11
oldtok_80M,social-relations_71,social-relations,71,boss,subordinate,direct,variable swap,concept swap,1111,0,10.025184631347656,15.674667358398438,5.649482727050781,1,1,11
oldtok_80M,social-relations_46,social-relations,46,boss,subordinate,direct,antonym,variable swap,0000,0,-2.9888458251953125,-1.5110397338867188,1.4778060913085938,0,0,00
oldtok_80M,social-relations_62,social-relations,62,boss,subordinate,direct,variable swap,concept swap,0000,0,-16.54690933227539,-17.324462890625,-0.7775535583496094,0,0,00
oldtok_80M,social-relations_65,social-relations,65,boss,subordinate,direct,variable swap,concept swap,0000,0,-0.9648056030273438,-2.0136375427246094,-1.0488319396972656,0,0,00
oldtok_80M,social-relations_67,social-relations,67,boss,subordinate,direct,variable swap,concept swap,0000,0,-8.904241561889648,-6.269191741943359,2.635049819946289,0,0,00
oldtok_80M,social-relations_68,social-relations,68,boss,subordinate,direct,variable swap,concept swap,0000,0,-1.39825439453125,-1.35675048828125,0.04150390625,0,0,00
oldtok_80M,social-relations_70,social-relations,70,boss,subordinate,direct,variable swap,concept swap,0000,0,-7.017595291137695,-10.876670837402344,-3.8590755462646484,0,0,00
oldtok_80M,social-relations_75,social-relations,75,boss,subordinate,direct,variable swap,concept swap,0000,0,-19.423809051513672,-10.233909606933594,9.189899444580078,0,0,00
oldtok_80M,social-relations_79,social-relations,79,boss,subordinate,direct,variable swap,concept swap,0000,0,-16.140607833862305,-15.106208801269531,1.0343990325927734,0,0,00
oldtok_80M,social-relations_83,social-relations,83,boss,subordinate,direct,variable swap,concept swap,0000,0,-22.24869155883789,-19.75884246826172,2.489849090576172,0,0,00
oldtok_80M,social-relations_86,social-relations,86,boss,subordinate,direct,variable swap,concept swap,0000,0,-21.175786018371582,-19.576295852661133,1.5994901657104492,0,0,00
oldtok_80M,agent-properties_4,agent-properties,4,believe,doubt,direct,antonym,concept swap,1111,0,1.6121139526367188,-0.16167545318603516,-1.773789405822754,1,0,10
oldtok_80M,agent-properties_12,agent-properties,12,believe,doubt,indirect,antonym,concept swap,1111,0,1.7969856262207031,2.1307506561279297,0.33376502990722656,1,1,11
oldtok_80M,agent-properties_18,agent-properties,18,believe,doubt,indirect,antonym,concept swap,1111,0,1.3122711181640625,2.391468048095703,1.0791969299316406,1,1,11
oldtok_80M,agent-properties_21,agent-properties,21,believe,doubt,indirect,antonym,concept swap,1111,0,1.4694061279296875,1.9037284851074219,0.4343223571777344,1,1,11
oldtok_80M,agent-properties_30,agent-properties,30,believe,doubt,indirect,antonym,concept swap,1111,0,1.025491714477539,2.118701934814453,1.093210220336914,1,1,11
oldtok_80M,agent-properties_33,agent-properties,33,believe,doubt,indirect,antonym,concept swap,1111,0,0.4552783966064453,2.219594955444336,1.7643165588378906,1,1,11
oldtok_80M,agent-properties_34,agent-properties,34,believe,doubt,indirect,antonym,concept swap,1111,0,1.3931465148925781,2.366750717163086,0.9736042022705078,1,1,11
oldtok_80M,agent-properties_39,agent-properties,39,believe,doubt,indirect,antonym,concept swap,1111,0,0.86590576171875,-1.1917304992675781,-2.057636260986328,1,0,10
oldtok_80M,agent-properties_44,agent-properties,44,believe,doubt,indirect,antonym,concept swap,1111,0,1.8791723251342773,1.078451156616211,-0.8007211685180664,1,1,11
oldtok_80M,agent-properties_50,agent-properties,50,believe,doubt,indirect,antonym,concept swap,1111,0,1.6585845947265625,0.9201889038085938,-0.7383956909179688,1,1,11
oldtok_80M,agent-properties_54,agent-properties,54,believe,doubt,indirect,antonym,concept swap,1111,0,1.3049259185791016,1.3357219696044922,0.030796051025390625,1,1,11
oldtok_80M,agent-properties_56,agent-properties,56,believe,doubt,indirect,antonym,concept swap,1111,0,1.458648681640625,0.7940044403076172,-0.6646442413330078,1,1,11
oldtok_80M,agent-properties_65,agent-properties,65,believe,doubt,indirect,antonym,concept swap,1111,0,2.076082229614258,1.8602523803710938,-0.21582984924316406,1,1,11
oldtok_80M,agent-properties_66,agent-properties,66,believe,doubt,indirect,antonym,concept swap,1111,0,1.5450820922851562,3.3350086212158203,1.789926528930664,1,1,11
oldtok_80M,agent-properties_71,agent-properties,71,believe,doubt,indirect,negation,concept swap,1111,0,1.4000205993652344,1.749298095703125,0.3492774963378906,1,1,11
oldtok_80M,agent-properties_3,agent-properties,3,believe,doubt,direct,antonym,concept swap,0000,0,-2.2292308807373047,-0.025140762329101562,2.204090118408203,0,0,00
oldtok_80M,agent-properties_13,agent-properties,13,believe,doubt,indirect,antonym,concept swap,0000,0,-1.1898078918457031,-2.2794570922851562,-1.0896492004394531,0,0,00
oldtok_80M,agent-properties_19,agent-properties,19,believe,doubt,indirect,antonym,concept swap,0000,0,-0.7700920104980469,-2.208576202392578,-1.4384841918945312,0,0,00
oldtok_80M,agent-properties_20,agent-properties,20,believe,doubt,indirect,antonym,concept swap,0000,0,-2.150691032409668,-2.2415504455566406,-0.09085941314697266,0,0,00
oldtok_80M,agent-properties_25,agent-properties,25,believe,doubt,indirect,antonym,concept swap,0000,0,-0.7137374877929688,-1.822641372680664,-1.1089038848876953,0,0,00
oldtok_80M,agent-properties_31,agent-properties,31,believe,doubt,indirect,antonym,concept swap,0000,0,-0.7789058685302734,-1.7742481231689453,-0.9953422546386719,0,0,00
oldtok_80M,agent-properties_32,agent-properties,32,believe,doubt,indirect,antonym,concept swap,0000,0,-1.100031852722168,-2.649545669555664,-1.549513816833496,0,0,00
oldtok_80M,agent-properties_35,agent-properties,35,believe,doubt,indirect,antonym,concept swap,0000,0,-0.9487323760986328,-3.010690689086914,-2.0619583129882812,0,0,00
oldtok_80M,agent-properties_41,agent-properties,41,believe,doubt,indirect,antonym,concept swap,0000,0,-1.0459747314453125,-3.0358200073242188,-1.9898452758789062,0,0,00
oldtok_80M,agent-properties_42,agent-properties,42,believe,doubt,indirect,antonym,concept swap,0000,0,-1.491048812866211,-2.8890914916992188,-1.3980426788330078,0,0,00
oldtok_80M,agent-properties_45,agent-properties,45,believe,doubt,indirect,antonym,concept swap,0000,0,-1.6685466766357422,-1.0685367584228516,0.6000099182128906,0,0,00
oldtok_80M,agent-properties_52,agent-properties,52,believe,doubt,indirect,antonym,concept swap,0000,0,-2.1532115936279297,-1.7332935333251953,0.4199180603027344,0,0,00
oldtok_80M,agent-properties_55,agent-properties,55,believe,doubt,indirect,antonym,concept swap,0000,0,-1.30316162109375,-0.6633491516113281,0.6398124694824219,0,0,00
oldtok_80M,agent-properties_57,agent-properties,57,believe,doubt,indirect,antonym,concept swap,0000,0,-1.5650749206542969,-1.7040138244628906,-0.13893890380859375,0,0,00
oldtok_80M,agent-properties_63,agent-properties,63,believe,doubt,indirect,antonym,concept swap,0000,0,-1.6103172302246094,-2.1263675689697266,-0.5160503387451172,0,0,00
oldtok_80M,agent-properties_7,agent-properties,7,believe,doubt,direct,antonym,concept swap,1001,2,-1.651082992553711,0.761932373046875,2.413015365600586,0,1,01
oldtok_80M,agent-properties_29,agent-properties,29,believe,doubt,indirect,antonym,concept swap,1001,2,-0.6268730163574219,3.9998531341552734,4.626726150512695,0,1,01
oldtok_80M,agent-properties_47,agent-properties,47,believe,doubt,indirect,antonym,concept swap,1001,2,-2.0341224670410156,1.024057388305664,3.0581798553466797,0,1,01
oldtok_80M,agent-properties_48,agent-properties,48,believe,doubt,indirect,antonym,concept swap,1001,2,-2.0081520080566406,1.4529991149902344,3.461151123046875,0,1,01
oldtok_80M,agent-properties_100,agent-properties,100,believe,doubt,indirect,variable swap,concept swap,1001,2,0.4099922180175781,0.12642478942871094,-0.2835674285888672,1,1,11
oldtok_80M,agent-properties_112,agent-properties,112,believe,imagine,direct,negation,concept swap,1001,2,-0.3684406280517578,1.591181755065918,1.9596223831176758,0,1,01
oldtok_80M,agent-properties_121,agent-properties,121,believe,imagine,direct,other,concept swap,1001,2,-1.4807605743408203,2.0573177337646484,3.5380783081054688,0,1,01
oldtok_80M,agent-properties_129,agent-properties,129,believe,imagine,direct,other,concept swap,1001,2,0.15880393981933594,3.5674304962158203,3.4086265563964844,1,1,11
oldtok_80M,agent-properties_138,agent-properties,138,choose,-,indirect,antonym,variable swap,1001,2,-0.2505302429199219,0.24742698669433594,0.4979572296142578,0,1,01
