checkpoint,checkpoint_elapsed_sec,example_id,full_nll,full_nll_delta_chck100_minus_chck82,ig_r16,ig_r16_delta_chck100_minus_chck82,ig_r4,ig_r4_delta_chck100_minus_chck82,ig_r8,ig_r8_delta_chck100_minus_chck82,item_id,local_r16_nll,local_r4_nll,local_r8_nll,log_sample_freq,position,position_frac,row_index,row_words,sample_freq,seq_len,source,target_context_count,target_id,target_token
chck82,3.236175775527954,8045,0.04991527646780014,-0.02147086150944233,-0.005669392645359039,0.004330821335315704,-0.03433491662144661,0.02238883264362812,0.054481156170368195,-0.016206732019782066,row35869:tok47:id213,0.0442458838224411,0.015580359846353531,0.10439643263816833,6.777646593635117,47,0.1857707509881423,35869,160,877,254,childes,2,213,Ġto
chck82,3.236175775527954,8045,0.547857940196991,0.025373220443725586,-0.5233636647462845,-0.03193471394479275,0.4487560987472534,0.027001798152923584,-0.38112683594226837,-0.05260884761810303,row35869:tok139:id235,0.024494275450706482,0.9966140389442444,0.1667311042547226,6.541029999189903,139,0.549407114624506,35869,160,692,254,childes,14,235,CHI
chck82,3.236175775527954,8045,4.835783004760742,0.24825429916381836,0.19259881973266602,0.06572961807250977,-0.051508426666259766,0.06948471069335938,-0.00525665283203125,0.1580963134765625,row35869:tok197:id478,5.028381824493408,4.784274578094482,4.830526351928711,4.248495242049359,197,0.7786561264822134,35869,160,69,254,childes,2,478,Ġxxx
chck82,3.236175775527954,8045,0.06510625779628754,-0.0032663829624652863,1.7508387714624405,0.1332494504749775,1.6195833832025528,0.28721897676587105,1.5141890197992325,0.35429637506604195,row35869:tok229:id238,1.815945029258728,1.6846896409988403,1.57929527759552,6.364750756851911,229,0.9051383399209486,35869,160,580,254,childes,12,238,MOT
chck82,3.236175775527954,300352,0.01980705000460148,-0.004767190665006638,5.00638466142118,-0.10077308490872383,4.86622123979032,-0.0852949507534504,4.437782576307654,-0.07307981327176094,row36049:tok3:id1633,5.026191711425781,4.886028289794922,4.457589626312256,2.3978952727983707,3,0.01764705882352941,36049,135,10,171,qwen_pair_packed,1,1633,Ġyellow
chck82,3.236175775527954,300352,0.12234126031398773,-0.008543610572814941,8.959059610962868,-0.3406890630722046,9.219129458069801,-0.0037816762924194336,7.782812014222145,-0.03291356563568115,row36049:tok33:id16094,9.081400871276855,9.341470718383789,7.905153274536133,1.0986122886681096,33,0.19411764705882353,36049,135,2,171,qwen_pair_packed,1,16094,-white
chck82,3.236175775527954,300352,0.01702655851840973,-0.003422839567065239,0.11707089841365814,-0.025126533582806587,0.033774130046367645,-0.01479261927306652,0.1443006992340088,-0.02570316381752491,row36049:tok47:id195,0.13409745693206787,0.050800688564777374,0.16132725775241852,7.3658128372094716,47,0.27647058823529413,36049,135,1580,171,qwen_pair_packed,8,195,Ġthe
chck82,3.236175775527954,300352,0.027235431596636772,-0.0006373096257448196,3.691016750410199,-0.3323721718043089,1.5769824553281069,-0.2040716242045164,3.163111763074994,-0.6277878116816282,row36049:tok111:id296,3.718252182006836,1.6042178869247437,3.190347194671631,5.0689042022202315,111,0.6529411764705882,36049,135,158,171,qwen_pair_packed,1,296,Ġdo
chck82,3.236175775527954,302989,0.8219558596611023,0.2267656922340393,-0.8104888359084725,-0.21648176666349173,-0.8180972372647375,-0.22321578836999834,-0.7950143162161112,-0.20987806282937527,row36520:tok61:id213,0.011467023752629757,0.003858622396364808,0.026941543444991112,6.777646593635117,61,0.35260115606936415,36520,129,877,174,qwen_pair_packed,4,213,Ġto
chck82,3.236175775527954,302989,0.04478827118873596,-0.0028224438428878784,10.654799550771713,-0.548942044377327,9.897149175405502,-0.2873796969652176,10.864598363637924,-0.4926266223192215,row36520:tok89:id4871,10.69958782196045,9.941937446594238,10.90938663482666,1.3862943611198906,89,0.5144508670520231,36520,129,3,174,qwen_pair_packed,1,4871,elly
chck82,3.236175775527954,302989,0.06294149905443192,0.04148339480161667,1.945082239806652,-0.14558541029691696,2.816136412322521,-0.4782717153429985,1.0419817492365837,-0.2700890228152275,row36520:tok137:id253,2.008023738861084,2.879077911376953,1.1049232482910156,6.202535517187923,137,0.791907514450867,36520,129,493,174,qwen_pair_packed,3,253,Ġthat
chck82,3.236175775527954,302989,0.18732261657714844,0.5363106727600098,5.6672139167785645,-0.5281219482421875,7.025629043579102,-0.48018646240234375,7.121682167053223,-0.9290060997009277,row36520:tok147:id581,5.854536533355713,7.21295166015625,7.309004783630371,1.0986122886681096,147,0.8497109826589595,36520,129,2,174,qwen_pair_packed,1,581,ark
chck82,3.236175775527954,4902,0.6239123344421387,0.34336817264556885,0.06453734636306763,-0.10415297746658325,0.5096803903579712,-0.10166406631469727,0.42173540592193604,0.34910857677459717,row37053:tok20:id486,0.6884496808052063,1.1335927248001099,1.0456477403640747,4.189654742026425,20,0.07905138339920949,37053,160,65,254,childes,2,486,Ġwant
chck82,3.236175775527954,4902,0.04262517765164375,0.004625048488378525,1.5175325982272625,-0.22768112644553185,2.8698911778628826,-0.37265559658408165,1.8620444647967815,-0.07629534229636192,row37053:tok79:id1850,1.5601577758789062,2.9125163555145264,1.9046696424484253,2.9444389791664403,79,0.31225296442687744,37053,160,18,254,childes,2,1850,Ġfloor
chck82,3.236175775527954,4902,0.03339088708162308,0.004665445536375046,1.4917243644595146,-0.19726450368762016,3.0057006999850273,-0.3352580778300762,2.536081664264202,-0.4223511926829815,row37053:tok100:id1850,1.5251152515411377,3.0390915870666504,2.569472551345825,2.9444389791664403,100,0.3952569169960474,37053,160,18,254,childes,2,1850,Ġfloor
chck82,3.236175775527954,4902,1.0930094718933105,0.035945773124694824,1.7257652282714844,-0.06100142002105713,0.321508526802063,-0.135650634765625,0.9076118469238281,0.058087944984436035,row37053:tok241:id227,2.818774700164795,1.4145179986953735,2.0006213188171387,6.473890696352274,241,0.9525691699604744,37053,160,647,254,childes,10,227,Ġyou
chck82,3.236175775527954,4006,3.7975118160247803,0.2983567714691162,0.5517222881317139,-0.4123218059539795,2.471282720565796,0.09752917289733887,2.3848378658294678,-0.1548464298248291,row37217:tok49:id416,4.349234104156494,6.268794536590576,6.182349681854248,4.532599493153256,49,0.25257731958762886,37217,160,92,195,bnc_spoken,4,416,Ġout
chck82,3.236175775527954,4006,10.995442390441895,-0.4998321533203125,0.0934457778930664,0.22411346435546875,-0.16024494171142578,0.7232246398925781,-0.4512033462524414,0.1450185775756836,row37217:tok110:id630,11.088888168334961,10.835197448730469,10.544239044189453,1.3862943611198906,110,0.5670103092783505,37217,160,3,195,bnc_spoken,0,630,ord
chck82,3.236175775527954,4006,1.137633204460144,-0.14552921056747437,0.7708820104598999,0.002488076686859131,0.41275346279144287,0.11272138357162476,0.3552480936050415,0.12635642290115356,row37217:tok129:id388,1.908515214920044,1.550386667251587,1.4928812980651855,4.875197323201151,129,0.6649484536082474,37217,160,130,195,bnc_spoken,1,388,Ġfrom
chck82,3.236175775527954,4006,9.508797645568848,0.15362834930419922,0.44875144958496094,-0.11246109008789062,1.1339216232299805,-0.3154773712158203,0.4150819778442383,0.08455657958984375,row37217:tok150:id1267,9.957549095153809,10.642719268798828,9.923879623413086,2.833213344056216,150,0.7731958762886598,37217,160,16,195,bnc_spoken,0,1267,Ġcourse
chck82,3.236175775527954,6411,2.686948776245117,-0.16603446006774902,-0.977767825126648,0.23675858974456787,-2.6312454231083393,0.15397245809435844,-2.642618726938963,0.1717388667166233,row37251:tok73:id304,1.7091809511184692,0.05570335313677788,0.04433004930615425,5.0369526024136295,73,0.2885375494071146,37251,160,153,254,childes,0,304,Ġme
chck82,3.236175775527954,6411,5.634551525115967,0.31865835189819336,-4.277929663658142,-0.5830036401748657,2.1801276206970215,-0.5323796272277832,-4.985718369483948,-0.5481458902359009,row37251:tok115:id1124,1.3566218614578247,7.814679145812988,0.648833155632019,2.833213344056216,115,0.45454545454545453,37251,160,16,254,childes,5,1124,Ġdog
chck82,3.236175775527954,6411,0.0069189961068332195,-0.002059335820376873,-0.004288648488000035,0.0015420038253068924,0.43255600379779935,-0.1717512058094144,0.10324500547721982,-0.029253807850182056,row37251:tok130:id249,0.0026303476188331842,0.43947499990463257,0.11016400158405304,6.244166900663736,130,0.5138339920948617,37251,160,514,254,childes,6,249,'s
chck82,3.236175775527954,6411,1.8164125680923462,0.07415997982025146,-0.9702470302581787,-0.14149779081344604,1.7911800146102905,0.45811331272125244,0.1413893699645996,0.017091989517211914,row37251:tok151:id262,0.8461655378341675,3.6075925827026367,1.9578019380569458,5.823045895483019,151,0.5968379446640316,37251,160,337,254,childes,3,262,Ġis
chck82,3.236175775527954,13508,0.2159077525138855,0.007861971855163574,0.9520006775856018,-0.01815319061279297,0.5160472393035889,0.10644471645355225,1.7057066559791565,0.2871807813644409,row37476:tok43:id235,1.1679084300994873,0.7319549918174744,1.921614408493042,6.541029999189903,43,0.17063492063492064,37476,160,692,253,childes,13,235,CHI
chck82,3.236175775527954,13508,0.14123933017253876,0.01105228066444397,0.05627903342247009,0.005790412425994873,0.13530652225017548,-0.020884156227111816,0.2109030932188034,0.012228250503540039,row37476:tok71:id391,0.19751836359500885,0.27654585242271423,0.35214242339134216,4.736198448394496,71,0.28174603174603174,37476,160,113,253,childes,1,391,Ġyour
chck82,3.236175775527954,13508,0.06131439656019211,-0.02558024227619171,0.07939908653497696,-0.023841843008995056,-0.019401270896196365,0.03980052098631859,0.016675107181072235,0.013297736644744873,row37476:tok189:id228,0.14071348309516907,0.04191312566399574,0.07798950374126434,6.456769655572163,189,0.75,37476,160,636,253,childes,0,228,Ġof
chck82,3.236175775527954,13508,7.668063163757324,-0.7489700317382812,1.2910099029541016,0.4687662124633789,-3.2946062088012695,0.36281633377075195,-1.7478971481323242,0.4669971466064453,row37476:tok230:id2050,8.959073066711426,4.373456954956055,5.920166015625,1.791759469228055,230,0.9126984126984127,37476,160,5,253,childes,0,2050,Ġlate
chck82,3.236175775527954,59381,0.1700650006532669,-0.09019756317138672,0.05551175773143768,0.06618168950080872,10.991539880633354,0.33952808380126953,0.13429532945156097,0.07110843062400818,row37896:tok2:id7397,0.2255767583847046,11.161604881286621,0.3043603301048279,1.3862943611198906,2,0.007905138339920948,37896,160,3,254,simple_wiki,2,7397,ĠAmy
chck82,3.236175775527954,59381,2.888075590133667,0.7556426525115967,-0.10655665397644043,-0.23022198677062988,1.2964766025543213,-0.28270506858825684,0.748981237411499,-0.3369905948638916,row37896:tok30:id574,2.7815189361572266,4.184552192687988,3.637056827545166,2.4849066497880004,30,0.11857707509881422,37896,160,11,254,simple_wiki,0,574,ian
chck82,3.236175775527954,59381,0.0021605975925922394,-0.0003046825295314193,0.005694049410521984,-0.000673470669426024,0.04480156674981117,0.016306510544382036,0.027510782703757286,0.003061939380131662,row37896:tok204:id305,0.007854647003114223,0.04696216434240341,0.029671380296349525,4.219507705176107,204,0.8063241106719368,37896,160,67,254,simple_wiki,2,305,Ġan
chck82,3.236175775527954,59381,0.1948988139629364,-0.054031237959861755,0.8650069534778595,-0.09149296581745148,1.3531650602817535,-0.3751652389764786,1.1021731197834015,-0.27085722982883453,row37896:tok223:id1190,1.059905767440796,1.54806387424469,1.297071933746338,2.772588722239781,223,0.8814229249011858,37896,160,15,254,simple_wiki,1,1190,Ġbest
chck82,3.236175775527954,300267,0.022568292915821075,-0.006945447064936161,1.5511168763041496,-0.3206794699653983,2.6770974919199944,-0.43264524545520544,3.70571082085371,-0.5397249897941947,row37917:tok6:id470,1.5736851692199707,2.6996657848358154,3.7282791137695312,4.3694478524670215,6,0.026905829596412557,37917,160,78,224,qwen_pair_packed,1,470,Ġwould
chck82,3.236175775527954,300267,0.05452125519514084,-0.03238078951835632,9.835081405937672,-0.7682154476642609,11.660938568413258,0.18605396151542664,10.637644119560719,-0.9464419186115265,row37917:tok33:id8807,9.889602661132812,11.715459823608398,10.69216537475586,1.0986122886681096,33,0.14798206278026907,37917,160,2,224,qwen_pair_packed,1,8807,ĠSpecial
chck82,3.236175775527954,300267,0.0065053836442530155,-0.0018335343338549137,0.17782138427719474,-0.06380356242880225,0.9434700473211706,0.04822853812947869,0.8189508183859289,-0.07748397579416633,row37917:tok59:id195,0.18432676792144775,0.9499754309654236,0.8254562020301819,7.3658128372094716,59,0.2645739910313901,37917,160,1580,224,qwen_pair_packed,15,195,Ġthe
chck82,3.236175775527954,300267,0.05691378563642502,0.008564233779907227,3.1310876086354256,0.13760590553283691,5.203856058418751,-0.1023714542388916,3.02640587836504,0.03246808052062988,row37917:tok208:id352,3.1880013942718506,5.260769844055176,3.083319664001465,4.564348191467836,208,0.9327354260089686,37917,160,95,224,qwen_pair_packed,1,352,Ġso
chck82,3.236175775527954,42520,0.2608855068683624,0.020657896995544434,0.22814562916755676,0.006978929042816162,0.5113150179386139,0.008270502090454102,0.9842294156551361,-0.09569442272186279,row38448:tok21:id368,0.4890311360359192,0.7722005248069763,1.2451149225234985,4.5217885770490405,21,0.08713692946058091,38448,160,91,242,open_subtitles,0,368,Ġup
chck82,3.236175775527954,42520,7.084707260131836,-0.16790056228637695,0.5980443954467773,0.2868056297302246,0.8643674850463867,-0.868950366973877,-1.5557794570922852,0.17377614974975586,row38448:tok50:id9254,7.682751655578613,7.949074745178223,5.528927803039551,1.3862943611198906,50,0.2074688796680498,38448,160,3,242,open_subtitles,0,9254,Ġoven
chck82,3.236175775527954,42520,5.389822006225586,-0.7568387985229492,-0.6814908981323242,0.33881282806396484,-1.0220460891723633,0.6830406188964844,-0.3701515197753906,0.32495594024658203,row38448:tok68:id13852,4.708331108093262,4.367775917053223,5.019670486450195,1.0986122886681096,68,0.2821576763485477,38448,160,2,242,open_subtitles,1,13852,ĠTheo
chck82,3.236175775527954,42520,2.3324058055877686,0.08663344383239746,0.7986462116241455,-0.27363157272338867,1.302565097808838,-0.18790388107299805,1.1927297115325928,-0.029001474380493164,row38448:tok100:id602,3.131052017211914,3.6349709033966064,3.5251355171203613,4.07753744390572,100,0.4149377593360996,38448,160,58,242,open_subtitles,1,602,Ġwell
chck82,3.236175775527954,305656,0.007477746345102787,-0.0018123104237020016,10.611975683830678,-0.2710291431285441,8.011887564323843,0.3458178951404989,8.909056677483022,0.29489740869030356,row38953:tok11:id427,10.619453430175781,8.019365310668945,8.916534423828125,2.4849066497880004,11,0.04721030042918455,38953,157,11,234,qwen_pair_packed,1,427,res
chck82,3.236175775527954,305656,0.02626119926571846,-0.006805993616580963,6.9026280753314495,0.43972549587488174,7.015992294996977,0.5543323531746864,7.187719475477934,0.7196365371346474,row38953:tok48:id13454,6.928889274597168,7.042253494262695,7.213980674743652,1.3862943611198906,48,0.20600858369098712,38953,157,3,234,qwen_pair_packed,1,13454,real
chck82,3.236175775527954,305656,0.00779763562604785,0.0014398903585970402,0.8154922355897725,0.07570324232801795,1.411715351510793,-0.21102078864350915,1.062412225175649,-0.21850659558549523,row38953:tok124:id223,0.8232898712158203,1.4195129871368408,1.0702098608016968,6.8001700683022,124,0.5321888412017167,38953,157,897,234,qwen_pair_packed,10,223,Ġand
chck82,3.236175775527954,305656,0.03054090030491352,-0.0018193721771240234,0.052401794120669365,-0.003395289182662964,0.0969648938626051,-0.018398672342300415,0.07301945798099041,-0.007924728095531464,row38953:tok162:id522,0.08294269442558289,0.12750579416751862,0.10356035828590393,4.204692619390966,162,0.6952789699570815,38953,157,66,234,qwen_pair_packed,1,522,Ġmore
chck82,3.236175775527954,47769,3.251378059387207,-0.09518766403198242,0.6243441104888916,-0.06080913543701172,1.3205575942993164,-0.10239076614379883,1.232588768005371,-0.1213216781616211,row39346:tok102:id10624,3.8757221698760986,4.571935653686523,4.483966827392578,0.6931471805599453,102,0.4031620553359684,39346,160,1,254,open_subtitles,0,10624,Ġlied
chck82,3.236175775527954,47769,9.301311492919922,0.11369132995605469,-0.5358371734619141,0.04335594177246094,0.0128936767578125,0.1189584732055664,1.020777702331543,0.31351566314697266,row39346:tok108:id9382,8.765474319458008,9.314205169677734,10.322089195251465,0.6931471805599453,108,0.4268774703557312,39346,160,1,254,open_subtitles,0,9382,Ġworldwide
chck82,3.236175775527954,47769,6.596373081207275,0.3760108947753906,0.7607364654541016,-0.2774229049682617,4.1564555168151855,-0.13029193878173828,1.2052130699157715,-0.36395263671875,row39346:tok131:id10474,7.357109546661377,10.752828598022461,7.801586151123047,0.6931471805599453,131,0.5177865612648221,39346,160,1,254,open_subtitles,0,10474,iller
chck82,3.236175775527954,47769,0.049156419932842255,-0.008735660463571548,0.02582559734582901,0.0019396208226680756,0.3279627338051796,-0.015609409660100937,0.3815367892384529,-0.039179619401693344,row39346:tok151:id195,0.07498201727867126,0.37711915373802185,0.43069320917129517,7.3658128372094716,151,0.5968379446640316,39346,160,1580,254,open_subtitles,7,195,Ġthe
chck82,3.236175775527954,9191,0.8495319485664368,-0.10815906524658203,0.4005003571510315,0.010821819305419922,5.206487357616425,-0.1266007423400879,-0.5348669588565826,0.06841233372688293,row39428:tok1:id632,1.2500323057174683,6.056019306182861,0.3146649897098541,4.07753744390572,1,0.004081632653061225,39428,160,58,246,childes,14,632,INV
chck82,3.236175775527954,9191,0.5174819231033325,0.2210078239440918,1.5716997385025024,-0.035665035247802734,-0.21885156631469727,-0.15950259566307068,1.593072772026062,0.050173282623291016,row39428:tok12:id235,2.089181661605835,0.29863035678863525,2.1105546951293945,6.541029999189903,12,0.04897959183673469,39428,160,692,246,childes,1,235,CHI
chck82,3.236175775527954,9191,0.0002951186615973711,-6.792950443923473e-06,0.0012017444241791964,3.7026358768343925e-05,0.0022093099541962147,0.0002631325041875243,0.0028499166946858168,0.0013058845652267337,row39428:tok111:id6781,0.0014968630857765675,0.0025044286157935858,0.003145035356283188,1.791759469228055,111,0.4530612244897959,39428,160,5,246,childes,1,6781,ĠHungry
chck82,3.236175775527954,9191,0.2677476108074188,0.022010326385498047,-0.22826001048088074,-0.027908984571695328,1.2090769112110138,-0.26275062561035156,1.0496038496494293,-0.3348451852798462,row39428:tok117:id216,0.039487600326538086,1.4768245220184326,1.3173514604568481,6.590301048196686,117,0.4775510204081633,39428,160,727,246,childes,4,216,ĠI
chck82,3.236175775527954,38618,5.667251110076904,-0.19202852249145508,-0.06683969497680664,0.01909494400024414,1.3926262855529785,-0.024124622344970703,0.44170236587524414,0.052167415618896484,row39709:tok113:id259,5.600411415100098,7.059877395629883,6.108953475952148,5.062595033026967,113,0.46122448979591835,39709,160,157,246,open_subtitles,1,259,Ġbe
chck82,3.236175775527954,38618,4.302063941955566,0.13897228240966797,-0.1791858673095703,-0.1255645751953125,0.6181893348693848,-0.39191484451293945,-0.33307957649230957,-0.4273498058319092,row39709:tok155:id965,4.122878074645996,4.920253276824951,3.968984365463257,2.8903717578961645,155,0.6326530612244898,39709,160,17,246,open_subtitles,0,965,Ġschool
chck82,3.236175775527954,38618,0.08291570097208023,0.09074550122022629,-0.048656102269887924,-0.08052875101566315,0.03180134296417236,0.0873245894908905,-0.059360723942518234,-0.08422703668475151,row39709:tok212:id20,0.034259598702192307,0.1147170439362526,0.023554977029561996,5.1298987149230735,212,0.8653061224489796,39709,160,168,246,open_subtitles,3,20,0
chck82,3.236175775527954,38618,3.3349390029907227,0.25229692459106445,0.36855173110961914,0.046112060546875,0.8169412612915039,0.35157251358032227,1.944288730621338,0.05325508117675781,row39709:tok245:id731,3.703490734100342,4.151880264282227,5.2792277336120605,3.4011973816621555,245,1.0,39709,160,29,246,open_subtitles,0,731,Ġthrough
chck82,3.236175775527954,44354,4.94918966293335,-0.008797168731689453,0.9284868240356445,-0.07665252685546875,0.7266488075256348,-0.061257362365722656,2.0496015548706055,0.14281320571899414,row40061:tok16:id2622,5.877676486968994,5.675838470458984,6.998791217803955,1.9459101490553132,16,0.07766990291262135,40061,160,6,207,open_subtitles,0,2622,ĠGreat
chck82,3.236175775527954,44354,2.8231842517852783,-0.04586625099182129,-0.22727751731872559,-0.052680253982543945,1.0277700424194336,0.01450347900390625,0.8944132328033447,0.11046791076660156,row40061:tok25:id1068,2.5959067344665527,3.850954294204712,3.717597484588623,2.3978952727983707,25,0.12135922330097088,40061,160,10,207,open_subtitles,0,1068,Ġwait
chck82,3.236175775527954,44354,5.718544006347656,-0.7413153648376465,-0.41365480422973633,0.40607261657714844,0.518953800201416,0.9548707008361816,-1.1766986846923828,0.3388552665710449,row40061:tok94:id419,5.30488920211792,6.237497806549072,4.541845321655273,4.465908118654584,94,0.4563106796116505,40061,160,86,207,open_subtitles,0,419,Ġor
chck82,3.236175775527954,44354,5.595911026000977,0.011008739471435547,0.01338958740234375,-0.06095600128173828,1.0520734786987305,0.186309814453125,0.13317203521728516,0.3477950096130371,row40061:tok177:id250,5.60930061340332,6.647984504699707,5.729083061218262,5.648974238161206,177,0.8592233009708737,40061,160,283,207,open_subtitles,3,250,Ġon
chck82,3.236175775527954,21758,1.0862371921539307,0.4545023441314697,-0.2792443037033081,-0.04797959327697754,-0.17887616157531738,-0.07529318332672119,0.1314098834991455,-0.029058337211608887,row40846:tok63:id1185,0.8069928884506226,0.9073610305786133,1.2176470756530762,2.4849066497880004,63,0.2490118577075099,40846,160,11,254,childes,0,1185,Ġsays
chck82,3.236175775527954,21758,0.8810680508613586,-0.16990727186203003,0.7527851462364197,-0.053260862827301025,0.4911730885505676,-0.023922622203826904,0.8126339316368103,0.011818349361419678,row40846:tok93:id867,1.6338531970977783,1.3722411394119263,1.693701982498169,2.833213344056216,93,0.3675889328063241,40846,160,16,254,childes,1,867,Ġbook
chck82,3.236175775527954,21758,7.206089496612549,0.4203777313232422,0.39343833923339844,-0.05873823165893555,-1.690361499786377,-0.1934356689453125,1.204455852508545,-0.4627971649169922,row40846:tok129:id2946,7.599527835845947,5.515727996826172,8.410545349121094,1.9459101490553132,129,0.5098814229249012,40846,160,6,254,childes,0,2946,Ġyesterday
chck82,3.236175775527954,21758,1.7311301231384277,-0.03860485553741455,0.836127758026123,-0.10899245738983154,9.45417070388794,0.21728622913360596,7.821070194244385,-0.09031093120574951,row40846:tok181:id9424,2.567257881164551,11.185300827026367,9.552200317382812,1.3862943611198906,181,0.7154150197628458,40846,160,3,254,childes,2,9424,Ġsmoking
chck82,3.236175775527954,303438,0.01725131645798683,-0.0045940084382891655,2.3276101909577847,0.03380314540117979,2.3154751621186733,0.31081954669207335,1.9821838699281216,0.04913775157183409,row41229:tok68:id13435,2.3448615074157715,2.33272647857666,1.9994351863861084,1.0986122886681096,68,0.29955947136563876,41229,159,2,228,qwen_pair_packed,1,13435,ĠConnecticut
chck82,3.236175775527954,303438,0.023825300857424736,-0.003177715465426445,1.7463430035859346,0.05008728615939617,0.7861056197434664,0.19269700162112713,1.2956809867173433,-0.0268049705773592,row41229:tok88:id228,1.7701683044433594,0.8099309206008911,1.319506287574768,6.456769655572163,88,0.3876651982378855,41229,159,636,228,qwen_pair_packed,3,228,Ġof
chck82,3.236175775527954,303438,5.820852279663086,-0.6774172782897949,0.5899925231933594,0.2315230369567871,2.064228057861328,0.2545351982116699,1.6348767280578613,0.14173316955566406,row41229:tok104:id10671,6.410844802856445,7.885080337524414,7.455729007720947,0.6931471805599453,104,0.4581497797356828,41229,159,1,228,qwen_pair_packed,0,10671,Ġfortunate
chck82,3.236175775527954,303438,0.18703404068946838,0.023000389337539673,1.3652840554714203,-0.09956899285316467,1.304053157567978,-0.1884390413761139,0.6712874472141266,-0.022386640310287476,row41229:tok222:id389,1.5523180961608887,1.4910871982574463,0.858321487903595,4.762173934797756,222,0.9779735682819384,41229,159,116,228,qwen_pair_packed,1,389,Ġbut
chck82,3.236175775527954,31949,1.3460582494735718,-0.08466207981109619,0.6779738664627075,0.18363487720489502,1.2840520143508911,0.01566612720489502,0.30236363410949707,0.09738278388977051,row41539:tok21:id231,2.0240321159362793,2.630110263824463,1.6484218835830688,6.171700597410915,21,0.09502262443438914,41539,160,478,222,gutenberg,4,231,Ġin
chck82,3.236175775527954,31949,2.0237607955932617,-0.372139573097229,-0.8274495601654053,0.17331218719482422,-0.42754578590393066,0.4697842597961426,-0.4982571601867676,0.020963549613952637,row41539:tok48:id228,1.1963112354278564,1.596215009689331,1.5255036354064941,6.456769655572163,48,0.2171945701357466,41539,160,636,222,gutenberg,2,228,Ġof
chck82,3.236175775527954,31949,3.054701805114746,0.1850268840789795,0.7911438941955566,-0.1585226058959961,0.8245201110839844,0.1157386302947998,2.275217056274414,-0.06988787651062012,row41539:tok58:id192,3.8458456993103027,3.8792219161987305,5.32991886138916,6.716594773520978,58,0.26244343891402716,41539,160,825,222,gutenberg,4,192,Ġa
chck82,3.236175775527954,31949,2.028153419494629,-0.01211237907409668,-0.33521413803100586,-0.010840892791748047,0.3870975971221924,-0.035857200622558594,0.19630670547485352,-0.033245086669921875,row41539:tok66:id1811,1.692939281463623,2.4152510166168213,2.2244601249694824,2.5649493574615367,66,0.2986425339366516,41539,160,12,222,gutenberg,0,1811,Ġfell
chck82,3.236175775527954,18754,5.6515631675720215,-0.09239053726196289,-0.9203038215637207,0.06987810134887695,-0.5340900421142578,-0.09475421905517578,0.4633908271789551,0.08407258987426758,row41751:tok50:id9570,4.731259346008301,5.117473125457764,6.114953994750977,0.6931471805599453,50,0.1976284584980237,41751,160,1,254,childes,0,9570,Ġbackwards
chck82,3.236175775527954,18754,2.3597240447998047,0.6592011451721191,-1.050660252571106,-0.6031057834625244,-0.029327869415283203,-0.5028171539306641,-0.4168738126754761,-0.420132040977478,row41751:tok189:id497,1.3090637922286987,2.3303961753845215,1.9428502321243286,4.543294782270004,189,0.7470355731225297,41751,160,93,254,childes,2,497,Ġright
chck82,3.236175775527954,18754,1.3252685070037842,-0.22358262538909912,0.8244304656982422,0.1569887399673462,-1.1409950703382492,0.16206280142068863,-0.9623103439807892,0.05367062985897064,row41751:tok249:id216,2.1496989727020264,0.18427343666553497,0.362958163022995,6.590301048196686,249,0.9841897233201581,41751,160,727,254,childes,6,216,ĠI
chck82,3.236175775527954,18754,0.0012318650260567665,-0.0003477230784483254,0.0034437812864780426,-0.00115626904880628,0.02210139576345682,-0.008688110101502389,0.005810246337205172,-0.0014925349387340248,row41751:tok251:id294,0.004675646312534809,0.023333260789513588,0.007042111363261938,5.605802066295998,251,0.9920948616600791,41751,160,271,254,childes,2,294,'t
chck82,3.236175775527954,307754,0.3862003982067108,-0.04280409216880798,-0.04527914524078369,0.03021356463432312,-0.18186628818511963,0.11349019408226013,-0.20192508399486542,0.01968345046043396,row42002:tok15:id7933,0.3409212529659271,0.2043341100215912,0.1842753142118454,1.6094379124341003,15,0.07894736842105263,42002,128,4,191,qwen_pair_packed,2,7933,Ġnearer
chck82,3.236175775527954,307754,1.3284639120101929,-0.2913872003555298,3.6903172731399536,0.09775984287261963,2.238036274909973,0.5723768472671509,2.43842613697052,0.5090929269790649,row42002:tok35:id3572,5.0187811851501465,3.566500186920166,3.766890048980713,0.6931471805599453,35,0.18421052631578946,42002,128,1,191,qwen_pair_packed,0,3572,Ġcontinued
chck82,3.236175775527954,307754,0.0021423976868391037,-0.00033169914968311787,0.49906966276466846,-0.04700446198694408,0.7649987060576677,-0.2039689428638667,0.40660146065056324,-0.05994123290292919,row42002:tok67:id315,0.5012120604515076,0.7671411037445068,0.40874385833740234,5.087596335232384,67,0.3526315789473684,42002,128,161,191,qwen_pair_packed,1,315,Ġat
chck82,3.236175775527954,307754,0.026288487017154694,-0.00649651326239109,10.165401004254818,0.006378257647156715,10.049968264997005,-0.10466376505792141,9.803835414350033,0.23153122700750828,row42002:tok96:id3926,10.191689491271973,10.07625675201416,9.830123901367188,2.1972245773362196,96,0.5052631578947369,42002,128,8,191,qwen_pair_packed,1,3926,-in
