family,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,chck_90M,43022,rel_updates_5,CminusR,94,0.4186307147462317,-0.07461411077925499,-0.22668585276350062,1.624873309376392,-2.4074065469680948,-4.032279856344487,0.05005355401242033,0.12466766479167532,-0.41371551758431374,-0.18702966482081312,0.9538649238170461,0.5352342090708144
entity_ablation,chck_90M,43022,type_ambiref,RminusC,399,-0.7534886672159186,-0.07245482706037679,0.2292438468762807,-0.09230986188042145,-1.416923885740209,-1.3246140238597877,0.09115298738455713,0.1636078144449339,-0.35239816668039575,-0.5816420135566764,0.1627501398698429,0.9162388070857614
entity_ablation,chck_90M,43022,type_ambiref,RminusV,399,-0.20290906282893398,0.1774329771672873,0.03814031590793965,-0.6446570109547978,-1.416923885740209,-0.7722668747854113,0.09115298738455713,-0.08627998978273015,-0.35239816668039575,-0.3905384825883354,0.1627501398698429,0.3656592026987769
entity_ablation,chck_90M,43022,type_ambiref,VminusC,399,-0.5505796043869846,-0.24988780422766405,0.19110353096834104,0.5523471490743763,-0.7722668747854113,-1.3246140238597877,-0.08627998978273015,0.1636078144449339,-0.3905384825883354,-0.5816420135566764,0.3656592026987769,0.9162388070857614
entity_ablation,chck_90M,43022,type_ambiref,VminusR,399,0.20290906282893398,-0.1774329771672873,-0.03814031590793965,0.6446570109547978,-0.7722668747854113,-1.416923885740209,-0.08627998978273015,0.09115298738455713,-0.3905384825883354,-0.35239816668039575,0.3656592026987769,0.1627501398698429
entity_ablation,chck_90M,43022,type_ambiref,CminusR,399,0.7534886672159186,0.07245482706037679,-0.2292438468762807,0.09230986188042145,-1.3246140238597877,-1.416923885740209,0.1636078144449339,0.09115298738455713,-0.5816420135566764,-0.35239816668039575,0.9162388070857614,0.1627501398698429
entity_ablation,chck_90M,43022,type_move_contents,RminusC,381,-0.12395260315828435,0.11847739771321375,-0.12473112055567381,-0.7506007627581592,-2.825499130706266,-2.074898367948107,0.3737191389219498,0.25524174120873605,-0.6267509005616695,-0.5020197800059957,-0.15379500118257805,-0.029842398024293695
entity_ablation,chck_90M,43022,type_move_contents,RminusV,381,-1.3572853950201837,0.9525234596290457,0.26484290316573833,-0.8528272239271344,-2.825499130706266,-1.9726719067791316,0.3737191389219498,-0.5788043207070959,-0.6267509005616695,-0.8915938037274078,-0.15379500118257805,1.2034903938376058
entity_ablation,chck_90M,43022,type_move_contents,VminusC,381,1.2333327918618995,-0.8340460619158319,-0.38957402372141214,0.10222646116897516,-1.9726719067791316,-2.074898367948107,-0.5788043207070959,0.25524174120873605,-0.8915938037274078,-0.5020197800059957,1.2034903938376058,-0.029842398024293695
entity_ablation,chck_90M,43022,type_move_contents,VminusR,381,1.3572853950201837,-0.9525234596290457,-0.26484290316573833,0.8528272239271344,-1.9726719067791316,-2.825499130706266,-0.5788043207070959,0.3737191389219498,-0.8915938037274078,-0.6267509005616695,1.2034903938376058,-0.15379500118257805
entity_ablation,chck_90M,43022,type_move_contents,CminusR,381,0.12395260315828435,-0.11847739771321375,0.12473112055567381,0.7506007627581592,-2.074898367948107,-2.825499130706266,0.25524174120873605,0.3737191389219498,-0.5020197800059957,-0.6267509005616695,-0.029842398024293695,-0.15379500118257805
entity_ablation,chck_90M,43022,type_regular,RminusC,441,-0.12990431822920873,-0.01393107411846553,-0.0486606155646766,-1.2784091302527902,-3.5530144676480067,-2.2746053373952164,0.13227281954283077,0.1462038936612963,-0.6074665172612653,-0.5588059016965887,0.30601073793070116,0.4359150561599099
entity_ablation,chck_90M,43022,type_regular,RminusV,441,-1.0073214721213393,0.6522647810090426,0.5574783882814672,-1.4700887006712242,-3.5530144676480067,-2.0829257669767824,0.13227281954283077,-0.5199919614662118,-0.6074665172612653,-1.1649449055427326,0.30601073793070116,1.3133322100520404
entity_ablation,chck_90M,43022,type_regular,VminusC,441,0.8774171538921305,-0.6661958551275081,-0.6061390038461438,0.19167957041843398,-2.0829257669767824,-2.2746053373952164,-0.5199919614662118,0.1462038936612963,-1.1649449055427326,-0.5588059016965887,1.3133322100520404,0.4359150561599099
entity_ablation,chck_90M,43022,type_regular,VminusR,441,1.0073214721213393,-0.6522647810090426,-0.5574783882814672,1.4700887006712242,-2.0829257669767824,-3.5530144676480067,-0.5199919614662118,0.13227281954283077,-1.1649449055427326,-0.6074665172612653,1.3133322100520404,0.30601073793070116
entity_ablation,chck_90M,43022,type_regular,CminusR,441,0.12990431822920873,0.01393107411846553,0.0486606155646766,1.2784091302527902,-2.2746053373952164,-3.5530144676480067,0.1462038936612963,0.13227281954283077,-0.5588059016965887,-0.6074665172612653,0.4359150561599099,0.30601073793070116
entity_ablation,chck_100M,43022,ALL,RminusC,1221,-0.34713344470606194,0.010370591830806991,0.040565997346881766,-0.5602088212453207,-2.3784254798309057,-1.818216658585585,0.19120672766811822,0.18083613583731123,-0.49112870257704794,-0.5316946999239297,0.09511999946383547,0.4422534441698974
entity_ablation,chck_100M,43022,ALL,RminusV,1221,-0.9126280459722567,0.6200206689506061,0.3628107104465719,-0.7328859829955203,-2.3784254798309057,-1.6455394968353854,0.19120672766811822,-0.4288139412824879,-0.49112870257704794,-0.8539394130236199,0.09511999946383547,1.007748045436092
entity_ablation,chck_100M,43022,ALL,VminusC,1221,0.5654946012661947,-0.6096500771197991,-0.32224471309969016,0.17267716175019965,-1.6455394968353854,-1.818216658585585,-0.4288139412824879,0.18083613583731123,-0.8539394130236199,-0.5316946999239297,1.007748045436092,0.4422534441698974
entity_ablation,chck_100M,43022,ALL,VminusR,1221,0.9126280459722567,-0.6200206689506061,-0.3628107104465719,0.7328859829955203,-1.6455394968353854,-2.3784254798309057,-0.4288139412824879,0.19120672766811822,-0.8539394130236199,-0.49112870257704794,1.007748045436092,0.09511999946383547
entity_ablation,chck_100M,43022,ALL,CminusR,1221,0.34713344470606194,-0.010370591830806991,-0.040565997346881766,0.5602088212453207,-1.818216658585585,-2.3784254798309057,0.18083613583731123,0.19120672766811822,-0.5316946999239297,-0.49112870257704794,0.4422534441698974,0.09511999946383547
entity_ablation,chck_100M,43022,rel_ge2,RminusC,1205,-0.3289604076520536,-0.012348748891927414,0.04195734363559367,-0.5667945679835589,-2.4166300483312675,-1.8498354803477086,0.16233136336709453,0.17468011225902194,-0.5042737288068192,-0.5462310724424129,0.11143886497035561,0.4403992726224092
entity_ablation,chck_100M,43022,rel_ge2,RminusV,1205,-0.897183968609052,0.584150690427707,0.3535249107389776,-0.7567204524915574,-2.4166300483312675,-1.65990959583971,0.16233136336709453,-0.4218193270606124,-0.5042737288068192,-0.8577986395457968,0.11143886497035561,1.0086228335794076
entity_ablation,chck_100M,43022,rel_ge2,VminusC,1205,0.5682235609569984,-0.5964994393196343,-0.31156756710338396,0.18992588450799852,-1.65990959583971,-1.8498354803477086,-0.4218193270606124,0.17468011225902194,-0.8577986395457968,-0.5462310724424129,1.0086228335794076,0.4403992726224092
entity_ablation,chck_100M,43022,rel_ge2,VminusR,1205,0.897183968609052,-0.584150690427707,-0.3535249107389776,0.7567204524915574,-1.65990959583971,-2.4166300483312675,-0.4218193270606124,0.16233136336709453,-0.8577986395457968,-0.5042737288068192,1.0086228335794076,0.11143886497035561
entity_ablation,chck_100M,43022,rel_ge2,CminusR,1205,0.3289604076520536,0.012348748891927414,-0.04195734363559367,0.5667945679835589,-1.8498354803477086,-2.4166300483312675,0.17468011225902194,0.16233136336709453,-0.5462310724424129,-0.5042737288068192,0.4403992726224092,0.11143886497035561
entity_ablation,chck_100M,43022,rel_ge3,RminusC,716,-0.40341152523399726,-0.05100445101797248,0.18294518970098744,-0.3235119463350391,-2.547253918253905,-2.223741971918866,0.03072657737901757,0.08173102839699005,-0.3418220851372657,-0.5247672748382531,0.26322556320348933,0.6666370884374866
entity_ablation,chck_100M,43022,rel_ge3,RminusV,716,-1.1394249132974852,0.44585721817013274,0.5211083242648891,-0.6211079577551164,-2.547253918253905,-1.9261459604987885,0.03072657737901757,-0.41513064079111517,-0.3418220851372657,-0.8629304094021547,0.26322556320348933,1.4026504765009746
entity_ablation,chck_100M,43022,rel_ge3,VminusC,716,0.736013388063488,-0.4968616691881052,-0.33816313456390157,0.2975960114200773,-1.9261459604987885,-2.223741971918866,-0.41513064079111517,0.08173102839699005,-0.8629304094021547,-0.5247672748382531,1.4026504765009746,0.6666370884374866
entity_ablation,chck_100M,43022,rel_ge3,VminusR,716,1.1394249132974852,-0.44585721817013274,-0.5211083242648891,0.6211079577551164,-1.9261459604987885,-2.547253918253905,-0.41513064079111517,0.03072657737901757,-0.8629304094021547,-0.3418220851372657,1.4026504765009746,0.26322556320348933
entity_ablation,chck_100M,43022,rel_ge3,CminusR,716,0.40341152523399726,0.05100445101797248,-0.18294518970098744,0.3235119463350391,-2.223741971918866,-2.547253918253905,0.08173102839699005,0.03072657737901757,-0.5247672748382531,-0.3418220851372657,0.6666370884374866,0.26322556320348933
entity_ablation,chck_100M,43022,rel_updates_1,RminusC,16,-1.7157902978360653,1.7214209400117397,-0.06421977002173662,-0.06421977002173662,0.4988560853525996,0.5630758553743362,2.3658826015889645,0.6444616615772247,0.4988560853525996,0.5630758553743362,-1.1338945589959621,0.5818957388401031
entity_ablation,chck_100M,43022,rel_updates_1,RminusV,16,-2.0757601223886013,3.3214784264564514,1.062147500924766,1.062147500924766,0.4988560853525996,-0.5632914155721664,2.3658826015889645,-0.955595824867487,0.4988560853525996,-0.5632914155721664,-1.1338945589959621,0.9418655633926392
entity_ablation,chck_100M,43022,rel_updates_1,VminusC,16,0.359969824552536,-1.6000574864447117,-1.1263672709465027,-1.1263672709465027,-0.5632914155721664,0.5630758553743362,-0.955595824867487,0.6444616615772247,-0.5632914155721664,0.5630758553743362,0.9418655633926392,0.5818957388401031
entity_ablation,chck_100M,43022,rel_updates_1,VminusR,16,2.0757601223886013,-3.3214784264564514,-1.062147500924766,-1.062147500924766,-0.5632914155721664,0.4988560853525996,-0.955595824867487,2.3658826015889645,-0.5632914155721664,0.4988560853525996,0.9418655633926392,-1.1338945589959621
entity_ablation,chck_100M,43022,rel_updates_1,CminusR,16,1.7157902978360653,-1.7214209400117397,0.06421977002173662,0.06421977002173662,0.5630758553743362,0.4988560853525996,0.6444616615772247,2.3658826015889645,0.5630758553743362,0.4988560853525996,0.5818957388401031,-1.1338945589959621
entity_ablation,chck_100M,43022,rel_updates_2,RminusC,489,-0.21994813732757157,0.04425142027422452,-0.16447884814931812,-0.923012067166258,-2.2253689218187755,-1.3023568546525175,0.35502875961957536,0.31077733934535084,-0.7421374851818708,-0.5776586370325527,-0.11080914307652319,0.1091389942510484
entity_ablation,chck_100M,43022,rel_updates_2,RminusV,489,-0.5424917060386671,0.7866417459214148,0.10814715187486212,-0.9552859867068775,-2.2253689218187755,-1.270082935111898,0.35502875961957536,-0.4316129863018395,-0.7421374851818708,-0.850284637056733,-0.11080914307652319,0.43168256296214397
entity_ablation,chck_100M,43022,rel_updates_2,VminusC,489,0.3225435687110956,-0.7423903256471903,-0.27262600002418025,0.03227391954061942,-1.270082935111898,-1.3023568546525175,-0.4316129863018395,0.31077733934535084,-0.850284637056733,-0.5776586370325527,0.43168256296214397,0.1091389942510484
entity_ablation,chck_100M,43022,rel_updates_2,VminusR,489,0.5424917060386671,-0.7866417459214148,-0.10814715187486212,0.9552859867068775,-1.270082935111898,-2.2253689218187755,-0.4316129863018395,0.35502875961957536,-0.850284637056733,-0.7421374851818708,0.43168256296214397,-0.11080914307652319
entity_ablation,chck_100M,43022,rel_updates_2,CminusR,489,0.21994813732757157,-0.04425142027422452,0.16447884814931812,0.923012067166258,-1.3023568546525175,-2.2253689218187755,0.31077733934535084,0.35502875961957536,-0.5776586370325527,-0.7421374851818708,0.1091389942510484,-0.11080914307652319
entity_ablation,chck_100M,43022,rel_updates_3,RminusC,296,-0.2537741228132635,0.13030801856940663,0.22698502295424006,0.16779980058404242,-1.987150315736496,-2.1549501163205385,0.05748327328143893,-0.0728247452879677,-0.29364354515800606,-0.5206285681122461,0.18627922594345905,0.44005334875672253
entity_ablation,chck_100M,43022,rel_updates_3,RminusV,296,-1.0993734638936616,0.551803691665063,0.5681719593703747,-0.08851438945763435,-1.987150315736496,-1.8986359262788617,0.05748327328143893,-0.4943204183836241,-0.29364354515800606,-0.8618155045283807,0.18627922594345905,1.2856526898371208
entity_ablation,chck_100M,43022,rel_updates_3,VminusC,296,0.8455993410803982,-0.4214956730956564,-0.3411869364161346,0.25631419004167677,-1.8986359262788617,-2.1549501163205385,-0.4943204183836241,-0.0728247452879677,-0.8618155045283807,-0.5206285681122461,1.2856526898371208,0.44005334875672253
entity_ablation,chck_100M,43022,rel_updates_3,VminusR,296,1.0993734638936616,-0.551803691665063,-0.5681719593703747,0.08851438945763435,-1.8986359262788617,-1.987150315736496,-0.4943204183836241,0.05748327328143893,-0.8618155045283807,-0.29364354515800606,1.2856526898371208,0.18627922594345905
entity_ablation,chck_100M,43022,rel_updates_3,CminusR,296,0.2537741228132635,-0.13030801856940663,-0.22698502295424006,-0.16779980058404242,-2.1549501163205385,-1.987150315736496,-0.0728247452879677,0.05748327328143893,-0.5206285681122461,-0.29364354515800606,0.44005334875672253,0.18627922594345905
entity_ablation,chck_100M,43022,rel_updates_4,RminusC,326,-0.5283739092799783,-0.2501616467681765,0.12032319348236903,-0.4656852107392222,-2.719011138604691,-2.2533259278654687,-0.020063529305297173,0.2300981174628793,-0.4388048959541723,-0.5591280894365414,0.2504230653124353,0.7787969745924136
entity_ablation,chck_100M,43022,rel_updates_4,RminusV,326,-1.221104935314392,0.3538472446287336,0.6491007803156514,-0.8038376467873805,-2.719011138604691,-1.9151734918173104,-0.020063529305297173,-0.3739107739340308,-0.4388048959541723,-1.0879056762698238,0.2504230653124353,1.4715280006268272
entity_ablation,chck_100M,43022,rel_updates_4,VminusC,326,0.6927310260344136,-0.6040088913969102,-0.5287775868332825,0.33815243604815826,-1.9151734918173104,-2.2533259278654687,-0.3739107739340308,0.2300981174628793,-1.0879056762698238,-0.5591280894365414,1.4715280006268272,0.7787969745924136
entity_ablation,chck_100M,43022,rel_updates_4,VminusR,326,1.221104935314392,-0.3538472446287336,-0.6491007803156514,0.8038376467873805,-1.9151734918173104,-2.719011138604691,-0.3739107739340308,-0.020063529305297173,-1.0879056762698238,-0.4388048959541723,1.4715280006268272,0.2504230653124353
entity_ablation,chck_100M,43022,rel_updates_4,CminusR,326,0.5283739092799783,0.2501616467681765,-0.12032319348236903,0.4656852107392222,-2.2533259278654687,-2.719011138604691,0.2300981174628793,-0.020063529305297173,-0.5591280894365414,-0.4388048959541723,0.7787969745924136,0.2504230653124353
entity_ablation,chck_100M,43022,rel_updates_5,RminusC,94,-0.4412299711653527,0.06874825979800935,0.261444978257443,-1.3775522962529605,-3.7153157534751484,-2.337763457222188,0.12261586239997377,0.05386760260196442,-0.1571885905367263,-0.4186335687941693,0.5499248200274528,0.9911547911928055
entity_ablation,chck_100M,43022,rel_updates_5,RminusV,94,-0.9822711031487649,0.4313369545530765,-0.07098078917949759,-1.6644889959629543,-3.7153157534751484,-2.050826757512194,0.12261586239997377,-0.3087210921531028,-0.1571885905367263,-0.0862078013572287,0.5499248200274528,1.5321959231762177
entity_ablation,chck_100M,43022,rel_updates_5,VminusC,94,0.5410411319834122,-0.3625886947550672,0.3324257674369406,0.2869366997099938,-2.050826757512194,-2.337763457222188,-0.3087210921531028,0.05386760260196442,-0.0862078013572287,-0.4186335687941693,1.5321959231762177,0.9911547911928055
entity_ablation,chck_100M,43022,rel_updates_5,VminusR,94,0.9822711031487649,-0.4313369545530765,0.07098078917949759,1.6644889959629543,-2.050826757512194,-3.7153157534751484,-0.3087210921531028,0.12261586239997377,-0.0862078013572287,-0.1571885905367263,1.5321959231762177,0.5499248200274528
entity_ablation,chck_100M,43022,rel_updates_5,CminusR,94,0.4412299711653527,-0.06874825979800935,-0.261444978257443,1.3775522962529605,-2.337763457222188,-3.7153157534751484,0.05386760260196442,0.12261586239997377,-0.4186335687941693,-0.1571885905367263,0.9911547911928055,0.5499248200274528
entity_ablation,chck_100M,43022,type_ambiref,RminusC,399,-0.6914935902246557,-0.06721128366495434,0.20404114086825148,-0.06338511678135794,-1.3144941133701413,-1.2511089965887834,0.09795179895888594,0.16516308262384027,-0.3404271359506406,-0.5444682768188921,0.1650363202381851,0.8565299104628408
entity_ablation,chck_100M,43022,type_ambiref,RminusV,399,-0.24860262407694844,0.19164590369489856,0.054176428077513716,-0.5228974464580529,-1.3144941133701413,-0.7915966669120884,0.09795179895888594,-0.09369410473601263,-0.3404271359506406,-0.39460356402815433,0.1650363202381851,0.41363894431513354
entity_ablation,chck_100M,43022,type_ambiref,VminusC,399,-0.44289096614770723,-0.2588571873598529,0.14986471279073776,0.459512329676695,-0.7915966669120884,-1.2511089965887834,-0.09369410473601263,0.16516308262384027,-0.39460356402815433,-0.5444682768188921,0.41363894431513354,0.8565299104628408
entity_ablation,chck_100M,43022,type_ambiref,VminusR,399,0.24860262407694844,-0.19164590369489856,-0.054176428077513716,0.5228974464580529,-0.7915966669120884,-1.3144941133701413,-0.09369410473601263,0.09795179895888594,-0.39460356402815433,-0.3404271359506406,0.41363894431513354,0.1650363202381851
entity_ablation,chck_100M,43022,type_ambiref,CminusR,399,0.6914935902246557,0.06721128366495434,-0.20404114086825148,0.06338511678135794,-1.2511089965887834,-1.3144941133701413,0.16516308262384027,0.09795179895888594,-0.5444682768188921,-0.3404271359506406,0.8565299104628408,0.1650363202381851
entity_ablation,chck_100M,43022,type_move_contents,RminusC,381,-0.17538663500484833,0.10561475949728585,-0.07696365677504718,-0.539895239611232,-2.5265709007955754,-1.9866756611843435,0.3430013244194309,0.23738656492214502,-0.5645792052012886,-0.4876155484262414,-0.1726881616658426,0.002698473339005718
entity_ablation,chck_100M,43022,type_move_contents,RminusV,381,-1.4226908327674304,0.9617310343725788,0.35090623663987697,-0.5333631846985323,-2.5265709007955754,-1.9932077160970432,0.3430013244194309,-0.6187297099531479,-0.5645792052012886,-0.9154854418411655,-0.1726881616658426,1.2500026711015877
entity_ablation,chck_100M,43022,type_move_contents,VminusC,381,1.247304197762582,-0.856116274875293,-0.42786989341492415,-0.006532054912699703,-1.9932077160970432,-1.9866756611843435,-0.6187297099531479,0.23738656492214502,-0.9154854418411655,-0.4876155484262414,1.2500026711015877,0.002698473339005718
entity_ablation,chck_100M,43022,type_move_contents,VminusR,381,1.4226908327674304,-0.9617310343725788,-0.35090623663987697,0.5333631846985323,-1.9932077160970432,-2.5265709007955754,-0.6187297099531479,0.3430013244194309,-0.9154854418411655,-0.5645792052012886,1.2500026711015877,-0.1726881616658426
entity_ablation,chck_100M,43022,type_move_contents,CminusR,381,0.17538663500484833,-0.10561475949728585,0.07696365677504718,0.539895239611232,-1.9866756611843435,-2.5265709007955754,0.23738656492214502,0.3430013244194309,-0.4876155484262414,-0.5645792052012886,0.002698473339005718,-0.1726881616658426
entity_ablation,chck_100M,43022,type_regular,RminusC,441,-0.18394940033926716,-0.0017220602284213071,-0.005800859897044819,-1.027265811457812,-3.2130404681082427,-2.185774656650431,0.14443796393282018,0.1461600241612415,-0.5640205020874807,-0.5582196421904358,0.26323405252832943,0.4471834528675966
entity_ablation,chck_100M,43022,type_regular,RminusV,441,-1.0727464622245624,0.7123786782731815,0.6523360691440889,-1.095252450636341,-3.2130404681082427,-2.1177880174719017,0.14443796393282018,-0.5679407143403613,-0.5640205020874807,-1.2163565712315696,0.26323405252832943,1.3359805147528918
entity_ablation,chck_100M,43022,type_regular,VminusC,441,0.8887970618852952,-0.7141007385016028,-0.6581369290411337,0.0679866391785291,-2.1177880174719017,-2.185774656650431,-0.5679407143403613,0.1461600241612415,-1.2163565712315696,-0.5582196421904358,1.3359805147528918,0.4471834528675966
entity_ablation,chck_100M,43022,type_regular,VminusR,441,1.0727464622245624,-0.7123786782731815,-0.6523360691440889,1.095252450636341,-2.1177880174719017,-3.2130404681082427,-0.5679407143403613,0.14443796393282018,-1.2163565712315696,-0.5640205020874807,1.3359805147528918,0.26323405252832943
entity_ablation,chck_100M,43022,type_regular,CminusR,441,0.18394940033926716,0.0017220602284213071,0.005800859897044819,1.027265811457812,-2.185774656650431,-3.2130404681082427,0.1461600241612415,0.14443796393282018,-0.5582196421904358,-0.5640205020874807,0.4471834528675966,0.26323405252832943
entity_ablation,chck_80M,43122,ALL,RminusC,1221,-0.8862569421456545,0.6883602937672785,0.16619750768263553,-1.0698327217861268,-3.032468099505576,-1.9626353777194492,0.656771180316818,-0.03158911345046041,-0.40069583669780806,-0.5668933443804436,-0.29548343979462943,0.5907735023510251
entity_ablation,chck_80M,43122,ALL,RminusV,1221,-1.1828757037670274,0.7840809880906104,0.30079190002221934,-1.4570481255421697,-3.032468099505576,-1.5754199739634063,0.656771180316818,-0.1273098077737924,-0.40069583669780806,-0.7014877367200274,-0.29548343979462943,0.887392263972398
entity_ablation,chck_80M,43122,ALL,VminusC,1221,0.2966187616213729,-0.09572069432333198,-0.1345943923395838,0.3872154037560429,-1.5754199739634063,-1.9626353777194492,-0.1273098077737924,-0.03158911345046041,-0.7014877367200274,-0.5668933443804436,0.887392263972398,0.5907735023510251
entity_ablation,chck_80M,43122,ALL,VminusR,1221,1.1828757037670274,-0.7840809880906104,-0.30079190002221934,1.4570481255421697,-1.5754199739634063,-3.032468099505576,-0.1273098077737924,0.656771180316818,-0.7014877367200274,-0.40069583669780806,0.887392263972398,-0.29548343979462943
entity_ablation,chck_80M,43122,ALL,CminusR,1221,0.8862569421456545,-0.6883602937672785,-0.16619750768263553,1.0698327217861268,-1.9626353777194492,-3.032468099505576,-0.03158911345046041,0.656771180316818,-0.5668933443804436,-0.40069583669780806,0.5907735023510251,-0.29548343979462943
entity_ablation,chck_80M,43122,rel_ge2,RminusC,1205,-0.8735819218564329,0.6657854561612814,0.14603424187270436,-1.106408007240456,-3.0890810458445572,-1.9826730386041012,0.625997450774636,-0.03978800538664537,-0.4223640890907944,-0.5683983309634988,-0.2830411990153839,0.5905407228410491
entity_ablation,chck_80M,43122,rel_ge2,RminusV,1205,-1.164013592373286,0.7500600985224316,0.28494967353294504,-1.4962309664787716,-3.0890810458445572,-1.5928500793657856,0.625997450774636,-0.12406264774779562,-0.4223640890907944,-0.7073137626237395,-0.2830411990153839,0.8809723933579021
entity_ablation,chck_80M,43122,rel_ge2,VminusC,1205,0.29043167051685304,-0.08427464236115025,-0.13891543166024067,0.38982295923831556,-1.5928500793657856,-1.9826730386041012,-0.12406264774779562,-0.03978800538664537,-0.7073137626237395,-0.5683983309634988,0.8809723933579021,0.5905407228410491
entity_ablation,chck_80M,43122,rel_ge2,VminusR,1205,1.164013592373286,-0.7500600985224316,-0.28494967353294504,1.4962309664787716,-1.5928500793657856,-3.0890810458445572,-0.12406264774779562,0.625997450774636,-0.7073137626237395,-0.4223640890907944,0.8809723933579021,-0.2830411990153839
entity_ablation,chck_80M,43122,rel_ge2,CminusR,1205,0.8735819218564329,-0.6657854561612814,-0.14603424187270436,1.106408007240456,-1.9826730386041012,-3.0890810458445572,-0.03978800538664537,0.625997450774636,-0.5683983309634988,-0.4223640890907944,0.5905407228410491,-0.2830411990153839
entity_ablation,chck_80M,43122,rel_ge3,RminusC,716,-0.8267720570819005,0.549526795807331,0.29642505891745985,-1.167560329468265,-3.425065769803549,-2.257505440335284,0.4308934188005645,-0.11863337700676652,-0.2233540120654266,-0.5197790709828864,-0.004342579433704888,0.8224294776481956
entity_ablation,chck_80M,43122,rel_ge3,RminusV,716,-1.199235225481361,0.5641830042837053,0.46994755541978606,-1.6252008084384673,-3.425065769803549,-1.7998649613650817,0.4308934188005645,-0.1332895854831408,-0.2233540120654266,-0.6933015674852127,-0.004342579433704888,1.194892646047656
entity_ablation,chck_80M,43122,rel_ge3,VminusC,716,0.3724631683994605,-0.014656208476374277,-0.1735224965023262,0.4576404789702022,-1.7998649613650817,-2.257505440335284,-0.1332895854831408,-0.11863337700676652,-0.6933015674852127,-0.5197790709828864,1.194892646047656,0.8224294776481956
entity_ablation,chck_80M,43122,rel_ge3,VminusR,716,1.199235225481361,-0.5641830042837053,-0.46994755541978606,1.6252008084384673,-1.7998649613650817,-3.425065769803549,-0.1332895854831408,0.4308934188005645,-0.6933015674852127,-0.2233540120654266,1.194892646047656,-0.004342579433704888
entity_ablation,chck_80M,43122,rel_ge3,CminusR,716,0.8267720570819005,-0.549526795807331,-0.29642505891745985,1.167560329468265,-2.257505440335284,-3.425065769803549,-0.11863337700676652,0.4308934188005645,-0.5197790709828864,-0.2233540120654266,0.8224294776481956,-0.004342579433704888
entity_ablation,chck_80M,43122,rel_updates_1,RminusC,16,-1.8408444076776505,2.388527750968933,1.6847434639930725,1.6847434639930725,1.2311944216489792,-0.4535490423440933,2.9744176864624023,0.5858899354934692,1.2311944216489792,-0.4535490423440933,-1.2325396984815598,0.6083047091960907
entity_ablation,chck_80M,43122,rel_updates_1,RminusV,16,-2.603428468108177,3.3462792336940765,1.4939095824956894,1.4939095824956894,1.2311944216489792,-0.2627151608467102,2.9744176864624023,-0.3718615472316742,1.2311944216489792,-0.2627151608467102,-1.2325396984815598,1.3708887696266174
entity_ablation,chck_80M,43122,rel_updates_1,VminusC,16,0.7625840604305267,-0.9577514827251434,0.19083388149738312,0.19083388149738312,-0.2627151608467102,-0.4535490423440933,-0.3718615472316742,0.5858899354934692,-0.2627151608467102,-0.4535490423440933,1.3708887696266174,0.6083047091960907
entity_ablation,chck_80M,43122,rel_updates_1,VminusR,16,2.603428468108177,-3.3462792336940765,-1.4939095824956894,-1.4939095824956894,-0.2627151608467102,1.2311944216489792,-0.3718615472316742,2.9744176864624023,-0.2627151608467102,1.2311944216489792,1.3708887696266174,-1.2325396984815598
entity_ablation,chck_80M,43122,rel_updates_1,CminusR,16,1.8408444076776505,-2.388527750968933,-1.6847434639930725,-1.6847434639930725,-0.4535490423440933,1.2311944216489792,0.5858899354934692,2.9744176864624023,-0.4535490423440933,1.2311944216489792,0.6083047091960907,-1.2325396984815598
entity_ablation,chck_80M,43122,rel_updates_2,RminusC,489,-0.9421215193586115,0.8360128606877201,-0.07416989923986195,-1.0168680016880816,-2.5971279530947866,-1.580259951406705,0.9116712481027245,0.07565838741500441,-0.7137571671074885,-0.6395872678676265,-0.691115251409008,0.25100626794960357
entity_ablation,chck_80M,43122,rel_updates_2,RminusV,489,-1.1124416306035894,1.022223696630669,0.014073429297815743,-1.3073916886809354,-2.5971279530947866,-1.2897362644138513,0.9116712481027245,-0.1105524485279446,-0.7137571671074885,-0.7278305964053042,-0.691115251409008,0.42132637919458144
entity_ablation,chck_80M,43122,rel_updates_2,VminusC,489,0.17032011124497787,-0.18621083594294902,-0.08824332853767769,0.2905236869928538,-1.2897362644138513,-1.580259951406705,-0.1105524485279446,0.07565838741500441,-0.7278305964053042,-0.6395872678676265,0.42132637919458144,0.25100626794960357
entity_ablation,chck_80M,43122,rel_updates_2,VminusR,489,1.1124416306035894,-1.022223696630669,-0.014073429297815743,1.3073916886809354,-1.2897362644138513,-2.5971279530947866,-0.1105524485279446,0.9116712481027245,-0.7278305964053042,-0.7137571671074885,0.42132637919458144,-0.691115251409008
