family,arm,checkpoint,seed,role,group,n,mean_margin_full,mean_effect_no_initial_qbox,mean_effect_no_last_relevant_update,mean_effect_no_all_relevant_updates,mean_margin_no_all_relevant_updates,mean_margin_no_initial_qbox,mean_margin_no_last_relevant_update,mean_relevant_updates,mean_total_ops
entity_ablation,D_R_43122,chck_80M,43122,R,type_regular,441,-0.15965005319540193,0.7749282308176261,-0.3694405271217666,-4.047771327066617,-4.207421380262019,0.6152781776222241,-0.5290905803171686,3.0226757369614514,9.16326530612245
entity_ablation,D_R_43122,chck_90M,43122,R,ALL,1221,-0.18828683863962214,0.4696626225631321,-0.43226290824933683,-3.3506833228349753,-3.538970161474597,0.28137578392351,-0.6205497468889589,2.994266994266994,9.25962325962326
entity_ablation,D_R_43122,chck_90M,43122,R,rel_ge2,1205,-0.17441655404216522,0.44483468441671353,-0.45177503148426157,-3.4089462565540245,-3.58336281059619,0.27041813037454837,-0.6261915855264268,3.020746887966805,9.269709543568466
entity_ablation,D_R_43122,chck_90M,43122,R,rel_ge3,716,0.1017072240317334,0.29006065655104274,-0.2525029697314987,-3.8022840000382057,-3.7005767760064723,0.3917678805827762,-0.15079574569976528,3.717877094972067,9.886871508379889
entity_ablation,D_R_43122,chck_90M,43122,R,rel_updates_1,16,-1.2328926473855972,2.3395167142152786,1.0372438728809357,1.0372438728809357,-0.19564877450466156,1.1066240668296814,-0.19564877450466156,1.0,8.5
entity_ablation,D_R_43122,chck_90M,43122,R,rel_updates_2,489,-0.578720490853845,0.6714567783877162,-0.7435517108604952,-2.8330161454401726,-3.411736636294018,0.09273628753387124,-1.3222722017143402,2.0,8.366053169734151
entity_ablation,D_R_43122,chck_90M,43122,R,rel_updates_3,296,-0.2526796388666372,0.2701532267839522,-0.24543486117712549,-3.170318900840357,-3.422998539706994,0.017473587917314994,-0.4981145000437627,3.0,9.54054054054054
entity_ablation,D_R_43122,chck_90M,43122,R,rel_updates_4,326,0.11316737587466562,0.3449216969082692,-0.28231594556131245,-4.035159519296482,-3.9219921434218166,0.4580890727829348,-0.16914856968664685,4.0,10.13803680981595
entity_ablation,D_R_43122,chck_90M,43122,R,rel_updates_5,94,1.1779040529372844,0.16248512521703193,-0.17136605496102192,-4.984669639233579,-3.8067655862962946,1.3403891781543165,1.0065379979762625,5.0,10.106382978723405
entity_ablation,D_R_43122,chck_90M,43122,R,type_ambiref,399,0.10336213586921979,0.12189803042806181,-0.30163714209370746,-1.304313029346983,-1.200950893477763,0.2252601662972816,-0.19827500622448765,3.0526315789473686,9.230576441102757
entity_ablation,D_R_43122,chck_90M,43122,R,type_move_contents,381,-0.7003311861179319,0.7935169417987972,-0.6014917081031274,-4.234210783894372,-4.934541970012304,0.09318575568086519,-1.3018228942210592,2.900262467191601,9.401574803149606
entity_ablation,D_R_43122,chck_90M,43122,R,type_regular,441,-0.009781270475884955,0.504514270257247,-0.4042436519042164,-4.438841564191163,-4.448622834667048,0.49473299978136204,-0.41402492238010136,3.0226757369614514,9.16326530612245
entity_ablation,D_V_43022,chck_100M,43022,V,ALL,1221,1.007748045436092,-0.4288139412824879,-0.8539394130236199,-1.6455394968353854,-0.6377914513992932,0.5789341041536042,0.15380863241247228,2.994266994266994,9.25962325962326
entity_ablation,D_V_43022,chck_100M,43022,V,rel_ge2,1205,1.0086228335794076,-0.4218193270606124,-0.8577986395457968,-1.65990959583971,-0.6512867622603025,0.5868035065187953,0.15082419403361086,3.020746887966805,9.269709543568466
entity_ablation,D_V_43022,chck_100M,43022,V,rel_ge3,716,1.4026504765009746,-0.41513064079111517,-0.8629304094021547,-1.9261459604987885,-0.5234954839978139,0.9875198357098596,0.53972006709882,3.717877094972067,9.886871508379889
entity_ablation,D_V_43022,chck_100M,43022,V,rel_updates_1,16,0.9418655633926392,-0.955595824867487,-0.5632914155721664,-0.5632914155721664,0.3785741478204727,-0.013730261474847794,0.3785741478204727,1.0,8.5
entity_ablation,D_V_43022,chck_100M,43022,V,rel_updates_2,489,0.43168256296214397,-0.4316129863018395,-0.850284637056733,-1.270082935111898,-0.8384003721497542,6.957666030446932e-05,-0.418602074094589,2.0,8.366053169734151
entity_ablation,D_V_43022,chck_100M,43022,V,rel_updates_3,296,1.2856526898371208,-0.4943204183836241,-0.8618155045283807,-1.8986359262788617,-0.6129832364417411,0.7913322714534966,0.4238371853087399,3.0,9.54054054054054
entity_ablation,D_V_43022,chck_100M,43022,V,rel_updates_4,326,1.4715280006268272,-0.3739107739340308,-1.0879056762698238,-1.9151734918173104,-0.44364549119048324,1.0976172266927964,0.3836223243570035,4.0,10.13803680981595
entity_ablation,D_V_43022,chck_100M,43022,V,rel_updates_5,94,1.5321959231762177,-0.3087210921531028,-0.0862078013572287,-2.050826757512194,-0.5186308343359765,1.2234748310231147,1.445988121818989,5.0,10.106382978723405
entity_ablation,D_V_43022,chck_100M,43022,V,type_ambiref,399,0.41363894431513354,-0.09369410473601263,-0.39460356402815433,-0.7915966669120884,-0.37795772259695487,0.3199448395791209,0.0190353802869792,3.0526315789473686,9.230576441102757
entity_ablation,D_V_43022,chck_100M,43022,V,type_move_contents,381,1.2500026711015877,-0.6187297099531479,-0.9154854418411655,-1.9932077160970432,-0.7432050449954556,0.6312729611484398,0.3345172292604221,2.900262467191601,9.401574803149606
entity_ablation,D_V_43022,chck_100M,43022,V,type_regular,441,1.3359805147528918,-0.5679407143403613,-1.2163565712315696,-2.1177880174719017,-0.7818075027190098,0.7680398004125305,0.1196239435213223,3.0226757369614514,9.16326530612245
entity_ablation,D_V_43022,chck_80M,43022,V,ALL,1221,0.755859297797096,-0.3470789458447065,-0.6697514462578404,-1.4036069257302328,-0.6477476279331367,0.40878035195238954,0.08610785153925565,2.994266994266994,9.25962325962326
entity_ablation,D_V_43022,chck_80M,43022,V,rel_ge2,1205,0.7548180330096439,-0.3395491574562437,-0.674371966212617,-1.4179715848315306,-0.6631535518218867,0.4152688755534002,0.08044606679702695,3.020746887966805,9.269709543568466
entity_ablation,D_V_43022,chck_80M,43022,V,rel_ge3,716,1.0692277006680073,-0.34205277709488097,-0.6645934717032497,-1.6405273421599877,-0.5712996414919805,0.7271749235731263,0.40463422896475765,3.717877094972067,9.886871508379889
entity_ablation,D_V_43022,chck_80M,43022,V,rel_updates_1,16,0.8342795521020889,-0.9141661338508129,-0.32176853716373444,-0.32176853716373444,0.5125110149383545,-0.07988658174872398,0.5125110149383545,1.0,8.5
entity_ablation,D_V_43022,chck_80M,43022,V,rel_updates_2,489,0.2944554112440238,-0.3358833258381163,-0.6886897618541444,-1.0921026231808653,-0.7976472119368415,-0.041427914594092494,-0.39423435061012063,2.0,8.366053169734151
entity_ablation,D_V_43022,chck_80M,43022,V,rel_updates_3,296,0.9823935681299584,-0.41795584348005216,-0.672878961204677,-1.6347518085023842,-0.6523582403724258,0.5644377246499062,0.3095146069252813,3.0,9.54054054054054
entity_ablation,D_V_43022,chck_80M,43022,V,rel_updates_4,326,1.1558137802989936,-0.3068314525613024,-0.8569299512845607,-1.63710904267668,-0.4812952623776863,0.8489823277376912,0.29888382901443294,4.0,10.13803680981595
entity_ablation,D_V_43022,chck_80M,43022,V,rel_updates_5,94,1.0423749482378046,-0.22518941696653974,0.028536286125791833,-1.6705690825239141,-0.6281941342861095,0.8171855312712649,1.0709112343635965,5.0,10.106382978723405
entity_ablation,D_V_43022,chck_80M,43022,V,type_ambiref,399,0.22222833742473955,-0.04202331927485932,-0.2391786353480547,-0.5813228236254594,-0.3590944862007198,0.18020501814988024,-0.01695029792331514,3.0526315789473686,9.230576441102757
entity_ablation,D_V_43022,chck_80M,43022,V,type_move_contents,381,0.9440042334278738,-0.5329959212638574,-0.7409442109385813,-1.739209026489358,-0.7952047930614842,0.4110083121640163,0.20306002248929242,2.900262467191601,9.401574803149606
entity_ablation,D_V_43022,chck_80M,43022,V,type_regular,441,1.0761212767386923,-0.46245950676686637,-0.9978106485472785,-1.8576363052100011,-0.7815150284713088,0.6136617699718259,0.0783106281914138,3.0226757369614514,9.16326530612245
entity_ablation,D_V_43022,chck_90M,43022,V,ALL,1221,0.9693754025895902,-0.3966147560354728,-0.8265870574260715,-1.6202233765429888,-0.6508479739533986,0.5727606465541174,0.14278834516351874,2.994266994266994,9.25962325962326
entity_ablation,D_V_43022,chck_90M,43022,V,rel_ge2,1205,0.9695637615884488,-0.3898055536123727,-0.83068407165559,-1.6348583004039352,-0.6652945388154865,0.5797582079760761,0.1388796899328588,3.020746887966805,9.269709543568466
entity_ablation,D_V_43022,chck_90M,43022,V,rel_ge3,716,1.3602196058081515,-0.3865214991669415,-0.8330028398409902,-1.9007136628614458,-0.5404940570532942,0.97369810664121,0.5272167659671613,3.717877094972067,9.886871508379889
entity_ablation,D_V_43022,chck_90M,43022,V,rel_updates_1,16,0.9551896154880524,-0.9094328135251999,-0.5180306732654572,-0.5180306732654572,0.4371589422225952,0.04575680196285248,0.4371589422225952,1.0,8.5
entity_ablation,D_V_43022,chck_90M,43022,V,rel_updates_2,489,0.3975605213812768,-0.39461410776969114,-0.8272889018790123,-1.2455895079303616,-0.8480289865490849,0.002946413611585621,-0.4297283804977355,2.0,8.366053169734151
entity_ablation,D_V_43022,chck_90M,43022,V,rel_updates_3,296,1.2297990461056296,-0.4592971491652566,-0.828898138492494,-1.860723306802479,-0.6309242606968493,0.7705018969403731,0.4009009076131357,3.0,9.54054054054054
entity_ablation,D_V_43022,chck_90M,43022,V,rel_updates_4,326,1.4598761019896875,-0.34839650988578796,-1.054528723465153,-1.9030657423420188,-0.44318964035233105,1.1114795921038996,0.40534737852453456,4.0,10.13803680981595
entity_ablation,D_V_43022,chck_90M,43022,V,rel_updates_5,94,1.4252884134333184,-0.2895763300834818,-0.07765766470990282,-2.0184835296996098,-0.5931951162662912,1.1357120833498366,1.3476307487234156,5.0,10.106382978723405
entity_ablation,D_V_43022,chck_90M,43022,V,type_ambiref,399,0.3656592026987769,-0.08627998978273015,-0.3905384825883354,-0.7722668747854113,-0.40660767208663445,0.2793792129160468,-0.02487927988955849,3.0526315789473686,9.230576441102757
entity_ablation,D_V_43022,chck_90M,43022,V,type_move_contents,381,1.2034903938376058,-0.5788043207070959,-0.8915938037274078,-1.9726719067791316,-0.7691815129415257,0.62468607313051,0.3118965901101981,2.900262467191601,9.401574803149606
entity_ablation,D_V_43022,chck_90M,43022,V,type_regular,441,1.3133322100520404,-0.5199919614662118,-1.1649449055427326,-2.0829257669767824,-0.7695935569247421,0.7933402485858285,0.1483873045093078,3.0226757369614514,9.16326530612245
entity_ablation,D_V_43122,chck_100M,43122,V,ALL,1221,0.8074410897996169,-0.10471176444556653,-0.6771544238566181,-1.464646486737853,-0.6572053969382361,0.7027293253540504,0.13028666594299892,2.994266994266994,9.25962325962326
entity_ablation,D_V_43122,chck_100M,43122,V,rel_ge2,1205,0.8015311075938688,-0.10203883170586898,-0.6808906115931594,-1.4788390006205352,-0.6773078930266665,0.6994922758879998,0.12064049600070938,3.020746887966805,9.269709543568466
entity_ablation,D_V_43122,chck_100M,43122,V,rel_ge3,716,1.1151406039905283,-0.12159013685733912,-0.666906031067145,-1.6704746469668004,-0.5553340429762722,0.9935504671331891,0.44823457292338326,3.717877094972067,9.886871508379889
entity_ablation,D_V_43122,chck_100M,43122,V,rel_updates_1,16,1.2525366246700287,-0.3060170114040375,-0.395772784948349,-0.395772784948349,0.8567638397216797,0.9465196132659912,0.8567638397216797,1.0,8.5
entity_ablation,D_V_43122,chck_100M,43122,V,rel_updates_2,489,0.34234010673495646,-0.07341156281332785,-0.7013670117089598,-1.1982436575041227,-0.8559035507691662,0.2689285439216286,-0.35902690497400325,2.0,8.366053169734151
entity_ablation,D_V_43122,chck_100M,43122,V,rel_updates_3,296,0.9051973481436033,-0.15229313438003128,-0.6840061807149166,-1.6757742798811681,-0.7705769317375647,0.7529042137635721,0.2211911674286868,3.0,9.54054054054054
entity_ablation,D_V_43122,chck_100M,43122,V,rel_updates_4,326,1.1867304566813393,-0.1140017587165891,-0.7032195989705302,-1.567853842570555,-0.3811233858892157,1.0727286979647501,0.48351085771080904,4.0,10.13803680981595
entity_ablation,D_V_43122,chck_100M,43122,V,rel_updates_5,94,1.527958814133989,-0.05122549863571816,-0.4871202073198684,-2.009684124525557,-0.48172531039156813,1.476733315498271,1.0408386068141207,5.0,10.106382978723405
entity_ablation,D_V_43122,chck_100M,43122,V,type_ambiref,399,0.5036612271067492,0.014516881832801608,-0.35665623884750786,-0.6280300115284166,-0.12436878442166742,0.5181781089395509,0.1470049882592414,3.0526315789473686,9.230576441102757
entity_ablation,D_V_43122,chck_100M,43122,V,type_move_contents,381,0.8793825203665285,-0.22411724283626386,-0.7590212620149447,-1.8458346921627915,-0.9664521717962631,0.6552652775302646,0.1203612583515838,2.900262467191601,9.401574803149606
entity_ablation,D_V_43122,chck_100M,43122,V,type_regular,441,1.020136056168009,-0.10942546648233115,-0.8964004793675308,-1.8922593378527364,-0.8721232816847273,0.910710589685678,0.1237355768004783,3.0226757369614514,9.16326530612245
entity_ablation,D_V_43122,chck_80M,43122,V,ALL,1221,0.887392263972398,-0.1273098077737924,-0.7014877367200274,-1.5754199739634063,-0.6880277099910083,0.7600824561986056,0.18590452725237067,2.994266994266994,9.25962325962326
entity_ablation,D_V_43122,chck_80M,43122,V,rel_ge2,1205,0.8809723933579021,-0.12406264774779562,-0.7073137626237395,-1.5928500793657856,-0.7118776860078836,0.7569097456101065,0.1736586307341627,3.020746887966805,9.269709543568466
entity_ablation,D_V_43122,chck_80M,43122,V,rel_ge3,716,1.194892646047656,-0.1332895854831408,-0.6933015674852127,-1.7998649613650817,-0.6049723153174257,1.0616030605645153,0.5015910785624434,3.717877094972067,9.886871508379889
entity_ablation,D_V_43122,chck_80M,43122,V,rel_updates_1,16,1.3708887696266174,-0.3718615472316742,-0.2627151608467102,-0.2627151608467102,1.1081736087799072,0.9990272223949432,1.1081736087799072,1.0,8.5
entity_ablation,D_V_43122,chck_80M,43122,V,rel_updates_2,489,0.42132637919458144,-0.1105524485279446,-0.7278305964053042,-1.2897362644138513,-0.8684098852192698,0.31077393066663683,-0.30650421721072285,2.0,8.366053169734151
entity_ablation,D_V_43122,chck_80M,43122,V,rel_updates_3,296,0.8970199565629702,-0.1796463808497867,-0.6569135354177372,-1.7337622320329822,-0.8367422754700119,0.7173735757131834,0.24010642114523295,3.0,9.54054054054054
entity_ablation,D_V_43122,chck_80M,43122,V,rel_updates_4,326,1.3754980114340052,-0.12204708990875197,-0.7964934026536766,-1.7824880368321951,-0.40699002539819,1.2534509215252532,0.5790046087803284,4.0,10.13803680981595
entity_ablation,D_V_43122,chck_80M,43122,V,rel_updates_5,94,1.5065199542552867,-0.026304927278072276,-0.4500070911772708,-2.06828288987596,-0.5617629356206731,1.4802150269772143,1.0565128630780158,5.0,10.106382978723405
entity_ablation,D_V_43122,chck_80M,43122,V,type_ambiref,399,0.614232073152872,0.00831721121804756,-0.4012125766366944,-0.7675872238208178,-0.15335515066794583,0.6225492843709195,0.21301949651617752,3.0526315789473686,9.230576441102757
entity_ablation,D_V_43122,chck_80M,43122,V,type_move_contents,381,0.9981711212731409,-0.2562920737454272,-0.7653781671536564,-1.9493582937035348,-0.9511871724303939,0.7418790475277137,0.23279295411948456,2.900262467191601,9.401574803149606
entity_ablation,D_V_43122,chck_80M,43122,V,type_regular,441,1.0388302945969057,-0.13858630945758213,-0.9179674076452817,-1.9832539138407395,-0.9444236192438338,0.9002439851393235,0.12086288695162387,3.0226757369614514,9.16326530612245
entity_ablation,D_V_43122,chck_90M,43122,V,ALL,1221,0.892390278008607,-0.11859278523658359,-0.7478495317341166,-1.4965583268891682,-0.6041680488805611,0.7737974927720235,0.14454074627449043,2.994266994266994,9.25962325962326
entity_ablation,D_V_43122,chck_90M,43122,V,rel_ge2,1205,0.8878383026083475,-0.11548715572634179,-0.7519537950947077,-1.510603951845179,-0.6227656492368314,0.7723511468820058,0.13588450751363984,3.020746887966805,9.269709543568466
entity_ablation,D_V_43122,chck_90M,43122,V,rel_ge3,716,1.228249169761242,-0.1305533352011409,-0.7557816120832326,-1.7209771734729993,-0.49272800371175707,1.0976958345601013,0.4724675576780095,3.717877094972067,9.886871508379889
entity_ablation,D_V_43122,chck_90M,43122,V,rel_updates_1,16,1.2352109253406525,-0.3524855077266693,-0.43874719738960266,-0.43874719738960266,0.7964637279510498,0.8827254176139832,0.7964637279510498,1.0,8.5
entity_ablation,D_V_43122,chck_90M,43122,V,rel_updates_2,489,0.38940439487527484,-0.09342706471620649,-0.7463490569274606,-1.2025728134289841,-0.8131684185537092,0.29597733015906835,-0.3569446620521857,2.0,8.366053169734151
entity_ablation,D_V_43122,chck_90M,43122,V,rel_updates_3,296,0.991176692215172,-0.16475586432057457,-0.7550788594258798,-1.7032578366028297,-0.7120811443876576,0.8264208278945975,0.2360978327892922,3.0,9.54054054054054
entity_ablation,D_V_43122,chck_90M,43122,V,rel_updates_4,326,1.303357883099398,-0.12541756289868267,-0.7999563776642267,-1.6225286886050292,-0.31917080550563115,1.1779403202007153,0.5034015054351713,4.0,10.13803680981595
entity_ablation,D_V_43122,chck_90M,43122,V,rel_updates_5,94,1.7142918591803693,-0.04066304957613032,-0.6047926887552789,-2.118201958372238,-0.40391009919186854,1.6736288096042389,1.1094991704250903,5.0,10.106382978723405
entity_ablation,D_V_43122,chck_90M,43122,V,type_ambiref,399,0.6032085167734247,0.008928389178780386,-0.4204679182298799,-0.7151786146456736,-0.11197009787224886,0.612136905952205,0.18274059854354477,3.0526315789473686,9.230576441102757
entity_ablation,D_V_43122,chck_90M,43122,V,type_move_contents,381,0.9386000971155842,-0.24711064356831428,-0.8219778396951871,-1.8479534827192312,-0.9093533856036469,0.69148945354727,0.11662225742039718,2.900262467191601,9.401574803149606
entity_ablation,D_V_43122,chck_90M,43122,V,type_regular,441,1.1141081502378123,-0.12293665046864896,-0.9800091200675013,-1.8999346325896225,-0.7858264823518102,0.9911714997691632,0.1340990301703109,3.0226757369614514,9.16326530612245
