arm,pair_id,category,pivot,target_a,target_b,target_class,target_token_len,left_distance,right_distance,between_content_count,slot_margin,left_margin,right_margin,orig_score,swap_score
interleaved,p0001311,comparative,than,sight,upon,content,1,3,4,1,7.9884033203125,6.4375,9.539307117462158,-4.954648017883301,-12.9430513381958
interleaved,p0001312,causal_connector,if,manager,start,content,1,4,2,2,4.129394054412842,0.0,8.2587890625,-6.130228519439697,-10.259622573852539
interleaved,p0001313,temporal,when,friend,every,content,1,1,1,1,10.591857671737671,9.414062976837158,11.769652366638184,-3.8639299869537354,-14.455787658691406
interleaved,p0001314,temporal,before,hand,pocket,content,1,4,5,3,3.34375,4.125,2.5625001192092896,-2.921877384185791,-6.265627384185791
interleaved,p0001315,causal_connector,if,great,guys,content,1,1,2,1,10.189452648162842,9.535156726837158,10.843749761581421,-2.0335373878479004,-12.222990036010742
interleaved,p0001316,temporal,while,keep,play,content,1,2,2,2,2.031249761581421,3.5625,0.5,-3.675823450088501,-5.707073211669922
interleaved,p0001317,temporal,during,pool,term,content,1,2,2,2,3.2421875,2.21875,4.265625,-6.095376014709473,-9.337563514709473
interleaved,p0001318,causal_connector,because,college,difficulties,content,1,1,5,3,1.984375,1.6875,2.28125,-6.302618026733398,-8.286993026733398
interleaved,p0001321,spatial,through,ate,oranges,content,1,1,2,2,13.53124994598329,14.12500003061723,12.937499862164259,-0.009078079834580421,-13.540328025817871
interleaved,p0001322,temporal,when,mama,baby,content,1,2,6,1,4.578124761581421,2.5625,6.59375,-3.3372843265533447,-7.915409088134766
interleaved,p0001324,causal_connector,if,seem,mother,content,1,2,7,2,7.921875476837158,5.843750238418579,10.0,-2.635955333709717,-10.557830810546875
interleaved,p0001325,causal_connector,because,gone,easy,content,2,4,7,3,3.9687494039535522,3.0546873807907104,4.8828123807907104,-1.3144117593765259,-5.283161163330078
interleaved,p0001326,spatial,through,babies,apple,content,1,4,3,2,6.318359851837158,1.40625,11.230468988418579,-5.056615352630615,-11.374975204467773
interleaved,p0001327,spatial,through,apple,pear,content,1,2,3,1,-0.09375,1.4375,-1.625,-3.1886472702026367,-3.0948972702026367
interleaved,p0001329,temporal,when,glad,paid,content,1,3,2,3,3.9609375,0.21875,7.703125,-5.473842620849609,-9.43478012084961
interleaved,p0001330,temporal,when,sorry,told,content,1,1,2,1,7.5312501192092896,3.90625,11.156249761581421,-1.4338120222091675,-8.965062141418457
interleaved,p0001331,temporal,while,members,cross,content,1,1,3,2,13.787109613418579,18.421874567866325,9.15234375,-1.789050817489624,-15.576160430908203
interleaved,p0001332,temporal,during,hours,night,content,2,2,3,3,6.98828125,6.5390625,7.437499761581421,-2.2466201782226562,-9.234901428222656
interleaved,p0001333,temporal,until,little,wore,content,1,2,5,3,7.5859375,9.078125,6.093749761581421,-3.1135692596435547,-10.699506759643555
interleaved,p0001334,causal_connector,if,let's,again,content,2,2,3,2,9.43359386920929,10.1640625,8.703125238418579,-1.0695112943649292,-10.503105163574219
interleaved,p0001335,spatial,into,shot,air,content,1,1,2,1,4.898437023162842,2.0625,7.734374761581421,-5.267807483673096,-10.166244506835938
interleaved,p0001336,spatial,under,shouts,cheeks,content,1,3,3,2,1.390625,6.328125,-3.546875,-6.423223495483398,-7.813848495483398
interleaved,p0001337,causal_connector,because,fired,parking,verbish,1,1,7,3,2.699219226837158,3.8984375,1.5,-7.077365398406982,-9.77658462524414
interleaved,p0001338,causal_connector,because,pay,too,content,1,3,3,2,5.802733898162842,-0.2812504768371582,11.88671886920929,-4.651913166046143,-10.454647064208984
interleaved,p0001339,causal_connector,if,contents,magazines,content,2,2,7,4,1.73046875,3.640624523162842,-0.1796875,-4.811733722686768,-6.542202472686768
interleaved,p0001340,spatial,inside,contents,magazines,content,2,7,2,4,1.73046875,3.640624523162842,-0.1796875,-4.811733722686768,-6.542202472686768
interleaved,p0001341,spatial,onto,logs,trucks,content,2,4,1,2,6.0546875,4.1015625,8.007812261581421,-3.8550806045532227,-9.909768104553223
interleaved,p0001342,spatial,above,high,cloud,content,1,1,2,2,6.468749523162842,9.718749672174454,3.218749523162842,-4.195401668548584,-10.664151191711426
interleaved,p0001343,spatial,into,deep,atmosphere,content,1,2,2,2,7.820312738418579,10.890624567866325,4.75,-2.2204854488372803,-10.04079818725586
interleaved,p0001344,causal_connector,if,quite,knew,content,1,3,2,2,6.242187976837158,8.156249523162842,4.328125476837158,-4.718221187591553,-10.960409164428711
interleaved,p0001346,comparative,better,somebody,spot,content,2,3,1,2,6.990967035293579,6.765625476837158,7.216308832168579,-2.833801031112671,-9.82476806640625
interleaved,p0001347,temporal,until,11,16,number,4,2,2,3,-0.046875,-0.046875,-0.046875,-0.7719411849975586,-0.7250661849975586
interleaved,p0001348,spatial,above,meters,sea,content,1,1,1,1,10.695312775671482,10.343750059604645,11.046874538064003,-0.08254977315664291,-10.777862548828125
interleaved,p0001349,causal_connector,if,fine,that's,content,2,2,6,2,9.05078136920929,9.296874701976776,8.804687976837158,-0.8351191282272339,-9.885900497436523
interleaved,p0001350,temporal,while,truck,bicycle,content,2,1,3,2,-0.19140625,-0.0546875,-0.328125,-4.695555686950684,-4.504149436950684
interleaved,p0001351,spatial,into,products,both,content,1,3,3,3,8.999999523162842,10.328125,7.671875,-1.6242985725402832,-10.624298095703125
interleaved,p0001352,spatial,into,products,space,content,1,3,1,2,11.859375223517418,9.999999821186066,13.718749682419002,-0.22249199450016022,-12.081867218017578
interleaved,p0001353,temporal,while,room,perhaps,content,1,1,5,2,11.968749523162842,14.359375238418579,9.578125,-2.067883014678955,-14.036632537841797
interleaved,p0001354,causal_connector,if,help,too,content,1,6,3,2,10.97851550579071,8.906250476837158,13.050781488418579,-1.789129376411438,-12.767644882202148
interleaved,p0001355,spatial,into,caterpillars,butterflies,content,2,2,1,2,3.0870361328125,0.392822265625,5.78125,-7.44148063659668,-10.52851676940918
interleaved,p0001356,spatial,across,finger,line,content,1,1,1,1,3.7265625,4.390625,3.0625,-5.684530258178711,-9.411092758178711
interleaved,p0001357,spatial,beneath,shape,walls,content,1,5,2,3,1.9375,-0.125,4.0,-4.652376174926758,-6.589876174926758
interleaved,p0001358,temporal,when,children,trying,verbish,1,2,3,2,8.609375476837158,10.593750238418579,6.625,-2.4215922355651855,-11.030967712402344
interleaved,p0001360,temporal,while,bright,still,content,1,3,3,4,4.828125,3.59375,6.0625,-4.773341178894043,-9.601466178894043
interleaved,p0001361,temporal,before,woods,boys,content,1,6,3,2,5.929687261581421,3.8125,8.046875357627869,-2.3631365299224854,-8.292823791503906
interleaved,p0001362,causal_connector,if,help,goes,content,1,2,2,2,14.042968273162842,15.421874523162842,12.664062261581421,-2.3677449226379395,-16.41071319580078
interleaved,p0001363,causal_connector,because,cats,rat,content,1,4,2,3,3.306641101837158,12.269531011581421,-5.656249523162842,-5.098344326019287,-8.404985427856445
interleaved,p0001364,temporal,after,michigan,detroit,capitalized,1,2,3,3,1.4375,2.75,0.125,-6.392012596130371,-7.829512596130371
interleaved,p0001365,temporal,when,grandmother,ago,content,2,4,9,3,7.859375178813934,7.562500596046448,8.15624974668026,-0.7357128262519836,-8.595088005065918
interleaved,p0001366,comparative,larger,mind,party,content,1,4,1,1,5.541015386581421,-5.2812501192092896,16.36328043602407,-3.1776793003082275,-8.718694686889648
interleaved,p0001367,comparative,than,mind,sent,content,1,6,4,5,7.56298828125,5.140624523162842,9.9853515625,-4.6391801834106445,-12.202168464660645
interleaved,p0001369,temporal,after,about,years,content,1,2,2,1,13.082031667232513,16.726562447845936,9.43749988079071,-0.9375854134559631,-14.019617080688477
interleaved,p0001370,causal_connector,if,lot,hands,content,1,4,5,4,4.171875,6.468750238418579,1.875,-4.945842742919922,-9.117717742919922
interleaved,p0001371,spatial,into,lot,hands,content,1,7,2,4,4.171875,6.468750238418579,1.875,-4.945842742919922,-9.117717742919922
interleaved,p0001372,spatial,through,ate,apple,content,1,1,2,1,10.874999402090907,11.87499955529347,9.875000201165676,-0.019295336678624153,-10.894294738769531
interleaved,p0001373,spatial,through,ate,pears,content,1,1,2,1,10.781249482184649,10.750000053551048,10.81249986588955,-0.019836943596601486,-10.80108642578125
interleaved,p0001374,causal_connector,because,behavior,nobody,content,1,1,1,1,12.398437976837158,8.5390625,16.257812708616257,-2.9634547233581543,-15.361892700195312
interleaved,p0001375,causal_connector,because,escaped,discussed,verbish,1,2,2,3,4.140625476837158,-0.15625,8.43750011920929,-4.5308146476745605,-8.671440124511719
interleaved,p0001376,temporal,before,done,help,content,1,2,6,2,7.843750476837158,9.859375238418579,5.828125476837158,-2.957979679107666,-10.801730155944824
interleaved,p0001378,temporal,when,they’d,keeper,content,2,5,5,3,11.790526628494263,12.179687261581421,11.401366829872131,-1.689873456954956,-13.480400085449219
interleaved,p0001379,temporal,when,knows,whether,content,1,10,6,2,14.5166015625,16.894531786441803,12.138671398162842,-1.1583118438720703,-15.67491340637207
interleaved,p0001380,temporal,while,little,members,content,1,1,3,2,9.902343511581421,14.492187023162842,5.3125,-3.7850773334503174,-13.687420845031738
interleaved,p0001381,temporal,while,little,members,content,1,2,2,2,9.902343511581421,14.492187023162842,5.3125,-3.7850773334503174,-13.687420845031738
interleaved,p0001382,temporal,when,health,high,content,1,2,1,2,0.328125,-3.125,3.78125,-6.18217658996582,-6.51030158996582
interleaved,p0001383,spatial,between,level,northern,content,1,2,2,2,7.8046875,11.515624619089067,4.09375,-1.84783935546875,-9.65252685546875
interleaved,p0001384,spatial,between,level,northern,content,1,2,3,3,9.585937261581421,11.40624972525984,7.765624761581421,-1.05275559425354,-10.638692855834961
interleaved,p0001385,causal_connector,if,play,hafta,content,1,7,7,4,8.34375,9.499999642372131,7.187499523162842,-1.800863265991211,-10.144613265991211
interleaved,p0001386,spatial,through,shades,reeds,content,2,2,2,2,0.9394526481628418,1.89453125,-0.015625,-6.430332183837891,-7.369784832000732
interleaved,p0001387,temporal,when,sick,wind,content,1,4,3,3,6.074218273162842,3.59375,8.5546875,-5.446638584136963,-11.520856857299805
interleaved,p0001388,comparative,more,ought,fire,content,1,3,2,1,10.5234375,7.796875476837158,13.249999761581421,-2.623323440551758,-13.146760940551758
interleaved,p0001389,comparative,than,ought,lose,content,1,6,4,3,3.3515625,7.843749761581421,-1.140625,-7.33355712890625,-10.68511962890625
interleaved,p0001390,spatial,through,illness,protection,nominal,1,3,2,3,5.875000476837158,2.5625,9.187500037252903,-2.3667445182800293,-8.241744995117188
interleaved,p0001391,temporal,when,silver,lets,content,1,3,2,2,9.429687738418579,13.57812488079071,5.28125,-1.0663917064666748,-10.496079444885254
interleaved,p0001392,temporal,after,xii,clement,capitalized,2,3,1,3,13.698241479694843,13.544921766966581,13.851562142372131,-0.055701009929180145,-13.753942489624023
interleaved,p0001393,temporal,until,perfectly,dishes,capitalized,2,2,7,3,1.87451171875,5.0302734375,-1.2812495231628418,-8.367715835571289,-10.242227554321289
interleaved,p0001394,spatial,into,hugo,austria,capitalized,1,2,2,2,3.378905773162842,-6.898437976837158,13.656250283122063,-5.792815685272217,-9.171721458435059
interleaved,p0001395,causal_connector,if,dolls,that's,content,2,3,1,1,6.212890148162842,1.765625,10.66015636920929,-2.1232666969299316,-8.336156845092773
interleaved,p0001396,temporal,while,beach,quite,content,1,4,3,2,9.832031011581421,12.539062142372131,7.124999761581421,-1.7709953784942627,-11.603026390075684
interleaved,p0001397,temporal,before,shook,birds,content,1,6,6,5,11.87890625,9.960937023162842,13.796875476837158,-2.62888240814209,-14.50778865814209
interleaved,p0001398,comparative,greater,flow,molecular,content,2,3,1,2,10.99072203040123,12.458007842302322,9.523437172174454,-0.08707109093666077,-11.07779312133789
interleaved,p0001399,comparative,greater,flow,molecular,content,2,3,1,2,10.935546718537807,11.878905773162842,9.992187671363354,-0.07868782430887222,-11.01423454284668
interleaved,p0001400,spatial,into,game,games,content,1,1,4,2,2.9375,2.875000238418579,3.0,-2.963348865509033,-5.900848865509033
interleaved,p0001401,temporal,when,becomes,sees,content,1,3,2,2,4.75,5.249999523162842,4.25,-4.797283172607422,-9.547283172607422
interleaved,p0001402,causal_connector,though,strange,saw,content,1,1,4,1,3.92578125,2.6328125,5.21875,-9.461160659790039,-13.386941909790039
interleaved,p0001403,causal_connector,if,sir,trouble,content,2,1,7,2,9.315430402755737,13.111328646540642,5.51953125,-1.8722050189971924,-11.18763542175293
interleaved,p0001404,causal_connector,because,power,large,content,1,1,3,1,4.8955078125,6.197266101837158,3.593749523162842,-4.700638771057129,-9.596146583557129
interleaved,p0001405,causal_connector,if,cry,pregnant,content,2,6,4,2,3.3339842557907104,1.71875,4.9492186307907104,-1.1823221445083618,-4.516306400299072
interleaved,p0001406,causal_connector,if,great,honey,content,2,9,7,3,2.411133050918579,2.4921875,2.330078125,-2.8170807361602783,-5.228213787078857
interleaved,p0001407,temporal,when,fairy,feet,content,2,1,7,3,6.994140625,6.007812738418579,7.980469226837158,-2.339766502380371,-9.333907127380371
interleaved,p0001408,causal_connector,if,pay,away,content,1,1,6,2,9.593750953674316,6.828125476837158,12.359375298023224,-2.835629463195801,-12.429380416870117
interleaved,p0001409,spatial,through,castile,nueva,capitalized,3,1,4,2,1.6197915077209473,4.6458330154418945,-1.40625,-3.653388500213623,-5.27318000793457
interleaved,p0001410,comparative,than,broader,hitherto,content,2,2,2,2,8.061034679412842,12.790039274841547,3.33203125,-3.7438721656799316,-11.804906845092773
interleaved,p0001411,spatial,into,boy,gets,content,1,3,4,5,8.998290061950684,7.126952648162842,10.869628667831421,-4.066412925720215,-13.064702987670898
interleaved,p0001412,temporal,before,decelerate,slingshot,content,3,1,4,2,0.7196044921875,0.35066795349121094,1.088541030883789,-7.68505859375,-8.4046630859375
interleaved,p0001413,temporal,when,yet,he's,content,2,2,1,1,10.064453125,9.843749940395355,10.28515625,-1.3865880966186523,-11.451041221618652
interleaved,p0001416,causal_connector,because,yourself,hurry,content,2,2,6,3,7.077148914337158,6.541015386581421,7.613281607627869,-1.9451346397399902,-9.022283554077148
interleaved,p0001417,temporal,while,life,still,content,1,4,3,2,9.05859375,8.9453125,9.171875238418579,-2.5496530532836914,-11.608246803283691
interleaved,p0001418,spatial,between,brown,eyes,content,1,3,2,2,4.562500238418579,5.249999761581421,3.875000238418579,-2.83182692527771,-7.394327163696289
interleaved,p0001419,temporal,after,fit,cross,content,1,5,5,4,9.687500223517418,12.281249962747097,7.093750014901161,-0.08132816851139069,-9.768828392028809
interleaved,p0001420,comparative,more,lot,told,content,1,6,4,3,12.23046875,11.1484375,13.312500238418579,-2.8690900802612305,-15.09955883026123
interleaved,p0001421,comparative,than,lot,told,content,1,7,3,3,12.23046875,11.1484375,13.312500238418579,-2.8690900802612305,-15.09955883026123
interleaved,p0001422,temporal,after,wait,fight,content,2,3,2,2,0.3984375,-0.484375,1.281250238418579,-2.668246269226074,-3.066683769226074
interleaved,p0001423,spatial,between,perhaps,lot,content,1,4,3,4,7.712890148162842,5.25390625,10.17187488079071,-4.117184162139893,-11.830074310302734
interleaved,p0001425,temporal,when,together,done,content,2,2,2,2,4.4091798067092896,4.951172351837158,3.867187261581421,-1.358240008354187,-5.767419815063477
interleaved,p0001426,spatial,through,caterpillar,nice,content,1,2,2,2,14.57421843148768,14.82031236961484,14.328125447966158,-0.025211652740836143,-14.599430084228516
interleaved,p0001427,comparative,better,felt,guess,content,1,2,3,2,7.249999523162842,11.999999716877937,2.499999761581421,-1.5149140357971191,-8.764913558959961
interleaved,p0001428,spatial,above,river,west,content,1,3,5,3,6.5937498807907104,7.874999612569809,5.312500238418579,-1.6065856218338013,-8.200335502624512
interleaved,p0001429,temporal,after,calls,man,content,2,1,7,5,7.412109375,4.632812023162842,10.19140636920929,-3.316314697265625,-10.728424072265625
interleaved,p0001431,spatial,under,undergone,czarist,content,3,3,2,3,7.502604961395264,1.8398442268371582,13.165364868938923,-3.3346400260925293,-10.837244987487793
interleaved,p0001432,temporal,after,humans,virus,content,1,1,2,1,10.492187350988388,10.14062499254942,10.843749713152647,-0.07736697793006897,-10.569554328918457
interleaved,p0001433,causal_connector,if,feel,room,content,1,2,10,5,11.413086175918579,12.93164050579071,9.894531726837158,-2.4501149654388428,-13.863201141357422
interleaved,p0001434,causal_connector,because,hours,about,content,1,2,5,3,6.57421875,6.562499523162842,6.5859375,-4.812040328979492,-11.386259078979492
interleaved,p0001435,temporal,before,long,dear,content,1,3,3,2,6.191406726837158,9.820312857627869,2.5625,-3.2587809562683105,-9.450187683105469
interleaved,p0001436,spatial,between,always,man,content,1,1,1,1,5.75927734375,3.203125,8.315429925918579,-4.372017860412598,-10.131295204162598
interleaved,p0001437,temporal,before,stop,back,content,1,1,3,1,3.4609375,-2.078125,8.999999761581421,-4.196161270141602,-7.657098770141602
interleaved,p0001438,temporal,before,noose,relish,content,2,2,6,3,1.6640625,1.28515625,2.04296875,-6.828733444213867,-8.492795944213867
interleaved,p0001439,temporal,after,park,places,content,1,3,1,2,3.195312023162842,2.875,3.515624523162842,-3.9106717109680176,-7.105983734130859
interleaved,p0001440,spatial,into,road,park,content,1,2,2,2,2.624999761581421,3.125,2.1249998807907104,-1.3939869403839111,-4.018986701965332
interleaved,p0001441,temporal,after,lost,few,content,1,3,2,2,10.33984363079071,14.398437559604645,6.281249761581421,-0.8960200548171997,-11.23586368560791
interleaved,p0001442,causal_connector,if,i'll,let's,capitalized,2,2,5,3,0.0625,1.15625,-1.03125,-1.9147862195968628,-1.9772862195968628
interleaved,p0001443,temporal,before,i've,it's,capitalized,2,5,2,4,3.8593748807907104,0.9375,6.781250357627869,-0.9008117914199829,-4.760186672210693
interleaved,p0001444,comparative,than,none,memory,content,1,2,8,5,8.007812023162842,10.750000238418579,5.265625,-5.035471439361572,-13.043283462524414
interleaved,p0001446,temporal,while,data,register,content,1,1,3,2,9.429687649011612,8.343750059604645,10.515625260770321,-0.3798750340938568,-9.809562683105469
interleaved,p0001447,spatial,between,british,french,capitalized,1,2,2,2,0.8125,1.75,-0.125,-2.3551993370056152,-3.1676993370056152
interleaved,p0001449,spatial,onto,man,sticks,content,2,3,4,3,1.8593748807907104,3.3750001192092896,0.34374988079071045,-1.2221394777297974,-3.081514358520508
interleaved,p0001451,spatial,into,birds,winter,content,1,3,2,2,5.187499761581421,8.78124988079071,1.59375,-3.4027531147003174,-8.590252876281738
interleaved,p0001452,temporal,when,little,lady,content,1,3,10,5,4.088866710662842,9.021484136581421,-0.84375,-7.103189945220947,-11.192056655883789
interleaved,p0001453,spatial,into,born,artists,content,1,1,4,2,3.6875,3.437500476837158,3.9375,-6.021817207336426,-9.709317207336426
interleaved,p0001454,comparative,lower,students,point,content,1,2,2,2,8.285156726837158,15.843750201165676,0.7265625,-4.48199987411499,-12.767156600952148
interleaved,p0001455,comparative,lower,students,test,content,1,2,3,2,13.517578788101673,15.03515662252903,11.99999999627471,-0.06281595677137375,-13.580394744873047
interleaved,p0001456,spatial,into,paint,hands,content,1,6,2,3,7.146973133087158,4.7626953125,9.53125,-6.328328609466553,-13.475301742553711
interleaved,p0001457,comparative,than,you'll,i'm,capitalized,2,5,2,3,5.257812678813934,3.125,7.390624986961484,-0.8087885975837708,-6.066601276397705
interleaved,p0001458,temporal,after,play,lunch,content,1,9,1,1,8.593749761581421,12.109374903142452,5.078125476837158,-2.0544798374176025,-10.648229598999023
interleaved,p0001459,causal_connector,because,chose,thought,content,1,2,2,1,3.6875,2.3125,5.062500238418579,-3.5194077491760254,-7.206907749176025
interleaved,p0001460,causal_connector,if,please,walk,content,1,4,3,3,6.7265625,10.203124761581421,3.25,-3.7685546875,-10.4951171875
interleaved,p0001461,causal_connector,if,hafta,tea,content,1,4,4,3,17.287109464406967,18.03125,16.542968951165676,-0.32109060883522034,-17.608200073242188
interleaved,p0001462,temporal,when,tea,play,content,1,5,2,1,8.132813215255737,10.87500024959445,5.390625,-2.6138947010040283,-10.746707916259766
interleaved,p0001463,temporal,once,love,went,content,1,2,3,2,7.03515625,5.218749523162842,8.8515625,-4.532432556152344,-11.567588806152344
interleaved,p0001465,temporal,when,heard,meet,content,1,4,2,1,2.015625476837158,6.531250476837158,-2.5,-4.471736907958984,-6.487362384796143
interleaved,p0001466,causal_connector,if,reasons,you're,content,2,2,1,2,10.37890625,7.195312261581421,13.562499284744263,-1.636988639831543,-12.015894889831543
interleaved,p0001467,causal_connector,if,watch,finish,content,1,2,3,3,1.609375,-0.0625,3.28125,-3.9358606338500977,-5.545235633850098
interleaved,p0001468,temporal,before,needed,taken,verbish,1,3,5,4,3.421874523162842,-0.875,7.71875,-7.721926212310791,-11.143800735473633
interleaved,p0001469,temporal,while,blue,ben,capitalized,2,1,1,1,1.199218511581421,-2.089843988418579,4.488281011581421,-3.5053861141204834,-4.704604625701904
interleaved,p0001470,causal_connector,because,pound,needs,content,1,1,8,2,5.359375,5.624999523162842,5.09375,-4.128691673278809,-9.488066673278809
interleaved,p0001471,temporal,after,pound,needs,content,1,2,7,2,5.359375,5.624999523162842,5.09375,-4.128691673278809,-9.488066673278809
interleaved,p0001472,causal_connector,if,foreign,care,content,1,3,2,2,6.957031726837158,1.484375,12.429687738418579,-6.432363033294678,-13.389394760131836
interleaved,p0001473,temporal,when,next,breakfast,content,1,2,1,2,5.265625,8.687499940395355,1.84375,-3.1691598892211914,-8.434784889221191
interleaved,p0001474,temporal,since,holder,favors,content,2,4,2,1,6.351562976837158,12.347656317055225,0.35546875,-4.4195876121521,-10.771150588989258
interleaved,p0001475,temporal,when,you're,answer,content,2,5,5,3,10.397461295127869,11.189452648162842,9.605468034744263,-1.5498939752578735,-11.947355270385742
interleaved,p0001476,causal_connector,whereas,appear,mild,content,1,3,1,3,13.345214605331421,12.268554329872131,14.421874940395355,-1.0599892139434814,-14.405203819274902
interleaved,p0001477,spatial,between,every,house,content,1,2,2,2,5.9765625,2.843749523162842,9.109374761581421,-5.311491012573242,-11.288053512573242
interleaved,p0001478,causal_connector,if,ran,russia,capitalized,1,2,8,5,7.101563453674316,5.062500476837158,9.140625953674316,-8.014981269836426,-15.116544723510742
interleaved,p0001479,causal_connector,if,night,home,content,1,3,3,3,7.179198980331421,3.90625,10.452147960662842,-2.738830804824829,-9.91802978515625
interleaved,p0001480,spatial,inside,keep,little,content,1,3,2,2,8.09375,7.6875,8.500000238418579,-3.433993339538574,-11.527743339538574
interleaved,p0001481,temporal,when,remember,began,content,1,1,2,1,11.828125476837158,11.406250238418579,12.249999761581421,-1.2952399253845215,-13.12336540222168
interleaved,p0001483,temporal,when,circus,girls,content,1,2,2,1,3.7265615463256836,2.171875,5.281249523162842,-4.57936954498291,-8.305931091308594
interleaved,p0001487,causal_connector,though,money,fifty,content,1,3,5,4,5.687499523162842,4.40625,6.96875,-3.0827527046203613,-8.770252227783203
interleaved,p0001488,temporal,once,sold,almost,content,1,2,2,1,4.748046398162842,0.34375,9.15234375,-6.1003289222717285,-10.84837532043457
interleaved,p0001489,comparative,less,best,human,content,1,5,4,4,3.232421875,4.87109375,1.59375,-6.149466514587402,-9.381888389587402
interleaved,p0001490,comparative,than,consequence,nature,nominal,1,1,3,2,1.53125,-1.125,4.1875,-5.115969657897949,-6.647219657897949
interleaved,p0001492,spatial,into,it's,willn't,content,2,3,3,3,8.855956673622131,8.977539300918579,8.734375,-1.2776826620101929,-10.133639335632324
interleaved,p0001493,temporal,while,home,others,content,1,1,1,1,5.062499523162842,5.703124761581421,4.421875,-4.204525470733643,-9.267024993896484
interleaved,p0001494,causal_connector,although,transport,acknowledge,content,1,2,2,2,13.304686546325684,16.945311846211553,9.664062976837158,-2.9341211318969727,-16.238807678222656
interleaved,p0001495,temporal,after,complete,stop,content,1,3,3,2,2.078125,0.9375002384185791,3.21875,-5.27485466003418,-7.35297966003418
interleaved,p0001497,comparative,faster,son,war,content,2,1,4,4,2.685546875,3.5078125,1.86328125,-3.4371843338012695,-6.1227312088012695
interleaved,p0001498,comparative,faster,son,war,content,2,2,3,4,2.685546875,3.5078125,1.86328125,-3.4371843338012695,-6.1227312088012695
interleaved,p0001499,temporal,when,patterns,ratio,content,1,3,2,2,2.28125,0.6875,3.875000476837158,-5.848773002624512,-8.130023002624512
interleaved,p0001500,temporal,when,occur,similar,content,1,1,4,2,8.43359375,11.749999761581421,5.1171875,-2.924107551574707,-11.357701301574707
interleaved,p0001502,spatial,outside,wait,touch,content,1,1,2,2,3.796875476837158,3.3125,4.28125,-5.55725622177124,-9.354131698608398
interleaved,p0001503,temporal,when,present,done,content,1,1,3,2,9.523437261581421,7.031249523162842,12.015625197440386,-2.2106544971466064,-11.734091758728027
interleaved,p0001504,temporal,after,fold,tissue,content,1,1,3,2,3.75390625,4.953125,2.5546875,-10.08395767211914,-13.83786392211914
interleaved,p0001505,temporal,when,help,saw,content,1,2,2,2,9.291016340255737,8.597656726837158,9.984375,-2.784764528274536,-12.075780868530273
interleaved,p0001506,temporal,until,nature,connection,nominal,1,1,3,2,7.710936784744263,6.656249791383743,8.765624701976776,-0.5310866832733154,-8.242023468017578
interleaved,p0001509,temporal,when,hair,saw,content,1,2,2,2,9.45703125,7.25,11.664062738418579,-2.2953176498413086,-11.752348899841309
interleaved,p0001510,temporal,when,water,face,content,1,3,3,3,15.470703288912773,18.921875740401447,12.019530832767487,-0.20034201443195343,-15.671045303344727
interleaved,p0001511,temporal,when,water,rock,content,1,2,2,2,9.812499260529876,11.03124990593642,8.593749567866325,-0.017500663176178932,-9.829999923706055
interleaved,p0001514,causal_connector,if,feet,caught,content,1,2,4,2,8.527343511581421,7.318359851837158,9.736328125,-3.635977029800415,-12.163320541381836
interleaved,p0001515,causal_connector,if,vessel,hands,content,1,4,2,2,4.6025390625,8.126953125,1.078125,-5.737852096557617,-10.340391159057617
interleaved,p0001516,spatial,into,back,court,content,1,1,2,1,3.347655773162842,10.382812023162842,-3.6875,-4.661306858062744,-8.008962631225586
interleaved,p0001517,causal_connector,if,i've,i'm,capitalized,2,9,1,3,1.6249998807907104,3.3125000447034836,-0.0625,-0.842279314994812,-2.4672791957855225
interleaved,p0001518,temporal,since,music,november,capitalized,1,2,1,2,8.353515625,7.1328125,9.57421875,-4.212264060974121,-12.565779685974121
interleaved,p0001519,spatial,through,january,music,capitalized,1,2,3,3,9.974608421325684,9.226562023162842,10.722655773162842,-3.091580390930176,-13.06618881225586
interleaved,p0001520,spatial,against,protect,research,content,1,2,4,3,9.202148675918579,12.34375037252903,6.060546875,-3.3203513622283936,-12.522500038146973
interleaved,p0001521,spatial,inside,coat,glass,content,1,2,3,1,6.421874523162842,-0.9375,13.781249642372131,-5.591183185577393,-12.013057708740234
interleaved,p0001522,temporal,when,animals,house,content,2,1,6,2,5.126708984375,3.84375,6.409667491912842,-2.4222545623779297,-7.54896354675293
interleaved,p0001524,temporal,until,hold,clear,content,1,3,5,3,6.281250476837158,2.53125,10.031249795109034,-2.1754908561706543,-8.456741333007812
interleaved,p0001525,temporal,until,remain,clear,content,1,2,4,3,10.57421886920929,6.531249523162842,14.61718736961484,-1.3754996061325073,-11.949718475341797
interleaved,p0001526,comparative,more,soon,money,content,1,1,1,1,0.5859375,-0.828125,2.0,-6.172113418579102,-6.758050918579102
interleaved,p0001527,causal_connector,if,true,best,content,1,7,6,4,4.453125,3.140625,5.765625,-4.439355850219727,-8.892480850219727
interleaved,p0001528,spatial,into,tie,little,content,1,3,2,2,9.205078840255737,4.515625476837158,13.894531302154064,-2.6552860736846924,-11.86036491394043
interleaved,p0001529,temporal,while,listen,talking,verbish,1,3,2,2,6.880859375,5.906250238418579,7.85546875,-3.3559465408325195,-10.23680591583252
interleaved,p0001530,temporal,before,hey,that's,content,2,5,2,1,5.7421875,4.375000238418579,7.109374284744263,-1.906137466430664,-7.648324966430664
