row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
1140,20,16,4,0,16
1141,28,20,8,0,19
1142,26,20,6,0,20
1143,17,12,5,0,14
1144,27,14,13,0,20
1145,32,20,12,0,22
1146,24,10,14,0,18
1147,17,8,9,0,16
1148,24,13,11,0,19
1149,28,13,15,0,21
1150,22,14,8,0,14
1151,43,28,15,0,28
1152,36,19,17,0,21
1153,29,18,11,0,20
1154,19,13,6,0,16
1155,28,17,11,0,17
1156,29,17,12,0,21
1157,26,20,6,0,22
1158,37,25,12,0,20
1159,25,17,8,0,21
1160,19,13,6,0,16
1161,16,6,10,0,15
1162,20,9,11,0,17
1163,20,13,7,0,18
1164,23,17,6,0,19
1165,30,13,17,0,19
1166,20,7,13,0,10
1167,33,18,15,0,21
1168,43,20,23,0,24
1169,41,24,17,0,26
1170,24,6,18,0,15
1171,40,16,24,0,25
1172,37,14,23,0,29
1173,31,18,13,0,21
1174,30,17,13,0,24
1175,43,23,20,0,26
1176,31,13,18,0,21
1177,27,13,14,0,16
1178,31,23,8,0,22
1179,48,23,25,0,22
1180,30,9,21,0,21
1181,30,25,5,0,23
1182,31,17,14,0,27
1183,21,15,6,0,16
1184,24,16,8,0,18
1185,52,27,25,0,30
1186,56,25,31,0,38
1187,35,22,13,0,25
1188,38,26,12,0,24
1189,30,19,11,0,22
1190,27,17,10,0,19
1191,24,17,7,0,18
1192,28,17,11,0,23
1193,36,24,12,0,24
1194,23,13,10,0,18
1195,20,13,7,0,17
1196,42,17,25,0,24
1197,25,14,11,0,21
1198,31,26,5,0,26
1199,31,16,15,0,17
1200,27,18,9,0,22
1201,33,17,16,0,27
1202,26,13,13,0,23
1203,37,23,14,0,25
1204,14,4,10,0,12
1205,21,7,14,0,15
1206,28,12,16,0,18
1207,40,29,11,0,27
1208,34,20,14,0,29
1209,18,9,9,0,14
1210,34,18,16,0,28
1211,26,16,10,0,19
1212,16,9,7,0,15
1213,36,16,20,0,28
1214,23,14,9,0,17
1215,26,12,14,0,20
1216,24,16,8,0,21
1217,19,6,13,0,16
1218,42,18,24,0,26
1219,45,28,17,0,29
1220,32,18,14,0,24
1221,22,14,8,0,18
1222,25,22,3,0,20
1223,22,18,4,0,18
1224,43,23,20,0,29
1225,14,7,7,0,14
1226,22,12,10,0,18
1227,26,17,9,0,20
1228,30,21,9,0,24
1229,31,24,7,0,19
1230,18,11,7,0,14
1231,25,18,7,0,22
1232,23,20,3,0,14
1233,24,15,9,0,18
1234,21,9,12,0,17
1235,38,23,15,0,26
1236,22,11,11,0,17
1237,40,30,10,0,32
1238,47,33,14,0,25
1239,38,22,16,0,29
1240,20,14,6,0,18
1241,23,10,13,0,19
1242,35,25,10,0,20
1243,29,22,7,0,19
1244,23,14,9,0,16
1245,46,34,12,0,33
1246,31,17,14,0,24
1247,24,14,10,0,16
1248,32,18,14,0,26
1249,33,19,14,0,18
1250,35,18,17,0,21
1251,18,15,3,0,13
1252,37,23,14,0,24
1253,19,12,7,0,16
1254,39,14,25,0,29
1255,35,23,12,0,27
1256,30,16,14,0,23
1257,21,11,10,0,17
1258,32,23,9,0,19
1259,20,17,3,0,16
1260,23,11,12,0,20
1261,23,13,10,0,16
1262,39,27,12,0,26
1263,36,22,14,0,23
1264,31,21,10,0,21
1265,35,18,17,0,20
1266,32,17,15,0,19
1267,22,16,6,0,16
1268,29,21,8,0,22
1269,33,25,8,0,26
1270,30,22,8,0,19
1271,39,32,7,0,20
1272,24,15,9,0,17
1273,41,18,23,0,28
1274,35,20,15,0,25
1275,31,16,15,0,20
1276,41,26,15,0,23
1277,18,12,6,0,17
1278,23,19,4,0,18
1279,24,15,9,0,19
1280,32,20,12,0,26
1281,40,26,14,0,21
1282,50,25,25,0,24
1283,33,23,10,0,25
1284,21,20,1,0,14
1285,48,30,18,0,31
1286,24,13,11,0,20
1287,32,22,10,0,21
1288,36,19,17,0,28
1289,43,21,22,0,25
1290,28,15,13,0,22
1291,31,16,15,0,22
1292,15,9,6,0,10
1293,26,12,14,0,20
1294,24,12,12,0,20
1295,29,13,16,0,19
1296,25,15,10,0,20
1297,23,14,9,0,17
1298,30,20,10,0,25
1299,28,15,13,0,19
1300,36,13,23,0,23
1301,38,29,9,0,19
1302,29,20,9,0,19
1303,17,10,7,0,15
1304,34,26,8,0,26
1305,29,18,11,0,20
1306,32,20,12,0,23
1307,33,22,11,0,22
1308,20,10,10,0,13
1309,35,19,16,0,20
1310,25,14,11,0,20
1311,36,17,19,0,23
1312,29,19,10,0,24
1313,18,9,9,0,16
1314,29,17,12,0,19
1315,44,36,8,0,28
1316,34,21,13,0,25
1317,26,17,9,0,16
1318,23,18,5,0,16
1319,24,13,11,0,17
1320,39,24,15,0,29
1321,50,19,31,0,25
1322,8,5,3,0,8
1323,43,25,18,0,34
1324,20,11,9,0,19
1325,34,16,18,0,25
1326,36,18,18,0,21
1327,26,12,14,0,20
1328,26,16,10,0,16
1329,37,23,14,0,27
1330,37,25,12,0,27
1331,28,17,11,0,24
1332,31,16,15,0,19
1333,28,24,4,0,16
1334,24,13,11,0,14
1335,23,11,12,0,18
1336,33,24,9,0,21
1337,23,13,10,0,16
1338,24,13,11,0,17
1339,28,17,11,0,20
1340,23,18,5,0,19
1341,21,8,13,0,16
1342,46,29,17,0,29
1343,37,17,20,0,18
1344,28,14,14,0,24
1345,37,27,10,0,20
1346,17,12,5,0,13
1347,20,15,5,0,15
1348,30,22,8,0,18
1349,28,18,10,0,17
1350,33,19,14,0,24
1351,25,9,16,0,11
1352,34,12,22,0,20
1353,22,15,7,0,20
1354,36,25,11,0,22
1355,37,20,17,0,28
1356,28,9,13,6,19
1357,25,15,10,0,17
1358,37,29,8,0,24
1359,37,21,16,0,26
1360,31,15,16,0,19
1361,26,11,15,0,20
1362,32,20,12,0,23
1363,45,21,24,0,30
1364,48,27,21,0,32
1365,22,15,7,0,18
1366,44,22,22,0,26
1367,20,13,7,0,18
1368,16,12,4,0,16
1369,18,11,7,0,12
1370,27,19,8,0,21
1371,37,16,21,0,22
1372,24,13,11,0,18
1373,38,18,20,0,29
1374,36,25,11,0,23
1375,32,20,12,0,24
1376,38,16,22,0,25
1377,37,12,25,0,18
1378,20,7,13,0,18
1379,34,22,12,0,27
1380,48,16,32,0,29
1381,47,14,33,0,30
1382,27,6,21,0,17
1383,22,12,10,0,17
1384,22,12,10,0,16
1385,20,18,2,0,15
1386,29,17,12,0,20
1387,44,36,8,0,25
1388,39,31,8,0,28
1389,18,14,4,0,17
1390,36,17,19,0,25
1391,38,23,15,0,31
1392,43,31,12,0,34
1393,27,19,8,0,18
1394,30,14,16,0,24
1395,24,10,14,0,16
1396,47,21,26,0,24
1397,40,29,11,0,25
1398,24,14,10,0,18
1399,40,19,21,0,26
1400,42,26,16,0,26
1401,28,21,7,0,20
1402,27,14,13,0,23
1403,27,14,13,0,17
1404,31,19,12,0,18
1405,25,14,11,0,19
1406,26,16,10,0,19
1407,42,28,14,0,24
1408,37,19,18,0,26
1409,23,17,6,0,18
1410,26,15,11,0,17
1411,34,18,16,0,23
1412,29,14,15,0,20
1413,26,13,13,0,19
1414,38,17,21,0,24
1415,28,16,12,0,16
1416,34,23,11,0,19
1417,23,13,10,0,18
1418,44,32,12,0,22
1419,43,27,16,0,27
1420,34,19,15,0,28
1421,20,9,11,0,16
1422,41,29,12,0,20
1423,18,13,5,0,13
1424,28,13,15,0,18
1425,33,17,16,0,22
1426,36,31,5,0,25
1427,22,13,9,0,16
1428,20,8,12,0,18
1429,28,15,13,0,16
1430,51,27,24,0,30
1431,16,11,5,0,15
1432,49,36,13,0,30
1433,19,8,11,0,15
1434,30,16,14,0,24
1435,37,21,16,0,21
1436,46,27,19,0,27
1437,39,26,13,0,27
1438,33,20,13,0,17
1439,25,12,13,0,18
1440,21,10,11,0,18
1441,23,16,7,0,15
1442,37,16,21,0,26
1443,25,12,13,0,20
1444,27,14,13,0,17
1445,22,14,8,0,17
1446,30,12,18,0,21
1447,31,22,9,0,24
1448,27,14,13,0,22
1449,34,23,11,0,27
1450,22,18,4,0,18
1451,34,22,12,0,26
1452,39,20,19,0,24
1453,39,17,22,0,30
1454,23,13,10,0,14
1455,31,21,10,0,21
1456,20,10,10,0,15
1457,35,13,22,0,24
1458,32,20,12,0,20
1459,25,18,7,0,16
1460,26,17,9,0,23
1461,22,12,10,0,17
1462,43,26,17,0,25
1463,39,31,8,0,24
1464,34,24,10,0,30
1465,29,20,9,0,22
1466,24,14,10,0,21
1467,34,17,17,0,24
1468,28,15,13,0,16
1469,35,19,16,0,25
1470,20,7,13,0,14
1471,19,16,3,0,15
1472,26,13,13,0,21
1473,42,33,9,0,31
1474,25,18,7,0,15
1475,25,14,11,0,17
1476,35,14,21,0,22
1477,30,22,8,0,20
1478,49,29,20,0,31
1479,30,19,11,0,26
1480,42,30,12,0,28
1481,35,22,13,0,20
1482,37,16,21,0,25
1483,31,22,9,0,23
1484,41,26,15,0,30
1485,33,20,13,0,24
1486,44,31,13,0,32
1487,37,22,15,0,27
1488,40,22,18,0,24
1489,26,16,10,0,23
1490,25,8,17,0,19
1491,33,20,13,0,26
1492,25,17,8,0,19
1493,30,19,11,0,22
1494,20,8,12,0,15
1495,19,9,10,0,14
1496,45,17,28,0,24
1497,28,19,9,0,19
1498,24,19,5,0,15
1499,23,16,7,0,20
1500,40,25,15,0,25
1501,57,32,25,0,35
1502,33,21,12,0,24
1503,22,12,10,0,16
1504,27,18,9,0,17
1505,30,19,11,0,17
1506,13,11,2,0,12
1507,36,23,13,0,29
1508,30,21,9,0,22
1509,28,13,15,0,19
1510,44,28,16,0,25
1511,49,24,25,0,23
1512,28,11,17,0,20
1513,23,17,6,0,16
1514,27,15,12,0,22
1515,28,18,10,0,26
1516,35,28,7,0,25
1517,50,27,23,0,28
1518,16,9,7,0,11
1519,27,15,12,0,23
1520,24,15,9,0,18
1521,49,31,18,0,27
1522,24,11,13,0,20
1523,20,14,6,0,14
1524,37,23,14,0,25
1525,37,27,10,0,26
1526,33,24,9,0,20
1527,23,17,6,0,18
1528,34,24,10,0,21
1529,36,19,17,0,21
1530,33,22,11,0,22
1531,26,20,6,0,20
1532,30,21,9,0,23
1533,20,11,9,0,14
1534,28,15,13,0,18
1535,28,15,13,0,24
1536,22,11,11,0,15
1537,23,11,12,0,16
1538,40,22,18,0,29
1539,32,28,4,0,22
1540,34,21,13,0,23
1541,30,13,17,0,22
1542,51,25,26,0,28
1543,29,13,16,0,23
1544,36,26,10,0,22
1545,37,24,13,0,30
1546,31,13,18,0,27
1547,25,12,13,0,20
1548,28,16,12,0,22
1549,45,30,15,0,30
1550,39,23,16,0,27
1551,15,6,9,0,13
1552,25,23,2,0,16
1553,14,7,7,0,10
1554,21,10,11,0,16
1555,24,17,7,0,18
1556,25,13,12,0,17
1557,34,17,17,0,24
1558,28,15,13,0,20
1559,19,9,10,0,18
1560,20,13,7,0,16
1561,21,13,8,0,16
1562,46,24,22,0,29
1563,25,13,12,0,20
1564,14,11,3,0,13
1565,32,24,8,0,21
1566,27,17,10,0,21
1567,45,36,9,0,24
1568,24,11,13,0,17
1569,31,21,10,0,19
1570,23,9,14,0,15
1571,25,14,11,0,19
1572,26,7,19,0,17
1573,29,18,11,0,21
1574,33,21,12,0,25
1575,47,20,27,0,29
1576,29,18,11,0,21
1577,26,21,5,0,17
1578,28,21,7,0,22
1579,42,30,12,0,30
1580,31,21,10,0,26
1581,41,26,15,0,25
1582,40,20,20,0,19
1583,22,10,12,0,19
1584,28,17,11,0,18
1585,35,20,15,0,26
1586,22,10,12,0,14
1587,34,24,10,0,24
1588,21,11,10,0,14
1589,46,30,16,0,24
1590,26,12,14,0,20
1591,24,12,12,0,22
1592,58,23,35,0,27
1593,40,28,12,0,27
1594,20,14,6,0,16
1595,44,28,16,0,26
1596,36,19,17,0,28
1597,33,16,17,0,26
1598,22,12,10,0,20
1599,43,24,19,0,27
1600,24,12,12,0,16
1601,25,16,9,0,17
1602,29,8,21,0,19
1603,34,20,14,0,21
1604,30,25,5,0,16
1605,50,28,22,0,27
1606,32,17,15,0,26
1607,38,20,18,0,25
1608,35,17,18,0,24
1609,35,19,16,0,27
1610,28,19,9,0,22
1611,52,24,28,0,29
1612,26,15,11,0,20
1613,41,25,16,0,24
1614,26,17,9,0,20
1615,33,24,9,0,22
1616,38,25,13,0,24
1617,32,26,6,0,20
1618,35,24,11,0,24
1619,24,15,9,0,20
1620,31,20,11,0,21
1621,41,24,17,0,23
1622,33,19,14,0,24
1623,29,15,14,0,15
1624,19,15,4,0,16
1625,29,14,15,0,22
1626,33,22,11,0,21
1627,25,14,11,0,22
1628,43,30,13,0,25
1629,23,15,8,0,17
1630,26,11,15,0,15
1631,22,12,10,0,18
1632,29,17,12,0,18
1633,46,25,21,0,34
1634,37,23,14,0,26
1635,19,12,7,0,15
1636,32,18,14,0,27
1637,58,34,24,0,28
1638,42,31,11,0,22
1639,36,16,20,0,26
1640,31,19,12,0,26
1641,31,21,10,0,23
1642,42,25,12,5,26
1643,24,18,6,0,18
1644,32,21,11,0,20
1645,18,10,8,0,16
1646,18,11,7,0,15
1647,29,16,13,0,21
1648,16,12,4,0,13
1649,47,28,19,0,29
1650,28,18,10,0,16
1651,36,17,19,0,27
1652,19,14,5,0,15
1653,42,20,22,0,25
1654,43,30,13,0,25
1655,21,13,8,0,17
1656,15,13,2,0,10
1657,35,20,15,0,28
1658,20,11,9,0,13
1659,39,21,18,0,21
1660,35,26,9,0,20
1661,22,10,12,0,18
1662,40,26,14,0,32
1663,33,10,23,0,22
1664,16,6,10,0,10
1665,34,24,10,0,25
1666,22,10,12,0,16
1667,23,19,4,0,17
1668,26,20,6,0,18
1669,35,18,17,0,22
1670,36,22,14,0,23
1671,28,16,12,0,18
1672,24,16,8,0,19
1673,15,10,5,0,15
1674,20,11,9,0,17
1675,26,13,13,0,18
1676,34,24,10,0,25
1677,20,12,8,0,14
1678,37,21,16,0,22
1679,26,13,13,0,22
1680,29,13,16,0,21
1681,33,14,19,0,18
1682,19,14,5,0,17
1683,49,25,24,0,24
1684,21,18,3,0,17
1685,42,20,22,0,19
1686,26,20,6,0,20
1687,39,18,21,0,32
1688,23,10,13,0,14
1689,26,14,12,0,19
1690,31,21,10,0,21
1691,45,24,21,0,29
1692,35,22,13,0,23
1693,39,20,19,0,20
1694,30,19,11,0,21
1695,30,16,14,0,24
1696,33,22,11,0,20
1697,21,13,8,0,17
1698,25,17,8,0,22
1699,23,11,12,0,18
1700,7,4,3,0,7
1701,22,14,8,0,19
1702,42,33,9,0,29
1703,28,18,10,0,19
1704,31,15,16,0,20
1705,16,10,6,0,12
1706,36,30,6,0,24
1707,33,19,14,0,29
1708,30,19,11,0,21
1709,24,15,9,0,18
1710,31,18,13,0,23
1711,43,29,14,0,28
1712,34,20,14,0,21
1713,21,11,10,0,17
1714,29,18,11,0,21
1715,27,16,11,0,20
1716,41,22,19,0,21
1717,32,19,13,0,25
1718,25,10,15,0,21
1719,39,25,14,0,26
1720,22,17,5,0,13
1721,31,10,21,0,20
1722,27,17,10,0,16
1723,38,18,20,0,22
1724,30,24,6,0,16
1725,25,14,11,0,23
1726,40,20,20,0,26
1727,34,20,14,0,21
1728,23,12,11,0,19
1729,30,20,10,0,19
1730,48,35,13,0,33
1731,21,11,10,0,16
1732,33,24,9,0,26
1733,41,27,14,0,24
1734,24,11,13,0,17
1735,28,17,11,0,22
1736,25,10,15,0,16
1737,38,18,20,0,26
1738,33,24,9,0,22
1739,21,9,12,0,17
1740,40,23,17,0,22
1741,25,12,13,0,15
1742,42,29,13,0,29
1743,27,21,6,0,21
1744,39,24,15,0,22
1745,37,18,19,0,25
1746,28,15,13,0,15
1747,42,29,13,0,26
1748,31,20,11,0,26
1749,31,18,13,0,25
1750,25,21,4,0,19
1751,34,26,8,0,22
1752,20,12,8,0,16
1753,36,15,21,0,24
1754,38,20,18,0,28
1755,43,28,15,0,25
1756,15,10,5,0,15
1757,30,16,14,0,21
1758,61,35,26,0,33
1759,24,14,10,0,18
1760,28,12,16,0,20
1761,53,37,16,0,31
1762,19,13,6,0,17
1763,37,19,14,4,24
1764,23,13,10,0,18
1765,39,18,21,0,27
1766,37,20,17,0,23
1767,24,11,13,0,16
1768,20,14,6,0,17
1769,49,27,22,0,27
1770,30,18,12,0,21
1771,27,15,12,0,22
1772,23,15,8,0,14
1773,22,15,7,0,18
1774,35,22,13,0,31
1775,22,14,8,0,16
1776,17,13,4,0,17
1777,22,16,6,0,16
1778,34,17,17,0,20
1779,31,20,11,0,20
1780,38,25,13,0,28
1781,35,24,11,0,23
1782,44,26,18,0,28
1783,18,12,6,0,16
1784,46,24,22,0,27
1785,16,13,3,0,12
1786,37,21,16,0,24
1787,24,12,12,0,19
1788,35,22,13,0,28
1789,29,16,13,0,21
1790,29,22,7,0,22
1791,19,11,8,0,14
1792,27,20,7,0,21
1793,28,18,10,0,18
1794,24,17,7,0,19
1795,44,27,17,0,22
1796,33,19,14,0,21
1797,25,19,6,0,16
1798,32,16,16,0,27
1799,14,9,5,0,10
1800,32,14,18,0,21
1801,38,19,19,0,21
1802,46,26,20,0,33
1803,31,19,12,0,22
1804,24,11,13,0,16
1805,33,20,13,0,22
1806,24,19,5,0,18
1807,32,22,10,0,23
1808,36,24,12,0,28
1809,30,22,8,0,22
1810,38,24,14,0,26
1811,29,15,14,0,18
1812,49,28,14,7,25
1813,34,26,8,0,19
1814,24,15,9,0,20
1815,26,13,13,0,22
1816,22,17,5,0,18
1817,35,22,13,0,26
1818,26,13,13,0,20
1819,37,19,18,0,20
1820,15,10,5,0,13
1821,21,9,12,0,16
1822,28,19,9,0,24
1823,31,14,17,0,24
1824,18,10,8,0,16
1825,38,23,15,0,29
1826,29,19,10,0,21
1827,19,12,7,0,15
1828,38,24,14,0,22
1829,23,18,5,0,19
1830,31,14,17,0,16
1831,25,13,12,0,22
1832,41,24,17,0,25
1833,28,19,9,0,19
1834,31,20,11,0,25
1835,32,18,14,0,22
1836,28,21,7,0,22
1837,30,22,8,0,22
1838,14,9,5,0,10
1839,27,19,8,0,22
1840,41,24,17,0,29
1841,32,19,13,0,21
1842,29,16,13,0,23
1843,32,15,17,0,25
1844,44,28,16,0,23
1845,28,18,10,0,22
1846,37,21,16,0,27
1847,19,8,11,0,14
1848,36,18,15,3,26
1849,22,21,1,0,14
1850,38,20,18,0,23
1851,27,13,14,0,19
1852,48,32,16,0,19
1853,34,22,12,0,23
1854,19,12,7,0,12
1855,22,18,4,0,14
1856,35,17,18,0,17
1857,24,13,11,0,18
1858,31,21,10,0,27
1859,18,10,8,0,15
1860,35,22,13,0,26
1861,36,14,22,0,24
1862,10,6,4,0,7
1863,36,20,12,4,22
1864,39,23,16,0,26
1865,34,15,19,0,26
1866,42,24,18,0,31
1867,27,12,15,0,19
1868,35,14,21,0,24
1869,35,18,17,0,26
1870,36,18,18,0,26
1871,44,15,29,0,27
1872,36,16,20,0,22
1873,32,20,12,0,24
1874,38,23,15,0,28
1875,38,30,8,0,28
1876,28,13,15,0,22
1877,28,16,12,0,18
1878,40,27,13,0,23
1879,30,25,5,0,23
1880,28,21,7,0,20
1881,22,13,9,0,16
1882,31,13,18,0,25
1883,24,11,13,0,18
1884,29,21,8,0,21
1885,29,17,12,0,21
1886,49,22,27,0,30
1887,26,15,11,0,18
1888,46,29,17,0,27
1889,28,17,11,0,21
1890,23,16,7,0,16
1891,39,27,12,0,26
1892,33,22,11,0,22
1893,15,9,6,0,12
1894,27,22,5,0,22
1895,30,16,14,0,20
1896,33,18,15,0,23
1897,34,20,14,0,25
1898,16,7,9,0,15
1899,16,7,9,0,14
1900,27,13,14,0,21
1901,30,20,10,0,19
1902,27,14,13,0,23
1903,19,13,6,0,16
1904,27,15,12,0,15
1905,29,19,10,0,23
1906,46,32,14,0,28
1907,39,16,23,0,20
1908,38,33,5,0,22
1909,42,19,23,0,21
1910,22,20,2,0,16
1911,23,12,11,0,16
1912,27,18,9,0,19
1913,18,8,10,0,16
1914,38,31,7,0,25
1915,24,16,8,0,18
1916,35,15,20,0,25
1917,27,16,11,0,20
1918,35,24,11,0,21
1919,20,14,6,0,18
1920,20,15,5,0,18
1921,26,19,7,0,19
1922,24,10,14,0,21
1923,44,25,19,0,32
1924,28,19,9,0,24
1925,28,19,9,0,21
1926,42,24,18,0,29
1927,20,15,5,0,18
1928,33,19,14,0,23
1929,23,14,9,0,20
1930,39,19,20,0,25
1931,31,19,12,0,23
1932,29,20,9,0,22
1933,22,15,7,0,17
1934,49,33,16,0,31
1935,30,23,7,0,23
1936,43,26,17,0,30
1937,29,17,12,0,20
1938,23,13,10,0,16
1939,33,20,13,0,21
1940,39,25,14,0,27
1941,22,11,11,0,15
1942,16,11,5,0,15
1943,26,19,7,0,19
1944,39,17,22,0,21
1945,24,17,7,0,20
1946,25,20,5,0,17
1947,26,15,11,0,17
1948,54,28,26,0,29
1949,33,21,12,0,25
1950,32,15,17,0,20
1951,23,18,5,0,18
1952,23,17,6,0,15
1953,30,18,12,0,21
1954,31,18,13,0,21
1955,34,20,14,0,25
1956,24,17,7,0,19
1957,27,17,10,0,18
1958,33,20,13,0,20
1959,38,23,15,0,26
1960,40,15,25,0,31
1961,40,21,19,0,24
1962,31,17,14,0,20
1963,12,8,4,0,8
1964,38,23,15,0,24
1965,29,20,9,0,15
1966,47,25,22,0,25
1967,39,17,22,0,23
1968,40,23,17,0,29
1969,29,9,20,0,20
1970,41,23,18,0,26
1971,37,25,12,0,16
1972,32,19,13,0,18
1973,29,19,10,0,20
1974,39,18,15,6,25
1975,21,12,9,0,13
1976,25,14,11,0,16
1977,57,35,22,0,34
1978,36,19,17,0,24
1979,25,16,9,0,22
1980,38,23,15,0,22
1981,40,19,21,0,29
1982,40,29,11,0,29
1983,31,28,3,0,22
1984,38,16,22,0,24
1985,42,23,19,0,29
1986,26,15,11,0,18
1987,27,17,10,0,20
1988,48,27,21,0,26
1989,37,24,13,0,26
1990,38,27,11,0,24
1991,23,8,15,0,20
1992,27,22,5,0,22
1993,35,20,15,0,19
1994,33,15,18,0,20
1995,33,15,18,0,27
1996,19,11,8,0,16
1997,17,8,9,0,16
1998,19,14,5,0,14
1999,17,8,9,0,14
2000,33,23,10,0,22
2001,21,13,8,0,14
2002,39,17,22,0,26
2003,38,24,14,0,27
2004,29,16,13,0,24
2005,27,17,10,0,22
2006,33,21,12,0,26
2007,19,16,3,0,17
2008,32,10,22,0,25
2009,36,25,11,0,24
2010,20,15,5,0,16
2011,37,23,14,0,20
2012,27,15,12,0,17
2013,26,14,12,0,22
2014,18,11,7,0,14
2015,44,22,22,0,28
2016,38,20,18,0,21
2017,36,16,20,0,27
2018,25,17,8,0,20
2019,16,12,4,0,15
2020,23,13,10,0,14
2021,39,19,20,0,20
2022,27,17,10,0,21
2023,28,17,11,0,23
2024,34,19,15,0,23
2025,42,27,15,0,27
2026,24,10,14,0,19
2027,25,19,6,0,19
2028,30,12,18,0,22
2029,34,25,9,0,24
2030,24,16,8,0,17
2031,18,7,11,0,15
2032,31,19,12,0,21
2033,28,14,14,0,24
2034,31,22,9,0,23
2035,47,28,19,0,27
2036,35,28,7,0,21
2037,33,16,17,0,23
2038,24,14,10,0,23
2039,26,10,16,0,14
2040,32,16,16,0,23
2041,34,18,16,0,21
2042,31,17,14,0,17
2043,35,20,15,0,22
2044,21,12,9,0,18
2045,32,14,18,0,25
2046,29,16,13,0,19
2047,21,5,16,0,16
2048,17,12,5,0,14
2049,25,11,14,0,16
2050,35,20,15,0,18
2051,32,12,20,0,18
2052,31,23,8,0,23
2053,43,21,19,3,29
2054,39,24,15,0,26
2055,33,27,6,0,20
2056,22,13,9,0,17
2057,21,14,7,0,19
2058,22,14,8,0,19
2059,21,15,6,0,20
2060,30,20,10,0,25
2061,18,9,9,0,14
2062,22,14,8,0,16
2063,18,13,5,0,15
2064,35,22,13,0,28
2065,32,20,12,0,23
2066,27,15,12,0,18
2067,34,23,11,0,19
2068,36,15,21,0,19
2069,19,13,6,0,16
2070,27,20,7,0,19
2071,48,30,18,0,23
2072,21,19,2,0,19
2073,33,19,14,0,21
2074,16,5,11,0,14
2075,34,16,18,0,24
2076,24,11,13,0,18
2077,31,20,11,0,22
2078,42,34,8,0,23
2079,37,14,23,0,22
2080,35,17,18,0,25
2081,26,19,7,0,16
2082,35,17,18,0,23
2083,29,17,12,0,24
2084,25,19,6,0,18
2085,36,19,17,0,29
2086,34,21,13,0,26
2087,23,18,5,0,17
2088,23,16,7,0,17
2089,24,17,7,0,18
2090,25,19,6,0,16
2091,37,24,13,0,22
2092,22,10,12,0,15
2093,39,20,19,0,27
2094,18,16,2,0,13
2095,20,16,4,0,13
2096,49,36,13,0,24
2097,48,26,22,0,23
2098,28,16,12,0,26
2099,21,7,14,0,13
2100,24,14,10,0,18
2101,37,26,11,0,27
2102,47,26,21,0,27
2103,36,23,13,0,25
2104,33,24,9,0,23
2105,27,13,14,0,18
2106,42,23,19,0,21
2107,29,19,10,0,22
2108,36,18,18,0,21
2109,32,14,18,0,19
2110,42,28,14,0,23
2111,35,20,15,0,25
2112,34,21,13,0,26
2113,28,21,7,0,22
2114,29,13,16,0,16
2115,26,20,6,0,17
2116,28,21,7,0,20
2117,24,16,8,0,21
2118,30,22,8,0,20
2119,18,9,9,0,15
2120,31,22,9,0,25
2121,21,12,9,0,17
2122,36,24,12,0,28
2123,21,13,8,0,17
2124,36,18,18,0,23
2125,24,17,7,0,17
2126,28,19,9,0,22
2127,35,19,16,0,28
2128,30,12,18,0,19
2129,34,8,21,5,12
2130,45,22,23,0,31
2131,29,20,9,0,18
2132,41,28,13,0,26
2133,39,20,19,0,23
2134,19,9,10,0,16
2135,22,8,14,0,16
2136,25,22,3,0,16
2137,28,21,7,0,19
2138,20,12,8,0,18
2139,43,29,14,0,24
2140,17,11,6,0,10
2141,26,15,11,0,20
2142,26,16,10,0,12
2143,39,18,17,4,21
2144,30,13,17,0,20
2145,17,12,5,0,17
2146,38,25,13,0,31
2147,28,12,16,0,19
2148,35,17,18,0,21
2149,42,22,20,0,32
2150,48,36,12,0,35
2151,52,33,19,0,35
2152,39,23,16,0,26
2153,39,19,20,0,27
2154,37,23,14,0,23
2155,42,16,26,0,19
2156,17,8,9,0,14
2157,33,17,16,0,19
2158,23,17,6,0,20
2159,27,15,12,0,18
2160,26,15,11,0,17
2161,31,18,13,0,26
2162,32,16,16,0,20
2163,16,12,4,0,16
2164,25,17,8,0,20
2165,29,15,14,0,18
2166,27,18,9,0,18
2167,39,26,13,0,26
2168,18,7,11,0,11
2169,35,19,16,0,22
2170,33,16,17,0,22
2171,32,23,9,0,25
2172,25,13,12,0,18
2173,35,17,18,0,21
2174,24,16,8,0,21
2175,16,11,5,0,13
2176,50,32,18,0,29
2177,23,16,7,0,17
2178,17,14,3,0,17
2179,19,11,8,0,15
2180,22,15,7,0,15
2181,20,12,8,0,17
2182,30,19,11,0,23
2183,27,17,10,0,21
2184,20,13,7,0,15
2185,28,21,7,0,22
2186,49,21,28,0,28
2187,18,9,9,0,13
2188,37,24,13,0,26
2189,30,11,19,0,18
2190,33,13,20,0,21
2191,29,17,12,0,21
2192,36,17,19,0,22
2193,35,27,8,0,22
2194,28,18,10,0,18
2195,16,5,11,0,13
2196,23,14,9,0,17
2197,40,21,19,0,31
2198,28,18,10,0,18
2199,27,16,11,0,21
2200,31,20,11,0,22
2201,24,18,6,0,20
2202,34,26,8,0,24
2203,23,11,12,0,19
2204,38,28,10,0,20
2205,38,15,23,0,25
2206,25,20,5,0,20
2207,41,22,19,0,21
2208,22,18,4,0,16
2209,15,10,5,0,10
