row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
1140,17,12,5,0,12
1141,35,27,8,0,21
1142,24,21,3,0,18
1143,25,12,13,0,17
1144,38,17,21,0,21
1145,28,19,9,0,19
1146,21,14,7,0,18
1147,19,16,3,0,15
1148,29,21,8,0,22
1149,30,20,10,0,20
1150,24,8,16,0,18
1151,38,32,6,0,25
1152,29,17,12,0,20
1153,31,23,8,0,20
1154,23,17,6,0,17
1155,27,21,6,0,15
1156,29,19,10,0,21
1157,26,21,5,0,23
1158,33,20,13,0,20
1159,32,18,14,0,21
1160,24,12,12,0,18
1161,17,10,7,0,13
1162,19,11,8,0,16
1163,26,13,13,0,20
1164,33,19,14,0,21
1165,19,12,7,0,13
1166,21,11,10,0,16
1167,26,17,9,0,16
1168,42,30,12,0,28
1169,31,20,11,0,23
1170,31,9,22,0,19
1171,46,26,20,0,27
1172,34,14,20,0,24
1173,24,15,9,0,20
1174,31,22,9,0,24
1175,36,28,8,0,25
1176,32,21,11,0,23
1177,41,25,16,0,22
1178,19,13,6,0,16
1179,34,18,16,0,23
1180,32,23,9,0,23
1181,28,20,8,0,21
1182,30,20,10,0,26
1183,22,17,5,0,15
1184,22,15,7,0,19
1185,60,38,22,0,36
1186,44,25,19,0,34
1187,34,22,12,0,23
1188,34,24,10,0,24
1189,31,21,10,0,23
1190,24,9,15,0,17
1191,24,12,12,0,21
1192,28,14,14,0,24
1193,41,18,23,0,22
1194,27,13,14,0,17
1195,21,14,7,0,17
1196,32,17,15,0,25
1197,26,14,12,0,21
1198,35,19,16,0,29
1199,22,12,10,0,13
1200,27,14,13,0,25
1201,33,19,14,0,26
1202,34,12,22,0,23
1203,35,15,20,0,21
1204,27,15,12,0,13
1205,22,21,1,0,16
1206,23,12,11,0,20
1207,38,24,14,0,27
1208,36,19,17,0,27
1209,22,11,11,0,16
1210,34,22,12,0,26
1211,22,19,3,0,18
1212,25,9,16,0,18
1213,47,20,27,0,28
1214,20,9,11,0,13
1215,29,20,9,0,23
1216,31,21,10,0,22
1217,24,16,8,0,18
1218,33,21,12,0,24
1219,37,26,11,0,26
1220,44,30,14,0,27
1221,34,18,16,0,16
1222,36,18,18,0,23
1223,22,14,8,0,18
1224,32,24,8,0,24
1225,19,11,8,0,17
1226,23,12,11,0,18
1227,31,20,11,0,22
1228,34,17,17,0,21
1229,23,19,4,0,16
1230,29,17,12,0,18
1231,34,21,13,0,24
1232,23,17,6,0,11
1233,31,21,10,0,19
1234,23,20,3,0,17
1235,36,19,17,0,26
1236,28,11,17,0,20
1237,35,25,10,0,31
1238,42,28,14,0,24
1239,38,20,18,0,27
1240,31,20,11,0,22
1241,21,10,11,0,16
1242,26,20,6,0,21
1243,17,9,8,0,14
1244,34,19,15,0,23
1245,43,20,23,0,29
1246,34,30,4,0,24
1247,22,12,10,0,18
1248,31,20,11,0,25
1249,27,19,8,0,18
1250,34,16,18,0,19
1251,20,11,9,0,16
1252,27,20,7,0,21
1253,24,14,10,0,17
1254,42,26,16,0,29
1255,43,28,15,0,30
1256,29,15,14,0,19
1257,22,13,9,0,19
1258,35,21,14,0,18
1259,25,10,15,0,19
1260,21,11,10,0,18
1261,24,16,8,0,17
1262,30,18,12,0,24
1263,34,25,9,0,22
1264,34,25,9,0,23
1265,35,18,17,0,23
1266,15,12,3,0,15
1267,24,11,13,0,18
1268,26,12,14,0,21
1269,38,31,7,0,27
1270,28,18,10,0,18
1271,33,19,14,0,21
1272,27,14,13,0,18
1273,40,32,8,0,28
1274,28,17,11,0,23
1275,25,14,11,0,19
1276,34,27,7,0,22
1277,19,8,11,0,19
1278,22,17,5,0,18
1279,31,15,16,0,21
1280,22,18,4,0,21
1281,32,14,18,0,26
1282,29,20,9,0,24
1283,28,15,13,0,21
1284,25,13,12,0,17
1285,48,29,19,0,33
1286,29,19,10,0,17
1287,31,19,12,0,25
1288,34,26,8,0,23
1289,43,30,13,0,26
1290,35,26,9,0,25
1291,19,15,4,0,15
1292,16,8,8,0,12
1293,29,16,13,0,22
1294,33,12,21,0,21
1295,25,18,7,0,18
1296,23,13,10,0,19
1297,28,16,12,0,21
1298,31,18,13,0,21
1299,31,12,19,0,22
1300,30,18,12,0,23
1301,21,15,6,0,16
1302,21,15,6,0,20
1303,26,15,11,0,23
1304,24,15,9,0,20
1305,26,14,12,0,19
1306,41,23,18,0,23
1307,36,22,14,0,20
1308,22,9,13,0,15
1309,36,22,14,0,19
1310,33,14,19,0,21
1311,43,24,19,0,26
1312,22,15,7,0,18
1313,22,11,11,0,19
1314,45,28,17,0,18
1315,41,26,15,0,29
1316,37,20,17,0,25
1317,16,10,6,0,16
1318,21,11,10,0,14
1319,29,14,15,0,19
1320,42,25,17,0,31
1321,33,27,6,0,19
1322,21,13,8,0,16
1323,33,24,9,0,27
1324,31,19,12,0,24
1325,35,15,20,0,25
1326,43,23,20,0,19
1327,22,12,10,0,18
1328,20,14,6,0,18
1329,39,22,17,0,28
1330,37,22,15,0,30
1331,29,15,14,0,21
1332,21,13,8,0,15
1333,31,19,12,0,17
1334,17,7,10,0,11
1335,29,15,14,0,21
1336,32,23,9,0,22
1337,26,12,14,0,19
1338,18,14,4,0,14
1339,26,17,9,0,19
1340,24,12,12,0,21
1341,31,12,19,0,20
1342,37,22,15,0,24
1343,31,18,13,0,21
1344,29,15,14,0,21
1345,24,15,9,0,19
1346,17,9,8,0,14
1347,16,12,4,0,14
1348,36,22,14,0,20
1349,32,13,19,0,15
1350,35,23,12,0,24
1351,21,15,6,0,16
1352,28,20,8,0,22
1353,28,17,11,0,17
1354,30,13,17,0,21
1355,31,19,12,0,25
1356,24,18,6,0,19
1357,28,15,13,0,22
1358,31,17,14,0,22
1359,34,22,12,0,22
1360,32,22,10,0,21
1361,43,25,18,0,22
1362,36,18,18,0,22
1363,45,26,19,0,33
1364,40,26,14,0,28
1365,26,17,9,0,18
1366,45,21,24,0,27
1367,19,9,10,0,16
1368,23,13,10,0,19
1369,14,7,7,0,10
1370,37,23,14,0,24
1371,28,13,15,0,18
1372,29,18,11,0,22
1373,35,18,17,0,27
1374,38,25,13,0,26
1375,26,16,10,0,18
1376,49,28,21,0,27
1377,29,16,13,0,18
1378,26,14,12,0,21
1379,35,26,9,0,28
1380,43,26,17,0,28
1381,49,24,25,0,32
1382,12,12,0,0,10
1383,19,8,11,0,16
1384,26,6,20,0,17
1385,21,13,8,0,16
1386,29,17,12,0,23
1387,42,26,16,0,28
1388,40,26,14,0,26
1389,30,12,18,0,16
1390,34,17,17,0,26
1391,34,17,17,0,31
1392,40,20,20,0,30
1393,27,16,11,0,18
1394,29,20,9,0,24
1395,26,13,13,0,19
1396,32,21,11,0,24
1397,37,19,18,0,26
1398,20,9,11,0,14
1399,41,26,15,0,30
1400,34,26,8,0,23
1401,29,18,11,0,19
1402,28,17,11,0,24
1403,25,13,12,0,16
1404,29,18,11,0,19
1405,22,12,10,0,20
1406,38,20,18,0,20
1407,40,26,14,0,22
1408,34,24,10,0,23
1409,32,23,9,0,23
1410,25,12,13,0,16
1411,28,13,15,0,22
1412,23,16,7,0,20
1413,24,15,9,0,22
1414,25,10,15,0,17
1415,23,12,11,0,17
1416,31,15,16,0,23
1417,28,21,7,0,17
1418,39,27,12,0,27
1419,42,18,24,0,23
1420,35,28,7,0,25
1421,39,22,17,0,20
1422,20,12,8,0,16
1423,23,12,11,0,15
1424,25,16,9,0,20
1425,31,21,10,0,21
1426,49,32,17,0,28
1427,12,5,7,0,11
1428,30,25,5,0,20
1429,36,15,17,4,20
1430,30,14,16,0,21
1431,29,19,10,0,25
1432,33,25,8,0,22
1433,19,11,8,0,18
1434,30,16,14,0,19
1435,46,25,17,4,29
1436,40,21,19,0,27
1437,31,21,10,0,19
1438,41,27,14,0,25
1439,21,10,11,0,13
1440,22,13,9,0,20
1441,17,13,4,0,13
1442,33,27,6,0,26
1443,25,18,7,0,18
1444,26,15,11,0,21
1445,21,11,10,0,17
1446,29,22,7,0,22
1447,29,17,12,0,21
1448,36,21,15,0,25
1449,36,26,10,0,27
1450,26,18,8,0,17
1451,33,24,9,0,25
1452,39,20,19,0,24
1453,38,22,16,0,29
1454,23,9,14,0,15
1455,32,21,11,0,21
1456,23,15,8,0,18
1457,40,25,15,0,25
1458,27,12,15,0,16
1459,21,13,8,0,18
1460,34,25,9,0,22
1461,17,9,8,0,16
1462,36,23,13,0,28
1463,34,22,12,0,22
1464,40,29,11,0,31
1465,31,16,15,0,22
1466,32,13,19,0,22
1467,26,19,7,0,20
1468,20,13,7,0,16
1469,37,21,16,0,25
1470,21,14,7,0,16
1471,26,17,9,0,17
1472,30,13,17,0,21
1473,37,21,16,0,29
1474,13,8,5,0,11
1475,32,19,13,0,22
1476,36,31,5,0,21
1477,41,30,11,0,24
1478,38,26,12,0,29
1479,49,23,26,0,27
1480,35,13,22,0,25
1481,31,16,15,0,23
1482,39,22,17,0,25
1483,35,19,16,0,25
1484,31,22,9,0,25
1485,32,21,11,0,25
1486,40,21,19,0,31
1487,45,25,20,0,31
1488,27,15,12,0,20
1489,37,11,26,0,22
1490,32,20,12,0,20
1491,38,25,13,0,23
1492,36,22,8,6,23
1493,25,13,12,0,20
1494,16,12,4,0,13
1495,25,11,14,0,17
1496,43,32,11,0,25
1497,17,12,5,0,16
1498,28,17,11,0,20
1499,27,16,11,0,20
1500,46,24,22,0,24
1501,54,33,21,0,35
1502,29,14,15,0,21
1503,19,14,5,0,15
1504,36,22,14,0,17
1505,26,14,12,0,17
1506,24,12,12,0,10
1507,37,21,16,0,30
1508,30,16,14,0,23
1509,35,25,10,0,21
1510,50,32,18,0,25
1511,34,22,12,0,21
1512,31,20,11,0,19
1513,25,20,5,0,17
1514,38,20,18,0,23
1515,30,15,15,0,26
1516,34,29,5,0,23
1517,52,34,18,0,30
1518,37,20,17,0,13
1519,24,12,12,0,21
1520,31,21,10,0,21
1521,44,31,13,0,27
1522,18,7,11,0,15
1523,31,12,19,0,18
1524,31,25,6,0,21
1525,49,21,28,0,29
1526,23,14,9,0,17
1527,41,16,25,0,23
1528,28,20,8,0,18
1529,27,14,13,0,19
1530,30,22,8,0,27
1531,23,12,11,0,20
1532,29,18,11,0,17
1533,35,22,13,0,17
1534,22,11,11,0,19
1535,38,25,13,0,28
1536,33,13,20,0,17
1537,19,9,10,0,15
1538,46,18,23,5,26
1539,41,22,19,0,27
1540,35,15,20,0,23
1541,26,16,10,0,19
1542,50,23,23,4,29
1543,23,19,4,0,20
1544,61,38,23,0,26
1545,34,19,15,0,26
1546,32,18,14,0,27
1547,34,15,19,0,24
1548,30,20,10,0,25
1549,30,22,8,0,23
1550,41,25,16,0,27
1551,19,11,8,0,16
1552,16,9,7,0,13
1553,17,8,9,0,11
1554,23,15,8,0,15
1555,24,13,11,0,17
1556,30,16,14,0,19
1557,31,20,11,0,23
1558,35,16,19,0,25
1559,15,7,8,0,12
1560,21,12,9,0,17
1561,29,16,13,0,20
1562,42,29,13,0,29
1563,21,17,4,0,16
1564,20,12,8,0,16
1565,29,15,14,0,18
1566,41,27,14,0,25
1567,25,15,10,0,22
1568,29,11,18,0,17
1569,33,14,19,0,18
1570,19,14,5,0,13
1571,21,11,10,0,18
1572,35,21,8,6,22
1573,24,15,9,0,19
1574,51,30,21,0,28
1575,43,24,19,0,27
1576,29,12,17,0,22
1577,22,14,8,0,15
1578,35,24,11,0,25
1579,40,22,18,0,30
1580,31,19,12,0,25
1581,33,23,10,0,22
1582,40,18,22,0,21
1583,25,15,10,0,17
1584,28,20,8,0,21
1585,28,18,10,0,20
1586,38,19,19,0,20
1587,35,23,12,0,28
1588,17,11,6,0,11
1589,33,24,9,0,23
1590,21,15,6,0,19
1591,21,15,6,0,19
1592,44,29,15,0,33
1593,29,21,8,0,23
1594,29,20,9,0,17
1595,59,33,26,0,29
1596,42,28,14,0,26
1597,40,25,15,0,25
1598,23,14,9,0,19
1599,35,23,12,0,25
1600,26,16,10,0,19
1601,20,15,5,0,13
1602,30,8,22,0,22
1603,30,19,11,0,23
1604,32,22,10,0,20
1605,29,19,10,0,23
1606,36,13,23,0,26
1607,39,20,19,0,25
1608,34,20,14,0,26
1609,40,21,19,0,25
1610,36,18,18,0,27
1611,34,12,22,0,23
1612,32,14,18,0,23
1613,31,15,16,0,25
1614,25,18,7,0,18
1615,33,14,19,0,20
1616,36,22,14,0,22
1617,37,19,18,0,23
1618,35,29,6,0,22
1619,31,16,15,0,23
1620,21,13,8,0,20
1621,34,21,13,0,26
1622,30,15,15,0,18
1623,27,12,15,0,19
1624,17,9,8,0,15
1625,37,28,9,0,22
1626,26,14,12,0,20
1627,38,19,19,0,29
1628,26,18,8,0,19
1629,18,12,6,0,14
1630,53,24,29,0,20
1631,26,17,9,0,13
1632,40,15,25,0,27
1633,48,31,17,0,27
1634,50,29,21,0,29
1635,21,5,16,0,14
1636,39,23,16,0,31
1637,52,19,33,0,25
1638,37,22,11,4,20
1639,37,24,13,0,24
1640,34,22,12,0,25
1641,28,20,8,0,26
1642,35,24,11,0,22
1643,31,18,13,0,20
1644,24,16,8,0,18
1645,24,14,10,0,21
1646,23,8,15,0,15
1647,23,19,4,0,17
1648,23,10,13,0,14
1649,44,31,13,0,27
1650,28,18,10,0,23
1651,33,19,14,0,26
1652,10,5,5,0,10
1653,43,22,21,0,27
1654,34,28,6,0,24
1655,23,14,9,0,18
1656,20,8,12,0,11
1657,37,30,7,0,26
1658,18,13,5,0,15
1659,24,15,9,0,18
1660,42,20,22,0,22
1661,36,15,21,0,22
1662,35,22,13,0,29
1663,34,18,16,0,20
1664,20,11,9,0,16
1665,25,13,12,0,18
1666,28,21,7,0,19
1667,17,13,4,0,12
1668,40,24,16,0,25
1669,26,10,16,0,16
1670,32,21,11,0,24
1671,28,16,12,0,21
1672,27,24,3,0,19
1673,22,15,7,0,14
1674,24,12,12,0,19
1675,40,25,15,0,24
1676,34,27,7,0,18
1677,22,12,10,0,16
1678,31,20,11,0,21
1679,27,21,6,0,21
1680,29,20,9,0,18
1681,31,21,10,0,18
1682,35,25,10,0,23
1683,24,11,13,0,19
1684,22,14,8,0,15
1685,37,13,24,0,21
1686,29,16,13,0,24
1687,49,35,14,0,29
1688,16,10,6,0,13
1689,24,17,7,0,20
1690,30,17,13,0,21
1691,41,25,16,0,33
1692,40,13,27,0,18
1693,28,19,9,0,19
1694,41,21,20,0,23
1695,28,18,10,0,23
1696,21,13,8,0,17
1697,26,20,6,0,19
1698,29,25,4,0,23
1699,26,7,19,0,17
1700,15,8,7,0,11
1701,29,21,8,0,23
1702,36,18,18,0,23
1703,26,11,15,0,17
1704,31,21,10,0,19
1705,23,13,10,0,17
1706,25,14,11,0,23
1707,37,27,10,0,28
1708,30,22,8,0,21
1709,21,16,5,0,18
1710,25,19,6,0,22
1711,36,22,14,0,32
1712,26,17,9,0,21
1713,23,10,13,0,15
1714,29,10,19,0,21
1715,40,24,16,0,20
1716,38,26,12,0,23
1717,29,19,10,0,22
1718,33,17,16,0,23
1719,28,14,14,0,22
1720,22,14,8,0,13
1721,49,22,27,0,23
1722,23,13,10,0,18
1723,25,18,7,0,17
1724,28,20,8,0,18
1725,24,18,6,0,24
1726,38,22,16,0,25
1727,26,20,6,0,18
1728,35,19,16,0,23
1729,38,22,16,0,22
1730,42,29,13,0,29
1731,24,13,11,0,16
1732,33,16,17,0,26
1733,35,17,18,0,25
1734,23,18,5,0,14
1735,34,18,16,0,25
1736,22,17,5,0,15
1737,41,29,12,0,28
1738,26,19,7,0,24
1739,21,15,6,0,16
1740,20,12,8,0,15
1741,32,20,12,0,20
1742,43,18,25,0,28
1743,31,23,8,0,24
1744,27,20,7,0,19
1745,32,23,9,0,23
1746,27,13,14,0,18
1747,39,27,12,0,31
1748,22,19,3,0,17
1749,34,22,12,0,27
1750,28,11,17,0,21
1751,24,11,13,0,18
1752,30,22,8,0,19
1753,32,18,14,0,22
1754,39,28,11,0,28
1755,37,24,13,0,26
1756,20,11,9,0,16
1757,33,18,15,0,21
1758,56,41,15,0,31
1759,35,24,11,0,19
1760,42,26,16,0,25
1761,39,22,17,0,27
1762,23,10,13,0,19
1763,26,19,7,0,20
1764,34,29,5,0,21
1765,37,24,13,0,24
1766,31,23,8,0,22
1767,34,20,14,0,22
1768,19,11,8,0,14
1769,42,28,14,0,26
1770,29,21,8,0,21
1771,34,15,19,0,24
1772,16,10,6,0,12
1773,23,10,13,0,20
1774,40,20,20,0,29
1775,23,16,7,0,18
1776,20,15,5,0,16
1777,27,17,10,0,19
1778,30,10,20,0,16
1779,37,30,7,0,25
1780,34,22,12,0,25
1781,46,31,15,0,24
1782,32,23,9,0,23
1783,29,18,11,0,20
1784,44,26,18,0,27
1785,13,6,7,0,8
1786,40,24,16,0,25
1787,34,21,13,0,25
1788,43,23,20,0,27
1789,25,19,6,0,18
1790,37,16,21,0,23
1791,17,11,6,0,10
1792,21,16,5,0,15
1793,26,17,9,0,23
1794,23,14,9,0,18
1795,24,15,9,0,21
1796,28,16,12,0,23
1797,17,7,10,0,14
1798,40,27,13,0,25
1799,22,8,14,0,14
1800,30,16,14,0,20
1801,51,25,26,0,26
1802,47,24,23,0,29
1803,24,12,12,0,16
1804,28,16,12,0,20
1805,29,17,12,0,21
1806,31,16,15,0,19
1807,43,15,28,0,26
1808,32,27,5,0,25
1809,43,30,13,0,28
1810,34,21,13,0,21
1811,33,15,18,0,21
1812,31,21,10,0,23
1813,29,18,11,0,18
1814,22,14,8,0,14
1815,34,18,16,0,29
1816,23,10,13,0,20
1817,27,12,15,0,20
1818,30,26,4,0,22
1819,20,13,7,0,18
1820,24,15,9,0,17
1821,21,9,12,0,19
1822,34,17,17,0,17
1823,36,21,15,0,26
1824,26,16,10,0,18
1825,40,20,20,0,28
1826,29,14,15,0,22
1827,20,11,9,0,12
1828,29,14,15,0,20
1829,35,20,15,0,23
1830,27,8,19,0,20
1831,28,13,15,0,20
1832,31,16,15,0,24
1833,32,18,14,0,19
1834,26,15,11,0,22
1835,48,37,11,0,30
1836,25,10,15,0,16
1837,27,20,7,0,21
1838,10,6,4,0,10
1839,30,23,7,0,24
1840,32,21,11,0,25
1841,39,20,19,0,29
1842,30,24,6,0,19
1843,30,15,15,0,24
1844,36,17,19,0,22
1845,41,27,14,0,27
1846,28,17,11,0,19
1847,33,17,16,0,20
1848,35,23,12,0,20
1849,34,20,14,0,21
1850,29,18,11,0,21
1851,23,14,9,0,15
1852,49,31,18,0,27
1853,26,24,2,0,14
1854,30,18,12,0,16
1855,13,11,2,0,11
1856,28,18,10,0,21
1857,30,14,16,0,19
1858,43,21,22,0,25
1859,23,12,11,0,16
1860,35,18,17,0,24
1861,29,15,14,0,21
1862,18,8,10,0,11
1863,31,16,15,0,21
1864,47,22,25,0,26
1865,38,25,13,0,28
1866,48,29,19,0,32
1867,24,14,10,0,17
1868,44,27,17,0,27
1869,32,21,11,0,25
1870,43,26,17,0,26
1871,30,13,17,0,24
1872,30,21,9,0,22
1873,28,19,9,0,25
1874,51,32,19,0,32
1875,35,24,11,0,25
1876,30,18,12,0,22
1877,25,17,8,0,19
1878,35,22,13,0,22
1879,29,16,13,0,22
1880,22,16,6,0,17
1881,28,16,12,0,20
1882,30,21,9,0,23
1883,36,15,21,0,25
1884,22,12,10,0,14
1885,38,18,20,0,23
1886,42,29,13,0,30
1887,30,15,15,0,21
1888,31,18,13,0,21
1889,36,26,10,0,22
1890,32,19,13,0,20
1891,41,27,14,0,27
1892,20,12,8,0,14
1893,19,16,3,0,17
1894,20,9,11,0,18
1895,29,19,10,0,24
1896,28,13,15,0,21
1897,37,22,15,0,25
1898,20,12,8,0,16
1899,29,22,7,0,15
1900,28,16,12,0,19
1901,26,17,9,0,20
1902,28,18,10,0,21
1903,23,13,10,0,18
1904,26,17,9,0,17
1905,32,20,12,0,25
1906,36,28,8,0,25
1907,30,16,14,0,23
1908,38,26,12,0,20
1909,30,21,9,0,17
1910,31,22,9,0,21
1911,12,8,4,0,11
1912,26,19,7,0,20
1913,25,11,14,0,17
1914,42,15,27,0,26
1915,25,12,13,0,18
1916,40,23,17,0,26
1917,21,14,7,0,17
1918,18,12,6,0,18
1919,33,20,13,0,26
1920,18,10,8,0,15
1921,23,10,13,0,16
1922,30,17,13,0,24
1923,46,31,15,0,33
1924,45,31,14,0,22
1925,40,19,21,0,28
1926,27,18,9,0,20
1927,36,25,11,0,23
1928,23,18,5,0,18
1929,32,20,12,0,21
1930,44,20,24,0,27
1931,33,21,12,0,22
1932,24,13,11,0,22
1933,16,11,5,0,15
1934,68,40,28,0,37
1935,36,20,16,0,21
1936,42,22,20,0,26
1937,26,15,11,0,21
1938,26,21,5,0,17
1939,34,17,17,0,23
1940,28,18,10,0,24
1941,23,8,15,0,13
1942,20,15,5,0,15
1943,29,16,13,0,25
1944,26,10,16,0,18
1945,19,14,5,0,15
1946,31,20,11,0,20
1947,39,20,19,0,23
1948,44,27,17,0,27
1949,30,16,14,0,26
1950,22,17,5,0,16
1951,18,8,10,0,15
1952,28,16,12,0,21
1953,29,16,13,0,19
1954,30,19,11,0,24
1955,26,15,11,0,20
1956,23,12,11,0,20
1957,44,33,11,0,20
1958,36,27,9,0,23
1959,38,19,19,0,24
1960,53,23,30,0,31
1961,29,14,15,0,19
1962,31,9,22,0,19
1963,28,6,22,0,15
1964,28,20,8,0,19
1965,24,7,17,0,17
1966,38,25,13,0,25
1967,29,20,9,0,25
1968,28,18,10,0,25
1969,28,15,13,0,22
1970,43,25,18,0,28
1971,20,14,6,0,13
1972,21,16,5,0,16
1973,25,17,8,0,21
1974,35,15,20,0,24
1975,30,23,7,0,17
1976,33,24,9,0,20
1977,33,24,9,0,28
1978,40,23,17,0,23
1979,28,15,13,0,23
1980,37,14,23,0,23
1981,49,32,17,0,27
1982,45,22,23,0,32
1983,34,25,9,0,23
1984,50,26,24,0,27
1985,27,18,9,0,21
1986,33,22,11,0,19
1987,42,22,20,0,25
1988,40,20,20,0,22
1989,46,27,19,0,31
1990,23,20,3,0,19
1991,29,14,15,0,23
1992,24,19,5,0,18
1993,28,17,11,0,20
1994,29,12,17,0,20
1995,30,18,12,0,24
1996,31,20,11,0,20
1997,20,9,11,0,14
1998,20,2,18,0,15
1999,22,12,10,0,15
2000,31,17,14,0,22
2001,27,15,12,0,18
2002,39,22,17,0,28
2003,23,11,12,0,19
2004,28,15,13,0,24
2005,39,33,6,0,25
2006,36,14,22,0,24
2007,25,10,15,0,16
2008,37,25,12,0,27
2009,45,21,24,0,24
2010,16,9,7,0,14
2011,29,14,15,0,20
2012,27,15,12,0,20
2013,25,17,8,0,17
2014,24,13,11,0,19
2015,36,27,9,0,25
2016,43,26,17,0,27
2017,30,20,10,0,21
2018,23,17,6,0,17
2019,25,17,8,0,20
2020,18,5,13,0,14
2021,32,20,12,0,19
2022,33,12,21,0,23
2023,27,16,11,0,20
2024,55,31,24,0,28
2025,29,21,8,0,20
2026,25,10,15,0,21
2027,29,11,18,0,20
2028,34,20,14,0,23
2029,31,22,9,0,22
2030,19,14,5,0,16
2031,23,16,7,0,18
2032,38,18,20,0,20
2033,38,21,17,0,28
2034,29,16,13,0,20
2035,46,28,18,0,29
2036,25,13,12,0,18
2037,26,18,8,0,21
2038,27,19,8,0,23
2039,33,22,11,0,23
2040,28,19,9,0,19
2041,31,25,6,0,19
2042,22,14,8,0,18
2043,34,25,9,0,23
2044,23,16,7,0,18
2045,36,22,14,0,24
2046,28,13,15,0,17
2047,28,20,8,0,17
2048,24,13,11,0,17
2049,16,11,5,0,9
2050,28,13,15,0,21
2051,29,12,17,0,20
2052,27,18,9,0,24
2053,33,23,10,0,27
2054,40,24,16,0,27
2055,21,14,7,0,17
2056,30,14,16,0,21
2057,29,6,23,0,20
2058,26,16,10,0,18
2059,34,11,23,0,22
2060,26,20,6,0,19
2061,29,12,17,0,16
2062,20,12,8,0,13
2063,32,10,22,0,19
2064,38,26,12,0,27
2065,29,17,12,0,25
2066,19,10,9,0,17
2067,34,21,13,0,19
2068,21,7,14,0,17
2069,23,13,10,0,19
2070,23,13,10,0,19
2071,33,27,6,0,21
2072,22,14,8,0,19
2073,35,24,11,0,22
2074,14,8,6,0,12
2075,39,23,16,0,23
2076,30,21,9,0,21
2077,26,13,13,0,24
2078,40,25,15,0,21
2079,24,16,8,0,20
2080,37,23,14,0,27
2081,31,15,16,0,18
2082,35,21,14,0,23
2083,26,16,10,0,23
2084,21,12,9,0,17
2085,46,30,16,0,27
2086,45,27,18,0,29
2087,16,9,7,0,16
2088,19,10,9,0,17
2089,16,10,6,0,15
2090,21,9,12,0,18
2091,33,26,7,0,22
2092,24,9,15,0,16
2093,42,31,11,0,25
2094,18,9,9,0,14
2095,18,6,12,0,16
2096,41,29,12,0,22
2097,39,25,14,0,24
2098,25,18,7,0,23
2099,11,8,3,0,11
2100,28,18,10,0,24
2101,39,26,13,0,28
2102,58,35,23,0,30
2103,30,11,19,0,20
2104,28,17,11,0,23
2105,36,21,15,0,19
2106,41,27,14,0,25
2107,26,10,16,0,17
2108,27,10,17,0,18
2109,37,21,16,0,20
2110,36,18,18,0,23
2111,44,28,16,0,29
2112,37,25,12,0,27
2113,18,13,5,0,16
2114,33,20,13,0,19
2115,18,10,8,0,13
2116,33,25,8,0,27
2117,29,19,10,0,20
2118,29,14,15,0,18
2119,16,8,8,0,14
2120,31,19,12,0,28
2121,27,12,15,0,17
2122,38,27,11,0,24
2123,38,23,15,0,23
2124,23,11,12,0,20
2125,16,8,8,0,15
2126,30,23,7,0,22
2127,39,24,15,0,28
2128,26,17,9,0,17
2129,26,13,13,0,15
2130,47,33,14,0,33
2131,21,9,12,0,15
2132,44,18,26,0,28
2133,29,14,15,0,19
2134,28,13,15,0,15
2135,31,18,13,0,17
2136,25,12,13,0,17
2137,34,26,8,0,19
2138,27,17,10,0,17
2139,29,22,7,0,21
2140,22,19,3,0,13
2141,26,11,15,0,20
2142,26,17,9,0,18
2143,30,16,14,0,19
2144,23,20,3,0,16
2145,37,12,25,0,25
2146,27,19,8,0,22
2147,24,15,9,0,18
2148,33,15,18,0,26
2149,46,22,24,0,35
2150,61,38,23,0,33
2151,47,19,28,0,35
2152,40,17,23,0,25
2153,36,22,14,0,26
2154,41,26,15,0,23
2155,18,7,11,0,15
2156,22,13,9,0,17
2157,42,21,21,0,21
2158,28,13,15,0,18
2159,30,13,17,0,20
2160,23,9,14,0,15
2161,36,19,17,0,26
2162,26,19,7,0,20
2163,28,11,17,0,21
2164,20,10,10,0,16
2165,27,11,16,0,20
2166,26,6,20,0,17
2167,30,18,12,0,23
2168,17,8,9,0,12
2169,36,16,20,0,24
2170,29,22,7,0,25
2171,27,12,15,0,22
2172,21,16,5,0,17
2173,38,27,11,0,20
2174,29,18,11,0,20
2175,23,14,9,0,17
2176,44,25,19,0,25
2177,23,13,10,0,21
2178,23,17,6,0,16
2179,18,11,7,0,14
2180,22,9,13,0,13
2181,21,16,5,0,18
2182,33,14,19,0,26
2183,24,19,5,0,18
2184,19,9,10,0,14
2185,31,17,14,0,27
2186,36,26,10,0,21
2187,28,19,9,0,19
2188,36,24,12,0,22
2189,35,13,22,0,21
2190,46,33,13,0,22
2191,28,18,10,0,15
2192,34,27,7,0,26
2193,35,21,14,0,25
2194,12,7,5,0,10
2195,20,14,6,0,17
2196,27,18,9,0,19
2197,49,29,20,0,31
2198,31,20,11,0,23
2199,30,23,7,0,16
2200,36,24,12,0,24
2201,21,13,8,0,18
2202,30,19,11,0,22
2203,29,14,15,0,20
2204,35,9,26,0,20
2205,39,24,15,0,29
2206,34,19,15,0,17
2207,40,21,19,0,22
2208,11,10,1,0,9
2209,24,20,4,0,15
