row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
2204,22,10,12,0,19
2205,34,25,9,0,23
2206,30,21,9,0,19
2207,32,24,8,0,21
2208,40,19,21,0,21
2209,31,17,14,0,18
2210,13,9,4,0,8
2211,22,16,6,0,16
2212,26,18,8,0,20
2213,38,26,12,0,30
2214,38,21,17,0,23
2215,42,30,12,0,26
2216,22,12,10,0,20
2217,28,19,9,0,19
2218,27,18,9,0,23
2219,36,23,13,0,26
2220,34,25,9,0,27
2221,17,14,3,0,13
2222,37,22,15,0,27
2223,27,21,6,0,21
2224,28,18,10,0,21
2225,32,19,13,0,22
2226,42,26,16,0,34
2227,22,15,7,0,16
2228,31,13,18,0,24
2229,24,15,9,0,19
2230,37,20,17,0,20
2231,36,27,9,0,23
2232,23,12,11,0,17
2233,27,17,10,0,19
2234,21,11,10,0,14
2235,32,22,10,0,22
2236,21,14,7,0,17
2237,26,20,6,0,22
2238,30,15,15,0,24
2239,26,23,3,0,23
2240,14,7,7,0,12
2241,37,22,15,0,20
2242,20,15,5,0,14
2243,20,12,8,0,14
2244,22,15,7,0,18
2245,31,17,14,0,22
2246,34,23,11,0,23
2247,26,15,11,0,20
2248,23,14,9,0,21
2249,29,20,9,0,21
2250,32,17,15,0,22
2251,12,11,1,0,9
2252,22,19,3,0,14
2253,24,13,11,0,19
2254,25,15,10,0,19
2255,17,12,5,0,15
2256,20,16,4,0,14
2257,28,19,9,0,24
2258,38,27,11,0,26
2259,24,15,9,0,20
2260,18,10,8,0,16
2261,27,17,10,0,19
2262,29,16,13,0,21
2263,30,21,9,0,21
2264,29,23,6,0,24
2265,17,10,7,0,14
2266,19,13,6,0,15
2267,34,21,13,0,24
2268,36,17,19,0,22
2269,32,22,10,0,20
2270,32,24,8,0,21
2271,30,11,19,0,21
2272,32,25,7,0,22
2273,25,14,11,0,20
2274,35,26,9,0,25
2275,30,24,6,0,21
2276,29,21,8,0,23
2277,20,10,10,0,20
2278,30,16,14,0,15
2279,36,28,8,0,23
2280,31,25,6,0,22
2281,38,28,10,0,23
2282,25,14,11,0,21
2283,30,14,16,0,24
2284,56,33,23,0,36
2285,31,20,11,0,24
2286,27,15,12,0,24
2287,33,20,13,0,27
2288,42,26,16,0,30
2289,31,15,16,0,24
2290,24,20,4,0,17
2291,18,14,4,0,15
2292,33,14,19,0,21
2293,27,18,9,0,21
2294,30,21,9,0,23
2295,32,23,9,0,24
2296,28,19,9,0,25
2297,28,22,6,0,20
2298,32,20,12,0,23
2299,18,12,6,0,18
2300,25,15,10,0,17
2301,38,17,21,0,25
2302,24,10,14,0,14
2303,27,16,11,0,16
2304,21,15,6,0,14
2305,15,7,8,0,11
2306,30,13,17,0,17
2307,25,17,8,0,19
2308,43,18,25,0,23
2309,40,28,12,0,31
2310,34,19,15,0,24
2311,24,15,9,0,21
2312,42,26,16,0,36
2313,25,21,4,0,21
2314,24,21,3,0,14
2315,25,13,12,0,18
2316,32,19,13,0,24
2317,21,15,6,0,16
2318,24,13,11,0,19
2319,24,12,12,0,19
2320,35,17,18,0,23
2321,30,18,12,0,22
2322,15,6,9,0,13
2323,25,20,5,0,17
2324,28,24,4,0,20
2325,33,18,15,0,21
2326,25,17,8,0,21
2327,33,21,12,0,24
2328,24,13,11,0,19
2329,31,21,10,0,24
2330,32,15,17,0,25
2331,18,12,6,0,16
2332,47,28,19,0,31
2333,31,20,11,0,22
2334,25,16,9,0,19
2335,22,18,4,0,17
2336,17,12,5,0,15
2337,22,18,4,0,21
2338,25,17,8,0,19
2339,39,22,17,0,24
2340,24,17,7,0,20
2341,33,22,11,0,28
2342,33,20,13,0,18
2343,30,14,16,0,23
2344,32,21,11,0,21
2345,33,28,5,0,21
2346,26,16,10,0,20
2347,25,14,11,0,14
2348,38,27,11,0,28
2349,23,13,10,0,19
2350,30,16,14,0,24
2351,41,28,13,0,26
2352,37,27,10,0,30
2353,39,28,11,0,27
2354,44,32,12,0,28
2355,34,16,18,0,28
2356,20,12,8,0,17
2357,22,12,10,0,16
2358,43,24,19,0,29
2359,25,13,12,0,19
2360,19,8,11,0,17
2361,41,26,15,0,30
2362,32,20,12,0,21
2363,26,15,11,0,22
2364,40,24,16,0,29
2365,22,12,10,0,19
2366,30,16,14,0,19
2367,26,18,8,0,22
2368,32,17,15,0,22
2369,30,16,14,0,27
2370,30,17,13,0,26
2371,34,26,8,0,28
2372,28,14,14,0,20
2373,38,23,15,0,25
2374,19,15,4,0,13
2375,23,14,9,0,15
2376,28,18,10,0,21
2377,35,21,14,0,27
2378,31,16,15,0,21
2379,35,21,14,0,28
2380,30,14,16,0,22
2381,26,15,11,0,16
2382,54,30,24,0,34
2383,26,13,13,0,22
2384,30,22,8,0,21
2385,28,16,12,0,25
2386,30,19,11,0,22
2387,45,31,14,0,34
2388,11,7,4,0,9
2389,33,22,11,0,19
2390,16,9,7,0,15
2391,14,7,7,0,10
2392,35,24,11,0,25
2393,29,18,11,0,25
2394,34,23,11,0,26
2395,18,11,7,0,17
2396,16,12,4,0,12
2397,25,14,11,0,18
2398,40,26,14,0,26
2399,49,38,11,0,24
2400,32,20,12,0,25
2401,34,16,18,0,26
2402,33,28,5,0,18
2403,25,14,11,0,16
2404,42,30,12,0,30
2405,36,30,6,0,25
2406,31,23,8,0,23
2407,12,7,5,0,10
2408,20,12,8,0,18
2409,42,35,7,0,27
2410,26,18,8,0,16
2411,31,19,12,0,18
2412,27,21,6,0,19
2413,35,21,14,0,22
2414,26,20,6,0,21
2415,24,11,13,0,18
2416,32,17,15,0,20
2417,36,18,18,0,27
2418,22,15,7,0,19
2419,29,15,14,0,23
2420,30,20,10,0,21
2421,39,22,17,0,25
2422,36,18,18,0,25
2423,32,15,17,0,27
2424,30,15,15,0,22
2425,34,19,15,0,19
2426,30,16,14,0,26
2427,26,23,3,0,18
2428,26,19,7,0,22
2429,33,22,11,0,23
2430,44,20,24,0,25
2431,27,15,12,0,22
2432,28,12,16,0,20
2433,29,26,3,0,20
2434,22,16,6,0,17
2435,36,21,15,0,23
2436,39,26,13,0,30
2437,20,9,11,0,17
2438,19,8,11,0,16
2439,28,18,10,0,23
2440,28,20,8,0,23
2441,31,15,16,0,22
2442,24,13,11,0,21
2443,18,15,3,0,13
2444,31,23,8,0,24
2445,26,12,14,0,17
2446,13,7,6,0,12
2447,35,26,9,0,25
2448,17,10,7,0,16
2449,19,13,6,0,14
2450,21,15,6,0,19
2451,33,18,15,0,22
2452,25,15,10,0,24
2453,21,14,7,0,14
2454,38,27,11,0,31
2455,23,13,10,0,18
2456,30,20,10,0,19
2457,25,18,7,0,20
2458,47,27,20,0,30
2459,22,13,9,0,19
2460,24,14,10,0,22
2461,38,19,19,0,26
2462,31,14,17,0,25
2463,21,16,5,0,18
2464,26,16,10,0,19
2465,39,22,17,0,30
2466,27,16,11,0,20
2467,23,15,8,0,17
2468,26,19,7,0,21
2469,29,22,7,0,26
2470,15,7,8,0,11
2471,23,11,12,0,20
2472,18,9,9,0,15
2473,18,12,6,0,12
2474,23,14,9,0,20
2475,30,21,9,0,23
2476,39,18,21,0,24
2477,21,12,9,0,15
2478,26,16,10,0,18
2479,26,17,9,0,19
2480,22,14,8,0,20
2481,19,6,13,0,15
2482,18,14,4,0,10
2483,28,16,12,0,23
2484,30,23,7,0,19
2485,28,19,9,0,22
2486,20,13,7,0,18
2487,20,16,4,0,15
2488,39,28,11,0,25
2489,31,24,7,0,25
2490,24,17,7,0,19
2491,21,13,8,0,20
2492,25,17,8,0,15
2493,37,23,14,0,25
2494,33,18,15,0,18
2495,42,23,19,0,27
2496,39,22,17,0,27
2497,21,15,6,0,16
2498,26,15,11,0,16
2499,40,26,14,0,29
2500,41,25,16,0,28
2501,35,16,19,0,22
2502,22,20,2,0,13
2503,25,15,10,0,20
2504,28,22,6,0,19
2505,29,22,7,0,22
2506,21,18,3,0,15
2507,26,12,14,0,18
2508,26,19,7,0,20
2509,27,15,12,0,20
2510,27,21,6,0,16
2511,21,17,4,0,14
2512,32,23,9,0,23
2513,20,13,7,0,15
2514,20,16,4,0,14
2515,34,20,14,0,19
2516,26,15,11,0,21
2517,36,20,16,0,27
2518,19,12,7,0,14
2519,14,10,4,0,11
2520,31,23,8,0,25
2521,29,13,16,0,24
2522,32,20,12,0,27
2523,43,33,10,0,21
2524,26,22,4,0,24
2525,18,13,5,0,15
2526,17,8,9,0,12
2527,26,16,10,0,22
2528,14,8,6,0,11
2529,29,23,6,0,22
2530,36,19,17,0,22
2531,35,22,13,0,30
2532,20,14,6,0,17
2533,35,25,10,0,28
2534,27,14,13,0,19
2535,40,26,14,0,23
2536,27,20,7,0,24
2537,41,22,19,0,31
2538,23,14,9,0,16
2539,31,14,17,0,24
2540,31,16,15,0,25
2541,20,15,5,0,17
2542,26,17,9,0,22
2543,36,27,9,0,20
2544,23,12,11,0,19
2545,33,22,11,0,26
2546,28,22,6,0,21
2547,29,14,15,0,24
2548,27,13,14,0,21
2549,24,13,11,0,20
2550,20,13,7,0,16
2551,26,20,6,0,21
2552,17,15,2,0,13
2553,22,12,10,0,17
2554,38,18,20,0,19
2555,19,12,7,0,14
2556,29,22,7,0,24
2557,44,30,14,0,29
2558,31,22,9,0,27
2559,32,20,12,0,27
2560,34,21,13,0,22
2561,30,19,11,0,22
2562,22,15,7,0,20
2563,22,14,8,0,15
2564,35,22,13,0,27
2565,20,14,6,0,18
2566,29,14,15,0,21
2567,43,32,11,0,29
2568,26,18,8,0,18
2569,31,20,11,0,24
2570,20,11,9,0,17
2571,21,14,7,0,17
2572,30,21,9,0,22
2573,28,19,9,0,19
2574,29,15,14,0,20
2575,32,18,14,0,24
2576,21,16,5,0,18
2577,25,17,8,0,21
2578,29,18,11,0,25
2579,21,15,6,0,18
2580,14,9,5,0,11
2581,33,8,25,0,22
2582,25,20,5,0,18
2583,14,9,5,0,9
2584,41,28,13,0,23
2585,27,20,7,0,23
2586,27,19,8,0,20
2587,43,23,20,0,24
2588,36,21,15,0,26
2589,26,10,16,0,20
2590,22,20,2,0,13
2591,35,23,12,0,21
2592,23,15,8,0,15
2593,32,17,15,0,27
2594,46,31,15,0,26
2595,18,8,10,0,14
2596,27,18,9,0,21
2597,40,27,13,0,30
2598,22,11,11,0,20
2599,22,8,14,0,15
2600,19,10,9,0,17
2601,28,15,13,0,23
2602,27,19,8,0,20
2603,25,15,10,0,19
2604,30,19,11,0,26
2605,22,13,9,0,19
2606,29,18,11,0,25
2607,47,25,22,0,26
2608,15,8,7,0,12
2609,33,24,9,0,25
2610,18,12,6,0,17
2611,41,26,15,0,29
2612,30,22,8,0,22
2613,37,26,11,0,29
2614,38,28,10,0,23
2615,41,26,15,0,26
2616,25,15,10,0,22
2617,21,14,7,0,19
2618,25,19,6,0,21
2619,30,21,9,0,26
2620,22,11,11,0,19
2621,37,21,16,0,30
2622,20,12,8,0,19
2623,24,14,10,0,19
2624,28,15,13,0,24
2625,25,18,7,0,19
2626,21,9,12,0,16
2627,27,13,14,0,23
2628,28,20,8,0,17
2629,29,18,11,0,19
2630,17,8,9,0,12
2631,19,10,9,0,16
2632,32,24,8,0,25
2633,32,20,12,0,23
2634,13,7,6,0,13
2635,27,20,7,0,23
2636,26,17,9,0,23
2637,23,18,5,0,17
2638,28,21,7,0,22
2639,28,19,9,0,21
2640,21,12,9,0,14
2641,31,22,9,0,19
2642,40,24,16,0,30
2643,22,12,10,0,19
2644,38,17,21,0,24
2645,23,17,6,0,19
2646,22,17,5,0,17
2647,31,18,13,0,25
2648,27,11,16,0,23
2649,29,23,6,0,22
2650,33,20,13,0,27
2651,24,16,8,0,17
2652,30,15,15,0,24
2653,37,22,15,0,26
2654,27,11,16,0,20
2655,26,21,5,0,19
2656,48,31,17,0,33
2657,30,18,12,0,22
2658,24,17,7,0,19
2659,15,7,8,0,13
2660,30,16,14,0,25
2661,21,12,9,0,20
2662,34,21,13,0,21
2663,29,16,13,0,18
2664,41,18,23,0,24
2665,33,22,11,0,25
2666,27,19,8,0,17
2667,26,15,11,0,19
2668,22,15,7,0,15
2669,38,18,20,0,27
2670,28,19,9,0,20
2671,20,14,6,0,17
2672,26,15,11,0,21
2673,24,14,10,0,17
2674,39,30,9,0,23
2675,34,19,15,0,23
2676,34,17,17,0,23
2677,33,19,14,0,26
2678,28,20,8,0,22
2679,27,22,5,0,18
2680,36,25,11,0,24
2681,27,12,15,0,21
2682,31,21,10,0,19
2683,27,20,7,0,16
2684,27,15,12,0,20
2685,27,17,10,0,16
2686,40,16,24,0,25
2687,27,18,9,0,22
2688,23,19,4,0,20
2689,26,19,7,0,20
2690,31,21,10,0,23
2691,30,16,14,0,26
2692,34,25,9,0,22
2693,45,29,16,0,22
2694,18,12,6,0,15
2695,37,20,17,0,25
2696,21,12,9,0,19
2697,30,13,17,0,22
2698,19,11,8,0,16
2699,43,30,13,0,30
2700,31,17,14,0,26
2701,34,20,14,0,23
2702,42,24,18,0,33
2703,21,13,8,0,17
2704,31,18,13,0,25
2705,29,19,10,0,24
2706,36,23,13,0,23
2707,31,24,7,0,23
2708,18,17,1,0,14
2709,28,20,8,0,18
2710,28,16,12,0,26
2711,38,17,21,0,20
2712,31,20,11,0,22
2713,41,25,16,0,27
2714,19,13,6,0,14
2715,17,12,5,0,14
2716,29,20,9,0,19
2717,30,14,16,0,24
2718,30,17,13,0,22
2719,22,15,7,0,21
2720,31,18,13,0,22
2721,35,22,13,0,28
2722,18,10,8,0,13
2723,21,13,8,0,16
2724,35,28,7,0,29
2725,24,15,9,0,24
2726,32,18,14,0,20
2727,30,20,10,0,27
2728,20,15,5,0,19
2729,35,14,21,0,23
2730,34,26,8,0,26
2731,46,25,21,0,28
2732,29,22,7,0,20
2733,39,27,12,0,27
2734,30,18,12,0,22
2735,38,24,14,0,28
2736,23,11,12,0,17
2737,28,19,9,0,21
2738,35,26,9,0,25
2739,25,16,9,0,17
2740,25,17,8,0,18
2741,26,17,9,0,17
2742,34,21,13,0,23
2743,33,20,13,0,26
2744,26,20,6,0,22
2745,31,17,14,0,25
2746,29,24,5,0,19
2747,42,33,9,0,30
2748,28,19,9,0,17
2749,24,14,10,0,20
2750,32,23,9,0,24
2751,45,22,23,0,31
2752,39,32,7,0,28
2753,27,18,9,0,21
2754,18,11,7,0,16
2755,36,28,8,0,24
2756,36,18,18,0,27
2757,28,20,8,0,23
2758,42,26,16,0,27
2759,20,10,10,0,18
2760,19,15,4,0,16
2761,23,13,10,0,20
2762,31,21,10,0,25
2763,25,13,12,0,21
2764,29,18,11,0,24
2765,15,10,5,0,11
2766,26,10,16,0,21
2767,34,20,14,0,25
2768,39,32,7,0,27
2769,32,22,10,0,21
2770,32,20,12,0,25
2771,25,21,4,0,19
2772,36,13,23,0,24
2773,24,14,10,0,17
2774,19,11,8,0,17
2775,38,29,9,0,23
2776,27,13,14,0,18
2777,35,19,16,0,22
2778,22,10,12,0,16
2779,29,21,8,0,21
2780,23,15,8,0,21
2781,32,19,13,0,22
2782,23,21,2,0,14
2783,37,24,13,0,22
2784,34,23,11,0,21
2785,26,11,15,0,18
2786,53,30,23,0,33
2787,45,27,18,0,30
2788,35,23,12,0,26
2789,25,20,5,0,17
2790,29,22,7,0,24
2791,31,23,8,0,20
2792,32,19,13,0,24
2793,24,15,9,0,19
2794,29,23,6,0,19
2795,29,14,15,0,20
2796,30,15,15,0,18
2797,30,22,8,0,20
2798,25,19,6,0,20
2799,31,22,9,0,24
2800,27,19,8,0,20
2801,25,15,10,0,18
2802,32,20,12,0,28
2803,22,15,7,0,14
2804,34,18,16,0,24
2805,16,11,5,0,12
2806,19,15,4,0,16
2807,29,20,9,0,24
2808,32,23,9,0,23
2809,18,15,3,0,16
2810,33,15,18,0,21
2811,19,9,10,0,14
2812,26,17,9,0,22
2813,27,17,10,0,19
2814,34,15,19,0,24
2815,29,17,12,0,28
2816,22,11,11,0,15
2817,27,25,2,0,23
2818,26,16,10,0,23
2819,31,17,14,0,24
2820,40,26,14,0,31
2821,23,12,11,0,20
2822,32,24,8,0,24
2823,27,16,11,0,21
2824,31,17,14,0,22
2825,28,16,12,0,15
2826,51,36,15,0,31
2827,22,13,9,0,16
2828,27,22,5,0,25
2829,27,9,18,0,18
2830,21,13,8,0,18
2831,22,17,5,0,20
2832,20,12,8,0,19
2833,25,17,8,0,21
2834,35,19,16,0,28
2835,33,18,15,0,29
2836,53,28,25,0,30
2837,28,16,12,0,22
2838,36,13,23,0,25
2839,22,16,6,0,16
2840,32,15,17,0,17
2841,31,22,9,0,22
2842,29,18,11,0,21
2843,22,12,10,0,18
2844,22,17,5,0,17
2845,27,21,6,0,22
2846,16,8,8,0,13
2847,24,13,11,0,20
2848,30,20,10,0,25
2849,32,22,10,0,25
2850,16,6,10,0,13
2851,16,9,7,0,16
2852,38,18,20,0,29
2853,36,24,12,0,26
2854,30,18,12,0,19
2855,29,19,10,0,26
2856,25,13,12,0,19
2857,36,17,19,0,25
2858,40,26,14,0,30
2859,25,13,12,0,17
2860,23,14,9,0,15
2861,28,20,8,0,25
2862,23,11,12,0,21
2863,16,11,5,0,14
2864,21,15,6,0,17
2865,34,20,14,0,27
2866,35,25,10,0,22
2867,21,11,10,0,17
2868,33,17,16,0,19
2869,26,17,9,0,16
2870,23,15,8,0,14
2871,46,22,24,0,20
2872,27,23,4,0,20
2873,29,15,14,0,17
2874,20,15,5,0,19
2875,18,9,9,0,16
2876,28,17,11,0,20
2877,28,12,16,0,21
2878,36,16,20,0,23
2879,24,13,11,0,20
2880,37,24,13,0,27
2881,30,25,5,0,25
2882,26,17,9,0,20
2883,30,20,10,0,22
2884,30,19,11,0,24
2885,28,17,11,0,21
2886,36,13,23,0,20
2887,20,14,6,0,17
2888,31,18,13,0,24
2889,26,20,6,0,19
2890,27,17,10,0,18
2891,24,14,10,0,21
2892,43,27,16,0,25
2893,37,22,15,0,22
2894,23,20,3,0,17
2895,28,17,11,0,26
2896,28,21,7,0,23
2897,34,23,11,0,29
2898,22,12,10,0,20
2899,32,25,7,0,19
2900,33,17,16,0,25
2901,29,19,10,0,22
2902,22,11,11,0,18
2903,27,17,10,0,22
2904,26,19,7,0,23
2905,40,30,10,0,24
2906,37,24,13,0,26
2907,26,16,10,0,24
2908,25,12,13,0,15
2909,46,20,26,0,27
2910,29,21,8,0,24
2911,34,22,12,0,27
2912,37,25,12,0,26
2913,24,13,11,0,18
2914,36,25,11,0,25
2915,40,31,9,0,28
2916,19,15,4,0,17
2917,40,19,21,0,24
2918,36,25,11,0,29
2919,29,14,15,0,20
2920,36,21,15,0,25
2921,35,22,13,0,25
2922,22,14,8,0,17
2923,19,11,8,0,14
2924,29,14,15,0,23
2925,27,23,4,0,22
2926,41,25,16,0,30
2927,21,7,14,0,14
2928,27,15,12,0,21
2929,24,20,4,0,18
2930,21,15,6,0,18
2931,17,11,6,0,14
2932,40,29,11,0,27
2933,26,12,14,0,20
2934,19,9,10,0,13
2935,37,15,22,0,21
2936,16,12,4,0,10
2937,23,16,7,0,20
2938,28,21,7,0,21
2939,23,15,8,0,17
2940,25,20,5,0,16
2941,8,6,2,0,7
2942,20,15,5,0,18
2943,24,11,13,0,17
2944,50,38,12,0,33
2945,24,16,8,0,17
2946,21,14,7,0,18
2947,32,19,13,0,18
2948,23,14,9,0,20
2949,22,13,9,0,16
2950,26,16,10,0,18
2951,41,20,21,0,28
2952,20,15,5,0,18
2953,20,11,9,0,18
2954,37,26,11,0,22
2955,17,7,10,0,14
2956,35,23,12,0,21
2957,16,13,3,0,14
2958,36,26,10,0,28
2959,34,22,12,0,27
2960,32,20,12,0,25
2961,13,10,3,0,9
2962,37,21,16,0,27
2963,24,20,4,0,21
2964,20,16,4,0,17
2965,31,23,8,0,22
2966,27,17,10,0,22
2967,31,23,8,0,23
2968,30,19,11,0,25
2969,24,12,12,0,16
2970,26,13,13,0,19
2971,35,20,15,0,24
2972,45,23,22,0,35
2973,38,21,17,0,30
2974,29,13,16,0,20
2975,27,15,12,0,18
2976,26,16,10,0,21
2977,20,16,4,0,19
2978,21,10,11,0,17
2979,17,12,5,0,16
2980,24,14,10,0,15
2981,20,14,6,0,19
2982,26,17,9,0,19
2983,26,17,9,0,22
2984,29,19,10,0,22
2985,40,25,15,0,27
2986,54,37,17,0,36
2987,34,25,9,0,23
2988,23,10,13,0,17
2989,13,11,2,0,12
2990,22,12,10,0,18
2991,25,17,8,0,21
2992,31,12,19,0,27
2993,26,16,10,0,23
2994,23,8,15,0,14
2995,23,16,7,0,19
2996,23,14,9,0,21
2997,26,13,13,0,19
2998,31,16,15,0,20
2999,20,13,7,0,14
3000,25,9,16,0,19
3001,31,19,12,0,27
3002,26,15,11,0,22
3003,32,25,7,0,18
3004,30,20,10,0,15
3005,1,0,0,1,1
