case_id,family,train_group,event_pol,affected_query,mode,layer,alpha,margin_correct_foil,state0_minus_state1,head_correct
P196_01796,loose_tight,heldout_family,0,1,none,4,1.0,-6.922456845641136,-6.922456845641136,False
P196_01797,loose_tight,heldout_family,1,1,none,4,1.0,-5.855298459529877,5.855298459529877,False
P196_01798,loose_tight,heldout_family,1,0,none,4,1.0,6.162662625312805,6.162662625312805,True
P196_01799,loose_tight,heldout_family,1,0,none,4,1.0,5.744563162326813,5.744563162326813,True
P196_01800,loose_tight,heldout_family,1,1,none,4,1.0,-5.672055438160896,5.672055438160896,False
P196_01801,loose_tight,heldout_family,0,1,none,4,1.0,-6.73383167386055,-6.73383167386055,False
P196_01802,loose_tight,heldout_family,0,0,none,4,1.0,6.835449799895287,-6.835449799895287,True
P196_01803,loose_tight,heldout_family,0,0,none,4,1.0,6.9278479516506195,-6.9278479516506195,True
P196_01804,loose_tight,heldout_family,0,1,none,4,1.0,-6.875474497675896,-6.875474497675896,False
P196_01805,loose_tight,heldout_family,1,1,none,4,1.0,-6.029221206903458,6.029221206903458,False
P196_01806,loose_tight,heldout_family,1,0,none,4,1.0,6.261236071586609,6.261236071586609,True
P196_01807,loose_tight,heldout_family,1,0,none,4,1.0,5.8192073702812195,5.8192073702812195,True
P196_01808,loose_tight,heldout_family,1,1,none,4,1.0,-5.726062446832657,5.726062446832657,False
P196_01809,loose_tight,heldout_family,0,1,none,4,1.0,-6.929333955049515,-6.929333955049515,False
P196_01810,loose_tight,heldout_family,0,0,none,4,1.0,6.967236265540123,-6.967236265540123,True
P196_01811,loose_tight,heldout_family,0,0,none,4,1.0,7.110288441181183,-7.110288441181183,True
P196_01812,loose_tight,heldout_family,0,1,none,4,1.0,-7.019909739494324,-7.019909739494324,False
P196_01813,loose_tight,heldout_family,1,1,none,4,1.0,-5.816832572221756,5.816832572221756,False
P196_01814,loose_tight,heldout_family,1,0,none,4,1.0,6.076319709420204,6.076319709420204,True
P196_01815,loose_tight,heldout_family,1,0,none,4,1.0,5.572959065437317,5.572959065437317,True
P196_01816,loose_tight,heldout_family,1,1,none,4,1.0,-5.504136487841606,5.504136487841606,False
P196_01817,loose_tight,heldout_family,0,1,none,4,1.0,-6.911948144435883,-6.911948144435883,False
P196_01818,loose_tight,heldout_family,0,0,none,4,1.0,6.9821231961250305,-6.9821231961250305,True
P196_01819,loose_tight,heldout_family,0,0,none,4,1.0,7.077381730079651,-7.077381730079651,True
P196_01820,loose_tight,heldout_family,0,1,none,4,1.0,-7.032587617635727,-7.032587617635727,False
P196_01821,loose_tight,heldout_family,1,1,none,4,1.0,-5.775632709264755,5.775632709264755,False
P196_01822,loose_tight,heldout_family,1,0,none,4,1.0,6.034170776605606,6.034170776605606,True
P196_01823,loose_tight,heldout_family,1,0,none,4,1.0,5.6464880257844925,5.6464880257844925,True
P196_01824,loose_tight,heldout_family,1,1,none,4,1.0,-5.581006288528442,5.581006288528442,False
P196_01825,loose_tight,heldout_family,0,1,none,4,1.0,-6.94734725356102,-6.94734725356102,False
P196_01826,loose_tight,heldout_family,0,0,none,4,1.0,7.015559062361717,-7.015559062361717,True
P196_01827,loose_tight,heldout_family,0,0,none,4,1.0,7.116374507546425,-7.116374507546425,True
P196_01828,loose_tight,heldout_family,0,1,none,4,1.0,-7.05554786324501,-7.05554786324501,False
P196_01829,loose_tight,heldout_family,1,1,none,4,1.0,-5.983206540346146,5.983206540346146,False
P196_01830,loose_tight,heldout_family,1,0,none,4,1.0,6.2129877358675,6.2129877358675,True
P196_01831,loose_tight,heldout_family,1,0,none,4,1.0,5.802509099245071,5.802509099245071,True
P196_01832,loose_tight,heldout_family,1,1,none,4,1.0,-5.710670456290245,5.710670456290245,False
P196_01833,loose_tight,heldout_family,0,1,none,4,1.0,-6.7535253167152405,-6.7535253167152405,False
P196_01834,loose_tight,heldout_family,0,0,none,4,1.0,6.805755749344826,-6.805755749344826,True
P196_01835,loose_tight,heldout_family,0,0,none,4,1.0,6.913190975785255,-6.913190975785255,True
P196_01836,loose_tight,heldout_family,0,1,none,4,1.0,-6.846263557672501,-6.846263557672501,False
P196_01837,loose_tight,heldout_family,1,1,none,4,1.0,-5.85746642947197,5.85746642947197,False
P196_01838,loose_tight,heldout_family,1,0,none,4,1.0,6.090481847524643,6.090481847524643,True
P196_01839,loose_tight,heldout_family,1,0,none,4,1.0,5.703167051076889,5.703167051076889,True
P196_01840,loose_tight,heldout_family,1,1,none,4,1.0,-5.597938060760498,5.597938060760498,False
P196_01841,loose_tight,heldout_family,0,1,none,4,1.0,-6.858717292547226,-6.858717292547226,False
P196_01842,loose_tight,heldout_family,0,0,none,4,1.0,6.967392802238464,-6.967392802238464,True
P196_01843,loose_tight,heldout_family,0,0,none,4,1.0,7.038604348897934,-7.038604348897934,True
P196_01844,loose_tight,heldout_family,0,1,none,4,1.0,-7.0143496841192245,-7.0143496841192245,False
P196_01845,loose_tight,heldout_family,1,1,none,4,1.0,-5.815487056970596,5.815487056970596,False
P196_01846,loose_tight,heldout_family,1,0,none,4,1.0,6.115004137158394,6.115004137158394,True
P196_01847,loose_tight,heldout_family,1,0,none,4,1.0,5.668524146080017,5.668524146080017,True
P196_01848,loose_tight,heldout_family,1,1,none,4,1.0,-5.621350646018982,5.621350646018982,False
P196_01849,loose_tight,heldout_family,0,1,none,4,1.0,-6.778184860944748,-6.778184860944748,False
P196_01850,loose_tight,heldout_family,0,0,none,4,1.0,6.870522499084473,-6.870522499084473,True
P196_01851,loose_tight,heldout_family,0,0,none,4,1.0,6.955028161406517,-6.955028161406517,True
P196_01852,loose_tight,heldout_family,0,1,none,4,1.0,-6.898616835474968,-6.898616835474968,False
P196_01853,loose_tight,heldout_family,1,1,none,4,1.0,-6.112370610237122,6.112370610237122,False
P196_01854,loose_tight,heldout_family,1,0,none,4,1.0,6.315919831395149,6.315919831395149,True
P196_01855,loose_tight,heldout_family,1,0,none,4,1.0,5.976794853806496,5.976794853806496,True
P196_01856,loose_tight,heldout_family,1,1,none,4,1.0,-5.855867937207222,5.855867937207222,False
P196_01857,loose_tight,heldout_family,0,1,none,4,1.0,-6.687170743942261,-6.687170743942261,False
P196_01858,loose_tight,heldout_family,0,0,none,4,1.0,6.622722864151001,-6.622722864151001,True
P196_01859,loose_tight,heldout_family,0,0,none,4,1.0,6.553887873888016,-6.553887873888016,True
P196_01860,loose_tight,heldout_family,0,1,none,4,1.0,-6.423517167568207,-6.423517167568207,False
P196_01861,loose_tight,heldout_family,1,1,none,4,1.0,-5.049044728279114,5.049044728279114,False
P196_01862,loose_tight,heldout_family,1,0,none,4,1.0,5.169671833515167,5.169671833515167,True
P196_01863,loose_tight,heldout_family,1,0,none,4,1.0,5.206015646457672,5.206015646457672,True
P196_01864,loose_tight,heldout_family,1,1,none,4,1.0,-5.130733698606491,5.130733698606491,False
P196_01865,loose_tight,heldout_family,0,1,none,4,1.0,-6.52239328622818,-6.52239328622818,False
P196_01866,loose_tight,heldout_family,0,0,none,4,1.0,6.512157201766968,-6.512157201766968,True
P196_01867,loose_tight,heldout_family,0,0,none,4,1.0,6.425659775733948,-6.425659775733948,True
P196_01868,loose_tight,heldout_family,0,1,none,4,1.0,-6.32584872841835,-6.32584872841835,False
P196_01869,loose_tight,heldout_family,1,1,none,4,1.0,-5.192328333854675,5.192328333854675,False
P196_01870,loose_tight,heldout_family,1,0,none,4,1.0,5.311183214187622,5.311183214187622,True
P196_01871,loose_tight,heldout_family,1,0,none,4,1.0,5.328721851110458,5.328721851110458,True
P196_01872,loose_tight,heldout_family,1,1,none,4,1.0,-5.282478988170624,5.282478988170624,False
P196_01873,loose_tight,heldout_family,0,1,none,4,1.0,-6.722440868616104,-6.722440868616104,False
P196_01874,loose_tight,heldout_family,0,0,none,4,1.0,6.6976664662361145,-6.6976664662361145,True
P196_01875,loose_tight,heldout_family,0,0,none,4,1.0,6.609268486499786,-6.609268486499786,True
P196_01876,loose_tight,heldout_family,0,1,none,4,1.0,-6.504760235548019,-6.504760235548019,False
P196_01877,loose_tight,heldout_family,1,1,none,4,1.0,-5.119900614023209,5.119900614023209,False
P196_01878,loose_tight,heldout_family,1,0,none,4,1.0,5.228415787220001,5.228415787220001,True
P196_01879,loose_tight,heldout_family,1,0,none,4,1.0,5.292139559984207,5.292139559984207,True
P196_01880,loose_tight,heldout_family,1,1,none,4,1.0,-5.227779507637024,5.227779507637024,False
P196_01881,loose_tight,heldout_family,0,1,none,4,1.0,-6.7952331602573395,-6.7952331602573395,False
P196_01882,loose_tight,heldout_family,0,0,none,4,1.0,6.720037341117859,-6.720037341117859,True
P196_01883,loose_tight,heldout_family,0,0,none,4,1.0,6.667135983705521,-6.667135983705521,True
P196_01884,loose_tight,heldout_family,0,1,none,4,1.0,-6.536169350147247,-6.536169350147247,False
P196_01885,loose_tight,heldout_family,1,1,none,4,1.0,-5.015562951564789,5.015562951564789,False
P196_01886,loose_tight,heldout_family,1,0,none,4,1.0,5.101568430662155,5.101568430662155,True
P196_01887,loose_tight,heldout_family,1,0,none,4,1.0,5.157695800065994,5.157695800065994,True
P196_01888,loose_tight,heldout_family,1,1,none,4,1.0,-5.084024369716644,5.084024369716644,False
P196_01889,loose_tight,heldout_family,0,1,none,4,1.0,-6.7570977210998535,-6.7570977210998535,False
P196_01890,loose_tight,heldout_family,0,0,none,4,1.0,6.734891295433044,-6.734891295433044,True
P196_01891,loose_tight,heldout_family,0,0,none,4,1.0,6.641381472349167,-6.641381472349167,True
P196_01892,loose_tight,heldout_family,0,1,none,4,1.0,-6.5481002032756805,-6.5481002032756805,False
P196_01893,loose_tight,heldout_family,1,1,none,4,1.0,-5.204463392496109,5.204463392496109,False
P196_01894,loose_tight,heldout_family,1,0,none,4,1.0,5.319290012121201,5.319290012121201,True
P196_01895,loose_tight,heldout_family,1,0,none,4,1.0,5.345416635274887,5.345416635274887,True
P196_01896,loose_tight,heldout_family,1,1,none,4,1.0,-5.2898001074790955,5.2898001074790955,False
P196_01897,loose_tight,heldout_family,0,1,none,4,1.0,-6.6201402842998505,-6.6201402842998505,False
P196_01898,loose_tight,heldout_family,0,0,none,4,1.0,6.556735932826996,-6.556735932826996,True
P196_01899,loose_tight,heldout_family,0,0,none,4,1.0,6.494238436222076,-6.494238436222076,True
P196_01900,loose_tight,heldout_family,0,1,none,4,1.0,-6.365302890539169,-6.365302890539169,False
P196_01901,loose_tight,heldout_family,1,1,none,4,1.0,-5.055309385061264,5.055309385061264,False
P196_01902,loose_tight,heldout_family,1,0,none,4,1.0,5.194024175405502,5.194024175405502,True
P196_01903,loose_tight,heldout_family,1,0,none,4,1.0,5.207808256149292,5.207808256149292,True
P196_01904,loose_tight,heldout_family,1,1,none,4,1.0,-5.191721349954605,5.191721349954605,False
P196_01905,loose_tight,heldout_family,0,1,none,4,1.0,-6.708500504493713,-6.708500504493713,False
P196_01906,loose_tight,heldout_family,0,0,none,4,1.0,6.638333767652512,-6.638333767652512,True
P196_01907,loose_tight,heldout_family,0,0,none,4,1.0,6.579833477735519,-6.579833477735519,True
P196_01908,loose_tight,heldout_family,0,1,none,4,1.0,-6.433519512414932,-6.433519512414932,False
P196_01909,loose_tight,heldout_family,1,1,none,4,1.0,-5.056159853935242,5.056159853935242,False
P196_01910,loose_tight,heldout_family,1,0,none,4,1.0,5.140536963939667,5.140536963939667,True
P196_01911,loose_tight,heldout_family,1,0,none,4,1.0,5.212380588054657,5.212380588054657,True
P196_01912,loose_tight,heldout_family,1,1,none,4,1.0,-5.124745458364487,5.124745458364487,False
P196_01913,loose_tight,heldout_family,0,1,none,4,1.0,-6.572488844394684,-6.572488844394684,False
P196_01914,loose_tight,heldout_family,0,0,none,4,1.0,6.511875659227371,-6.511875659227371,True
P196_01915,loose_tight,heldout_family,0,0,none,4,1.0,6.460823595523834,-6.460823595523834,True
P196_01916,loose_tight,heldout_family,0,1,none,4,1.0,-6.317671746015549,-6.317671746015549,False
P196_01917,loose_tight,heldout_family,1,1,none,4,1.0,-5.292613923549652,5.292613923549652,False
P196_01918,loose_tight,heldout_family,1,0,none,4,1.0,5.36367529630661,5.36367529630661,True
P196_01919,loose_tight,heldout_family,1,0,none,4,1.0,5.426237344741821,5.426237344741821,True
P196_01920,loose_tight,heldout_family,1,1,none,4,1.0,-5.3268057107925415,5.3268057107925415,False
P196_00961,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.5732554346323013,-2.5732554346323013,False
P196_00962,clean_dirty,heldout_family,0,0,remove,4,1.0,2.889201208949089,-2.889201208949089,True
P196_00963,clean_dirty,heldout_family,0,0,remove,4,1.0,2.6302261352539062,-2.6302261352539062,True
P196_00964,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.7576504945755005,-2.7576504945755005,False
P196_00965,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.927603632211685,2.927603632211685,False
P196_00966,clean_dirty,heldout_family,1,0,remove,4,1.0,2.538636103272438,2.538636103272438,True
P196_00967,clean_dirty,heldout_family,1,0,remove,4,1.0,2.9251194447278976,2.9251194447278976,True
P196_00968,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.4543523490428925,2.4543523490428925,False
P196_00969,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.4651422053575516,-2.4651422053575516,False
P196_00970,clean_dirty,heldout_family,0,0,remove,4,1.0,2.787700742483139,-2.787700742483139,True
P196_00971,clean_dirty,heldout_family,0,0,remove,4,1.0,2.5372094810009003,-2.5372094810009003,True
P196_00972,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.65059956908226,-2.65059956908226,False
P196_00973,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.1392249017953873,3.1392249017953873,False
P196_00974,clean_dirty,heldout_family,1,0,remove,4,1.0,2.760157525539398,2.760157525539398,True
P196_00975,clean_dirty,heldout_family,1,0,remove,4,1.0,3.129992589354515,3.129992589354515,True
P196_00976,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.6714859157800674,2.6714859157800674,False
P196_00977,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.4295977652072906,-2.4295977652072906,False
P196_00978,clean_dirty,heldout_family,0,0,remove,4,1.0,2.7394276559352875,-2.7394276559352875,True
P196_00979,clean_dirty,heldout_family,0,0,remove,4,1.0,2.5051069110631943,-2.5051069110631943,True
P196_00980,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6079674065113068,-2.6079674065113068,False
P196_00981,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.0122289657592773,3.0122289657592773,False
P196_00982,clean_dirty,heldout_family,1,0,remove,4,1.0,2.627553030848503,2.627553030848503,True
P196_00983,clean_dirty,heldout_family,1,0,remove,4,1.0,3.0044394582509995,3.0044394582509995,True
P196_00984,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.5374384224414825,2.5374384224414825,False
P196_00985,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.596004530787468,-2.596004530787468,False
P196_00986,clean_dirty,heldout_family,0,0,remove,4,1.0,2.903600588440895,-2.903600588440895,True
P196_00987,clean_dirty,heldout_family,0,0,remove,4,1.0,2.666293144226074,-2.666293144226074,True
P196_00988,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.793921574950218,-2.793921574950218,False
P196_00989,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.937962606549263,2.937962606549263,False
P196_00990,clean_dirty,heldout_family,1,0,remove,4,1.0,2.5523814111948013,2.5523814111948013,True
P196_00991,clean_dirty,heldout_family,1,0,remove,4,1.0,2.928330510854721,2.928330510854721,True
P196_00992,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.4685916006565094,2.4685916006565094,False
P196_00993,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.45530042052269,-2.45530042052269,False
P196_00994,clean_dirty,heldout_family,0,0,remove,4,1.0,2.753294885158539,-2.753294885158539,True
P196_00995,clean_dirty,heldout_family,0,0,remove,4,1.0,2.5141659677028656,-2.5141659677028656,True
P196_00996,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6130951941013336,-2.6130951941013336,False
P196_00997,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.063777878880501,3.063777878880501,False
P196_00998,clean_dirty,heldout_family,1,0,remove,4,1.0,2.672039896249771,2.672039896249771,True
P196_00999,clean_dirty,heldout_family,1,0,remove,4,1.0,3.058726266026497,3.058726266026497,True
P196_01000,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.596175253391266,2.596175253391266,False
P196_01001,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.5170515924692154,-2.5170515924692154,False
P196_01002,clean_dirty,heldout_family,0,0,remove,4,1.0,2.8240318596363068,-2.8240318596363068,True
P196_01003,clean_dirty,heldout_family,0,0,remove,4,1.0,2.579008027911186,-2.579008027911186,True
P196_01004,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6878299564123154,-2.6878299564123154,False
P196_01005,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.0723904818296432,3.0723904818296432,False
P196_01006,clean_dirty,heldout_family,1,0,remove,4,1.0,2.6772118657827377,2.6772118657827377,True
P196_01007,clean_dirty,heldout_family,1,0,remove,4,1.0,3.063266783952713,3.063266783952713,True
P196_01008,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.6029519736766815,2.6029519736766815,False
P196_01009,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.603110432624817,-2.603110432624817,False
P196_01010,clean_dirty,heldout_family,0,0,remove,4,1.0,2.930522859096527,-2.930522859096527,True
P196_01011,clean_dirty,heldout_family,0,0,remove,4,1.0,2.668787896633148,-2.668787896633148,True
P196_01012,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.8129807710647583,-2.8129807710647583,False
P196_01013,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.916771024465561,2.916771024465561,False
P196_01014,clean_dirty,heldout_family,1,0,remove,4,1.0,2.51081283390522,2.51081283390522,True
P196_01015,clean_dirty,heldout_family,1,0,remove,4,1.0,2.9102622121572495,2.9102622121572495,True
P196_01016,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.431872457265854,2.431872457265854,False
P196_01017,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.5161341577768326,-2.5161341577768326,False
P196_01018,clean_dirty,heldout_family,0,0,remove,4,1.0,2.8273075968027115,-2.8273075968027115,True
P196_01019,clean_dirty,heldout_family,0,0,remove,4,1.0,2.5796555876731873,-2.5796555876731873,True
P196_01020,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.7044335454702377,-2.7044335454702377,False
P196_01021,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.1157988905906677,3.1157988905906677,False
P196_01022,clean_dirty,heldout_family,1,0,remove,4,1.0,2.7164392918348312,2.7164392918348312,True
P196_01023,clean_dirty,heldout_family,1,0,remove,4,1.0,3.1002788692712784,3.1002788692712784,True
P196_01024,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.6238251477479935,2.6238251477479935,False
P196_01025,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.473132237792015,-2.473132237792015,False
P196_01026,clean_dirty,heldout_family,0,0,remove,4,1.0,2.8445111513137817,-2.8445111513137817,True
P196_01027,clean_dirty,heldout_family,0,0,remove,4,1.0,2.4808798283338547,-2.4808798283338547,True
P196_01028,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.753398835659027,-2.753398835659027,False
P196_01029,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.6409062445163727,2.6409062445163727,False
P196_01030,clean_dirty,heldout_family,1,0,remove,4,1.0,2.502434641122818,2.502434641122818,True
P196_01031,clean_dirty,heldout_family,1,0,remove,4,1.0,2.7593374103307724,2.7593374103307724,True
P196_01032,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.431745558977127,2.431745558977127,False
P196_01033,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.356885015964508,-2.356885015964508,False
P196_01034,clean_dirty,heldout_family,0,0,remove,4,1.0,2.7310353219509125,-2.7310353219509125,True
P196_01035,clean_dirty,heldout_family,0,0,remove,4,1.0,2.3768014013767242,-2.3768014013767242,True
P196_01036,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6124991178512573,-2.6124991178512573,False
P196_01037,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.900016725063324,2.900016725063324,False
P196_01038,clean_dirty,heldout_family,1,0,remove,4,1.0,2.740647315979004,2.740647315979004,True
P196_01039,clean_dirty,heldout_family,1,0,remove,4,1.0,3.0142822712659836,3.0142822712659836,True
P196_01040,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.688630998134613,2.688630998134613,False
P196_01041,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.3522578179836273,-2.3522578179836273,False
P196_01042,clean_dirty,heldout_family,0,0,remove,4,1.0,2.7101631313562393,-2.7101631313562393,True
P196_01043,clean_dirty,heldout_family,0,0,remove,4,1.0,2.3657398223876953,-2.3657398223876953,True
P196_01044,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.59832963347435,-2.59832963347435,False
P196_01045,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.7529572248458862,2.7529572248458862,False
P196_01046,clean_dirty,heldout_family,1,0,remove,4,1.0,2.6067591309547424,2.6067591309547424,True
P196_01047,clean_dirty,heldout_family,1,0,remove,4,1.0,2.8789071440696716,2.8789071440696716,True
P196_01048,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.5414582192897797,2.5414582192897797,False
P196_01049,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.53683565557003,-2.53683565557003,False
P196_01050,clean_dirty,heldout_family,0,0,remove,4,1.0,2.858915224671364,-2.858915224671364,True
P196_01051,clean_dirty,heldout_family,0,0,remove,4,1.0,2.541512593626976,-2.541512593626976,True
P196_01052,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.7601051926612854,-2.7601051926612854,False
P196_01053,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.65802863240242,2.65802863240242,False
P196_01054,clean_dirty,heldout_family,1,0,remove,4,1.0,2.532199949026108,2.532199949026108,True
P196_01055,clean_dirty,heldout_family,1,0,remove,4,1.0,2.7683086544275284,2.7683086544275284,True
P196_01056,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.4614161550998688,2.4614161550998688,False
P196_01057,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.380854696035385,-2.380854696035385,False
P196_01058,clean_dirty,heldout_family,0,0,remove,4,1.0,2.7295981496572495,-2.7295981496572495,True
P196_01059,clean_dirty,heldout_family,0,0,remove,4,1.0,2.380391165614128,-2.380391165614128,True
P196_01060,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.618367075920105,-2.618367075920105,False
P196_01061,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.7791749089956284,2.7791749089956284,False
P196_01062,clean_dirty,heldout_family,1,0,remove,4,1.0,2.643853098154068,2.643853098154068,True
P196_01063,clean_dirty,heldout_family,1,0,remove,4,1.0,2.903470888733864,2.903470888733864,True
P196_01064,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.589003562927246,2.589003562927246,False
P196_01065,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.4197463244199753,-2.4197463244199753,False
P196_01066,clean_dirty,heldout_family,0,0,remove,4,1.0,2.767287239432335,-2.767287239432335,True
P196_01067,clean_dirty,heldout_family,0,0,remove,4,1.0,2.431837946176529,-2.431837946176529,True
P196_01068,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6615113466978073,-2.6615113466978073,False
P196_01069,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.794693022966385,2.794693022966385,False
P196_01070,clean_dirty,heldout_family,1,0,remove,4,1.0,2.657221883535385,2.657221883535385,True
P196_01071,clean_dirty,heldout_family,1,0,remove,4,1.0,2.902411535382271,2.902411535382271,True
P196_01072,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.604249894618988,2.604249894618988,False
P196_01073,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.503441721200943,-2.503441721200943,False
P196_01074,clean_dirty,heldout_family,0,0,remove,4,1.0,2.872615799307823,-2.872615799307823,True
P196_01075,clean_dirty,heldout_family,0,0,remove,4,1.0,2.5097151696681976,-2.5097151696681976,True
P196_01076,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.7701092660427094,-2.7701092660427094,False
P196_01077,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.654326409101486,2.654326409101486,False
P196_01078,clean_dirty,heldout_family,1,0,remove,4,1.0,2.503137528896332,2.503137528896332,True
P196_01079,clean_dirty,heldout_family,1,0,remove,4,1.0,2.7633820176124573,2.7633820176124573,True
P196_01080,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.4371299743652344,2.4371299743652344,False
P196_01081,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.391750290989876,-2.391750290989876,False
P196_01082,clean_dirty,heldout_family,0,0,remove,4,1.0,2.7428092509508133,-2.7428092509508133,True
P196_01083,clean_dirty,heldout_family,0,0,remove,4,1.0,2.412388890981674,-2.412388890981674,True
P196_01084,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6580761820077896,-2.6580761820077896,False
P196_01085,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.8509758710861206,2.8509758710861206,False
P196_01086,clean_dirty,heldout_family,1,0,remove,4,1.0,2.713328391313553,2.713328391313553,True
P196_01087,clean_dirty,heldout_family,1,0,remove,4,1.0,2.953857406973839,2.953857406973839,True
P196_01088,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.641223818063736,2.641223818063736,False
P196_01089,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.555693566799164,-2.555693566799164,False
P196_01090,clean_dirty,heldout_family,0,0,remove,4,1.0,2.6704569160938263,-2.6704569160938263,True
P196_01091,clean_dirty,heldout_family,0,0,remove,4,1.0,2.6394404768943787,-2.6394404768943787,True
P196_01092,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.6773329824209213,-2.6773329824209213,False
P196_01093,clean_dirty,heldout_family,1,1,remove,4,1.0,-2.8634833097457886,2.8634833097457886,False
P196_01094,clean_dirty,heldout_family,1,0,remove,4,1.0,2.962178334593773,2.962178334593773,True
P196_01095,clean_dirty,heldout_family,1,0,remove,4,1.0,3.1008111089468002,3.1008111089468002,True
P196_01096,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.0168810933828354,3.0168810933828354,False
P196_01097,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.418064147233963,-2.418064147233963,False
P196_01098,clean_dirty,heldout_family,0,0,remove,4,1.0,2.520062416791916,-2.520062416791916,True
P196_01099,clean_dirty,heldout_family,0,0,remove,4,1.0,2.509846717119217,-2.509846717119217,True
P196_01100,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.5175733268260956,-2.5175733268260956,False
P196_01101,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.1400165259838104,3.1400165259838104,False
P196_01102,clean_dirty,heldout_family,1,0,remove,4,1.0,3.2164317071437836,3.2164317071437836,True
P196_01103,clean_dirty,heldout_family,1,0,remove,4,1.0,3.356797218322754,3.356797218322754,True
P196_01104,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.2680748850107193,3.2680748850107193,False
P196_01105,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.393758773803711,-2.393758773803711,False
P196_01106,clean_dirty,heldout_family,0,0,remove,4,1.0,2.502784803509712,-2.502784803509712,True
P196_01107,clean_dirty,heldout_family,0,0,remove,4,1.0,2.482881635427475,-2.482881635427475,True
P196_01108,clean_dirty,heldout_family,0,1,remove,4,1.0,-2.494937986135483,-2.494937986135483,False
P196_01109,clean_dirty,heldout_family,1,1,remove,4,1.0,-3.026580899953842,3.026580899953842,False
