column,subtask,n_items,gain_prev_to_best,gain_prev_to_best_per_item,loss_prev_to_best,loss_prev_to_best_per_item,gain_best_to_next,gain_best_to_next_per_item,loss_best_to_next,loss_best_to_next_per_item,transient_gain_best_only_vs_neighbors,transient_gain_best_only_vs_neighbors_per_item,persistent_gain_prev_to_best_through_next,persistent_gain_prev_to_best_through_next_per_item,recovered_loss_best_only_vs_neighbors,recovered_loss_best_only_vs_neighbors_per_item,gain_best_to_final,gain_best_to_final_per_item,loss_best_to_final,loss_best_to_final_per_item,net_prev_to_best,net_best_to_next,net_best_to_final,mean_flip_count_all,frac_any_flip_all
Entity,move_contents_5_ops,116,4,0.034482758620689655,2,0.017241379310344827,2,0.017241379310344827,6,0.05172413793103448,4,0.034482758620689655,0,0.0,2,0.017241379310344827,3,0.02586206896551724,8,0.06896551724137931,2,-4,-5,0.8448275862068966,0.2672413793103448
Entity,regular_1_ops,409,8,0.019559902200488997,6,0.014669926650366748,6,0.014669926650366748,7,0.017114914425427872,4,0.009779951100244499,4,0.009779951100244499,2,0.004889975550122249,2,0.004889975550122249,6,0.014669926650366748,2,-1,-4,0.4180929095354523,0.1491442542787286
Entity,regular_5_ops,94,0,0.0,2,0.02127659574468085,2,0.02127659574468085,0,0.0,0,0.0,0,0.0,1,0.010638297872340425,3,0.031914893617021274,0,0.0,-2,2,3,0.4148936170212766,0.18085106382978725
Entity,ambiref_5_ops,123,1,0.008130081300813009,2,0.016260162601626018,1,0.008130081300813009,1,0.008130081300813009,1,0.008130081300813009,0,0.0,0,0.0,1,0.008130081300813009,2,0.016260162601626018,-1,0,-1,0.3333333333333333,0.12195121951219512
Entity,move_contents_0_ops,516,13,0.025193798449612403,13,0.025193798449612403,10,0.01937984496124031,8,0.015503875968992248,4,0.007751937984496124,9,0.01744186046511628,5,0.009689922480620155,14,0.027131782945736434,10,0.01937984496124031,0,2,4,0.7093023255813954,0.2441860465116279
Entity,regular_4_ops,388,12,0.030927835051546393,12,0.030927835051546393,5,0.01288659793814433,7,0.01804123711340206,4,0.010309278350515464,8,0.020618556701030927,5,0.01288659793814433,6,0.015463917525773196,14,0.03608247422680412,0,-2,-8,0.6134020618556701,0.20103092783505155
GlobalPIQA,global_piqa_nonparallel,100,2,0.02,2,0.02,1,0.01,1,0.01,0,0.0,2,0.02,0,0.0,0,0.0,2,0.02,0,0,-2,0.52,0.2
GlobalPIQA,global_piqa_parallel,103,1,0.009708737864077669,1,0.009708737864077669,1,0.009708737864077669,4,0.038834951456310676,1,0.009708737864077669,0,0.0,1,0.009708737864077669,2,0.019417475728155338,2,0.019417475728155338,0,-3,0,0.47572815533980584,0.1553398058252427
Supplement,subject_aux_inversion,3867,55,0.014222911817946729,28,0.0072407551073183345,25,0.006464959917248513,33,0.008533747090768037,16,0.004137574347039048,39,0.01008533747090768,11,0.0028445823635893457,38,0.00982673907421774,49,0.012671321437807085,27,-8,-11,0.4230669769847427,0.15541763641065426
Supplement,qa_congruence_tricky,165,0,0.0,7,0.04242424242424243,1,0.006060606060606061,0,0.0,0,0.0,0,0.0,1,0.006060606060606061,5,0.030303030303030304,2,0.012121212121212121,-7,1,3,0.5575757575757576,0.21818181818181817
Supplement,hypernym,842,14,0.0166270783847981,10,0.011876484560570071,10,0.011876484560570071,10,0.011876484560570071,5,0.0059382422802850355,9,0.010688836104513063,3,0.0035629453681710215,8,0.009501187648456057,10,0.011876484560570071,4,0,-2,0.45605700712589076,0.19121140142517815
Supplement,qa_congruence_easy,64,3,0.046875,1,0.015625,0,0.0,1,0.015625,1,0.015625,2,0.03125,0,0.0,1,0.015625,0,0.0,2,-1,1,0.5,0.203125
Supplement,turn_taking,280,0,0.0,1,0.0035714285714285713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0035714285714285713,-1,0,-1,0.2785714285714286,0.12857142857142856
