example_id,source,words,loss,n_masked,arm,role,checkpoint,seed
21191,childes,160,1.6914663314819336,37,DUP,DUP,chck_80M,43022
28823,gutenberg,160,2.1455078125,33,DUP,DUP,chck_80M,43022
40228,open_subtitles,160,2.368454933166504,43,DUP,DUP,chck_80M,43022
506,bnc_spoken,160,3.21412992477417,33,DUP,DUP,chck_80M,43022
23120,gutenberg,160,3.27843976020813,30,DUP,DUP,chck_80M,43022
61286,simple_wiki,160,3.7793824672698975,33,DUP,DUP,chck_80M,43022
31754,gutenberg,160,3.4012420177459717,38,DUP,DUP,chck_80M,43022
15960,childes,160,0.7395421862602234,24,DUP,DUP,chck_80M,43022
12043,childes,160,0.42261597514152527,49,DUP,DUP,chck_80M,43022
28120,gutenberg,160,3.661191940307617,22,DUP,DUP,chck_80M,43022
35194,gutenberg,160,3.0079495906829834,37,DUP,DUP,chck_80M,43022
48498,open_subtitles,160,2.9663500785827637,36,DUP,DUP,chck_80M,43022
22433,childes,160,0.8433631658554077,44,DUP,DUP,chck_80M,43022
7881,childes,160,1.503563642501831,31,DUP,DUP,chck_80M,43022
28592,gutenberg,160,2.588732957839966,31,DUP,DUP,chck_80M,43022
17153,childes,160,2.908500909805298,37,DUP,DUP,chck_80M,43022
28963,gutenberg,160,2.8033032417297363,25,DUP,DUP,chck_80M,43022
56180,simple_wiki,160,2.0976216793060303,31,DUP,DUP,chck_80M,43022
7527,childes,160,1.8338078260421753,34,DUP,DUP,chck_80M,43022
60254,simple_wiki,160,4.142752647399902,40,DUP,DUP,chck_80M,43022
32331,gutenberg,160,4.399103164672852,36,DUP,DUP,chck_80M,43022
16828,childes,160,1.4197198152542114,37,DUP,DUP,chck_80M,43022
32958,gutenberg,160,3.40887451171875,39,DUP,DUP,chck_80M,43022
48561,open_subtitles,160,3.0315535068511963,37,DUP,DUP,chck_80M,43022
49712,open_subtitles,160,1.984472393989563,39,DUP,DUP,chck_80M,43022
43092,open_subtitles,160,2.4275319576263428,33,DUP,DUP,chck_80M,43022
40614,open_subtitles,160,2.8781750202178955,40,DUP,DUP,chck_80M,43022
45882,open_subtitles,160,4.076143741607666,25,DUP,DUP,chck_80M,43022
62024,simple_wiki,160,3.501265048980713,39,DUP,DUP,chck_80M,43022
37566,gutenberg,160,2.7132034301757812,27,DUP,DUP,chck_80M,43022
16806,childes,160,1.2487647533416748,34,DUP,DUP,chck_80M,43022
16931,childes,160,1.3958860635757446,35,DUP,DUP,chck_80M,43022
48888,open_subtitles,160,4.479297161102295,31,DUP,DUP,chck_80M,43022
1630,bnc_spoken,160,2.5338826179504395,25,DUP,DUP,chck_80M,43022
5929,childes,160,0.842081606388092,34,DUP,DUP,chck_80M,43022
22575,gutenberg,160,2.6228747367858887,41,DUP,DUP,chck_80M,43022
34606,gutenberg,160,3.7200193405151367,26,DUP,DUP,chck_80M,43022
17319,childes,160,1.7498770952224731,37,DUP,DUP,chck_80M,43022
1031,bnc_spoken,160,4.170260906219482,25,DUP,DUP,chck_80M,43022
61109,simple_wiki,160,2.8120925426483154,29,DUP,DUP,chck_80M,43022
34884,gutenberg,160,2.2202491760253906,31,DUP,DUP,chck_80M,43022
30158,gutenberg,160,3.7281882762908936,28,DUP,DUP,chck_80M,43022
10314,childes,160,1.6340845823287964,44,DUP,DUP,chck_80M,43022
2431,bnc_spoken,160,3.8215432167053223,29,DUP,DUP,chck_80M,43022
36448,gutenberg,160,3.599775791168213,32,DUP,DUP,chck_80M,43022
47122,open_subtitles,160,2.9598631858825684,33,DUP,DUP,chck_80M,43022
13950,childes,160,1.3008887767791748,41,DUP,DUP,chck_80M,43022
52889,simple_wiki,160,3.4612224102020264,32,DUP,DUP,chck_80M,43022
52970,simple_wiki,160,2.4640889167785645,39,DUP,DUP,chck_80M,43022
11170,childes,160,1.1200610399246216,37,DUP,DUP,chck_80M,43022
30406,gutenberg,160,2.4607715606689453,29,DUP,DUP,chck_80M,43022
60962,simple_wiki,160,2.664685010910034,37,DUP,DUP,chck_80M,43022
49738,open_subtitles,160,2.545166015625,33,DUP,DUP,chck_80M,43022
9205,childes,160,1.7412692308425903,36,DUP,DUP,chck_80M,43022
6139,childes,160,1.3552260398864746,39,DUP,DUP,chck_80M,43022
18439,childes,160,1.9188076257705688,37,DUP,DUP,chck_80M,43022
61259,simple_wiki,160,4.441411018371582,42,DUP,DUP,chck_80M,43022
21427,childes,160,1.6899951696395874,42,DUP,DUP,chck_80M,43022
56953,simple_wiki,160,2.329601764678955,45,DUP,DUP,chck_80M,43022
32690,gutenberg,160,3.8609817028045654,32,DUP,DUP,chck_80M,43022
325,bnc_spoken,160,3.552567958831787,31,DUP,DUP,chck_80M,43022
31160,gutenberg,160,3.0495903491973877,35,DUP,DUP,chck_80M,43022
10560,childes,160,1.0349971055984497,45,DUP,DUP,chck_80M,43022
9575,childes,160,1.4190090894699097,39,DUP,DUP,chck_80M,43022
31288,gutenberg,160,2.2649974822998047,31,DUP,DUP,chck_80M,43022
38434,gutenberg,160,3.254549264907837,29,DUP,DUP,chck_80M,43022
18271,childes,160,0.5192734003067017,42,DUP,DUP,chck_80M,43022
49642,open_subtitles,160,3.473540782928467,34,DUP,DUP,chck_80M,43022
16696,childes,160,2.0528082847595215,51,DUP,DUP,chck_80M,43022
54256,simple_wiki,160,1.9918403625488281,37,DUP,DUP,chck_80M,43022
6085,childes,160,1.3874948024749756,48,DUP,DUP,chck_80M,43022
40785,open_subtitles,160,2.949920892715454,43,DUP,DUP,chck_80M,43022
54216,simple_wiki,160,3.244859218597412,31,DUP,DUP,chck_80M,43022
18312,childes,160,1.577527403831482,34,DUP,DUP,chck_80M,43022
5359,childes,160,1.395325779914856,35,DUP,DUP,chck_80M,43022
13651,childes,160,1.3085212707519531,32,DUP,DUP,chck_80M,43022
25316,gutenberg,160,5.399512767791748,42,DUP,DUP,chck_80M,43022
55767,simple_wiki,160,3.5928962230682373,42,DUP,DUP,chck_80M,43022
10019,childes,160,1.0068645477294922,36,DUP,DUP,chck_80M,43022
41663,open_subtitles,160,4.462358474731445,39,DUP,DUP,chck_80M,43022
10421,childes,160,2.089099645614624,44,DUP,DUP,chck_80M,43022
21257,childes,160,1.290367603302002,49,DUP,DUP,chck_80M,43022
54326,simple_wiki,160,3.828714370727539,39,DUP,DUP,chck_80M,43022
39656,open_subtitles,160,3.4698421955108643,32,DUP,DUP,chck_80M,43022
17439,childes,160,1.8472836017608643,31,DUP,DUP,chck_80M,43022
61602,simple_wiki,160,3.6858489513397217,34,DUP,DUP,chck_80M,43022
131,bnc_spoken,160,3.919065475463867,28,DUP,DUP,chck_80M,43022
16179,childes,160,1.6622931957244873,22,DUP,DUP,chck_80M,43022
47560,open_subtitles,160,2.6618831157684326,32,DUP,DUP,chck_80M,43022
45503,open_subtitles,160,2.917189359664917,40,DUP,DUP,chck_80M,43022
62294,simple_wiki,160,2.058439254760742,38,DUP,DUP,chck_80M,43022
24043,gutenberg,160,2.605023145675659,33,DUP,DUP,chck_80M,43022
17139,childes,160,2.309680700302124,42,DUP,DUP,chck_80M,43022
39575,open_subtitles,160,3.6220765113830566,37,DUP,DUP,chck_80M,43022
4536,bnc_spoken,160,3.571603298187256,21,DUP,DUP,chck_80M,43022
5530,childes,160,2.198747158050537,36,DUP,DUP,chck_80M,43022
37077,gutenberg,160,3.061774492263794,26,DUP,DUP,chck_80M,43022
23273,gutenberg,160,3.0843303203582764,42,DUP,DUP,chck_80M,43022
5445,childes,160,1.0962049961090088,22,DUP,DUP,chck_80M,43022
2510,bnc_spoken,160,4.015789031982422,32,DUP,DUP,chck_80M,43022
5612,childes,160,1.4424822330474854,35,DUP,DUP,chck_80M,43022
15031,childes,160,1.3216991424560547,34,DUP,DUP,chck_80M,43022
3310,bnc_spoken,160,3.475309371948242,30,DUP,DUP,chck_80M,43022
54869,simple_wiki,160,3.6820476055145264,39,DUP,DUP,chck_80M,43022
17896,childes,160,0.5783208012580872,26,DUP,DUP,chck_80M,43022
32164,gutenberg,160,2.7405736446380615,37,DUP,DUP,chck_80M,43022
15158,childes,160,1.8462167978286743,32,DUP,DUP,chck_80M,43022
8750,childes,160,0.5493737459182739,24,DUP,DUP,chck_80M,43022
6808,childes,160,1.2095552682876587,45,DUP,DUP,chck_80M,43022
39915,open_subtitles,160,3.749236583709717,35,DUP,DUP,chck_80M,43022
2649,bnc_spoken,160,2.9243650436401367,28,DUP,DUP,chck_80M,43022
11475,childes,160,1.1701312065124512,36,DUP,DUP,chck_80M,43022
9607,childes,160,1.1970967054367065,42,DUP,DUP,chck_80M,43022
19315,childes,160,1.6133151054382324,48,DUP,DUP,chck_80M,43022
50365,open_subtitles,160,3.458641290664673,39,DUP,DUP,chck_80M,43022
43973,open_subtitles,160,2.42737078666687,37,DUP,DUP,chck_80M,43022
14627,childes,160,1.2747011184692383,35,DUP,DUP,chck_80M,43022
47630,open_subtitles,160,3.152108669281006,38,DUP,DUP,chck_80M,43022
29766,gutenberg,160,2.790161609649658,27,DUP,DUP,chck_80M,43022
9662,childes,160,2.144484043121338,33,DUP,DUP,chck_80M,43022
19325,childes,160,1.5133775472640991,28,DUP,DUP,chck_80M,43022
20446,childes,160,0.6886572241783142,40,DUP,DUP,chck_80M,43022
29767,gutenberg,160,3.0869414806365967,31,DUP,DUP,chck_80M,43022
17812,childes,160,1.2548456192016602,34,DUP,DUP,chck_80M,43022
56582,simple_wiki,160,4.045007228851318,49,DUP,DUP,chck_80M,43022
3959,bnc_spoken,160,2.613060712814331,24,DUP,DUP,chck_80M,43022
29519,gutenberg,160,3.993072509765625,43,DUP,DUP,chck_80M,43022
26178,gutenberg,160,1.8854830265045166,35,DUP,DUP,chck_80M,43022
30244,gutenberg,160,3.231044292449951,35,DUP,DUP,chck_80M,43022
42879,open_subtitles,160,3.7201781272888184,42,DUP,DUP,chck_80M,43022
25893,gutenberg,160,3.8302149772644043,33,DUP,DUP,chck_80M,43022
23531,gutenberg,160,2.4470465183258057,22,DUP,DUP,chck_80M,43022
5972,childes,160,1.1115137338638306,28,DUP,DUP,chck_80M,43022
13039,childes,160,1.5437958240509033,39,DUP,DUP,chck_80M,43022
36133,gutenberg,160,2.7644996643066406,36,DUP,DUP,chck_80M,43022
29431,gutenberg,160,4.670363426208496,30,DUP,DUP,chck_80M,43022
20306,childes,160,2.135615110397339,18,DUP,DUP,chck_80M,43022
26398,gutenberg,160,2.7519118785858154,25,DUP,DUP,chck_80M,43022
16672,childes,160,1.5104917287826538,29,DUP,DUP,chck_80M,43022
22344,childes,160,1.4256556034088135,37,DUP,DUP,chck_80M,43022
16421,childes,160,1.0579241514205933,35,DUP,DUP,chck_80M,43022
23286,gutenberg,160,3.6800758838653564,35,DUP,DUP,chck_80M,43022
32060,gutenberg,160,2.516648530960083,30,DUP,DUP,chck_80M,43022
7664,childes,160,1.2757097482681274,32,DUP,DUP,chck_80M,43022
33085,gutenberg,160,2.167849540710449,29,DUP,DUP,chck_80M,43022
36269,gutenberg,160,2.7724785804748535,32,DUP,DUP,chck_80M,43022
61547,simple_wiki,160,3.695009469985962,36,DUP,DUP,chck_80M,43022
43733,open_subtitles,160,3.7361416816711426,40,DUP,DUP,chck_80M,43022
18259,childes,160,2.0509114265441895,41,DUP,DUP,chck_80M,43022
51731,open_subtitles,160,2.6029512882232666,29,DUP,DUP,chck_80M,43022
40086,open_subtitles,160,2.9738450050354004,39,DUP,DUP,chck_80M,43022
44305,open_subtitles,160,2.9404430389404297,41,DUP,DUP,chck_80M,43022
35781,gutenberg,160,4.39492654800415,45,DUP,DUP,chck_80M,43022
57742,simple_wiki,160,4.1444220542907715,45,DUP,DUP,chck_80M,43022
41469,open_subtitles,160,4.651875019073486,35,DUP,DUP,chck_80M,43022
25655,gutenberg,160,3.184298276901245,32,DUP,DUP,chck_80M,43022
18468,childes,160,0.9689251184463501,56,DUP,DUP,chck_80M,43022
58594,simple_wiki,160,3.1185896396636963,35,DUP,DUP,chck_80M,43022
59873,simple_wiki,160,2.425966501235962,41,DUP,DUP,chck_80M,43022
43930,open_subtitles,160,2.751739501953125,20,DUP,DUP,chck_80M,43022
61406,simple_wiki,160,1.5319970846176147,33,DUP,DUP,chck_80M,43022
33658,gutenberg,160,1.49380624294281,29,DUP,DUP,chck_80M,43022
53167,simple_wiki,160,0.22897613048553467,31,DUP,DUP,chck_80M,43022
292,bnc_spoken,160,3.7484219074249268,35,DUP,DUP,chck_80M,43022
1552,bnc_spoken,160,3.168386936187744,33,DUP,DUP,chck_80M,43022
10991,childes,160,1.6913692951202393,41,DUP,DUP,chck_80M,43022
8567,childes,160,1.0436358451843262,42,DUP,DUP,chck_80M,43022
14578,childes,160,2.3241348266601562,29,DUP,DUP,chck_80M,43022
32196,gutenberg,160,3.682577610015869,34,DUP,DUP,chck_80M,43022
18467,childes,160,1.2695313692092896,30,DUP,DUP,chck_80M,43022
52439,open_subtitles,160,3.8142893314361572,38,DUP,DUP,chck_80M,43022
45452,open_subtitles,160,3.0197103023529053,37,DUP,DUP,chck_80M,43022
41693,open_subtitles,160,2.4690091609954834,33,DUP,DUP,chck_80M,43022
10085,childes,160,2.0521373748779297,33,DUP,DUP,chck_80M,43022
49919,open_subtitles,160,3.329624652862549,32,DUP,DUP,chck_80M,43022
16766,childes,160,1.6155564785003662,28,DUP,DUP,chck_80M,43022
18759,childes,160,1.3046196699142456,39,DUP,DUP,chck_80M,43022
17284,childes,160,2.629680633544922,31,DUP,DUP,chck_80M,43022
51276,open_subtitles,160,2.483654022216797,33,DUP,DUP,chck_80M,43022
35854,gutenberg,160,5.805669784545898,37,DUP,DUP,chck_80M,43022
37126,gutenberg,160,3.226658344268799,30,DUP,DUP,chck_80M,43022
58269,simple_wiki,160,3.023141860961914,31,DUP,DUP,chck_80M,43022
35700,gutenberg,160,3.674598217010498,32,DUP,DUP,chck_80M,43022
5084,childes,160,0.7780607342720032,36,DUP,DUP,chck_80M,43022
5791,childes,160,0.40865805745124817,31,DUP,DUP,chck_80M,43022
43586,open_subtitles,160,3.10331130027771,31,DUP,DUP,chck_80M,43022
35838,gutenberg,160,5.146590232849121,39,DUP,DUP,chck_80M,43022
2025,bnc_spoken,160,2.8743014335632324,31,DUP,DUP,chck_80M,43022
2783,bnc_spoken,160,3.4908225536346436,22,DUP,DUP,chck_80M,43022
48117,open_subtitles,160,2.5366833209991455,25,DUP,DUP,chck_80M,43022
60362,simple_wiki,160,2.292015790939331,41,DUP,DUP,chck_80M,43022
8303,childes,160,1.85748291015625,32,DUP,DUP,chck_80M,43022
10578,childes,160,1.6841827630996704,38,DUP,DUP,chck_80M,43022
44554,open_subtitles,160,3.5590410232543945,38,DUP,DUP,chck_80M,43022
38192,gutenberg,160,2.689920425415039,34,DUP,DUP,chck_80M,43022
40110,open_subtitles,160,2.3997249603271484,23,DUP,DUP,chck_80M,43022
62049,simple_wiki,160,0.3336353600025177,38,DUP,DUP,chck_80M,43022
47368,open_subtitles,160,3.8168094158172607,28,DUP,DUP,chck_80M,43022
44707,open_subtitles,160,0.939929723739624,32,DUP,DUP,chck_80M,43022
18428,childes,160,1.4528273344039917,41,DUP,DUP,chck_80M,43022
32911,gutenberg,160,3.13417387008667,23,DUP,DUP,chck_80M,43022
51739,open_subtitles,160,3.6349947452545166,41,DUP,DUP,chck_80M,43022
28398,gutenberg,160,3.653773784637451,30,DUP,DUP,chck_80M,43022
61699,simple_wiki,160,3.886286497116089,40,DUP,DUP,chck_80M,43022
59423,simple_wiki,160,3.301955461502075,42,DUP,DUP,chck_80M,43022
32694,gutenberg,160,4.068435192108154,35,DUP,DUP,chck_80M,43022
55167,simple_wiki,160,3.7339725494384766,39,DUP,DUP,chck_80M,43022
10217,childes,160,1.9543304443359375,36,DUP,DUP,chck_80M,43022
18761,childes,160,1.0280349254608154,34,DUP,DUP,chck_80M,43022
49644,open_subtitles,160,4.144498825073242,32,DUP,DUP,chck_80M,43022
27963,gutenberg,160,3.244171142578125,40,DUP,DUP,chck_80M,43022
16606,childes,160,2.283909320831299,44,DUP,DUP,chck_80M,43022
35056,gutenberg,160,4.44744348526001,34,DUP,DUP,chck_80M,43022
29704,gutenberg,160,3.4136345386505127,36,DUP,DUP,chck_80M,43022
38858,open_subtitles,160,1.9429761171340942,28,DUP,DUP,chck_80M,43022
40060,open_subtitles,160,3.25164794921875,40,DUP,DUP,chck_80M,43022
51385,open_subtitles,160,2.1393516063690186,40,DUP,DUP,chck_80M,43022
15389,childes,160,2.1182897090911865,40,DUP,DUP,chck_80M,43022
30276,gutenberg,160,4.149276256561279,37,DUP,DUP,chck_80M,43022
5544,childes,160,0.8213402032852173,41,DUP,DUP,chck_80M,43022
32129,gutenberg,160,2.7898991107940674,28,DUP,DUP,chck_80M,43022
5143,childes,160,1.287032961845398,42,DUP,DUP,chck_80M,43022
6084,childes,160,1.2468470335006714,29,DUP,DUP,chck_80M,43022
56941,simple_wiki,160,3.1914846897125244,42,DUP,DUP,chck_80M,43022
37371,gutenberg,160,3.776303291320801,41,DUP,DUP,chck_80M,43022
11598,childes,160,0.5509192943572998,38,DUP,DUP,chck_80M,43022
48273,open_subtitles,160,2.089045286178589,26,DUP,DUP,chck_80M,43022
8639,childes,160,2.615917682647705,26,DUP,DUP,chck_80M,43022
44764,open_subtitles,160,3.726264238357544,36,DUP,DUP,chck_80M,43022
33720,gutenberg,160,2.9255330562591553,33,DUP,DUP,chck_80M,43022
13969,childes,160,1.5023953914642334,35,DUP,DUP,chck_80M,43022
20316,childes,160,1.5626778602600098,39,DUP,DUP,chck_80M,43022
53437,simple_wiki,160,2.772125005722046,37,DUP,DUP,chck_80M,43022
29363,gutenberg,160,4.467652797698975,30,DUP,DUP,chck_80M,43022
18088,childes,160,1.6449748277664185,46,DUP,DUP,chck_80M,43022
41857,open_subtitles,160,2.905653476715088,30,DUP,DUP,chck_80M,43022
54044,simple_wiki,160,3.078734874725342,48,DUP,DUP,chck_80M,43022
53650,simple_wiki,160,2.207448959350586,36,DUP,DUP,chck_80M,43022
24676,gutenberg,160,2.737980604171753,24,DUP,DUP,chck_80M,43022
18279,childes,160,3.06355357170105,41,DUP,DUP,chck_80M,43022
8926,childes,160,2.5130362510681152,43,DUP,DUP,chck_80M,43022
45225,open_subtitles,160,2.5002121925354004,34,DUP,DUP,chck_80M,43022
20517,childes,160,1.8790394067764282,38,DUP,DUP,chck_80M,43022
27617,gutenberg,160,3.2312638759613037,35,DUP,DUP,chck_80M,43022
42130,open_subtitles,160,1.9966779947280884,31,DUP,DUP,chck_80M,43022
36011,gutenberg,160,4.4961090087890625,25,DUP,DUP,chck_80M,43022
31944,gutenberg,160,3.737215757369995,34,DUP,DUP,chck_80M,43022
15556,childes,160,0.5711685419082642,28,DUP,DUP,chck_80M,43022
48303,open_subtitles,160,3.119480609893799,29,DUP,DUP,chck_80M,43022
32212,gutenberg,160,2.7903687953948975,26,DUP,DUP,chck_80M,43022
26202,gutenberg,160,2.3882906436920166,31,DUP,DUP,chck_80M,43022
52060,open_subtitles,160,2.124617338180542,32,DUP,DUP,chck_80M,43022
34316,gutenberg,160,2.6649506092071533,30,DUP,DUP,chck_80M,43022
2841,bnc_spoken,160,3.0390751361846924,26,DUP,DUP,chck_80M,43022
16008,childes,160,0.8109142780303955,42,DUP,DUP,chck_80M,43022
13853,childes,160,2.15932559967041,47,DUP,DUP,chck_80M,43022
13680,childes,160,1.002806305885315,42,DUP,DUP,chck_80M,43022
50168,open_subtitles,160,2.8898093700408936,37,DUP,DUP,chck_80M,43022
36164,gutenberg,160,4.641592502593994,33,DUP,DUP,chck_80M,43022
36685,gutenberg,160,3.9913923740386963,27,DUP,DUP,chck_80M,43022
39360,open_subtitles,160,2.067559003829956,37,DUP,DUP,chck_80M,43022
38368,gutenberg,160,3.5309979915618896,39,DUP,DUP,chck_80M,43022
32074,gutenberg,160,5.0542521476745605,40,DUP,DUP,chck_80M,43022
21280,childes,160,2.2659707069396973,35,DUP,DUP,chck_80M,43022
12673,childes,160,0.5578574538230896,44,DUP,DUP,chck_80M,43022
15726,childes,160,0.7091653347015381,34,DUP,DUP,chck_80M,43022
53219,simple_wiki,160,3.260108232498169,44,DUP,DUP,chck_80M,43022
46691,open_subtitles,160,1.9318523406982422,29,DUP,DUP,chck_80M,43022
38221,gutenberg,160,2.8025410175323486,22,DUP,DUP,chck_80M,43022
46265,open_subtitles,160,2.082496166229248,35,DUP,DUP,chck_80M,43022
46632,open_subtitles,160,1.9829449653625488,23,DUP,DUP,chck_80M,43022
5846,childes,160,0.7676867842674255,39,DUP,DUP,chck_80M,43022
48279,open_subtitles,160,2.343749523162842,39,DUP,DUP,chck_80M,43022
43921,open_subtitles,160,3.0860025882720947,51,DUP,DUP,chck_80M,43022
50151,open_subtitles,160,3.090954303741455,34,DUP,DUP,chck_80M,43022
15805,childes,160,1.2267464399337769,39,DUP,DUP,chck_80M,43022
6763,childes,160,1.150704264640808,40,DUP,DUP,chck_80M,43022
20955,childes,160,1.2164323329925537,37,DUP,DUP,chck_80M,43022
23754,gutenberg,160,2.3679134845733643,40,DUP,DUP,chck_80M,43022
40227,open_subtitles,160,3.444981098175049,30,DUP,DUP,chck_80M,43022
56553,simple_wiki,160,3.8436620235443115,44,DUP,DUP,chck_80M,43022
7261,childes,160,1.2240285873413086,39,DUP,DUP,chck_80M,43022
48312,open_subtitles,160,4.236878395080566,36,DUP,DUP,chck_80M,43022
31174,gutenberg,160,3.408773899078369,49,DUP,DUP,chck_80M,43022
16682,childes,160,2.009110927581787,40,DUP,DUP,chck_80M,43022
22144,childes,160,0.7785235643386841,50,DUP,DUP,chck_80M,43022
43079,open_subtitles,160,2.529921293258667,35,DUP,DUP,chck_80M,43022
2018,bnc_spoken,160,2.676909923553467,29,DUP,DUP,chck_80M,43022
19742,childes,160,2.08306884765625,39,DUP,DUP,chck_80M,43022
27651,gutenberg,160,3.5909264087677,36,DUP,DUP,chck_80M,43022
30052,gutenberg,160,3.74853253364563,31,DUP,DUP,chck_80M,43022
45574,open_subtitles,160,3.0187320709228516,40,DUP,DUP,chck_80M,43022
10992,childes,160,2.3903701305389404,43,DUP,DUP,chck_80M,43022
44465,open_subtitles,160,4.092898368835449,36,DUP,DUP,chck_80M,43022
11923,childes,160,1.3554608821868896,33,DUP,DUP,chck_80M,43022
37757,gutenberg,160,4.051858901977539,30,DUP,DUP,chck_80M,43022
32471,gutenberg,160,2.88108491897583,28,DUP,DUP,chck_80M,43022
40405,open_subtitles,160,3.5319461822509766,36,DUP,DUP,chck_80M,43022
16902,childes,160,1.4367667436599731,27,DUP,DUP,chck_80M,43022
25710,gutenberg,160,4.299963474273682,39,DUP,DUP,chck_80M,43022
37074,gutenberg,160,3.7120213508605957,35,DUP,DUP,chck_80M,43022
42329,open_subtitles,160,2.589547634124756,23,DUP,DUP,chck_80M,43022
19339,childes,160,0.8198221325874329,38,DUP,DUP,chck_80M,43022
24269,gutenberg,160,2.4804534912109375,37,DUP,DUP,chck_80M,43022
57429,simple_wiki,160,3.183488607406616,35,DUP,DUP,chck_80M,43022
3371,bnc_spoken,160,3.5382115840911865,34,DUP,DUP,chck_80M,43022
1278,bnc_spoken,160,3.8803858757019043,38,DUP,DUP,chck_80M,43022
5135,childes,160,1.1145882606506348,39,DUP,DUP,chck_80M,43022
6548,childes,160,1.2814167737960815,33,DUP,DUP,chck_80M,43022
39503,open_subtitles,160,3.1484804153442383,31,DUP,DUP,chck_80M,43022
17209,childes,160,0.8822817802429199,37,DUP,DUP,chck_80M,43022
62137,simple_wiki,160,2.106074810028076,27,DUP,DUP,chck_80M,43022
10344,childes,160,0.806395411491394,35,DUP,DUP,chck_80M,43022
29645,gutenberg,160,3.8394994735717773,37,DUP,DUP,chck_80M,43022
43658,open_subtitles,160,2.739047050476074,49,DUP,DUP,chck_80M,43022
58551,simple_wiki,160,3.6367909908294678,37,DUP,DUP,chck_80M,43022
54457,simple_wiki,160,3.8624274730682373,43,DUP,DUP,chck_80M,43022
50327,open_subtitles,160,2.4524474143981934,33,DUP,DUP,chck_80M,43022
17068,childes,160,2.6856324672698975,36,DUP,DUP,chck_80M,43022
1022,bnc_spoken,160,4.488055229187012,34,DUP,DUP,chck_80M,43022
18985,childes,160,1.5016884803771973,34,DUP,DUP,chck_80M,43022
41691,open_subtitles,160,2.292172908782959,30,DUP,DUP,chck_80M,43022
9102,childes,160,1.5433731079101562,32,DUP,DUP,chck_80M,43022
40193,open_subtitles,160,3.7825376987457275,42,DUP,DUP,chck_80M,43022
3136,bnc_spoken,160,1.2145339250564575,34,DUP,DUP,chck_80M,43022
33288,gutenberg,160,3.140157699584961,30,DUP,DUP,chck_80M,43022
20236,childes,160,2.225275993347168,28,DUP,DUP,chck_80M,43022
38398,gutenberg,160,3.645078420639038,40,DUP,DUP,chck_80M,43022
27307,gutenberg,160,2.266555070877075,29,DUP,DUP,chck_80M,43022
21025,childes,160,1.1737985610961914,38,DUP,DUP,chck_80M,43022
45064,open_subtitles,160,2.484792470932007,34,DUP,DUP,chck_80M,43022
26628,gutenberg,160,2.3458471298217773,37,DUP,DUP,chck_80M,43022
8855,childes,160,2.3421666622161865,42,DUP,DUP,chck_80M,43022
18619,childes,160,1.977089762687683,41,DUP,DUP,chck_80M,43022
30485,gutenberg,160,3.1309211254119873,21,DUP,DUP,chck_80M,43022
4906,childes,160,1.2420101165771484,35,DUP,DUP,chck_80M,43022
60546,simple_wiki,160,3.319589853286743,36,DUP,DUP,chck_80M,43022
60901,simple_wiki,160,1.4742746353149414,41,DUP,DUP,chck_80M,43022
47259,open_subtitles,160,3.9584202766418457,37,DUP,DUP,chck_80M,43022
32807,gutenberg,160,3.428286075592041,38,DUP,DUP,chck_80M,43022
25789,gutenberg,160,2.917393207550049,43,DUP,DUP,chck_80M,43022
33949,gutenberg,160,2.1333701610565186,33,DUP,DUP,chck_80M,43022
48308,open_subtitles,160,3.544170618057251,23,DUP,DUP,chck_80M,43022
19912,childes,160,1.5631651878356934,31,DUP,DUP,chck_80M,43022
47775,open_subtitles,160,3.8069825172424316,39,DUP,DUP,chck_80M,43022
32822,gutenberg,160,2.065553665161133,30,DUP,DUP,chck_80M,43022
11653,childes,160,1.333639144897461,32,DUP,DUP,chck_80M,43022
13771,childes,160,1.3458020687103271,44,DUP,DUP,chck_80M,43022
32585,gutenberg,160,2.821845054626465,26,DUP,DUP,chck_80M,43022
28188,gutenberg,160,2.789175033569336,34,DUP,DUP,chck_80M,43022
2136,bnc_spoken,160,3.174257278442383,33,DUP,DUP,chck_80M,43022
27239,gutenberg,160,4.683295249938965,29,DUP,DUP,chck_80M,43022
45210,open_subtitles,160,3.3632938861846924,29,DUP,DUP,chck_80M,43022
46870,open_subtitles,160,2.4295880794525146,34,DUP,DUP,chck_80M,43022
5510,childes,160,1.0102484226226807,49,DUP,DUP,chck_80M,43022
17649,childes,160,1.750856876373291,26,DUP,DUP,chck_80M,43022
5808,childes,160,0.9990079998970032,43,DUP,DUP,chck_80M,43022
4416,bnc_spoken,160,4.796399116516113,32,DUP,DUP,chck_80M,43022
54472,simple_wiki,160,2.8432512283325195,32,DUP,DUP,chck_80M,43022
33888,gutenberg,160,2.6994030475616455,21,DUP,DUP,chck_80M,43022
10505,childes,160,2.1594364643096924,39,DUP,DUP,chck_80M,43022
35234,gutenberg,160,2.568711996078491,46,DUP,DUP,chck_80M,43022
44340,open_subtitles,160,3.610431671142578,31,DUP,DUP,chck_80M,43022
51856,open_subtitles,160,3.2607507705688477,28,DUP,DUP,chck_80M,43022
23833,gutenberg,160,3.643321990966797,32,DUP,DUP,chck_80M,43022
33947,gutenberg,160,3.172792434692383,31,DUP,DUP,chck_80M,43022
61137,simple_wiki,160,3.853395700454712,42,DUP,DUP,chck_80M,43022
