binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words,source_csv
0.0,chck_10M,,dose1,Entity,,0.051274120807647705,4,False,,-0.07035467028617859,move_contents,move_contents_4_ops_143,False,,-0.019080549478530884,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.7028065621852875,4,False,,-2.5148127675056458,move_contents,move_contents_4_ops_187,False,,-1.8120062053203583,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.9314016997814178,4,False,,-1.067684680223465,move_contents,move_contents_4_ops_204,False,,-1.9990863800048828,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,1.1749521493911743,4,False,,-2.7831718921661377,move_contents,move_contents_4_ops_249,False,,-1.6082197427749634,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-0.7257695198059082,4,True,,0.20095375180244446,move_contents,move_contents_4_ops_289,False,,-0.5248157680034637,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.33521074056625366,5,True,,3.3340974152088165,move_contents,move_contents_5_ops_108,True,,2.998886674642563,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,1.4036492109298706,5,False,,-1.7488628029823303,move_contents,move_contents_5_ops_28,False,,-0.3452135920524597,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-1.6391246616840363,5,False,,-2.4636217653751373,move_contents,move_contents_5_ops_33,False,,-4.102746427059174,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.9163622856140137,5,False,,-2.627522587776184,move_contents,move_contents_5_ops_71,False,,-3.5438848733901978,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.20929361879825592,5,False,,-2.4187440127134323,move_contents,move_contents_5_ops_77,False,,-2.6280376315116882,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-1.0630881488323212,0,False,,-4.977611035108566,regular,regular_0_ops_213,False,,-6.0406991839408875,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.6461789160966873,0,False,,-2.439665511250496,regular,regular_0_ops_263,False,,-3.0858444273471832,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-1.655057817697525,0,False,,-3.148038387298584,regular,regular_0_ops_314,False,,-4.803096204996109,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-1.5541812032461166,0,True,,0.26273997128009796,regular,regular_0_ops_325,False,,-1.2914412319660187,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.7777650654315948,0,False,,-2.638154476881027,regular,regular_0_ops_373,False,,-1.8603894114494324,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-0.6173899471759796,1,True,,0.4034959375858307,regular,regular_1_ops_306,False,,-0.21389400959014893,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-0.6066369414329529,1,True,,0.48703694343566895,regular,regular_1_ops_311,False,,-0.11959999799728394,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.24303200840950012,1,False,,-7.071054369211197,regular,regular_1_ops_385,False,,-6.828022360801697,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.1715388149023056,1,False,,-4.056711778044701,regular,regular_1_ops_70,False,,-3.885172963142395,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-2.1214725375175476,1,False,,-6.406950503587723,regular,regular_1_ops_81,False,,-8.52842304110527,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.6766339391469955,2,False,,-2.1606920808553696,regular,regular_2_ops_132,False,,-1.484058141708374,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.11900004744529724,2,False,,-5.154134541749954,regular,regular_2_ops_344,False,,-5.035134494304657,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-2.2158586233854294,2,False,,-0.11829744279384613,regular,regular_2_ops_348,False,,-2.3341560661792755,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
-1.0,chck_10M,,dose1,Entity,,-0.30812354385852814,2,True,,0.024776890873908997,regular,regular_2_ops_58,False,,-0.28334665298461914,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.2961433380842209,2,False,,-4.875069037079811,regular,regular_2_ops_97,False,,-5.171212375164032,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.6327010095119476,3,False,,-0.5574271380901337,regular,regular_3_ops_197,False,,-1.1901281476020813,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-1.4298072904348373,3,False,,-0.5871400982141495,regular,regular_3_ops_226,False,,-2.016947388648987,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
1.0,chck_10M,,dose1,Entity,,2.17548868060112,3,False,,-1.0478396117687225,regular,regular_3_ops_372,True,,1.1276490688323975,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.4880143404006958,3,True,,1.5591843128204346,regular,regular_3_ops_78,True,,1.0711699724197388,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-0.09747344255447388,3,False,,-5.667406976222992,regular,regular_3_ops_85,False,,-5.764880418777466,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-1.1640434712171555,4,False,,-1.4810116738080978,regular,regular_4_ops_121,False,,-2.6450551450252533,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,0.7322810739278793,4,False,,-1.3994327932596207,regular,regular_4_ops_131,False,,-0.6671517193317413,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
1.0,chck_10M,,dose1,Entity,,1.4356267303228378,4,False,,-0.6964239478111267,regular,regular_4_ops_143,True,,0.7392027825117111,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,1.161378264427185,4,False,,-3.6165372133255005,regular,regular_4_ops_16,False,,-2.4551589488983154,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,2.9285014867782593,4,False,,-4.228675007820129,regular,regular_4_ops_300,False,,-1.3001735210418701,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
0.0,chck_10M,,dose1,Entity,,-1.1463215798139572,5,True,,2.942887768149376,regular,regular_5_ops_18,True,,1.7965661883354187,10000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_common10_80_sample5/view_minus_repeat_margin_deltas.csv
