dose_name,checkpoint,group,numops_group,n,margin_delta_mean,margin_delta_median,margin_delta_stdev,frac_margin_positive,binary_delta_mean,frac_binary_positive
dose1p82,chck_30M,numops_5,5,15,1.3352792722483475,1.4002202581614256,3.390792952320229,0.8,0.2,0.2
dose1p82,chck_30M,regular_nonzero_ops,split:regular:nonzero,25,0.4138470087200403,0.16740957647562027,2.2581294720662646,0.56,0.0,0.08
dose1p82,chck_30M,regular_zero_ops,split:regular:zero,5,1.5440521899610757,0.4425422064960003,5.060819276018727,0.6,0.2,0.2
dose1p82,chck_30M,split_ambiref,split:ambiref,30,-0.07860863531629245,0.5492209866642952,4.182171174929163,0.5666666666666667,0.0,0.1
dose1p82,chck_30M,split_move_contents,split:move_contents,30,0.7787925633912285,1.0982690509408712,3.729233116968701,0.6333333333333333,0.1,0.16666666666666666
dose1p82,chck_30M,split_regular,split:regular,30,0.6022145389268796,0.3049758914858103,2.9487880307193097,0.5666666666666667,0.03333333333333333,0.1
dose1p82,chck_30M,zero_ops,zero,15,-0.09001675645510356,0.012832347303628922,4.868380948316661,0.5333333333333333,0.06666666666666667,0.06666666666666667
dose1p82,chck_40M,all,all,90,0.6296412054733891,0.37568895425647497,5.841305677040729,0.5222222222222223,0.03333333333333333,0.15555555555555556
dose1p82,chck_40M,ambiref_nonzero_ops,split:ambiref:nonzero,25,0.9162043242063374,-0.373342371545732,5.017434382242003,0.48,0.08,0.16
dose1p82,chck_40M,ambiref_zero_ops,split:ambiref:zero,5,3.570207683974877,3.2231795880943537,4.025183535561987,0.8,0.2,0.2
dose1p82,chck_40M,move_contents_nonzero_ops,split:move_contents:nonzero,25,2.9158967026136815,1.2321492303162813,7.309842658028833,0.6,0.04,0.2
dose1p82,chck_40M,move_contents_zero_ops,split:move_contents:zero,5,-1.6267855905462056,0.6638322605285794,5.255942353091205,0.6,0.2,0.2
dose1p82,chck_40M,nonzero_ops,nonzero,75,0.7728436357559015,0.04544597864151001,5.976856781141337,0.5066666666666667,0.013333333333333334,0.14666666666666667
dose1p82,chck_40M,numops_0,0,15,-0.0863709459391733,1.0274453684687614,5.049338479764354,0.6,0.13333333333333333,0.2
dose1p82,chck_40M,numops_1,1,15,0.44521514299946524,-2.297521337866783,8.559523126020016,0.3333333333333333,-0.2,0.06666666666666667
dose1p82,chck_40M,numops_2,2,15,0.8856667717918754,0.04544597864151001,4.875811889222387,0.5333333333333333,0.0,0.13333333333333333
dose1p82,chck_40M,numops_3,3,15,1.283625941351056,1.2321492303162813,4.908045006827827,0.5333333333333333,0.06666666666666667,0.13333333333333333
dose1p82,chck_40M,numops_4,4,15,0.26351805006464324,0.9216354731470346,5.332484110141331,0.5333333333333333,0.06666666666666667,0.13333333333333333
dose1p82,chck_40M,numops_5,5,15,0.9861922725724678,0.9252219945192337,5.325872357407148,0.6,0.13333333333333333,0.26666666666666666
dose1p82,chck_40M,regular_nonzero_ops,split:regular:nonzero,25,-1.5135701195523144,-0.8927421420812607,4.326556007583769,0.44,-0.08,0.08
dose1p82,chck_40M,regular_zero_ops,split:regular:zero,5,-2.2025349312461913,-2.4184354254975915,3.5268725762260527,0.4,0.0,0.2
dose1p82,chck_40M,split_ambiref,split:ambiref,30,1.358538217501094,0.9379513366147876,4.965633890219844,0.5333333333333333,0.1,0.16666666666666666
dose1p82,chck_40M,split_move_contents,split:move_contents,30,2.158782987087034,0.8456388144986704,7.210993502884618,0.6,0.06666666666666667,0.2
dose1p82,chck_40M,split_regular,split:regular,30,-1.6283975881679604,-1.1917818118818104,4.211686618390779,0.43333333333333335,-0.06666666666666667,0.1
dose1p82,chck_40M,zero_ops,zero,15,-0.0863709459391733,1.0274453684687614,5.049338479764354,0.6,0.13333333333333333,0.2
dose1p82,chck_50M,all,all,90,1.2410770126650783,0.7071039404254407,5.8697455384715935,0.5333333333333333,0.08888888888888889,0.13333333333333333
dose1p82,chck_50M,ambiref_nonzero_ops,split:ambiref:nonzero,25,2.788630174128339,2.696355016436428,5.63988074973893,0.64,0.12,0.12
dose1p82,chck_50M,ambiref_zero_ops,split:ambiref:zero,5,3.4751623184769413,4.590748310089111,9.3429759846324,0.6,0.0,0.0
dose1p82,chck_50M,move_contents_nonzero_ops,split:move_contents:nonzero,25,1.104027507128194,0.06003844924271107,6.281681675457424,0.52,0.12,0.16
dose1p82,chck_50M,move_contents_zero_ops,split:move_contents:zero,5,0.3735761699965224,0.48054899740964174,3.749425127771546,0.6,0.0,0.0
dose1p82,chck_50M,nonzero_ops,nonzero,75,0.9955839957669377,-0.033119973726570606,5.750851534911218,0.49333333333333335,0.08,0.13333333333333333
dose1p82,chck_50M,numops_0,0,15,2.468542097155781,1.8256056476384401,6.289197452387465,0.7333333333333333,0.13333333333333333,0.13333333333333333
dose1p82,chck_50M,numops_1,1,15,1.153140294474239,-1.1428054452408105,6.877867377875292,0.3333333333333333,0.0,0.06666666666666667
dose1p82,chck_50M,numops_2,2,15,0.3571100338983039,2.635320234578103,7.0207580868749995,0.6666666666666666,0.06666666666666667,0.13333333333333333
dose1p82,chck_50M,numops_3,3,15,2.839628586017837,0.06003844924271107,5.826292630647813,0.5333333333333333,0.13333333333333333,0.13333333333333333
dose1p82,chck_50M,numops_4,4,15,-0.7855648615397512,-0.8327150829136372,3.2997539523238406,0.3333333333333333,0.06666666666666667,0.13333333333333333
dose1p82,chck_50M,numops_5,5,15,1.4136059259840599,0.8218005830422044,4.092810050926667,0.6,0.13333333333333333,0.2
dose1p82,chck_50M,regular_nonzero_ops,split:regular:nonzero,25,-0.9059056939557195,-1.1077127233147621,4.5941988369795705,0.32,0.0,0.12
dose1p82,chck_50M,regular_zero_ops,split:regular:zero,5,3.5568878029938786,1.8256056476384401,3.2750514294925765,1.0,0.4,0.4
dose1p82,chck_50M,split_ambiref,split:ambiref,30,2.903052198186439,2.700516532175243,6.412555998371257,0.6333333333333333,0.1,0.1
dose1p82,chck_50M,split_move_contents,split:move_contents,30,0.9822856176062487,0.2702937233261764,5.9413865494173415,0.5333333333333333,0.1,0.13333333333333333
dose1p82,chck_50M,split_regular,split:regular,30,-0.1621067777974531,-0.6668726811185479,4.7056062568084664,0.43333333333333335,0.06666666666666667,0.16666666666666666
dose1p82,chck_50M,zero_ops,zero,15,2.468542097155781,1.8256056476384401,6.289197452387465,0.7333333333333333,0.13333333333333333,0.13333333333333333
dose1p82,chck_60M,all,all,90,0.1390847020303934,0.49040188966318965,4.527280348766579,0.5333333333333333,0.011111111111111112,0.07777777777777778
dose1p82,chck_60M,ambiref_nonzero_ops,split:ambiref:nonzero,25,1.0258765386929736,1.694709132425487,3.7392477890402582,0.68,0.08,0.08
dose1p82,chck_60M,ambiref_zero_ops,split:ambiref:zero,5,1.1210151106817647,1.5388261605985463,1.0318096071533214,0.8,0.2,0.2
dose1p82,chck_60M,move_contents_nonzero_ops,split:move_contents:nonzero,25,0.7665496012382209,0.7198216812685132,4.511216115977071,0.52,0.0,0.08
dose1p82,chck_60M,move_contents_zero_ops,split:move_contents:zero,5,-1.329197011422366,-0.37126736622303724,5.074308926413947,0.4,0.2,0.2
dose1p82,chck_60M,nonzero_ops,nonzero,75,0.4663487382310753,0.7800935357809067,4.529804971775058,0.5466666666666666,0.0,0.06666666666666667
dose1p82,chck_60M,numops_0,0,15,-1.4972354789730162,-0.37126736622303724,4.143535476458148,0.4666666666666667,0.06666666666666667,0.13333333333333333
dose1p82,chck_60M,numops_1,1,15,-0.8974205411737785,-0.5264543849043548,4.589897812133336,0.4,-0.06666666666666667,0.0
dose1p82,chck_60M,numops_2,2,15,0.6023181844813128,2.2515890263020992,5.336130122980833,0.6,0.0,0.06666666666666667
dose1p82,chck_60M,numops_3,3,15,0.7772764630926152,0.48304866161197424,4.328684721945207,0.5333333333333333,-0.06666666666666667,0.06666666666666667
dose1p82,chck_60M,numops_4,4,15,0.560509063086162,1.1945748189464211,3.591796446607614,0.6,0.0,0.06666666666666667
dose1p82,chck_60M,numops_5,5,15,1.289060521669065,1.6897697921376675,4.330699069120509,0.6,0.13333333333333333,0.13333333333333333
dose1p82,chck_60M,regular_nonzero_ops,split:regular:nonzero,25,-0.39337992523796855,-0.2540524173527956,5.107056792481376,0.44,-0.08,0.04
dose1p82,chck_60M,regular_zero_ops,split:regular:zero,5,-4.283524536178447,-4.7459857881767675,3.1696272337289906,0.2,-0.2,0.0
dose1p82,chck_60M,split_ambiref,split:ambiref,30,1.041732967357772,1.6922394622815773,3.439526226932188,0.7,0.1,0.1
dose1p82,chck_60M,split_move_contents,split:move_contents,30,0.41725849912812313,0.17427715752273798,4.675540851536841,0.5,0.03333333333333333,0.1
dose1p82,chck_60M,split_regular,split:regular,30,-1.041737360394715,-0.7317507565021515,5.0508696135853395,0.4,-0.1,0.03333333333333333
dose1p82,chck_60M,zero_ops,zero,15,-1.4972354789730162,-0.37126736622303724,4.143535476458148,0.4666666666666667,0.06666666666666667,0.13333333333333333
dose1p82,chck_70M,all,all,90,-0.18339727967266098,-0.44762602844275534,6.524638525640486,0.4777777777777778,0.044444444444444446,0.1
dose1p82,chck_70M,ambiref_nonzero_ops,split:ambiref:nonzero,25,0.560079222053755,0.3711621933616698,5.860405685403497,0.52,0.12,0.12
dose1p82,chck_70M,ambiref_zero_ops,split:ambiref:zero,5,-0.4300463252468035,-0.7912089026067406,2.6774859860394833,0.4,0.0,0.0
dose1p82,chck_70M,move_contents_nonzero_ops,split:move_contents:nonzero,25,1.323755741668865,0.09299173951148987,6.940785579283075,0.52,0.0,0.08
dose1p82,chck_70M,move_contents_zero_ops,split:move_contents:zero,5,1.0370144450571388,0.7965995618142188,4.451951287213078,0.6,-0.2,0.0
dose1p82,chck_70M,nonzero_ops,nonzero,75,0.22891083894995973,0.09299173951148987,6.663780979240513,0.5066666666666667,0.08,0.12
dose1p82,chck_70M,numops_0,0,15,-2.2449378727857643,-1.3252453804016113,5.3193630356209365,0.3333333333333333,-0.13333333333333333,0.0
dose1p82,chck_70M,numops_1,1,15,-3.9024515961568493,-3.6430036202073097,6.512568442045016,0.26666666666666666,-0.06666666666666667,0.06666666666666667
dose1p82,chck_70M,numops_2,2,15,1.430240186707427,2.9512660605832934,6.547199981659432,0.6,0.13333333333333333,0.13333333333333333
dose1p82,chck_70M,numops_3,3,15,-0.6624055342438321,-0.668387021869421,6.9163247189731125,0.4,0.13333333333333333,0.2
dose1p82,chck_70M,numops_4,4,15,1.3098458143572012,0.9563522934913635,2.765986241995284,0.7333333333333333,0.0,0.0
dose1p82,chck_70M,numops_5,5,15,2.9693253240858515,0.3711621933616698,7.299328548200237,0.5333333333333333,0.2,0.2
dose1p82,chck_70M,regular_nonzero_ops,split:regular:nonzero,25,-1.197102446872741,-0.1964852698147297,6.8816567636325345,0.48,0.12,0.16
dose1p82,chck_70M,regular_zero_ops,split:regular:zero,5,-7.3417817381676285,-7.658599091693759,4.225542345194476,0.0,-0.2,0.0
dose1p82,chck_70M,split_ambiref,split:ambiref,30,0.395058297503662,-0.0640097155701369,5.472775992114164,0.5,0.1,0.1
dose1p82,chck_70M,split_move_contents,split:move_contents,30,1.2759655255669107,0.14381371438503265,6.592431388775689,0.5333333333333333,-0.03333333333333333,0.06666666666666667
dose1p82,chck_70M,split_regular,split:regular,30,-2.2212156620885555,-1.4773707631975412,6.9053776568298435,0.4,0.06666666666666667,0.13333333333333333
dose1p82,chck_70M,zero_ops,zero,15,-2.2449378727857643,-1.3252453804016113,5.3193630356209365,0.3333333333333333,-0.13333333333333333,0.0
dose1p82,chck_80M,all,all,90,0.2795949275411355,0.21994262095540762,5.565726941802417,0.5333333333333333,0.03333333333333333,0.1111111111111111
dose1p82,chck_80M,ambiref_nonzero_ops,split:ambiref:nonzero,25,-0.0038639669260010123,-0.49594645760953426,4.882675917746012,0.44,0.08,0.12
dose1p82,chck_80M,ambiref_zero_ops,split:ambiref:zero,5,-0.2635959412902594,-0.18447710759937763,3.4170107888775103,0.4,0.0,0.0
dose1p82,chck_80M,move_contents_nonzero_ops,split:move_contents:nonzero,25,1.2739161881897598,1.0573508590459824,6.243162435422047,0.64,0.0,0.12
dose1p82,chck_80M,move_contents_zero_ops,split:move_contents:zero,5,1.8921608353964985,1.3134224959649146,2.4743410855917403,0.8,0.0,0.0
dose1p82,chck_80M,nonzero_ops,nonzero,75,0.629966229807275,0.463651470374316,5.66962855311308,0.56,0.06666666666666667,0.13333333333333333
dose1p82,chck_80M,numops_0,0,15,-1.4722615837895623,-0.3564842708874494,4.632241056908201,0.4,-0.13333333333333333,0.0
dose1p82,chck_80M,numops_1,1,15,-1.7877331045533842,-1.2687705419957638,6.310798072341301,0.4,-0.13333333333333333,0.0
dose1p82,chck_80M,numops_2,2,15,1.152516894446065,0.463651470374316,4.081791643792665,0.6666666666666666,0.13333333333333333,0.13333333333333333
dose1p82,chck_80M,numops_3,3,15,0.8518773920523623,1.4621007237583399,4.875371077229648,0.6666666666666666,0.26666666666666666,0.26666666666666666
dose1p82,chck_80M,numops_4,4,15,0.8046913401844601,0.6734118424355984,3.251628869086386,0.6,0.0,0.06666666666666667
dose1p82,chck_80M,numops_5,5,15,2.1284786269068716,-0.8158609122037888,7.839022182284025,0.4666666666666667,0.06666666666666667,0.2
dose1p82,chck_80M,regular_nonzero_ops,split:regular:nonzero,25,0.6198464681580663,0.463651470374316,5.727123868160698,0.6,0.12,0.16
dose1p82,chck_80M,regular_zero_ops,split:regular:zero,5,-6.045349645474926,-7.589270327240229,3.5890527745849865,0.0,-0.4,0.0
dose1p82,chck_80M,split_ambiref,split:ambiref,30,-0.04715262932004407,-0.39176016207784414,4.6714523182258425,0.43333333333333335,0.06666666666666667,0.1
dose1p82,chck_80M,split_move_contents,split:move_contents,30,1.3769569627242162,1.1853866775054485,5.792614145324369,0.6666666666666666,0.0,0.1
dose1p82,chck_80M,split_regular,split:regular,30,-0.4910195507807657,0.009644006378948689,5.970786355051656,0.5,0.03333333333333333,0.13333333333333333
dose1p82,chck_80M,zero_ops,zero,15,-1.4722615837895623,-0.3564842708874494,4.632241056908201,0.4,-0.13333333333333333,0.0
dose2p64,chck_10M,all,all,90,-0.14304910120036868,-0.12372738122940063,1.1859618976001756,0.45555555555555555,0.044444444444444446,0.1111111111111111
dose2p64,chck_10M,ambiref_nonzero_ops,split:ambiref:nonzero,25,-0.020211961269378662,0.21105045080184937,1.0670630257954838,0.6,0.08,0.16
dose2p64,chck_10M,ambiref_zero_ops,split:ambiref:zero,5,-0.18933213949203492,-0.17043423652648926,0.6238020489973938,0.4,0.2,0.2
dose2p64,chck_10M,move_contents_nonzero_ops,split:move_contents:nonzero,25,0.11977872967720032,0.14920571446418762,1.230694183112133,0.52,0.08,0.12
dose2p64,chck_10M,move_contents_zero_ops,split:move_contents:zero,5,-1.9064649164676666,-1.4984418153762817,1.5042976018358036,0.0,0.0,0.0
dose2p64,chck_10M,nonzero_ops,nonzero,75,-0.05131716191768646,-0.013560175895690918,1.1194175664507557,0.48,0.02666666666666667,0.10666666666666667
dose2p64,chck_10M,numops_0,0,15,-0.6017087976137797,-0.48822373151779175,1.386042147420829,0.3333333333333333,0.13333333333333333,0.13333333333333333
dose2p64,chck_10M,numops_1,1,15,0.4874497393767039,0.51497483253479,1.1589094583267343,0.6,0.06666666666666667,0.13333333333333333
dose2p64,chck_10M,numops_2,2,15,-0.09593613147735595,0.4387035071849823,1.1654751901251192,0.6,0.0,0.13333333333333333
dose2p64,chck_10M,numops_3,3,15,-0.26598162651062013,-0.048805952072143555,0.9256401965692771,0.4,-0.06666666666666667,0.06666666666666667
dose2p64,chck_10M,numops_4,4,15,-0.3890403320391973,-0.8616408109664917,0.9985938577815577,0.3333333333333333,0.06666666666666667,0.06666666666666667
dose2p64,chck_10M,numops_5,5,15,0.00692254106203715,-0.2185010313987732,1.1199487315580408,0.4666666666666667,0.06666666666666667,0.13333333333333333
dose2p64,chck_10M,regular_nonzero_ops,split:regular:nonzero,25,-0.25351825416088103,-0.43128716945648193,1.0173144899869369,0.32,-0.08,0.04
dose2p64,chck_10M,regular_zero_ops,split:regular:zero,5,0.2906706631183624,0.2931044101715088,0.6652173270981653,0.6,0.2,0.2
dose2p64,chck_10M,split_ambiref,split:ambiref,30,-0.04839865763982137,0.20064252614974976,1.0088013677132548,0.5666666666666667,0.1,0.16666666666666666
dose2p64,chck_10M,split_move_contents,split:move_contents,30,-0.2179285446802775,-0.13365349173545837,1.4864576589573535,0.43333333333333335,0.06666666666666667,0.1
dose2p64,chck_10M,split_regular,split:regular,30,-0.16282010128100713,-0.4170122891664505,0.9885968674534937,0.36666666666666664,-0.03333333333333333,0.06666666666666667
dose2p64,chck_10M,zero_ops,zero,15,-0.6017087976137797,-0.48822373151779175,1.386042147420829,0.3333333333333333,0.13333333333333333,0.13333333333333333
dose2p64,chck_20M,all,all,90,0.3635483096871111,0.6663948744535446,2.2208100853875448,0.5777777777777777,-0.044444444444444446,0.07777777777777778
dose2p64,chck_20M,ambiref_nonzero_ops,split:ambiref:nonzero,25,0.4572539937496185,0.7795926928520203,2.0229816358877097,0.6,-0.04,0.08
dose2p64,chck_20M,ambiref_zero_ops,split:ambiref:zero,5,0.6362673282623291,0.9255740642547607,1.5806355273075159,0.6,0.0,0.0
dose2p64,chck_20M,move_contents_nonzero_ops,split:move_contents:nonzero,25,-0.13624133050441742,0.018080443143844604,2.0216544302317256,0.52,-0.04,0.08
dose2p64,chck_20M,move_contents_zero_ops,split:move_contents:zero,5,1.180205863714218,0.7627108842134476,2.767895216091416,0.6,-0.2,0.0
dose2p64,chck_20M,nonzero_ops,nonzero,75,0.3311819753050804,0.6038898825645447,2.23791731045833,0.5866666666666667,-0.04,0.09333333333333334
dose2p64,chck_20M,numops_0,0,15,0.5253799815972646,0.7627108842134476,2.125838136328607,0.5333333333333333,-0.06666666666666667,0.0
dose2p64,chck_20M,numops_1,1,15,0.8704990019400914,1.091037079691887,2.0298541126436476,0.6666666666666666,0.06666666666666667,0.13333333333333333
dose2p64,chck_20M,numops_2,2,15,0.3979990005493164,-0.1955806463956833,2.4711945330443297,0.4666666666666667,-0.13333333333333333,0.0
dose2p64,chck_20M,numops_3,3,15,0.5877429018417994,0.8538869023323059,2.320454916022541,0.6666666666666666,0.06666666666666667,0.2
dose2p64,chck_20M,numops_4,4,15,0.2565354824066162,0.8919095098972321,1.8043826818481967,0.6666666666666666,0.06666666666666667,0.13333333333333333
dose2p64,chck_20M,numops_5,5,15,-0.4568665102124214,-0.9703479409217834,2.2773247528841996,0.4666666666666667,-0.26666666666666666,0.0
dose2p64,chck_20M,regular_nonzero_ops,split:regular:nonzero,25,0.6725332626700401,0.9841016829013824,2.548407528025764,0.64,-0.04,0.12
dose2p64,chck_20M,regular_zero_ops,split:regular:zero,5,-0.2403332471847534,-0.13444028794765472,1.5396431599193217,0.4,0.0,0.0
dose2p64,chck_20M,split_ambiref,split:ambiref,30,0.48708954950173694,0.8117342293262482,1.9573531012352887,0.6,-0.03333333333333333,0.06666666666666667
dose2p64,chck_20M,split_move_contents,split:move_contents,30,0.08316653519868851,0.07108540087938309,2.218891294078018,0.5333333333333333,-0.06666666666666667,0.06666666666666667
dose2p64,chck_20M,split_regular,split:regular,30,0.5203888443609078,0.9380055963993073,2.4336818275011836,0.6,-0.03333333333333333,0.1
dose2p64,chck_20M,zero_ops,zero,15,0.5253799815972646,0.7627108842134476,2.125838136328607,0.5333333333333333,-0.06666666666666667,0.0
dose2p64,chck_30M,all,all,90,0.1919370258330471,-0.04469451308250427,4.172475435411828,0.5,0.1,0.14444444444444443
dose2p64,chck_30M,ambiref_nonzero_ops,split:ambiref:nonzero,25,0.9101162169128656,0.023309320211410522,5.424767773080383,0.52,0.24,0.24
dose2p64,chck_30M,ambiref_zero_ops,split:ambiref:zero,5,3.3289873983711002,1.578384980559349,6.567015040007695,0.6,0.0,0.0
dose2p64,chck_30M,move_contents_nonzero_ops,split:move_contents:nonzero,25,-0.14865883387625217,-0.768567081540823,3.4094644803377836,0.44,0.04,0.08
dose2p64,chck_30M,move_contents_zero_ops,split:move_contents:zero,5,-0.5525853108614683,-0.5042431689798832,1.4658101122899856,0.4,0.0,0.0
dose2p64,chck_30M,nonzero_ops,nonzero,75,0.08253975830972195,-0.11269834637641907,4.107938573376695,0.49333333333333335,0.12,0.17333333333333334
dose2p64,chck_30M,numops_0,0,15,0.7389233634496729,0.4228578135371208,4.440999670937033,0.5333333333333333,0.0,0.0
dose2p64,chck_30M,numops_1,1,15,-1.6201887135704358,-0.20603616163134575,3.874222320742881,0.4666666666666667,0.0,0.13333333333333333
dose2p64,chck_30M,numops_2,2,15,0.23300311205287774,-1.2021733149886131,5.0693804477779585,0.4,0.13333333333333333,0.2
dose2p64,chck_30M,numops_3,3,15,1.4124058187007904,0.9612777847796679,3.328899906648687,0.6,0.2,0.2
dose2p64,chck_30M,numops_4,4,15,-0.27109503919879596,-0.811775803565979,4.655858586335085,0.4666666666666667,0.06666666666666667,0.13333333333333333
dose2p64,chck_30M,numops_5,5,15,0.6585736135641734,0.5458975657820702,2.4003429657301,0.5333333333333333,0.2,0.2
dose2p64,chck_30M,regular_nonzero_ops,split:regular:nonzero,25,-0.5138381081074477,0.23843391612172127,2.9118589234296346,0.52,0.08,0.2
dose2p64,chck_30M,regular_zero_ops,split:regular:zero,5,-0.5596319971606135,0.4228578135371208,1.9571601941143049,0.6,0.0,0.0
dose2p64,chck_30M,split_ambiref,split:ambiref,30,1.3132614138225713,0.04188725724816322,5.702952378500773,0.5333333333333333,0.2,0.2
dose2p64,chck_30M,split_move_contents,split:move_contents,30,-0.2159799133737882,-0.6364051252603531,3.1729797596543734,0.43333333333333335,0.03333333333333333,0.06666666666666667
dose2p64,chck_30M,split_regular,split:regular,30,-0.521470422949642,0.33064586482942104,2.775693172948126,0.5333333333333333,0.06666666666666667,0.16666666666666666
dose2p64,chck_30M,zero_ops,zero,15,0.7389233634496729,0.4228578135371208,4.440999670937033,0.5333333333333333,0.0,0.0
dose2p64,chck_40M,all,all,90,-0.32415979178622367,-0.6774690975435078,5.979327207139094,0.43333333333333335,0.044444444444444446,0.14444444444444443
dose2p64,chck_40M,ambiref_nonzero_ops,split:ambiref:nonzero,25,0.8593965671956539,0.335413608700037,6.323991544136543,0.52,0.24,0.28
dose2p64,chck_40M,ambiref_zero_ops,split:ambiref:zero,5,-2.8052655312698334,-4.562983890995383,5.563994138228132,0.4,0.0,0.0
dose2p64,chck_40M,move_contents_nonzero_ops,split:move_contents:nonzero,25,0.9515214133821428,0.20033298060297966,5.496264076529586,0.56,0.08,0.12
dose2p64,chck_40M,move_contents_zero_ops,split:move_contents:zero,5,-6.277850465523079,-4.018485110718757,5.777458089674832,0.0,-0.4,0.0
dose2p64,chck_40M,nonzero_ops,nonzero,75,0.5210504687981059,-0.23743648640811443,5.787799168500583,0.49333333333333335,0.09333333333333334,0.17333333333333334
dose2p64,chck_40M,numops_0,0,15,-4.550211094707872,-4.562983890995383,5.058617942463305,0.13333333333333333,-0.2,0.0
dose2p64,chck_40M,numops_1,1,15,-0.4514824933682879,-0.7350757792592049,4.817023158052258,0.4,0.0,0.06666666666666667
dose2p64,chck_40M,numops_2,2,15,0.4650670673387746,2.5356243699789047,6.9827516703333155,0.6666666666666666,0.2,0.26666666666666666
dose2p64,chck_40M,numops_3,3,15,2.9986950104900947,2.468571389093995,4.682408558680861,0.6666666666666666,0.26666666666666666,0.26666666666666666
dose2p64,chck_40M,numops_4,4,15,-2.2529268438927827,-0.8728127293288708,4.002162933958321,0.3333333333333333,-0.06666666666666667,0.06666666666666667
dose2p64,chck_40M,numops_5,5,15,1.845899603422731,-0.5446121096611023,6.407062718579671,0.4,0.06666666666666667,0.2
dose2p64,chck_40M,regular_nonzero_ops,split:regular:nonzero,25,-0.24776657418347894,-0.6662521492689848,5.42247239120838,0.4,-0.04,0.12
dose2p64,chck_40M,regular_zero_ops,split:regular:zero,5,-4.567517287330702,-4.951317492872477,2.530201848863625,0.0,-0.2,0.0
dose2p64,chck_40M,split_ambiref,split:ambiref,30,0.24861955078473935,-0.08031706791371107,6.352346455379882,0.5,0.2,0.23333333333333334
dose2p64,chck_40M,split_move_contents,split:move_contents,30,-0.25337389976872754,-0.9416814018040895,6.1641003323313575,0.4666666666666667,0.0,0.1
dose2p64,chck_40M,split_regular,split:regular,30,-0.9677250263746828,-0.703781551681459,5.306727817112996,0.3333333333333333,-0.06666666666666667,0.1
dose2p64,chck_40M,zero_ops,zero,15,-4.550211094707872,-4.562983890995383,5.058617942463305,0.13333333333333333,-0.2,0.0
dose2p64,chck_50M,all,all,90,0.4795210657796512,0.3755916841328144,6.084040559331485,0.5333333333333333,0.03333333333333333,0.12222222222222222
dose2p64,chck_50M,ambiref_nonzero_ops,split:ambiref:nonzero,25,2.06156664109556,3.2012586824712344,5.988488142227235,0.68,0.08,0.16
dose2p64,chck_50M,ambiref_zero_ops,split:ambiref:zero,5,-4.540927237947471,-0.9334407635033131,7.618937815813165,0.2,0.0,0.2
dose2p64,chck_50M,move_contents_nonzero_ops,split:move_contents:nonzero,25,-0.046626017394009976,-0.2471644189208746,5.8374530022318165,0.48,0.0,0.08
dose2p64,chck_50M,move_contents_zero_ops,split:move_contents:zero,5,0.4804483136860654,-1.1850240658968687,6.571928625724327,0.4,0.0,0.0
dose2p64,chck_50M,nonzero_ops,nonzero,75,0.9399896576891964,0.532452819403261,5.767651301509474,0.56,0.04,0.12
dose2p64,chck_50M,numops_0,0,15,-1.8228218937680747,-0.9334407635033131,7.028751650362176,0.4,0.0,0.13333333333333333
dose2p64,chck_50M,numops_1,1,15,0.4351243640645407,-0.2471644189208746,4.42509216102109,0.4666666666666667,0.0,0.06666666666666667
dose2p64,chck_50M,numops_2,2,15,0.6149561810656451,-0.6053058460820466,4.822632919713203,0.4666666666666667,0.0,0.06666666666666667
dose2p64,chck_50M,numops_3,3,15,1.9923329022635394,1.9891005642712116,6.167875249048703,0.7333333333333333,0.2,0.26666666666666666
dose2p64,chck_50M,numops_4,4,15,-0.6979093125245224,0.1831694059073925,5.116244554661769,0.5333333333333333,0.06666666666666667,0.06666666666666667
dose2p64,chck_50M,numops_5,5,15,2.3554441535767787,1.6624245261773467,7.288137542586895,0.6,-0.06666666666666667,0.13333333333333333
dose2p64,chck_50M,regular_nonzero_ops,split:regular:nonzero,25,0.8050283493660391,0.1831694059073925,5.254521562405014,0.52,0.04,0.12
dose2p64,chck_50M,regular_zero_ops,split:regular:zero,5,-1.4079867570428177,1.7588502961443737,5.840064338969222,0.6,0.0,0.2
dose2p64,chck_50M,split_ambiref,split:ambiref,30,0.9611509945883882,2.745749462977983,6.753833509466344,0.6,0.06666666666666667,0.16666666666666666
dose2p64,chck_50M,split_move_contents,split:move_contents,30,0.041219704452669245,-0.7160942424088717,5.969380757294456,0.4666666666666667,0.0,0.06666666666666667
dose2p64,chck_50M,split_regular,split:regular,30,0.43619249829789625,0.27170809265226126,5.419679146148645,0.5333333333333333,0.03333333333333333,0.13333333333333333
dose2p64,chck_50M,zero_ops,zero,15,-1.8228218937680747,-0.9334407635033131,7.028751650362176,0.4,0.0,0.13333333333333333
dose2p64,chck_60M,all,all,90,1.3149501860562143,1.054881788091734,7.469486767788461,0.5888888888888889,0.08888888888888889,0.14444444444444443
dose2p64,chck_60M,ambiref_nonzero_ops,split:ambiref:nonzero,25,1.6283205862529575,2.5255923357326537,5.901659111154936,0.64,0.04,0.08
dose2p64,chck_60M,ambiref_zero_ops,split:ambiref:zero,5,-3.300512041570619,-3.484873683017213,5.08066410217394,0.4,0.0,0.0
dose2p64,chck_60M,move_contents_nonzero_ops,split:move_contents:nonzero,25,3.2479059573519042,3.3205528358230367,6.632857904147074,0.64,0.2,0.24
