family,dose_name,rho,checkpoint,words,subgroup,n,margin_mean,margin_median,margin_stdev,frac_margin_positive,binary_delta_mean,frac_binary_positive
Entity,dose1,0.042352,chck_60M,60000000,split_ambiref,30,0.8528845610407492,0.7821819968521595,4.622362062959417,0.6,0.03333333333333333,0.1
Entity,dose1,0.042352,chck_60M,60000000,split_ambiref_nonzero_ops,25,0.44975077571347355,0.6294942605309188,4.828752492542115,0.56,0.04,0.12
Entity,dose1,0.042352,chck_60M,60000000,split_ambiref_zero_ops,5,2.868553487677127,3.4545160364359617,2.595694051538285,0.8,0.0,0.0
Entity,dose1,0.042352,chck_60M,60000000,split_move_contents,30,3.1253361837938427,2.4296647533774376,6.472517028813377,0.6333333333333333,0.1,0.2
Entity,dose1,0.042352,chck_60M,60000000,split_move_contents_nonzero_ops,25,3.792948001921177,2.6228163093328476,6.658243101680526,0.68,0.12,0.2
Entity,dose1,0.042352,chck_60M,60000000,split_move_contents_zero_ops,5,-0.2127229068428278,-2.022993735037744,4.040877124238599,0.4,0.0,0.2
Entity,dose1,0.042352,chck_60M,60000000,split_regular,30,-0.8295480957099547,-1.0754494098946452,4.827086905514851,0.36666666666666664,-0.03333333333333333,0.1
Entity,dose1,0.042352,chck_60M,60000000,split_regular_nonzero_ops,25,-0.8950711258500814,-1.087673682719469,4.964056093872909,0.32,0.0,0.12
Entity,dose1,0.042352,chck_60M,60000000,split_regular_zero_ops,5,-0.501932945009321,0.7508526258170605,4.057899138767691,0.6,-0.2,0.0
Entity,dose1,0.042352,chck_60M,60000000,zero_ops,15,0.7179658786083262,0.7508526258170605,3.93752133464299,0.6,-0.06666666666666667,0.06666666666666667
Entity,dose1,0.042352,chck_70M,70000000,all,90,0.7291331465045611,0.37706206808798015,4.810817323799001,0.5111111111111111,-0.011111111111111112,0.08888888888888889
Entity,dose1,0.042352,chck_70M,70000000,nonzero_ops,75,1.1791542125695074,0.8981829583644867,4.716818262010199,0.56,0.02666666666666667,0.09333333333333334
Entity,dose1,0.042352,chck_70M,70000000,numops_1,15,1.3419861857158442,-1.0766283774282783,5.4185687033199414,0.4,-0.06666666666666667,0.06666666666666667
Entity,dose1,0.042352,chck_70M,70000000,numops_2,15,2.0054190322446326,1.2204643925651908,3.0845346834237746,0.8,0.06666666666666667,0.06666666666666667
Entity,dose1,0.042352,chck_70M,70000000,numops_3,15,1.438618435842606,2.368712800554931,4.57193947657481,0.5333333333333333,0.06666666666666667,0.13333333333333333
Entity,dose1,0.042352,chck_70M,70000000,numops_4,15,-0.006678415803859631,-0.9456705041229725,3.765868594205293,0.4666666666666667,0.06666666666666667,0.06666666666666667
Entity,dose1,0.042352,chck_70M,70000000,numops_5,15,1.116425824848314,1.198563162703067,5.9241498438194435,0.6,0.0,0.13333333333333333
Entity,dose1,0.042352,chck_70M,70000000,split_ambiref,30,0.19796341474478443,-1.0920649621402845,3.6227689614906726,0.4666666666666667,-0.06666666666666667,0.03333333333333333
Entity,dose1,0.042352,chck_70M,70000000,split_ambiref_nonzero_ops,25,0.05354238671250641,-1.0766283774282783,3.536337659713816,0.48,-0.08,0.04
Entity,dose1,0.042352,chck_70M,70000000,split_ambiref_zero_ops,5,0.9200685549061746,-1.1626512497896329,3.948744923688195,0.4,0.0,0.0
Entity,dose1,0.042352,chck_70M,70000000,split_move_contents,30,1.9716916562058031,1.0691974480287172,6.019939089158135,0.5333333333333333,0.06666666666666667,0.16666666666666666
Entity,dose1,0.042352,chck_70M,70000000,split_move_contents_nonzero_ops,25,2.744400462782942,3.171847742050886,5.8945806300322765,0.56,0.12,0.16
Entity,dose1,0.042352,chck_70M,70000000,split_move_contents_zero_ops,5,-1.8918523766798898,-3.8986452522221953,5.078900354449766,0.4,-0.2,0.2
Entity,dose1,0.042352,chck_70M,70000000,split_regular,30,0.01774436856309573,0.9448983324691653,4.211365747121673,0.5333333333333333,-0.03333333333333333,0.06666666666666667
Entity,dose1,0.042352,chck_70M,70000000,split_regular_nonzero_ops,25,0.7395197882130742,1.198563162703067,3.947541319560986,0.64,0.04,0.08
Entity,dose1,0.042352,chck_70M,70000000,split_regular_zero_ops,5,-3.5911327296867968,-2.215648426557891,3.5873951128422656,0.0,-0.4,0.0
Entity,dose1,0.042352,chck_70M,70000000,zero_ops,15,-1.5209721838201706,-1.8710058658616617,4.6418033733190365,0.26666666666666666,-0.2,0.06666666666666667
Entity,dose1,0.042352,chck_80M,80000000,all,90,0.867337383302058,0.36170252662850544,5.007295395007036,0.5111111111111111,-0.022222222222222223,0.1111111111111111
Entity,dose1,0.042352,chck_80M,80000000,nonzero_ops,75,1.0753829702874647,0.062245676293969154,5.016704387355141,0.5066666666666667,0.0,0.12
Entity,dose1,0.042352,chck_80M,80000000,numops_1,15,1.457987224194221,1.0947266817092896,5.805556240852276,0.5333333333333333,-0.06666666666666667,0.13333333333333333
Entity,dose1,0.042352,chck_80M,80000000,numops_2,15,2.0645815832229952,2.6680998262017965,3.742479397349633,0.7333333333333333,0.06666666666666667,0.06666666666666667
Entity,dose1,0.042352,chck_80M,80000000,numops_3,15,1.8744589606765658,-0.3553821612149477,5.65096104198861,0.4666666666666667,-0.06666666666666667,0.13333333333333333
Entity,dose1,0.042352,chck_80M,80000000,numops_4,15,-1.3016056496339539,-2.4569690749049187,4.7062935828112336,0.3333333333333333,-0.13333333333333333,0.06666666666666667
Entity,dose1,0.042352,chck_80M,80000000,numops_5,15,1.2814927329774946,-0.9431283250451088,4.0727681957979875,0.4666666666666667,0.2,0.2
Entity,dose1,0.042352,chck_80M,80000000,split_ambiref,30,1.7117746141855605,1.9847587902331725,4.718474186348378,0.6,0.06666666666666667,0.16666666666666666
Entity,dose1,0.042352,chck_80M,80000000,split_ambiref_nonzero_ops,25,1.262917629913427,0.8433736637234688,4.814248623203342,0.56,0.04,0.16
Entity,dose1,0.042352,chck_80M,80000000,split_ambiref_zero_ops,5,3.9560595355462285,3.2086001560091972,3.4139222433212133,0.8,0.2,0.2
Entity,dose1,0.042352,chck_80M,80000000,split_move_contents,30,1.5393189285416156,1.2443514661863446,6.321829782164382,0.5666666666666667,0.0,0.13333333333333333
Entity,dose1,0.042352,chck_80M,80000000,split_move_contents_nonzero_ops,25,2.6222755605122074,2.6680998262017965,6.0597332715440695,0.6,0.08,0.16
Entity,dose1,0.042352,chck_80M,80000000,split_move_contents_zero_ops,5,-3.8754642313113434,-7.20380693837069,4.583394174059195,0.4,-0.4,0.0
Entity,dose1,0.042352,chck_80M,80000000,split_regular,30,-0.6490813928210021,-1.0000830003991723,3.0863136162833715,0.36666666666666664,-0.13333333333333333,0.03333333333333333
Entity,dose1,0.042352,chck_80M,80000000,split_regular_nonzero_ops,25,-0.6590442795632407,-1.0227165967226028,3.1887815514352136,0.36,-0.12,0.04
Entity,dose1,0.042352,chck_80M,80000000,split_regular_zero_ops,5,-0.5992669591098092,-0.7180413134628907,2.511448534432244,0.4,-0.2,0.0
Entity,dose1,0.042352,chck_80M,80000000,zero_ops,15,-0.17289055162497485,0.6611593769630417,4.827311829443726,0.5333333333333333,-0.13333333333333333,0.06666666666666667
Entity,dose1p82,0.07712,chck_10M,10000000,all,90,0.10127372062868542,0.23619484901428223,1.3205041910833308,0.5555555555555556,-0.022222222222222223,0.05555555555555555
Entity,dose1p82,0.07712,chck_10M,10000000,nonzero_ops,75,0.10434753080209096,0.3165324330329895,1.3775551706260596,0.56,-0.02666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_10M,10000000,numops_1,15,0.07237144708633422,0.027104943990707397,1.5628310464965147,0.5333333333333333,-0.06666666666666667,0.0
Entity,dose1p82,0.07712,chck_10M,10000000,numops_2,15,0.5097015380859375,0.45819783210754395,1.3189891322689518,0.6666666666666666,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_10M,10000000,numops_3,15,0.19928684433301289,0.9033986032009125,1.4333034389150856,0.5333333333333333,-0.26666666666666666,0.0
Entity,dose1p82,0.07712,chck_10M,10000000,numops_4,15,-0.14663190444310506,-0.3532767593860626,1.0453896116564136,0.4666666666666667,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_10M,10000000,numops_5,15,-0.11299027105172475,0.37930482625961304,1.3690674307921322,0.6,0.06666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_10M,10000000,split_ambiref,30,0.2523479411999385,0.5038786828517914,1.602026261329798,0.6333333333333333,-0.03333333333333333,0.06666666666666667
Entity,dose1p82,0.07712,chck_10M,10000000,split_ambiref_nonzero_ops,25,0.3060376262664795,0.5276051163673401,1.6915221552589024,0.64,-0.04,0.08
Entity,dose1p82,0.07712,chck_10M,10000000,split_ambiref_zero_ops,5,-0.016100484132766723,0.42463481426239014,1.003102873491566,0.6,0.0,0.0
Entity,dose1p82,0.07712,chck_10M,10000000,split_move_contents,30,-0.10078809509674708,0.10122671723365784,0.9488273641797441,0.5666666666666667,-0.06666666666666667,0.03333333333333333
Entity,dose1p82,0.07712,chck_10M,10000000,split_move_contents_nonzero_ops,25,-0.11097810566425323,0.1658986210823059,1.003576614532342,0.56,-0.08,0.04
Entity,dose1p82,0.07712,chck_10M,10000000,split_move_contents_zero_ops,5,-0.04983804225921631,0.05292421579360962,0.6022416512129686,0.6,0.0,0.0
Entity,dose1p82,0.07712,chck_10M,10000000,split_regular,30,0.1522613157828649,-0.19446781277656555,1.3031424767247202,0.4666666666666667,0.03333333333333333,0.06666666666666667
Entity,dose1p82,0.07712,chck_10M,10000000,split_regular_nonzero_ops,25,0.11798307180404663,-0.0683596134185791,1.3180787416089261,0.48,0.04,0.08
Entity,dose1p82,0.07712,chck_10M,10000000,split_regular_zero_ops,5,0.3236525356769562,-0.320576012134552,1.2112696240517369,0.4,0.0,0.0
Entity,dose1p82,0.07712,chck_10M,10000000,zero_ops,15,0.08590466976165771,0.05292421579360962,0.986819751600781,0.5333333333333333,0.0,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,all,90,-0.12335888544718425,-0.2913083955645561,2.0510547621973574,0.4444444444444444,-0.044444444444444446,0.03333333333333333
Entity,dose1p82,0.07712,chck_20M,20000000,nonzero_ops,75,-0.09638159041603406,-0.29207178950309753,2.098708524770713,0.44,-0.02666666666666667,0.04
Entity,dose1p82,0.07712,chck_20M,20000000,numops_1,15,-0.13428655887643495,-0.2905450016260147,2.571027766902814,0.4,0.0,0.06666666666666667
Entity,dose1p82,0.07712,chck_20M,20000000,numops_2,15,-0.12724425047636032,-0.40536683797836304,1.7557011155697415,0.4,-0.06666666666666667,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,numops_3,15,0.551367774605751,0.09014353156089783,2.4580948128994655,0.6,-0.2,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,numops_4,15,-0.7303112988670667,-0.5730484127998352,1.7146299208799307,0.3333333333333333,0.0,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,numops_5,15,-0.04143361846605937,-0.2615399807691574,1.5878213420797347,0.4666666666666667,0.13333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_20M,20000000,split_ambiref,30,0.5078280399243037,0.22014646232128143,2.365233144690765,0.6,-0.03333333333333333,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,split_ambiref_nonzero_ops,25,0.6969679801166058,0.4953274130821228,2.493191035309375,0.6,-0.04,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,split_ambiref_zero_ops,5,-0.43787166103720665,0.1510111689567566,1.188588141640742,0.6,0.0,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,split_move_contents,30,-0.34827699065208434,-0.4891538918018341,1.8483796642262276,0.36666666666666664,-0.03333333333333333,0.06666666666666667
Entity,dose1p82,0.07712,chck_20M,20000000,split_move_contents_nonzero_ops,25,-0.3569749078154564,-0.5730484127998352,1.8177134174620218,0.36,0.0,0.08
Entity,dose1p82,0.07712,chck_20M,20000000,split_move_contents_zero_ops,5,-0.30478740483522415,-0.07726902514696121,1.994082331738997,0.4,-0.2,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,split_regular,30,-0.529627705613772,-0.4225873649120331,1.730780823120051,0.36666666666666664,-0.06666666666666667,0.03333333333333333
Entity,dose1p82,0.07712,chck_20M,20000000,split_regular_nonzero_ops,25,-0.6291378435492515,-0.40536683797836304,1.6469690846756,0.36,-0.04,0.04
Entity,dose1p82,0.07712,chck_20M,20000000,split_regular_zero_ops,5,-0.032077015936374666,-0.8077443838119507,2.0283021693368726,0.4,-0.2,0.0
Entity,dose1p82,0.07712,chck_20M,20000000,zero_ops,15,-0.2582453606029352,-0.07726902514696121,1.7878012283395794,0.4666666666666667,-0.13333333333333333,0.0
Entity,dose1p82,0.07712,chck_30M,30000000,all,90,0.4341328223339386,0.6492125131189823,3.6743721382103605,0.5888888888888889,0.044444444444444446,0.12222222222222222
Entity,dose1p82,0.07712,chck_30M,30000000,nonzero_ops,75,0.538962738091747,0.880321828648448,3.37565552938309,0.6,0.04,0.13333333333333333
Entity,dose1p82,0.07712,chck_30M,30000000,numops_1,15,0.17036713572839896,0.48866796493530273,3.2401063094041644,0.5333333333333333,-0.06666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_30M,30000000,numops_2,15,1.1366816059996685,1.7684470489621162,3.672722701686719,0.6,0.2,0.2
Entity,dose1p82,0.07712,chck_30M,30000000,numops_3,15,1.078103474403421,1.318042442202568,2.4957660727586424,0.6666666666666666,-0.06666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_30M,30000000,numops_4,15,-1.0256177979211012,-0.4143128842115402,3.37578281546414,0.4,-0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_30M,30000000,numops_5,15,1.3352792722483475,1.4002202581614256,3.390792952320229,0.8,0.2,0.2
Entity,dose1p82,0.07712,chck_30M,30000000,split_ambiref,30,-0.07860863531629245,0.5492209866642952,4.182171174929163,0.5666666666666667,0.0,0.1
Entity,dose1p82,0.07712,chck_30M,30000000,split_ambiref_nonzero_ops,25,-0.09677542380988598,0.547093003988266,3.708939569162404,0.52,0.0,0.12
Entity,dose1p82,0.07712,chck_30M,30000000,split_ambiref_zero_ops,5,0.012225307151675224,1.6719501297920942,6.0126757615750535,0.8,0.0,0.0
Entity,dose1p82,0.07712,chck_30M,30000000,split_move_contents,30,0.7787925633912285,1.0982690509408712,3.729233116968701,0.6333333333333333,0.1,0.16666666666666666
Entity,dose1p82,0.07712,chck_30M,30000000,split_move_contents_nonzero_ops,25,1.2998166293650866,1.5442205145955086,3.785637821919968,0.72,0.12,0.2
Entity,dose1p82,0.07712,chck_30M,30000000,split_move_contents_zero_ops,5,-1.8263277664780617,-1.6237373556941748,1.908881067721044,0.2,0.0,0.0
Entity,dose1p82,0.07712,chck_30M,30000000,split_regular,30,0.6022145389268796,0.3049758914858103,2.9487880307193097,0.5666666666666667,0.03333333333333333,0.1
Entity,dose1p82,0.07712,chck_30M,30000000,split_regular_nonzero_ops,25,0.4138470087200403,0.16740957647562027,2.2581294720662646,0.56,0.0,0.08
Entity,dose1p82,0.07712,chck_30M,30000000,split_regular_zero_ops,5,1.5440521899610757,0.4425422064960003,5.060819276018727,0.6,0.2,0.2
Entity,dose1p82,0.07712,chck_30M,30000000,zero_ops,15,-0.09001675645510356,0.012832347303628922,4.868380948316661,0.5333333333333333,0.06666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_40M,40000000,all,90,0.6296412054733891,0.37568895425647497,5.841305677040729,0.5222222222222223,0.03333333333333333,0.15555555555555556
Entity,dose1p82,0.07712,chck_40M,40000000,nonzero_ops,75,0.7728436357559015,0.04544597864151001,5.976856781141337,0.5066666666666667,0.013333333333333334,0.14666666666666667
Entity,dose1p82,0.07712,chck_40M,40000000,numops_1,15,0.44521514299946524,-2.297521337866783,8.559523126020016,0.3333333333333333,-0.2,0.06666666666666667
Entity,dose1p82,0.07712,chck_40M,40000000,numops_2,15,0.8856667717918754,0.04544597864151001,4.875811889222387,0.5333333333333333,0.0,0.13333333333333333
Entity,dose1p82,0.07712,chck_40M,40000000,numops_3,15,1.283625941351056,1.2321492303162813,4.908045006827827,0.5333333333333333,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_40M,40000000,numops_4,15,0.26351805006464324,0.9216354731470346,5.332484110141331,0.5333333333333333,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_40M,40000000,numops_5,15,0.9861922725724678,0.9252219945192337,5.325872357407148,0.6,0.13333333333333333,0.26666666666666666
Entity,dose1p82,0.07712,chck_40M,40000000,split_ambiref,30,1.358538217501094,0.9379513366147876,4.965633890219844,0.5333333333333333,0.1,0.16666666666666666
Entity,dose1p82,0.07712,chck_40M,40000000,split_ambiref_nonzero_ops,25,0.9162043242063374,-0.373342371545732,5.017434382242003,0.48,0.08,0.16
Entity,dose1p82,0.07712,chck_40M,40000000,split_ambiref_zero_ops,5,3.570207683974877,3.2231795880943537,4.025183535561987,0.8,0.2,0.2
Entity,dose1p82,0.07712,chck_40M,40000000,split_move_contents,30,2.158782987087034,0.8456388144986704,7.210993502884618,0.6,0.06666666666666667,0.2
Entity,dose1p82,0.07712,chck_40M,40000000,split_move_contents_nonzero_ops,25,2.9158967026136815,1.2321492303162813,7.309842658028833,0.6,0.04,0.2
Entity,dose1p82,0.07712,chck_40M,40000000,split_move_contents_zero_ops,5,-1.6267855905462056,0.6638322605285794,5.255942353091205,0.6,0.2,0.2
Entity,dose1p82,0.07712,chck_40M,40000000,split_regular,30,-1.6283975881679604,-1.1917818118818104,4.211686618390779,0.43333333333333335,-0.06666666666666667,0.1
Entity,dose1p82,0.07712,chck_40M,40000000,split_regular_nonzero_ops,25,-1.5135701195523144,-0.8927421420812607,4.326556007583769,0.44,-0.08,0.08
Entity,dose1p82,0.07712,chck_40M,40000000,split_regular_zero_ops,5,-2.2025349312461913,-2.4184354254975915,3.5268725762260527,0.4,0.0,0.2
Entity,dose1p82,0.07712,chck_40M,40000000,zero_ops,15,-0.0863709459391733,1.0274453684687614,5.049338479764354,0.6,0.13333333333333333,0.2
Entity,dose1p82,0.07712,chck_50M,50000000,all,90,1.2410770126650783,0.7071039404254407,5.8697455384715935,0.5333333333333333,0.08888888888888889,0.13333333333333333
Entity,dose1p82,0.07712,chck_50M,50000000,nonzero_ops,75,0.9955839957669377,-0.033119973726570606,5.750851534911218,0.49333333333333335,0.08,0.13333333333333333
Entity,dose1p82,0.07712,chck_50M,50000000,numops_1,15,1.153140294474239,-1.1428054452408105,6.877867377875292,0.3333333333333333,0.0,0.06666666666666667
Entity,dose1p82,0.07712,chck_50M,50000000,numops_2,15,0.3571100338983039,2.635320234578103,7.0207580868749995,0.6666666666666666,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_50M,50000000,numops_3,15,2.839628586017837,0.06003844924271107,5.826292630647813,0.5333333333333333,0.13333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_50M,50000000,numops_4,15,-0.7855648615397512,-0.8327150829136372,3.2997539523238406,0.3333333333333333,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_50M,50000000,numops_5,15,1.4136059259840599,0.8218005830422044,4.092810050926667,0.6,0.13333333333333333,0.2
Entity,dose1p82,0.07712,chck_50M,50000000,split_ambiref,30,2.903052198186439,2.700516532175243,6.412555998371257,0.6333333333333333,0.1,0.1
Entity,dose1p82,0.07712,chck_50M,50000000,split_ambiref_nonzero_ops,25,2.788630174128339,2.696355016436428,5.63988074973893,0.64,0.12,0.12
Entity,dose1p82,0.07712,chck_50M,50000000,split_ambiref_zero_ops,5,3.4751623184769413,4.590748310089111,9.3429759846324,0.6,0.0,0.0
Entity,dose1p82,0.07712,chck_50M,50000000,split_move_contents,30,0.9822856176062487,0.2702937233261764,5.9413865494173415,0.5333333333333333,0.1,0.13333333333333333
Entity,dose1p82,0.07712,chck_50M,50000000,split_move_contents_nonzero_ops,25,1.104027507128194,0.06003844924271107,6.281681675457424,0.52,0.12,0.16
Entity,dose1p82,0.07712,chck_50M,50000000,split_move_contents_zero_ops,5,0.3735761699965224,0.48054899740964174,3.749425127771546,0.6,0.0,0.0
Entity,dose1p82,0.07712,chck_50M,50000000,split_regular,30,-0.1621067777974531,-0.6668726811185479,4.7056062568084664,0.43333333333333335,0.06666666666666667,0.16666666666666666
Entity,dose1p82,0.07712,chck_50M,50000000,split_regular_nonzero_ops,25,-0.9059056939557195,-1.1077127233147621,4.5941988369795705,0.32,0.0,0.12
Entity,dose1p82,0.07712,chck_50M,50000000,split_regular_zero_ops,5,3.5568878029938786,1.8256056476384401,3.2750514294925765,1.0,0.4,0.4
Entity,dose1p82,0.07712,chck_50M,50000000,zero_ops,15,2.468542097155781,1.8256056476384401,6.289197452387465,0.7333333333333333,0.13333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_60M,60000000,all,90,0.1390847020303934,0.49040188966318965,4.527280348766579,0.5333333333333333,0.011111111111111112,0.07777777777777778
Entity,dose1p82,0.07712,chck_60M,60000000,nonzero_ops,75,0.4663487382310753,0.7800935357809067,4.529804971775058,0.5466666666666666,0.0,0.06666666666666667
Entity,dose1p82,0.07712,chck_60M,60000000,numops_1,15,-0.8974205411737785,-0.5264543849043548,4.589897812133336,0.4,-0.06666666666666667,0.0
Entity,dose1p82,0.07712,chck_60M,60000000,numops_2,15,0.6023181844813128,2.2515890263020992,5.336130122980833,0.6,0.0,0.06666666666666667
Entity,dose1p82,0.07712,chck_60M,60000000,numops_3,15,0.7772764630926152,0.48304866161197424,4.328684721945207,0.5333333333333333,-0.06666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_60M,60000000,numops_4,15,0.560509063086162,1.1945748189464211,3.591796446607614,0.6,0.0,0.06666666666666667
Entity,dose1p82,0.07712,chck_60M,60000000,numops_5,15,1.289060521669065,1.6897697921376675,4.330699069120509,0.6,0.13333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_60M,60000000,split_ambiref,30,1.041732967357772,1.6922394622815773,3.439526226932188,0.7,0.1,0.1
Entity,dose1p82,0.07712,chck_60M,60000000,split_ambiref_nonzero_ops,25,1.0258765386929736,1.694709132425487,3.7392477890402582,0.68,0.08,0.08
Entity,dose1p82,0.07712,chck_60M,60000000,split_ambiref_zero_ops,5,1.1210151106817647,1.5388261605985463,1.0318096071533214,0.8,0.2,0.2
Entity,dose1p82,0.07712,chck_60M,60000000,split_move_contents,30,0.41725849912812313,0.17427715752273798,4.675540851536841,0.5,0.03333333333333333,0.1
Entity,dose1p82,0.07712,chck_60M,60000000,split_move_contents_nonzero_ops,25,0.7665496012382209,0.7198216812685132,4.511216115977071,0.52,0.0,0.08
Entity,dose1p82,0.07712,chck_60M,60000000,split_move_contents_zero_ops,5,-1.329197011422366,-0.37126736622303724,5.074308926413947,0.4,0.2,0.2
Entity,dose1p82,0.07712,chck_60M,60000000,split_regular,30,-1.041737360394715,-0.7317507565021515,5.0508696135853395,0.4,-0.1,0.03333333333333333
Entity,dose1p82,0.07712,chck_60M,60000000,split_regular_nonzero_ops,25,-0.39337992523796855,-0.2540524173527956,5.107056792481376,0.44,-0.08,0.04
Entity,dose1p82,0.07712,chck_60M,60000000,split_regular_zero_ops,5,-4.283524536178447,-4.7459857881767675,3.1696272337289906,0.2,-0.2,0.0
Entity,dose1p82,0.07712,chck_60M,60000000,zero_ops,15,-1.4972354789730162,-0.37126736622303724,4.143535476458148,0.4666666666666667,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_70M,70000000,all,90,-0.18339727967266098,-0.44762602844275534,6.524638525640486,0.4777777777777778,0.044444444444444446,0.1
Entity,dose1p82,0.07712,chck_70M,70000000,nonzero_ops,75,0.22891083894995973,0.09299173951148987,6.663780979240513,0.5066666666666667,0.08,0.12
Entity,dose1p82,0.07712,chck_70M,70000000,numops_1,15,-3.9024515961568493,-3.6430036202073097,6.512568442045016,0.26666666666666666,-0.06666666666666667,0.06666666666666667
Entity,dose1p82,0.07712,chck_70M,70000000,numops_2,15,1.430240186707427,2.9512660605832934,6.547199981659432,0.6,0.13333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_70M,70000000,numops_3,15,-0.6624055342438321,-0.668387021869421,6.9163247189731125,0.4,0.13333333333333333,0.2
Entity,dose1p82,0.07712,chck_70M,70000000,numops_4,15,1.3098458143572012,0.9563522934913635,2.765986241995284,0.7333333333333333,0.0,0.0
Entity,dose1p82,0.07712,chck_70M,70000000,numops_5,15,2.9693253240858515,0.3711621933616698,7.299328548200237,0.5333333333333333,0.2,0.2
Entity,dose1p82,0.07712,chck_70M,70000000,split_ambiref,30,0.395058297503662,-0.0640097155701369,5.472775992114164,0.5,0.1,0.1
Entity,dose1p82,0.07712,chck_70M,70000000,split_ambiref_nonzero_ops,25,0.560079222053755,0.3711621933616698,5.860405685403497,0.52,0.12,0.12
Entity,dose1p82,0.07712,chck_70M,70000000,split_ambiref_zero_ops,5,-0.4300463252468035,-0.7912089026067406,2.6774859860394833,0.4,0.0,0.0
Entity,dose1p82,0.07712,chck_70M,70000000,split_move_contents,30,1.2759655255669107,0.14381371438503265,6.592431388775689,0.5333333333333333,-0.03333333333333333,0.06666666666666667
Entity,dose1p82,0.07712,chck_70M,70000000,split_move_contents_nonzero_ops,25,1.323755741668865,0.09299173951148987,6.940785579283075,0.52,0.0,0.08
Entity,dose1p82,0.07712,chck_70M,70000000,split_move_contents_zero_ops,5,1.0370144450571388,0.7965995618142188,4.451951287213078,0.6,-0.2,0.0
Entity,dose1p82,0.07712,chck_70M,70000000,split_regular,30,-2.2212156620885555,-1.4773707631975412,6.9053776568298435,0.4,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_70M,70000000,split_regular_nonzero_ops,25,-1.197102446872741,-0.1964852698147297,6.8816567636325345,0.48,0.12,0.16
Entity,dose1p82,0.07712,chck_70M,70000000,split_regular_zero_ops,5,-7.3417817381676285,-7.658599091693759,4.225542345194476,0.0,-0.2,0.0
Entity,dose1p82,0.07712,chck_70M,70000000,zero_ops,15,-2.2449378727857643,-1.3252453804016113,5.3193630356209365,0.3333333333333333,-0.13333333333333333,0.0
Entity,dose1p82,0.07712,chck_80M,80000000,all,90,0.2795949275411355,0.21994262095540762,5.565726941802417,0.5333333333333333,0.03333333333333333,0.1111111111111111
Entity,dose1p82,0.07712,chck_80M,80000000,nonzero_ops,75,0.629966229807275,0.463651470374316,5.66962855311308,0.56,0.06666666666666667,0.13333333333333333
Entity,dose1p82,0.07712,chck_80M,80000000,numops_1,15,-1.7877331045533842,-1.2687705419957638,6.310798072341301,0.4,-0.13333333333333333,0.0
Entity,dose1p82,0.07712,chck_80M,80000000,numops_2,15,1.152516894446065,0.463651470374316,4.081791643792665,0.6666666666666666,0.13333333333333333,0.13333333333333333
Entity,dose1p82,0.07712,chck_80M,80000000,numops_3,15,0.8518773920523623,1.4621007237583399,4.875371077229648,0.6666666666666666,0.26666666666666666,0.26666666666666666
Entity,dose1p82,0.07712,chck_80M,80000000,numops_4,15,0.8046913401844601,0.6734118424355984,3.251628869086386,0.6,0.0,0.06666666666666667
Entity,dose1p82,0.07712,chck_80M,80000000,numops_5,15,2.1284786269068716,-0.8158609122037888,7.839022182284025,0.4666666666666667,0.06666666666666667,0.2
Entity,dose1p82,0.07712,chck_80M,80000000,split_ambiref,30,-0.04715262932004407,-0.39176016207784414,4.6714523182258425,0.43333333333333335,0.06666666666666667,0.1
Entity,dose1p82,0.07712,chck_80M,80000000,split_ambiref_nonzero_ops,25,-0.0038639669260010123,-0.49594645760953426,4.882675917746012,0.44,0.08,0.12
Entity,dose1p82,0.07712,chck_80M,80000000,split_ambiref_zero_ops,5,-0.2635959412902594,-0.18447710759937763,3.4170107888775103,0.4,0.0,0.0
