target,global_index,domain,local_index,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,buckets,decoder_mode,band,band_start,band_end,s11_sum,s21_sum,s12_sum,s22_sum,official_margin_t1_sum,official_margin_t2_sum,within_context_margin_c1_sum,within_context_margin_c2_sum,interaction_sum,t1_correct,t2_correct,both_official_positive,both_swapped_positive,interaction_positive,both_within_context_positive,stable_conditional_failure,persistent_both_official,persistent_swapped
scale1p75_live_80M,1277,agent-properties,1277,indirect,variable swap,concept swap,make more effort,make less effort,scale_only_correct,raw,L1-L2,1,2,-81.88957609981298,-81.87030112743378,-78.62491857260466,-78.65000388771296,-0.01927497237920761,-0.025085315108299255,-3.2646575272083282,3.2202972397208214,-0.044360287487506866,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,1282,agent-properties,1282,indirect,variable swap,concept swap,make more effort,make less effort,removed_stable_failure,raw,L1-L2,1,2,-79.24241870641708,-79.22708816826344,-82.67088971287012,-82.64143477380276,-0.015330538153648376,0.02945493906736374,3.4284710064530373,-3.414346605539322,0.014124400913715363,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1283,agent-properties,1283,indirect,variable swap,concept swap,make more effort,make less effort,base_only_correct,raw,L1-L2,1,2,-82.64143477380276,-82.67088971287012,-79.22708816826344,-79.24241870641708,0.02945493906736374,-0.015330538153648376,-3.414346605539322,3.4284710064530373,0.014124400913715363,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1289,agent-properties,1289,indirect,variable swap,concept swap,make more effort,make less effort,scale_only_correct,raw,L1-L2,1,2,-105.72873505949974,-105.80336654186249,-102.47314894199371,-102.55952769517899,0.07463148236274719,-0.08637875318527222,-3.255586117506027,3.243838846683502,-0.011747270822525024,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1302,agent-properties,1302,indirect,variable swap,concept swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-92.07893842458725,-91.96669317781925,-95.31363770365715,-95.23763017356396,-0.11224524676799774,0.07600753009319305,3.2346992790699005,-3.270936995744705,-0.03623771667480469,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1307,agent-properties,1307,indirect,variable swap,concept swap,make more effort,make less effort,base_only_correct,raw,L1-L2,1,2,-86.41627195477486,-86.48007096350193,-83.59053065627813,-83.67442924529314,0.06379900872707367,-0.08389858901500702,-2.825741298496723,2.80564171820879,-0.02009958028793335,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1330,agent-properties,1330,indirect,variable swap,concept swap,make more effort,make less effort,removed_stable_failure,raw,L1-L2,1,2,-92.44821092486382,-92.59727239608765,-95.64607657492161,-95.72401408851147,0.14906147122383118,-0.07793751358985901,3.1978656500577927,-3.1267416924238205,0.07112395763397217,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1335,agent-properties,1335,indirect,variable swap,concept swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-103.40079054236412,-103.18537706136703,-100.16947865486145,-99.95628875494003,-0.21541348099708557,0.21318989992141724,-3.2313118875026703,3.229088306427002,-0.002223581075668335,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1355,agent-properties,1355,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-81.1481371819973,-81.15290607511997,-81.58790096640587,-81.56955596804619,0.004768893122673035,0.018344998359680176,0.43976378440856934,-0.4166498929262161,0.02311389148235321,True,True,True,False,True,False,False,True,False
scale1p75_live_80M,1356,agent-properties,1356,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-88.26511746644974,-88.381800994277,-88.52261710166931,-88.6375026628375,0.11668352782726288,-0.11488556116819382,0.257499635219574,-0.2557016685605049,0.0017979666590690613,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1360,agent-properties,1360,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-88.37824799120426,-88.26594836264849,-88.61911176145077,-88.51108628511429,-0.11229962855577469,0.10802547633647919,0.24086377024650574,-0.24513792246580124,-0.004274152219295502,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1401,agent-properties,1401,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-88.25416349619627,-88.47904634475708,-88.73217311501503,-88.9140342772007,0.2248828485608101,-0.18186116218566895,0.4780096188187599,-0.4349879324436188,0.043021686375141144,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1404,agent-properties,1404,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-107.60761198401451,-107.7857636809349,-107.61082339286804,-107.76028609275818,0.1781516969203949,-0.14946269989013672,0.003211408853530884,0.025477588176727295,0.02868899703025818,True,False,False,False,True,True,False,False,False
scale1p75_live_80M,1409,agent-properties,1409,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-86.01336652040482,-85.94096824526787,-85.5924523472786,-85.51323634386063,-0.07239827513694763,0.07921600341796875,-0.4209141731262207,0.4277319014072418,0.006817728281021118,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1426,agent-properties,1426,indirect,variable swap,variable swap,make more effort,make less effort,scale_only_correct,raw,L1-L2,1,2,-86.6498510017991,-86.52518533915281,-86.2504418566823,-86.1442007869482,-0.12466566264629364,0.10624106973409653,-0.39940914511680603,0.3809845522046089,-0.018424592912197113,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1430,agent-properties,1430,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-103.76853629946709,-103.50899133086205,-104.83763939142227,-104.55768379569054,-0.2595449686050415,0.27995559573173523,1.069103091955185,-1.0486924648284912,0.020410627126693726,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1438,agent-properties,1438,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-86.03725650906563,-86.14757443964481,-87.0555409193039,-87.1672749966383,0.11031793057918549,-0.11173407733440399,1.018284410238266,-1.0197005569934845,-0.0014161467552185059,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1446,agent-properties,1446,indirect,variable swap,variable swap,make more effort,make less effort,added_stable_failure,raw,L1-L2,1,2,-83.00035278499126,-82.91948866844177,-82.89706265926361,-82.82871084660292,-0.08086411654949188,0.06835181266069412,-0.1032901257276535,0.09077782183885574,-0.01251230388879776,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1449,agent-properties,1449,indirect,variable swap,variable swap,make more effort,make less effort,added_stable_failure,raw,L1-L2,1,2,-86.31479755789042,-86.24021776765585,-86.24822738021612,-86.18626622855663,-0.07457979023456573,0.06196115165948868,-0.06657017767429352,0.05395153909921646,-0.012618638575077057,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1456,agent-properties,1456,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-107.30078196525574,-107.66623005270958,-106.12158501148224,-106.47013992071152,0.36544808745384216,-0.34855490922927856,-1.1791969537734985,1.1960901319980621,0.0168931782245636,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1470,agent-properties,1470,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-104.36212632060051,-104.08283391594887,-105.31395646929741,-105.03193402290344,-0.27929240465164185,0.2820224463939667,0.9518301486968994,-0.9491001069545746,0.002730041742324829,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1489,agent-properties,1489,indirect,variable swap,variable swap,make more effort,make less effort,added_stable_failure,raw,L1-L2,1,2,-86.41031423956156,-86.32405975461006,-86.55026599764824,-86.48426599055529,-0.08625448495149612,0.06600000709295273,0.13995175808668137,-0.16020623594522476,-0.020254477858543396,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1508,agent-properties,1508,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-85.28326915949583,-85.06418490409851,-84.75080894678831,-84.53753511607647,-0.2190842553973198,0.21327383071184158,-0.5324602127075195,0.5266497880220413,-0.0058104246854782104,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1528,agent-properties,1528,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-87.62849502265453,-87.55121207237244,-87.42686921358109,-87.34472998976707,-0.07728295028209686,0.08213922381401062,-0.20162580907344818,0.20648208260536194,0.004856273531913757,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1529,agent-properties,1529,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-87.34472998976707,-87.42686921358109,-87.55121207237244,-87.62849502265453,0.08213922381401062,-0.07728295028209686,0.20648208260536194,-0.20162580907344818,0.004856273531913757,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1537,agent-properties,1537,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-83.14620555192232,-83.25763266533613,-81.55595260858536,-81.6510992795229,0.11142711341381073,-0.09514667093753815,-1.5902529433369637,1.6065333858132362,0.016280442476272583,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1549,agent-properties,1549,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-88.32344508171082,-88.38094328343868,-88.07883010804653,-88.10500900447369,0.057498201727867126,-0.02617889642715454,-0.24461497366428375,0.27593427896499634,0.031319305300712585,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1551,agent-properties,1551,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-84.94858947396278,-84.97998034954071,-85.2096820473671,-85.27073642611504,0.031390875577926636,-0.061054378747940063,0.26109257340431213,-0.29075607657432556,-0.029663503170013428,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1586,agent-properties,1586,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-85.66397288441658,-85.55955642461777,-85.16625359654427,-85.10761128365993,-0.10441645979881287,0.05864231288433075,-0.49771928787231445,0.45194514095783234,-0.04577414691448212,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1589,agent-properties,1589,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-94.32872462272644,-94.55533745884895,-94.04955199360847,-94.27063101530075,0.22661283612251282,-0.221079021692276,-0.2791726291179657,0.2847064435482025,0.005533814430236816,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1598,agent-properties,1598,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-81.1129162684083,-81.27159420400858,-79.21234250068665,-79.33799017220736,0.15867793560028076,-0.12564767152071,-1.900573767721653,1.9336040318012238,0.03303026407957077,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1606,agent-properties,1606,indirect,variable swap,variable swap,make more effort,make less effort,removed_stable_failure,raw,L1-L2,1,2,-103.36054736375809,-103.37742081284523,-104.58809015154839,-104.61165058612823,0.016873449087142944,-0.023560434579849243,1.2275427877902985,-1.2342297732830048,-0.006686985492706299,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1608,agent-properties,1608,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-107.57756784558296,-107.53737550973892,-106.39641335606575,-106.36604425311089,-0.04019233584403992,0.030369102954864502,-1.181154489517212,1.1713312566280365,-0.009823232889175415,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1610,agent-properties,1610,indirect,variable swap,variable swap,make more effort,make less effort,base_only_correct,raw,L1-L2,1,2,-103.38721427321434,-103.36676505208015,-104.6061782836914,-104.5754536986351,-0.02044922113418579,0.03072458505630493,1.218964010477066,-1.208688646554947,0.01027536392211914,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1622,agent-properties,1622,indirect,variable swap,variable swap,make more effort,make less effort,base_only_correct,raw,L1-L2,1,2,-79.28307717293501,-79.25947207212448,-81.69936045259237,-81.66935411840677,-0.0236051008105278,0.03000633418560028,2.416283279657364,-2.4098820462822914,0.006401233375072479,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1624,agent-properties,1624,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-85.1060736849904,-85.12360166758299,-82.65641523897648,-82.67014686018229,0.017527982592582703,-0.013731621205806732,-2.4496584460139275,2.4534548074007034,0.0037963613867759705,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1630,agent-properties,1630,indirect,variable swap,variable swap,make more effort,make less effort,scale_only_correct,raw,L1-L2,1,2,-78.62895038723946,-78.65348605811596,-82.59643615037203,-82.67743596434593,0.02453567087650299,-0.08099981397390366,3.967485763132572,-4.023949906229973,-0.056464143097400665,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1654,agent-properties,1654,indirect,variable swap,variable swap,make more effort,make less effort,base_only_correct,raw,L1-L2,1,2,-78.65000388771296,-78.62491857260466,-82.68372569233179,-82.6013708487153,-0.025085315108299255,0.0823548436164856,4.0337218046188354,-3.976452276110649,0.05726952850818634,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1666,agent-properties,1666,indirect,variable swap,variable swap,make more effort,make less effort,scale_only_correct,raw,L1-L2,1,2,-79.24241870641708,-79.22708816826344,-82.79528757929802,-82.79881686717272,-0.015330538153648376,-0.003529287874698639,3.5528688728809357,-3.5717286989092827,-0.018859826028347015,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,1673,agent-properties,1673,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-97.420115172863,-97.39777955412865,-98.40012703835964,-98.28689283132553,-0.02233561873435974,0.11323420703411102,0.9800118654966354,-0.8891132771968842,0.09089858829975128,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1683,agent-properties,1683,indirect,variable swap,variable swap,make more effort,make less effort,removed_stable_failure,raw,L1-L2,1,2,-103.19308841228485,-103.10515701770782,-102.55636605620384,-102.48765361309052,-0.08793139457702637,0.06871244311332703,-0.6367223560810089,0.6175034046173096,-0.01921895146369934,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1701,agent-properties,1701,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-95.30403791368008,-95.23800207674503,-95.49027597904205,-95.38816291093826,-0.06603583693504333,0.10211306810379028,0.18623806536197662,-0.15016083419322968,0.03607723116874695,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1715,agent-properties,1715,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-83.32394871115685,-83.40245638042688,-83.59053065627813,-83.67442924529314,0.0785076692700386,-0.08389858901500702,0.2665819451212883,-0.2719728648662567,-0.005390919744968414,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1738,agent-properties,1738,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-92.60960546135902,-92.45842441916466,-91.91257528960705,-91.7169875651598,-0.15118104219436646,0.19558772444725037,-0.697030171751976,0.7414368540048599,0.04440668225288391,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1740,agent-properties,1740,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-87.07348926365376,-87.1178615540266,-86.84348267316818,-86.9278155118227,0.04437229037284851,-0.08433283865451813,-0.23000659048557281,0.1900460422039032,-0.03996054828166962,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1746,agent-properties,1746,indirect,variable swap,variable swap,make more effort,make less effort,shared_stable_failure,raw,L1-L2,1,2,-101.56008511781693,-101.64955350756645,-102.80019280314445,-102.87643671035767,0.08946838974952698,-0.07624390721321106,1.24010768532753,-1.226883202791214,0.013224482536315918,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1773,agent-properties,1773,indirect,variable swap,variable swap,make more effort,make less effort,shared_correct,raw,L1-L2,1,2,-87.33323431015015,-87.2455377355218,-87.27793408930302,-87.20896066725254,-0.08769657462835312,0.06897342205047607,-0.05530022084712982,0.03657706826925278,-0.018723152577877045,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1782,agent-properties,1782,direct,antonym,variable swap,prefer,-,added_stable_failure,raw,L1-L2,1,2,-72.45584523677826,-72.4569781422615,-72.2746752500534,-72.24068823456764,0.0011329054832458496,0.03398701548576355,-0.18116998672485352,0.21628990769386292,0.0351199209690094,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,1791,agent-properties,1791,direct,antonym,variable swap,prefer,-,scale_only_correct,raw,L1-L2,1,2,-68.73569840192795,-68.73885935544968,-68.83482220768929,-68.84626519680023,0.0031609535217285156,-0.011442989110946655,0.09912380576133728,-0.10740584135055542,-0.00828203558921814,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1794,agent-properties,1794,direct,antonym,variable swap,prefer,-,added_stable_failure,raw,L1-L2,1,2,-67.01502069830894,-67.04165564477444,-64.12599016726017,-64.124741345644,0.02663494646549225,0.0012488216161727905,-2.8890305310487747,2.9169142991304398,0.02788376808166504,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,1842,agent-properties,1842,direct,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-67.09934385120869,-67.01996675133705,-63.75864219665527,-63.693430721759796,-0.07937709987163544,0.0652114748954773,-3.3407016545534134,3.3265360295772552,-0.014165624976158142,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1852,agent-properties,1852,direct,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-70.97198536992073,-70.87553046643734,-72.65094554424286,-72.55901509523392,-0.09645490348339081,0.09193044900894165,1.6789601743221283,-1.6834846287965775,-0.004524454474449158,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1856,agent-properties,1856,direct,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-70.26448081433773,-70.22473795711994,-71.40287074446678,-71.3489317893982,-0.039742857217788696,0.05393895506858826,1.1383899301290512,-1.1241938322782516,0.01419609785079956,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1869,agent-properties,1869,direct,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-70.05655819177628,-69.94931817054749,-70.42867361009121,-70.37351983785629,-0.10724002122879028,0.05515377223491669,0.3721154183149338,-0.4242016673088074,-0.052086248993873596,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1871,agent-properties,1871,indirect,antonym,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-82.35149359703064,-82.47089529037476,-80.93643605709076,-80.68335831165314,0.11940169334411621,0.25307774543762207,-1.4150575399398804,1.7875369787216187,0.3724794387817383,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,1882,agent-properties,1882,indirect,antonym,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-78.99136102199554,-79.08244931697845,-82.124706864357,-81.87452363967896,0.09108829498291016,0.25018322467803955,3.13334584236145,-2.7920743227005005,0.3412715196609497,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,1884,agent-properties,1884,indirect,antonym,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-82.22235906124115,-81.31177842617035,-83.17107510566711,-82.61867809295654,-0.9105806350708008,0.5523970127105713,0.9487160444259644,-1.3068996667861938,-0.3581836223602295,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1893,agent-properties,1893,indirect,antonym,variable swap,prefer,-,base_only_correct,raw,L1-L2,1,2,-79.11285662651062,-79.01017475128174,-77.9469136595726,-79.27485698461533,-0.10268187522888184,-1.3279433250427246,-1.1659429669380188,-0.26468223333358765,-1.4306252002716064,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,1897,agent-properties,1897,indirect,antonym,variable swap,prefer,-,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-71.5191136598587,-71.22010350227356,-73.34676492214203,-73.50784820318222,-0.29901015758514404,-0.16108328104019165,1.8276512622833252,-2.287744700908661,-0.4600934386253357,False,False,False,True,False,False,True,False,False
scale1p75_live_80M,1908,agent-properties,1908,indirect,antonym,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-69.94532895833254,-69.6217735633254,-71.6071572303772,-70.74151259660721,-0.3235553950071335,0.865644633769989,1.6618282720446587,-1.1197390332818031,0.5420892387628555,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1944,agent-properties,1944,indirect,game,variable swap,prefer,-,base_only_correct,raw,L1-L2,1,2,-73.0639396905899,-73.0625628232956,-71.05258917808533,-71.02310490608215,-0.0013768672943115234,0.029484272003173828,-2.0113505125045776,2.03945791721344,0.028107404708862305,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,1945,agent-properties,1945,indirect,game,variable swap,prefer,-,added_stable_failure;base_only_correct,raw,L1-L2,1,2,-71.02310490608215,-71.05258917808533,-73.0625628232956,-73.0639396905899,0.029484272003173828,-0.0013768672943115234,2.03945791721344,-2.0113505125045776,0.028107404708862305,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,1952,agent-properties,1952,indirect,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-80.68335831165314,-80.80589652061462,-82.47089529037476,-82.6019983291626,0.12253820896148682,-0.1311030387878418,1.7875369787216187,-1.7961018085479736,-0.00856482982635498,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1954,agent-properties,1954,indirect,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-80.72829282283783,-80.45063531398773,-82.91690802574158,-82.67938435077667,-0.27765750885009766,0.23752367496490479,2.1886152029037476,-2.2287490367889404,-0.04013383388519287,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,1958,agent-properties,1958,indirect,variable swap,variable swap,prefer,-,shared_stable_failure,raw,L1-L2,1,2,-70.10229086875916,-70.12830185890198,-69.95579046010971,-70.03489947319031,0.026010990142822266,-0.07910901308059692,-0.14650040864944458,0.09340238571166992,-0.05309802293777466,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1976,agent-properties,1976,indirect,variable swap,variable swap,prefer,-,base_only_correct,raw,L1-L2,1,2,-80.97189891338348,-81.31177842617035,-82.25689256191254,-82.61867809295654,0.33987951278686523,-0.36178553104400635,1.2849936485290527,-1.3068996667861938,-0.021906018257141113,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,1987,agent-properties,1987,indirect,variable swap,variable swap,prefer,-,added_stable_failure,raw,L1-L2,1,2,-83.6972062587738,-83.2394038438797,-81.55156975984573,-81.17468798160553,-0.457802414894104,0.37688177824020386,-2.14563649892807,2.06471586227417,-0.08092063665390015,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2009,agent-properties,2009,indirect,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-71.58798290789127,-71.52397720515728,-72.10209810733795,-72.08021387457848,-0.06400570273399353,0.021884232759475708,0.5141151994466782,-0.556236669421196,-0.04212146997451782,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2016,agent-properties,2016,indirect,variable swap,variable swap,prefer,-,added_stable_failure,raw,L1-L2,1,2,-69.56458164006472,-69.51491732895374,-70.6972145140171,-70.64447462558746,-0.04966431111097336,0.052739888429641724,1.1326328739523888,-1.1295572966337204,0.0030755773186683655,False,True,False,False,True,False,False,False,False
scale1p75_live_80M,2023,agent-properties,2023,indirect,variable swap,variable swap,prefer,-,removed_stable_failure,raw,L1-L2,1,2,-71.68008467555046,-71.6071572303772,-70.01149105280638,-69.94532895833254,-0.07292744517326355,0.0661620944738388,-1.6685936227440834,1.6618282720446587,-0.006765350699424744,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2028,agent-properties,2028,indirect,variable swap,variable swap,prefer,-,scale_only_correct,raw,L1-L2,1,2,-66.51349429786205,-66.41952182352543,-63.65195493400097,-63.58706237375736,-0.09397247433662415,0.06489256024360657,-2.861539363861084,2.8324594497680664,-0.029079914093017578,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2045,agent-properties,2045,indirect,variable swap,variable swap,prefer,-,shared_correct,raw,L1-L2,1,2,-67.99005451798439,-67.91917413473129,-68.67654131352901,-68.61025087535381,-0.07088038325309753,0.06629043817520142,0.6864867955446243,-0.6910767406225204,-0.004589945077896118,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2052,agent-properties,2052,indirect,other,concept swap,see,feel,added_stable_failure,raw,L1-L2,1,2,-38.42441612482071,-38.26295530796051,-40.03362566232681,-39.956254839897156,-0.16146081686019897,0.07737082242965698,1.6092095375061035,-1.6932995319366455,-0.08408999443054199,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2057,agent-properties,2057,indirect,other,concept swap,see,feel,removed_stable_failure,raw,L1-L2,1,2,-44.11465895175934,-44.02106547355652,-42.95006984472275,-42.92426723241806,-0.09359347820281982,0.0258026123046875,-1.1645891070365906,1.0967982411384583,-0.06779086589813232,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2068,agent-properties,2068,direct,other,concept swap,see,hear,base_only_correct,raw,L1-L2,1,2,-34.65388876199722,-34.674508929252625,-36.37292331457138,-36.396158933639526,0.02062016725540161,-0.023235619068145752,1.7190345525741577,-1.7216500043869019,-0.0026154518127441406,True,False,False,False,False,False,False,False,False
scale1p75_live_80M,2069,agent-properties,2069,direct,other,concept swap,see,hear,scale_only_correct,raw,L1-L2,1,2,-36.396158933639526,-36.37292331457138,-34.674508929252625,-34.65388876199722,-0.023235619068145752,0.02062016725540161,-1.7216500043869019,1.7190345525741577,-0.0026154518127441406,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2076,agent-properties,2076,direct,antonym,concept swap,see,not see,base_only_correct,raw,L1-L2,1,2,-43.084800243377686,-42.161675691604614,-49.979123294353485,-50.32603710889816,-0.9231245517730713,-0.34691381454467773,6.8943230509758,-8.164361417293549,-1.270038366317749,False,False,False,True,False,False,True,False,True
scale1p75_live_80M,2080,agent-properties,2080,direct,antonym,concept swap,see,not see,shared_stable_failure,raw,L1-L2,1,2,-42.398276805877686,-42.35502392053604,-49.72279280424118,-49.722083270549774,-0.04325288534164429,0.00070953369140625,7.324515998363495,-7.367059350013733,-0.04254335165023804,False,True,False,False,False,False,True,False,False
scale1p75_live_80M,2097,agent-properties,2097,direct,antonym,concept swap,see,not see,shared_stable_failure,raw,L1-L2,1,2,-45.93419060111046,-46.18879982829094,-39.471579015254974,-39.667241871356964,0.25460922718048096,-0.19566285610198975,-6.462611585855484,6.521557956933975,0.05894637107849121,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,2126,agent-properties,2126,direct,antonym,concept swap,see,taste,shared_correct,raw,L1-L2,1,2,-42.45437836647034,-42.59206199645996,-47.136731684207916,-47.19503229856491,0.13768362998962402,-0.05830061435699463,4.682353317737579,-4.60297030210495,0.0793830156326294,True,False,False,False,True,False,False,False,False
scale1p75_live_80M,2128,agent-properties,2128,direct,antonym,concept swap,see,taste,shared_correct,raw,L1-L2,1,2,-38.84267359972,-38.93566209077835,-42.689731657505035,-42.67557030916214,0.09298849105834961,0.014161348342895508,3.847058057785034,-3.739908218383789,0.10714983940124512,True,True,True,False,True,False,False,False,False
scale1p75_live_80M,2140,agent-properties,2140,direct,other,concept swap,see,taste,scale_only_correct,raw,L1-L2,1,2,-37.73887777328491,-37.70065504312515,-42.35218060016632,-42.27334749698639,-0.03822273015975952,0.07883310317993164,4.613302826881409,-4.572692453861237,0.04061037302017212,False,True,False,False,True,False,False,False,False
