model_type,model_label,pair_id,pair_type,target_segment,token_text,token_norm,token_is_content_norm,orig_id,copy_by_id,copy_by_text,source_bpe_zone_by_id,source_bpe_zone_by_norm,source_bpe_positions_by_id,source_bpe_positions_by_norm,repeat_prefix_words,source_word_count,source_token_count,paired_nll,sideonly_nll,lift_nll_sideonly_minus_paired
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,source,id,id,False,256,True,True,prefix_only,prefix_only,[11],[11],15,26,39,0.007477036211639643,4.858549118041992,4.8510720818303525
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,source,those,those,False,823,False,False,tail_only,tail_only,[16],[16],15,26,39,2.0219995975494385,3.3377654552459717,1.3157658576965332
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,source,for,for,False,276,False,False,tail_only,tail_only,[21],[21],15,26,39,1.4047901630401611,1.2713603973388672,-0.13342976570129395
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,mond,mond,True,3482,True,True,prefix_only,prefix_only,[0],[0],15,26,39,0.011405150406062603,11.310447692871094,11.299042542465031
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,s,s,False,87,True,True,prefix_only,prefix_only,[0],[0],15,26,39,0.01146678812801838,3.7728230953216553,3.761356307193637
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,3,3,True,23,True,True,prefix_only,prefix_only,[6],[6],15,26,39,0.020193586125969887,10.624297142028809,10.604103555902839
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_059165,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,"[1, 9, 12]","[1, 9, 12]",15,26,39,0.019518453627824783,3.260793447494507,3.241274993866682
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,compassion,compassion,True,15388,True,True,both_prefix_and_tail,both_prefix_and_tail,"[9, 18]","[9, 18]",15,22,28,0.23810353875160217,9.791353225708008,9.553249686956406
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,construct,construct,True,9654,True,True,prefix_only,prefix_only,[14],[14],15,22,28,3.180697441101074,10.257135391235352,7.076437950134277
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,of,of,False,228,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 8, 17]","[5, 8, 17]",15,22,28,0.009721909649670124,0.052783820778131485,0.04306191112846136
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,source,ance,ance,True,691,True,True,tail_only,tail_only,[19],[19],15,22,28,0.10817431658506393,6.980185508728027,6.872011192142963
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,of,of,False,228,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 8, 17]","[5, 8, 17]",15,22,28,0.48779577016830444,1.9939030408859253,1.5061072707176208
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,s,s,False,87,False,False,not_in_source,not_in_source,[],[],15,22,28,2.0036075115203857,1.2411236763000488,-0.7624838352203369
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,world,world,True,1080,True,True,tail_only,tail_only,[16],[16],15,22,28,0.029587244614958763,6.291889190673828,6.262301946058869
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,compact,other,peace,peace,True,3556,True,True,tail_only,tail_only,[21],[21],15,22,28,0.014436205849051476,7.589747428894043,7.5753112230449915
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,This,this,False,750,True,True,prefix_only,prefix_only,[0],[0],15,22,28,2.13871693611145,6.051351547241211,3.9126346111297607
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,it,it,False,247,True,True,prefix_only,prefix_only,[10],[10],15,22,28,0.008474224247038364,0.19504810869693756,0.1865738844498992
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,accept,accept,True,2895,False,False,tail_only,tail_only,[19],[19],15,22,28,9.947029113769531,7.163846492767334,-2.7831826210021973
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,source,ance,ance,True,691,False,False,tail_only,tail_only,[19],[19],15,22,28,7.668270111083984,6.980185508728027,-0.688084602355957
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,mand,mand,True,11604,True,True,prefix_only,prefix_only,[4],[4],15,22,28,0.05014636740088463,7.949206829071045,7.89906046167016
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,compassion,compassion,True,15388,True,True,both_prefix_and_tail,both_prefix_and_tail,"[9, 18]","[9, 18]",15,22,28,0.13589611649513245,14.91165828704834,14.775762170553207
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,supposed,supposed,True,3041,True,True,prefix_only,prefix_only,[12],[12],15,22,28,0.8404896855354309,5.283758163452148,4.4432684779167175
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_043873,repeat,other,construct,construct,True,9654,True,True,prefix_only,prefix_only,[14],[14],15,22,28,1.0195202827453613,10.092239379882812,9.072719097137451
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,In,in,False,565,False,False,prefix_only,prefix_only,[0],[0],10,17,28,11.11949348449707,11.644454002380371,0.5249605178833008
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,or,or,False,419,True,True,prefix_only,prefix_only,[4],[4],10,17,28,0.07908285409212112,13.174497604370117,13.095414750277996
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,al,al,False,257,True,True,prefix_only,prefix_only,[4],[4],10,17,28,0.273919939994812,10.97227954864502,10.698359608650208
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,source,ive,ive,False,442,True,True,both_prefix_and_tail,both_prefix_and_tail,"[8, 15]","[8, 15]",10,17,28,0.02980595827102661,8.973166465759277,8.94336050748825
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,ol,ol,False,14235,True,True,prefix_only,prefix_only,[8],[8],10,17,28,6.668614387512207,9.118441581726074,2.449827194213867
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,and,and,False,223,True,True,prefix_only,prefix_only,[2],[2],10,17,28,0.2726503610610962,0.1561955064535141,-0.11645485460758209
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,or,or,False,419,True,True,prefix_only,prefix_only,[4],[4],10,17,28,0.030353225767612457,10.622160911560059,10.591807685792446
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,compact,other,al,al,False,257,True,True,prefix_only,prefix_only,[4],[4],10,17,28,2.1520509719848633,10.652064323425293,8.50001335144043
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,ut,ut,False,267,True,True,prefix_only,prefix_only,[6],[6],10,17,28,0.033100418746471405,12.309252738952637,12.276152320206165
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,oil,oil,False,4091,True,True,both_prefix_and_tail,both_prefix_and_tail,"[7, 9, 11]","[7, 9, 11]",10,17,28,0.0031571565195918083,1.078486442565918,1.0753292860463262
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,oil,oil,False,4091,True,True,both_prefix_and_tail,both_prefix_and_tail,"[7, 9, 11]","[7, 9, 11]",10,17,28,0.5195968747138977,0.826010525226593,0.3064136505126953
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,source,are,are,False,331,False,False,tail_only,tail_only,[12],[12],10,17,28,0.2691974639892578,0.39484184980392456,0.12564438581466675
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,[2],[2],10,17,28,0.013299562968313694,5.198956489562988,5.185656926594675
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,on,on,False,209,True,True,prefix_only,prefix_only,[6],[6],10,17,28,0.003484489396214485,10.475451469421387,10.471966980025172
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,ut,ut,False,267,True,True,prefix_only,prefix_only,[6],[6],10,17,28,0.024359911680221558,12.672266960144043,12.647907048463821
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_006636,repeat,other,ive,ive,False,442,True,True,both_prefix_and_tail,both_prefix_and_tail,"[8, 15]","[8, 15]",10,17,28,0.020967375487089157,10.791194915771484,10.770227540284395
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,There,there,False,864,False,False,prefix_only,prefix_only,[0],[0],7,12,13,4.679985523223877,3.5101852416992188,-1.1698002815246582
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,references,references,True,16072,False,False,prefix_only,prefix_only,[3],[3],7,12,13,6.7118024826049805,8.130023956298828,1.4182214736938477
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,of,of,False,228,False,False,prefix_only,prefix_only,[4],[4],7,12,13,0.7445452809333801,1.355018973350525,0.6104736924171448
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,source,playing,playing,True,1691,False,False,tail_only,tail_only,[7],[7],7,12,13,0.362176775932312,5.521729946136475,5.159553170204163
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,Roman,roman,True,3287,True,True,prefix_only,prefix_only,[5],[5],7,12,13,0.09920670092105865,8.81060791015625,8.711401209235191
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,boys,boys,True,1697,True,True,prefix_only,prefix_only,[6],[6],7,12,13,0.03649279847741127,5.307674407958984,5.271181609481573
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,histor,histor,True,4218,False,False,not_in_source,not_in_source,[],[],7,12,13,6.09024715423584,5.776462554931641,-0.3137845993041992
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,compact,other,ically,ically,True,1942,False,False,not_in_source,not_in_source,[],[],7,12,13,7.374088287353516,8.372498512268066,0.9984102249145508
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,There,there,False,864,True,True,prefix_only,prefix_only,[0],[0],7,12,13,1.4999821186065674,3.5101852416992188,2.0102031230926514
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,are,are,False,331,True,True,prefix_only,prefix_only,[1],[1],7,12,13,0.010118380188941956,0.3452674448490143,0.3351490646600723
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,historical,historical,True,7646,True,True,prefix_only,prefix_only,[2],[2],7,12,13,0.07618823647499084,6.837273597717285,6.761085361242294
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,source,references,references,True,16072,True,True,prefix_only,prefix_only,[3],[3],7,12,13,0.29257452487945557,8.130023956298828,7.837449431419373
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,are,are,False,331,True,True,prefix_only,prefix_only,[1],[1],7,12,13,0.012694739736616611,0.13611316680908203,0.12341842707246542
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,references,references,True,16072,True,True,prefix_only,prefix_only,[3],[3],7,12,13,0.1547325998544693,6.940519332885742,6.785786733031273
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,of,of,False,228,True,True,prefix_only,prefix_only,[4],[4],7,12,13,0.023747656494379044,1.629813551902771,1.606065895408392
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009471,repeat,other,boys,boys,True,1697,True,True,prefix_only,prefix_only,[6],[6],7,12,13,0.044378284364938736,11.216659545898438,11.172281261533499
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,that,that,False,253,False,False,prefix_only,prefix_only,[8],[8],14,29,43,0.10848698765039444,0.1601443737745285,0.051657386124134064
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,equivalent,equivalent,True,16242,False,False,tail_only,tail_only,[17],[17],14,29,43,5.525891304016113,5.37560510635376,-0.15028619766235352
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,total,total,True,4064,True,True,tail_only,tail_only,[23],[23],14,29,43,0.03466949239373207,9.443034172058105,9.408364679664373
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,source,the,the,False,195,False,False,both_prefix_and_tail,both_prefix_and_tail,"[9, 19, 22, 26]","[9, 19, 22, 26]",14,29,43,0.7218213081359863,0.15751516819000244,-0.5643061399459839
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,cy,cy,False,4515,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.007162370719015598,0.008283544331789017,0.0011211736127734184
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,ide,ide,False,494,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,1.1025872230529785,7.347382545471191,6.244795322418213
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,cy,cy,False,4515,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.007991365157067776,0.015338086523115635,0.007346721366047859
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,compact,other,free,free,True,2045,True,True,tail_only,tail_only,[27],[27],14,29,43,0.05008343979716301,8.448108673095703,8.39802523329854
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,ations,ations,True,895,True,True,prefix_only,prefix_only,[1],[1],14,29,43,0.025800796225667,3.361220598220825,3.335419801995158
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,cy,cy,False,4515,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.00725302891805768,0.008572801016271114,0.0013197720982134342
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,complex,complex,True,6110,True,True,both_prefix_and_tail,both_prefix_and_tail,"[6, 15]","[6, 15]",14,29,43,0.023448200896382332,0.031075747683644295,0.007627546787261963
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,source,is,is,False,262,False,False,tail_only,tail_only,[16],[16],14,29,43,3.8568670749664307,4.254401683807373,0.3975346088409424
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,vious,vious,True,4095,True,True,prefix_only,prefix_only,[0],[0],14,29,43,0.7093937397003174,9.494841575622559,8.785447835922241
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,an,an,False,221,True,True,both_prefix_and_tail,both_prefix_and_tail,"[5, 14, 24, 28]","[5, 14, 24, 28]",14,29,43,0.009041321463882923,5.590253829956055,5.581212508492172
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,assumed,assumed,True,8179,True,True,prefix_only,prefix_only,[7],[7],14,29,43,1.7940833568572998,9.89421272277832,8.10012936592102
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_030115,repeat,other,strong,strong,True,1864,True,True,prefix_only,prefix_only,"[3, 12]","[3, 12]",14,29,43,0.1015423983335495,0.1709381341934204,0.06939573585987091
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,this,this,False,325,False,False,prefix_only,prefix_only,[1],[1],14,26,31,3.230922222137451,2.120539665222168,-1.1103825569152832
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,she,she,False,350,False,False,prefix_only,prefix_only,[12],[12],14,26,31,4.109130382537842,3.840000629425049,-0.26912975311279297
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,ic,ic,False,243,True,True,tail_only,tail_only,[21],[21],14,26,31,0.008068467490375042,3.554316282272339,3.546247814781964
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,source,on,on,False,250,True,True,tail_only,tail_only,[23],[23],14,26,31,0.02425391972064972,0.3768114447593689,0.3525575250387192
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,Despite,despite,True,5639,True,True,prefix_only,prefix_only,[0],[0],14,26,31,15.619132041931152,14.824793815612793,-0.7943382263183594
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,typ,typ,False,5204,True,True,prefix_only,prefix_only,[4],[4],14,26,31,0.11034945398569107,8.431618690490723,8.321269236505032
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,surv,surv,True,3903,False,False,not_in_source,not_in_source,[],[],14,26,31,8.031394958496094,11.44095230102539,3.409557342529297
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,compact,other,ives,ives,True,2799,False,False,not_in_source,not_in_source,[],[],14,26,31,7.885463714599609,5.870004653930664,-2.0154590606689453
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,this,this,False,325,True,True,prefix_only,prefix_only,[1],[1],14,26,31,0.03636107221245766,2.120539665222168,2.0841785930097103
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,typ,typ,False,5204,True,True,prefix_only,prefix_only,[4],[4],14,26,31,0.09983920305967331,9.979209899902344,9.87937069684267
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,as,as,False,310,False,False,tail_only,tail_only,[19],[19],14,26,31,1.2327263355255127,1.133528232574463,-0.0991981029510498
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,source,on,on,False,250,False,False,tail_only,tail_only,[23],[23],14,26,31,0.531846821308136,0.3768114447593689,-0.1550353765487671
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,Despite,despite,True,5639,True,True,prefix_only,prefix_only,[0],[0],14,26,31,1.9191070795059204,9.132499694824219,7.213392615318298
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,is,is,False,262,True,True,prefix_only,prefix_only,[5],[5],14,26,31,0.07132450491189957,0.3524201810359955,0.2810956761240959
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,and,and,False,223,True,True,prefix_only,prefix_only,[7],[7],14,26,31,0.0018780466634780169,1.4296566247940063,1.4277785781305283
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_027891,repeat,other,she,she,False,350,True,True,prefix_only,prefix_only,[12],[12],14,26,31,0.017786290496587753,3.777266025543213,3.759479735046625
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,The,the,False,308,False,False,prefix_only,prefix_only,[0],[0],8,10,15,7.465218544006348,4.831666469573975,-2.633552074432373
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,salt,salt,True,5319,True,True,prefix_only,prefix_only,[1],[1],8,10,15,0.051899027079343796,7.96925687789917,7.917357850819826
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,fortun,fortun,True,7642,True,True,prefix_only,prefix_only,[6],[6],8,10,15,0.19160254299640656,8.75321102142334,8.561608478426933
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,source,well,well,True,602,True,True,tail_only,tail_only,[9],[9],8,10,15,0.06625126302242279,6.497024059295654,6.4307727962732315
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,'s,s,False,249,False,True,not_in_source,prefix_only,[],[2],8,10,15,4.542599201202393,6.591085433959961,2.0484862327575684
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,pond,pond,True,7236,True,True,prefix_only,prefix_only,[2],[2],8,10,15,0.006941844243556261,7.901425361633301,7.8944835173897445
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,s,s,False,87,True,True,prefix_only,prefix_only,[2],[2],8,10,15,0.032662421464920044,3.918755531311035,3.886093109846115
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,compact,other,ately,ately,True,1500,True,True,prefix_only,prefix_only,[6],[6],8,10,15,0.018012283369898796,4.081605434417725,4.063593151047826
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,pond,pond,True,7236,True,True,prefix_only,prefix_only,[2],[2],8,10,15,0.00901296827942133,6.978088855743408,6.969075887463987
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,C,c,False,287,True,True,prefix_only,prefix_only,[4],[4],8,10,15,0.013004492036998272,5.13967227935791,5.126667787320912
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,erv,erv,False,1755,True,True,prefix_only,prefix_only,[4],[4],8,10,15,0.02344261109828949,6.660329818725586,6.6368872076272964
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,source,are,are,False,331,True,True,prefix_only,prefix_only,[5],[5],8,10,15,0.012937065213918686,0.35997864603996277,0.3470415808260441
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,in,in,False,231,True,True,prefix_only,prefix_only,[3],[3],8,10,15,0.017878450453281403,1.2953531742095947,1.2774747237563133
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,C,c,False,287,True,True,prefix_only,prefix_only,[4],[4],8,10,15,0.012527583166956902,7.37637996673584,7.363852383568883
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,are,are,False,331,True,True,prefix_only,prefix_only,[5],[5],8,10,15,0.0207004826515913,1.282942771911621,1.2622422892600298
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_009144,repeat,other,fortun,fortun,True,7642,True,True,prefix_only,prefix_only,[6],[6],8,10,15,0.17859333753585815,9.68755054473877,9.508957207202911
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,infl,infl,True,3369,False,False,prefix_only,prefix_only,[5],[5],14,24,40,8.50681209564209,6.127013206481934,-2.3797988891601562
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,the,the,False,195,False,False,prefix_only,prefix_only,[12],[12],14,24,40,0.05052679404616356,0.020617924630641937,-0.02990886941552162
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,ough,ough,True,468,False,False,tail_only,tail_only,[15],[15],14,24,40,12.622522354125977,10.480112075805664,-2.1424102783203125
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,source,-and,and,False,6387,False,True,tail_only,tail_only,[22],"[21, 22]",14,24,40,16.996458053588867,14.17388916015625,-2.822568893432617
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,In,in,False,565,False,False,not_in_source,not_in_source,[],[],14,24,40,10.858814239501953,11.561558723449707,0.7027444839477539
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,of,of,False,228,True,True,tail_only,tail_only,"[14, 19]","[14, 19]",14,24,40,0.00465867854654789,1.8886525630950928,1.8839938845485449
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,breath,breath,True,4011,True,True,tail_only,tail_only,[20],[20],14,24,40,0.01706523261964321,5.782229423522949,5.765164190903306
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,compact,other,ez,ez,False,5596,True,True,tail_only,tail_only,[22],[22],14,24,40,0.03557045757770538,9.928144454956055,9.89257399737835
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,condition,condition,True,4524,True,True,prefix_only,prefix_only,[1],[1],14,24,40,0.015492213889956474,4.647237777709961,4.6317455638200045
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,of,of,False,228,False,False,tail_only,tail_only,"[14, 19]","[14, 19]",14,24,40,1.625286340713501,1.5099468231201172,-0.11533951759338379
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,whe,whe,False,348,False,False,tail_only,tail_only,[22],[22],14,24,40,7.935440540313721,7.920928001403809,-0.01451253890991211
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,source,sin,sin,False,6597,False,False,tail_only,tail_only,[23],[23],14,24,40,8.93163013458252,8.820868492126465,-0.11076164245605469
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,is,is,False,262,True,True,prefix_only,prefix_only,"[2, 7]","[2, 7]",14,24,40,0.00904238410294056,0.04071025550365448,0.03166787140071392
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,marked,marked,True,5906,True,True,prefix_only,prefix_only,[3],[3],14,24,40,0.1260017305612564,5.364109039306641,5.238107308745384
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,to,to,False,213,True,True,prefix_only,prefix_only,[8],[8],14,24,40,0.012003804557025433,2.4265315532684326,2.414527748711407
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_022199,repeat,other,the,the,False,195,True,True,prefix_only,prefix_only,[12],[12],14,24,40,0.008218517526984215,0.2584840655326843,0.2502655480057001
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,from,from,False,388,True,True,prefix_only,prefix_only,"[3, 20]","[3, 20]",24,31,40,0.01905633695423603,2.8444552421569824,2.8253989052027464
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,ases,ases,True,2478,True,True,prefix_only,prefix_only,[6],[6],24,31,40,0.07187415659427643,4.801992416381836,4.7301182597875595
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,there,there,False,381,False,False,prefix_only,prefix_only,[17],[17],24,31,40,2.6631088256835938,2.527071475982666,-0.13603734970092773
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_054908,compact,source,lea,lea,False,834,True,True,prefix_only,prefix_only,[19],[19],24,31,40,0.01835632510483265,5.983308792114258,5.964952467009425
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_054908,compact,other,ases,ases,True,2478,True,True,prefix_only,prefix_only,[6],[6],24,31,40,0.06595121324062347,4.883483409881592,4.817532196640968
mlm,scale1p75_chck100,compact:frontier_consolidation_fwcompact_medium_054908,compact,other,ing,ing,False,212,True,True,prefix_only,prefix_only,[14],[14],24,31,40,0.06723970919847488,7.246341705322266,7.179101996123791
