pair_id,key,source_words,view_words,ratio_view_to_source,compact_source_content_coverage,repeat_source_content_coverage,compact_minus_repeat_content_coverage,compact_tail_content_coverage,compact_has_tail_content_recovery,compact_content_fraction,repeat_content_fraction,compact_source_absent_content_words,compact_source_absent_content_fraction_of_view,compact_source_absent_content_fraction_of_content,compact_copied_content_words,compact_tail_only_content_words,compact_tail_any_content_words,compact_tail_only_content_fraction_of_content,compact_content_jaccard_source,repeat_content_jaccard_source,compact_vs_repeat_content_jaccard,compact_minus_repeat_active_tokens,compact_minus_repeat_word_groups,compact_minus_repeat_truncated
compact:frontier_consolidation_fwcompact_medium_046028,sid:46028|doc:4526,24,15,0.625,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.6,True,0.6,0.6666666666666666,1,0.06666666666666667,0.1111111111111111,8,1,3,0.1111111111111111,0.6153846153846154,0.75,0.6363636363636364,0,0,0
compact:frontier_consolidation_fwcompact_medium_030624,sid:30624|doc:10861,24,15,0.625,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.75,True,0.6,0.4666666666666667,0,0.0,0.0,9,3,3,0.3333333333333333,0.8,0.6,0.5555555555555556,2,0,0
compact:frontier_consolidation_fwcompact_medium_035003,sid:35003|doc:4709,36,21,0.5833333333333334,0.6428571428571429,0.6428571428571429,0.0,0.4,True,0.42857142857142855,0.42857142857142855,0,0.0,0.0,9,2,2,0.2222222222222222,0.6428571428571429,0.6428571428571429,0.6363636363636364,0,0,0
compact:frontier_consolidation_fwcompact_medium_031347,sid:31347|doc:14654,19,10,0.5263157894736842,0.4444444444444444,0.6666666666666666,-0.2222222222222222,1.0,True,0.4,0.6,0,0.0,0.0,4,3,3,0.75,0.4444444444444444,0.6666666666666666,0.1111111111111111,4,0,0
compact:frontier_consolidation_fwcompact_medium_015071,sid:15071|doc:11237,23,11,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.0,0.5,True,0.6363636363636364,0.45454545454545453,2,0.18181818181818182,0.2857142857142857,5,3,3,0.42857142857142855,0.38461538461538464,0.45454545454545453,0.2,5,0,0
compact:frontier_consolidation_fwcompact_medium_056778,sid:56778|doc:7516,21,13,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,True,0.5384615384615384,0.46153846153846156,1,0.07692307692307693,0.14285714285714285,6,1,1,0.14285714285714285,0.6,0.6666666666666666,0.625,2,0,0
compact:frontier_consolidation_fwcompact_medium_005391,sid:5391|doc:11681,27,20,0.7407407407407407,0.8,0.8,0.0,0.3333333333333333,True,0.6,0.6,1,0.05,0.08333333333333333,11,1,1,0.08333333333333333,0.7333333333333333,0.7857142857142857,0.7692307692307693,1,0,0
compact:frontier_consolidation_fwcompact_medium_023863,sid:23863|doc:4266,23,10,0.43478260869565216,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.5714285714285714,True,0.9,0.5,2,0.2,0.2222222222222222,7,4,4,0.4444444444444444,0.5,0.4166666666666667,0.2727272727272727,4,0,0
compact:frontier_consolidation_fwcompact_medium_037105,sid:37105|doc:16914,29,19,0.6551724137931034,0.5,0.7142857142857143,-0.21428571428571427,0.5,True,0.47368421052631576,0.5263157894736842,2,0.10526315789473684,0.2222222222222222,7,2,2,0.2222222222222222,0.4375,0.7142857142857143,0.35714285714285715,3,0,0
compact:frontier_consolidation_fwcompact_medium_012608,sid:12608|doc:13429,17,11,0.6470588235294118,0.8,0.6,0.2,1.0,True,0.7272727272727273,0.5454545454545454,0,0.0,0.0,8,4,4,0.5,0.8,0.6,0.4,3,0,0
compact:frontier_consolidation_fwcompact_medium_013869,sid:13869|doc:1158,31,20,0.6451612903225806,1.0,0.7142857142857143,0.2857142857142857,1.0,True,0.65,0.5,0,0.0,0.0,13,3,4,0.23076923076923078,1.0,0.7692307692307693,0.7692307692307693,4,0,0
compact:frontier_consolidation_fwcompact_medium_035424,sid:35424|doc:10849,24,14,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.8,True,0.6428571428571429,0.5,1,0.07142857142857142,0.1111111111111111,8,4,4,0.4444444444444444,0.6153846153846154,0.5833333333333334,0.3333333333333333,2,0,0
compact:frontier_consolidation_fwcompact_medium_009947,sid:9947|doc:7251,10,6,0.6,0.5,0.25,0.25,0.6666666666666666,True,0.6666666666666666,0.16666666666666666,2,0.3333333333333333,0.5,2,2,2,0.5,0.3333333333333333,0.25,0.0,2,0,0
compact:frontier_consolidation_fwcompact_medium_014872,sid:14872|doc:15420,29,16,0.5517241379310345,0.5625,0.5625,0.0,0.5714285714285714,True,0.625,0.5625,1,0.0625,0.1,9,3,5,0.3,0.5,0.6,0.38461538461538464,3,0,0
compact:frontier_consolidation_fwcompact_medium_004256,sid:4256|doc:6930,15,10,0.6666666666666666,0.75,0.875,-0.125,0.0,False,0.6,0.7,0,0.0,0.0,6,0,0,0.0,0.75,0.875,0.8571428571428571,5,0,0
compact:frontier_consolidation_fwcompact_medium_019309,sid:19309|doc:13243,41,28,0.6829268292682927,0.7083333333333334,0.6666666666666666,0.041666666666666664,0.75,True,0.6428571428571429,0.5714285714285714,1,0.03571428571428571,0.05555555555555555,17,6,6,0.3333333333333333,0.68,0.6666666666666666,0.4782608695652174,3,0,0
compact:frontier_consolidation_fwcompact_medium_014997,sid:14997|doc:13832,33,18,0.5454545454545454,0.5294117647058824,0.5882352941176471,-0.058823529411764705,0.5714285714285714,True,0.6111111111111112,0.5555555555555556,3,0.16666666666666666,0.2727272727272727,8,4,4,0.36363636363636365,0.47058823529411764,0.5714285714285714,0.26666666666666666,3,0,0
compact:frontier_consolidation_fwcompact_medium_010715,sid:10715|doc:5599,24,15,0.625,0.875,0.625,0.25,1.0,True,0.4666666666666667,0.3333333333333333,0,0.0,0.0,7,3,3,0.42857142857142855,0.875,0.625,0.5,1,0,0
compact:frontier_consolidation_fwcompact_medium_049343,sid:49343|doc:16822,25,16,0.64,0.5833333333333334,0.5833333333333334,0.0,0.6,True,0.625,0.4375,3,0.1875,0.3,7,3,3,0.3,0.5,0.6363636363636364,0.3076923076923077,5,0,0
compact:frontier_consolidation_fwcompact_medium_032403,sid:32403|doc:2774,19,14,0.7368421052631579,0.6,0.7,-0.1,0.6666666666666666,True,0.42857142857142855,0.5,0,0.0,0.0,6,1,3,0.16666666666666666,0.5714285714285714,0.8571428571428571,0.42857142857142855,1,0,0
compact:frontier_consolidation_fwcompact_medium_004790,sid:4790|doc:15436,21,16,0.7619047619047619,0.9090909090909091,0.7272727272727273,0.18181818181818182,1.0,True,0.625,0.5,0,0.0,0.0,10,3,3,0.3,0.9090909090909091,0.7272727272727273,0.6363636363636364,2,0,0
compact:frontier_consolidation_fwcompact_medium_023930,sid:23930|doc:3248,28,16,0.5714285714285714,0.5,0.42857142857142855,0.07142857142857142,0.375,True,0.5625,0.375,3,0.1875,0.3333333333333333,6,2,3,0.2222222222222222,0.375,0.46153846153846156,0.36363636363636365,0,0,0
compact:frontier_consolidation_fwcompact_medium_032766,sid:32766|doc:10109,15,9,0.6,0.5714285714285714,0.5714285714285714,0.0,0.6666666666666666,True,0.7777777777777778,0.4444444444444444,3,0.3333333333333333,0.42857142857142855,4,2,2,0.2857142857142857,0.4,0.5714285714285714,0.2222222222222222,-1,0,0
compact:frontier_consolidation_fwcompact_medium_028521,sid:28521|doc:11305,46,29,0.6304347826086957,0.75,0.5416666666666666,0.20833333333333334,0.5454545454545454,True,0.6551724137931034,0.4482758620689655,1,0.034482758620689655,0.05263157894736842,18,6,6,0.3157894736842105,0.72,0.5416666666666666,0.6,8,0,0
compact:frontier_consolidation_fwcompact_medium_000261,sid:261|doc:5423,28,13,0.4642857142857143,0.4166666666666667,0.4166666666666667,0.0,0.42857142857142855,True,0.6923076923076923,0.38461538461538464,4,0.3076923076923077,0.4444444444444444,5,3,3,0.3333333333333333,0.3125,0.4166666666666667,0.16666666666666666,7,0,0
compact:frontier_consolidation_fwcompact_medium_046432,sid:46432|doc:3147,39,30,0.7692307692307693,0.84,0.76,0.08,0.8333333333333334,True,0.7,0.6333333333333333,2,0.06666666666666667,0.09523809523809523,19,4,5,0.19047619047619047,0.76,0.782608695652174,0.625,1,0,0
compact:frontier_consolidation_fwcompact_medium_029146,sid:29146|doc:6717,26,20,0.7692307692307693,0.7333333333333333,0.7333333333333333,0.0,1.0,True,0.65,0.55,2,0.1,0.15384615384615385,11,3,5,0.23076923076923078,0.625,0.7857142857142857,0.4375,4,0,0
compact:frontier_consolidation_fwcompact_medium_012581,sid:12581|doc:4021,25,10,0.4,0.5,0.3333333333333333,0.16666666666666666,0.5,True,0.7,0.4,1,0.1,0.14285714285714285,6,4,4,0.5714285714285714,0.46153846153846156,0.3333333333333333,0.2222222222222222,4,0,0
compact:frontier_consolidation_fwcompact_medium_014626,sid:14626|doc:91,13,10,0.7692307692307693,0.7142857142857143,0.8571428571428571,-0.14285714285714285,1.0,True,0.7,0.6,2,0.2,0.2857142857142857,5,1,1,0.14285714285714285,0.5555555555555556,0.8571428571428571,0.4444444444444444,3,0,0
compact:frontier_consolidation_fwcompact_medium_058285,sid:58285|doc:2021,12,7,0.5833333333333334,1.0,0.5,0.5,1.0,True,0.8571428571428571,0.42857142857142855,0,0.0,0.0,6,3,3,0.5,1.0,0.5,0.5,3,0,0
compact:frontier_consolidation_fwcompact_medium_046182,sid:46182|doc:1656,16,9,0.5625,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.6666666666666666,True,0.5555555555555556,0.4444444444444444,0,0.0,0.0,5,2,2,0.4,0.7142857142857143,0.5714285714285714,0.5,1,0,0
compact:frontier_consolidation_fwcompact_medium_050250,sid:50250|doc:12191,31,19,0.6129032258064516,0.6153846153846154,0.6153846153846154,0.0,0.6,True,0.5789473684210527,0.42105263157894735,3,0.15789473684210525,0.2727272727272727,8,3,3,0.2727272727272727,0.5,0.6153846153846154,0.35714285714285715,1,0,0
compact:frontier_consolidation_fwcompact_medium_034918,sid:34918|doc:8491,37,21,0.5675675675675675,0.6363636363636364,0.5909090909090909,0.045454545454545456,0.7777777777777778,True,0.6666666666666666,0.6190476190476191,2,0.09523809523809523,0.14285714285714285,12,5,7,0.35714285714285715,0.5454545454545454,0.65,0.35,4,0,0
compact:frontier_consolidation_fwcompact_medium_048895,sid:48895|doc:16647,28,15,0.5357142857142857,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.5714285714285714,True,0.4666666666666667,0.3333333333333333,0,0.0,0.0,7,4,4,0.5714285714285714,0.6363636363636364,0.45454545454545453,0.3333333333333333,1,0,0
compact:frontier_consolidation_fwcompact_medium_030075,sid:30075|doc:13392,33,15,0.45454545454545453,0.4375,0.4375,0.0,0.3333333333333333,True,0.6666666666666666,0.4666666666666667,3,0.2,0.3,7,3,3,0.3,0.3684210526315789,0.4375,0.3076923076923077,0,0,0
compact:frontier_consolidation_fwcompact_medium_058429,sid:58429|doc:11129,26,18,0.6923076923076923,0.75,0.6875,0.0625,1.0,True,0.8333333333333334,0.6111111111111112,3,0.16666666666666666,0.2,12,3,7,0.2,0.6666666666666666,0.7692307692307693,0.4666666666666667,5,0,0
compact:frontier_consolidation_fwcompact_medium_017895,sid:17895|doc:1775,25,16,0.64,0.8,0.6,0.2,0.8333333333333334,True,0.75,0.5625,1,0.0625,0.08333333333333333,11,3,5,0.25,0.7142857142857143,0.6923076923076923,0.5384615384615384,2,0,0
compact:frontier_consolidation_fwcompact_medium_054204,sid:54204|doc:12124,16,8,0.5,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.75,True,0.5,0.375,0,0.0,0.0,4,2,3,0.5,0.6666666666666666,0.5,0.4,2,0,0
compact:frontier_consolidation_fwcompact_medium_028682,sid:28682|doc:6354,28,17,0.6071428571428571,0.8181818181818182,0.5454545454545454,0.2727272727272727,1.0,True,0.5882352941176471,0.35294117647058826,1,0.058823529411764705,0.1,9,5,5,0.5,0.75,0.5454545454545454,0.3333333333333333,3,0,0
compact:frontier_consolidation_fwcompact_medium_033994,sid:33994|doc:7589,24,15,0.625,0.6923076923076923,0.6153846153846154,0.07692307692307693,0.8,True,0.7333333333333333,0.5333333333333333,1,0.06666666666666667,0.09090909090909091,10,5,5,0.45454545454545453,0.6428571428571429,0.6153846153846154,0.38461538461538464,4,0,0
compact:frontier_consolidation_fwcompact_medium_036342,sid:36342|doc:13615,21,17,0.8095238095238095,0.9166666666666666,0.8333333333333334,0.08333333333333333,0.5,True,0.6470588235294118,0.5882352941176471,0,0.0,0.0,11,1,1,0.09090909090909091,0.9166666666666666,0.8333333333333334,0.9090909090909091,3,0,0
compact:frontier_consolidation_fwcompact_medium_012555,sid:12555|doc:2388,17,12,0.7058823529411765,0.6666666666666666,0.75,-0.08333333333333333,0.3333333333333333,True,0.6666666666666666,0.75,0,0.0,0.0,8,1,1,0.125,0.6666666666666666,0.75,0.7,0,0,0
compact:frontier_consolidation_fwcompact_medium_058902,sid:58902|doc:13646,13,9,0.6923076923076923,1.0,0.6666666666666666,0.3333333333333333,1.0,True,0.7777777777777778,0.4444444444444444,1,0.1111111111111111,0.14285714285714285,6,2,2,0.2857142857142857,0.8571428571428571,0.6666666666666666,0.5714285714285714,2,0,0
compact:frontier_consolidation_fwcompact_medium_029882,sid:29882|doc:5407,22,14,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.25,True,0.7142857142857143,0.5,3,0.21428571428571427,0.3,7,1,1,0.1,0.5,0.6363636363636364,0.5454545454545454,6,0,0
compact:frontier_consolidation_fwcompact_medium_014159,sid:14159|doc:6532,24,12,0.5,0.8181818181818182,0.2727272727272727,0.5454545454545454,0.875,True,0.5833333333333334,0.25,0,0.0,0.0,7,5,5,0.7142857142857143,0.7777777777777778,0.3333333333333333,0.25,6,0,0
compact:frontier_consolidation_fwcompact_medium_004538,sid:4538|doc:16166,20,13,0.65,0.9090909090909091,0.8181818181818182,0.09090909090909091,1.0,True,0.7692307692307693,0.6923076923076923,0,0.0,0.0,10,2,2,0.2,0.9090909090909091,0.8181818181818182,0.7272727272727273,3,0,0
compact:frontier_consolidation_fwcompact_medium_035378,sid:35378|doc:7790,24,14,0.5833333333333334,0.7692307692307693,0.6153846153846154,0.15384615384615385,0.8,True,0.7857142857142857,0.5714285714285714,1,0.07142857142857142,0.09090909090909091,10,3,5,0.2727272727272727,0.6923076923076923,0.6666666666666666,0.5,4,0,0
compact:frontier_consolidation_fwcompact_medium_043222,sid:43222|doc:13083,21,13,0.6190476190476191,0.6363636363636364,0.5454545454545454,0.09090909090909091,1.0,True,0.6153846153846154,0.46153846153846156,1,0.07692307692307693,0.125,7,5,5,0.625,0.5833333333333334,0.5454545454545454,0.16666666666666666,0,0,0
compact:frontier_consolidation_fwcompact_medium_053969,sid:53969|doc:13991,37,26,0.7027027027027027,0.8421052631578947,0.6842105263157895,0.15789473684210525,1.0,True,0.6153846153846154,0.5,0,0.0,0.0,16,6,6,0.375,0.8421052631578947,0.6842105263157895,0.5263157894736842,4,0,0
compact:frontier_consolidation_fwcompact_medium_014753,sid:14753|doc:6457,20,11,0.55,0.8,0.4,0.4,0.6666666666666666,True,0.9090909090909091,0.36363636363636365,2,0.18181818181818182,0.2,8,4,4,0.4,0.6666666666666666,0.4,0.4,7,0,0
compact:frontier_consolidation_fwcompact_medium_010090,sid:10090|doc:14416,29,18,0.6206896551724138,0.7142857142857143,0.5,0.21428571428571427,0.7142857142857143,True,0.6666666666666666,0.3888888888888889,2,0.1111111111111111,0.16666666666666666,10,5,5,0.4166666666666667,0.625,0.5,0.35714285714285715,7,0,0
compact:frontier_consolidation_fwcompact_medium_050259,sid:50259|doc:842,28,17,0.6071428571428571,0.5714285714285714,0.6428571428571429,-0.07142857142857142,0.8,True,0.6470588235294118,0.5294117647058824,3,0.17647058823529413,0.2727272727272727,8,4,4,0.36363636363636365,0.5333333333333333,0.6923076923076923,0.26666666666666666,1,0,0
compact:frontier_consolidation_fwcompact_medium_011883,sid:11883|doc:2909,25,18,0.72,0.7857142857142857,0.7857142857142857,0.0,0.6666666666666666,True,0.6666666666666666,0.6111111111111112,1,0.05555555555555555,0.08333333333333333,11,2,2,0.16666666666666666,0.7333333333333333,0.7857142857142857,0.6428571428571429,-2,0,0
compact:frontier_consolidation_fwcompact_medium_056870,sid:56870|doc:6674,25,14,0.56,0.5555555555555556,0.6666666666666666,-0.1111111111111111,0.3333333333333333,True,0.5714285714285714,0.42857142857142855,3,0.21428571428571427,0.375,5,1,1,0.125,0.4166666666666667,0.6666666666666666,0.4,-2,0,0
compact:frontier_consolidation_fwcompact_medium_016210,sid:16210|doc:13441,21,15,0.7142857142857143,0.625,0.625,0.0,0.6666666666666666,True,0.4,0.3333333333333333,1,0.06666666666666667,0.16666666666666666,5,2,2,0.3333333333333333,0.5555555555555556,0.625,0.375,1,0,0
compact:frontier_consolidation_fwcompact_medium_016822,sid:16822|doc:12189,22,15,0.6818181818181818,0.8,0.6666666666666666,0.13333333333333333,1.0,True,0.8666666666666667,0.6666666666666666,2,0.13333333333333333,0.15384615384615385,11,4,5,0.3076923076923077,0.6875,0.7142857142857143,0.4375,1,0,0
compact:frontier_consolidation_fwcompact_medium_007559,sid:7559|doc:3440,28,18,0.6428571428571429,0.6875,0.625,0.0625,0.6666666666666666,True,0.6666666666666666,0.5555555555555556,1,0.05555555555555555,0.08333333333333333,11,4,4,0.3333333333333333,0.625,0.6,0.42857142857142855,2,0,0
compact:frontier_consolidation_fwcompact_medium_041890,sid:41890|doc:13421,16,7,0.4375,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.6666666666666666,True,0.7142857142857143,0.42857142857142855,0,0.0,0.0,5,4,4,0.8,0.5555555555555556,0.3333333333333333,0.14285714285714285,7,0,0
compact:frontier_consolidation_fwcompact_medium_020098,sid:20098|doc:13924,17,11,0.6470588235294118,0.875,0.625,0.25,1.0,True,0.5454545454545454,0.45454545454545453,0,0.0,0.0,6,2,3,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.5714285714285714,2,0,0
compact:frontier_consolidation_fwcompact_medium_012739,sid:12739|doc:2074,19,12,0.631578947368421,0.9,0.5,0.4,1.0,True,0.75,0.4166666666666667,0,0.0,0.0,9,5,5,0.5555555555555556,0.9,0.5,0.4,5,0,0
compact:frontier_consolidation_fwcompact_medium_046500,sid:46500|doc:8053,23,14,0.6086956521739131,0.7142857142857143,0.7142857142857143,0.0,1.0,True,0.7857142857142857,0.7142857142857143,1,0.07142857142857142,0.09090909090909091,10,4,4,0.36363636363636365,0.6666666666666666,0.7142857142857143,0.4,-1,0,0
compact:frontier_consolidation_fwcompact_medium_043890,sid:43890|doc:8327,23,14,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.0,0.5,True,0.6428571428571429,0.5714285714285714,2,0.14285714285714285,0.2222222222222222,7,1,2,0.1111111111111111,0.5,0.7,0.5,1,0,0
compact:frontier_consolidation_fwcompact_medium_045982,sid:45982|doc:16842,18,11,0.6111111111111112,0.5454545454545454,0.7272727272727273,-0.18181818181818182,0.6666666666666666,True,0.5454545454545454,0.7272727272727273,0,0.0,0.0,6,2,2,0.3333333333333333,0.5454545454545454,0.7272727272727273,0.4,-2,0,0
compact:frontier_consolidation_fwcompact_medium_033650,sid:33650|doc:12015,20,11,0.55,0.5833333333333334,0.5833333333333334,0.0,0.6,True,0.7272727272727273,0.6363636363636364,1,0.09090909090909091,0.125,7,3,3,0.375,0.5384615384615384,0.5833333333333334,0.36363636363636365,8,0,0
compact:frontier_consolidation_fwcompact_medium_048229,sid:48229|doc:11521,21,10,0.47619047619047616,0.5833333333333334,0.5833333333333334,0.0,0.6,True,0.5,0.7,0,0.0,0.0,5,1,3,0.2,0.5,0.7,0.5,0,0,0
compact:frontier_consolidation_fwcompact_medium_031815,sid:31815|doc:5877,27,17,0.6296296296296297,0.6111111111111112,0.5,0.1111111111111111,0.4444444444444444,True,0.8823529411764706,0.5294117647058824,4,0.23529411764705882,0.26666666666666666,11,4,4,0.26666666666666666,0.5,0.5,0.4117647058823529,5,0,0
compact:frontier_consolidation_fwcompact_medium_012734,sid:12734|doc:467,28,20,0.7142857142857143,0.75,0.75,0.0,1.0,True,0.55,0.45,2,0.1,0.18181818181818182,9,3,3,0.2727272727272727,0.6428571428571429,0.75,0.42857142857142855,2,0,0
compact:frontier_consolidation_fwcompact_medium_033946,sid:33946|doc:1925,15,10,0.6666666666666666,0.8,0.6,0.2,0.75,True,0.8,0.6,0,0.0,0.0,8,3,3,0.375,0.8,0.6,0.5555555555555556,4,0,0
compact:frontier_consolidation_fwcompact_medium_035934,sid:35934|doc:9547,17,8,0.47058823529411764,0.5,0.6666666666666666,-0.16666666666666666,1.0,True,0.5,0.5,1,0.125,0.25,3,2,2,0.5,0.42857142857142855,0.6666666666666666,0.14285714285714285,4,0,0
compact:frontier_consolidation_fwcompact_medium_042027,sid:42027|doc:10724,23,16,0.6956521739130435,0.6428571428571429,0.5714285714285714,0.07142857142857142,0.3333333333333333,True,0.6875,0.5,2,0.125,0.18181818181818182,9,2,2,0.18181818181818182,0.5625,0.5714285714285714,0.5833333333333334,2,0,0
compact:frontier_consolidation_fwcompact_medium_049323,sid:49323|doc:15081,32,19,0.59375,0.5625,0.5625,0.0,0.42857142857142855,True,0.5789473684210527,0.47368421052631576,2,0.10526315789473684,0.18181818181818182,9,3,3,0.2727272727272727,0.47058823529411764,0.5333333333333333,0.38461538461538464,3,0,0
compact:frontier_consolidation_fwcompact_medium_009081,sid:9081|doc:14835,21,16,0.7619047619047619,0.5555555555555556,0.6666666666666666,-0.1111111111111111,0.6666666666666666,True,0.4375,0.375,2,0.125,0.2857142857142857,5,2,2,0.2857142857142857,0.45454545454545453,0.6666666666666666,0.3,1,0,0
compact:frontier_consolidation_fwcompact_medium_033827,sid:33827|doc:14853,19,13,0.6842105263157895,0.5,0.625,-0.125,0.6666666666666666,True,0.46153846153846156,0.38461538461538464,2,0.15384615384615385,0.3333333333333333,4,2,2,0.3333333333333333,0.4,0.625,0.2222222222222222,5,0,0
compact:frontier_consolidation_fwcompact_medium_002000,sid:2000|doc:15367,19,11,0.5789473684210527,0.6153846153846154,0.5384615384615384,0.07692307692307693,0.8333333333333334,True,0.8181818181818182,0.6363636363636364,2,0.18181818181818182,0.2222222222222222,7,4,5,0.4444444444444444,0.5,0.5833333333333334,0.23076923076923078,2,0,0
compact:frontier_consolidation_fwcompact_medium_043150,sid:43150|doc:3345,25,13,0.52,0.7777777777777778,0.5555555555555556,0.2222222222222222,1.0,True,0.46153846153846156,0.38461538461538464,1,0.07692307692307693,0.16666666666666666,5,2,4,0.3333333333333333,0.625,0.7142857142857143,0.375,2,0,0
compact:frontier_consolidation_fwcompact_medium_020508,sid:20508|doc:16061,17,13,0.7647058823529411,0.75,0.625,0.125,1.0,True,0.46153846153846156,0.38461538461538464,0,0.0,0.0,6,3,3,0.5,0.75,0.625,0.375,1,0,0
compact:frontier_consolidation_fwcompact_medium_011790,sid:11790|doc:573,14,6,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.3333333333333333,True,0.6666666666666666,0.16666666666666666,1,0.16666666666666666,0.25,3,2,2,0.5,0.375,0.14285714285714285,0.25,3,0,0
compact:frontier_consolidation_fwcompact_medium_025601,sid:25601|doc:11932,16,12,0.75,0.5,0.625,-0.125,1.0,True,0.5,0.4166666666666667,2,0.16666666666666666,0.3333333333333333,4,3,3,0.5,0.4,0.625,0.1,3,0,0
compact:frontier_consolidation_fwcompact_medium_001271,sid:1271|doc:15763,33,19,0.5757575757575758,0.5625,0.5625,0.0,0.2857142857142857,True,0.5789473684210527,0.47368421052631576,2,0.10526315789473684,0.18181818181818182,9,2,2,0.18181818181818182,0.5,0.5625,0.5384615384615384,1,0,0
compact:frontier_consolidation_fwcompact_medium_029072,sid:29072|doc:5689,14,9,0.6428571428571429,0.8,0.8,0.0,1.0,True,0.5555555555555556,0.4444444444444444,1,0.1111111111111111,0.2,4,1,1,0.2,0.6666666666666666,0.8,0.5,1,0,0
compact:frontier_consolidation_fwcompact_medium_052765,sid:52765|doc:16095,21,13,0.6190476190476191,0.5,0.6,-0.1,0.25,True,0.6153846153846154,0.46153846153846156,3,0.23076923076923078,0.375,5,1,1,0.125,0.38461538461538464,0.6,0.4,6,0,0
compact:frontier_consolidation_fwcompact_medium_021584,sid:21584|doc:7533,19,14,0.7368421052631579,0.6666666666666666,0.8333333333333334,-0.16666666666666666,1.0,True,0.6428571428571429,0.7142857142857143,1,0.07142857142857142,0.1111111111111111,8,1,3,0.1111111111111111,0.5833333333333334,0.9090909090909091,0.5,2,0,0
compact:frontier_consolidation_fwcompact_medium_034271,sid:34271|doc:6732,21,15,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.0,1.0,True,0.4666666666666667,0.4,1,0.06666666666666667,0.14285714285714285,6,3,3,0.42857142857142855,0.6,0.6666666666666666,0.3,-1,0,0
compact:frontier_consolidation_fwcompact_medium_035656,sid:35656|doc:175,15,9,0.6,0.7,0.5,0.2,0.8,True,0.8888888888888888,0.5555555555555556,1,0.1111111111111111,0.125,7,4,4,0.5,0.6363636363636364,0.5,0.3,6,0,0
compact:frontier_consolidation_fwcompact_medium_045587,sid:45587|doc:6956,24,18,0.75,0.9230769230769231,0.6923076923076923,0.23076923076923078,1.0,True,0.7222222222222222,0.5,1,0.05555555555555555,0.07692307692307693,12,4,4,0.3076923076923077,0.8571428571428571,0.6923076923076923,0.5714285714285714,7,0,0
compact:frontier_consolidation_fwcompact_medium_008385,sid:8385|doc:5287,32,19,0.59375,0.6111111111111112,0.4444444444444444,0.16666666666666666,0.6,True,0.7368421052631579,0.42105263157894735,3,0.15789473684210525,0.21428571428571427,11,6,6,0.42857142857142855,0.5238095238095238,0.4444444444444444,0.29411764705882354,12,0,0
compact:frontier_consolidation_fwcompact_medium_002949,sid:2949|doc:12930,28,17,0.6071428571428571,0.5,0.6111111111111112,-0.1111111111111111,0.5714285714285714,True,0.7058823529411765,0.6470588235294118,3,0.17647058823529413,0.25,9,4,4,0.3333333333333333,0.47368421052631576,0.6470588235294118,0.29411764705882354,12,0,0
compact:frontier_consolidation_fwcompact_medium_033314,sid:33314|doc:2727,14,8,0.5714285714285714,1.0,0.0,1.0,1.0,True,0.375,0.0,0,0.0,0.0,3,3,3,1.0,1.0,0.0,0.0,0,0,0
compact:frontier_consolidation_fwcompact_medium_024187,sid:24187|doc:14026,16,9,0.5625,0.875,0.375,0.5,1.0,True,0.8888888888888888,0.3333333333333333,1,0.1111111111111111,0.125,7,5,5,0.625,0.7777777777777778,0.375,0.2222222222222222,2,0,0
compact:frontier_consolidation_fwcompact_medium_025585,sid:25585|doc:1669,24,17,0.7083333333333334,0.8461538461538461,0.6923076923076923,0.15384615384615385,1.0,True,0.7058823529411765,0.5294117647058824,1,0.058823529411764705,0.08333333333333333,11,4,4,0.3333333333333333,0.7857142857142857,0.6923076923076923,0.5,5,0,0
compact:frontier_consolidation_fwcompact_medium_011976,sid:11976|doc:16052,20,13,0.65,0.8333333333333334,0.6666666666666666,0.16666666666666666,1.0,True,0.7692307692307693,0.6153846153846154,2,0.15384615384615385,0.2,8,4,4,0.4,0.6666666666666666,0.6,0.3333333333333333,5,0,0
compact:frontier_consolidation_fwcompact_medium_055969,sid:55969|doc:12896,12,9,0.75,0.6666666666666666,0.8333333333333334,-0.16666666666666666,1.0,True,0.5555555555555556,0.5555555555555556,1,0.1111111111111111,0.2,4,1,1,0.2,0.5714285714285714,0.8333333333333334,0.42857142857142855,1,0,0
compact:frontier_consolidation_fwcompact_medium_034145,sid:34145|doc:8390,36,23,0.6388888888888888,0.631578947368421,0.631578947368421,0.0,0.7142857142857143,True,0.5217391304347826,0.5217391304347826,3,0.13043478260869565,0.25,9,3,5,0.25,0.47368421052631576,0.6875,0.35294117647058826,2,0,0
