seed,role,checkpoint,pair_index,target_token_id,true_src_content_mass,target_prob,n_true_src_content,target_over_source_content_mass,target_over_average_true_source_content_token_prob,condition
43022,V,chck_80M,41,8681,0.7554032206535339,0.0018169669201597571,13,0.002405294113768559,0.03126882347899127,T
43022,V,chck_80M,42,552,0.005019116681069136,0.5177246332168579,14,103.15054741994481,1444.1076638792274,T
43022,V,chck_80M,42,4267,0.003901157295331359,0.00023769281688146293,14,0.060928795966755205,0.8530031435345728,T
43022,V,chck_80M,43,11915,0.08068481087684631,0.026561642065644264,19,0.3292025075969598,6.254847644342236,T
43022,V,chck_80M,43,11906,0.06381576508283615,0.015458783134818077,19,0.24224081799774366,4.60257554195713,T
43022,V,chck_80M,44,3085,7.749242649879307e-05,0.0001957008644239977,19,2.525419234704771,47.98296545939065,T
43022,V,chck_80M,44,8271,0.12800882756710052,0.10359898954629898,19,0.8093112913794462,15.376914536209478,T
43022,V,chck_80M,45,2863,0.0005206300411373377,0.002366423374041915,14,4.545307007010901,63.63429809815262,T
43022,V,chck_80M,46,3583,0.2560241222381592,0.02549518644809723,10,0.09958118877713036,0.9958118877713036,T
43022,V,chck_80M,47,1463,0.9550912976264954,1.3747952607445768e-06,17,1.4394385794961078e-06,2.447045585143383e-05,T
43022,V,chck_80M,47,15959,0.8221583366394043,0.004141920246183872,17,0.005037862004919989,0.0856436540836398,T
43022,V,chck_80M,48,5212,0.031580887734889984,9.371948544867337e-05,18,0.00296760136179243,0.05341682451226374,T
43022,V,chck_80M,48,5688,0.9671162366867065,0.026831118389964104,18,0.027743426665946813,0.49938167998704264,T
43022,V,chck_80M,49,684,0.08007854968309402,0.06427127122879028,14,0.8026028378778077,11.236439730289307,T
43022,V,chck_80M,49,1280,0.6220079660415649,0.00023364427033811808,14,0.00037562906440736013,0.0052588069017030425,T
43022,V,chck_80M,50,4635,0.4812754988670349,0.09035878628492355,24,0.18774856916181298,4.505965659883512,T
43022,V,chck_80M,50,257,0.18273290991783142,1.1073273526562843e-05,24,6.059813490378994e-05,0.0014543552376909586,T
43022,V,chck_80M,51,4745,0.004714053589850664,0.003156990511342883,22,0.6696976288389825,14.733347834457614,T
43022,V,chck_80M,51,4534,0.0128536531701684,0.003203224390745163,22,0.24920731470951898,5.482560923609418,T
43022,V,chck_80M,52,5192,0.29929932951927185,0.002130296779796481,17,0.007117612936915422,0.12099941992756218,T
43022,V,chck_80M,52,5824,0.7660636305809021,0.04105369374155998,17,0.05359044876001903,0.9110376289203235,T
43022,V,chck_80M,53,1165,0.848480224609375,0.005769827403128147,11,0.006800190783214154,0.0748020986153557,T
43022,V,chck_80M,53,558,3.703449692693539e-05,0.9499427080154419,11,25650.21228422691,282152.33512649604,T
43022,V,chck_80M,54,2110,0.033191096037626266,0.8617178797721863,16,25.96232070177258,415.3971312283613,T
43022,V,chck_80M,54,1127,0.9054684042930603,0.056074414402246475,16,0.06192862626280845,0.9908580202049352,T
43022,V,chck_80M,55,4078,0.1293034851551056,0.0012083682231605053,16,0.009345210005059112,0.1495233600809458,T
43022,V,chck_80M,55,249,0.0010115286568179727,0.5689707398414612,16,562.486031420313,8999.776502725008,T
43022,V,chck_80M,56,6867,0.0032571619376540184,0.00647750636562705,18,1.988696444823525,35.79653600682345,T
43022,V,chck_80M,56,2355,0.08139347285032272,0.0002549854398239404,18,0.0031327504638221045,0.056389508348797884,T
43022,V,chck_80M,58,5215,0.7229437232017517,2.434409680063254e-06,19,3.3673571011610873e-06,6.397978492206066e-05,T
43022,V,chck_80M,60,2016,0.10195569694042206,7.922672375570983e-05,24,0.0007770701013598688,0.018649682432636847,T
43022,V,chck_80M,60,12666,0.8275459408760071,0.00019370393420103937,24,0.00023407030913110652,0.0056176874191465566,T
43022,V,chck_80M,61,2086,0.020437486469745636,0.036599546670913696,16,1.790804692401551,28.652875078424817,T
43022,V,chck_80M,62,13998,0.7348994016647339,0.00023939393577165902,23,0.00032575062005680086,0.00749226426130642,T
43022,V,chck_80M,62,5215,0.013160048983991146,0.2696334719657898,23,20.488789387774457,471.2421559188125,T
43022,V,chck_80M,64,1482,0.008648181334137917,0.5177024602890015,14,59.86258154016934,838.0761415623706,T
43022,V,chck_80M,64,820,0.7306635975837708,0.0030717607587575912,14,0.004204069792056957,0.0588569770887974,T
43022,V,chck_80M,65,3187,0.3931627869606018,0.00034075137227773666,25,0.0008666928396554549,0.021667320991386373,T
43022,V,chck_80M,65,3272,0.1752554178237915,5.988406337564811e-05,25,0.000341695932252764,0.0085423983063191,T
43022,V,chck_80M,66,2993,0.8329852819442749,0.0065894220024347305,27,0.007910610361631275,0.21358647976404443,T
43022,V,chck_80M,66,249,0.9381541609764099,0.00038892350858077407,27,0.00041456247252156424,0.011193186758082233,T
43022,V,chck_80M,67,11779,0.2650390565395355,0.028704117983579636,21,0.10830146454018139,2.2743307553438092,T
43022,V,chck_80M,68,2716,0.009936457499861717,0.005615259055048227,22,0.5651167989322526,12.432569576509557,T
43022,V,chck_80M,68,9951,0.02385176718235016,0.006017633248120546,22,0.2522929727644448,5.550445400817785,T
43022,V,chck_80M,69,1410,5.26185249327682e-06,0.24331562221050262,23,46241.43731155371,1063553.0581657353,T
43022,V,chck_80M,70,520,0.05469289422035217,0.64162278175354,24,11.731373716821537,281.5529692037169,T
43022,V,chck_80M,72,12454,0.7309174537658691,0.00862636137753725,27,0.01180210067921088,0.31865671833869375,T
43022,V,chck_80M,72,8556,0.047684554010629654,0.06624209135770798,27,1.3891729246946831,37.50766896675644,T
43022,V,chck_80M,73,9717,0.11168216168880463,0.0008405338157899678,21,0.007526124164144161,0.15804860744702737,T
43022,V,chck_80M,74,9072,0.032834671437740326,2.9506580176530406e-05,24,0.0008986409452118166,0.0215673826850836,T
43022,V,chck_80M,74,1033,0.3999629616737366,0.0045753661543130875,24,0.011439474633267091,0.2745473911984102,T
43022,V,chck_80M,75,5091,0.012124008499085903,0.6489050984382629,17,53.52232295838357,909.8794902925206,T
43022,V,chck_80M,75,2512,0.00039394519990310073,0.6678707599639893,17,1695.3392505563372,28820.767259457734,T
43022,V,chck_80M,76,3695,0.8553004860877991,0.00016236185911111534,34,0.00018983019623170004,0.006454226671877801,T
43022,V,chck_80M,76,2532,0.7949062585830688,0.00022778628044761717,34,0.0002865574122584584,0.009742952016787584,T
43022,V,chck_80M,77,987,0.03895500674843788,0.003864269470795989,20,0.09919827496759319,1.9839654993518636,T
43022,V,chck_80M,77,2871,0.9761757254600525,4.9158319598063827e-05,20,5.035806393863817e-05,0.0010071612787727635,T
43022,V,chck_80M,78,1030,8.631493983557448e-05,0.0006648830603808165,24,7.702989327773205,184.87174386655693,T
43022,V,chck_80M,78,1133,0.00027891952777281404,2.3351431082119234e-05,24,0.08372103333381332,2.00930480001152,T
43022,V,chck_80M,79,5808,0.00024174661666620523,0.0820942223072052,18,339.58788519699476,6112.5819335459055,T
43022,V,chck_80M,79,14008,0.0020893425680696964,0.025224266573786736,18,12.07282470537656,217.31084469677805,T
43022,V,chck_80M,80,14407,0.9623326063156128,1.5278055798262358e-07,24,1.587606581965037e-07,3.810255796716089e-06,T
43022,V,chck_80M,80,3635,0.7542955279350281,8.791252912487835e-05,24,0.00011654918512582083,0.0027971804430197,T
43022,V,chck_80M,81,485,0.0002877929946407676,1.3368426152737811e-05,31,0.046451534268319175,1.4399975623178942,T
43022,V,chck_80M,81,661,0.8299252986907959,0.029552606865763664,31,0.03560875528482237,1.1038714138294936,T
43022,V,chck_80M,82,249,0.0016047813696786761,0.3267819285392761,23,203.63018583940027,4683.4942743062065,T
43022,V,chck_80M,82,1991,0.06047461926937103,0.0002650001842994243,23,0.004382006658347672,0.10078615314199645,T
43022,V,chck_80M,83,11302,0.011626332998275757,0.9626249074935913,28,82.79694961742051,2318.314589287774,T
43022,V,chck_80M,83,552,0.8695555925369263,0.0001776901917764917,28,0.0002043459823633369,0.005721687506173433,T
43022,V,chck_80M,84,11455,0.0006477829301729798,0.002912436379119754,31,4.496006676715046,139.37620697816644,T
43022,V,chck_80M,85,2477,0.5658775568008423,0.0333067886531353,30,0.05885864928348352,1.7657594785045054,T
43022,V,chck_80M,85,1452,0.20915278792381287,0.0001317346905125305,30,0.0006298490774147218,0.018895472322441657,T
43022,V,chck_80M,86,876,0.11525755375623703,0.011159900575876236,27,0.09682576292985336,2.6142955991060406,T
43022,V,chck_80M,86,3938,0.0247751884162426,0.01979142054915428,27,0.7988403646681871,21.56868984604105,T
43022,V,chck_80M,88,2104,0.0019628475420176983,0.011324307881295681,27,5.769326266498987,155.77180919547266,T
43022,V,chck_80M,88,409,0.00522900465875864,0.45647379755973816,27,87.29649854014559,2357.005460583931,T
43022,V,chck_80M,89,249,0.015054179355502129,0.2036844938993454,22,13.53009613406134,297.6621149493495,T
43022,V,chck_80M,89,5041,0.06418990343809128,0.00037473917473107576,22,0.005837976919415332,0.12843549222713732,T
43022,V,chck_80M,90,3283,0.10608941316604614,0.002431078813970089,26,0.0229153762040806,0.5957997813060956,T
43022,V,chck_80M,90,341,0.004458978772163391,0.04113162308931351,26,9.224449182420623,239.8356787429362,T
43022,V,chck_80M,91,3979,0.835073709487915,0.006700347177684307,29,0.00802365959023318,0.23268612811676226,T
43022,V,chck_80M,91,5395,0.9920499920845032,0.001088133198209107,29,0.0010968531897497555,0.03180874250274291,T
43022,V,chck_80M,92,4674,0.2726321220397949,0.01454686839133501,30,0.053357132983807634,1.6007139895142293,T
43022,V,chck_80M,92,9825,0.03227243945002556,3.216178447473794e-05,30,0.000996571223707493,0.029897136711224785,T
43022,V,chck_80M,93,5162,0.9414541721343994,1.770179187587928e-05,23,1.8802606010813048e-05,0.00043245993824870014,T
43022,V,chck_80M,93,977,0.9578421711921692,0.0009252902236767113,23,0.000966015332698348,0.022218352652062005,T
43022,V,chck_80M,94,13755,0.000652334070764482,0.006909810937941074,23,10.592442197359619,243.62617053927121,T
43022,V,chck_80M,95,3348,0.00205547665245831,5.749291813117452e-05,22,0.02797060139915192,0.6153532307813423,T
43022,V,chck_80M,95,4640,0.514193058013916,0.11009206622838974,22,0.214106481043566,4.710342582958452,T
43022,V,chck_80M,96,249,0.003988044336438179,0.0004915226600132883,35,0.12324904603550102,4.313716611242536,T
43022,V,chck_80M,96,5039,0.007788222748786211,0.023952627554535866,35,3.0754933862502667,107.64226851875934,T
43022,V,chck_80M,97,721,0.1039203554391861,0.0431491956114769,7,0.41521408803040216,2.9064986162128155,T
43022,V,chck_80M,100,5162,0.00217049359343946,0.03189442306756973,10,14.694548357099006,146.94548357099006,T
43022,V,chck_80M,100,1229,0.03052283264696598,0.5462686419487,10,17.89704934227328,178.9704934227328,T
43022,V,chck_80M,101,6306,0.9827757477760315,0.001672272919677198,8,0.0017015813866606512,0.01361265109328521,T
43022,V,chck_80M,101,4074,0.4837134778499603,0.019203349947929382,8,0.03969984469584272,0.3175987575667418,T
43022,V,chck_80M,102,897,0.17505377531051636,0.7598688006401062,8,4.340773566820967,34.72618853456773,T
43022,V,chck_80M,102,12666,0.06039050221443176,0.9198444485664368,8,15.231607866089542,121.85286292871633,T
43022,V,chck_80M,104,11819,0.2365090250968933,0.6381546258926392,10,2.6982252606690134,26.982252606690135,T
43022,V,chck_80M,104,7273,0.8407241106033325,2.576935730758123e-05,10,3.065138370908413e-05,0.0003065138370908413,T
43022,V,chck_80M,105,5522,0.00022955102031119168,6.86111452523619e-05,9,0.2988927914994625,2.6900351234951625,T
43022,V,chck_80M,105,1645,0.7872231602668762,1.2082791727152653e-05,9,1.534862328371598e-05,0.00013813760955344383,T
43022,V,chck_80M,107,7572,0.5694758296012878,0.09894086420536041,14,0.1737402345497837,2.4323632836969717,T
43022,V,chck_80M,108,14033,0.13335451483726501,0.0003411812649574131,10,0.002558453048055875,0.02558453048055875,T
43022,V,chck_80M,109,2884,0.6656113862991333,0.29135072231292725,17,0.4377189578033915,7.441222282657655,T
43022,V,chck_80M,110,3348,0.07029746472835541,0.5154442191123962,14,7.332330136003966,102.65262190405554,T
43022,V,chck_80M,113,516,0.8643803000450134,0.006745131686329842,13,0.0078034306033797655,0.10144459784393696,T
43022,V,chck_80M,113,1845,0.7916442155838013,0.0029565768782049417,13,0.0037347293392709273,0.04855148141052206,T
43022,V,chck_80M,115,14326,0.35476529598236084,0.2836951017379761,17,0.7996698238265154,13.594387005050763,T
43022,V,chck_80M,115,2869,0.06945322453975677,0.03353175148367882,17,0.4827961798157319,8.207535056867442,T
43022,V,chck_80M,116,3143,0.007219690829515457,0.8981580138206482,17,124.40394402331037,2114.8670483962765,T
43022,V,chck_80M,116,3654,0.026788385584950447,0.0014812388690188527,17,0.055294070048439344,0.9399991908234687,T
43022,V,chck_80M,117,851,0.8649146556854248,0.008932812139391899,12,0.010327969448399336,0.12393563338079205,T
43022,V,chck_80M,117,1170,0.1896093487739563,6.817339453846216e-05,12,0.00035954658870610543,0.004314559064473265,T
43022,V,chck_80M,118,516,0.0002486175508238375,0.1360735446214676,16,547.3207509709762,8757.132015535619,T
43022,V,chck_80M,119,3348,0.0034316000528633595,3.054665285162628e-05,11,0.008901577217933034,0.09791734939726338,T
43022,V,chck_80M,120,8092,0.17514604330062866,0.42473703622817993,12,2.425044998014268,29.100539976171216,T
43022,V,chck_80M,120,7866,0.9895731806755066,0.00038687358028255403,12,0.00039094994472108145,0.004691399336652978,T
43022,V,chck_80M,121,12053,4.092999006388709e-05,0.030123602598905563,12,735.9787420394196,8831.744904473035,T
43022,V,chck_80M,122,14479,0.4681392312049866,0.013329201377928257,21,0.028472728815354786,0.5979273051224504,T
43022,V,chck_80M,122,7229,0.7933909893035889,0.014758438803255558,21,0.01860172223056126,0.3906361668417864,T
43022,V,chck_80M,123,249,0.00016728467016946524,0.39367419481277466,18,2353.3190125190126,42359.74222534222,T
43022,V,chck_80M,123,1494,0.00010689168266253546,0.00398824829608202,18,37.31111903882363,671.6001426988253,T
43022,V,chck_80M,124,7000,0.29797303676605225,2.4912726530601503e-06,23,8.360731830296863e-06,0.00019229683209682783,T
43022,V,chck_80M,125,4145,0.0012320748064666986,0.0007383395568467677,13,0.5992652012454928,7.790447616191405,T
43022,V,chck_80M,125,409,0.0008340530330315232,0.8598639965057373,13,1030.9464296058002,13402.3035848754,T
43022,V,chck_80M,126,767,0.9361311197280884,9.420957212569192e-05,22,0.00010063715449717806,0.0022140173989379174,T
43022,V,chck_80M,126,10961,0.20262829959392548,0.14282523095607758,22,0.7048631965145271,15.506990323319597,T
43022,V,chck_80M,127,6160,0.0719161331653595,0.051150403916835785,20,0.7112507536970003,14.225015073940007,T
43022,V,chck_80M,127,5609,0.7221035957336426,6.650645809713751e-05,20,9.210099283547855e-05,0.0018420198567095708,T
43022,V,chck_80M,128,10046,0.00020806031534448266,7.7681070251856e-05,18,0.37335841831845973,6.720451529732275,T
43022,V,chck_80M,128,1422,0.8666467070579529,7.409594360296978e-08,18,8.54972885716105e-08,1.538951194288989e-06,T
43022,V,chck_80M,129,5339,0.0006466152844950557,0.013612781651318073,20,21.052366032374792,421.04732064749584,T
43022,V,chck_80M,129,690,0.07977719604969025,0.00012408068869262934,20,0.0015553403082172014,0.031106806164344032,T
43022,V,chck_80M,131,4053,0.009765909984707832,0.039433978497982025,16,4.037921561813554,64.60674498901686,T
43022,V,chck_80M,131,5932,0.3059476613998413,0.15539297461509705,16,0.5079070515005991,8.126512824009586,T
43022,V,chck_80M,132,15213,0.9396517872810364,2.1268311556355002e-08,16,2.263424796742706e-08,3.6214796747883295e-07,T
43022,V,chck_80M,132,3995,0.034089405089616776,0.012425431981682777,16,0.3644954187090644,5.83192669934503,T
43022,V,chck_80M,133,9125,0.2555113434791565,0.3915761709213257,18,1.5325197135651583,27.585354844172848,T
43022,V,chck_80M,133,605,0.9394826292991638,0.002132437890395522,18,0.0022698002324814458,0.040856404184666024,T
43022,V,chck_80M,134,656,0.0007753588724881411,5.332643922884017e-06,13,0.006877646096666778,0.0894093992566681,T
43022,V,chck_80M,134,13886,0.9508666396141052,0.0008552676881663501,13,0.0008994612414980165,0.011692996139474214,T
43022,V,chck_80M,135,3539,0.6796416640281677,0.04849712923169136,15,0.07135691026393785,1.0703536539590677,T
43022,V,chck_80M,135,5086,0.08686377108097076,0.15896107256412506,15,1.8300042766500226,27.45006414975034,T
43022,V,chck_80M,136,2617,0.037427306175231934,0.15901149809360504,17,4.24854242378879,72.22522120440944,T
43022,V,chck_80M,138,631,0.09853227436542511,0.16641749441623688,23,1.6889643062439308,38.84617904361041,T
43022,V,chck_80M,140,3327,0.7731651663780212,0.009790260344743729,20,0.01266257297985539,0.2532514595971078,T
43022,V,chck_80M,140,16362,0.07098142802715302,7.154608465498313e-05,20,0.001007954991094489,0.02015909982188978,T
43022,V,chck_80M,141,759,0.00253118178807199,0.0017481817631050944,13,0.6906583206877016,8.97855816894012,T
43022,V,chck_80M,141,5119,0.9381143450737,0.0001776782446540892,13,0.00018939934730465133,0.0024621915149604674,T
43022,V,chck_80M,142,2129,0.17198546230793,0.0007384049240499735,18,0.00429341476971991,0.07728146585495838,T
43022,V,chck_80M,142,901,0.3223645091056824,0.3416254222393036,18,1.0597488637538162,19.07547954756869,T
43022,V,chck_80M,143,1185,0.28791511058807373,0.40483418107032776,22,1.4060886913626864,30.933951209979103,T
43022,V,chck_80M,144,1622,0.010923592373728752,2.9464104954968207e-05,20,0.002697290776414305,0.0539458155282861,T
43022,V,chck_80M,144,4170,0.03747188672423363,1.5880660839684424e-06,20,4.238020080641993e-05,0.0008476040161283986,T
43022,V,chck_80M,145,249,0.4757486879825592,0.0012237920891493559,18,0.0025723498983022306,0.046302298169440155,T
43022,V,chck_80M,145,4954,0.9388005137443542,0.0002667811932042241,18,0.0002841723979678941,0.005115103163422095,T
43022,V,chck_80M,146,6424,0.001926401979289949,0.001208852743729949,21,0.6275184290329265,13.177887009691457,T
43022,V,chck_80M,146,220,0.002207183511927724,9.229751412931364e-06,21,0.00418168736901728,0.08781543474936289,T
43022,V,chck_80M,147,3578,0.6638321876525879,0.027483642101287842,26,0.041401490636472756,1.0764387565482916,T
43022,V,chck_80M,147,6120,0.01987835019826889,0.01828872598707676,26,0.920032387228465,23.920842067940093,T
43022,V,chck_80M,148,7620,0.0003000691067427397,2.5242668925784528e-05,21,0.0841228515650763,1.7665798828666024,T
43022,V,chck_80M,148,5377,0.9133866429328918,0.01039495412260294,21,0.01138067236151457,0.23899411959180597,T
43022,V,chck_80M,149,1487,0.004222062416374683,2.3489092200179584e-05,21,0.0055634166157943095,0.11683174893168048,T
43022,V,chck_80M,151,1185,0.0013439273461699486,0.486797034740448,26,362.2197555007481,9417.713643019451,T
43022,V,chck_80M,151,12666,0.02664663828909397,0.9140833616256714,26,34.30389048361836,891.9011525740774,T
43022,V,chck_80M,152,9114,0.3791325092315674,5.488693204824813e-05,25,0.00014476978552826808,0.003619244638206702,T
43022,V,chck_80M,152,1592,0.03261886537075043,2.3138438336900435e-05,25,0.0007093575473550603,0.01773393868387651,T
43022,V,chck_80M,153,3471,0.08703385293483734,0.013345624320209026,24,0.15333831457744332,3.68011954985864,T
43022,V,chck_80M,153,915,0.007959690876305103,1.9256816813140176e-05,24,0.002419292044426631,0.058063009066239145,T
43022,V,chck_80M,154,7737,0.15538111329078674,0.7577928304672241,25,4.876994471323286,121.92486178308215,T
43022,V,chck_80M,154,15326,0.8606910705566406,0.026535937562584877,25,0.03083096649930748,0.7707741624826869,T
43022,V,chck_80M,155,3412,0.011040234006941319,0.0008161632576957345,22,0.07392626435115313,1.6263778157253688,T
43022,V,chck_80M,155,12666,0.3335660398006439,0.09584394842386246,22,0.2873312537485641,6.32128758246841,T
43022,V,chck_80M,156,4243,0.007221744395792484,0.3098408877849579,23,42.9038845469907,986.7893445807862,T
43022,V,chck_80M,156,790,0.01624884456396103,0.10309794545173645,23,6.344940099950342,145.93362229885784,T
43022,V,chck_80M,157,9989,0.06690464913845062,0.0004516226181294769,22,0.0067502426803689175,0.14850533896811619,T
43022,V,chck_80M,158,2086,0.6559470891952515,0.2764197885990143,25,0.4214056181545677,10.53514045386419,T
43022,V,chck_80M,159,606,0.4599637985229492,0.11283959448337555,22,0.24532277289154003,5.397101003613881,T
43022,V,chck_80M,159,5450,0.19347211718559265,0.0004317718849051744,22,0.00223170083206867,0.049097418305510745,T
43022,V,chck_80M,160,11612,0.013750004582107067,0.3264434039592743,14,23.741330558105872,332.37862781348224,T
43022,V,chck_80M,160,960,0.9089394807815552,0.03742443397641182,14,0.041173735730163544,0.5764323002222895,T
43022,V,chck_80M,161,2193,0.026934966444969177,0.010933860205113888,19,0.40593554209368904,7.712775299780091,T
43022,V,chck_80M,161,409,5.524530934053473e-05,0.2942539155483246,19,5326.314922675686,101199.98353083803,T
43022,V,chck_80M,162,2297,0.017562566325068474,0.0234487634152174,18,1.3351558639665935,24.032805551398685,T
