target_label,target_selected_dir,target_prev,target_mid,target_next,target_window_string,target_window_role,target_mid_selected_cheap7,target_mid_selected_BLiMP,target_mid_selected_Supplement,target_mid_selected_EWoK,target_mid_selected_Entity,target_mid_selected_COMPS,target_mid_selected_GlobalPIQA,target_mid_selected_Reading,window,column,n_items,ref_gain,ref_loss,ref_net,ref_net_pct,ref_churn_pct,other_gain,other_loss,other_net,other_net_pct,other_churn_pct,same_gain,same_loss,same_signed_transition_on_ref_changed,opposite_signed_transition_on_ref_changed,other_zero_on_ref_changed,sign_agreement_on_ref_changed,opposition_on_ref_changed,other_zero_on_ref_changed_fraction,signed_transition_cosine,gain_jaccard,loss_jaccard
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,1,0,1,0.019164430816404752,0.019164430816404752,0,0,0,0,111,0.0,0.0,1.0,0.0,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,4,9,-5,-0.06563402467839327,0.17064846416382254,3,3,6,0,434,0.013636363636363636,0.0,0.9863636363636363,0.07933288280219176,0.01276595744680851,0.014150943396226415
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,0,2,-2,-0.029498525073746312,0.029498525073746312,0,0,0,0,228,0.0,0.0,1.0,0.0,0.0,0.0
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,52,47,5,0.005492815397460122,0.10875774486971042,3,6,9,19,5614,0.0015951790145338532,0.00336760014179369,0.9950372208436724,-0.013380300336575154,0.0010456605088881143,0.00209570380719525
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,0,0,0,0.0,0.0,0,0,0,0,8,0.0,0.0,1.0,,0.0,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,10205,10144,61,0.03573060296856878,11.919377701760757,340,388,728,693,7523,0.08139534883720931,0.07748211091234347,0.8411225402504472,0.0025943622308856854,0.023762929829466033,0.02721470155011573
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,2436,2383,53,0.08851774530271399,8.048434237995824,73,88,161,170,1838,0.07422775472568004,0.07837713231904103,0.8473951129552789,-0.0027837758973336623,0.021610420367081114,0.02551464192519571
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,169,171,-2,-0.038328861632809505,6.515906477577616,5,0,5,7,100,0.044642857142857144,0.0625,0.8928571428571429,-0.010249000771134846,0.023255813953488372,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,497,534,-37,-0.48569178262011026,13.533735888684696,9,19,28,36,413,0.05870020964360587,0.07547169811320754,0.8658280922431866,-0.011407788606441073,0.012413793103448275,0.025165562913907286
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,304,253,51,0.7522123893805309,8.215339233038348,12,11,23,18,216,0.08949416342412451,0.07003891050583658,0.8404669260700389,0.013215264050875489,0.028169014084507043,0.030136986301369864
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,6796,6800,-4,-0.0043942523179680976,14.936063628773564,241,270,511,461,4948,0.08631756756756757,0.07787162162162162,0.8358108108108108,0.005573186456059004,0.025219757220594392,0.028574452322997143
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,3,3,0,0.0,2.955665024630542,0,0,0,1,8,0.0,0.1111111111111111,0.8888888888888888,-0.13608276348795434,0.0,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,9469,9359,110,0.06443223486135354,11.028455617905133,342,320,662,597,7015,0.08000966884215616,0.07215373459028282,0.847836596567561,0.005207790482209784,0.0256141402037148,0.02444987775061125
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,2343,2299,44,0.07348643006263048,7.752818371607516,72,76,148,144,1553,0.08021680216802168,0.07804878048780488,0.8417344173441734,0.001366813431867272,0.02210623272950568,0.02465931213497729
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,174,135,39,0.7474128018397853,5.921809122269068,3,4,7,5,99,0.06306306306306306,0.04504504504504504,0.8918918918918919,0.010799142366168565,0.01276595744680851,0.02247191011235955
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,511,428,83,1.0895248096613286,12.326069834602258,12,11,23,44,373,0.05227272727272727,0.1,0.8477272727272728,-0.03267082943754397,0.01637107776261937,0.01765650080256822
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,222,273,-51,-0.7522123893805309,7.300884955752212,8,8,16,14,198,0.07017543859649122,0.06140350877192982,0.868421052631579,0.005953330219742443,0.024024024024024024,0.0213903743315508
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,6215,6216,-1,-0.0010985630794920244,13.656237641165356,247,220,467,389,4786,0.08277206664303438,0.06894718185040766,0.8482807515065579,0.00931375969663493,0.028106508875739646,0.024948968019959175
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,4,8,-4,-1.9704433497536946,5.911330049261084,0,1,1,1,6,0.125,0.125,0.75,0.0,0.0,0.07692307692307693
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,9469,9359,110,0.06443223486135354,11.028455617905133,320,375,695,687,7562,0.07770572450805009,0.07681127012522361,0.8454830053667263,0.0006164842659381842,0.023543260741612712,0.027808676307007785
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,2343,2299,44,0.07348643006263048,7.752818371607516,67,99,166,167,1836,0.07653296449976948,0.07699400645458737,0.8464730290456431,-0.00031515024996905125,0.02035855363111516,0.029516994633273702
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,174,135,39,0.7474128018397853,5.921809122269068,2,5,7,5,100,0.0625,0.044642857142857144,0.8928571428571429,0.010750823813438264,0.008968609865470852,0.02617801047120419
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,511,428,83,1.0895248096613286,12.326069834602258,20,20,40,30,407,0.08385744234800839,0.06289308176100629,0.8532494758909853,0.014941975306486764,0.027472527472527472,0.030864197530864196
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,222,273,-51,-0.7522123893805309,7.300884955752212,9,10,19,23,215,0.07392996108949416,0.08949416342412451,0.8365758754863813,-0.011214781852404127,0.025936599423631124,0.025906735751295335
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,6215,6216,-1,-0.0010985630794920244,13.656237641165356,221,240,461,461,4998,0.07787162162162162,0.07787162162162162,0.8442567567567567,0.0,0.024569205113952195,0.026981450252951095
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,4,8,-4,-1.9704433497536946,5.911330049261084,1,1,2,1,6,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.09622504486493763,0.125,0.09090909090909091
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,8438,8274,164,0.09606260470238165,9.789013718208551,259,287,546,584,7144,0.06598984771573604,0.07058254773990814,0.8634276045443559,-0.0032315555430431422,0.0208803611738149,0.02384513127284812
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,2002,1942,60,0.10020876826722339,6.587056367432151,58,69,127,116,1602,0.06883468834688347,0.06287262872628727,0.8682926829268293,0.0040778011759610025,0.019795221843003412,0.025256222547584188
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,165,121,44,0.8432349559218091,5.4810272134917595,4,0,4,10,97,0.036036036036036036,0.09009009009009009,0.8738738738738738,-0.033674933318436344,0.017777777777777778,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,367,412,-45,-0.5907062221055395,10.225781044893672,10,15,25,27,388,0.056818181818181816,0.06136363636363636,0.8818181818181818,-0.003416134241955625,0.01692047377326565,0.024875621890547265
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,221,206,15,0.22123893805309736,6.297935103244838,12,4,16,13,199,0.07017543859649122,0.05701754385964912,0.8728070175438597,0.009614792005935013,0.036585365853658534,0.012861736334405145
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,5675,5588,87,0.09557498791580613,12.373115964318671,175,199,374,417,4851,0.0662885501595179,0.0739099610067352,0.8598014888337469,-0.005394173021546046,0.021033653846153848,0.024235781269029352
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,8,5,3,1.477832512315271,6.403940886699508,0,0,0,1,7,0.0,0.125,0.875,-0.09805806756909201,0.0,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,8438,8274,164,0.09606260470238165,9.789013718208551,303,277,580,615,7749,0.0648479427549195,0.06876118067978533,0.8663908765652951,-0.0028627797436821386,0.024089680394339324,0.02216354616738678
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,2002,1942,60,0.10020876826722339,6.587056367432151,50,67,117,167,1885,0.05394190871369295,0.07699400645458737,0.8690640848317197,-0.017095105101140703,0.016852039096730706,0.022119511389897657
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,165,121,44,0.8432349559218091,5.4810272134917595,2,3,5,7,100,0.044642857142857144,0.0625,0.8928571428571429,-0.011174753906691854,0.009345794392523364,0.01675977653631285
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,367,412,-45,-0.5907062221055395,10.225781044893672,18,19,37,18,422,0.07756813417190776,0.03773584905660377,0.8846960167714885,0.03116920193321856,0.030716723549488054,0.030015797788309637
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,221,206,15,0.22123893805309736,6.297935103244838,7,6,13,16,228,0.05058365758754864,0.0622568093385214,0.8871595330739299,-0.009056090534439157,0.020114942528735632,0.018575851393188854
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,5675,5588,87,0.09557498791580613,12.373115964318671,226,182,408,405,5107,0.06891891891891892,0.06841216216216216,0.862668918918919,0.0003673950996105103,0.026745562130177515,0.021861861861861863
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,rise,GlobalPIQA,203,5,4,1,0.49261083743842365,4.433497536945813,8,5,3,1.477832512315271,6.403940886699508,0,0,0,2,7,0.0,0.2222222222222222,0.7777777777777778,-0.18490006540840973,0.0,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,ALL,170722,4225,4049,176,0.10309157577816568,4.846475556753084,7562,7049,513,0.300488513489767,8.558358032356697,269,225,494,517,7263,0.05970510031423737,0.062484892434131016,0.8778100072516316,-0.0020918479189312215,0.0233547490883834,0.02069346086636623
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,BLiMP,59875,986,859,127,0.21210855949895616,3.0814196242171192,1843,1542,301,0.502713987473904,5.653444676409186,61,39,100,105,1640,0.05420054200542006,0.056910569105691054,0.8888888888888888,-0.0020007484198897394,0.02203757225433526,0.01651143099068586
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,Supplement,5218,64,47,17,0.32579532387888077,2.1272518206209274,139,106,33,0.6324262169413568,4.695285550019165,5,2,7,4,100,0.06306306306306306,0.036036036036036036,0.9009009009009009,0.018191843999057523,0.025252525252525252,0.013245033112582781
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,EWoK,7618,234,206,28,0.36755053819900235,5.7757941716986085,390,340,50,0.6563402467839329,9.582567603045419,18,18,36,29,375,0.08181818181818182,0.0659090909090909,0.8522727272727273,0.012351231781710246,0.0297029702970297,0.03409090909090909
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,Entity,6780,119,109,10,0.14749262536873156,3.3628318584070795,197,161,36,0.5309734513274336,5.28023598820059,11,4,15,19,194,0.06578947368421052,0.08333333333333333,0.8508771929824561,-0.01400074205899421,0.036065573770491806,0.015037593984962405
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,COMPS,91028,2820,2822,-2,-0.0021971261589840488,6.198092894494002,4987,4896,91,0.09996924023377422,10.857098914619677,174,161,335,359,4948,0.05937610776320454,0.06362991846862814,0.8769939737681673,-0.003214032789542137,0.022795755273156033,0.021304750562392484
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,fall,GlobalPIQA,203,2,6,-4,-1.9704433497536946,3.9408866995073892,6,4,2,0.9852216748768473,4.926108374384237,0,1,1,1,6,0.125,0.125,0.75,0.0,0.0,0.1111111111111111
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,rise,ALL,170722,4443,4501,-58,-0.03397336019962278,5.238926441817692,7562,7049,513,0.300488513489767,8.558358032356697,284,272,556,516,7872,0.06216457960644007,0.057692307692307696,0.8801431127012522,0.0034990820443838344,0.02423001450388192,0.024117751374357156
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,rise,BLiMP,59875,1015,1154,-139,-0.2321503131524008,3.622546972860125,1843,1542,301,0.502713987473904,5.653444676409186,70,75,145,105,1919,0.06685108344859382,0.048409405255878286,0.8847395112955279,0.01476219299465393,0.025107604017216643,0.02861503243037009
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,rise,Supplement,5218,51,61,-10,-0.19164430816404754,2.146416251437332,139,106,33,0.6324262169413568,4.695285550019165,2,1,3,6,103,0.026785714285714284,0.05357142857142857,0.9196428571428571,-0.018110448315611066,0.010638297872340425,0.006024096385542169
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,rise,EWoK,7618,237,240,-3,-0.03938041480703597,6.261485954318719,390,340,50,0.6563402467839329,9.582567603045419,16,9,25,37,415,0.05241090146750524,0.07756813417190776,0.870020964360587,-0.020335770241258305,0.02618657937806874,0.01576182136602452
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,rise,Entity,6780,134,123,11,0.16224188790560473,3.7905604719764017,197,161,36,0.5309734513274336,5.28023598820059,9,9,18,15,224,0.07003891050583658,0.058365758754863814,0.8715953307392996,0.00989038459365389,0.027950310559006212,0.03272727272727273
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,rise,COMPS,91028,3001,2919,82,0.09008217251834601,6.503493430592784,4987,4896,91,0.09996924023377422,10.857098914619677,186,178,364,353,5203,0.06148648648648649,0.05962837837837838,0.8788851351351351,0.0014380945291086924,0.023840041015124328,0.023307581511064553
