example_id,source,words,loss,n_masked,subset,subset_path,arm,dose,seed,family,checkpoint
20530,childes,160,2.017016887664795,50,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
10806,childes,160,1.754536509513855,33,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
720,bnc_spoken,160,4.489611625671387,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
3926,bnc_spoken,160,2.907740354537964,28,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
31373,gutenberg,160,5.320908546447754,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
18742,childes,160,1.3650810718536377,50,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
11734,childes,160,1.9367011785507202,30,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
9109,childes,160,1.0296491384506226,42,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
12168,childes,160,1.8853739500045776,33,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
17516,childes,160,1.6899973154067993,36,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
16581,childes,160,1.2574714422225952,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
42695,open_subtitles,160,3.8138539791107178,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
30862,gutenberg,160,3.620940685272217,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
16117,childes,160,1.7107630968093872,27,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
34053,gutenberg,160,2.668431282043457,45,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
38026,gutenberg,160,2.702134132385254,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
57295,simple_wiki,160,0.8858770132064819,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
50744,open_subtitles,160,2.7877321243286133,27,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
767,bnc_spoken,160,4.553662300109863,46,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
45025,open_subtitles,160,2.6758031845092773,44,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
20532,childes,160,0.532473087310791,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
32680,gutenberg,160,2.291785717010498,32,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
31655,gutenberg,160,3.5981173515319824,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
32604,gutenberg,160,3.179452657699585,30,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
6000,childes,160,1.5122053623199463,28,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
24634,gutenberg,160,3.796704053878784,24,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
39804,open_subtitles,160,3.9201133251190186,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
8129,childes,160,1.9228595495224,42,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
34377,gutenberg,160,2.3466076850891113,27,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
19701,childes,160,1.4423251152038574,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
12428,childes,160,1.6209583282470703,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
10388,childes,160,1.5905697345733643,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
48960,open_subtitles,160,3.010624885559082,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
23742,gutenberg,160,2.4942290782928467,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
29854,gutenberg,160,3.883190870285034,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
22010,childes,160,1.764241337776184,41,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
15590,childes,160,2.155217170715332,37,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
42281,open_subtitles,160,2.3362247943878174,40,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
45622,open_subtitles,160,2.8005380630493164,48,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
9462,childes,160,1.9957125186920166,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
17229,childes,160,1.6942065954208374,41,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
49825,open_subtitles,160,3.4422905445098877,32,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
2472,bnc_spoken,160,2.610478401184082,26,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
7182,childes,160,0.9732254147529602,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
22111,childes,160,0.4157618582248688,44,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
8512,childes,160,1.3680036067962646,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
48335,open_subtitles,160,2.5074284076690674,25,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
9485,childes,160,1.0106054544448853,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
48853,open_subtitles,160,3.0427422523498535,26,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
37205,gutenberg,160,3.6902894973754883,26,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
10854,childes,160,1.8470454216003418,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
2794,bnc_spoken,160,1.9290269613265991,27,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
13143,childes,160,1.1795138120651245,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
13045,childes,160,1.2927875518798828,40,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
13216,childes,160,1.1701335906982422,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
44465,open_subtitles,160,4.680683135986328,36,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
19211,childes,160,1.8036563396453857,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
7837,childes,160,2.2283108234405518,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
48425,open_subtitles,160,4.149172306060791,44,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
44338,open_subtitles,160,1.3540118932724,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
34731,gutenberg,160,2.9579544067382812,36,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
40227,open_subtitles,160,2.800410747528076,30,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
62321,simple_wiki,160,2.5177366733551025,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
6076,childes,160,1.0936347246170044,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
48296,open_subtitles,160,2.192591667175293,30,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
19070,childes,160,1.9105608463287354,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
17122,childes,160,1.6499837636947632,42,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
61132,simple_wiki,160,2.526564598083496,36,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
23489,gutenberg,160,3.5317182540893555,32,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
44684,open_subtitles,160,1.8627285957336426,32,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
3067,bnc_spoken,160,3.0451908111572266,25,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
16924,childes,160,2.4729321002960205,47,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
31931,gutenberg,160,4.138990879058838,26,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
25129,gutenberg,160,4.1382904052734375,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
8319,childes,160,1.0231777429580688,33,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
9365,childes,160,1.8443652391433716,26,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
37774,gutenberg,160,3.537555694580078,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
18052,childes,160,2.4024033546447754,33,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
51433,open_subtitles,160,3.622893810272217,33,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
22503,childes,160,1.5396989583969116,34,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
40884,open_subtitles,160,3.7639384269714355,41,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
41800,open_subtitles,160,3.553436756134033,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
11764,childes,160,1.7992910146713257,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
7553,childes,160,0.8265112638473511,28,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
31724,gutenberg,160,3.2594494819641113,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
50269,open_subtitles,160,2.7885217666625977,36,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
56585,simple_wiki,160,4.02794075012207,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
19544,childes,160,2.9185335636138916,44,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
13588,childes,160,1.4601715803146362,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
16179,childes,160,2.541760206222534,22,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
13424,childes,160,1.9330695867538452,43,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
20494,childes,160,1.6841404438018799,36,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
32934,gutenberg,160,4.023958683013916,24,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
6120,childes,160,0.9385855793952942,41,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
53118,simple_wiki,160,3.3091442584991455,40,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
14060,childes,160,1.6503716707229614,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
55758,simple_wiki,160,2.7051472663879395,32,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
52450,open_subtitles,160,3.1879172325134277,26,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
16437,childes,160,2.7902958393096924,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
21705,childes,160,0.3580018877983093,34,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
46632,open_subtitles,160,2.9654126167297363,23,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
10371,childes,160,1.3311065435409546,38,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
14142,childes,160,1.757704257965088,44,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
26695,gutenberg,160,2.5448508262634277,29,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
18755,childes,160,1.0256469249725342,33,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
62032,simple_wiki,160,1.925011396408081,41,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
46532,open_subtitles,160,2.785230875015259,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
54425,simple_wiki,160,2.344435691833496,40,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
18374,childes,160,1.944022536277771,39,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
2458,bnc_spoken,160,2.1895315647125244,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
10845,childes,160,1.6239856481552124,31,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
18386,childes,160,1.3380115032196045,35,heldout2647_no_inherited_aln_text,experiments/archive/relation_learning/data/current_dose_stream_heldout2647_exposure/heldout2647_no_inherited_aln_pair_text_hits.jsonl,base43022,base0,43022,compact_view_reinvest,chck_80M
