role,seed,pair_id,overlap_bin,token_class,n_checkpoints,n_targets,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
R,43122,wikilarge_26409091d063bc05fe40,high,nonoverlap,3,2.0,0.17647274335225424,1.20287291208903,1.0264001687367756
R,43122,wikilarge_26409091d063bc05fe40,high,overlap,3,1.0,5.684745249648889,4.859587607284387,-0.825157642364502
R,43122,wikilarge_2747cbd6810cd3ecbcd2,medium,nonoverlap,3,2.0,-0.29071096579233807,-0.02336287498474121,0.26734809080759686
R,43122,wikilarge_2747cbd6810cd3ecbcd2,medium,overlap,3,1.0,7.507281223932902,5.907100439071655,-1.6001807848612468
R,43122,wikilarge_27b7442f7d1386062871,medium,nonoverlap,3,2.0,0.29479141036669415,1.827328731616338,1.532537321249644
R,43122,wikilarge_27b7442f7d1386062871,medium,overlap,3,1.0,4.308342665433884,4.932556837797165,0.6242141723632812
R,43122,wikilarge_27c9bb30b419ead70bf9,high,nonoverlap,3,2.0,4.005268732706706,3.61635684967041,-0.3889118830362956
R,43122,wikilarge_27c9bb30b419ead70bf9,high,overlap,3,1.0,7.5566098640362425,6.671453232566516,-0.8851566314697266
R,43122,wikilarge_28859234a80050531d1f,medium,nonoverlap,3,2.0,-1.83782692750295,-2.117253909508387,-0.2794269820054372
R,43122,wikilarge_28859234a80050531d1f,medium,overlap,3,1.0,6.967052603761355,6.785624330242475,-0.18142827351888022
R,43122,wikilarge_28dd13f64bb5b70246e5,high,nonoverlap,3,2.0,0.5046690305074056,0.930428147315979,0.4257591168085734
R,43122,wikilarge_28dd13f64bb5b70246e5,high,overlap,3,1.0,1.7437162548303604,1.7619431962569554,0.01822694142659505
R,43122,wikilarge_28e1c22de2df03318674,low,nonoverlap,3,2.0,-1.0712165435155232,-1.3514352242151897,-0.2802186806996663
R,43122,wikilarge_28e1c22de2df03318674,low,overlap,3,1.0,6.634582766021292,6.111536908273895,-0.5230458577473959
R,43122,wikilarge_2906489088723febe364,low,nonoverlap,3,2.0,-1.505573312441508,-1.3041467865308125,0.2014265259106954
R,43122,wikilarge_2906489088723febe364,low,overlap,3,1.0,-1.1456786791483562,-0.9211131731669108,0.2245655059814453
R,43122,wikilarge_2979ba5c8a5d68745e39,low,nonoverlap,3,2.0,0.02770116211225589,0.046909104101359844,0.019207941989103954
R,43122,wikilarge_2979ba5c8a5d68745e39,low,overlap,3,1.0,10.131210486094156,11.20449717839559,1.0732866923014324
R,43122,wikilarge_2989fe1a29001c2e9f5c,high,nonoverlap,3,2.0,0.4296562274297078,0.5329802433649699,0.10332401593526204
R,43122,wikilarge_2989fe1a29001c2e9f5c,high,overlap,3,1.0,7.511725062504411,7.098000322158138,-0.41372474034627277
R,43122,wikilarge_298b930f041b3ee0560a,medium,nonoverlap,3,2.0,-1.4831039905548096,-1.783856948216756,-0.3007529576619466
R,43122,wikilarge_298b930f041b3ee0560a,medium,overlap,3,1.0,6.14223896463712,5.3470548292001085,-0.7951841354370117
R,43122,wikilarge_29a149f216d477d94d7a,medium,nonoverlap,3,2.0,0.7022540668646494,0.8818361858526865,0.1795821189880371
R,43122,wikilarge_29a149f216d477d94d7a,medium,overlap,3,1.0,2.3915242105722427,2.518360192577044,0.12683598200480142
R,43122,wikilarge_2a0e454512b137df0c5a,high,nonoverlap,3,2.0,-1.0593177477518718,-1.0168910423914592,0.0424267053604126
R,43122,wikilarge_2a0e454512b137df0c5a,high,overlap,3,1.0,1.366004861270388,1.3375098276883364,-0.028495033582051594
R,43122,wikilarge_2a189ca6f3012f3b65bc,high,nonoverlap,3,2.0,-2.7743021647135415,-3.207645893096924,-0.43334372838338214
R,43122,wikilarge_2a189ca6f3012f3b65bc,high,overlap,3,1.0,2.754353664815426,3.1006734992067018,0.34631983439127606
R,43122,wikilarge_2ab07cdf9361d56608dc,medium,nonoverlap,3,2.0,0.8236890236536661,0.5579795638720194,-0.26570945978164673
R,43122,wikilarge_2ab07cdf9361d56608dc,medium,overlap,3,1.0,2.8624388923247657,2.213433717687925,-0.6490051746368408
R,43122,wikilarge_2ab0f713cd3db63eadbf,medium,nonoverlap,3,2.0,-0.949000358581543,-1.338188648223877,-0.389188289642334
R,43122,wikilarge_2ab0f713cd3db63eadbf,medium,overlap,3,1.0,0.40930589754134417,0.5114082070067525,0.10210230946540833
R,43122,wikilarge_2acb607d7e2b21091c4c,medium,nonoverlap,3,2.0,-2.052408536275228,-1.522187352180481,0.530221184094747
R,43122,wikilarge_2acb607d7e2b21091c4c,medium,overlap,3,1.0,0.05454879812896252,0.043187299743294716,-0.011361498385667801
R,43122,wikilarge_2ae4d1b9924bade06dea,medium,nonoverlap,3,2.0,1.579384167989095,1.1444339752197266,-0.43495019276936847
R,43122,wikilarge_2ae4d1b9924bade06dea,medium,overlap,3,1.0,4.121486867467563,4.790996278325717,0.6695094108581543
R,43122,wikilarge_2b169ea4c024a2038ec9,medium,nonoverlap,3,2.0,0.6919776201248169,0.8386054039001465,0.1466277837753296
R,43122,wikilarge_2b169ea4c024a2038ec9,medium,overlap,3,1.0,1.8884388357400894,2.5533017069101334,0.664862871170044
R,43122,wikilarge_2b4c5408fc935ecf3c49,high,nonoverlap,3,2.0,2.3858579794565835,1.9224809805552165,-0.4633769989013672
R,43122,wikilarge_2b4c5408fc935ecf3c49,high,overlap,3,1.0,3.170584794754783,3.2091675171007714,0.03858272234598795
R,43122,wikilarge_2b523b0eaf75a9e78051,medium,nonoverlap,3,2.0,-2.883705814679464,-2.943292180697123,-0.05958636601765951
R,43122,wikilarge_2b523b0eaf75a9e78051,medium,overlap,3,1.0,2.391312758127848,2.456681728363037,0.0653689702351888
R,43122,wikilarge_2b621b8353c5f4af0f46,high,nonoverlap,3,2.0,1.042815089225769,1.1904088258743286,0.14759373664855957
R,43122,wikilarge_2b621b8353c5f4af0f46,high,overlap,3,1.0,0.5977200667063395,0.6112929979960123,0.013572931289672852
R,43122,wikilarge_2b6eabaa338ec6f45241,low,nonoverlap,3,2.0,0.2156970500946045,0.5481928586959839,0.3324958086013794
R,43122,wikilarge_2b6eabaa338ec6f45241,low,overlap,3,1.0,5.74114177779605,6.015992941024403,0.27485116322835285
R,43122,wikilarge_2bade8b99180c54edc30,low,nonoverlap,3,2.0,1.9480509360631306,1.4294790824254353,-0.5185718536376953
R,43122,wikilarge_2bade8b99180c54edc30,low,overlap,3,1.0,4.154014806107928,4.492192010240008,0.3381772041320801
R,43122,wikilarge_2bccecee811687a88267,low,nonoverlap,3,2.0,0.19791148913403353,0.12848984263837337,-0.06942164649566014
R,43122,wikilarge_2bccecee811687a88267,low,overlap,3,1.0,6.534400890270869,6.269360492626826,-0.26504039764404297
R,43122,wikilarge_2bd85c960bd6d06fa58b,low,nonoverlap,3,2.0,-0.846335768699646,-0.3380102316538493,0.5083255370457967
R,43122,wikilarge_2bd85c960bd6d06fa58b,low,overlap,3,1.0,7.779347402354081,7.0192673827211065,-0.7600800196329752
R,43122,wikilarge_2bf6cf8fc2f756340e85,low,nonoverlap,3,2.0,-1.1768934329350789,-1.4052939414978027,-0.2284005085627238
R,43122,wikilarge_2bf6cf8fc2f756340e85,low,overlap,3,1.0,-0.38017845153808594,0.74844757715861,1.128626028696696
R,43122,wikilarge_2c49167a54bbca986128,low,nonoverlap,3,2.0,-4.970200618108113,-5.222863833109538,-0.25266321500142414
R,43122,wikilarge_2c49167a54bbca986128,low,overlap,3,1.0,8.429923246148974,8.127750267429898,-0.3021729787190755
R,43122,wikilarge_2c59b8e9ec3d6ca57d05,medium,nonoverlap,3,2.0,-0.2687890926996867,0.643866777420044,0.9126558701197306
R,43122,wikilarge_2c59b8e9ec3d6ca57d05,medium,overlap,3,1.0,10.349114416788021,9.680017787963152,-0.6690966288248698
R,43122,wikilarge_2c95d9edd31e57482574,medium,nonoverlap,3,2.0,-3.747551202774048,-3.7333821455637612,0.014169057210286459
R,43122,wikilarge_2c95d9edd31e57482574,medium,overlap,3,1.0,5.929495493570964,4.748614311218262,-1.180881182352702
R,43122,wikilarge_2ca34db59cf53fba5386,high,nonoverlap,3,2.0,-0.8481201728185018,-0.28416072328885394,0.5639594495296478
R,43122,wikilarge_2ca34db59cf53fba5386,high,overlap,3,1.0,1.7235661440063268,3.995003550546244,2.271437406539917
R,43122,wikilarge_2cab57a3b142206368d4,medium,nonoverlap,3,2.0,0.2160039742787679,-0.17420268058776855,-0.39020665486653644
R,43122,wikilarge_2cab57a3b142206368d4,medium,overlap,3,1.0,6.2402976692343755,6.036039068363607,-0.20425860087076822
R,43122,wikilarge_2cca7c5f55b94dd9676a,medium,nonoverlap,3,2.0,0.8155999978383383,1.2132035096486409,0.39760351181030273
R,43122,wikilarge_2cca7c5f55b94dd9676a,medium,overlap,3,1.0,12.25012880563736,12.280695974826813,0.030567169189453125
R,43122,wikilarge_2cebae642e5cc7e3912e,low,nonoverlap,3,2.0,0.38620901107788086,-1.118965705235799,-1.50517471631368
R,43122,wikilarge_2cebae642e5cc7e3912e,low,overlap,3,1.0,2.719791690198084,4.282845616030197,1.5630539258321126
R,43122,wikilarge_2d20610820b66850feb6,medium,nonoverlap,3,2.0,0.30068665742874146,0.23848728090524673,-0.06219937652349472
R,43122,wikilarge_2d20610820b66850feb6,medium,overlap,3,1.0,8.723967915556083,8.513236727099866,-0.21073118845621744
R,43122,wikilarge_2d61d5827a201ed7f16c,high,nonoverlap,3,2.0,2.750180164972941,1.9982740879058838,-0.7519060770670573
R,43122,wikilarge_2d61d5827a201ed7f16c,high,overlap,3,1.0,7.839441270567477,7.173083276487887,-0.6663579940795898
R,43122,wikilarge_2d7c84f0b8a046461eb3,low,nonoverlap,3,2.0,0.3202419678370158,0.8245264689127604,0.5042845010757446
R,43122,wikilarge_2d7c84f0b8a046461eb3,low,overlap,3,1.0,0.9856481552124023,2.1208271980285645,1.135179042816162
R,43122,wikilarge_2d8dc306e7e531b51173,low,nonoverlap,3,2.0,0.10379685958226521,-0.31136878331502277,-0.415165642897288
R,43122,wikilarge_2d8dc306e7e531b51173,low,overlap,3,1.0,-0.27757978439331055,-1.362125277519226,-1.0845454931259155
R,43122,wikilarge_2de95c48a855cfc7fba4,high,nonoverlap,3,2.0,1.2167105674743652,1.3904635111490886,0.1737529436747233
R,43122,wikilarge_2de95c48a855cfc7fba4,high,overlap,3,1.0,4.618793825308482,6.72017115354538,2.101377328236898
R,43122,wikilarge_2e22ae0cd676164c03c0,medium,nonoverlap,3,2.0,-0.0925130844116211,-0.19606977701187134,-0.10355669260025024
R,43122,wikilarge_2e22ae0cd676164c03c0,medium,overlap,3,1.0,0.877841720978419,1.1582453350226085,0.28040361404418945
R,43122,wikilarge_2e38ec0b94944147e42d,high,nonoverlap,3,2.0,-2.1308935483296714,-2.5869162877400718,-0.4560227394104004
R,43122,wikilarge_2e38ec0b94944147e42d,high,overlap,3,1.0,9.281138613820076,10.848795448740324,1.5676568349202473
R,43122,wikilarge_2ecdf4ced8a63282ee11,low,nonoverlap,3,2.0,2.1254767576853433,1.676796833674113,-0.44867992401123047
R,43122,wikilarge_2ecdf4ced8a63282ee11,low,overlap,3,1.0,8.852402667825421,9.21317877434194,0.3607761065165202
R,43122,wikilarge_2edad9afe38570376192,low,nonoverlap,3,2.0,0.43497780958811444,0.9778634309768677,0.5428856213887533
R,43122,wikilarge_2edad9afe38570376192,low,overlap,3,1.0,3.1326428235818944,4.003269114221136,0.8706262906392416
R,43122,wikilarge_2efa36673d13746e859b,low,nonoverlap,3,2.0,0.10965943336486816,-0.49816803137461346,-0.6078274647394816
R,43122,wikilarge_2efa36673d13746e859b,low,overlap,3,1.0,8.953374528636536,8.467378282298645,-0.4859962463378906
R,43122,wikilarge_2f1c5fde8b1abe355895,high,nonoverlap,3,2.0,-3.209253946940104,-3.1063977082570395,0.10285623868306477
R,43122,wikilarge_2f1c5fde8b1abe355895,high,overlap,3,1.0,4.8716405381759005,5.511446490883827,0.6398059527079264
R,43122,wikilarge_2f4d88f24780f68f6fd8,medium,nonoverlap,3,2.0,-1.7953364451726277,-2.1154396136601767,-0.32010316848754883
R,43122,wikilarge_2f4d88f24780f68f6fd8,medium,overlap,3,1.0,6.765319312612216,7.681491340200107,0.9161720275878906
R,43122,wikilarge_2f66d9dc20602d6eb07a,low,nonoverlap,3,2.0,1.1279682715733845,0.4752638339996338,-0.6527044375737509
R,43122,wikilarge_2f66d9dc20602d6eb07a,low,overlap,3,1.0,0.3826281428337097,0.5435410936673483,0.16091295083363852
R,43122,wikilarge_2fa8e7a99959df057909,medium,nonoverlap,3,2.0,-1.933361808458964,-1.9436289469401042,-0.010267138481140137
R,43122,wikilarge_2fa8e7a99959df057909,medium,overlap,3,1.0,3.123168264826139,3.4821885774532952,0.35902031262715656
R,43122,wikilarge_2fea23527970c63246fe,medium,nonoverlap,3,2.0,1.357965310414632,1.5217676162719727,0.16380230585734049
R,43122,wikilarge_2fea23527970c63246fe,medium,overlap,3,1.0,10.018236796061197,9.528188069661459,-0.49004872639973956
R,43122,wikilarge_306496d97954ab16cb37,low,nonoverlap,3,2.0,-2.0135512351989746,-1.4275928338368733,0.5859584013621012
R,43122,wikilarge_306496d97954ab16cb37,low,overlap,3,1.0,1.4246632258097331,1.370233376820882,-0.054429848988850914
R,43122,wikilarge_30fdbfd82147bfabc11b,medium,nonoverlap,3,2.0,-0.903507391611735,-1.7513409852981567,-0.8478335936864217
R,43122,wikilarge_30fdbfd82147bfabc11b,medium,overlap,3,1.0,9.464171959397694,13.911830816107491,4.447658856709798
R,43122,wikilarge_3124974ea9fa320a59c3,high,nonoverlap,3,2.0,2.790381987889608,3.572005033493042,0.7816230456034342
R,43122,wikilarge_3124974ea9fa320a59c3,high,overlap,3,1.0,4.97998282002906,5.0607130993157625,0.08073027928670247
R,43122,wikilarge_3135cee9538bcbaf6039,high,nonoverlap,3,2.0,-2.9144250551859536,-2.6640215714772544,0.2504034837086995
R,43122,wikilarge_3135cee9538bcbaf6039,high,overlap,3,1.0,-4.946150938669841,-3.8214241663614907,1.1247267723083496
R,43122,wikilarge_31641cedc0af2a36aa7a,high,nonoverlap,3,2.0,0.9541281859079996,0.024009307225545246,-0.9301188786824545
R,43122,wikilarge_31641cedc0af2a36aa7a,high,overlap,3,1.0,9.809618577361107,8.5217627932628,-1.2878557840983074
R,43122,wikilarge_316cda7d7043ba35115b,high,nonoverlap,3,2.0,-2.0962446133295694,-1.950179656346639,0.1460649569829305
R,43122,wikilarge_316cda7d7043ba35115b,high,overlap,3,1.0,0.05763053894042969,2.252187887827555,2.1945573488871255
R,43122,wikilarge_31810141e3bdf1d45a23,low,nonoverlap,3,2.0,-1.1446894307931264,-0.30338772137959796,0.8413017094135284
R,43122,wikilarge_31810141e3bdf1d45a23,low,overlap,3,1.0,3.65347537646691,2.8462547585368156,-0.8072206179300944
R,43122,wikilarge_327205262b378a650fc8,low,nonoverlap,3,2.0,-2.292049765586853,-1.002650499343872,1.289399266242981
R,43122,wikilarge_327205262b378a650fc8,low,overlap,3,1.0,9.209364354610443,9.792808632055918,0.5834442774454752
R,43122,wikilarge_327e40dc3bc02b495a27,high,nonoverlap,3,2.0,-1.850465973218282,-3.296371062596639,-1.445905089378357
R,43122,wikilarge_327e40dc3bc02b495a27,high,overlap,3,1.0,3.5300285816192627,2.604235808054606,-0.9257927735646566
R,43122,wikilarge_32dd0d1c4bb02c339c3f,high,nonoverlap,3,2.0,-1.5489909648895264,-1.665171464284261,-0.1161804993947347
R,43122,wikilarge_32dd0d1c4bb02c339c3f,high,overlap,3,1.0,2.0247706305235624,2.2692116629332304,0.24444103240966797
R,43122,wikilarge_33015733d4fcf8d0e060,high,nonoverlap,3,2.0,0.15695961316426596,0.11806646982828777,-0.03889314333597819
R,43122,wikilarge_33015733d4fcf8d0e060,high,overlap,3,1.0,-0.0065410266785571975,-0.0068450659164227545,-0.00030403923786555726
R,43122,wikilarge_33296fade0116ad3ec72,high,nonoverlap,3,2.0,-0.8502271970113119,-0.7327131231625875,0.11751407384872437
R,43122,wikilarge_33296fade0116ad3ec72,high,overlap,3,1.0,10.685482675830523,10.315160448352495,-0.37032222747802734
R,43122,wikilarge_334770fd8b83c8cbeab8,low,nonoverlap,3,2.0,1.687105695406596,2.1515666246414185,0.4644609292348226
R,43122,wikilarge_334770fd8b83c8cbeab8,low,overlap,3,1.0,0.6228466626877586,0.9451125658427676,0.32226590315500897
R,43122,wikilarge_335e7beb16b53f96ddca,low,nonoverlap,3,2.0,0.027372126777966816,0.017241323987642925,-0.010130802790323893
R,43122,wikilarge_335e7beb16b53f96ddca,low,overlap,3,1.0,0.6890279452006022,5.376890977223714,4.687863032023112
R,43122,wikilarge_3364503e5451593b6c19,low,nonoverlap,3,2.0,1.234728177388509,1.8035988807678223,0.5688707033793131
R,43122,wikilarge_3364503e5451593b6c19,low,overlap,3,1.0,2.151235659917196,1.8291827042897542,-0.3220529556274414
R,43122,wikilarge_3394fe647d6d09e39929,high,nonoverlap,3,2.0,-0.05868609746297201,0.5005616346995035,0.5592477321624756
R,43122,wikilarge_3394fe647d6d09e39929,high,overlap,3,1.0,4.168122769022982,4.41237243078649,0.24424966176350912
R,43122,wikilarge_33aab6d35f609efff630,low,nonoverlap,3,2.0,0.03783865769704183,0.32394254207611084,0.28610388437906903
R,43122,wikilarge_33aab6d35f609efff630,low,overlap,3,1.0,-1.9113645553588867,-2.9685111045837402,-1.0571465492248535
R,43122,wikilarge_33c4ee7b2eeac6b981a2,medium,nonoverlap,3,2.0,-0.21829748153686523,-0.03259997566541036,0.18569750587145487
R,43122,wikilarge_33c4ee7b2eeac6b981a2,medium,overlap,3,1.0,0.44927138932204497,0.5317795857554302,0.08250819643338521
R,43122,wikilarge_33cc458a6824f55de810,medium,nonoverlap,3,2.0,-1.1107200384140015,-1.343761960665385,-0.23304192225138345
R,43122,wikilarge_33cc458a6824f55de810,medium,overlap,3,1.0,5.870122285249333,6.010738225343327,0.14061594009399414
R,43122,wikilarge_343487c6d9b5c33709d6,low,nonoverlap,3,2.0,-0.7975069085756937,-0.5508671204249064,0.24663978815078735
R,43122,wikilarge_343487c6d9b5c33709d6,low,overlap,3,1.0,8.850547969341278,9.317196706930796,0.46664873758951825
R,43122,wikilarge_34b0bdde4ffb0e531b44,high,nonoverlap,3,2.0,-0.1995117093125979,0.18622133632500967,0.3857330456376076
R,43122,wikilarge_34b0bdde4ffb0e531b44,high,overlap,3,1.0,3.931191115640104,3.553943384749194,-0.37724773089090985
R,43122,wikilarge_34c0d0a9ebe2a95f2c79,low,nonoverlap,3,2.0,1.0330530603726704,1.6410504380861919,0.6079973777135214
R,43122,wikilarge_34c0d0a9ebe2a95f2c79,low,overlap,3,1.0,4.237171740581592,3.9808830531934896,-0.25628868738810223
R,43122,wikilarge_34ec92901843ff25d984,high,nonoverlap,3,2.0,2.2799150149027505,1.921818733215332,-0.35809628168741864
R,43122,wikilarge_34ec92901843ff25d984,high,overlap,3,1.0,0.42744554051508504,1.686205138452351,1.258759597937266
R,43122,wikilarge_35321692327e5678821e,medium,nonoverlap,3,2.0,-0.02571151653925578,1.1338275869687398,1.1595391035079956
R,43122,wikilarge_35321692327e5678821e,medium,overlap,3,1.0,0.07506888152177756,2.1188986131649776,2.0438297316432
R,43122,wikilarge_35cc08275bf104e77d67,low,nonoverlap,3,2.0,-0.8295512994130453,-1.5856785774230957,-0.7561272780100504
R,43122,wikilarge_35cc08275bf104e77d67,low,overlap,3,1.0,5.6241016288598376,5.219571262598038,-0.4045303662618001
R,43122,wikilarge_35e7c5fcf0e1aad71d70,high,nonoverlap,3,2.0,2.2379502107699714,1.6899251093467076,-0.5480251014232635
R,43122,wikilarge_35e7c5fcf0e1aad71d70,high,overlap,3,1.0,6.722889415919781,6.806533806025982,0.08364439010620117
R,43122,wikilarge_3617a1307d0e1995ba7b,low,nonoverlap,3,2.0,0.6217756271362305,0.15021197001139322,-0.4715636571248372
R,43122,wikilarge_3617a1307d0e1995ba7b,low,overlap,3,1.0,13.902848998705545,14.468350847562155,0.565501848856608
R,43122,wikilarge_365dfc1a7611fce275cb,high,nonoverlap,3,2.0,-4.322205861409505,-4.146402835845947,0.17580302556355795
R,43122,wikilarge_365dfc1a7611fce275cb,high,overlap,3,1.0,7.586123255391915,7.542894311249256,-0.04322894414265951
R,43122,wikilarge_3704a3120f212468f407,high,nonoverlap,3,2.0,0.7691630522410074,0.17546197772026062,-0.5937010745207468
R,43122,wikilarge_3704a3120f212468f407,high,overlap,3,1.0,8.508396275962392,8.359906959657868,-0.14848931630452475
R,43122,wikilarge_37233b120fe4b8a94b18,high,nonoverlap,3,2.0,-0.8911036650339762,-0.16139984130859375,0.7297038237253824
R,43122,wikilarge_37233b120fe4b8a94b18,high,overlap,3,1.0,1.0649410607293248,1.823026271847387,0.7580852111180624
R,43122,wikilarge_375f428d29a24db327af,low,nonoverlap,3,2.0,-0.014480531215667725,-0.14585739374160767,-0.13137686252593994
R,43122,wikilarge_375f428d29a24db327af,low,overlap,3,1.0,9.337748944448927,7.087093134410679,-2.2506558100382485
R,43122,wikilarge_3780eeff3aa1412c2011,high,nonoverlap,3,2.0,1.6085148652394612,2.546759764353434,0.938244899113973
R,43122,wikilarge_3780eeff3aa1412c2011,high,overlap,3,1.0,6.001686939969659,6.4340709540992975,0.43238401412963867
R,43122,wikilarge_3799de74d3ecfef2a0d7,high,nonoverlap,3,2.0,0.4827084541320801,-0.08078885078430176,-0.5634973049163818
R,43122,wikilarge_3799de74d3ecfef2a0d7,high,overlap,3,1.0,5.7014518436044455,5.798397447293003,0.09694560368855794
R,43122,wikilarge_380775905384b614a22c,low,nonoverlap,3,2.0,2.041321357091268,3.699040095011393,1.6577187379201253
R,43122,wikilarge_380775905384b614a22c,low,overlap,3,1.0,3.4345804198334613,3.5663557990143695,0.1317753791809082
R,43122,wikilarge_381b669b8617a85167a9,medium,nonoverlap,3,2.0,-1.9276783068974812,-1.1155128677686055,0.8121654391288757
R,43122,wikilarge_381b669b8617a85167a9,medium,overlap,3,1.0,4.443250748018424,3.1142695074280105,-1.3289812405904133
R,43122,wikilarge_38211ec72a7e916633d1,high,nonoverlap,3,2.0,2.116260290145874,1.507129192352295,-0.6091310977935791
R,43122,wikilarge_38211ec72a7e916633d1,high,overlap,3,1.0,4.506589412689209,4.183013121287028,-0.32357629140218097
R,43122,wikilarge_38485c47774048775430,medium,nonoverlap,3,2.0,-0.9839755694071451,-0.3337725003560384,0.6502030690511068
R,43122,wikilarge_38485c47774048775430,medium,overlap,3,1.0,3.9733839631080627,3.090686778227488,-0.8826971848805746
R,43122,wikilarge_384bb43b9cd5a722ae4f,low,nonoverlap,3,2.0,-1.3838413556416829,-1.4269383748372395,-0.04309701919555664
R,43122,wikilarge_384bb43b9cd5a722ae4f,low,overlap,3,1.0,4.80833105246226,1.4229533274968464,-3.3853777249654136
R,43122,wikilarge_386d7da2161f32cea40a,low,nonoverlap,3,2.0,-0.23127945264180502,0.1735994815826416,0.4048789342244466
R,43122,wikilarge_386d7da2161f32cea40a,low,overlap,3,1.0,3.323248232404391,3.6842389156421027,0.3609906832377116
R,43122,wikilarge_387799b391f38799a8de,high,nonoverlap,3,2.0,-4.281984567642212,-5.019701242446899,-0.7377166748046875
R,43122,wikilarge_387799b391f38799a8de,high,overlap,3,1.0,6.330742180968325,6.783400675281882,0.4526584943135579
R,43122,wikilarge_387e5ee36ca0862bb777,high,nonoverlap,3,2.0,-1.2295559644699097,-1.5699086983998616,-0.34035273392995197
R,43122,wikilarge_387e5ee36ca0862bb777,high,overlap,3,1.0,6.294940293145676,5.001791298699875,-1.2931489944458008
R,43122,wikilarge_389d11f82fd0e09e57fc,medium,nonoverlap,3,2.0,-0.49108930428822833,-0.7683187325795492,-0.2772294282913208
R,43122,wikilarge_389d11f82fd0e09e57fc,medium,overlap,3,1.0,0.7514525558799505,0.8823317394902309,0.13087918361028036
R,43122,wikilarge_38a81a382cad6fbb4e39,medium,nonoverlap,3,2.0,2.82500692208608,3.8900211254755654,1.0650142033894856
R,43122,wikilarge_38a81a382cad6fbb4e39,medium,overlap,3,1.0,3.379339707394441,3.259935868283113,-0.11940383911132812
R,43122,wikilarge_398376345d0810a5db60,low,nonoverlap,3,2.0,0.9515715837478638,0.856322169303894,-0.09524941444396973
R,43122,wikilarge_398376345d0810a5db60,low,overlap,3,1.0,14.408557732899984,12.482913812001547,-1.9256439208984375
R,43122,wikilarge_3a879594f6e03c95170f,low,nonoverlap,3,2.0,-0.9770570596059164,-0.7958196004231771,0.18123745918273926
R,43122,wikilarge_3a879594f6e03c95170f,low,overlap,3,1.0,7.5891032029564185,8.348124008315304,0.7590208053588867
R,43122,wikilarge_3a8c9fb1b83a70f47faa,low,nonoverlap,3,2.0,0.4547882378101349,1.3676533003648121,0.9128650625546774
R,43122,wikilarge_3a8c9fb1b83a70f47faa,low,overlap,3,1.0,0.23279428482055664,0.8746976852416992,0.6419034004211426
R,43122,wikilarge_3aae06e549a8055958d9,high,nonoverlap,3,2.0,1.0349320769309998,1.4820146163304646,0.4470825393994649
R,43122,wikilarge_3aae06e549a8055958d9,high,overlap,3,1.0,4.3808203389247256,4.586773619055748,0.20595328013102213
R,43122,wikilarge_3ad9462ac913c05126e5,low,nonoverlap,3,2.0,-0.15252959728240967,-0.5558138688405355,-0.4032842715581258
R,43122,wikilarge_3ad9462ac913c05126e5,low,overlap,3,1.0,1.5466631253560383,1.1751761436462402,-0.37148698170979816
R,43122,wikilarge_3ad9dda35e4e78dc36c8,low,nonoverlap,3,2.0,-0.0895388921101888,-0.19600236415863037,-0.10646347204844157
R,43122,wikilarge_3ad9dda35e4e78dc36c8,low,overlap,3,1.0,9.2324511030068,9.350781104837855,0.11833000183105469
R,43122,wikilarge_3ae6cd5a48e2a2af18e8,medium,nonoverlap,3,2.0,-0.435330413437138,-0.3322466950242718,0.10308371841286619
R,43122,wikilarge_3ae6cd5a48e2a2af18e8,medium,overlap,3,1.0,0.7797890082001686,0.25662650416294736,-0.5231625040372213
R,43122,wikilarge_3b5e72b0aee0489caaf2,low,nonoverlap,3,2.0,0.2801326811313629,0.4530024429162343,0.17286976178487143
R,43122,wikilarge_3b5e72b0aee0489caaf2,low,overlap,3,1.0,4.301277674734592,6.110769944886367,1.8094922701517742
R,43122,wikilarge_3b7ac75463ceed947d3c,medium,nonoverlap,3,2.0,0.8988346656163534,-0.9654069344202677,-1.864241600036621
R,43122,wikilarge_3b7ac75463ceed947d3c,medium,overlap,3,1.0,4.738516299054027,2.6988235792766013,-2.0396927197774253
R,43122,wikilarge_3ba12d6af4c68cd888b4,high,nonoverlap,3,2.0,-0.485519011815389,-0.713026205698649,-0.2275071938832601
R,43122,wikilarge_3ba12d6af4c68cd888b4,high,overlap,3,1.0,6.003038888797164,5.198458836103479,-0.8045800526936849
R,43122,wikilarge_3bbc10a29f50bc78e194,low,nonoverlap,3,2.0,-1.5321112324794133,-1.7630430317173402,-0.2309317992379268
R,43122,wikilarge_3bbc10a29f50bc78e194,low,overlap,3,1.0,2.6169293209289513,4.10006533904622,1.4831360181172688
R,43122,wikilarge_3bd920a5ea80a8a0e154,low,nonoverlap,3,2.0,-1.2671836813290913,-0.8325495521227518,0.43463412920633954
R,43122,wikilarge_3bd920a5ea80a8a0e154,low,overlap,3,1.0,1.008951097726822,0.6863180696964264,-0.3226330280303955
R,43122,wikilarge_3c50fe3fba6d493946a6,high,nonoverlap,3,2.0,-0.5706324378649393,-1.3452741305033367,-0.7746416926383972
R,43122,wikilarge_3c50fe3fba6d493946a6,high,overlap,3,1.0,1.1234646445761125,1.1255332833776872,0.002068638801574707
R,43122,wikilarge_3c82c4be810cd3dd4dba,high,nonoverlap,3,2.0,-0.439929723739624,-0.5168840090433756,-0.07695428530375163
