model,global_index,domain,local_index,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,legal40_depth_both_wrong_flag,all_legal_wrong_flag,legal40_correct_flag,depth_correct_flag,s11_sum,s21_sum,s12_sum,s22_sum,s11_mean,s21_mean,s12_mean,s22_mean,p1_sum,p2_sum,p1_mean,p2_mean,t1_tokens,t2_tokens,official_margin_t1_sum,official_margin_t2_sum,within_context_margin_c1_sum,within_context_margin_c2_sum,interaction_sum,official_margin_t1_mean,official_margin_t2_mean,within_context_margin_c1_mean,within_context_margin_c2_mean,interaction_mean,pmi_official_margin_t1_sum,pmi_official_margin_t2_sum,pmi_within_context_margin_c1_sum,pmi_within_context_margin_c2_sum,pmi_interaction_sum,saved_depth_correct_flag,official_t1_sign_matches_saved,saved_legal40_correct_flag
legal40_8x480_43022,3157,physical-dynamics,7,direct,antonym,concept swap,accelerate,slow down,True,False,False,False,-14.475880440324545,-12.641834761947393,-13.74578819423914,-15.324332118034363,-2.412646740054091,-2.1069724603245654,-2.749157638847828,-3.0648664236068726,-72.24880480766296,-68.45641767978668,-9.03110060095787,-9.779488239969526,6,5,-1.8340456783771515,-1.5785439237952232,-0.7300922460854053,-2.6824973560869694,-3.4125896021723747,-0.30567427972952554,-0.31570878475904474,0.33651089879373686,-0.9578939632823071,-0.6213830644885707,-1.8340456783771515,-1.5785439237952232,3.0622948817908764,-6.474884483963251,-3.4125896021723747,,True,False
legal40_8x480_43022,3158,physical-dynamics,8,direct,antonym,concept swap,accelerate,slow down,True,False,False,False,-19.346394386142492,-16.710109274834394,-14.981340378522873,-17.625454092398286,-3.8692788772284983,-3.342021854966879,-2.4968900630871453,-2.937575682066381,-66.46960616111755,-63.38609278202057,-9.495658023016793,-7.923261597752571,5,6,-2.636285111308098,-2.644113713875413,-4.365054007619619,-0.9153448175638914,-5.280398825183511,-0.5272570222616193,-0.44068561897923564,-1.372388814141353,0.404446172900498,-0.9679426412408549,-2.636285111308098,-2.644113713875413,-1.2815406285226345,-3.9988581966608763,-5.280398825183511,,True,False
legal40_8x480_43022,3162,physical-dynamics,12,indirect,antonym,concept swap,accelerate,slow down,False,False,True,True,-14.273054629564285,-15.446912851184607,-12.429113496094942,-12.536794241517782,-2.854610925912857,-3.0893825702369213,-2.071518916015824,-2.0894657069196305,-73.87773275375366,-75.75774049758911,-10.553961821964808,-9.469717562198639,5,6,1.1738582216203213,-0.10768074542284012,-1.8439411334693432,2.9101186096668243,1.0661774761974812,0.23477164432406417,-0.017946790903806686,-0.7830920098970333,0.9999168633172908,0.21682485342025792,1.1738582216203213,-0.10768074542284012,-3.7239488773047924,4.790126353502274,1.0661774761974812,,True,True
legal40_8x480_43022,3164,physical-dynamics,14,indirect,antonym,concept swap,accelerate,slow down,False,False,True,True,-14.448389761149883,-15.492205869406462,-13.429979514330626,-13.683204062283039,-2.8896779522299765,-3.0984411738812923,-2.2383299190551043,-2.2805340103805065,-70.23817390203476,-68.81028890609741,-10.034024843147822,-8.601286113262177,5,6,1.0438161082565784,-0.25322454795241356,-1.0184102468192577,1.8090018071234226,0.7905915603041649,0.20876322165131578,-0.04220409132540226,-0.6513480331748722,0.8179071635007857,0.16655913032591396,1.0438161082565784,-0.25322454795241356,0.4094747491180897,0.3811168111860752,0.7905915603041649,,True,True
legal40_8x480_43022,3160,physical-dynamics,10,indirect,antonym,concept swap,accelerate,slow down,False,False,True,False,-14.274696938693523,-15.504499681293964,-13.185028824955225,-13.219815768301487,-2.8549393877387046,-3.100899936258793,-2.197504804159204,-2.2033026280502477,-67.39206743240356,-65.74259757995605,-9.627438204629081,-8.217824697494507,5,6,1.229802742600441,-0.03478694334626198,-1.0896681137382984,2.2846839129924774,1.195015799254179,0.2459605485200882,-0.005797823891043663,-0.6574345835795006,0.8975973082085451,0.24016272462904453,1.229802742600441,-0.03478694334626198,0.5598017387092113,0.6352140605449677,1.195015799254179,,True,True
legal40_8x480_43022,3168,physical-dynamics,18,indirect,antonym,concept swap,accelerate,slow down,False,False,True,False,-14.624474074691534,-15.499211119487882,-13.479343695566058,-13.398626724258065,-2.9248948149383067,-3.0998422238975762,-2.246557282594343,-2.2331044540430107,-66.46960616111755,-63.38609278202057,-9.495658023016793,-7.923261597752571,5,6,0.8747370447963476,0.08071697130799294,-1.1451303791254759,2.1005843952298164,0.9554540161043406,0.17494740895926952,0.013452828551332452,-0.6783375323439635,0.8667377698545655,0.18840023751060198,0.8747370447963476,0.08071697130799294,1.938382999971509,-0.9829289838671684,0.9554540161043406,,True,True
legal40_8x480_43022,3151,physical-dynamics,1,direct,antonym,concept swap,accelerate,slow down,False,False,False,True,-15.490768833085895,-13.152440400794148,-13.551075164228678,-14.687973510473967,-2.5817948055143156,-2.192073400132358,-2.7102150328457357,-2.9375947020947932,-65.74259757995605,-67.39206743240356,-8.217824697494507,-9.627438204629081,6,5,-2.338328432291746,-1.1368983462452888,-1.9396936688572168,-1.5355331096798182,-3.475226778537035,-0.38972140538195754,-0.2273796692490575,0.1284202273314201,-0.7455213019624352,-0.617101074631015,-2.338328432291746,-1.1368983462452888,-3.5891635213047266,0.11393674276769161,-3.475226778537035,,True,False
legal40_8x480_43022,3153,physical-dynamics,3,direct,antonym,concept swap,accelerate,slow down,False,False,False,True,-14.023701637983322,-12.691524274647236,-13.739710599184036,-14.946688912808895,-2.3372836063305535,-2.1152540457745395,-2.7479421198368073,-2.989337782561779,-75.75774049758911,-73.87773275375366,-9.469717562198639,-10.553961821964808,6,5,-1.3321773633360863,-1.2069783136248589,-0.2839910387992859,-2.2551646381616592,-2.539155676960945,-0.22202956055601408,-0.2413956627249716,0.4106585135062537,-0.8740837367872394,-0.4634252232809857,-1.3321773633360863,-1.2069783136248589,1.5960167050361633,-4.1351723819971085,-2.539155676960945,,True,False
legal40_8x480_43022,3289,physical-interactions,19,indirect,antonym,concept swap,attract,repel,True,False,False,False,-31.51514322310686,-28.98664114624262,-28.038452114909887,-25.643360778689384,-3.9393929028883576,-3.6233301432803273,-4.005493159272841,-3.6633372540984834,-80.61744764447212,-81.76581978797913,-8.061744764447212,-9.085091087553236,8,7,-2.5285020768642426,2.395091336220503,-3.476691108196974,3.343280367553234,-0.1334107406437397,-0.3160627596080303,0.34215590517435723,0.06610025638448302,-0.04000711081815611,0.026093145566327358,-2.5285020768642426,2.395091336220503,-4.625063251703978,4.491652511060238,-0.1334107406437397,,True,False
legal40_8x480_43022,3291,physical-interactions,21,indirect,antonym,concept swap,attract,repel,True,False,False,False,-30.957105288282037,-28.4288625754416,-26.590171810239553,-24.684364702552557,-3.8696381610352546,-3.5536078219302,-3.798595972891365,-3.526337814650365,-82.19300265610218,-81.36023765802383,-8.219300265610219,-9.040026406447092,8,7,-2.528242712840438,1.9058071076869965,-4.366933478042483,3.744497872889042,-0.6224356051534414,-0.31603033910505474,0.27225815824099975,-0.07104218814388963,0.02727000727983464,-0.04377218086405499,-2.528242712840438,1.9058071076869965,-3.534168479964137,2.9117328748106956,-0.6224356051534414,,True,False
legal40_8x480_43022,3293,physical-interactions,23,indirect,antonym,concept swap,attract,repel,True,False,False,False,-29.898671332746744,-25.956756610423326,-25.916648043319583,-23.156543750315905,-3.737333916593343,-3.244594576302916,-3.7023782919027974,-3.308077678616558,-82.73923180997372,-83.31789937615395,-8.273923180997372,-9.257544375128216,8,7,-3.9419147223234177,2.7601042930036783,-3.982023289427161,2.800212860107422,-1.1818104293197393,-0.4927393402904272,0.39430061328623944,-0.034955624690545584,-0.06348310231364218,-0.09843872700418732,-3.9419147223234177,2.7601042930036783,-4.56069085560739,3.378880426287651,-1.1818104293197393,,True,False
legal40_8x480_43022,3295,physical-interactions,25,indirect,antonym,concept swap,attract,repel,True,True,False,False,-31.19221368432045,-29.2507978156209,-26.282569993287325,-24.596836380660534,-3.8990267105400562,-3.6563497269526124,-3.7546528561839034,-3.5138337686657906,-82.03214633464813,-80.42442101240158,-8.203214633464814,-8.936046779155731,8,7,-1.9414158686995506,1.685733612626791,-4.909643691033125,4.653961434960365,-0.25568225607275963,-0.24267698358744383,0.24081908751811287,-0.1443738543561528,0.14251595828682184,-0.0018578960693309554,-1.9414158686995506,1.685733612626791,-3.3019183687865734,3.046236112713814,-0.25568225607275963,,True,False
legal40_8x480_43022,3299,physical-interactions,29,direct,antonym,concept swap,break,fix,True,False,False,False,-25.016173414885998,-23.793498523533344,-25.193486467003822,-22.99997103214264,-4.169362235814333,-3.9655830872555575,-4.198914411167304,-3.8333285053571067,-76.23966801166534,-77.44520127773285,-9.529958501458168,-9.680650159716606,6,6,-1.2226748913526535,2.193515434861183,0.17731305211782455,0.7935274913907051,0.9708405435085297,-0.20377914855877544,0.36558590581019734,0.029552175352971055,0.13225458189845085,0.16180675725142102,-1.2226748913526535,2.193515434861183,-1.0282202139496803,1.99906075745821,0.9708405435085297,,True,False
legal40_8x480_43022,3304,physical-interactions,34,direct,antonym,concept swap,break,fix,True,False,False,False,-18.70895591378212,-18.329488575458527,-17.60486349463463,-17.346793688833714,-3.1181593189636865,-3.0549147625764212,-2.934143915772438,-2.8911322814722857,-73.76839315891266,-71.47483968734741,-9.221049144864082,-8.934354960918427,6,6,-0.37946733832359314,0.25806980580091476,-1.1040924191474915,0.9826948866248131,-0.12139753252267838,-0.06324455638726523,0.04301163430015231,-0.18401540319124843,0.1637824811041355,-0.02023292208711247,-0.37946733832359314,0.25806980580091476,1.1894610524177551,-1.3108585849404335,-0.12139753252267838,,True,False
legal40_8x480_43022,3270,physical-interactions,0,direct,antonym,concept swap,attract,repel,False,False,True,True,-28.436477165669203,-29.56694959104061,-27.79371039196849,-30.194006446748972,-4.062353880809886,-4.22384994157723,-3.474213798996061,-3.7742508058436215,-88.23977100849152,-88.12068167328835,-9.804419000943502,-8.812068167328835,7,8,1.1304724253714085,-2.4002960547804832,-0.6427667737007141,-0.6270568557083607,-1.2698236294090748,0.16149606076734369,-0.3000370068475604,-0.5881400818138252,0.44959913573360843,-0.13854094608021672,1.1304724253714085,-2.4002960547804832,-0.5236774384975433,-0.7461461909115314,-1.2698236294090748,,True,True
legal40_8x480_43022,3272,physical-interactions,2,direct,antonym,concept swap,attract,repel,False,False,True,True,-21.06048170849681,-21.546154968440533,-22.24095829948783,-22.30916254967451,-2.340053523166312,-2.394017218715615,-2.2240958299487827,-2.2309162549674513,-100.7959041595459,-98.41944232583046,-9.163264014504172,-8.201620193819204,9,10,0.4856732599437237,-0.06820425018668175,1.1804765909910202,-0.7630075812339783,0.41746900975704193,0.05396369554930258,-0.00682042501866853,-0.11595769321752947,0.16310096374816352,0.047143270530634496,0.4856732599437237,-0.06820425018668175,3.556938424706459,-3.139469414949417,0.41746900975704193,,True,True
legal40_8x480_43022,3288,physical-interactions,18,indirect,antonym,concept swap,attract,repel,False,False,True,False,-25.643360778689384,-28.038452114909887,-28.98664114624262,-31.51514322310686,-3.6633372540984834,-4.005493159272841,-3.6233301432803273,-3.9393929028883576,-81.76581978797913,-80.61744764447212,-9.085091087553236,-8.061744764447212,7,8,2.395091336220503,-2.5285020768642426,3.343280367553234,-3.476691108196974,-0.1334107406437397,0.34215590517435723,-0.3160627596080303,-0.04000711081815611,0.06610025638448302,0.026093145566327358,2.395091336220503,-2.5285020768642426,4.491652511060238,-4.625063251703978,-0.1334107406437397,,True,True
legal40_8x480_43022,3290,physical-interactions,20,indirect,antonym,concept swap,attract,repel,False,False,True,False,-24.684364702552557,-26.590171810239553,-28.4288625754416,-30.957105288282037,-3.526337814650365,-3.798595972891365,-3.5536078219302,-3.8696381610352546,-81.36023765802383,-82.19300265610218,-9.040026406447092,-8.219300265610219,7,8,1.9058071076869965,-2.528242712840438,3.744497872889042,-4.366933478042483,-0.6224356051534414,0.27225815824099975,-0.31603033910505474,0.02727000727983464,-0.07104218814388963,-0.04377218086405499,1.9058071076869965,-2.528242712840438,2.9117328748106956,-3.534168479964137,-0.6224356051534414,,True,True
legal40_8x480_43022,3271,physical-interactions,1,direct,antonym,concept swap,attract,repel,False,False,False,True,-30.194006446748972,-27.79371039196849,-29.56694959104061,-28.436477165669203,-3.7742508058436215,-3.474213798996061,-4.22384994157723,-4.062353880809886,-88.12068167328835,-88.23977100849152,-8.812068167328835,-9.804419000943502,8,7,-2.4002960547804832,1.1304724253714085,-0.6270568557083607,-0.6427667737007141,-1.2698236294090748,-0.3000370068475604,0.16149606076734369,0.44959913573360843,-0.5881400818138252,-0.13854094608021672,-2.4002960547804832,1.1304724253714085,-0.7461461909115314,-0.5236774384975433,-1.2698236294090748,,True,False
legal40_8x480_43022,3273,physical-interactions,3,direct,antonym,concept swap,attract,repel,False,False,False,True,-22.30916254967451,-22.24095829948783,-21.546154968440533,-21.06048170849681,-2.2309162549674513,-2.2240958299487827,-2.394017218715615,-2.340053523166312,-98.41944232583046,-100.7959041595459,-8.201620193819204,-9.163264014504172,10,9,-0.06820425018668175,0.4856732599437237,-0.7630075812339783,1.1804765909910202,0.41746900975704193,-0.00682042501866853,0.05396369554930258,0.16310096374816352,-0.11595769321752947,0.047143270530634496,-0.06820425018668175,0.4856732599437237,-3.139469414949417,3.556938424706459,0.41746900975704193,,True,False
legal40_8x480_43022,3826,physical-relations,0,direct,antonym,concept swap,attached,connected,True,True,False,False,-16.078169360756874,-12.117599919438362,-17.984159919433296,-13.25887344032526,-2.0097711700946093,-1.5146999899297953,-2.248019989929162,-1.6573591800406575,-69.3365945070982,-71.04935999214649,-6.93365945070982,-7.104935999214649,8,8,-3.960569441318512,4.725286479108036,1.9059905586764216,-1.141273520886898,0.7647170377895236,-0.495071180164814,0.5906608098885044,0.2382488198345527,-0.14265919011086226,0.09558962972369045,-3.960569441318512,4.725286479108036,0.19322507362812757,0.571491964161396,0.7647170377895236,,True,False
legal40_8x480_43022,3828,physical-relations,2,direct,antonym,concept swap,attached,connected,True,True,False,False,-13.895316867390648,-10.256963171996176,-16.105919549241662,-11.1222541090101,-1.736914608423831,-1.282120396499522,-2.0132399436552078,-1.3902817636262625,-65.03674318641424,-69.21897968649864,-6.5036743186414245,-6.921897968649864,8,8,-3.6383536953944713,4.983665440231562,2.2106026818510145,-0.8652909370139241,1.3453117448370904,-0.4547942119243089,0.6229581800289452,0.2763253352313768,-0.10816136712674052,0.1681639681046363,-3.6383536953944713,4.983665440231562,-1.9716338182333857,3.316945563070476,1.3453117448370904,,True,False
legal40_8x480_43022,3830,physical-relations,4,direct,antonym,concept swap,attached,connected,True,True,False,False,-13.684061955078505,-10.217511931434274,-14.647587620653212,-11.112960059195757,-1.7105077443848131,-1.2771889914292842,-1.8309484525816515,-1.3891200073994696,-83.53711323440075,-85.2977339848876,-8.353711323440075,-8.52977339848876,8,8,-3.4665500236442313,3.534627561457455,0.9635256655747071,-0.8954481277614832,0.0680775378132239,-0.4333187529555289,0.4418284451821819,0.12044070819683839,-0.1119310159701854,0.008509692226652987,-3.4665500236442313,3.534627561457455,-0.7970950849121436,0.8651726227253675,0.0680775378132239,,True,False
legal40_8x480_43022,3832,physical-relations,6,direct,antonym,concept swap,attached,connected,True,True,False,False,-16.34251743508503,-11.576476825401187,-18.16804297780618,-13.826981341931969,-2.0428146793856286,-1.4470596031751484,-2.2710053722257726,-1.7283726677414961,-66.67391692101955,-69.57768134772778,-6.667391692101956,-6.957768134772778,8,8,-4.7660406096838415,4.341061635874212,1.8255255427211523,-2.250504516530782,-0.4249789738096297,-0.5957550762104802,0.5426327044842765,0.22819069284014404,-0.28131306456634775,-0.05312237172620371,-4.7660406096838415,4.341061635874212,-1.0782388839870691,0.6532599101774395,-0.4249789738096297,,True,False
legal40_8x480_43022,3834,physical-relations,8,direct,antonym,concept swap,attached,connected,True,False,False,False,-14.505288516054861,-11.562980176880956,-15.677794861607254,-12.22812350653112,-1.8131610645068577,-1.4453725221101195,-1.9597243577009067,-1.52851543831639,-75.73502761125565,-77.2663244009018,-7.573502761125565,-7.72663244009018,8,8,-2.9423083391739056,3.449671355076134,1.1725063455523923,-0.6651433296501637,0.5073630159022287,-0.3677885423967382,0.4312089193845168,0.14656329319404904,-0.08314291620627046,0.06342037698777858,-2.9423083391739056,3.449671355076134,-0.3587904440937564,0.866153459995985,0.5073630159022287,,True,False
legal40_8x480_43022,3839,physical-relations,13,indirect,antonym,concept swap,attached,connected,True,True,False,False,-15.196522675454617,-14.847292378544807,-9.645374316722155,-9.72615053318441,-1.899565334431827,-1.855911547318101,-1.2056717895902693,-1.2157688166480511,-69.21897968649864,-65.03674318641424,-6.921897968649864,-6.5036743186414245,8,8,-0.3492302969098091,-0.08077621646225452,-5.551148358732462,5.121141845360398,-0.43000651337206364,-0.04365378711372614,-0.010097027057781816,-0.6938935448415577,0.6401427306700498,-0.053750814171507955,-0.3492302969098091,-0.08077621646225452,-1.3689118586480618,0.9389053452759981,-0.43000651337206364,,True,False
legal40_8x480_43022,3827,physical-relations,1,direct,antonym,concept swap,attached,connected,False,False,True,True,-13.25887344032526,-17.984159919433296,-12.117599919438362,-16.078169360756874,-1.6573591800406575,-2.248019989929162,-1.5146999899297953,-2.0097711700946093,-71.04935999214649,-69.3365945070982,-7.104935999214649,-6.93365945070982,8,8,4.725286479108036,-3.960569441318512,-1.141273520886898,1.9059905586764216,0.7647170377895236,0.5906608098885044,-0.495071180164814,-0.14265919011086226,0.2382488198345527,0.09558962972369045,4.725286479108036,-3.960569441318512,0.571491964161396,0.19322507362812757,0.7647170377895236,,True,True
legal40_8x480_43022,3829,physical-relations,3,direct,antonym,concept swap,attached,connected,False,False,True,True,-11.1222541090101,-16.105919549241662,-10.256963171996176,-13.895316867390648,-1.3902817636262625,-2.0132399436552078,-1.282120396499522,-1.736914608423831,-69.21897968649864,-65.03674318641424,-6.921897968649864,-6.5036743186414245,8,8,4.983665440231562,-3.6383536953944713,-0.8652909370139241,2.2106026818510145,1.3453117448370904,0.6229581800289452,-0.4547942119243089,-0.10816136712674052,0.2763253352313768,0.1681639681046363,4.983665440231562,-3.6383536953944713,3.316945563070476,-1.9716338182333857,1.3453117448370904,,True,True
legal40_8x480_43022,3847,physical-relations,21,direct,antonym,concept swap,bigger,smaller,False,False,True,False,-10.479293453972787,-10.487784811295569,-9.988756477367133,-9.584878933615983,-1.3099116817465983,-1.3109731014119461,-1.2485945596708916,-1.1981098667019978,-69.74279271066189,-68.05477440357208,-6.974279271066189,-6.805477440357208,8,8,0.008491357322782278,0.40387754375115037,-0.49053697660565376,0.9029058776795864,0.41236890107393265,0.0010614196653477848,0.050484692968893796,-0.06131712207570672,0.1128632347099483,0.05154611263424158,0.008491357322782278,0.40387754375115037,1.1974813304841518,-0.7851124294102192,0.41236890107393265,,True,True
legal40_8x480_43022,3849,physical-relations,23,direct,antonym,concept swap,bigger,smaller,False,False,True,False,-8.098430375102907,-8.4207989446586,-7.995927177020349,-7.799137570080347,-1.0123037968878634,-1.052599868082325,-0.9994908971275436,-0.9748921962600434,-64.01250302791595,-65.56037971377373,-6.4012503027915955,-6.556037971377373,8,8,0.3223685695556924,0.19678960694000125,-0.10250319808255881,0.6216613745782524,0.5191581764956936,0.04029607119446155,0.024598700867500156,-0.012812899760319851,0.07770767182228155,0.0648947720619617,0.3223685695556924,0.19678960694000125,-1.6503798839403316,2.1695380604360253,0.5191581764956936,,True,True
legal40_8x480_43022,3836,physical-relations,10,indirect,antonym,concept swap,attached,connected,False,False,False,True,-10.457159211859107,-10.153687221929431,-15.829065768048167,-16.352785177528858,-1.3071449014823884,-1.2692109027411789,-1.978633221006021,-2.0440981471911073,-69.3365945070982,-71.04935999214649,-6.93365945070982,-7.104935999214649,8,8,-0.30347198992967606,-0.523719409480691,5.37190655618906,-6.199097955599427,-0.827191399410367,-0.03793399874120951,-0.06546492618508637,0.6714883195236325,-0.7748872444499284,-0.10339892492629588,-0.30347198992967606,-0.523719409480691,3.659141071140766,-4.486332470551133,-0.827191399410367,,True,False
legal40_8x480_43022,3837,physical-relations,11,indirect,antonym,concept swap,attached,connected,False,False,False,True,-16.352785177528858,-15.829065768048167,-10.153687221929431,-10.457159211859107,-2.0440981471911073,-1.978633221006021,-1.2692109027411789,-1.3071449014823884,-71.04935999214649,-69.3365945070982,-7.104935999214649,-6.93365945070982,8,8,-0.523719409480691,-0.30347198992967606,-6.199097955599427,5.37190655618906,-0.827191399410367,-0.06546492618508637,-0.03793399874120951,-0.7748872444499284,0.6714883195236325,-0.10339892492629588,-0.523719409480691,-0.30347198992967606,-4.486332470551133,3.659141071140766,-0.827191399410367,,True,False
legal40_8x480_43022,4647,quantitative-properties,3,direct,antonym,concept swap,a lot of,a little,True,False,False,False,-15.435679316520691,-15.195308923721313,-16.90727911016438,-12.172649965039454,-2.572613219420115,-2.5325514872868857,-2.41532558716634,-1.7389499950056364,-69.71721878647804,-59.91677584126592,-8.714652348309755,-6.657419537918435,6,7,-0.24037039279937744,4.734629145124927,1.4715997936436906,3.022658958681859,4.49425875232555,-0.04006173213322928,0.6763755921607038,-0.15728763225377485,0.7936014922812493,0.6363138600274745,-0.24037039279937744,4.734629145124927,11.272042738855816,-6.777783986530267,4.49425875232555,,True,False
legal40_8x480_43022,4655,quantitative-properties,11,direct,antonym,concept swap,a lot of,a little,True,False,False,False,-17.531196027994156,-17.21265560388565,-14.505531707662158,-9.397990985540673,-2.921866004665693,-2.8687759339809418,-2.072218815380308,-1.3425701407915247,-70.45376667380333,-62.22963929292746,-8.806720834225416,-6.914404365880829,6,7,-0.31854042410850525,5.107540722121485,-3.025664320331998,7.8146646183449775,4.789000298012979,-0.05309007068475102,0.7296486745887834,-0.8496471892853847,1.526205793189417,0.6765586039040326,-0.31854042410850525,5.107540722121485,5.198463060543872,-0.4094627625308931,4.789000298012979,,True,False
legal40_8x480_43022,4663,quantitative-properties,19,direct,antonym,concept swap,a lot of,a little,True,False,False,False,-19.072307854890823,-17.339075088500977,-17.296747396234423,-12.206337608397007,-3.1787179758151374,-2.889845848083496,-2.4709639137477746,-1.7437625154852867,-67.12696239352226,-62.04184709908441,-8.390870299190283,-6.893538566564934,6,7,-1.7332327663898468,5.090409787837416,-1.7755604586564004,5.13273748010397,3.357177021447569,-0.2888721277316413,0.7272013982624879,-0.7077540620673628,1.1460833325982094,0.43832927053084614,-1.7332327663898468,5.090409787837416,3.309554835781455,0.04762218566611409,3.357177021447569,,True,False
legal40_8x480_43022,4669,quantitative-properties,25,indirect,antonym,concept swap,a lot of,a little,True,False,False,False,-13.69949221611023,-12.783037021756172,-13.457525518257171,-10.317545648664236,-2.283248702685038,-2.1305061702926955,-1.9225036454653102,-1.4739350926663195,-70.45376667380333,-62.22963929292746,-8.806720834225416,-6.914404365880829,6,7,-0.9164551943540573,3.139979869592935,-0.24196669785305858,2.465491373091936,2.2235246752388775,-0.1527425323923426,0.44856855279899066,-0.36074505721972794,0.656571077626376,0.29582602040664785,-0.9164551943540573,3.139979869592935,7.982160683022812,-5.7586360077839345,2.2235246752388775,,True,False
legal40_8x480_43022,4675,quantitative-properties,31,direct,antonym,concept swap,a lot of,no,True,False,False,False,-14.353654623031616,-9.994476288557053,-16.20336528320331,-11.75918170530349,-2.870730924606323,-1.9988952577114105,-2.3147664690290446,-1.6798831007576414,-58.72265553474426,-59.91677584126592,-8.388950790677752,-6.657419537918435,5,7,-4.359178334474564,4.444183577899821,1.849710660171695,-1.7647054167464375,0.0850052434252575,-0.8718356668949125,0.6348833682714032,-0.5559644555772785,0.31901215695376917,-0.23695229862350953,-4.359178334474564,4.444183577899821,0.6555903536500409,-0.5705851102247834,0.0850052434252575,,True,False
legal40_8x480_43022,4676,quantitative-properties,32,direct,antonym,concept swap,a lot of,no,True,False,False,False,-11.041699602268636,-10.510503924451768,-9.859013825654984,-8.964466974139214,-1.577385657466948,-1.5015005606359668,-1.9718027651309966,-1.7928933948278427,-59.91677584126592,-58.72265553474426,-6.657419537918435,-8.388950790677752,7,5,-0.5311956778168678,0.89454685151577,-1.1826857766136527,1.5460369503125548,0.36335117369890213,-0.07588509683098121,0.1789093703031539,0.3944171076640486,-0.2913928341918759,0.10302427347217247,-0.5311956778168678,0.89454685151577,0.011434529908001423,0.3519166437909007,0.36335117369890213,,True,False
legal40_8x480_43022,4644,quantitative-properties,0,direct,antonym,concept swap,a lot of,a little,False,False,True,True,-10.81047429877799,-10.878125052899122,-12.754726111888885,-12.21150167286396,-1.5443534712539986,-1.5540178646998746,-2.125787685314814,-2.03525027881066,-59.91677584126592,-69.71721878647804,-6.657419537918435,-8.714652348309755,7,6,0.0676507541211322,0.5432244390249252,1.9442518131108955,-1.333376619964838,0.6108751931460574,0.009664393445875996,0.0905374065041542,0.5814342140608155,-0.4812324141107853,0.10020179995003042,0.0676507541211322,0.5432244390249252,-7.85619113210123,8.467066325247288,0.6108751931460574,,True,True
legal40_8x480_43022,4645,quantitative-properties,1,direct,antonym,concept swap,a lot of,a little,False,False,True,True,-12.21150167286396,-12.754726111888885,-10.878125052899122,-10.81047429877799,-2.03525027881066,-2.125787685314814,-1.5540178646998746,-1.5443534712539986,-69.71721878647804,-59.91677584126592,-8.714652348309755,-6.657419537918435,6,7,0.5432244390249252,0.0676507541211322,-1.333376619964838,1.9442518131108955,0.6108751931460574,0.0905374065041542,0.009664393445875996,-0.4812324141107853,0.5814342140608155,0.10020179995003042,0.5432244390249252,0.0676507541211322,8.467066325247288,-7.85619113210123,0.6108751931460574,,True,True
legal40_8x480_43022,4665,quantitative-properties,21,indirect,antonym,concept swap,a lot of,a little,False,False,True,False,-12.907301366329193,-13.154309958219528,-13.08825700986199,-11.03775506420061,-2.151216894388199,-2.192384993036588,-1.8697510014088559,-1.5768221520286585,-70.96038818359375,-64.53261300525628,-8.870048522949219,-7.1702903339173645,6,7,0.24700859189033508,2.050501945661381,0.1809556435327977,2.1165548940189183,2.297510537551716,0.04116809864838933,0.29292884938019736,-0.281465892979343,0.6155628410079297,0.33409694802858647,0.24700859189033508,2.050501945661381,6.608730821870267,-4.311220284318551,2.297510537551716,,True,True
legal40_8x480_43022,4667,quantitative-properties,23,indirect,antonym,concept swap,a lot of,a little,False,False,True,False,-14.110948115587234,-15.205501824617386,-15.359141955617815,-14.512955321930349,-2.3518246859312057,-2.5342503041028976,-2.194163136516831,-2.0732793317043354,-69.71721878647804,-59.91677584126592,-8.714652348309755,-6.657419537918435,6,7,1.0945537090301514,0.8461866336874664,1.2481938400305808,0.692546502687037,1.9407403427176178,0.1824256181716919,0.12088380481249539,-0.15766154941437494,0.4609709723985622,0.3033094229841877,1.0945537090301514,0.8461866336874664,11.048636785242707,-9.107896442525089,1.9407403427176178,,True,True
legal40_8x480_43022,4693,quantitative-properties,49,direct,antonym,concept swap,a lot of,no,False,False,False,True,-12.505162790417671,-10.73765641450882,-11.609478470636532,-12.427693216595799,-2.5010325580835344,-2.147531282901764,-1.6584969243766474,-1.7753847452279712,-58.24310743808746,-62.04184709908441,-8.320443919726781,-6.893538566564934,5,7,-1.7675063759088516,-0.818214745959267,-0.8956843197811395,-1.6900368020869792,-2.5857211218681186,-0.3535012751817703,-0.11688782085132376,-0.842535633706887,0.3721465376737929,-0.4703890960330943,-1.7675063759088516,-0.818214745959267,-4.694423980778083,2.1087028589099646,-2.5857211218681186,,True,False
legal40_8x480_43022,4699,quantitative-properties,55,direct,antonym,concept swap,enough,not enough,False,False,False,True,-10.610935643315315,-10.529288433492184,-13.847909271717072,-9.254792839288712,-1.768489273885886,-1.7548814055820305,-2.7695818543434143,-1.8509585678577423,-65.34290689229965,-69.20673418045044,-8.167863361537457,-9.88667631149292,6,5,-0.08164720982313156,4.59311643242836,3.2369736284017563,1.2744955942034721,4.511469222605228,-0.013607868303855408,0.918623286485672,1.0010925804575284,-0.09607716227571172,0.9050154181818164,-0.08164720982313156,4.59311643242836,-0.6268536597490311,5.1383228823542595,4.511469222605228,,True,False
