seed,arm,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_full_m_orig_new_minus_source,se_full_m_orig_new_minus_source,fraction_positive_full_m_orig_new_minus_source,mean_full_m_source_minus_orig_new,se_full_m_source_minus_orig_new,fraction_positive_full_m_source_minus_orig_new,mean_full_m_source_minus_swapped_new,se_full_m_source_minus_swapped_new,fraction_positive_full_m_source_minus_swapped_new,mean_full_m_orig_new_minus_swapped_new,se_full_m_orig_new_minus_swapped_new,fraction_positive_full_m_orig_new_minus_swapped_new,mean_full_gold_margin_vs_original_competitor,se_full_gold_margin_vs_original_competitor,fraction_positive_full_gold_margin_vs_original_competitor,mean_full_retention_margin_vs_swapped_new,se_full_retention_margin_vs_swapped_new,fraction_positive_full_retention_margin_vs_swapped_new,mean_content_m_orig_new_minus_source,se_content_m_orig_new_minus_source,fraction_positive_content_m_orig_new_minus_source,mean_content_m_source_minus_orig_new,se_content_m_source_minus_orig_new,fraction_positive_content_m_source_minus_orig_new,mean_content_m_source_minus_swapped_new,se_content_m_source_minus_swapped_new,fraction_positive_content_m_source_minus_swapped_new,mean_content_m_orig_new_minus_swapped_new,se_content_m_orig_new_minus_swapped_new,fraction_positive_content_m_orig_new_minus_swapped_new,mean_content_gold_margin_vs_original_competitor,se_content_gold_margin_vs_original_competitor,fraction_positive_content_gold_margin_vs_original_competitor,mean_content_retention_margin_vs_swapped_new,se_content_retention_margin_vs_swapped_new,fraction_positive_content_retention_margin_vs_swapped_new,updated_conflict_heuristic,gold_state_type
43022,base,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.8642880499603676,0.21395661408297423,0.09,3.8642880499603676,0.21395661408297423,0.91,4.789381014492044,0.2109808641447992,0.935,0.9250929645316759,0.20383815884430653,0.575,3.8642880499603676,0.21395661408297423,0.91,4.789381014492044,0.2109808641447992,0.935,-4.439137619716649,0.22260229762645928,0.09,4.439137619716649,0.22260229762645928,0.91,5.538426747274409,0.20990497410297562,0.95,1.0992891275577603,0.19416965410655193,0.615,4.439137619716649,0.22260229762645928,0.91,5.538426747274409,0.20990497410297562,0.95,,
43022,base,final,balanced_heldout,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.9629509670653477,0.21920830476274764,0.6,-0.9629509670653477,0.21920830476274764,0.4,4.862240682605292,0.23152056516241962,0.915,5.82519164967064,0.19695912306933885,0.97,0.9629509670653477,0.21920830476274764,0.6,4.862240682605292,0.23152056516241962,0.915,1.0775436996328993,0.23495101201298454,0.605,-1.0775436996328993,0.23495101201298454,0.395,5.560713223888122,0.22672561179954082,0.915,6.638256923521022,0.18168966099340375,0.975,1.0775436996328993,0.23495101201298454,0.605,5.560713223888122,0.22672561179954082,0.915,,
43022,base,final,balanced_heldout,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-4.4661703820882614,0.24576993595316612,0.1,4.4661703820882614,0.24576993595316612,0.9,-0.8107870317777238,0.2295593486791769,0.445,-5.276957413865985,0.20230394572422924,0.035,-4.4661703820882614,0.24576993595316612,0.1,-0.8107870317777238,0.2295593486791769,0.445,-4.865710067405994,0.2467631596090862,0.115,4.865710067405994,0.2467631596090862,0.885,-0.8648581415689718,0.2521495110272235,0.485,-5.730568208974965,0.1994063954495275,0.04,-4.865710067405994,0.2467631596090862,0.115,-0.8648581415689718,0.2521495110272235,0.485,,
43022,base,final,balanced_heldout,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-4.59950294733624,0.23875362895778462,0.085,4.59950294733624,0.23875362895778462,0.915,5.058437808230082,0.23100389494730755,0.91,0.45893486089384117,0.1804377521596021,0.565,-4.59950294733624,0.23875362895778462,0.085,5.058437808230082,0.23100389494730755,0.91,-5.033731604029585,0.23881779496161065,0.09,5.033731604029585,0.23881779496161065,0.91,5.782162385351979,0.22458173156563713,0.925,0.7484307813223946,0.17096097662065646,0.59,-5.033731604029585,0.23881779496161065,0.09,5.782162385351979,0.22458173156563713,0.925,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,0.5430423286041406,0.15420431604206183,0.625,-0.5430423286041406,0.15420431604206183,0.375,4.618034012030289,0.20055681810305526,0.925,5.1610763406344295,0.18928064545458598,0.94,-0.5430423286041406,0.15420431604206183,0.375,4.618034012030289,0.20055681810305526,0.925,0.6628377724053502,0.18514105020681917,0.58,-0.6628377724053502,0.18514105020681917,0.42,5.430223952968314,0.20512706280698748,0.95,6.093061725373664,0.18976761390621616,0.955,-0.6628377724053502,0.18514105020681917,0.42,5.430223952968314,0.20512706280698748,0.95,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.666846152671725,0.20967187060921982,0.095,3.666846152671725,0.20967187060921982,0.905,-0.43933837124312375,0.16319473079493313,0.395,-4.106184523914849,0.19642420765445137,0.09,3.666846152671725,0.20967187060921982,0.905,-0.43933837124312375,0.16319473079493313,0.395,-4.213502211051039,0.2192706756364798,0.08,4.213502211051039,0.2192706756364798,0.92,-0.5239189954371476,0.19929117318376263,0.42,-4.737421206488187,0.21231155156174822,0.09,4.213502211051039,0.2192706756364798,0.92,-0.5239189954371476,0.19929117318376263,0.42,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,200,-3.7449726637323373,0.20494296598018225,0.09,3.7449726637323373,0.20494296598018225,0.91,4.736606827623905,0.20387269526570914,0.935,0.9916341638915668,0.19993246649715293,0.6,3.7449726637323373,0.20494296598018225,0.91,4.736606827623905,0.20387269526570914,0.935,-4.334981546794229,0.21244667244954996,0.07,4.334981546794229,0.21244667244954996,0.93,5.542687284830247,0.20875353091743454,0.95,1.2077057380360174,0.19705640418081596,0.645,4.334981546794229,0.21244667244954996,0.93,5.542687284830247,0.20875353091743454,0.95,,
43022,intervention,chck_86M,extended_nontrain,template,UPDATED_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,1.07885573950828,0.08945553653482373,0.6311111111111111,-1.07885573950828,0.08945553653482373,0.3688888888888889,4.489878679428966,0.09390366313556216,0.912,5.568734418937246,0.0782753185023115,0.9751111111111112,1.07885573950828,0.08945553653482373,0.6311111111111111,4.489878679428966,0.09390366313556216,0.912,1.3071470210073797,0.09736596708607348,0.6524444444444445,-1.3071470210073797,0.09736596708607348,0.34755555555555556,4.964071745914165,0.09374946872616464,0.912,6.271218766921545,0.07154697063517394,0.9857777777777778,1.3071470210073797,0.09736596708607348,0.6524444444444445,4.964071745914165,0.09374946872616464,0.912,,
43022,intervention,chck_86M,extended_nontrain,template,UPDATED_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-4.196217577373505,0.0993601146390551,0.10488888888888889,4.196217577373505,0.0993601146390551,0.8951111111111111,-1.0862832313769142,0.09150541393672929,0.36977777777777776,-5.28250080875042,0.08709399266742439,0.03911111111111111,-4.196217577373505,0.0993601146390551,0.10488888888888889,-1.0862832313769142,0.09150541393672929,0.36977777777777776,-4.395219130900509,0.10275552831149401,0.11555555555555555,4.395219130900509,0.10275552831149401,0.8844444444444445,-1.2806107926533778,0.10163980242386417,0.37066666666666664,-5.675829923553888,0.08501269584100815,0.034666666666666665,-4.395219130900509,0.10275552831149401,0.11555555555555555,-1.2806107926533778,0.10163980242386417,0.37066666666666664,,
43022,intervention,chck_86M,extended_nontrain,template,UPDATED_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-4.458150482571443,0.09669920948732909,0.08888888888888889,4.458150482571443,0.09669920948732909,0.9111111111111111,4.739423042638904,0.0934206532211446,0.9217777777777778,0.28127256006746065,0.08105860088908688,0.5395555555555556,-4.458150482571443,0.09669920948732909,0.08888888888888889,4.739423042638904,0.0934206532211446,0.9217777777777778,-4.7223726126466445,0.09875528464792183,0.08977777777777778,4.7223726126466445,0.09875528464792183,0.9102222222222223,5.24974309088721,0.09248117847634535,0.9351111111111111,0.5273704782405657,0.07500046798373372,0.5564444444444444,-4.7223726126466445,0.09875528464792183,0.08977777777777778,5.24974309088721,0.09248117847634535,0.9351111111111111,,
