seed,checkpoint,probe_set,slot_mode,packet_type,grouping,n_packets,mean_content_binding_pair_sum_Tretention_Uretention,se_content_binding_pair_sum_Tretention_Uretention,fraction_positive_content_binding_pair_sum_Tretention_Uretention,mean_content_binding_pair_sum_Tupdate_Uretention,se_content_binding_pair_sum_Tupdate_Uretention,fraction_positive_content_binding_pair_sum_Tupdate_Uretention,mean_content_delta_N_retention_prior,se_content_delta_N_retention_prior,fraction_positive_content_delta_N_retention_prior,mean_content_delta_N_update_prior,se_content_delta_N_update_prior,fraction_positive_content_delta_N_update_prior,mean_content_delta_T_retention,se_content_delta_T_retention,fraction_positive_content_delta_T_retention,mean_content_delta_T_update_use,se_content_delta_T_update_use,fraction_positive_content_delta_T_update_use,mean_content_delta_U_retention,se_content_delta_U_retention,fraction_positive_content_delta_U_retention,mean_content_net_T_minus_N_retention,se_content_net_T_minus_N_retention,fraction_positive_content_net_T_minus_N_retention,mean_content_net_T_minus_N_update_use,se_content_net_T_minus_N_update_use,fraction_positive_content_net_T_minus_N_update_use,mean_content_net_T_minus_U_retention,se_content_net_T_minus_U_retention,fraction_positive_content_net_T_minus_U_retention,mean_content_net_T_minus_U_update_use,se_content_net_T_minus_U_update_use,fraction_positive_content_net_T_minus_U_update_use,mean_full_binding_pair_sum_Tretention_Uretention,se_full_binding_pair_sum_Tretention_Uretention,fraction_positive_full_binding_pair_sum_Tretention_Uretention,mean_full_binding_pair_sum_Tupdate_Uretention,se_full_binding_pair_sum_Tupdate_Uretention,fraction_positive_full_binding_pair_sum_Tupdate_Uretention,mean_full_delta_N_retention_prior,se_full_delta_N_retention_prior,fraction_positive_full_delta_N_retention_prior,mean_full_delta_N_update_prior,se_full_delta_N_update_prior,fraction_positive_full_delta_N_update_prior,mean_full_delta_T_retention,se_full_delta_T_retention,fraction_positive_full_delta_T_retention,mean_full_delta_T_update_use,se_full_delta_T_update_use,fraction_positive_full_delta_T_update_use,mean_full_delta_U_retention,se_full_delta_U_retention,fraction_positive_full_delta_U_retention,mean_full_net_T_minus_N_retention,se_full_net_T_minus_N_retention,fraction_positive_full_net_T_minus_N_retention,mean_full_net_T_minus_N_update_use,se_full_net_T_minus_N_update_use,fraction_positive_full_net_T_minus_N_update_use,mean_full_net_T_minus_U_retention,se_full_net_T_minus_U_retention,fraction_positive_full_net_T_minus_U_retention,mean_full_net_T_minus_U_update_use,se_full_net_T_minus_U_update_use,fraction_positive_full_net_T_minus_U_update_use,updated_conflict_heuristic,gold_state_type
43022,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,0.6660894083622326,0.4438586212236763,0.75,nan,nan,nan,0.18262214323557513,0.6915963996264277,0.5,nan,nan,nan,0.7076811528919886,0.44346543476850564,0.75,nan,nan,nan,0.6244976638324765,0.6340699748940111,0.75,0.5250590096564136,0.2899092495552942,0.75,nan,nan,nan,0.5100761476852418,0.339407941512784,0.75,nan,nan,nan,0.5448222341869646,0.3506468334284193,0.75,nan,nan,nan,0.35831935795334446,0.5234006444629424,0.5,nan,nan,nan,0.59805764471724,0.3330454511094727,0.75,nan,nan,nan,0.49158682365668926,0.4855707566892148,0.75,0.23973828676389553,0.238262173046402,0.75,nan,nan,nan,0.18324535870924558,0.24755000922293607,0.75,nan,nan,nan,,property_attribute
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,120,nan,nan,nan,-0.036798382395322966,0.04519652607676899,0.4166666666666667,nan,nan,nan,0.09013209735535861,0.10446897410129073,0.5916666666666667,nan,nan,nan,-0.034202446653059854,0.09840183722846073,0.4666666666666667,-0.03939431813758608,0.08389961411277619,0.4,nan,nan,nan,-0.12433454400841847,0.09070881873166946,0.4083333333333333,nan,nan,nan,-0.021132061737014308,0.09230393627314215,0.48333333333333334,nan,nan,nan,-0.02826517374394226,0.040936556047141824,0.45,nan,nan,nan,0.0680989946902286,0.08742565252901179,0.6333333333333333,nan,nan,nan,-0.031168192487005947,0.08050311071235146,0.475,-0.025362155000878572,0.06788405967360735,0.43333333333333335,nan,nan,nan,-0.09926718717723455,0.08058579829674883,0.425,nan,nan,nan,-0.03810680897823471,0.0831440362900723,0.45,,role_identity_affiliation
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,684,nan,nan,nan,-0.008764986378576605,0.02391148905846198,0.45614035087719296,nan,nan,nan,0.02040204685430091,0.0510391879483738,0.5131578947368421,nan,nan,nan,-0.03427519557625315,0.047451681803786956,0.47514619883040937,0.016745222819099945,0.04710045158953642,0.4517543859649123,nan,nan,nan,-0.054677242430554066,0.04416783445234946,0.47368421052631576,nan,nan,nan,-0.11764915037229144,0.04571804494845545,0.4546783625730994,nan,nan,nan,0.01603772382410381,0.02146756924525166,0.46345029239766083,nan,nan,nan,0.029481100971642346,0.046221753420929296,0.5190058479532164,nan,nan,nan,-0.029639621728254472,0.04217205124388106,0.5,0.061715069376462095,0.040011418129240146,0.4415204678362573,nan,nan,nan,-0.05912072269989682,0.04031581603077089,0.4722222222222222,nan,nan,nan,-0.10251051041716132,0.04113027421670171,0.45614035087719296,,other_relation_state
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,171,nan,nan,nan,-0.05160126075224071,0.0417340435537185,0.5029239766081871,nan,nan,nan,0.15690077064496108,0.0804873014381718,0.6081871345029239,nan,nan,nan,-0.040649137200539094,0.06937810720040369,0.4619883040935672,-0.06255338430394232,0.07205624831728792,0.45614035087719296,nan,nan,nan,-0.19754990784550017,0.07424667053432485,0.39766081871345027,nan,nan,nan,-0.16107798334130247,0.07273042701899,0.4269005847953216,nan,nan,nan,-0.038787868496842265,0.030384214739472913,0.5146198830409356,nan,nan,nan,0.11650772589936055,0.0626630231660143,0.543859649122807,nan,nan,nan,-0.061531624425417354,0.05553167111217221,0.4327485380116959,-0.016044112568267172,0.055360962850477535,0.49707602339181284,nan,nan,nan,-0.1780393503247779,0.058639297672573296,0.391812865497076,nan,nan,nan,-0.13556632037657307,0.0598468413891608,0.4502923976608187,,location_containment
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,16,nan,nan,nan,-0.030848798905069676,0.2323506223112159,0.375,nan,nan,nan,-0.026431964586732803,0.3821197235393982,0.625,nan,nan,nan,0.04981073645314958,0.32988818969299427,0.5,-0.11150833426328893,0.3369295204764113,0.5,nan,nan,nan,0.07624270103988239,0.32477236193088155,0.4375,nan,nan,nan,-0.04755132308706557,0.2550768209846739,0.4375,nan,nan,nan,-0.008265542108982917,0.20361004416273212,0.375,nan,nan,nan,0.07526373105017464,0.3043991903903406,0.5625,nan,nan,nan,0.1645403613062697,0.2949696978849734,0.4375,-0.1810714455242355,0.2805670920372371,0.5,nan,nan,nan,0.08927663025609504,0.2550700815472811,0.4375,nan,nan,nan,-0.057748684874057085,0.20946176540404376,0.3125,,status_condition_event
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,45,nan,nan,nan,-0.05412175423132436,0.06518108311601276,0.4666666666666667,nan,nan,nan,0.11925832656814556,0.15301301166291736,0.4666666666666667,nan,nan,nan,-0.08551199263851182,0.13966310724224085,0.5111111111111111,-0.02273151582413688,0.16079359824643652,0.4666666666666667,nan,nan,nan,-0.2047703192066574,0.1418617636470132,0.4666666666666667,nan,nan,nan,-0.181886213687655,0.14867054429864685,0.4222222222222222,nan,nan,nan,-0.04923123361919491,0.06075341527008983,0.4444444444444444,nan,nan,nan,0.11590846813363571,0.1163882907538102,0.4666666666666667,nan,nan,nan,-0.027531658692276393,0.1180848625189486,0.5555555555555556,-0.07093080854611342,0.1363579395771292,0.5111111111111111,nan,nan,nan,-0.14344012682591212,0.12175205072676751,0.4444444444444444,nan,nan,nan,-0.15241130741662362,0.13237433510834992,0.4,,possession_artifact
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,89,nan,nan,nan,0.1342834411794426,0.05128409972523278,0.6179775280898876,nan,nan,nan,0.36801028380575584,0.11484961954956407,0.6292134831460674,nan,nan,nan,-0.015549386264205654,0.1180439683778281,0.5393258426966292,0.28411626862309086,0.11826475907958149,0.5617977528089888,nan,nan,nan,-0.3835596700699615,0.1199030591550646,0.33707865168539325,nan,nan,nan,-0.358386554229757,0.11390662953065427,0.3707865168539326,nan,nan,nan,0.13440891316646741,0.048886944752228274,0.6067415730337079,nan,nan,nan,0.38072302361665605,0.10210137765313307,0.6741573033707865,nan,nan,nan,-0.017279460656472928,0.11279851701117583,0.5168539325842697,0.2860972869894078,0.11210262272623989,0.5617977528089888,nan,nan,nan,-0.39800248427312895,0.11986062523730907,0.3146067415730337,nan,nan,nan,-0.34940708517938884,0.11334739206212698,0.34831460674157305,,property_attribute
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,-0.029992842228504808,0.1758555438252699,0.5,nan,nan,nan,-0.12021880631967052,0.1792325550056251,0.5833333333333334,nan,nan,nan,0.10429813184771712,0.16145288044451112,0.5833333333333334,nan,nan,nan,-0.16428381630472674,0.2638036165087082,0.5,0.22451693816738763,0.17118077334873905,0.75,nan,nan,nan,0.14574684503013322,0.15860010383230114,0.5833333333333334,nan,nan,nan,-0.05775065560726308,0.15406207008277353,0.4166666666666667,nan,nan,nan,-0.020762962094944326,0.13618689870527187,0.5833333333333334,nan,nan,nan,0.10578543415915818,0.1413658816225881,0.6666666666666666,nan,nan,nan,-0.22128674537368434,0.2405063982353347,0.5,0.1265483962541025,0.13928961991221245,0.75,nan,nan,nan,0.07969928702906816,0.13905950225633062,0.5833333333333334,nan,nan,nan,,possession_artifact
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.17169719377828443,0.07193803524247397,0.61,nan,nan,nan,-0.02740612204104022,0.09175432173026599,0.46,nan,nan,nan,0.15611654020993995,0.09599933751701836,0.6,nan,nan,nan,0.18727784734662892,0.09533694924290523,0.62,0.18352266225098018,0.10506286550884816,0.6,nan,nan,nan,0.15579574328640447,0.10758969318039839,0.58,nan,nan,nan,0.09370370944474474,0.054921992497096186,0.6,nan,nan,nan,-0.06873345609249938,0.07707046685407554,0.43,nan,nan,nan,0.0841803322595743,0.07433691949208072,0.59,nan,nan,nan,0.10322708662991517,0.08024284429201249,0.6,0.1529137883520737,0.09069537734024874,0.59,nan,nan,nan,0.11477178101272739,0.0905167102568565,0.56,nan,nan,nan,,other_relation_state
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.16594634408700593,0.06769197800409804,0.5507246376811594,nan,nan,nan,-0.060847832355212524,0.11416670523823513,0.4492753623188406,nan,nan,nan,0.07262821287579464,0.08032526820851127,0.5217391304347826,nan,nan,nan,0.2592644752982172,0.08917295065010733,0.6231884057971014,0.13347604523100717,0.10846038348695641,0.5942028985507246,nan,nan,nan,0.025744741616344095,0.10679372643592275,0.5507246376811594,nan,nan,nan,0.1144870274408072,0.05419653534170136,0.5942028985507246,nan,nan,nan,-0.06808580397560215,0.09553020971828806,0.391304347826087,nan,nan,nan,0.045245242172056485,0.06713916962138536,0.5362318840579711,nan,nan,nan,0.18372881270955793,0.06792705456593816,0.6811594202898551,0.11333104614765864,0.08938680572104515,0.6086956521739131,nan,nan,nan,0.02819559564769301,0.08656285777707116,0.4927536231884058,nan,nan,nan,,location_containment
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,-0.14529535501354324,0.2931159207619359,0.42857142857142855,nan,nan,nan,-0.3888603451933402,0.22793128990397352,0.42857142857142855,nan,nan,nan,-0.05719223736799608,0.31747267057319606,0.5714285714285714,nan,nan,nan,-0.2333984726590904,0.32869060105536485,0.42857142857142855,0.33166810782534406,0.30718560010538815,0.5714285714285714,nan,nan,nan,0.0735460152190658,0.4346205888957788,0.7142857142857143,nan,nan,nan,-0.21862415952607053,0.2686631523559032,0.42857142857142855,nan,nan,nan,-0.4076963879279962,0.21356278425672126,0.2857142857142857,nan,nan,nan,-0.16268589583076656,0.2934196153541531,0.42857142857142855,nan,nan,nan,-0.2745624232213745,0.2857690410186134,0.42857142857142855,0.24501049209722958,0.25327593093466816,0.7142857142857143,nan,nan,nan,-0.008270623148397866,0.41531463134410374,0.7142857142857143,nan,nan,nan,,status_condition_event
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,-0.134455502196215,0.22680684920858632,0.375,nan,nan,nan,-0.05561542944051326,0.3615892047114141,0.375,nan,nan,nan,-0.1596820153101967,0.19908738871282408,0.375,nan,nan,nan,-0.10922898908223329,0.27411225659584226,0.375,-0.10406658586968344,0.21383449229053855,0.375,nan,nan,nan,0.10634596997891417,0.20925726535781541,0.625,nan,nan,nan,-0.13963841511711375,0.1320708905923193,0.375,nan,nan,nan,-0.11187979062616227,0.22074827316492915,0.375,nan,nan,nan,-0.1277405911472886,0.10328355001138845,0.25,nan,nan,nan,-0.15153623908693886,0.19420218702134115,0.5,-0.015860800521126338,0.12192180942007985,0.5,nan,nan,nan,0.06862052349315065,0.16892849335342172,0.5,nan,nan,nan,,role_identity_affiliation
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,0.6660894083622326,0.4438586212236763,0.75,nan,nan,nan,0.18262214323557513,0.6915963996264277,0.5,nan,nan,nan,0.7076811528919886,0.44346543476850564,0.75,nan,nan,nan,0.6244976638324765,0.6340699748940111,0.75,0.5250590096564136,0.2899092495552942,0.75,nan,nan,nan,0.5100761476852418,0.339407941512784,0.75,nan,nan,nan,0.5448222341869646,0.3506468334284193,0.75,nan,nan,nan,0.35831935795334446,0.5234006444629424,0.5,nan,nan,nan,0.59805764471724,0.3330454511094727,0.75,nan,nan,nan,0.49158682365668926,0.4855707566892148,0.75,0.23973828676389553,0.238262173046402,0.75,nan,nan,nan,0.18324535870924558,0.24755000922293607,0.75,nan,nan,nan,,property_attribute
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,32,nan,nan,nan,-0.10263809875406937,0.09367424134462547,0.3125,nan,nan,nan,0.11208919737576269,0.1584821333294652,0.5625,nan,nan,nan,0.023456035266246462,0.1333041094103548,0.46875,-0.2287322327743852,0.1688399860712327,0.375,nan,nan,nan,-0.08863316210951623,0.13218629288251305,0.46875,nan,nan,nan,0.082125309488026,0.1550398347161912,0.53125,nan,nan,nan,-0.09187152311111159,0.062037559457732906,0.3125,nan,nan,nan,0.07923675085439624,0.130477523845795,0.5,nan,nan,nan,-0.009494461457842357,0.10998847884165854,0.34375,-0.17424858476438082,0.1261084748617938,0.40625,nan,nan,nan,-0.0887312123122386,0.10171615765968395,0.4375,nan,nan,nan,0.0308892407283276,0.11743315673214777,0.46875,,location_containment
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,118,nan,nan,nan,-0.032455417561104594,0.04171058811381523,0.4406779661016949,nan,nan,nan,-0.03362271995504839,0.10802896553586919,0.4745762711864407,nan,nan,nan,-0.09543467526223526,0.09823883288634602,0.423728813559322,0.030523840140026074,0.10831912197845629,0.4830508474576271,nan,nan,nan,-0.061811955307186875,0.10156659878109223,0.4406779661016949,nan,nan,nan,-0.14543173106989388,0.09877591440346459,0.4661016949152542,nan,nan,nan,-0.01281221451816123,0.036698602006366196,0.423728813559322,nan,nan,nan,0.02923816521299387,0.09560488694764835,0.5,nan,nan,nan,-0.08590942788036043,0.08868977591914484,0.4406779661016949,0.06028499884403798,0.09303519624124713,0.5169491525423728,nan,nan,nan,-0.1151475930933543,0.08844058766932997,0.4576271186440678,nan,nan,nan,-0.1727171267000172,0.08880993831487971,0.423728813559322,,other_relation_state
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,26,nan,nan,nan,0.035579249211542235,0.11462520318736277,0.5,nan,nan,nan,-0.14353747208041534,0.2753482071653432,0.5,nan,nan,nan,-0.06389209148921793,0.23169256856866477,0.5384615384615384,0.1350505899123024,0.19276544981124663,0.5769230769230769,nan,nan,nan,0.07964538059119741,0.17082196001670474,0.5769230769230769,nan,nan,nan,-0.08300298030282234,0.20088497284906756,0.4230769230769231,nan,nan,nan,0.0598536427995315,0.10183208597474484,0.5384615384615384,nan,nan,nan,-0.04497558864598704,0.21508575782894787,0.5384615384615384,nan,nan,nan,0.016130972348154922,0.19076226447472994,0.5769230769230769,0.10357631325090809,0.16538657140395077,0.5769230769230769,nan,nan,nan,0.061106560994141954,0.14066935145304607,0.5769230769230769,nan,nan,nan,-0.11758454916614516,0.1721878579786957,0.46153846153846156,,role_identity_affiliation
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,13,nan,nan,nan,0.06512279736983415,0.17818871992004465,0.5384615384615384,nan,nan,nan,0.23107284357781538,0.2525829614570423,0.7692307692307693,nan,nan,nan,-0.34383077776083387,0.4596061793204002,0.5384615384615384,0.4740763725005022,0.32331010409604793,0.5384615384615384,nan,nan,nan,-0.5749036213386493,0.37657812546989367,0.38461538461538464,nan,nan,nan,-0.44524568308011736,0.4268005809749875,0.46153846153846156,nan,nan,nan,0.08099858275192798,0.17637244285553402,0.5384615384615384,nan,nan,nan,0.14845785739529166,0.24163398654808674,0.7692307692307693,nan,nan,nan,-0.37277571279893856,0.45038898327338917,0.5384615384615384,0.5347728783027945,0.3135468498575839,0.6153846153846154,nan,nan,nan,-0.5212335701942302,0.37907418554119765,0.38461538461538464,nan,nan,nan,-0.41313691176673084,0.42476679796393035,0.46153846153846156,,property_attribute
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,9,nan,nan,nan,-0.1318077640828465,0.12347840647170301,0.3333333333333333,nan,nan,nan,0.36939722887442383,0.23341336103825575,0.6666666666666666,nan,nan,nan,-0.4505645278148925,0.19332076698922704,0.3333333333333333,0.18694899964919945,0.3042786922474503,0.6666666666666666,nan,nan,nan,-0.8199617566893163,0.20252512551748433,0.1111111111111111,nan,nan,nan,-0.6501473208571535,0.2295354096965836,0.1111111111111111,nan,nan,nan,-0.12436351563843712,0.10961787372880577,0.4444444444444444,nan,nan,nan,0.30501516903935383,0.2029454679446269,0.6666666666666666,nan,nan,nan,-0.3836226449379446,0.18244551127962075,0.3333333333333333,0.13489561366107036,0.26425296176675017,0.6666666666666666,nan,nan,nan,-0.6886378139772984,0.1511229254681052,0.1111111111111111,nan,nan,nan,-0.5946204632866228,0.19779144469770485,0.1111111111111111,,possession_artifact
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,2,nan,nan,nan,-0.21770697366446257,0.03448099736124277,0.0,nan,nan,nan,0.7432177381124347,0.5097285823430865,1.0,nan,nan,nan,0.3516595649998635,0.5340069842059165,0.5,-0.7870735123287886,0.6029689789284021,0.0,nan,nan,nan,-0.39155817311257124,1.0437355665490031,0.5,nan,nan,nan,-0.13858379609882832,0.23867837898433208,0.5,nan,nan,nan,-0.2291381454172855,0.092306369721579,0.0,nan,nan,nan,-0.18819697596093965,0.5350940436377036,0.5,nan,nan,nan,-0.18945520190754905,0.028642544464673847,0.0,-0.26882108892702195,0.1559701949784842,0.0,nan,nan,nan,-0.0012582259466094037,0.5064514991730298,0.5,nan,nan,nan,0.08989538213548554,0.3412176714433979,0.5,,status_condition_event
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,-0.08132225621869561,0.1786324738342973,0.5,nan,nan,nan,-0.20464879920611925,0.18593045655985593,0.25,nan,nan,nan,0.04720381765426802,0.1556916228663721,0.4166666666666667,nan,nan,nan,-0.20984833009165924,0.2604626822086184,0.5,0.2518526168603873,0.16869679459442857,0.6666666666666666,nan,nan,nan,0.21330842737723815,0.13817542663426477,0.6666666666666666,nan,nan,nan,-0.09939664562190294,0.1588809982522966,0.4166666666666667,nan,nan,nan,-0.07970121062841395,0.13775968738064936,0.5,nan,nan,nan,0.061484801821712766,0.13292571580339899,0.6666666666666666,nan,nan,nan,-0.26027809306551863,0.24543085964697486,0.5,0.1411860124501267,0.14439028900756243,0.75,nan,nan,nan,0.13210212012881287,0.12572961222216086,0.6666666666666666,nan,nan,nan,,possession_artifact
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.13050003189047188,0.07244491798288119,0.6,nan,nan,nan,-0.06127415221668812,0.0885554694072849,0.44,nan,nan,nan,0.10998194305088634,0.0974392504342975,0.6,nan,nan,nan,0.15101812073005744,0.09901927145455873,0.57,0.17125609526757446,0.10710813767552319,0.6,nan,nan,nan,0.16908189044502975,0.11083941331799667,0.58,nan,nan,nan,0.0609995399769368,0.05573048347976085,0.57,nan,nan,nan,-0.10255007129426476,0.07423828922276585,0.43,nan,nan,nan,0.05204133518057751,0.07641756925706988,0.62,nan,nan,nan,0.06995774477329608,0.08395638801609419,0.52,0.1545914064748423,0.0916885663295389,0.59,nan,nan,nan,0.13885289966873593,0.09270362381446362,0.58,nan,nan,nan,,other_relation_state
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.13675462968636715,0.06565514529522548,0.5797101449275363,nan,nan,nan,-0.13931090895951853,0.11092655378631104,0.42028985507246375,nan,nan,nan,0.03362442632968745,0.0759152304936982,0.5217391304347826,nan,nan,nan,0.23988483304304684,0.08455631117762177,0.6086956521739131,0.172935335289206,0.10497922865914182,0.6086956521739131,nan,nan,nan,0.06856197100317722,0.10254758084670608,0.6231884057971014,nan,nan,nan,0.09780920173514558,0.05455331602015975,0.6376811594202898,nan,nan,nan,-0.12842964807447788,0.09366168738311076,0.36231884057971014,nan,nan,nan,0.021183771306126857,0.06514128028229908,0.5072463768115942,nan,nan,nan,0.17443463216416433,0.06559164824167034,0.6521739130434783,0.14961341938060474,0.08643621888581994,0.6086956521739131,nan,nan,nan,0.06665395132884092,0.08249698417423555,0.5507246376811594,nan,nan,nan,,location_containment
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,-0.18548756346128706,0.30728807705597005,0.42857142857142855,nan,nan,nan,-0.3998914505897541,0.24592358126465336,0.2857142857142857,nan,nan,nan,-0.07259161594041888,0.2994945849727994,0.5714285714285714,nan,nan,nan,-0.2983835109821552,0.3465178466904088,0.42857142857142855,0.32729983464933526,0.3043281806141299,0.5714285714285714,nan,nan,nan,0.06189165454212137,0.4662055324409495,0.8571428571428571,nan,nan,nan,-0.2757937580266598,0.28457509926737345,0.2857142857142857,nan,nan,nan,-0.4235475361346142,0.22176582383131663,0.2857142857142857,nan,nan,nan,-0.19156559831378328,0.28003202940573324,0.42857142857142855,nan,nan,nan,-0.36002191773953635,0.3119079615194836,0.42857142857142855,0.2319819378208309,0.25507194569742514,0.7142857142857143,nan,nan,nan,-0.021201895227731686,0.4438215246299418,0.8571428571428571,nan,nan,nan,,status_condition_event
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,-0.16316127349855378,0.21471189637951388,0.375,nan,nan,nan,-0.08408049288943095,0.3424330067148345,0.375,nan,nan,nan,-0.20514624874728415,0.17978128771700483,0.25,nan,nan,nan,-0.12117629824982339,0.28079814392858,0.375,-0.12106575585785322,0.21075740912409424,0.375,nan,nan,nan,0.07874919445991195,0.22225117674517908,0.5,nan,nan,nan,-0.1698094531268951,0.11981337497319963,0.25,nan,nan,nan,-0.15622559797763563,0.21662464484608968,0.375,nan,nan,nan,-0.1714968453303084,0.10826281692293746,0.125,nan,nan,nan,-0.16812206092348178,0.1927082837037497,0.375,-0.015271247352672775,0.12822057395995393,0.625,nan,nan,nan,0.06214345489943717,0.17627557728639298,0.5,nan,nan,nan,,role_identity_affiliation
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,0.3324646187894459,0.37565802437198414,0.75,nan,nan,nan,-0.005701931710872632,0.6166902880963376,0.5,nan,nan,nan,0.308073991346949,0.3430971748324639,0.5,nan,nan,nan,0.3568552462319428,0.5419535429535318,0.75,0.31377592305782165,0.3109601625702466,0.75,nan,nan,nan,0.2516883590400941,0.33008072143732187,0.75,nan,nan,nan,0.2715404664723404,0.2949369082323817,0.75,nan,nan,nan,0.1654998022325645,0.48537388780425733,0.5,nan,nan,nan,0.2640341242076831,0.2439221103355491,0.5,nan,nan,nan,0.2790468087369977,0.41651576294860876,0.75,0.09853432197511858,0.27009684011424545,0.75,nan,nan,nan,-0.005724588478915327,0.25894302113413553,0.5,nan,nan,nan,,property_attribute
43022,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,120,nan,nan,nan,-0.03511626050239445,0.04493345459163158,0.45,nan,nan,nan,0.18571183436396743,0.10135119189557372,0.6083333333333333,nan,nan,nan,0.011801257390661332,0.09726474265021012,0.49166666666666664,-0.08203377839545023,0.07882617102916424,0.35833333333333334,nan,nan,nan,-0.1739105769733061,0.08953718180523298,0.36666666666666664,nan,nan,nan,-0.08868813393029532,0.09401597413562444,0.43333333333333335,nan,nan,nan,-0.03050176834024801,0.04032046694674183,0.43333333333333335,nan,nan,nan,0.15141269747938085,0.08446255681032123,0.625,nan,nan,nan,0.004238096667545778,0.08046975143419773,0.5333333333333333,-0.0652416333480418,0.06355064768825841,0.44166666666666665,nan,nan,nan,-0.1471746008118351,0.08016368461504415,0.35,nan,nan,nan,-0.09964039997396706,0.08519828057805756,0.4,,role_identity_affiliation
43022,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,684,nan,nan,nan,-0.0024483381817573735,0.022905651316089595,0.4692982456140351,nan,nan,nan,0.07401275468347812,0.05012748117052816,0.5292397660818714,nan,nan,nan,-0.018212665235841825,0.04618163677224804,0.49707602339181284,0.01331598887232708,0.045332977951104164,0.4546783625730994,nan,nan,nan,-0.09222541991931994,0.04385612945658059,0.4649122807017544,nan,nan,nan,-0.1743438489883227,0.045173869301248185,0.43567251461988304,nan,nan,nan,0.013868028545937877,0.020676991311364613,0.47076023391812866,nan,nan,nan,0.07849785620306216,0.04541267091233836,0.5497076023391813,nan,nan,nan,-0.022589716972534684,0.04063148404555124,0.5087719298245614,0.05032577406441044,0.038807885678178076,0.4415204678362573,nan,nan,nan,-0.10108757317559684,0.03987410122043367,0.4590643274853801,nan,nan,nan,-0.16086483679236657,0.040684929888755654,0.4298245614035088,,other_relation_state
