sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,endpoint,endpoint_path,description
r2999_s01,switchboard,920002999,2999,45,160,139,344,row_context,58,8,False,3.121622085571289,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2999_s05,switchboard,920002999,2999,20,160,677,767,row_context,25,6,False,2.5105552673339844,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0001_s04,bnc_spoken,920000001,1,23,160,714,837,isolation,26,4,False,3.7774276733398438,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0006_s03,bnc_spoken,920000006,6,29,160,475,613,isolation,33,7,False,2.8349571228027344,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0008_s06,bnc_spoken,920000008,8,15,160,754,827,isolation,20,5,False,3.721214771270752,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0029_s01,bnc_spoken,920000029,29,10,160,196,240,isolation,11,1,False,0.8622516989707947,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0045_s07,bnc_spoken,920000045,45,10,160,592,645,isolation,14,3,False,1.9285693168640137,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0117_s03,bnc_spoken,920000117,117,41,160,408,621,isolation,55,6,False,5.835222244262695,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,isolation,32,8,False,4.319544315338135,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,isolation,31,8,False,3.5000035762786865,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,isolation,37,4,False,2.098051071166992,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0172_s02,bnc_spoken,920000172,172,45,160,144,389,isolation,65,11,False,4.672006607055664,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0179_s06,bnc_spoken,920000179,179,13,160,658,732,isolation,20,4,False,4.115264415740967,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0181_s02,bnc_spoken,920000181,181,17,160,259,349,isolation,20,1,False,5.344472885131836,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0213_s04,bnc_spoken,920000213,213,25,160,544,666,isolation,32,3,False,7.624181270599365,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0215_s04,bnc_spoken,920000215,215,14,160,789,869,isolation,18,2,False,5.921058177947998,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0367_s02,childes,920000367,367,18,160,266,369,isolation,24,1,False,0.00022194306075107306,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0451_s00,childes,920000451,451,16,160,15,103,isolation,23,4,False,3.773941993713379,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0489_s05,childes,920000489,489,9,160,789,834,isolation,13,6,False,3.81986927986145,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0563_s03,childes,920000563,563,8,160,233,269,isolation,16,1,False,4.387854099273682,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0617_s02,childes,920000617,617,12,160,461,532,isolation,22,2,False,2.623748779296875,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0702_s00,childes,920000702,702,10,160,304,357,isolation,24,3,False,4.782181262969971,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0790_s02,childes,920000790,790,12,160,502,567,isolation,16,3,False,5.910240650177002,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0823_s08,childes,920000823,823,20,160,714,810,isolation,24,3,False,0.7271292805671692,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0893_s01,childes,920000893,893,9,160,290,336,isolation,14,2,False,4.838213920593262,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0898_s06,childes,920000898,898,8,160,690,725,isolation,11,1,False,0.001576015492901206,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0928_s04,childes,920000928,928,8,160,838,882,isolation,13,3,False,7.436095714569092,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1104_s06,childes,920001104,1104,9,160,732,776,isolation,15,4,False,5.1091837882995605,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1149_s01,childes,920001149,1149,13,160,232,302,isolation,21,4,False,3.075627326965332,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1244_s01,gutenberg,920001244,1244,10,160,92,142,isolation,15,2,False,3.6382813453674316,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1254_s05,gutenberg,920001254,1254,9,160,356,405,isolation,15,2,False,11.329824447631836,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1317_s04,gutenberg,920001317,1317,37,160,352,541,isolation,39,8,False,4.7107415199279785,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1341_s05,gutenberg,920001341,1341,9,160,537,579,isolation,10,1,False,0.000916537712328136,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1385_s02,gutenberg,920001385,1385,10,160,158,200,isolation,14,1,False,0.12452877312898636,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1408_s05,gutenberg,920001408,1408,8,160,590,641,isolation,16,2,False,8.766694068908691,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1437_s02,gutenberg,920001437,1437,16,160,365,447,isolation,22,4,False,2.6062285900115967,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1448_s03,gutenberg,920001448,1448,15,160,231,321,isolation,19,1,False,8.671329498291016,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1500_s03,gutenberg,920001500,1500,45,160,271,501,isolation,57,12,False,4.3511810302734375,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1555_s05,gutenberg,920001555,1555,10,160,635,685,isolation,12,1,False,8.422216415405273,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1667_s00,gutenberg,920001667,1667,10,160,0,53,isolation,21,1,False,5.359686851501465,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1682_s03,gutenberg,920001682,1682,10,160,253,309,isolation,18,3,False,5.632589817047119,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1783_s00,gutenberg,920001783,1783,22,160,0,132,isolation,31,4,False,8.045639991760254,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1802_s07,gutenberg,920001802,1802,11,160,796,842,isolation,14,5,False,6.262010097503662,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1959_s02,open_subtitles,920001959,1959,10,160,196,248,isolation,13,2,False,5.903388023376465,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1988_s00,open_subtitles,920001988,1988,9,160,0,44,isolation,13,3,False,3.878337860107422,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2010_s01,open_subtitles,920002010,2010,40,160,180,373,isolation,48,12,False,3.225399971008301,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2023_s04,open_subtitles,920002023,2023,8,160,289,331,isolation,10,1,False,5.648072719573975,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2124_s00,open_subtitles,920002124,2124,8,160,133,184,isolation,20,3,False,7.841285705566406,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2127_s02,open_subtitles,920002127,2127,11,160,200,259,isolation,16,4,False,4.389540195465088,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2165_s04,open_subtitles,920002165,2165,8,160,722,764,isolation,11,1,False,8.192935943603516,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2171_s04,open_subtitles,920002171,2171,9,160,399,446,isolation,14,5,False,5.745425224304199,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2225_s04,open_subtitles,920002225,2225,9,160,682,724,isolation,10,1,False,1.8546981811523438,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2345_s06,open_subtitles,920002345,2345,12,160,548,597,isolation,22,2,False,4.183684349060059,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2438_s03,open_subtitles,920002438,2438,10,160,308,361,isolation,13,1,False,2.767199993133545,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2500_s08,open_subtitles,920002500,2500,10,160,724,770,isolation,11,1,False,4.0742411613464355,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2505_s06,open_subtitles,920002505,2505,8,160,614,667,isolation,11,1,False,0.17592057585716248,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2522_s02,open_subtitles,920002522,2522,10,160,232,276,isolation,11,1,False,0.6554755568504333,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2624_s04,simple_wiki,920002624,2624,8,160,444,483,isolation,17,4,False,3.6842565536499023,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2661_s04,simple_wiki,920002661,2661,10,160,501,550,isolation,22,4,False,1.601743459701538,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2665_s08,simple_wiki,920002665,2665,15,160,687,793,isolation,28,6,False,5.933984756469727,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2699_s01,simple_wiki,920002699,2699,21,160,127,243,isolation,34,7,False,5.992865085601807,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2704_s02,simple_wiki,920002704,2704,12,160,274,344,isolation,17,2,False,1.4703668355941772,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2815_s05,simple_wiki,920002815,2815,22,160,681,795,isolation,41,5,False,2.710808515548706,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2826_s05,simple_wiki,920002826,2826,22,160,543,657,isolation,49,8,False,1.3332966566085815,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2856_s04,simple_wiki,920002856,2856,17,160,518,601,isolation,33,4,False,1.3171472549438477,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2866_s01,simple_wiki,920002866,2866,14,160,76,165,isolation,35,8,False,4.491664409637451,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2907_s03,simple_wiki,920002907,2907,45,160,279,516,isolation,68,12,False,2.8640706539154053,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2941_s04,simple_wiki,920002941,2941,17,160,435,517,isolation,21,3,False,8.241430282592773,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2945_s00,simple_wiki,920002945,2945,11,160,0,66,isolation,21,2,False,4.572093963623047,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2992_s02,switchboard,920002992,2992,9,160,259,314,isolation,14,2,False,7.125031471252441,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2992_s04,switchboard,920002992,2992,23,160,452,572,isolation,29,4,False,4.164646625518799,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2994_s01,switchboard,920002994,2994,10,160,88,132,isolation,15,3,False,9.20324993133545,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2994_s02,switchboard,920002994,2994,17,160,146,230,isolation,24,2,False,0.15996941924095154,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2994_s06,switchboard,920002994,2994,32,160,560,741,isolation,44,5,False,4.0947699546813965,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2996_s00,switchboard,920002996,2996,11,160,0,56,isolation,13,2,False,1.979629397392273,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2997_s00,switchboard,920002997,2997,31,160,18,181,isolation,45,7,False,3.0957391262054443,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2997_s03,switchboard,920002997,2997,12,160,442,499,isolation,16,2,False,1.904516339302063,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2997_s04,switchboard,920002997,2997,16,160,500,568,isolation,22,3,False,1.5641158819198608,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2997_s06,switchboard,920002997,2997,10,160,731,776,isolation,12,3,False,6.717575550079346,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2998_s01,switchboard,920002998,2998,9,160,88,128,isolation,11,1,False,1.5388638973236084,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2999_s01,switchboard,920002999,2999,45,160,139,344,isolation,58,8,False,4.4102702140808105,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2999_s05,switchboard,920002999,2999,20,160,677,767,isolation,25,6,False,3.0618813037872314,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0001_s04,bnc_spoken,920000001,1,23,160,714,837,row_context,26,4,False,3.512594699859619,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0006_s03,bnc_spoken,920000006,6,29,160,475,613,row_context,33,7,False,1.9471884965896606,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0008_s06,bnc_spoken,920000008,8,15,160,754,827,row_context,20,5,False,4.019242286682129,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0029_s01,bnc_spoken,920000029,29,10,160,196,240,row_context,11,1,False,2.2360527515411377,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0045_s07,bnc_spoken,920000045,45,10,160,592,645,row_context,14,3,False,0.7862204909324646,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0117_s03,bnc_spoken,920000117,117,41,160,408,621,row_context,55,6,False,6.065022945404053,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,row_context,32,8,False,3.4807040691375732,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,row_context,31,8,False,2.796245574951172,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,row_context,37,4,False,2.0193872451782227,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0172_s02,bnc_spoken,920000172,172,45,160,144,389,row_context,65,11,False,3.734933376312256,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0179_s06,bnc_spoken,920000179,179,13,160,658,732,row_context,20,4,False,3.708690643310547,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0181_s02,bnc_spoken,920000181,181,17,160,259,349,row_context,20,1,False,6.595280647277832,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0213_s04,bnc_spoken,920000213,213,25,160,544,666,row_context,32,3,False,5.835546016693115,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0215_s04,bnc_spoken,920000215,215,14,160,789,869,row_context,18,2,False,3.993788719177246,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0367_s02,childes,920000367,367,18,160,266,369,row_context,24,1,False,0.0002795067266561091,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0451_s00,childes,920000451,451,16,160,15,103,row_context,23,4,False,4.07355260848999,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0489_s05,childes,920000489,489,9,160,789,834,row_context,5,2,True,0.3316847085952759,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0563_s03,childes,920000563,563,8,160,233,269,row_context,16,1,False,0.020029431208968163,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0617_s02,childes,920000617,617,12,160,461,532,row_context,22,2,False,1.6800482273101807,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
r0702_s00,childes,920000702,702,10,160,304,357,row_context,24,3,False,1.0515702962875366,dense_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_dense_focus_train/correspondence_focus_weighted/checkpoints/update_0080,dense unchanged-Qwen focus seed62064 update80
