seed,arm,checkpoint,uid,entity_type,numops,n_items,accuracy,report
43122,V,chck_80M,regular_0_ops,regular,0,517,41.39,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_80M/Entity/chck_80M/D_V_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_80M,regular_1_ops,regular,1,409,15.65,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_80M/Entity/chck_80M/D_V_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_80M,regular_2_ops,regular,2,405,19.26,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_80M/Entity/chck_80M/D_V_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_80M,regular_3_ops,regular,3,425,27.29,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_80M/Entity/chck_80M/D_V_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_80M,regular_4_ops,regular,4,388,28.35,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_80M/Entity/chck_80M/D_V_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_80M,regular_5_ops,regular,5,94,35.11,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_80M/Entity/chck_80M/D_V_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,ambiref_0_ops,ambiref,0,508,28.94,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,ambiref_1_ops,ambiref,1,428,13.79,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,ambiref_2_ops,ambiref,2,413,22.03,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,ambiref_3_ops,ambiref,3,409,24.21,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,ambiref_4_ops,ambiref,4,434,33.64,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,ambiref_5_ops,ambiref,5,123,29.27,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,move_contents_0_ops,move_contents,0,516,47.29,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,move_contents_1_ops,move_contents,1,437,16.48,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,move_contents_2_ops,move_contents,2,399,21.3,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,move_contents_3_ops,move_contents,3,406,23.65,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,move_contents_4_ops,move_contents,4,353,32.01,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,move_contents_5_ops,move_contents,5,116,37.07,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,regular_0_ops,regular,0,517,41.01,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,regular_1_ops,regular,1,409,16.38,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,regular_2_ops,regular,2,405,19.01,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,regular_3_ops,regular,3,425,27.76,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,regular_4_ops,regular,4,388,28.09,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_90M,regular_5_ops,regular,5,94,31.91,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_90M/Entity/chck_90M/D_V_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,ambiref_0_ops,ambiref,0,508,29.33,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,ambiref_1_ops,ambiref,1,428,14.02,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,ambiref_2_ops,ambiref,2,413,22.52,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,ambiref_3_ops,ambiref,3,409,24.45,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,ambiref_4_ops,ambiref,4,434,33.64,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,ambiref_5_ops,ambiref,5,123,30.08,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,move_contents_0_ops,move_contents,0,516,46.71,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,move_contents_1_ops,move_contents,1,437,16.25,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,move_contents_2_ops,move_contents,2,399,20.55,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,move_contents_3_ops,move_contents,3,406,23.89,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,move_contents_4_ops,move_contents,4,353,31.73,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,move_contents_5_ops,move_contents,5,116,35.34,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,regular_0_ops,regular,0,517,42.55,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,regular_1_ops,regular,1,409,16.63,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,regular_2_ops,regular,2,405,18.77,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,regular_3_ops,regular,3,425,28.24,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,regular_4_ops,regular,4,388,28.09,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,V,chck_100M,regular_5_ops,regular,5,94,30.85,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_V_43122_chck_100M/Entity/chck_100M/D_V_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,ambiref_0_ops,ambiref,0,508,27.95,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,ambiref_1_ops,ambiref,1,428,15.89,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,ambiref_2_ops,ambiref,2,413,21.55,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,ambiref_3_ops,ambiref,3,409,22.74,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,ambiref_4_ops,ambiref,4,434,26.27,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,ambiref_5_ops,ambiref,5,123,25.2,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,move_contents_0_ops,move_contents,0,516,46.12,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,move_contents_1_ops,move_contents,1,437,20.14,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,move_contents_2_ops,move_contents,2,399,20.05,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,move_contents_3_ops,move_contents,3,406,23.65,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,move_contents_4_ops,move_contents,4,353,22.95,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,move_contents_5_ops,move_contents,5,116,29.31,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,regular_0_ops,regular,0,517,38.1,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,regular_1_ops,regular,1,409,14.43,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,regular_2_ops,regular,2,405,20.0,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,regular_3_ops,regular,3,425,21.41,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,regular_4_ops,regular,4,388,26.29,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_80M,regular_5_ops,regular,5,94,28.72,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_80M/Entity/chck_80M/D_C_43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,ambiref_0_ops,ambiref,0,508,27.76,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,ambiref_1_ops,ambiref,1,428,15.42,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,ambiref_2_ops,ambiref,2,413,20.58,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,ambiref_3_ops,ambiref,3,409,22.74,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,ambiref_4_ops,ambiref,4,434,25.35,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,ambiref_5_ops,ambiref,5,123,22.76,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,move_contents_0_ops,move_contents,0,516,50.19,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,move_contents_1_ops,move_contents,1,437,18.31,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,move_contents_2_ops,move_contents,2,399,19.05,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,move_contents_3_ops,move_contents,3,406,22.17,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,move_contents_4_ops,move_contents,4,353,19.55,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,move_contents_5_ops,move_contents,5,116,28.45,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,regular_0_ops,regular,0,517,42.36,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,regular_1_ops,regular,1,409,14.43,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,regular_2_ops,regular,2,405,19.01,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,regular_3_ops,regular,3,425,19.29,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,regular_4_ops,regular,4,388,24.74,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_90M,regular_5_ops,regular,5,94,27.66,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_90M/Entity/chck_90M/D_C_43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,ambiref_0_ops,ambiref,0,508,27.76,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,ambiref_1_ops,ambiref,1,428,15.65,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,ambiref_2_ops,ambiref,2,413,21.31,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,ambiref_3_ops,ambiref,3,409,22.74,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,ambiref_4_ops,ambiref,4,434,24.42,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,ambiref_5_ops,ambiref,5,123,23.58,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,move_contents_0_ops,move_contents,0,516,50.58,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,move_contents_1_ops,move_contents,1,437,19.22,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,move_contents_2_ops,move_contents,2,399,19.05,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,move_contents_3_ops,move_contents,3,406,22.91,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,move_contents_4_ops,move_contents,4,353,19.26,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,move_contents_5_ops,move_contents,5,116,27.59,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,regular_0_ops,regular,0,517,42.36,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,regular_1_ops,regular,1,409,14.67,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,regular_2_ops,regular,2,405,18.52,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,regular_3_ops,regular,3,425,20.0,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,regular_4_ops,regular,4,388,24.23,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,C,chck_100M,regular_5_ops,regular,5,94,27.66,experiments/archive/relation_learning/data/vc_seed_replication/outputs/D_C_43122_chck_100M/Entity/chck_100M/D_C_43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,R,chck_80M,ambiref_0_ops,ambiref,0,508,32.48,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,R,chck_80M,ambiref_1_ops,ambiref,1,428,14.95,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,R,chck_80M,ambiref_2_ops,ambiref,2,413,19.85,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,R,chck_80M,ambiref_3_ops,ambiref,3,409,22.25,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
43122,R,chck_80M,ambiref_4_ops,ambiref,4,434,29.49,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/best_temperature_report.txt
