seed,group,contrast,n,late_mean_delta_accuracy_pct,late_mean_acc_a,late_mean_acc_b,mean_relevant_updates,mean_total_ops,checkpoints_a,checkpoints_b,n_checkpoints_a,n_checkpoints_b,note
43022,rel_eq0,HVminusC,1541,2.2712524334847544,41.726151849448414,39.45489941596366,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_eq0,HMminusR,1541,-8.45771144278607,39.77936404931862,48.237075492104694,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_eq0,HVminusR,1541,-6.51092364265628,41.726151849448414,48.237075492104694,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_eq0,HMminusV,1541,1.2329656067488628,39.77936404931862,38.54639844256976,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_eq0,HVminusV,1541,3.1797534068786533,41.726151849448414,38.54639844256976,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HMminusHV,5239,4.237449895018134,24.775720557358277,20.538270662340143,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HMminusC,5239,3.9702233250620367,24.775720557358277,20.80549723229624,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HVminusC,5239,-0.2672265699560974,20.538270662340143,20.80549723229624,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HMminusR,5239,6.190748870649617,24.775720557358277,18.58497168670866,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HVminusR,5239,1.9532989756314834,20.538270662340143,18.58497168670866,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HMminusV,5239,0.13997582235796102,24.775720557358277,24.635744735000316,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge1,HVminusV,5239,-4.097474072660173,20.538270662340143,24.635744735000316,2.5831265508684864,8.527772475663294,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HMminusHV,3916,4.690160027238679,27.502553626149133,22.812393598910454,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HMminusC,3916,4.894450119169221,27.502553626149133,22.608103506979912,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HVminusC,3916,0.2042900919305417,22.812393598910454,22.608103506979912,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HMminusR,3916,7.397003745318354,27.502553626149133,20.10554988083078,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HVminusR,3916,2.706843718079675,22.812393598910454,20.10554988083078,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HMminusV,3916,0.042560435818863596,27.502553626149133,27.45999319033027,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge2,HVminusV,3916,-4.647599591419816,22.812393598910454,27.45999319033027,3.1179775280898876,9.274770173646578,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HMminusHV,2650,5.89937106918239,29.68553459119497,23.78616352201258,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HMminusC,2650,5.3459119496855365,29.68553459119497,24.339622641509433,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HVminusC,2650,-0.5534591194968534,23.78616352201258,24.339622641509433,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HMminusR,2650,8.955974842767297,29.68553459119497,20.729559748427672,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HVminusR,2650,3.056603773584907,23.78616352201258,20.729559748427672,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HMminusV,2650,0.06289308176100761,29.68553459119497,29.62264150943396,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge3,HVminusV,2650,-5.836477987421382,23.78616352201258,29.62264150943396,3.6520754716981134,9.80188679245283,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HMminusHV,1420,6.244131455399064,32.23004694835681,25.985915492957744,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HMminusC,1420,7.27699530516432,32.23004694835681,24.953051643192488,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HVminusC,1420,1.0328638497652562,25.985915492957744,24.953051643192488,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HMminusR,1420,8.967136150234744,32.23004694835681,23.262910798122064,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HVminusR,1420,2.72300469483568,25.985915492957744,23.262910798122064,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HMminusV,1420,-0.30516431924882426,32.23004694835681,32.53521126760563,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_ge4,HVminusV,1420,-6.549295774647888,25.985915492957744,32.53521126760563,4.216901408450704,10.112676056338028,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HMminusHV,1541,-1.9467878001297905,39.77936404931862,41.726151849448414,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HMminusC,1541,0.3244646333549639,39.77936404931862,39.45489941596366,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HVminusC,1541,2.2712524334847544,41.726151849448414,39.45489941596366,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HMminusR,1541,-8.45771144278607,39.77936404931862,48.237075492104694,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HVminusR,1541,-6.51092364265628,41.726151849448414,48.237075492104694,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HMminusV,1541,1.2329656067488628,39.77936404931862,38.54639844256976,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_0,HVminusV,1541,3.1797534068786533,41.726151849448414,38.54639844256976,0.0,3.388059701492537,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HMminusHV,1323,2.8974552784076604,16.70445956160242,13.80700428319476,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HMminusC,1323,1.234567901234568,16.70445956160242,15.469891660367852,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HVminusC,1323,-1.6628873771730923,13.80700428319476,15.469891660367852,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HMminusR,1323,2.620307382212145,16.70445956160242,14.084152179390275,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HVminusR,1323,-0.2771478961955154,13.80700428319476,14.084152179390275,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HMminusV,1323,0.4283194759385225,16.70445956160242,16.276140085663897,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_1,HVminusV,1323,-2.469135802469138,13.80700428319476,16.276140085663897,1.0,6.316704459561603,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HMminusHV,1266,2.1590310689836762,22.93312269615587,20.774091627172194,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HMminusC,1266,3.949447077409161,22.93312269615587,18.98367561874671,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HVminusC,1266,1.7904160084254848,20.774091627172194,18.98367561874671,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HMminusR,1266,4.133754607688257,22.93312269615587,18.799368088467613,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HVminusR,1266,1.9747235387045805,20.774091627172194,18.799368088467613,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HMminusV,1266,-3.552713678800501e-15,22.93312269615587,22.933122696155873,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_2,HVminusV,1266,-2.15903106898368,20.774091627172194,22.933122696155873,2.0,8.171406003159557,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HMminusHV,1230,5.501355013550132,26.747967479674795,21.246612466124663,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HMminusC,1230,3.1165311653116525,26.747967479674795,23.631436314363143,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HVminusC,1230,-2.3848238482384794,21.246612466124663,23.631436314363143,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HMminusR,1230,8.943089430894307,26.747967479674795,17.804878048780488,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HVminusR,1230,3.4417344173441755,21.246612466124663,17.804878048780488,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HMminusV,1230,0.48780487804877737,26.747967479674795,26.260162601626018,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_3,HVminusV,1230,-5.0135501355013545,21.246612466124663,26.260162601626018,3.0,9.44308943089431,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HMminusHV,1112,7.104316546762593,32.254196642685855,25.149880095923262,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HMminusC,1112,6.9544364508393315,32.254196642685855,25.299760191846524,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HVminusC,1112,-0.1498800959232618,25.149880095923262,25.299760191846524,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HMminusR,1112,8.5431654676259,32.254196642685855,23.711031175059954,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HVminusR,1112,1.4388489208633075,25.149880095923262,23.711031175059954,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HMminusV,1112,-0.5995203836930401,32.254196642685855,32.853717026378895,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_4,HVminusV,1112,-7.703836930455633,25.149880095923262,32.853717026378895,4.0,10.02158273381295,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HMminusHV,308,3.138528138528141,32.142857142857146,29.004329004329005,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HMminusC,308,8.441558441558445,32.142857142857146,23.7012987012987,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HVminusC,308,5.3030303030303045,29.004329004329005,23.7012987012987,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HMminusR,308,10.497835497835503,32.142857142857146,21.645021645021643,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HVminusR,308,7.359307359307362,29.004329004329005,21.645021645021643,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HMminusV,308,0.7575757575757613,32.142857142857146,31.385281385281385,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,rel_updates_5,HVminusV,308,-2.3809523809523796,29.004329004329005,31.385281385281385,5.0,10.441558441558442,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HMminusHV,304,-2.4122807017543835,41.33771929824562,43.75,0.0,0.0,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HMminusC,304,2.850877192982459,41.33771929824562,38.48684210526316,0.0,0.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HVminusC,304,5.2631578947368425,43.75,38.48684210526316,0.0,0.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HMminusR,304,-2.850877192982452,41.33771929824562,44.18859649122807,0.0,0.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HVminusR,304,-0.43859649122806843,43.75,44.18859649122807,0.0,0.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HMminusV,304,-0.548245614035082,41.33771929824562,41.8859649122807,0.0,0.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_0,HVminusV,304,1.8640350877193015,43.75,41.8859649122807,0.0,0.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HMminusHV,331,1.3091641490433048,36.75730110775428,35.448136958710975,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HMminusC,331,4.229607250755286,36.75730110775428,32.527693856998994,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HVminusC,331,2.9204431017119816,35.448136958710975,32.527693856998994,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HMminusR,331,-0.3021148036253791,36.75730110775428,37.05941591137966,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HVminusR,331,-1.611278952668684,35.448136958710975,37.05941591137966,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HMminusV,331,2.8197381671701933,36.75730110775428,33.93756294058409,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_1,HVminusV,331,1.5105740181268885,35.448136958710975,33.93756294058409,0.22356495468277945,1.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HMminusHV,733,4.638472032742154,27.512505684402,22.874033651659847,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HMminusC,733,5.957253296953162,27.512505684402,21.55525238744884,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HVminusC,733,1.3187812642110082,22.874033651659847,21.55525238744884,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HMminusR,733,7.048658481127784,27.512505684402,20.463847203274216,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HVminusR,733,2.4101864483856303,22.874033651659847,20.463847203274216,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HMminusV,733,0.5911778080945886,27.512505684402,26.921327876307412,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_10,HVminusV,733,-4.047294224647565,22.874033651659847,26.921327876307412,2.8076398362892223,10.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_11,HMminusHV,828,2.4154589371980677,25.201288244766506,22.785829307568438,2.9504830917874396,11.0,chck_100M;chck_80M;chck_90M,chck_100M;chck_80M;chck_90M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
43022,total_ops_11,HMminusC,828,2.1739130434782616,25.201288244766506,23.027375201288244,2.9504830917874396,11.0,chck_100M;chck_80M;chck_90M,80M;90M;100M,3,3,HM/HV use available checkpoints; use shared_hm_hv_contrasts.csv for exact HM-HV shared-checkpoint comparison.
