seed,arm,checkpoint,group,n,accuracy_pct,mean_relevant_updates,mean_total_ops,mean_prefix_words,stale_pick_pct_among_wrong_stale_available_not_gold
43022,HV,chck_90M,rel_updates_5,308,29.545454545454547,5.0,10.441558441558442,146.2077922077922,49.25373134328358
43022,HV,chck_90M,total_ops_0,304,44.73684210526316,0.0,0.0,61.473684210526315,nan
43022,HV,chck_90M,total_ops_1,331,34.74320241691843,0.22356495468277945,1.0,69.66465256797584,nan
43022,HV,chck_90M,total_ops_10,733,23.192360163710777,2.8076398362892223,10.0,141.51841746248294,39.00709219858156
43022,HV,chck_90M,total_ops_11,828,22.22222222222222,2.9504830917874396,11.0,149.18961352657004,48.648648648648646
43022,HV,chck_90M,total_ops_12,919,22.63329706202394,3.115342763873776,12.0,158.37431991294886,54.335260115606935
43022,HV,chck_90M,total_ops_2,339,33.333333333333336,0.4424778761061947,2.0,77.53687315634218,71.42857142857143
43022,HV,chck_90M,total_ops_3,358,27.6536312849162,0.723463687150838,3.0,85.74022346368714,76.92307692307692
43022,HV,chck_90M,total_ops_4,369,24.932249322493224,1.005420054200542,4.0,93.0,56.52173913043478
43022,HV,chck_90M,total_ops_5,393,22.646310432569976,1.3231552162849873,5.0,101.42493638676845,56.75675675675676
43022,HV,chck_90M,total_ops_6,446,24.43946188340807,1.6591928251121075,6.0,109.03363228699551,50.0
43022,HV,chck_90M,total_ops_7,508,22.440944881889763,2.045275590551181,7.0,117.93897637795276,57.608695652173914
43022,HV,chck_90M,total_ops_8,592,22.804054054054053,2.285472972972973,8.0,126.08952702702703,50.495049504950494
43022,HV,chck_90M,total_ops_9,660,24.848484848484848,2.5196969696969695,9.0,134.4,46.774193548387096
