endpoint,word,child_aoa,model_aoa_word_count,model_aoa_log10_word_count,n_subword_tokens,n_model_points,n_child_points,first_word_count,last_word_count,threshold,best_perf,ceiling
dense_seed62065,lunch,5.606624583605874,14776338.700807566,7.169566837373027,1,18,16,1000000.0,89168037.0,-8.106625460166718,-6.509190392494202,-9.704060527839234
dense_seed62065,mailman,5.418696373243078,40234115.755322516,7.604594461067373,2,18,16,1000000.0,89168037.0,-16.479565116920043,-13.551009178161621,-19.408121055678468
dense_seed62065,make,1.5599345998029244,2463240.2208405,6.3915067672992,1,18,16,1000000.0,89168037.0,-7.568178217191482,-5.4322959065437315,-9.704060527839234
dense_seed62065,man,2.0235573120849835,2910695.002873288,6.463996700282947,1,18,16,1000000.0,89168037.0,-7.307079853195931,-4.910099178552628,-9.704060527839234
dense_seed62065,meat,5.273675231882963,10776645.51554705,7.032483597511113,1,18,16,1000000.0,89168037.0,-8.589769798595691,-7.47547906935215,-9.704060527839234
dense_seed62065,melon,3.92148419514573,8054606.529464447,6.906044329825859,2,18,16,1000000.0,89168037.0,-16.470342013396788,-13.532562971115112,-19.408121055678468
dense_seed62065,milk,1.725722475766666,10801872.72488468,7.03349905581817,1,18,16,1000000.0,89168037.0,-8.653836385984206,-7.603612244129181,-9.704060527839234
dense_seed62065,mommy,1.6167922730740232,11597433.621460384,7.064361895489916,1,18,16,1000000.0,89168037.0,-8.848589168567443,-7.993117809295654,-9.704060527839234
dense_seed62065,money,5.77900764902437,7133246.815713162,6.85328725119688,1,18,16,1000000.0,89168037.0,-7.751714699048783,-5.7993688702583315,-9.704060527839234
dense_seed62065,moon,1.785216363397487,5629292.149673272,6.750453788311747,1,18,16,1000000.0,89168037.0,-8.50640833236673,-7.308756136894226,-9.704060527839234
dense_seed62065,moose,1.948224109546547,25966169.934739508,7.414407894994043,2,18,16,1000000.0,89168037.0,-13.879916906034776,-8.351712756391082,-19.408121055678468
dense_seed62065,mop,2.970093623661881,8954945.009568514,6.952062923282283,2,18,16,1000000.0,89168037.0,-14.708269331016114,-10.00841760635376,-19.408121055678468
dense_seed62065,morning,1.6584533705475983,7509535.341032413,6.87561306549036,1,18,16,1000000.0,89168037.0,-7.537818916220452,-5.3715773046016695,-9.704060527839234
dense_seed62065,mouth,1.7147741841860282,8573464.698518325,6.933156363973176,1,18,16,1000000.0,89168037.0,-8.495281048197533,-7.286501568555832,-9.704060527839234
dense_seed62065,movie,1.3438703804641483,6829682.346761255,6.834400504815224,1,18,16,1000000.0,89168037.0,-8.336725768525387,-6.96939100921154,-9.704060527839234
dense_seed62065,muffin,1.7680501877172399,12806766.028140357,7.107439475298907,2,18,16,1000000.0,89168037.0,-16.702441745159994,-13.99676243464152,-19.408121055678468
dense_seed62065,nice,2.1927861691026704,5915513.031608781,6.771992415427995,1,18,16,1000000.0,89168037.0,-8.358117340583588,-7.012174153327942,-9.704060527839234
dense_seed62065,night,1.969259583100258,6689515.473502934,6.825394662640091,1,18,16,1000000.0,89168037.0,-7.218380583901192,-4.73270063996315,-9.704060527839234
dense_seed62065,noisy,2.112027252816949,1002510.6280972027,6.001088985481249,1,18,16,1000000.0,89168037.0,-9.633495750966292,-9.56293097409335,-9.704060527839234
dense_seed62065,nose,2.963980598171043,10682392.210080458,7.028668519293733,1,18,16,1000000.0,89168037.0,-8.638232599277282,-7.572404670715332,-9.704060527839234
dense_seed62065,old,2.3598051441479173,3278443.250109281,6.515667670425075,1,18,16,1000000.0,89168037.0,-7.8233768039701985,-5.942693080101162,-9.704060527839234
