label,baseline,checkpoint,group,n,base_accuracy_pct,label_accuracy_pct,delta_accuracy_pct,base_recency_pick_pct_among_available,label_recency_pick_pct_among_available,delta_recency_pick_pct_among_available,base_recency_not_gold_pick_pct,label_recency_not_gold_pick_pct,delta_recency_not_gold_pick_pct
binding_ep25_alpha1p00,chck82,eval,rel2_postrel_ops0,391,27.877237851662404,27.62148337595908,-0.25575447570332344,29.66751918158568,30.17902813299233,0.5115089514066504,16.27906976744186,23.25581395348837,6.97674418604651
binding_ep25_alpha1p00,chck82,eval,rel2_postrel_ops_gt0,875,21.02857142857143,16.457142857142856,-4.571428571428573,38.56655290102389,34.47098976109215,-4.095563139931741,38.56655290102389,34.47098976109215,-4.095563139931741
binding_ep25_alpha1p00,chck82,eval,rel2_stale_available_not_gold,489,21.676891615541923,22.085889570552148,0.40899795501022496,32.967032967032964,30.4029304029304,-2.564102564102562,35.09933774834437,28.47682119205298,-6.622516556291387
binding_ep25_alpha1p00,chck82,eval,rel3_postrel_ops0,469,32.6226012793177,30.063965884861407,-2.5586353944562923,36.46055437100213,33.26226012793177,-3.1982942430703645,26.865671641791046,22.388059701492537,-4.477611940298509
binding_ep25_alpha1p00,chck82,eval,rel3_postrel_ops_gt0,761,24.83574244415243,21.681997371879106,-3.153745072273324,37.1900826446281,33.47107438016529,-3.7190082644628077,37.1900826446281,33.47107438016529,-3.7190082644628077
binding_ep25_alpha1p00,chck82,eval,rel3_stale_available_not_gold,296,29.054054054054053,21.62162162162162,-7.432432432432432,35.97560975609756,31.097560975609756,-4.878048780487806,29.23076923076923,32.30769230769231,3.0769230769230766
binding_ep25_alpha1p00,chck82,eval,rel4_postrel_ops0,501,34.3313373253493,33.13373253493014,-1.1976047904191631,36.92614770459082,35.728542914171655,-1.1976047904191631,32.5,32.5,0.0
binding_ep25_alpha1p00,chck82,eval,rel4_postrel_ops_gt0,611,30.114566284779052,25.368248772504092,-4.74631751227496,35.526315789473685,28.289473684210527,-7.2368421052631575,35.526315789473685,28.289473684210527,-7.2368421052631575
binding_ep25_alpha1p00,chck82,eval,rel4_stale_available_not_gold,326,31.595092024539877,31.288343558282207,-0.3067484662576696,34.23913043478261,34.78260869565217,0.5434782608695627,30.76923076923077,23.076923076923077,-7.692307692307693
binding_ep25_alpha1p00,chck82,eval,rel5_postrel_ops0,144,41.666666666666664,31.944444444444443,-9.722222222222221,42.361111111111114,32.638888888888886,-9.722222222222229,12.5,12.5,0.0
binding_ep25_alpha1p00,chck82,eval,rel5_postrel_ops_gt0,164,25.0,23.170731707317074,-1.8292682926829258,24.444444444444443,44.44444444444444,20.0,24.444444444444443,44.44444444444444,20.0
binding_ep25_alpha1p00,chck82,eval,rel5_stale_available_not_gold,94,37.234042553191486,30.851063829787233,-6.382978723404253,41.509433962264154,35.84905660377358,-5.660377358490571,21.428571428571427,35.714285714285715,14.285714285714288
binding_ep25_alpha1p00,chck82,eval,rel_eq0,1541,37.44321868916288,21.219987021414667,-16.223231667748216,23.052959501557634,24.299065420560748,1.2461059190031136,23.052959501557634,24.299065420560748,1.2461059190031136
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_1,257,38.91050583657587,26.459143968871594,-12.451361867704279,12.307692307692308,12.307692307692308,0.0,12.307692307692308,12.307692307692308,0.0
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_10,36,25.0,11.11111111111111,-13.88888888888889,41.666666666666664,50.0,8.333333333333336,41.666666666666664,50.0,8.333333333333336
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_11,32,28.125,21.875,-6.25,30.0,30.0,0.0,30.0,30.0,0.0
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_12,30,23.333333333333332,6.666666666666667,-16.666666666666664,25.0,50.0,25.0,25.0,50.0,25.0
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_1to3,641,39.0015600624025,26.053042121684868,-12.948517940717629,16.265060240963855,15.060240963855422,-1.2048192771084327,16.265060240963855,15.060240963855422,-1.2048192771084327
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_2,212,39.15094339622642,25.0,-14.150943396226417,23.25581395348837,16.27906976744186,-6.97674418604651,23.25581395348837,16.27906976744186,-6.97674418604651
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_3,172,38.95348837209303,26.74418604651163,-12.209302325581397,15.517241379310345,17.24137931034483,1.724137931034484,15.517241379310345,17.24137931034483,1.724137931034484
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_4,131,39.69465648854962,16.793893129770993,-22.900763358778626,23.68421052631579,26.31578947368421,2.6315789473684177,23.68421052631579,26.31578947368421,2.6315789473684177
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_4to6,323,43.03405572755418,14.551083591331269,-28.482972136222912,27.63157894736842,27.63157894736842,0.0,27.63157894736842,27.63157894736842,0.0
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_5,104,44.23076923076923,12.5,-31.730769230769234,39.130434782608695,30.434782608695652,-8.695652173913043,39.130434782608695,30.434782608695652,-8.695652173913043
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_6,88,46.59090909090909,13.636363636363637,-32.95454545454545,20.0,26.666666666666668,6.666666666666668,20.0,26.666666666666668,6.666666666666668
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_7,66,28.78787878787879,18.181818181818183,-10.606060606060606,30.434782608695652,39.130434782608695,8.695652173913043,30.434782608695652,39.130434782608695,8.695652173913043
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_8,63,28.571428571428573,11.11111111111111,-17.460317460317462,46.666666666666664,46.666666666666664,0.0,46.666666666666664,46.666666666666664,0.0
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_9,46,41.30434782608695,19.565217391304348,-21.739130434782606,20.0,33.333333333333336,13.333333333333336,20.0,33.333333333333336,13.333333333333336
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_ge7,273,29.67032967032967,15.018315018315018,-14.652014652014653,32.91139240506329,40.50632911392405,7.594936708860764,32.91139240506329,40.50632911392405,7.594936708860764
binding_ep25_alpha1p00,chck82,eval,rel_eq0_irrelevant_ops_gt0,1237,37.99514955537591,20.6143896523848,-17.38075990299111,23.052959501557634,24.299065420560748,1.2461059190031136,23.052959501557634,24.299065420560748,1.2461059190031136
binding_ep25_alpha1p00,chck82,eval,rel_eq0_total_ops0,304,35.19736842105263,23.68421052631579,-11.513157894736839,nan,nan,nan,nan,nan,nan
binding_ep25_alpha1p00,chck82,eval,rel_ge1,5239,25.081122351593816,22.84787173124642,-2.2332506203473947,33.72739916550765,31.91933240611961,-1.808066759388037,33.80281690140845,31.897265948632974,-1.9055509527754744
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops0,1850,30.37837837837838,28.81081081081081,-1.5675675675675684,32.5945945945946,31.2972972972973,-1.2972972972972983,22.65193370165746,25.414364640883978,2.762430939226519
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_0,1850,30.37837837837838,28.81081081081081,-1.5675675675675684,32.5945945945946,31.2972972972973,-1.2972972972972983,22.65193370165746,25.414364640883978,2.762430939226519
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_1,1200,27.166666666666668,24.333333333333332,-2.8333333333333357,30.89430894308943,29.26829268292683,-1.6260162601626007,30.89430894308943,29.26829268292683,-1.6260162601626007
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_10,15,6.666666666666667,13.333333333333334,6.666666666666667,20.0,0.0,-20.0,20.0,0.0,-20.0
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_11,6,0.0,0.0,0.0,75.0,50.0,-25.0,75.0,50.0,-25.0
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_2,817,24.23500611995104,21.175030599755203,-3.059975520195838,38.8235294117647,32.15686274509804,-6.666666666666664,38.8235294117647,32.15686274509804,-6.666666666666664
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_3,513,23.391812865497077,16.95906432748538,-6.4327485380116975,39.49044585987261,35.6687898089172,-3.8216560509554114,39.49044585987261,35.6687898089172,-3.8216560509554114
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_4,343,14.868804664723031,13.411078717201166,-1.4577259475218654,43.39622641509434,39.62264150943396,-3.7735849056603783,43.39622641509434,39.62264150943396,-3.7735849056603783
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_5,214,11.214953271028037,12.149532710280374,0.934579439252337,28.571428571428573,35.714285714285715,7.142857142857142,28.571428571428573,35.714285714285715,7.142857142857142
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_6,143,12.587412587412587,15.384615384615385,2.7972027972027984,37.5,37.5,0.0,37.5,37.5,0.0
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_7,75,8.0,13.333333333333334,5.333333333333334,21.73913043478261,26.08695652173913,4.34782608695652,21.73913043478261,26.08695652173913,4.34782608695652
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_8,40,17.5,7.5,-10.0,38.46153846153846,38.46153846153846,0.0,38.46153846153846,38.46153846153846,0.0
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_9,23,4.3478260869565215,13.043478260869565,8.695652173913043,66.66666666666667,100.0,33.33333333333333,66.66666666666667,100.0,33.33333333333333
binding_ep25_alpha1p00,chck82,eval,rel_ge1_postrel_ops_gt0,3389,22.18943641192092,19.592800236057833,-2.596636175863086,35.76998050682261,33.04093567251462,-2.7290448343079916,35.76998050682261,33.04093567251462,-2.7290448343079916
binding_ep25_alpha1p00,chck82,eval,rel_ge3,2650,30.150943396226417,26.830188679245282,-3.320754716981135,36.83193818415969,33.869929169349646,-2.962009014810043,33.75451263537906,31.227436823104693,-2.527075812274365
binding_ep25_alpha1p00,chck82,eval,rel_ge3_postrel_ops0,1114,34.56014362657091,31.68761220825853,-2.8725314183123842,37.432675044883304,34.29084380610413,-3.141831238779176,27.82608695652174,25.217391304347824,-2.608695652173914
binding_ep25_alpha1p00,chck82,eval,rel_ge3_postrel_ops_gt0,1536,26.953125,23.307291666666668,-3.645833333333332,35.30751708428246,32.80182232346242,-2.5056947608200417,35.30751708428246,32.80182232346242,-2.5056947608200417
binding_ep25_alpha1p00,chck82,eval,rel_updates_0,1541,37.44321868916288,21.219987021414667,-16.223231667748216,23.052959501557634,24.299065420560748,1.2461059190031136,23.052959501557634,24.299065420560748,1.2461059190031136
binding_ep25_alpha1p00,chck82,eval,rel_updates_1,1323,16.780045351473923,17.687074829931973,0.9070294784580497,26.447574334898277,27.073552425665103,0.6259780907668251,31.861198738170348,31.861198738170348,0.0
binding_ep25_alpha1p00,chck82,eval,rel_updates_2,1266,23.143759873617693,19.90521327014218,-3.2385466034755126,33.47953216374269,32.01754385964912,-1.4619883040935662,35.714285714285715,33.035714285714285,-2.6785714285714306
binding_ep25_alpha1p00,chck82,eval,rel_updates_3,1230,27.804878048780488,24.878048780487806,-2.926829268292682,36.70886075949367,33.333333333333336,-3.375527426160332,34.95145631067961,31.067961165048544,-3.8834951456310662
binding_ep25_alpha1p00,chck82,eval,rel_updates_4,1112,32.014388489208635,28.866906474820144,-3.1474820143884905,36.60030627871363,33.996937212863706,-2.6033690658499253,34.895833333333336,29.166666666666668,-5.729166666666668
binding_ep25_alpha1p00,chck82,eval,rel_updates_5,308,32.79220779220779,27.272727272727273,-5.519480519480517,38.095238095238095,35.44973544973545,-2.6455026455026456,22.641509433962263,39.62264150943396,16.9811320754717
binding_ep25_alpha1p00,chck82,eval,reported_numops_0,1541,37.44321868916288,21.219987021414667,-16.223231667748216,23.052959501557634,24.299065420560748,1.2461059190031136,23.052959501557634,24.299065420560748,1.2461059190031136
binding_ep25_alpha1p00,chck82,eval,reported_numops_1,1274,15.85557299843014,16.483516483516482,0.627943485086341,25.570032573289904,26.058631921824105,0.4885993485342013,32.22591362126246,32.55813953488372,0.3322259136212651
binding_ep25_alpha1p00,chck82,eval,reported_numops_2,1217,22.67871815940838,20.37797863599014,-2.3007395234182404,33.48623853211009,32.415902140672785,-1.0703363914373085,35.54216867469879,32.83132530120482,-2.7108433734939723
binding_ep25_alpha1p00,chck82,eval,reported_numops_3,1240,28.548387096774192,24.516129032258064,-4.032258064516128,36.69467787114846,32.91316526610644,-3.7815126050420176,34.82428115015974,30.670926517571885,-4.153354632587856
binding_ep25_alpha1p00,chck82,eval,reported_numops_4,1175,31.148936170212767,29.27659574468085,-1.8723404255319167,36.627906976744185,34.593023255813954,-2.0348837209302317,34.95145631067961,29.12621359223301,-5.825242718446599
binding_ep25_alpha1p00,chck82,eval,reported_numops_5,333,34.83483483483484,27.32732732732733,-7.507507507507508,38.83495145631068,35.43689320388349,-3.398058252427184,21.818181818181817,40.0,18.181818181818183
binding_ep25_alpha1p00,chck82,eval,stale_available_not_gold,1221,27.436527436527438,25.470925470925472,-1.9656019656019659,34.948604992657856,32.452276064610864,-2.4963289280469922,32.0,28.727272727272727,-3.2727272727272734
binding_ep25_alpha1p00,chck82,eval,total_ops_0,304,35.19736842105263,23.68421052631579,-11.513157894736839,nan,nan,nan,nan,nan,nan
binding_ep25_alpha1p00,chck82,eval,total_ops_1,331,33.53474320241692,23.564954682779454,-9.969788519637465,13.66906474820144,12.949640287769784,-0.7194244604316555,11.764705882352942,11.764705882352942,0.0
binding_ep25_alpha1p00,chck82,eval,total_ops_10,733,26.330150068212824,22.237380627557982,-4.092769440654841,38.17204301075269,34.40860215053763,-3.7634408602150557,39.39393939393939,36.96969696969697,-2.424242424242422
binding_ep25_alpha1p00,chck82,eval,total_ops_11,828,26.207729468599034,24.516908212560388,-1.690821256038646,35.294117647058826,34.841628959276015,-0.4524886877828109,35.84905660377358,34.43396226415094,-1.415094339622641
binding_ep25_alpha1p00,chck82,eval,total_ops_12,919,27.20348204570185,23.177366702937977,-4.026115342763873,38.513513513513516,37.387387387387385,-1.126126126126131,35.294117647058826,35.294117647058826,0.0
binding_ep25_alpha1p00,chck82,eval,total_ops_2,339,30.088495575221238,22.4188790560472,-7.669616519174038,19.84732824427481,19.84732824427481,0.0,19.696969696969695,16.666666666666668,-3.0303030303030276
binding_ep25_alpha1p00,chck82,eval,total_ops_3,358,28.491620111731844,23.18435754189944,-5.307262569832403,20.0,22.77777777777778,2.7777777777777786,15.463917525773196,19.587628865979383,4.123711340206187
binding_ep25_alpha1p00,chck82,eval,total_ops_4,369,28.726287262872628,19.51219512195122,-9.214092140921409,24.56140350877193,28.07017543859649,3.508771929824558,26.436781609195403,29.885057471264368,3.4482758620689644
binding_ep25_alpha1p00,chck82,eval,total_ops_5,393,27.480916030534353,20.356234096692113,-7.12468193384224,32.402234636871505,30.16759776536313,-2.234636871508375,31.3953488372093,27.906976744186046,-3.488372093023255
binding_ep25_alpha1p00,chck82,eval,total_ops_6,446,28.026905829596412,22.42152466367713,-5.605381165919283,28.88888888888889,31.555555555555557,2.666666666666668,28.0,23.0,-5.0
binding_ep25_alpha1p00,chck82,eval,total_ops_7,508,25.984251968503937,21.25984251968504,-4.724409448818896,31.417624521072796,23.754789272030653,-7.662835249042143,27.19298245614035,27.19298245614035,0.0
binding_ep25_alpha1p00,chck82,eval,total_ops_8,592,27.7027027027027,21.4527027027027,-6.25,37.62057877813505,32.79742765273312,-4.823151125401928,37.5,30.0,-7.5
binding_ep25_alpha1p00,chck82,eval,total_ops_9,660,26.363636363636363,22.575757575757574,-3.787878787878789,38.01169590643275,36.8421052631579,-1.1695906432748515,37.8698224852071,39.64497041420118,1.7751479289940804
binding_ep25_alpha1p00,chck82,eval,type_ambiref,2315,25.91792656587473,21.123110151187905,-4.794816414686824,34.790528233151186,31.420765027322403,-3.3697632058287823,34.81624758220503,33.26885880077369,-1.5473887814313372
binding_ep25_alpha1p00,chck82,eval,type_move_contents,2227,29.636281993713517,23.215087561742255,-6.421194431971262,29.81783317353787,28.187919463087248,-1.629913710450623,26.789366053169733,23.312883435582823,-3.4764826175869104
binding_ep25_alpha1p00,chck82,eval,type_regular,2238,28.194816800714925,23.14566577301162,-5.0491510277033065,33.23863636363637,33.80681818181818,0.568181818181813,32.758620689655174,33.9080459770115,1.1494252873563227
coherent86,chck82,eval,ALL,6780,27.89085545722714,27.831858407079647,-0.05899705014749301,32.655614638723804,32.87456990928996,0.2189552705661555,31.544502617801047,31.93717277486911,0.3926701570680642
coherent86,chck82,eval,lastop_affects_query,1850,30.37837837837838,30.43243243243243,0.054054054054052614,32.5945945945946,32.810810810810814,0.21621621621621756,22.65193370165746,24.30939226519337,1.6574585635359114
coherent86,chck82,eval,lastop_not_query,4930,26.95740365111562,26.855983772819474,-0.10141987829614507,32.73942093541203,32.962138084632514,0.22271714922048602,32.73942093541203,32.962138084632514,0.22271714922048602
coherent86,chck82,eval,lastop_recency_gold,1850,30.37837837837838,30.43243243243243,0.054054054054052614,32.5945945945946,32.810810810810814,0.21621621621621756,22.65193370165746,24.30939226519337,1.6574585635359114
coherent86,chck82,eval,lastop_recency_not_gold,1347,24.72160356347439,24.72160356347439,0.0,32.73942093541203,32.962138084632514,0.22271714922048602,32.73942093541203,32.962138084632514,0.22271714922048602
coherent86,chck82,eval,lastop_recency_not_gold_available,1528,24.541884816753928,24.607329842931936,0.06544502617800774,34.29319371727749,34.75130890052356,0.4581151832460719,31.544502617801047,31.93717277486911,0.3926701570680642
coherent86,chck82,eval,rel1_postrel_ops0,345,19.71014492753623,19.130434782608695,-0.5797101449275353,20.28985507246377,19.71014492753623,-0.5797101449275388,8.695652173913043,8.695652173913043,0.0
coherent86,chck82,eval,rel1_postrel_ops_gt0,978,15.74642126789366,16.05316973415133,0.30674846625766783,33.673469387755105,34.35374149659864,0.680272108843532,33.673469387755105,34.35374149659864,0.680272108843532
coherent86,chck82,eval,rel1_stale_available_not_gold,16,31.25,31.25,0.0,57.142857142857146,57.142857142857146,0.0,16.666666666666668,16.666666666666668,0.0
coherent86,chck82,eval,rel2_postrel_ops0,391,27.877237851662404,29.41176470588235,1.5345268542199477,29.66751918158568,31.202046035805626,1.5345268542199477,16.27906976744186,16.27906976744186,0.0
coherent86,chck82,eval,rel2_postrel_ops_gt0,875,21.02857142857143,20.685714285714287,-0.34285714285714164,38.56655290102389,38.225255972696246,-0.3412969283276439,38.56655290102389,38.225255972696246,-0.3412969283276439
coherent86,chck82,eval,rel2_stale_available_not_gold,489,21.676891615541923,22.494887525562373,0.8179959100204499,32.967032967032964,34.065934065934066,1.098901098901102,35.09933774834437,35.09933774834437,0.0
coherent86,chck82,eval,rel3_postrel_ops0,469,32.6226012793177,32.19616204690831,-0.4264392324093862,36.46055437100213,36.46055437100213,0.0,26.865671641791046,29.850746268656717,2.9850746268656714
coherent86,chck82,eval,rel3_postrel_ops_gt0,761,24.83574244415243,24.441524310118265,-0.3942181340341655,37.1900826446281,36.36363636363637,-0.8264462809917319,37.1900826446281,36.36363636363637,-0.8264462809917319
coherent86,chck82,eval,rel3_stale_available_not_gold,296,29.054054054054053,28.04054054054054,-1.0135135135135123,35.97560975609756,34.75609756097561,-1.2195121951219505,29.23076923076923,29.23076923076923,0.0
coherent86,chck82,eval,rel4_postrel_ops0,501,34.3313373253493,34.131736526946106,-0.19960079840319622,36.92614770459082,36.92614770459082,0.0,32.5,35.0,2.5
coherent86,chck82,eval,rel4_postrel_ops_gt0,611,30.114566284779052,30.27823240589198,0.16366612111292866,35.526315789473685,35.526315789473685,0.0,35.526315789473685,35.526315789473685,0.0
coherent86,chck82,eval,rel4_stale_available_not_gold,326,31.595092024539877,30.368098159509202,-1.2269938650306749,34.23913043478261,33.15217391304348,-1.0869565217391326,30.76923076923077,28.205128205128204,-2.5641025641025657
coherent86,chck82,eval,rel5_postrel_ops0,144,41.666666666666664,41.666666666666664,0.0,42.361111111111114,42.361111111111114,0.0,12.5,12.5,0.0
coherent86,chck82,eval,rel5_postrel_ops_gt0,164,25.0,25.609756097560975,0.6097560975609753,24.444444444444443,26.666666666666668,2.222222222222225,24.444444444444443,26.666666666666668,2.222222222222225
coherent86,chck82,eval,rel5_stale_available_not_gold,94,37.234042553191486,39.361702127659576,2.1276595744680904,41.509433962264154,41.509433962264154,0.0,21.428571428571427,21.428571428571427,0.0
coherent86,chck82,eval,rel_eq0,1541,37.44321868916288,37.18364698247891,-0.2595717066839711,23.052959501557634,23.98753894080997,0.9345794392523352,23.052959501557634,23.98753894080997,0.9345794392523352
coherent86,chck82,eval,rel_eq0_irrelevant_ops_1,257,38.91050583657587,38.521400778210115,-0.3891050583657574,12.307692307692308,12.307692307692308,0.0,12.307692307692308,12.307692307692308,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_10,36,25.0,27.77777777777778,2.7777777777777786,41.666666666666664,50.0,8.333333333333336,41.666666666666664,50.0,8.333333333333336
coherent86,chck82,eval,rel_eq0_irrelevant_ops_11,32,28.125,25.0,-3.125,30.0,30.0,0.0,30.0,30.0,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_12,30,23.333333333333332,26.666666666666668,3.3333333333333357,25.0,25.0,0.0,25.0,25.0,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_1to3,641,39.0015600624025,38.68954758190328,-0.31201248049922015,16.265060240963855,16.265060240963855,0.0,16.265060240963855,16.265060240963855,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_2,212,39.15094339622642,39.62264150943396,0.4716981132075446,23.25581395348837,23.25581395348837,0.0,23.25581395348837,23.25581395348837,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_3,172,38.95348837209303,37.7906976744186,-1.1627906976744242,15.517241379310345,15.517241379310345,0.0,15.517241379310345,15.517241379310345,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_4,131,39.69465648854962,40.458015267175576,0.7633587786259568,23.68421052631579,23.68421052631579,0.0,23.68421052631579,23.68421052631579,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_4to6,323,43.03405572755418,42.10526315789474,-0.9287925696594428,27.63157894736842,28.94736842105263,1.3157894736842088,27.63157894736842,28.94736842105263,1.3157894736842088
coherent86,chck82,eval,rel_eq0_irrelevant_ops_5,104,44.23076923076923,41.34615384615385,-2.884615384615387,39.130434782608695,43.47826086956522,4.347826086956523,39.130434782608695,43.47826086956522,4.347826086956523
coherent86,chck82,eval,rel_eq0_irrelevant_ops_6,88,46.59090909090909,45.45454545454545,-1.1363636363636402,20.0,20.0,0.0,20.0,20.0,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_7,66,28.78787878787879,27.272727272727273,-1.5151515151515156,30.434782608695652,34.78260869565217,4.34782608695652,30.434782608695652,34.78260869565217,4.34782608695652
coherent86,chck82,eval,rel_eq0_irrelevant_ops_8,63,28.571428571428573,28.571428571428573,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,46.666666666666664,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_9,46,41.30434782608695,41.30434782608695,0.0,20.0,20.0,0.0,20.0,20.0,0.0
coherent86,chck82,eval,rel_eq0_irrelevant_ops_ge7,273,29.67032967032967,29.67032967032967,0.0,32.91139240506329,35.44303797468354,2.5316455696202524,32.91139240506329,35.44303797468354,2.5316455696202524
coherent86,chck82,eval,rel_eq0_irrelevant_ops_gt0,1237,37.99514955537591,37.5909458367017,-0.4042037186742107,23.052959501557634,23.98753894080997,0.9345794392523352,23.052959501557634,23.98753894080997,0.9345794392523352
coherent86,chck82,eval,rel_eq0_total_ops0,304,35.19736842105263,35.526315789473685,0.3289473684210549,nan,nan,nan,nan,nan,nan
coherent86,chck82,eval,rel_ge1,5239,25.081122351593816,25.081122351593816,0.0,33.72739916550765,33.866481223922115,0.1390820584144663,33.80281690140845,34.05136702568351,0.24855012427506296
coherent86,chck82,eval,rel_ge1_postrel_ops0,1850,30.37837837837838,30.43243243243243,0.054054054054052614,32.5945945945946,32.810810810810814,0.21621621621621756,22.65193370165746,24.30939226519337,1.6574585635359114
coherent86,chck82,eval,rel_ge1_postrel_ops_0,1850,30.37837837837838,30.43243243243243,0.054054054054052614,32.5945945945946,32.810810810810814,0.21621621621621756,22.65193370165746,24.30939226519337,1.6574585635359114
coherent86,chck82,eval,rel_ge1_postrel_ops_1,1200,27.166666666666668,27.166666666666668,0.0,30.89430894308943,30.352303523035232,-0.542005420054199,30.89430894308943,30.352303523035232,-0.542005420054199
coherent86,chck82,eval,rel_ge1_postrel_ops_10,15,6.666666666666667,6.666666666666667,0.0,20.0,20.0,0.0,20.0,20.0,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_11,6,0.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_2,817,24.23500611995104,23.990208078335375,-0.24479804161566676,38.8235294117647,38.03921568627451,-0.7843137254901933,38.8235294117647,38.03921568627451,-0.7843137254901933
coherent86,chck82,eval,rel_ge1_postrel_ops_3,513,23.391812865497077,23.976608187134502,0.5847953216374258,39.49044585987261,40.76433121019108,1.2738853503184728,39.49044585987261,40.76433121019108,1.2738853503184728
coherent86,chck82,eval,rel_ge1_postrel_ops_4,343,14.868804664723031,14.577259475218659,-0.29154518950437236,43.39622641509434,45.283018867924525,1.8867924528301856,43.39622641509434,45.283018867924525,1.8867924528301856
coherent86,chck82,eval,rel_ge1_postrel_ops_5,214,11.214953271028037,10.74766355140187,-0.4672897196261676,28.571428571428573,28.571428571428573,0.0,28.571428571428573,28.571428571428573,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_6,143,12.587412587412587,13.286713286713287,0.6993006993007,37.5,37.5,0.0,37.5,37.5,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_7,75,8.0,6.666666666666667,-1.333333333333333,21.73913043478261,21.73913043478261,0.0,21.73913043478261,21.73913043478261,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_8,40,17.5,17.5,0.0,38.46153846153846,38.46153846153846,0.0,38.46153846153846,38.46153846153846,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_9,23,4.3478260869565215,4.3478260869565215,0.0,66.66666666666667,66.66666666666667,0.0,66.66666666666667,66.66666666666667,0.0
coherent86,chck82,eval,rel_ge1_postrel_ops_gt0,3389,22.18943641192092,22.159929182649748,-0.029507229271171553,35.76998050682261,35.76998050682261,0.0,35.76998050682261,35.76998050682261,0.0
coherent86,chck82,eval,rel_ge3,2650,30.150943396226417,30.0,-0.15094339622641684,36.83193818415969,36.767546683837736,-0.06439150032195329,33.75451263537906,34.11552346570397,0.3610108303249149
coherent86,chck82,eval,rel_ge3_postrel_ops0,1114,34.56014362657091,34.29084380610413,-0.26929982046678447,37.432675044883304,37.432675044883304,0.0,27.82608695652174,30.434782608695652,2.608695652173914
coherent86,chck82,eval,rel_ge3_postrel_ops_gt0,1536,26.953125,26.888020833333332,-0.06510416666666785,35.30751708428246,35.07972665148064,-0.2277904328018181,35.30751708428246,35.07972665148064,-0.2277904328018181
coherent86,chck82,eval,rel_updates_0,1541,37.44321868916288,37.18364698247891,-0.2595717066839711,23.052959501557634,23.98753894080997,0.9345794392523352,23.052959501557634,23.98753894080997,0.9345794392523352
coherent86,chck82,eval,rel_updates_1,1323,16.780045351473923,16.855631141345427,0.07558578987150355,26.447574334898277,26.447574334898277,0.0,31.861198738170348,32.49211356466877,0.6309148264984223
coherent86,chck82,eval,rel_updates_2,1266,23.143759873617693,23.380726698262244,0.23696682464455066,33.47953216374269,34.21052631578947,0.7309941520467831,35.714285714285715,35.416666666666664,-0.297619047619051
