overlap_bin,token_class,contrast,estimand,n_pairs,mean_difference,se_pair_difference,fraction_positive
medium,ALL,VminusC,gain_T_vs_U,400,0.07335073308455321,0.05361447968878016,0.5425
medium,ALL,VminusC,gain_T_vs_N,400,0.06465545204738497,0.05243565084788395,0.5325
medium,ALL,VminusC,gain_U_vs_N,400,-0.008695281037168266,0.03177222312252449,0.47
medium,ALL,HVminusC,gain_T_vs_U,400,0.0006238001353510248,0.04825583345674297,0.5075
medium,ALL,HVminusC,gain_T_vs_N,400,-0.027947425516673893,0.04526650106294863,0.49
medium,ALL,HVminusC,gain_U_vs_N,400,-0.028571225652024933,0.02845911684188096,0.48
medium,ALL,HVminusV,gain_T_vs_U,400,-0.07272693294920222,0.04997124612719867,0.4825
medium,ALL,HVminusV,gain_T_vs_N,400,-0.09260287756405887,0.049207137242671714,0.4725
medium,ALL,HVminusV,gain_U_vs_N,400,-0.019875944614856655,0.030745005456647996,0.465
medium,ALL,VminusHV,gain_T_vs_U,400,0.07272693294920222,0.04997124612719867,0.5175
medium,ALL,VminusHV,gain_T_vs_N,400,0.09260287756405887,0.049207137242671714,0.5275
medium,ALL,VminusHV,gain_U_vs_N,400,0.019875944614856655,0.030745005456647996,0.535
medium,ALL,HMminusC,gain_T_vs_U,400,0.04208665374712536,0.05488221722958878,0.4975
medium,ALL,HMminusC,gain_T_vs_N,400,-0.028357411339262978,0.052857263623706116,0.45
medium,ALL,HMminusC,gain_U_vs_N,400,-0.07044406508638834,0.03175326465620294,0.4525
medium,ALL,HMminusHV,gain_T_vs_U,400,0.041462853611774333,0.05257808401496165,0.515
medium,ALL,HMminusHV,gain_T_vs_N,400,-0.0004099858225890873,0.04945636290386455,0.5
medium,ALL,HMminusHV,gain_U_vs_N,400,-0.041872839434363415,0.02978077882163937,0.4575
medium,ALL,HVminusHM,gain_T_vs_U,400,-0.041462853611774333,0.05257808401496165,0.485
medium,ALL,HVminusHM,gain_T_vs_N,400,0.0004099858225890873,0.04945636290386455,0.5
medium,ALL,HVminusHM,gain_U_vs_N,400,0.041872839434363415,0.02978077882163937,0.5425
medium,ALL,HMminusV,gain_T_vs_U,400,-0.03126407933742789,0.05093394330853087,0.4725
medium,ALL,HMminusV,gain_T_vs_N,400,-0.09301286338664796,0.05211945872808268,0.4325
medium,ALL,HMminusV,gain_U_vs_N,400,-0.061748784049220067,0.028316513105039243,0.4225
medium,ALL,HMminusR,gain_T_vs_U,400,0.08374199302324388,0.05081131833812337,0.515
medium,ALL,HMminusR,gain_T_vs_N,400,-0.0013921786101552059,0.04941416990326,0.49
medium,ALL,HMminusR,gain_U_vs_N,400,-0.08513417163339909,0.02790762913746015,0.4325
medium,nonoverlap,RminusC,gain_T_vs_U,400,-0.22896590454969556,0.05823372229153283,0.4025
medium,nonoverlap,RminusC,gain_T_vs_N,400,-0.18554610811755992,0.05760304424447739,0.4375
medium,nonoverlap,RminusC,gain_U_vs_N,400,0.04341979643213563,0.030654990847507065,0.5125
medium,nonoverlap,VminusC,gain_T_vs_U,400,-0.04211012681402887,0.06399467728939774,0.485
medium,nonoverlap,VminusC,gain_T_vs_N,400,-0.044461116188516205,0.06299543570881903,0.505
medium,nonoverlap,VminusC,gain_U_vs_N,400,-0.0023509893744873534,0.031367676337202305,0.485
medium,nonoverlap,HVminusC,gain_T_vs_U,400,-0.08447817230635944,0.05878120618246837,0.445
medium,nonoverlap,HVminusC,gain_T_vs_N,400,-0.10021342412180577,0.05708581240269415,0.4775
medium,nonoverlap,HVminusC,gain_U_vs_N,400,-0.015735251815446348,0.03071916616291744,0.48
medium,nonoverlap,HVminusV,gain_T_vs_U,400,-0.04236804549233056,0.056364300922713086,0.475
medium,nonoverlap,HVminusV,gain_T_vs_N,400,-0.05575230793328958,0.05560698283338126,0.4625
medium,nonoverlap,HVminusV,gain_U_vs_N,400,-0.013384262440958992,0.030503066772378646,0.4925
medium,nonoverlap,VminusHV,gain_T_vs_U,400,0.04236804549233056,0.056364300922713086,0.525
medium,nonoverlap,VminusHV,gain_T_vs_N,400,0.05575230793328958,0.05560698283338126,0.5375
medium,nonoverlap,VminusHV,gain_U_vs_N,400,0.013384262440958992,0.030503066772378646,0.5075
medium,nonoverlap,HMminusC,gain_T_vs_U,400,-0.16720817308407276,0.06404543739020646,0.455
medium,nonoverlap,HMminusC,gain_T_vs_N,400,-0.2740933440090157,0.06368246317299739,0.395
medium,nonoverlap,HMminusC,gain_U_vs_N,400,-0.10688517092494294,0.034208527289278354,0.455
medium,nonoverlap,HMminusHV,gain_T_vs_U,400,-0.08273000077771332,0.06004080347255299,0.45
medium,nonoverlap,HMminusHV,gain_T_vs_N,400,-0.1738799198872099,0.06026846552979646,0.4275
medium,nonoverlap,HMminusHV,gain_U_vs_N,400,-0.09114991910949659,0.03085179499906484,0.435
medium,nonoverlap,HVminusHM,gain_T_vs_U,400,0.08273000077771332,0.06004080347255299,0.55
medium,nonoverlap,HVminusHM,gain_T_vs_N,400,0.1738799198872099,0.06026846552979646,0.5725
medium,nonoverlap,HVminusHM,gain_U_vs_N,400,0.09114991910949659,0.03085179499906484,0.565
medium,nonoverlap,HMminusV,gain_T_vs_U,400,-0.1250980462700439,0.060473659083896625,0.44
medium,nonoverlap,HMminusV,gain_T_vs_N,400,-0.2296322278204995,0.0622325130252227,0.425
medium,nonoverlap,HMminusV,gain_U_vs_N,400,-0.10453418155045557,0.030854517513196088,0.4525
medium,nonoverlap,HMminusR,gain_T_vs_U,400,0.0617577314656228,0.05658109920042505,0.505
medium,nonoverlap,HMminusR,gain_T_vs_N,400,-0.08854723589145579,0.05756238243407458,0.47
medium,nonoverlap,HMminusR,gain_U_vs_N,400,-0.15030496735707857,0.028617618171474186,0.415
medium,overlap,RminusC,gain_T_vs_U,400,0.14565522599745842,0.08240815546488575,0.57
medium,overlap,RminusC,gain_T_vs_N,400,0.13161564265934436,0.07996335134343859,0.5775
medium,overlap,RminusC,gain_U_vs_N,400,-0.014039583338114113,0.04971273550251859,0.5225
medium,overlap,VminusC,gain_T_vs_U,400,0.1888115929831353,0.08725783573722175,0.5625
medium,overlap,VminusC,gain_T_vs_N,400,0.17377202028328612,0.08660415676783961,0.5875
medium,overlap,VminusC,gain_U_vs_N,400,-0.015039572699849187,0.054308364415601905,0.495
medium,overlap,HVminusC,gain_T_vs_U,400,0.08572577257706143,0.07955624473508922,0.5225
medium,overlap,HVminusC,gain_T_vs_N,400,0.04431857308845797,0.07382914021529731,0.5325
medium,overlap,HVminusC,gain_U_vs_N,400,-0.04140719948860351,0.048810284628892815,0.49
medium,overlap,HVminusV,gain_T_vs_U,400,-0.10308582040607385,0.08225692286646727,0.4725
medium,overlap,HVminusV,gain_T_vs_N,400,-0.12945344719482818,0.08201550729061549,0.465
medium,overlap,HVminusV,gain_U_vs_N,400,-0.026367626788754324,0.05327745825619604,0.4725
medium,overlap,VminusHV,gain_T_vs_U,400,0.10308582040607385,0.08225692286646727,0.5275
medium,overlap,VminusHV,gain_T_vs_N,400,0.12945344719482818,0.08201550729061549,0.535
medium,overlap,VminusHV,gain_U_vs_N,400,0.026367626788754324,0.05327745825619604,0.5275
medium,overlap,HMminusC,gain_T_vs_U,400,0.25138148057832344,0.08844447391232632,0.535
medium,overlap,HMminusC,gain_T_vs_N,400,0.21737852133048974,0.08655769872454425,0.5375
medium,overlap,HMminusC,gain_U_vs_N,400,-0.034002959247833725,0.052031127241133936,0.4825
medium,overlap,HMminusHV,gain_T_vs_U,400,0.16565570800126203,0.08170370765542997,0.54
medium,overlap,HMminusHV,gain_T_vs_N,400,0.17305994824203175,0.07825927556184634,0.5425
medium,overlap,HMminusHV,gain_U_vs_N,400,0.007404240240769761,0.048315803515352466,0.49
medium,overlap,HVminusHM,gain_T_vs_U,400,-0.16565570800126203,0.08170370765542997,0.46
medium,overlap,HVminusHM,gain_T_vs_N,400,-0.17305994824203175,0.07825927556184634,0.4575
medium,overlap,HVminusHM,gain_U_vs_N,400,-0.007404240240769761,0.048315803515352466,0.51
medium,overlap,HMminusV,gain_T_vs_U,400,0.06256988759518814,0.07875558243574408,0.495
medium,overlap,HMminusV,gain_T_vs_N,400,0.04360650104720356,0.08050555476561948,0.4875
medium,overlap,HMminusV,gain_U_vs_N,400,-0.018963386547984563,0.04806247836677868,0.485
medium,overlap,HMminusR,gain_T_vs_U,400,0.10572625458086499,0.08082632921967584,0.53
medium,overlap,HMminusR,gain_T_vs_N,400,0.08576287867114538,0.07864865951436562,0.465
medium,overlap,HMminusR,gain_U_vs_N,400,-0.019963375909719625,0.048241752264690976,0.4825
