arm_key,basin,data_arm,seed,checkpoint,words,predictions,group,numops_group,split_group,official_style_entity_score,micro_accuracy,micro_n,subtask_count,n_rows,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,0.18110236220472442,,,1,18.11023622047244,508,0.18110236220472442,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,0.20475926950747095,,,5,20.454707188902614,1807,0.20475926950747095,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,0.1747095621090259,,,6,17.733200349588802,2238,0.1747095621090259,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,0.16247582205029013,,,1,16.247582205029012,517,0.16247582205029013,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,0.17838466008134804,,,5,18.030323978500757,1721,0.17838466008134804,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,0.15806017063313876,,,6,16.16668815772889,2227,0.15806017063313876,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,0.1744186046511628,,,1,17.441860465116278,516,0.1744186046511628,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,0.15312682641729983,,,5,15.91165369625141,1711,0.15312682641729983,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,24.81612755721718,0.23908554572271387,6780,18,,,,,
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,0.2446463335496431,,,3,24.441509973639153,1541,0.2446463335496431,0.0
