dataset,model,task_id,pair_id,split,axis,semantic_label,condition,expected_margin,parent_expected_margin,delta_vs_parent,expected_correct,parent_expected_correct,changed_correctness_vs_parent,frame
models,compact_wordmatched,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_altered,-0.06786947590964187,-0.05867788905189153,-0.009191586857750345,False,False,False,The unseen scandal involved about [ANS] young people.
models,compact_wordmatched,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,no_source,-0.006286447956448615,-0.016871228104546,0.010584780148097384,False,False,False,The unseen scandal involved about [ANS] young people.
models,compact_wordmatched,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_original,1.1335690014141921,1.0090490147094464,0.12451998670474573,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,compact_wordmatched,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_altered,0.8069586937171629,0.8027347049431963,0.004223988773966569,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,compact_wordmatched,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,no_source,0.09518630164010178,0.09605595611390627,-0.0008696544738044931,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,compact_wordmatched,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_original,6.792471079155803,6.652771096676588,0.13969998247921467,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,compact_wordmatched,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_altered,5.9769230261445045,5.908722737804055,0.06820028834044933,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,compact_wordmatched,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,no_source,1.1985969543457031,1.3670988082885742,-0.1685018539428711,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,compact_wordmatched,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_original,14.510517712527264,14.015640518783282,0.49487719374398154,True,True,False,Von Brunn briefly worked for [ANS] Press.
models,compact_wordmatched,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_altered,13.812794360332191,13.538357891142368,0.2744364691898227,True,True,False,Von Brunn briefly worked for [ANS] Press.
models,compact_wordmatched,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,no_source,-0.5414390563964835,-0.6775708198547372,0.13613176345825373,False,False,False,Von Brunn briefly worked for [ANS] Press.
models,compact_wordmatched,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_original,11.451164372265339,11.188800428062677,0.2623639442026615,True,True,False,Temporary traffic lights were at Taylor's [ANS].
models,compact_wordmatched,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_altered,8.765717893838882,8.277270153164864,0.48844774067401886,True,True,False,Temporary traffic lights were at Taylor's [ANS].
models,compact_wordmatched,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,no_source,-0.5791358947753906,-0.5369291305541992,-0.042206764221191406,False,False,False,Temporary traffic lights were at Taylor's [ANS].
models,compact_wordmatched,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_original,8.546066733077168,8.135996174067259,0.41007055900990963,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,compact_wordmatched,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_altered,5.659002304077148,5.7448054030537605,-0.08580309897661209,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,compact_wordmatched,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,no_source,2.7747825384140015,2.7136733531951904,0.061109185218811035,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,current_equal_epoch,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_original,3.416777415201068,3.288774363230914,0.12800305197015405,True,True,False,Gas prices were rising by [ANS] in March.
models,current_equal_epoch,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_altered,3.562459310516715,3.213369940407574,0.3490893701091409,True,True,False,Gas prices were rising by [ANS] in March.
models,current_equal_epoch,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,no_source,-0.038187265396118164,-0.0010848045349121094,-0.037102460861206055,False,False,False,Gas prices were rising by [ANS] in March.
models,current_equal_epoch,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_original,4.544233325868845,4.601138934493065,-0.056905608624219894,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
models,current_equal_epoch,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_altered,3.2588711231946945,3.4125957414507866,-0.15372461825609207,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
models,current_equal_epoch,h02_rating,rw_000248,held_source,quantity,correspondence_repair,no_source,-0.41297245025634766,-0.4940546751022339,0.08108222484588623,False,False,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
models,current_equal_epoch,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_original,-1.92604144414266,-2.1133084297180176,0.18726698557535748,False,False,False,The protest period was [ANS].
models,current_equal_epoch,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_altered,2.106799443562826,2.28946034113566,-0.1826608975728341,True,True,False,The protest period was [ANS].
models,current_equal_epoch,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,no_source,-2.241729497909546,-2.4035154183705654,0.16178592046101947,False,False,False,The protest period was [ANS].
models,current_equal_epoch,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_original,7.313271384919062,7.242366889491677,0.07090449542738497,True,True,False,On Saturday he ate a piece of cherry [ANS].
models,current_equal_epoch,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_altered,1.3518504798412323,1.5287733376026154,-0.17692285776138306,True,True,False,On Saturday he ate a piece of cherry [ANS].
models,current_equal_epoch,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,no_source,3.3601368963718414,3.2421073019504547,0.11802959442138672,True,True,False,On Saturday he ate a piece of cherry [ANS].
models,current_equal_epoch,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_original,1.998263955116272,2.1174460276961327,-0.11918207257986069,True,True,False,The seizure involved [ANS] eagle feathers.
models,current_equal_epoch,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_altered,1.9627276435494423,2.0267648175358772,-0.06403717398643494,True,True,False,The seizure involved [ANS] eagle feathers.
models,current_equal_epoch,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,no_source,-0.03870391845703125,0.027637958526611328,-0.06634187698364258,False,True,True,The seizure involved [ANS] eagle feathers.
models,current_equal_epoch,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_original,11.789906937628984,12.131645694375038,-0.3417387567460537,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
models,current_equal_epoch,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_altered,10.425213833339512,10.24143810197711,0.18377573136240244,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
models,current_equal_epoch,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,no_source,-0.021401405334472656,0.4502220153808594,-0.47162342071533203,False,True,True,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
models,current_equal_epoch,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_original,5.1193475453183055,4.469224983593449,0.6501225617248565,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
models,current_equal_epoch,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_altered,5.527312455698848,5.688013991340995,-0.16070153564214706,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
models,current_equal_epoch,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,no_source,1.5213572978973389,1.3942824602127075,0.12707483768463135,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
models,current_equal_epoch,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_original,1.2886273944750428,1.271384664811194,0.017242729663848877,True,True,False,The Navarino event occurred on October 20 [ANS].
models,current_equal_epoch,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_altered,0.9248409029096365,0.9328751619905233,-0.00803425908088684,True,True,False,The Navarino event occurred on October 20 [ANS].
models,current_equal_epoch,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,no_source,0.07915925979614258,0.07926082611083984,-0.00010156631469726562,True,True,False,The Navarino event occurred on October 20 [ANS].
models,current_equal_epoch,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_original,11.272439181804657,10.820921704173088,0.4515174776315689,True,True,False,Skelton Village's north part had extreme environmental [ANS].
models,current_equal_epoch,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_altered,5.0658769607543945,5.394478917121887,-0.3286019563674927,True,True,False,Skelton Village's north part had extreme environmental [ANS].
models,current_equal_epoch,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,no_source,1.5690059661865234,1.2364788055419922,0.33252716064453125,True,True,False,Skelton Village's north part had extreme environmental [ANS].
models,current_equal_epoch,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_original,6.202329663559794,6.098731787875295,0.10359787568449974,True,True,False,The theology dean worked at Baku State [ANS].
models,current_equal_epoch,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_altered,4.864719249308109,4.938154328614473,-0.07343507930636406,True,True,False,The theology dean worked at Baku State [ANS].
models,current_equal_epoch,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,no_source,2.295831561088562,2.05633544921875,0.239496111869812,True,True,False,The theology dean worked at Baku State [ANS].
models,current_equal_epoch,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,source_original,12.523041188716888,12.583666376769543,-0.060625188052654266,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
models,current_equal_epoch,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,source_altered,8.357757203280926,8.103562377393246,0.25419482588768005,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
models,current_equal_epoch,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,no_source,4.792811155319214,4.911312103271484,-0.11850094795227051,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
models,current_equal_epoch,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,source_original,-0.919947624206543,-0.4724264144897461,-0.4475212097167969,False,False,False,The number of Protestants murdered in the outbreak was [ANS].
models,current_equal_epoch,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,source_altered,4.5211182832717896,4.279818534851074,0.24129974842071533,True,True,False,The number of Protestants murdered in the outbreak was [ANS].
models,current_equal_epoch,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,no_source,-0.9634742736816406,-0.8904247283935547,-0.07304954528808594,False,False,False,The number of Protestants murdered in the outbreak was [ANS].
models,current_equal_epoch,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,source_original,12.451107054948807,12.623037829995155,-0.17193077504634857,True,True,False,Ed Manning was a professional and college [ANS].
models,current_equal_epoch,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,source_altered,3.848397836089134,3.451741457916796,0.396656378172338,True,True,False,Ed Manning was a professional and college [ANS].
models,current_equal_epoch,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,no_source,2.7501416206359863,3.0325355529785156,-0.2823939323425293,True,True,False,Ed Manning was a professional and college [ANS].
models,current_equal_epoch,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,source_original,4.551791153848171,4.340049609541893,0.21174154430627823,True,True,False,The speaker went to Mass that [ANS].
models,current_equal_epoch,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,source_altered,4.181922882795334,4.284880697727203,-0.1029578149318695,True,True,False,The speaker went to Mass that [ANS].
models,current_equal_epoch,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,no_source,0.5664043426513672,0.26169681549072266,0.30470752716064453,True,True,False,The speaker went to Mass that [ANS].
models,current_equal_epoch,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,source_original,4.330387115478516,4.336553573608398,-0.0061664581298828125,True,True,False,The tune could change from fast to [ANS].
models,current_equal_epoch,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,source_altered,0.3066110610961914,-0.07012701034545898,0.3767380714416504,True,False,True,The tune could change from fast to [ANS].
models,current_equal_epoch,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,no_source,3.751296043395996,3.8194937705993652,-0.06819772720336914,True,True,False,The tune could change from fast to [ANS].
models,current_equal_epoch,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,source_original,2.938370704650879,2.6001569032669067,0.33821380138397217,True,True,False,The Abingdon workers [ANS] to return.
models,current_equal_epoch,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,source_altered,5.544381141662598,6.587615802884102,-1.0432346612215042,True,True,False,The Abingdon workers [ANS] to return.
models,current_equal_epoch,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,no_source,-0.1925649642944336,-0.6829843521118164,0.4904193878173828,False,False,False,The Abingdon workers [ANS] to return.
models,current_equal_epoch,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,source_original,-1.5687389373779297,-2.1192550659179688,0.5505161285400391,False,False,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
models,current_equal_epoch,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,source_altered,4.569056510925293,4.752000331878662,-0.18294382095336914,True,True,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
models,current_equal_epoch,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,faithful_shortening,no_source,-2.9816551208496094,-3.132451057434082,0.15079593658447266,False,False,False,"After the barber shop, the route says to take the street [ANS] the barber shop."
models,current_equal_epoch,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,source_original,4.651069849729538,4.173375070095062,0.4776947796344757,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
models,current_equal_epoch,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,source_altered,3.5506858229637146,3.23770809173584,0.31297773122787476,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
models,current_equal_epoch,t10_clavering_number,rw2s1_005600,trained_content,quantity,faithful_shortening,no_source,0.523564338684082,0.6060686111450195,-0.0825042724609375,True,True,False,Clavering believed [ANS] was the perfect number of pupils.
models,current_equal_epoch,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,source_original,2.113504111766815,1.6191092729568481,0.49439483880996704,True,True,False,The horsemen lowered their [ANS].
models,current_equal_epoch,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,source_altered,1.886385440826416,2.012148857116699,-0.1257634162902832,True,True,False,The horsemen lowered their [ANS].
models,current_equal_epoch,t11_horsemen_weapon,rw2s1_015912,trained_content,object,faithful_shortening,no_source,-2.4375338554382324,-2.5396151542663574,0.102081298828125,False,False,False,The horsemen lowered their [ANS].
models,current_equal_epoch,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_original,0.05147741805939443,0.030935945964994715,0.020541472094399715,True,True,False,The unseen scandal involved about [ANS] young people.
models,current_equal_epoch,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,source_altered,-0.08028580035482125,-0.05867788905189153,-0.021607911302929717,False,False,False,The unseen scandal involved about [ANS] young people.
models,current_equal_epoch,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,faithful_shortening,no_source,0.0005072781017847472,-0.016871228104546,0.017378506206330746,True,False,True,The unseen scandal involved about [ANS] young people.
models,current_equal_epoch,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_original,1.0692898490621399,1.0090490147094464,0.06024083435269345,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,current_equal_epoch,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,source_altered,0.7000457471391807,0.8027347049431963,-0.10268895780401566,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,current_equal_epoch,t13_bank_threshold,rw_004509,trained_content,quantity,faithful_shortening,no_source,0.09302940538951332,0.09605595611390627,-0.0030265507243929513,True,True,False,Currency transaction reports were required for money worth [ANS] or more.
models,current_equal_epoch,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_original,6.461168320849538,6.652771096676588,-0.1916027758270502,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,current_equal_epoch,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,source_altered,5.770488545298576,5.908722737804055,-0.13823419250547886,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,current_equal_epoch,t14_radio_channel,rw_015472,trained_content,quantity_identifier,faithful_shortening,no_source,1.1819629669189453,1.3670988082885742,-0.1851358413696289,True,True,False,The Chris Evans Breakfast Show was on BBC Radio [ANS].
models,current_equal_epoch,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_original,14.39641723021244,14.015640518783282,0.38077671142915825,True,True,False,Von Brunn briefly worked for [ANS] Press.
models,current_equal_epoch,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,source_altered,13.523738559645912,13.538357891142368,-0.014619331496456667,True,True,False,Von Brunn briefly worked for [ANS] Press.
models,current_equal_epoch,t15_noontide_press,rw_017379,trained_content,institution,faithful_shortening,no_source,-0.5426541964213047,-0.6775708198547372,0.13491662343343247,False,False,False,Von Brunn briefly worked for [ANS] Press.
models,current_equal_epoch,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_original,11.16082912683487,11.188800428062677,-0.027971301227808,True,True,False,Temporary traffic lights were at Taylor's [ANS].
models,current_equal_epoch,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,source_altered,8.572444900870323,8.277270153164864,0.2951747477054596,True,True,False,Temporary traffic lights were at Taylor's [ANS].
models,current_equal_epoch,t16_taylor_location,rw_031652,trained_content,location,faithful_shortening,no_source,-0.812260627746582,-0.5369291305541992,-0.2753314971923828,False,False,False,Temporary traffic lights were at Taylor's [ANS].
models,current_equal_epoch,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_original,8.219929764047265,8.135996174067259,0.08393358998000622,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,current_equal_epoch,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,source_altered,5.438396289944649,5.7448054030537605,-0.3064091131091118,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,current_equal_epoch,t17_abraham_relation,rw_041183,trained_content,role_relation,faithful_shortening,no_source,2.745044708251953,2.7136733531951904,0.031371355056762695,True,True,False,Abraham married his beautiful [ANS] Sarai.
models,parent,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_original,3.288774363230914,3.288774363230914,0.0,True,True,False,Gas prices were rising by [ANS] in March.
models,parent,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,source_altered,3.213369940407574,3.213369940407574,0.0,True,True,False,Gas prices were rising by [ANS] in March.
models,parent,h01_gas_price,rw2s1_000216,held_source,quantity,supported_partial_view,no_source,-0.0010848045349121094,-0.0010848045349121094,0.0,False,False,False,Gas prices were rising by [ANS] in March.
models,parent,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_original,4.601138934493065,4.601138934493065,0.0,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
models,parent,h02_rating,rw_000248,held_source,quantity,correspondence_repair,source_altered,3.4125957414507866,3.4125957414507866,0.0,True,True,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
models,parent,h02_rating,rw_000248,held_source,quantity,correspondence_repair,no_source,-0.4940546751022339,-0.4940546751022339,0.0,False,False,False,Renee Schonfeld rated the film [ANS] out of 5 stars.
models,parent,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_original,-2.1133084297180176,-2.1133084297180176,0.0,False,False,False,The protest period was [ANS].
models,parent,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,source_altered,2.28946034113566,2.28946034113566,0.0,True,True,False,The protest period was [ANS].
models,parent,h03_protest_duration,rw_001604,held_source,quantity_time,altered_meaning,no_source,-2.4035154183705654,-2.4035154183705654,0.0,False,False,False,The protest period was [ANS].
models,parent,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_original,7.242366889491677,7.242366889491677,0.0,True,True,False,On Saturday he ate a piece of cherry [ANS].
models,parent,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,source_altered,1.5287733376026154,1.5287733376026154,0.0,True,True,False,On Saturday he ate a piece of cherry [ANS].
models,parent,h04_cherry_food,rw2s0_009985,held_source,object,information_losing_summary,no_source,3.2421073019504547,3.2421073019504547,0.0,True,True,False,On Saturday he ate a piece of cherry [ANS].
models,parent,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_original,2.1174460276961327,2.1174460276961327,0.0,True,True,False,The seizure involved [ANS] eagle feathers.
models,parent,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,source_altered,2.0267648175358772,2.0267648175358772,0.0,True,True,False,The seizure involved [ANS] eagle feathers.
models,parent,h05_eagle_feathers,rw2s1_013643,held_source,quantity,information_losing_summary,no_source,0.027637958526611328,0.027637958526611328,0.0,True,True,False,The seizure involved [ANS] eagle feathers.
models,parent,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_original,12.131645694375038,12.131645694375038,0.0,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
models,parent,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,source_altered,10.24143810197711,10.24143810197711,0.0,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
models,parent,h06_ramadan_food,rw2s1_017873,held_source,object,supported_partial_view,no_source,0.4502220153808594,0.4502220153808594,0.0,True,True,False,"At the end of Ramadan, Muslims received salt and pepper on a fruit [ANS]."
models,parent,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_original,4.469224983593449,4.469224983593449,0.0,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
models,parent,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,source_altered,5.688013991340995,5.688013991340995,0.0,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
models,parent,h07_modern_art_city,rw2s1_002259,held_source,location,supported_partial_view,no_source,1.3942824602127075,1.3942824602127075,0.0,True,True,False,The piece could go in the Museum of Modern Art in [ANS].
models,parent,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_original,1.271384664811194,1.271384664811194,0.0,True,True,False,The Navarino event occurred on October 20 [ANS].
models,parent,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,source_altered,0.9328751619905233,0.9328751619905233,0.0,True,True,False,The Navarino event occurred on October 20 [ANS].
models,parent,h08_navarino_year,rw2s0_004620,held_source,quantity_time,unclear,no_source,0.07926082611083984,0.07926082611083984,0.0,True,True,False,The Navarino event occurred on October 20 [ANS].
models,parent,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_original,10.820921704173088,10.820921704173088,0.0,True,True,False,Skelton Village's north part had extreme environmental [ANS].
models,parent,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,source_altered,5.394478917121887,5.394478917121887,0.0,True,True,False,Skelton Village's north part had extreme environmental [ANS].
models,parent,t01_skelton_value,rw2s0_002308,trained_content,property,faithful_shortening,no_source,1.2364788055419922,1.2364788055419922,0.0,True,True,False,Skelton Village's north part had extreme environmental [ANS].
models,parent,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_original,6.098731787875295,6.098731787875295,0.0,True,True,False,The theology dean worked at Baku State [ANS].
models,parent,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,source_altered,4.938154328614473,4.938154328614473,0.0,True,True,False,The theology dean worked at Baku State [ANS].
models,parent,t02_baku_institution,rw2s0_006924,trained_content,institution,faithful_shortening,no_source,2.05633544921875,2.05633544921875,0.0,True,True,False,The theology dean worked at Baku State [ANS].
models,parent,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,source_original,12.583666376769543,12.583666376769543,0.0,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
models,parent,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,source_altered,8.103562377393246,8.103562377393246,0.0,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
models,parent,t03_oil_object,rw2s0_010026,trained_content,object,faithful_shortening,no_source,4.911312103271484,4.911312103271484,0.0,True,True,False,Mosaddegh's policy was to nationalize Iran's oil [ANS].
models,parent,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,source_original,-0.4724264144897461,-0.4724264144897461,0.0,False,False,False,The number of Protestants murdered in the outbreak was [ANS].
models,parent,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,source_altered,4.279818534851074,4.279818534851074,0.0,True,True,False,The number of Protestants murdered in the outbreak was [ANS].
models,parent,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,faithful_shortening,no_source,-0.8904247283935547,-0.8904247283935547,0.0,False,False,False,The number of Protestants murdered in the outbreak was [ANS].
models,parent,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,source_original,12.623037829995155,12.623037829995155,0.0,True,True,False,Ed Manning was a professional and college [ANS].
models,parent,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,source_altered,3.451741457916796,3.451741457916796,0.0,True,True,False,Ed Manning was a professional and college [ANS].
models,parent,t05_manning_role,rw2s0_019304,trained_content,role,faithful_shortening,no_source,3.0325355529785156,3.0325355529785156,0.0,True,True,False,Ed Manning was a professional and college [ANS].
models,parent,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,source_original,4.340049609541893,4.340049609541893,0.0,True,True,False,The speaker went to Mass that [ANS].
models,parent,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,source_altered,4.284880697727203,4.284880697727203,0.0,True,True,False,The speaker went to Mass that [ANS].
models,parent,t06_mass_day,rw2s0_019852,trained_content,time,faithful_shortening,no_source,0.26169681549072266,0.26169681549072266,0.0,True,True,False,The speaker went to Mass that [ANS].
models,parent,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,source_original,4.336553573608398,4.336553573608398,0.0,True,True,False,The tune could change from fast to [ANS].
models,parent,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,source_altered,-0.07012701034545898,-0.07012701034545898,0.0,False,False,False,The tune could change from fast to [ANS].
models,parent,t07_music_change,rw2s0_020973,trained_content,ordered_change,faithful_shortening,no_source,3.8194937705993652,3.8194937705993652,0.0,True,True,False,The tune could change from fast to [ANS].
models,parent,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,source_original,2.6001569032669067,2.6001569032669067,0.0,True,True,False,The Abingdon workers [ANS] to return.
models,parent,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,source_altered,6.587615802884102,6.587615802884102,0.0,True,True,False,The Abingdon workers [ANS] to return.
models,parent,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,faithful_shortening,no_source,-0.6829843521118164,-0.6829843521118164,0.0,False,False,False,The Abingdon workers [ANS] to return.
