window,checkpoint,words,dose_name,dose,rho,metric,clean,view,repeat,V_minus_C,R_minus_C,V_minus_R,identity_residual,view_growth_vs_1x,repeat_growth_vs_1x,VR_growth_vs_1x,repeat_deterioration_component,view_growth_component,view_share_of_VR_growth,repeat_deterioration_share_of_VR_growth,family,mean,median,min,max,stdev,n,positive,negative
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,Reading,7.305,7.455,7.955,0.15000000000000036,0.6500000000000004,-0.5,0.0,-1.2850000000000001,-0.15499999999999936,-1.1300000000000008,0.15499999999999936,-1.2850000000000001,1.1371681415929198,-0.1371681415929197,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,cheap6_no_GlobalPIQA,42.4325,43.270833333333336,43.51083333333333,0.8383333333333383,1.0783333333333331,-0.23999999999999488,0.0,-0.514166666666668,0.12916666666666288,-0.6433333333333309,-0.12916666666666288,-0.514166666666668,0.7992227979274663,0.20077720207253374,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,cheap5_no_GlobalPIQA_Reading,49.458,50.434,50.622,0.9759999999999991,1.1640000000000015,-0.1880000000000024,0.0,-0.35999999999999943,0.18599999999999994,-0.5459999999999994,-0.18599999999999994,-0.35999999999999943,0.6593406593406591,0.34065934065934095,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,EWoK_plus_Entity_sum,73.53,76.19,77.3,2.6599999999999966,3.769999999999996,-1.1099999999999994,0.0,-1.2600000000000051,0.9599999999999937,-2.219999999999999,-0.9599999999999937,-1.2600000000000051,0.5675675675675702,0.43243243243242985,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,BLiMP,64.58,66.11,66.58,1.5300000000000011,2.0,-0.46999999999999886,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,Supplement,58.6,60.66,60.34,2.059999999999995,1.740000000000002,0.3199999999999932,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,EWoK,48.98,51.01,49.74,2.030000000000001,0.7600000000000051,1.269999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,Entity,24.73,27.06,26.42,2.3299999999999983,1.6900000000000013,0.639999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,COMPS,51.28,51.93,51.59,0.6499999999999986,0.3100000000000023,0.3399999999999963,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,Reading,7.4399999999999995,8.29,7.895,0.8499999999999996,0.45500000000000007,0.3949999999999996,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,cheap6_no_GlobalPIQA,42.60166666666667,44.17666666666666,43.76083333333334,1.5749999999999957,1.1591666666666711,0.4158333333333246,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,cheap5_no_GlobalPIQA_Reading,49.634,51.354,50.934000000000005,1.7199999999999989,1.3000000000000043,0.4199999999999946,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1,1.0,0.042352,EWoK_plus_Entity_sum,73.71,78.07,76.16,4.359999999999999,2.450000000000003,1.9099999999999966,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,BLiMP,64.58,67.21,66.26,2.6299999999999955,1.6800000000000068,0.9499999999999886,0.0,1.0999999999999943,-0.3199999999999932,1.4199999999999875,0.3199999999999932,1.0999999999999943,0.7746478873239465,0.2253521126760535,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,Supplement,58.6,58.84,57.0,0.240000000000002,-1.6000000000000014,1.8400000000000034,0.0,-1.8199999999999932,-3.3400000000000034,1.5200000000000102,3.3400000000000034,-1.8199999999999932,-1.197368421052619,2.197368421052619,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,EWoK,48.98,48.64,50.43,-0.3399999999999963,1.4500000000000028,-1.7899999999999991,0.0,-2.3699999999999974,0.6899999999999977,-3.059999999999995,-0.6899999999999977,-2.3699999999999974,0.774509803921569,0.225490196078431,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,Entity,24.73,28.98,27.58,4.25,2.849999999999998,1.4000000000000021,0.0,1.9200000000000017,1.1599999999999966,0.7600000000000051,-1.1599999999999966,1.9200000000000017,2.5263157894736694,-1.5263157894736694,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,COMPS,51.28,50.92,51.11,-0.35999999999999943,-0.1700000000000017,-0.18999999999999773,0.0,-1.009999999999998,-0.480000000000004,-0.529999999999994,0.480000000000004,-1.009999999999998,1.9056603773585084,-0.9056603773585082,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,Reading,7.4399999999999995,7.885,7.550000000000001,0.4450000000000003,0.11000000000000121,0.3349999999999991,0.0,-0.40499999999999936,-0.34499999999999886,-0.0600000000000005,0.34499999999999886,-0.40499999999999936,6.749999999999933,-5.749999999999933,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,cheap6_no_GlobalPIQA,42.60166666666667,43.74583333333334,43.321666666666665,1.1441666666666706,0.7199999999999989,0.4241666666666717,0.0,-0.4308333333333252,-0.43916666666667226,0.00833333333334707,0.43916666666667226,-0.4308333333333252,-51.6999999999138,52.6999999999138,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,cheap5_no_GlobalPIQA_Reading,49.634,50.918,50.476,1.283999999999999,0.8419999999999987,0.44200000000000017,0.0,-0.43599999999999994,-0.4580000000000055,0.02200000000000557,0.4580000000000055,-0.43599999999999994,-19.818181818176797,20.818181818176797,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose1p82,1.8209293539856442,0.07712,EWoK_plus_Entity_sum,73.71,77.62,78.00999999999999,3.910000000000011,4.299999999999997,-0.38999999999998636,0.0,-0.44999999999998863,1.8499999999999943,-2.299999999999983,-1.8499999999999943,-0.44999999999998863,0.19565217391304,0.80434782608696,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,BLiMP,64.58,66.3,66.03,1.7199999999999989,1.4500000000000028,0.269999999999996,0.0,0.18999999999999773,-0.5499999999999972,0.7399999999999949,0.5499999999999972,0.18999999999999773,0.25675675675675547,0.7432432432432445,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,Supplement,58.6,60.37,57.83,1.769999999999996,-0.7700000000000031,2.539999999999999,0.0,-0.28999999999999915,-2.510000000000005,2.220000000000006,2.510000000000005,-0.28999999999999915,-0.1306306306306299,1.13063063063063,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,EWoK,48.98,49.8,50.73,0.8200000000000003,1.75,-0.9299999999999997,0.0,-1.2100000000000009,0.9899999999999949,-2.1999999999999957,-0.9899999999999949,-1.2100000000000009,0.5500000000000015,0.44999999999999857,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,Entity,24.73,27.98,23.48,3.25,-1.25,4.5,0.0,0.9200000000000017,-2.9400000000000013,3.860000000000003,2.9400000000000013,0.9200000000000017,0.23834196891191736,0.7616580310880826,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,COMPS,51.28,50.93,50.8,-0.3500000000000014,-0.480000000000004,0.13000000000000256,0.0,-1.0,-0.7900000000000063,-0.20999999999999375,0.7900000000000063,-1.0,4.761904761904904,-3.7619047619049035,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,Reading,7.4399999999999995,7.6499999999999995,8.025,0.20999999999999996,0.5850000000000009,-0.3750000000000009,0.0,-0.6399999999999997,0.13000000000000078,-0.7700000000000005,-0.13000000000000078,-0.6399999999999997,0.8311688311688302,0.16883116883116975,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,cheap6_no_GlobalPIQA,42.60166666666667,43.83833333333333,42.81583333333333,1.2366666666666646,0.21416666666666373,1.0225000000000009,0.0,-0.33833333333333115,-0.9450000000000074,0.6066666666666762,0.9450000000000074,-0.33833333333333115,-0.5576923076922953,1.5576923076922953,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,cheap5_no_GlobalPIQA_Reading,49.634,51.076,49.774,1.4420000000000002,0.14000000000000057,1.3019999999999996,0.0,-0.2779999999999987,-1.1600000000000037,0.882000000000005,1.1600000000000037,-0.2779999999999987,-0.31519274376416906,1.315192743764169,,,,,,,,,
common_10M_80M,chck_80M,80000000,dose2p64,2.641480921798262,0.111872,EWoK_plus_Entity_sum,73.71,77.78,74.21,4.070000000000007,0.5,3.5700000000000074,0.0,-0.28999999999999204,-1.9500000000000028,1.6600000000000108,1.9500000000000028,-0.28999999999999204,-0.17469879518071696,1.174698795180717,,,,,,,,,
