i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
1936,edit:frontier_consolidation_fwcompact_medium_056730:0:75-77,row:2847,compact_edit,content,qu,422,8.328400611877441,0,878,8.33291244506836,0,186,8.491752624511719,0,954,0p2_0p4,0.21428571428571427,0.7142857142857143,frontier_consolidation_fwcompact_medium_054550,585,9913,752847,0p6_0p8,frontier_consolidation_fwcompact_medium_056730,14,2847,24,77,75
1937,edit:frontier_consolidation_fwcompact_medium_038921:0:69-72,row:704,compact_edit,content,man,772,6.133704662322998,0,69,0.02981741353869438,1,1,6.35032844543457,0,91,0p2_0p4,0.3157894736842105,0.7857142857142857,frontier_consolidation_fwcompact_medium_037865,2349,5828,750704,0p6_0p8,frontier_consolidation_fwcompact_medium_038921,19,704,29,72,69
1938,edit:frontier_consolidation_fwcompact_medium_055136:0:111-115,row:2704,compact_edit,content,outs,5261,11.534392356872559,0,3464,8.72150993347168,0,173,9.30966854095459,0,1361,0p2_0p4,0.25,0.4375,frontier_consolidation_fwcompact_medium_031532,2489,16339,752704,0p4_0p6,frontier_consolidation_fwcompact_medium_055136,19,2704,30,115,111
1939,edit:frontier_consolidation_fwcompact_medium_056159:0:113-116,row:1550,compact_edit,content,ing,212,6.485373497009277,0,42,6.707293510437012,0,34,6.840372085571289,0,46,0p2_0p4,0.3076923076923077,0.5652173913043478,frontier_consolidation_fwcompact_medium_036992,1826,15192,751550,0p4_0p6,frontier_consolidation_fwcompact_medium_056159,25,1550,37,116,113
1940,edit:frontier_consolidation_fwcompact_medium_021225:0:2-5,row:492,compact_edit,content,ide,494,8.329938888549805,0,469,9.460465431213379,0,808,7.400627136230469,0,258,0p4_0p6,0.5555555555555556,0.7647058823529411,frontier_consolidation_fwcompact_medium_036929,2964,8732,750492,0p6_0p8,frontier_consolidation_fwcompact_medium_021225,18,492,33,5,2
1941,edit:frontier_consolidation_fwcompact_medium_004332:0:7-12,row:2688,compact_edit,content,pping,2362,4.536221504211426,0,7,5.019933223724365,0,13,5.109267234802246,0,12,ge0p6,0.6,0.4,frontier_consolidation_fwcompact_medium_029967,499,3699,752688,0p4_0p6,frontier_consolidation_fwcompact_medium_004332,15,2688,24,12,7
1942,edit:frontier_consolidation_fwcompact_medium_055105:0:0-2,row:1880,compact_edit,pronoun,He,423,9.82569694519043,0,2246,11.615228652954102,0,4548,10.427727699279785,0,243,0p2_0p4,0.2692307692307692,0.5333333333333333,frontier_consolidation_fwcompact_medium_049224,2095,2155,751880,0p4_0p6,frontier_consolidation_fwcompact_medium_055105,26,1880,45,2,0
1943,edit:frontier_consolidation_fwcompact_medium_049531:0:70-72,row:2800,compact_edit,content,'s,249,1.980682134628296,0,2,3.398264169692993,0,6,1.104590892791748,1,1,0p2_0p4,0.26666666666666666,0.5789473684210527,frontier_consolidation_fwcompact_medium_056461,584,12423,752800,0p4_0p6,frontier_consolidation_fwcompact_medium_049531,15,2800,27,72,70
1944,edit:frontier_consolidation_fwcompact_medium_055482:0:0-3,row:1571,compact_edit,connective,But,677,5.37274169921875,0,12,7.552887439727783,0,25,8.3524808883667,0,106,0p4_0p6,0.5294117647058824,0.35714285714285715,frontier_consolidation_fwcompact_medium_012333,1519,13284,751571,lt0p4,frontier_consolidation_fwcompact_medium_055482,17,1571,21,3,0
1945,edit:frontier_consolidation_fwcompact_medium_046644:0:0-6,row:1811,compact_edit,content,Season,13336,12.83448600769043,0,12661,14.971712112426758,0,5138,16.9312686920166,0,14804,0p4_0p6,0.5454545454545454,0.875,frontier_consolidation_fwcompact_medium_049031,2024,8316,751811,ge0p8,frontier_consolidation_fwcompact_medium_046644,11,1811,15,6,0
1946,edit:frontier_consolidation_fwcompact_medium_017719:0:29-32,row:593,compact_edit,content,rog,1651,4.4582061767578125,0,7,0.016533859074115753,1,1,4.669724464416504,0,11,0p4_0p6,0.4,0.45454545454545453,frontier_consolidation_fwcompact_medium_044085,1955,16925,750593,0p4_0p6,frontier_consolidation_fwcompact_medium_017719,10,593,17,32,29
1947,edit:frontier_consolidation_fwcompact_medium_025105:0:0-2,row:761,compact_edit,content,So,726,12.499063491821289,0,5609,11.836515426635742,0,5933,12.998411178588867,0,8907,0p4_0p6,0.46153846153846156,0.6,frontier_consolidation_fwcompact_medium_025153,1632,8778,750761,0p6_0p8,frontier_consolidation_fwcompact_medium_025105,13,761,24,2,0
1948,edit:frontier_consolidation_fwcompact_medium_050291:0:32-34,row:2443,compact_edit,content,'s,249,2.7600178718566895,0,4,5.171655654907227,0,12,3.208865165710449,0,5,0p2_0p4,0.36363636363636365,0.5,frontier_consolidation_fwcompact_medium_054833,1760,9058,752443,0p4_0p6,frontier_consolidation_fwcompact_medium_050291,22,2443,35,34,32
1949,edit:frontier_consolidation_fwcompact_medium_022827:0:108-110,row:2975,compact_edit,content,os,401,6.442195892333984,0,114,8.276420593261719,0,557,5.111518859863281,0,30,0p4_0p6,0.45454545454545453,0.5263157894736842,frontier_consolidation_fwcompact_medium_006696,467,6970,752975,0p4_0p6,frontier_consolidation_fwcompact_medium_022827,22,2975,32,110,108
1950,edit:frontier_consolidation_fwcompact_medium_056850:0:117-120,row:469,compact_edit,content,ens,820,6.917781829833984,0,178,0.18186214566230774,1,1,7.53977108001709,0,315,lt0p2,0.15,0.6666666666666666,frontier_consolidation_fwcompact_medium_051459,2865,9331,750469,0p6_0p8,frontier_consolidation_fwcompact_medium_056850,20,469,32,120,117
1951,edit:frontier_consolidation_fwcompact_medium_051933:0:0-4,row:221,compact_edit,content,Like,3033,8.154809951782227,0,473,10.022140502929688,0,1369,10.663447380065918,0,2483,0p2_0p4,0.2727272727272727,0.4166666666666667,frontier_consolidation_fwcompact_medium_059174,1705,13930,750221,0p4_0p6,frontier_consolidation_fwcompact_medium_051933,11,221,18,4,0
1952,edit:frontier_consolidation_fwcompact_medium_016549:0:39-42,row:1501,compact_edit,content,ell,371,7.180349826812744,0,264,0.004411014262586832,1,1,6.685723781585693,0,158,lt0p2,0.17391304347826086,0.6666666666666666,frontier_consolidation_fwcompact_medium_023959,1167,7655,751501,0p6_0p8,frontier_consolidation_fwcompact_medium_016549,23,1501,31,42,39
1953,edit:frontier_consolidation_fwcompact_medium_054161:0:5-8,row:690,compact_edit,content,ing,212,5.132688522338867,0,15,4.674099922180176,0,13,4.451175212860107,0,13,ge0p6,0.7142857142857143,0.39285714285714285,frontier_consolidation_fwcompact_medium_010518,2264,8876,750690,lt0p4,frontier_consolidation_fwcompact_medium_054161,20,690,35,8,5
1954,edit:frontier_consolidation_fwcompact_medium_010644:0:0-3,row:2653,compact_edit,function,The,308,4.792502403259277,0,10,6.5208659172058105,0,31,5.941901206970215,0,23,0p4_0p6,0.5625,0.5,frontier_consolidation_fwcompact_medium_026344,583,12620,752653,0p4_0p6,frontier_consolidation_fwcompact_medium_010644,16,2653,23,3,0
1955,edit:frontier_consolidation_fwcompact_medium_036617:0:60-62,row:1835,compact_edit,content,'s,249,4.4200944900512695,0,8,5.016110897064209,0,7,4.298534393310547,0,11,0p4_0p6,0.4166666666666667,0.5,frontier_consolidation_fwcompact_medium_049215,2844,6020,751835,0p4_0p6,frontier_consolidation_fwcompact_medium_036617,12,1835,18,62,60
1956,edit:frontier_consolidation_fwcompact_medium_022009:0:31-36,row:1894,compact_edit,content,rimin,14232,4.7784881591796875,0,6,0.04735301062464714,1,1,4.894956588745117,0,14,0p2_0p4,0.3333333333333333,0.5416666666666666,frontier_consolidation_fwcompact_medium_026962,62,9436,751894,0p4_0p6,frontier_consolidation_fwcompact_medium_022009,21,1894,29,36,31
1957,edit:frontier_consolidation_fwcompact_medium_046500:0:7-8,row:16,compact_edit,number,2,22,8.098054885864258,0,389,10.32861328125,0,176,8.792777061462402,0,753,0p2_0p4,0.2857142857142857,0.6666666666666666,frontier_consolidation_fwcompact_medium_030024,960,8053,750016,0p6_0p8,frontier_consolidation_fwcompact_medium_046500,14,16,23,8,7
1958,edit:frontier_consolidation_fwcompact_medium_001910:0:81-86,row:2160,compact_edit,content,place,5295,13.191889762878418,0,1435,14.913717269897461,0,2683,14.370806694030762,0,1918,ge0p6,0.625,0.47058823529411764,frontier_consolidation_fwcompact_medium_061228,983,9960,752160,0p4_0p6,frontier_consolidation_fwcompact_medium_001910,16,2160,22,86,81
1959,edit:frontier_consolidation_fwcompact_medium_052424:0:79-84,row:1291,compact_edit,content,ation,378,5.134922981262207,0,28,5.636664390563965,0,49,5.30612325668335,0,35,0p2_0p4,0.3,0.43478260869565216,frontier_consolidation_fwcompact_medium_012969,1079,1438,751291,0p4_0p6,frontier_consolidation_fwcompact_medium_052424,20,1291,34,84,79
1960,edit:frontier_consolidation_fwcompact_medium_045632:0:65-68,row:862,compact_edit,content,als,857,0.6877084970474243,1,1,8.47070598602295,0,24,0.4460679590702057,1,1,0p2_0p4,0.38461538461538464,0.375,frontier_consolidation_fwcompact_medium_057951,789,549,750862,lt0p4,frontier_consolidation_fwcompact_medium_045632,13,862,19,68,65
1961,edit:frontier_consolidation_fwcompact_medium_057054:0:2-4,row:2266,compact_edit,content,EP,6011,13.807745933532715,0,10451,0.06322655826807022,1,1,15.626648902893066,0,12546,0p2_0p4,0.25,0.6,frontier_consolidation_fwcompact_medium_021316,547,1575,752266,0p6_0p8,frontier_consolidation_fwcompact_medium_057054,16,2266,20,4,2
1962,edit:frontier_consolidation_fwcompact_medium_060480:0:30-33,row:1334,compact_edit,content,ner,1111,14.154088020324707,0,7048,0.7288855910301208,1,1,15.014795303344727,0,9676,0p2_0p4,0.36363636363636365,0.5555555555555556,frontier_consolidation_fwcompact_medium_038308,2501,8995,751334,0p4_0p6,frontier_consolidation_fwcompact_medium_060480,11,1334,18,33,30
1963,edit:frontier_consolidation_fwcompact_medium_008882:0:26-28,row:313,compact_edit,content,'s,249,3.9012439250946045,0,8,4.060925006866455,0,9,3.6870245933532715,0,8,0p2_0p4,0.38461538461538464,0.5,frontier_consolidation_fwcompact_medium_034515,1778,12294,750313,0p4_0p6,frontier_consolidation_fwcompact_medium_008882,13,313,22,28,26
1964,edit:frontier_consolidation_fwcompact_medium_031664:0:0-5,row:923,compact_edit,content,Using,14275,11.279183387756348,0,2379,9.000323295593262,0,451,11.713839530944824,0,2702,0p2_0p4,0.2727272727272727,0.45454545454545453,frontier_consolidation_fwcompact_medium_047082,2215,7586,750923,0p4_0p6,frontier_consolidation_fwcompact_medium_031664,11,923,17,5,0
1965,edit:frontier_consolidation_fwcompact_medium_053910:0:29-30,row:1379,compact_edit,content,o,83,7.615838527679443,0,245,7.25791072845459,0,209,8.911602020263672,0,599,0p2_0p4,0.21428571428571427,0.5,frontier_consolidation_fwcompact_medium_009899,2531,8603,751379,0p4_0p6,frontier_consolidation_fwcompact_medium_053910,14,1379,20,30,29
1966,edit:frontier_consolidation_fwcompact_medium_035916:0:0-2,row:926,compact_edit,pronoun,He,423,6.699418544769287,0,116,5.602572441101074,0,3,6.117644309997559,0,42,0p2_0p4,0.35714285714285715,0.45454545454545453,frontier_consolidation_fwcompact_medium_011971,2218,15245,750926,0p4_0p6,frontier_consolidation_fwcompact_medium_035916,14,926,18,2,0
1967,edit:frontier_consolidation_fwcompact_medium_034401:0:47-49,row:1537,compact_edit,content,ma,1870,11.54072380065918,0,3907,0.010993861593306065,1,1,7.861930847167969,0,380,0p4_0p6,0.4444444444444444,0.6363636363636364,frontier_consolidation_fwcompact_medium_056011,2350,14376,751537,0p6_0p8,frontier_consolidation_fwcompact_medium_034401,9,1537,11,49,47
1968,edit:frontier_consolidation_fwcompact_medium_012666:0:61-64,row:379,compact_edit,content,arn,11605,10.54909896850586,0,1650,0.18334876000881195,1,1,9.902910232543945,0,1565,0p4_0p6,0.5625,0.7692307692307693,frontier_consolidation_fwcompact_medium_037849,708,8155,750379,0p6_0p8,frontier_consolidation_fwcompact_medium_012666,16,379,29,64,61
1969,edit:frontier_consolidation_fwcompact_medium_033006:0:78-82,row:1100,compact_edit,content,ious,833,7.095889091491699,0,80,0.09425128251314163,1,1,7.935622692108154,0,131,0p2_0p4,0.35714285714285715,0.4444444444444444,frontier_consolidation_fwcompact_medium_011965,2341,5082,751100,0p4_0p6,frontier_consolidation_fwcompact_medium_033006,14,1100,29,82,78
1970,edit:frontier_consolidation_fwcompact_medium_055673:0:80-82,row:2147,compact_edit,content,ro,291,0.23240061104297638,1,1,0.14839273691177368,1,1,0.7156515121459961,1,1,0p4_0p6,0.5384615384615384,0.7272727272727273,frontier_consolidation_fwcompact_medium_021255,2882,6802,752147,0p6_0p8,frontier_consolidation_fwcompact_medium_055673,13,2147,16,82,80
1971,edit:frontier_consolidation_fwcompact_medium_005656:0:83-87,row:1216,compact_edit,content,ogen,11954,11.22325611114502,0,1282,0.84383225440979,1,1,9.456806182861328,0,394,lt0p2,0.19047619047619047,0.5238095238095238,frontier_consolidation_fwcompact_medium_036043,850,8175,751216,0p4_0p6,frontier_consolidation_fwcompact_medium_005656,21,1216,36,87,83
1972,edit:frontier_consolidation_fwcompact_medium_052005:0:96-100,row:2636,compact_edit,content,ions,661,4.041134834289551,0,5,5.737697124481201,0,32,4.282218933105469,0,10,0p2_0p4,0.26666666666666666,0.5,frontier_consolidation_fwcompact_medium_046247,485,8725,752636,0p4_0p6,frontier_consolidation_fwcompact_medium_052005,15,2636,28,100,96
1973,edit:frontier_consolidation_fwcompact_medium_004137:0:59-64,row:2620,compact_edit,content,odies,5018,12.108994483947754,0,2268,13.077235221862793,0,680,8.51303482055664,0,922,0p2_0p4,0.3333333333333333,0.375,frontier_consolidation_fwcompact_medium_047544,2561,3231,752620,lt0p4,frontier_consolidation_fwcompact_medium_004137,12,2620,15,64,59
1974,edit:frontier_consolidation_fwcompact_medium_055323:0:0-3,row:1266,compact_edit,pronoun,You,466,5.889232158660889,0,37,4.844414234161377,0,15,5.161362648010254,0,26,0p4_0p6,0.5,0.4,frontier_consolidation_fwcompact_medium_039801,2460,4182,751266,0p4_0p6,frontier_consolidation_fwcompact_medium_055323,8,1266,16,3,0
1975,edit:frontier_consolidation_fwcompact_medium_027864:0:162-163,row:186,compact_edit,content,i,77,4.841557025909424,0,11,0.957785964012146,1,1,9.012519836425781,0,505,0p2_0p4,0.35714285714285715,0.4074074074074074,frontier_consolidation_fwcompact_medium_053344,157,588,750186,0p4_0p6,frontier_consolidation_fwcompact_medium_027864,28,186,41,163,162
1976,edit:frontier_consolidation_fwcompact_medium_014585:0:117-121,row:2674,compact_edit,content,ange,1282,6.688360214233398,0,152,0.011705641634762287,1,1,6.808752059936523,0,175,0p2_0p4,0.28,0.5,frontier_consolidation_fwcompact_medium_026184,2515,15504,752674,0p4_0p6,frontier_consolidation_fwcompact_medium_014585,25,2674,46,121,117
1977,edit:frontier_consolidation_fwcompact_medium_000680:0:33-34,row:728,compact_edit,number,9,29,6.702411651611328,0,137,7.950238227844238,0,440,8.203004837036133,0,556,0p2_0p4,0.23076923076923078,0.4444444444444444,frontier_consolidation_fwcompact_medium_024824,2070,10611,750728,0p4_0p6,frontier_consolidation_fwcompact_medium_000680,13,728,29,34,33
1978,edit:frontier_consolidation_fwcompact_medium_002971:0:0-2,row:2104,compact_edit,pronoun,It,421,5.1798505783081055,0,25,12.940811157226562,0,2323,8.007863998413086,0,519,0p4_0p6,0.42857142857142855,0.42857142857142855,frontier_consolidation_fwcompact_medium_007507,85,16878,752104,0p4_0p6,frontier_consolidation_fwcompact_medium_002971,7,2104,12,2,0
1979,edit:frontier_consolidation_fwcompact_medium_030167:0:93-98,row:2576,compact_edit,content,ation,378,3.917116641998291,0,2,0.015665212646126747,1,1,3.749633312225342,0,4,0p2_0p4,0.3,0.6875,frontier_consolidation_fwcompact_medium_023244,2404,9748,752576,0p6_0p8,frontier_consolidation_fwcompact_medium_030167,20,2576,32,98,93
1980,edit:frontier_consolidation_fwcompact_medium_036103:0:139-141,row:802,compact_edit,content,ly,278,7.808368682861328,0,220,9.407569885253906,0,598,7.85066032409668,0,240,lt0p2,0.17391304347826086,0.5,frontier_consolidation_fwcompact_medium_043267,2458,12536,750802,0p4_0p6,frontier_consolidation_fwcompact_medium_036103,22,802,31,141,139
1981,edit:frontier_consolidation_fwcompact_medium_008168:0:0-3,row:408,compact_edit,function,The,308,4.982455730438232,0,10,5.290226459503174,0,25,4.450101852416992,0,5,0p2_0p4,0.38461538461538464,0.6153846153846154,frontier_consolidation_fwcompact_medium_003494,1374,8386,750408,0p6_0p8,frontier_consolidation_fwcompact_medium_008168,13,408,23,3,0
1982,edit:frontier_consolidation_fwcompact_medium_019247:0:23-24,row:1836,compact_edit,content,s,87,4.459296226501465,0,11,3.3716554641723633,0,3,4.534777641296387,0,12,0p4_0p6,0.45454545454545453,0.52,frontier_consolidation_fwcompact_medium_006973,2866,865,751836,0p4_0p6,frontier_consolidation_fwcompact_medium_019247,22,1836,37,24,23
1983,edit:frontier_consolidation_fwcompact_medium_040649:0:36-38,row:215,compact_edit,content,-w,2445,6.848451614379883,0,164,10.956595420837402,0,129,6.951587677001953,0,177,lt0p2,0.1875,0.6470588235294118,frontier_consolidation_fwcompact_medium_012138,260,8573,750215,0p6_0p8,frontier_consolidation_fwcompact_medium_040649,16,215,21,38,36
1984,edit:frontier_consolidation_fwcompact_medium_015115:0:62-66,row:1312,compact_edit,content,ible,1100,6.993649959564209,0,68,6.527774810791016,0,73,7.313721656799316,0,110,0p2_0p4,0.3125,0.6923076923076923,frontier_consolidation_fwcompact_medium_046193,2328,15014,751312,0p6_0p8,frontier_consolidation_fwcompact_medium_015115,16,1312,23,66,62
1985,edit:frontier_consolidation_fwcompact_medium_059104:0:182-187,row:1197,compact_edit,content,ening,4572,8.387990951538086,0,521,8.542502403259277,0,368,8.047159194946289,0,446,0p2_0p4,0.35714285714285715,0.45161290322580644,frontier_consolidation_fwcompact_medium_051488,2036,4661,751197,0p4_0p6,frontier_consolidation_fwcompact_medium_059104,28,1197,47,187,182
1986,edit:frontier_consolidation_fwcompact_medium_053767:0:0-3,row:2934,compact_edit,content,Ram,3878,9.150191307067871,0,1130,0.02736140601336956,1,1,9.038643836975098,0,940,0p2_0p4,0.2727272727272727,0.4375,frontier_consolidation_fwcompact_medium_038893,724,2078,752934,0p4_0p6,frontier_consolidation_fwcompact_medium_053767,11,2934,26,3,0
1987,edit:frontier_consolidation_fwcompact_medium_025163:0:98-102,row:2989,compact_edit,content,ison,1539,9.4326171875,0,1327,0.04838506504893303,1,1,9.091289520263672,0,1104,0p2_0p4,0.21739130434782608,0.5909090909090909,frontier_consolidation_fwcompact_medium_020341,656,5788,752989,0p4_0p6,frontier_consolidation_fwcompact_medium_025163,23,2989,37,102,98
1988,edit:frontier_consolidation_fwcompact_medium_030241:0:55-59,row:1511,compact_edit,content,last,6583,13.433387756347656,0,10961,0.04212961718440056,1,1,14.026683807373047,0,11994,ge0p6,0.6190476190476191,0.6666666666666666,frontier_consolidation_fwcompact_medium_010152,267,12332,751511,0p6_0p8,frontier_consolidation_fwcompact_medium_030241,21,1511,28,59,55
1989,edit:frontier_consolidation_fwcompact_medium_050152:0:24-27,row:1594,compact_edit,content,ols,4853,7.586840629577637,0,370,8.944562911987305,0,755,7.561028480529785,0,251,ge0p6,0.6153846153846154,0.4117647058823529,frontier_consolidation_fwcompact_medium_043581,2701,9872,751594,0p4_0p6,frontier_consolidation_fwcompact_medium_050152,13,1594,26,27,24
1990,edit:frontier_consolidation_fwcompact_medium_039259:0:0-2,row:954,compact_edit,content,Be,988,9.307616233825684,0,1023,13.11569595336914,0,8069,10.724210739135742,0,3404,0p4_0p6,0.4583333333333333,0.38095238095238093,frontier_consolidation_fwcompact_medium_019475,1371,13347,750954,lt0p4,frontier_consolidation_fwcompact_medium_039259,24,954,37,2,0
1991,edit:frontier_consolidation_fwcompact_medium_056424:0:63-68,row:1092,compact_edit,content,iring,4677,6.793160915374756,0,124,6.475704193115234,0,84,6.1590895652771,0,53,0p2_0p4,0.2727272727272727,0.5384615384615384,frontier_consolidation_fwcompact_medium_037436,2351,12125,751092,0p4_0p6,frontier_consolidation_fwcompact_medium_056424,11,1092,21,68,63
1992,edit:frontier_consolidation_fwcompact_medium_023674:0:73-76,row:608,compact_edit,content,ast,445,7.173547744750977,0,242,0.01584322564303875,1,1,6.572925567626953,0,146,0p4_0p6,0.5,0.5,frontier_consolidation_fwcompact_medium_004178,1996,6555,750608,0p4_0p6,frontier_consolidation_fwcompact_medium_023674,12,608,17,76,73
1993,edit:frontier_consolidation_fwcompact_medium_035071:0:54-55,row:2697,compact_edit,content,F,42,11.410210609436035,0,5236,12.757509231567383,0,6491,12.356966018676758,0,6652,0p2_0p4,0.3333333333333333,0.5454545454545454,frontier_consolidation_fwcompact_medium_027921,554,15332,752697,0p4_0p6,frontier_consolidation_fwcompact_medium_035071,11,2697,18,55,54
1994,edit:frontier_consolidation_fwcompact_medium_046810:0:22-23,row:1371,compact_edit,content,4,24,6.413853168487549,0,70,0.009332839399576187,1,1,7.8398237228393555,0,290,0p2_0p4,0.23076923076923078,0.5,frontier_consolidation_fwcompact_medium_012723,2540,16505,751371,0p4_0p6,frontier_consolidation_fwcompact_medium_046810,13,1371,28,23,22
1995,edit:frontier_consolidation_fwcompact_medium_017437:0:70-73,row:422,compact_edit,content,ing,212,2.0500648021698,1,1,2.3464696407318115,0,2,2.342603921890259,0,2,0p2_0p4,0.3076923076923077,0.3888888888888889,frontier_consolidation_fwcompact_medium_050954,1378,13674,750422,lt0p4,frontier_consolidation_fwcompact_medium_017437,13,422,25,73,70
1996,edit:frontier_consolidation_fwcompact_medium_039568:0:6-7,row:1255,compact_edit,content,C,39,9.393726348876953,0,719,0.04041847214102745,1,1,7.4540205001831055,0,173,0p4_0p6,0.46153846153846156,0.45454545454545453,frontier_consolidation_fwcompact_medium_013930,2465,9594,751255,0p4_0p6,frontier_consolidation_fwcompact_medium_039568,13,1255,20,7,6
1997,edit:frontier_consolidation_fwcompact_medium_002106:0:15-17,row:1264,compact_edit,content,os,401,8.88652515411377,0,762,0.008130192756652832,1,1,7.356186866760254,0,227,0p2_0p4,0.2857142857142857,0.7272727272727273,frontier_consolidation_fwcompact_medium_024542,2114,13728,751264,0p6_0p8,frontier_consolidation_fwcompact_medium_002106,14,1264,21,17,15
1998,edit:frontier_consolidation_fwcompact_medium_057958:0:27-28,row:1415,compact_edit,number,8,28,3.870776653289795,0,3,0.2134336531162262,1,1,4.721378326416016,0,6,0p2_0p4,0.29411764705882354,1.0,frontier_consolidation_fwcompact_medium_045853,1914,9680,751415,ge0p8,frontier_consolidation_fwcompact_medium_057958,17,1415,22,28,27
1999,edit:frontier_consolidation_fwcompact_medium_033673:0:28-29,row:452,compact_edit,content,W,59,7.270556449890137,0,118,0.022147929295897484,1,1,6.725315093994141,0,75,0p4_0p6,0.4444444444444444,0.5454545454545454,frontier_consolidation_fwcompact_medium_011548,1897,9113,750452,0p4_0p6,frontier_consolidation_fwcompact_medium_033673,9,452,16,29,28
2000,edit:frontier_consolidation_fwcompact_medium_025688:0:4-5,row:2202,compact_edit,content,5,25,8.11312484741211,0,328,7.1937150955200195,0,146,8.704660415649414,0,432,0p4_0p6,0.5454545454545454,0.4444444444444444,frontier_consolidation_fwcompact_medium_050398,178,5277,752202,0p4_0p6,frontier_consolidation_fwcompact_medium_025688,10,2202,17,5,4
2001,edit:frontier_consolidation_fwcompact_medium_040909:0:37-38,row:1951,compact_edit,content,5,25,5.981898784637451,0,5,0.07373391836881638,1,1,5.752223491668701,0,9,lt0p2,0.13636363636363635,0.5652173913043478,frontier_consolidation_fwcompact_medium_018279,338,13262,751951,0p4_0p6,frontier_consolidation_fwcompact_medium_040909,22,1951,38,38,37
2002,edit:frontier_consolidation_fwcompact_medium_030691:0:37-39,row:1409,compact_edit,content,'s,249,5.046795845031738,0,19,4.228943824768066,0,12,4.226778984069824,0,12,lt0p2,0.17647058823529413,0.5263157894736842,frontier_consolidation_fwcompact_medium_017197,1556,12601,751409,0p4_0p6,frontier_consolidation_fwcompact_medium_030691,17,1409,31,39,37
2003,edit:frontier_consolidation_fwcompact_medium_011069:0:2-4,row:302,compact_edit,content,am,286,7.817378997802734,0,395,0.009228077717125416,1,1,8.61701774597168,0,712,0p2_0p4,0.3076923076923077,0.5384615384615384,frontier_consolidation_fwcompact_medium_035267,1799,8927,750302,0p4_0p6,frontier_consolidation_fwcompact_medium_011069,13,302,20,4,2
2004,edit:frontier_consolidation_fwcompact_medium_046514:0:111-115,row:1313,compact_edit,content,oura,2906,7.062222480773926,0,241,7.279502868652344,0,259,6.630629539489746,0,157,0p4_0p6,0.45454545454545453,0.45454545454545453,frontier_consolidation_fwcompact_medium_047839,1278,14798,751313,0p4_0p6,frontier_consolidation_fwcompact_medium_046514,22,1313,43,115,111
2005,edit:frontier_consolidation_fwcompact_medium_052685:0:59-62,row:2039,compact_edit,content,est,395,5.768115043640137,0,48,0.08591094613075256,1,1,5.711350440979004,0,43,0p4_0p6,0.47058823529411764,0.6923076923076923,frontier_consolidation_fwcompact_medium_011883,14,8789,752039,0p6_0p8,frontier_consolidation_fwcompact_medium_052685,16,2039,27,62,59
2006,edit:frontier_consolidation_fwcompact_medium_038434:0:203-204,row:1349,compact_edit,content,k,79,11.232080459594727,0,3660,1.242628574371338,1,1,11.03000259399414,0,3369,0p2_0p4,0.2,0.6875,frontier_consolidation_fwcompact_medium_058725,345,13814,751349,0p6_0p8,frontier_consolidation_fwcompact_medium_038434,35,1349,44,204,203
2007,edit:frontier_consolidation_fwcompact_medium_041320:0:96-98,row:672,compact_edit,content,ly,278,5.879981994628906,0,53,9.044095993041992,0,416,5.822187900543213,0,56,0p2_0p4,0.2,0.42105263157894735,frontier_consolidation_fwcompact_medium_046000,517,282,750672,0p4_0p6,frontier_consolidation_fwcompact_medium_041320,19,672,28,98,96
2008,edit:frontier_consolidation_fwcompact_medium_023544:0:62-64,row:53,compact_edit,content,be,769,7.782973289489746,0,414,0.010693510062992573,1,1,7.42222785949707,0,300,0p4_0p6,0.4,0.6,frontier_consolidation_fwcompact_medium_028400,1063,10131,750053,0p6_0p8,frontier_consolidation_fwcompact_medium_023544,10,53,14,64,62
2009,edit:frontier_consolidation_fwcompact_medium_018200:0:31-34,row:1003,compact_edit,content,rol,6018,7.600332736968994,0,283,0.006098946090787649,1,1,8.622339248657227,0,568,0p2_0p4,0.25,0.5789473684210527,frontier_consolidation_fwcompact_medium_051406,267,4916,751003,0p4_0p6,frontier_consolidation_fwcompact_medium_018200,20,1003,34,34,31
2010,edit:frontier_consolidation_fwcompact_medium_054467:0:13-17,row:2514,compact_edit,content,acks,3160,4.146784782409668,0,10,4.201587677001953,0,9,3.7349483966827393,0,5,0p4_0p6,0.42857142857142855,0.4166666666666667,frontier_consolidation_fwcompact_medium_006281,427,8555,752514,0p4_0p6,frontier_consolidation_fwcompact_medium_054467,14,2514,18,17,13
2011,edit:frontier_consolidation_fwcompact_medium_017577:0:89-90,row:465,compact_edit,number,1,21,0.0158846452832222,1,1,0.0027664743829518557,1,1,0.01949331723153591,1,1,0p2_0p4,0.3333333333333333,0.625,frontier_consolidation_fwcompact_medium_045424,1673,15454,750465,0p6_0p8,frontier_consolidation_fwcompact_medium_017577,27,465,32,90,89
