model,arm,seed,data_arm,checkpoint,words,uid,domain,index,official_margin,target2_context_margin,interaction,correct,saved_pred_match
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_910,agent-properties,910,-0.5898857116699219,-0.7044239044189453,-1.2943096160888672,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_1132,agent-properties,1132,15.090442657470703,-18.399948596954346,-3.3095059394836426,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_1283,agent-properties,1283,-4.567413330078125,4.8072662353515625,0.2398529052734375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_1519,agent-properties,1519,9.495498657226562,5.262519836425781,14.758018493652344,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_1692,agent-properties,1692,-7.236663818359375,-13.794670104980469,-21.031333923339844,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_1823,agent-properties,1823,16.074371337890625,14.56365966796875,30.638031005859375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_1994,agent-properties,1994,1.30767822265625,-1.9302978515625,-0.62261962890625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_115,material-dynamics,115,-0.5,-1.28125,-1.78125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_122,material-dynamics,122,6.11328125,-9.15625,-3.04296875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_131,material-dynamics,131,0.2265625,0.8125,1.0390625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_139,material-dynamics,139,-0.4375,0.265625,-0.171875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_337,material-dynamics,337,-0.875,2.4140625,1.5390625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_381,material-dynamics,381,-0.234375,-0.453125,-0.6875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_527,material-dynamics,527,4.015625,-2.6015625,1.4140625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_548,material-dynamics,548,-1.45703125,2.2734375,0.81640625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_706,material-dynamics,706,-0.1796875,0.64453125,0.46484375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-dynamics_724,material-dynamics,724,-1.96875,2.78125,0.8125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_18,material-properties,18,-3.742919921875,2.5782470703125,-1.1646728515625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_31,material-properties,31,0.585205078125,-1.189697265625,-0.6044921875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_48,material-properties,48,-2.82763671875,-0.6806640625,-3.50830078125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_62,material-properties,62,1.797607421875,-0.237060546875,1.560546875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_89,material-properties,89,-3.47235107421875,3.565704345703125,0.093353271484375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_92,material-properties,92,-4.4844970703125,5.3665771484375,0.882080078125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_117,material-properties,117,-0.3834228515625,1.569091796875,1.1856689453125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_126,material-properties,126,1.17474365234375,-0.07177734375,1.10296630859375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_144,material-properties,144,-1.729248046875,1.374755859375,-0.3544921875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,material-properties_147,material-properties,147,2.6484375,-2.48150634765625,0.16693115234375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_19,physical-dynamics,19,-1.21630859375,0.544921875,-0.67138671875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_22,physical-dynamics,22,-2.10174560546875,1.609130859375,-0.49261474609375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_44,physical-dynamics,44,1.9329833984375,0.7197265625,2.6527099609375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_71,physical-dynamics,71,3.350830078125,-2.50714111328125,0.84368896484375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_74,physical-dynamics,74,-1.59503173828125,4.25762939453125,2.66259765625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_75,physical-dynamics,75,4.25762939453125,-1.59503173828125,2.66259765625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_78,physical-dynamics,78,-1.39453125,3.1607666015625,1.7662353515625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_92,physical-dynamics,92,-5.9248046875,0.691162109375,-5.233642578125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_101,physical-dynamics,101,1.69091796875,0.388671875,2.07958984375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-dynamics_112,physical-dynamics,112,0.85943603515625,2.560089111328125,3.419525146484375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_134,physical-interactions,134,0.578125,-1.13720703125,-0.55908203125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_146,physical-interactions,146,7.99676513671875,-9.27294921875,-1.27618408203125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_263,physical-interactions,263,-21.1353759765625,-16.763427734375,-37.8988037109375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_270,physical-interactions,270,-2.55731201171875,1.66033935546875,-0.89697265625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_310,physical-interactions,310,-2.55731201171875,1.431182861328125,-1.126129150390625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_340,physical-interactions,340,-1.889404296875,-2.31494140625,-4.204345703125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_347,physical-interactions,347,-21.33209228515625,-28.423248291015625,-49.755340576171875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_431,physical-interactions,431,-0.28466796875,0.08599853515625,-0.19866943359375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_462,physical-interactions,462,-5.352294921875,0.5050048828125,-4.8472900390625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-interactions_465,physical-interactions,465,0.2705078125,-4.260009765625,-3.989501953125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_87,physical-relations,87,28.551239013671875,29.400070190429688,57.95130920410156,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_125,physical-relations,125,0.5504150390625,0.0533447265625,0.603759765625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_263,physical-relations,263,0.21630859375,-1.010498046875,-0.794189453125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_268,physical-relations,268,-0.8482666015625,1.101654052734375,0.253387451171875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_383,physical-relations,383,-1.3082275390625,0.543487548828125,-0.764739990234375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_527,physical-relations,527,1.448486328125,7.5732421875,9.021728515625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_615,physical-relations,615,3.06976318359375,1.46337890625,4.53314208984375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_665,physical-relations,665,-0.0174560546875,0.007568359375,-0.0098876953125,False,False
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_686,physical-relations,686,-0.123748779296875,-0.19091796875,-0.314666748046875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,physical-relations_693,physical-relations,693,1.6756591796875,0.1240234375,1.7996826171875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_12,quantitative-properties,12,0.16773223876953125,-1.5595703125,-1.3918380737304688,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_31,quantitative-properties,31,1.3515625,0.534912109375,1.886474609375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_35,quantitative-properties,35,-0.52459716796875,-0.363739013671875,-0.888336181640625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_49,quantitative-properties,49,3.52734375,-3.4698486328125,0.0574951171875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_64,quantitative-properties,64,1.556640625,-2.294921875,-0.73828125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_103,quantitative-properties,103,0.245361328125,3.18896484375,3.434326171875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_106,quantitative-properties,106,3.943115234375,-2.2423095703125,1.7008056640625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_122,quantitative-properties,122,-0.6123046875,-0.89599609375,-1.50830078125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_192,quantitative-properties,192,-0.322967529296875,9.208831787109375,8.8858642578125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,quantitative-properties_253,quantitative-properties,253,0.504150390625,-0.293701171875,0.21044921875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_12,social-interactions,12,5.72998046875,-6.62109375,-0.89111328125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_16,social-interactions,16,5.051025390625,-6.9920654296875,-1.9410400390625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_19,social-interactions,19,1.5145263671875,-2.6864013671875,-1.171875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_53,social-interactions,53,0.067047119140625,0.180389404296875,0.2474365234375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_101,social-interactions,101,-1.2470703125,1.4168701171875,0.1697998046875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_108,social-interactions,108,1.667724609375,0.2271728515625,1.8948974609375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_130,social-interactions,130,-0.204345703125,0.192626953125,-0.01171875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_191,social-interactions,191,-7.612548828125,10.696044921875,3.08349609375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_237,social-interactions,237,1.2412109375,0.4296875,1.6708984375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-interactions_266,social-interactions,266,-3.010986328125,-0.2161865234375,-3.2271728515625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_25,social-properties,25,-1.30999755859375,-0.20245361328125,-1.512451171875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_86,social-properties,86,0.8671875,-1.19921875,-0.33203125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_107,social-properties,107,-5.09375,0.125,-4.96875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_137,social-properties,137,-8.4375,-1.796875,-10.234375,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_239,social-properties,239,-10.299072265625,3.4671630859375,-6.8319091796875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_254,social-properties,254,-0.2763671875,-0.396484375,-0.6728515625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_292,social-properties,292,2.06640625,-1.484375,0.58203125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_300,social-properties,300,2.81640625,-1.59765625,1.21875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_303,social-properties,303,-3.328125,4.1796875,0.8515625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-properties_304,social-properties,304,1.203125,-0.609375,0.59375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_64,social-relations,64,5.85693359375,-4.6822509765625,1.1746826171875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_154,social-relations,154,18.29052734375,18.39593505859375,36.68646240234375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_165,social-relations,165,3.77001953125,-5.283935546875,-1.513916015625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_239,social-relations,239,-0.3349609375,1.290283203125,0.955322265625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_333,social-relations,333,-1.239990234375,-2.232666015625,-3.47265625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_417,social-relations,417,-4.1689453125,1.908203125,-2.2607421875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_661,social-relations,661,0.40625,-0.189453125,0.216796875,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_763,social-relations,763,2.11273193359375,-0.66064453125,1.45208740234375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_790,social-relations,790,-3.071044921875,5.7271728515625,2.6561279296875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,social-relations_1192,social-relations,1192,-9.513671875,15.453125,5.939453125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_91,spatial-relations,91,11.18359375,-11.359375,-0.17578125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_156,spatial-relations,156,2.62109375,3.96875,6.58984375,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_241,spatial-relations,241,-2.2367095947265625,-3.07818603515625,-5.3148956298828125,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_248,spatial-relations,248,-3.212779998779297,-1.7061805725097656,-4.9189605712890625,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_255,spatial-relations,255,2.0590896606445312,3.2406463623046875,5.299736022949219,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_281,spatial-relations,281,-2.3472976684570312,-2.9832000732421875,-5.330497741699219,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_293,spatial-relations,293,5.68914794921875,5.81715202331543,11.50629997253418,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_352,spatial-relations,352,-2.7804298400878906,-2.1863842010498047,-4.966814041137695,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_393,spatial-relations,393,-0.829132080078125,0.8596954345703125,0.0305633544921875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,spatial-relations_428,spatial-relations,428,3.2548828125,-5.4730224609375,-2.2181396484375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_426,agent-properties,426,-12.143310546875,-11.6005859375,-23.743896484375,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_851,agent-properties,851,3.4052734375,0.84228515625,4.24755859375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_895,agent-properties,895,4.024444580078125,0.882965087890625,4.90740966796875,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_910,agent-properties,910,1.7790374755859375,-0.3057861328125,1.4732513427734375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_1132,agent-properties,1132,5.0652923583984375,-5.62327766418457,-0.5579853057861328,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_1283,agent-properties,1283,-0.292022705078125,0.39600372314453125,0.10398101806640625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_1519,agent-properties,1519,3.4189453125,4.268798828125,7.687744140625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_1692,agent-properties,1692,6.3638916015625,-9.8031005859375,-3.439208984375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_1823,agent-properties,1823,13.803146362304688,10.951751708984375,24.754898071289062,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,agent-properties_1994,agent-properties,1994,-6.9840087890625,7.1558837890625,0.171875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_115,material-dynamics,115,0.3125,-0.9375,-0.625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_122,material-dynamics,122,1.2265625,-3.5703125,-2.34375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_131,material-dynamics,131,-0.421875,-0.90625,-1.328125,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_139,material-dynamics,139,1.1953125,-2.09375,-0.8984375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_337,material-dynamics,337,-0.4453125,0.609375,0.1640625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_381,material-dynamics,381,0.328125,-1.859375,-1.53125,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_527,material-dynamics,527,0.75,-0.65625,0.09375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_548,material-dynamics,548,0.21875,1.1171875,1.3359375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_706,material-dynamics,706,-3.625,0.953125,-2.671875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-dynamics_724,material-dynamics,724,-0.3125,-0.140625,-0.453125,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_18,material-properties,18,-0.471923828125,0.3472900390625,-0.1246337890625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_31,material-properties,31,-1.36102294921875,1.82763671875,0.46661376953125,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_48,material-properties,48,-0.8359375,1.32275390625,0.48681640625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_62,material-properties,62,0.48388671875,1.08740234375,1.5712890625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_89,material-properties,89,-1.1318359375,-1.5283203125,-2.66015625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_92,material-properties,92,-1.4361572265625,1.4708251953125,0.03466796875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_117,material-properties,117,-0.6640625,1.69384765625,1.02978515625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_126,material-properties,126,0.822021484375,-0.059814453125,0.76220703125,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_144,material-properties,144,1.2547607421875,-0.9234619140625,0.331298828125,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,material-properties_147,material-properties,147,-0.429931640625,0.86181640625,0.431884765625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_19,physical-dynamics,19,-0.8612060546875,0.998291015625,0.1370849609375,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_22,physical-dynamics,22,-2.910888671875,1.9619140625,-0.948974609375,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_44,physical-dynamics,44,0.9808349609375,0.639892578125,1.6207275390625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_71,physical-dynamics,71,-6.9462890625,-0.784423828125,-7.730712890625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_74,physical-dynamics,74,0.16064453125,-7.330322265625,-7.169677734375,True,False
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_75,physical-dynamics,75,-7.330322265625,0.16064453125,-7.169677734375,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_78,physical-dynamics,78,-0.9931640625,-6.054443359375,-7.047607421875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_92,physical-dynamics,92,-3.9306640625,2.2568359375,-1.673828125,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_101,physical-dynamics,101,0.5223388671875,0.864990234375,1.3873291015625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-dynamics_112,physical-dynamics,112,-2.056884765625,0.2503662109375,-1.8065185546875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_134,physical-interactions,134,-0.267578125,0.51171875,0.244140625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_146,physical-interactions,146,6.21337890625,-5.027099609375,1.186279296875,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_263,physical-interactions,263,-8.326507568359375,-8.67236328125,-16.998870849609375,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_270,physical-interactions,270,-0.76171875,0.67626953125,-0.08544921875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_310,physical-interactions,310,-0.76171875,1.004638671875,0.242919921875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_340,physical-interactions,340,2.7056884765625,-4.8580322265625,-2.15234375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_347,physical-interactions,347,-8.055419921875,-13.2344970703125,-21.2899169921875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_431,physical-interactions,431,-0.1280517578125,0.82330322265625,0.69525146484375,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_462,physical-interactions,462,-3.5933837890625,1.2835693359375,-2.309814453125,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-interactions_465,physical-interactions,465,1.47998046875,0.680419921875,2.160400390625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_87,physical-relations,87,14.472869873046875,12.38580322265625,26.858673095703125,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_125,physical-relations,125,-1.7098388671875,2.8121337890625,1.102294921875,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_263,physical-relations,263,1.71435546875,-2.126953125,-0.41259765625,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_268,physical-relations,268,-2.470947265625,-1.255615234375,-3.7265625,False,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_383,physical-relations,383,0.38232421875,0.4774169921875,0.8597412109375,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_527,physical-relations,527,1.5596923828125,-0.579345703125,0.9803466796875,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_615,physical-relations,615,0.359375,-0.967742919921875,-0.608367919921875,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_665,physical-relations,665,0.945068359375,-0.73095703125,0.214111328125,True,True
seed43122_compact_chck_80M,seed43122_compact,43122,compact,chck_80M,80000000,physical-relations_686,physical-relations,686,-0.324615478515625,0.504241943359375,0.17962646484375,False,True
