seed,checkpoint,words,uid,domain,compact_margin,repeat_margin,margin_delta,compact_correct,repeat_correct,binary_delta,interaction_delta
43022,chck_100M,100000000,physical-relations_268,physical-relations,-0.0899658203125,-0.8482666015625,0.75830078125,False,False,0,0.618072509765625
43022,chck_100M,100000000,physical-relations_383,physical-relations,-2.1875,-1.3082275390625,-0.8792724609375,False,False,0,0.257171630859375
43022,chck_100M,100000000,physical-relations_527,physical-relations,0.2618408203125,1.448486328125,-1.1866455078125,True,True,0,-9.2239990234375
43022,chck_100M,100000000,physical-relations_615,physical-relations,4.3892822265625,3.06976318359375,1.31951904296875,True,True,0,-2.54937744140625
43022,chck_100M,100000000,physical-relations_665,physical-relations,-0.62872314453125,-0.0174560546875,-0.61126708984375,False,False,0,0.15899658203125
43022,chck_100M,100000000,physical-relations_686,physical-relations,0.7851715087890625,-0.123748779296875,0.9089202880859375,True,False,1,0.16358184814453125
43022,chck_100M,100000000,physical-relations_693,physical-relations,-0.2532958984375,1.6756591796875,-1.928955078125,False,True,-1,-1.8245086669921875
43022,chck_100M,100000000,physical-relations_87,physical-relations,10.173095703125,28.551239013671875,-18.378143310546875,True,True,0,-31.841934204101562
43022,chck_100M,100000000,quantitative-properties_103,quantitative-properties,1.116943359375,0.245361328125,0.87158203125,True,True,0,0.63720703125
43022,chck_100M,100000000,quantitative-properties_106,quantitative-properties,4.124755859375,3.943115234375,0.181640625,True,True,0,2.12744140625
43022,chck_100M,100000000,quantitative-properties_12,quantitative-properties,0.1832427978515625,0.16773223876953125,0.01551055908203125,True,True,0,2.2230300903320312
43022,chck_100M,100000000,quantitative-properties_122,quantitative-properties,-2.318359375,-0.6123046875,-1.7060546875,False,False,0,-5.59423828125
43022,chck_100M,100000000,quantitative-properties_192,quantitative-properties,-0.258544921875,-0.322967529296875,0.064422607421875,False,False,0,-4.2904052734375
43022,chck_100M,100000000,quantitative-properties_253,quantitative-properties,1.80029296875,0.504150390625,1.296142578125,True,True,0,1.504638671875
43022,chck_100M,100000000,quantitative-properties_31,quantitative-properties,-1.005859375,1.3515625,-2.357421875,False,True,-1,-1.5624237060546875
43022,chck_100M,100000000,quantitative-properties_35,quantitative-properties,-0.8787841796875,-0.52459716796875,-0.35418701171875,False,False,0,0.9097137451171875
43022,chck_100M,100000000,quantitative-properties_49,quantitative-properties,0.341064453125,3.52734375,-3.186279296875,True,True,0,-0.728363037109375
43022,chck_100M,100000000,quantitative-properties_64,quantitative-properties,6.302734375,1.556640625,4.74609375,True,True,0,5.1669921875
43022,chck_100M,100000000,social-interactions_101,social-interactions,-0.37646484375,-1.2470703125,0.87060546875,False,False,0,2.6839599609375
43022,chck_100M,100000000,social-interactions_108,social-interactions,2.9134521484375,1.667724609375,1.2457275390625,True,True,0,0.81787109375
43022,chck_100M,100000000,social-interactions_12,social-interactions,3.43359375,5.72998046875,-2.29638671875,True,True,0,3.71728515625
43022,chck_100M,100000000,social-interactions_130,social-interactions,0.0040283203125,-0.204345703125,0.2083740234375,True,False,1,1.4241943359375
43022,chck_100M,100000000,social-interactions_16,social-interactions,2.2830810546875,5.051025390625,-2.7679443359375,True,True,0,4.097900390625
43022,chck_100M,100000000,social-interactions_19,social-interactions,-0.0289306640625,1.5145263671875,-1.54345703125,False,True,-1,0.7835693359375
43022,chck_100M,100000000,social-interactions_191,social-interactions,-2.760986328125,-7.612548828125,4.8515625,False,False,0,-0.42626953125
43022,chck_100M,100000000,social-interactions_237,social-interactions,-0.1953125,1.2412109375,-1.4365234375,False,True,-1,0.9306640625
