family,arch,arm,checkpoint,seed,role,group,n,mean_margin_full,mean_effect_no_initial_qbox,mean_effect_no_last_relevant_update,mean_effect_no_all_relevant_updates,mean_margin_no_all_relevant_updates,mean_margin_no_initial_qbox,mean_margin_no_last_relevant_update,mean_relevant_updates,mean_total_ops
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_updates_3,296,0.6191113206583101,-0.06359475931605778,-0.9591142281487182,-1.4132764180870474,-0.7941650974287374,0.5555165613422522,-0.3400029074904081,3.0,9.54054054054054
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_updates_4,326,1.3555589369469625,-0.11486639493813544,-1.1529630758096836,-1.5726282651439034,-0.21706932819694097,1.240692542008827,0.20259586113727898,4.0,10.13803680981595
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_updates_5,94,1.932869015855992,0.03951942667048028,-0.5650173070582938,-1.619252435704495,0.31361658015149707,1.9723884425264724,1.3678517087976982,5.0,10.106382978723405
entity_ablation,D,D_V_43222,chck_80M,43222,V,type_ambiref,399,0.8319262820377684,-0.051134629431822544,-0.889452848816874,-0.9613568632114202,-0.1294305811736518,0.7807916526059459,-0.05752656677910559,3.0526315789473686,9.230576441102757
entity_ablation,D,D_V_43222,chck_80M,43222,V,type_move_contents,381,0.8044874435021808,-0.13683358171167648,-0.7994654998378804,-1.3197606439039775,-0.5152732004017968,0.6676538617905043,0.005021943664300473,2.900262467191601,9.401574803149606
entity_ablation,D,D_V_43222,chck_80M,43222,V,type_regular,441,0.9297167819643778,-0.07313840108123226,-1.0667273559673032,-1.5859401088182619,-0.6562233268538841,0.8565783808831455,-0.1370105740029255,3.0226757369614514,9.16326530612245
entity_ablation,D,D_V_43222,chck_90M,43222,V,ALL,1221,0.8016995922841565,-0.18508353531604707,-0.7629209482015693,-1.0778684293291394,-0.276168837044983,0.6166160569681094,0.03877864408258724,2.994266994266994,9.25962325962326
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_ge2,1205,0.7931700987439927,-0.18140274615208637,-0.7649517276475044,-1.0840810840431585,-0.2909109852991658,0.6117673525919064,0.02821837109648835,3.020746887966805,9.269709543568466
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_ge3,716,0.9939542590073367,-0.12852765253469264,-0.7921802554716612,-1.2122946867313464,-0.21834042772400977,0.865426606472644,0.2017740035356756,3.717877094972067,9.886871508379889
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_updates_1,16,1.4440770745277405,-0.46229296922683716,-0.6099778711795807,-0.6099778711795807,0.8340992033481598,0.9817841053009033,0.8340992033481598,1.0,8.5
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_updates_2,489,0.4991793855567651,-0.25882312862663426,-0.725083371978596,-0.8963491013749733,-0.3971697158182082,0.24035625693013088,-0.22590398642183082,2.0,8.366053169734151
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_updates_3,296,0.5540607883720785,-0.11019589308951352,-0.761324704096124,-1.1617672434328377,-0.6077064550607592,0.44386489528256495,-0.2072639157240455,3.0,9.54054054054054
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_updates_4,326,1.1670621227633002,-0.179154810364261,-0.9120817389224936,-1.2270904896449457,-0.06002836688164553,0.9879073123990393,0.2549803838408066,4.0,10.13803680981595
entity_ablation,D,D_V_43222,chck_90M,43222,V,rel_updates_5,94,1.7787979156412976,-0.010673900868030304,-0.47351386826089087,-1.3200892768007644,0.4587086388405333,1.7681240147732673,1.3052840473804068,5.0,10.106382978723405
entity_ablation,D,D_V_43222,chck_90M,43222,V,type_ambiref,399,0.6380538880675658,-0.06774776651148211,-0.6701410354528212,-0.7551739668114144,-0.11712007874384858,0.5703061215560836,-0.032087147385255435,3.0526315789473686,9.230576441102757
entity_ablation,D,D_V_43222,chck_90M,43222,V,type_move_contents,381,0.8281317994663409,-0.2762896734585599,-0.695817354157215,-1.13540241489886,-0.307270615432519,0.5518421260077809,0.13231444530912584,2.900262467191601,9.401574803149606
entity_ablation,D,D_V_43222,chck_90M,43222,V,type_regular,441,0.9269240028193207,-0.21244732924059134,-0.9048385321418174,-1.3201238534618127,-0.3931998506424919,0.7144766735787295,0.022085470677503383,3.0226757369614514,9.16326530612245
