uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_strict50_43022,margin_strict50_43122,delta_margin_431_minus_430,correct_strict50_43022,correct_strict50_43122,pattern_strict50
spatial-relations_322,spatial-relations,322,front,behind,indirect,antonym,concept swap,0110,-2,-0.31069087982177734,-2.573497772216797,-2.2628068923950195,0,0,00
spatial-relations_342,spatial-relations,342,front,behind,indirect,antonym,concept swap,0110,-2,-0.3362760543823242,-3.290395736694336,-2.9541196823120117,0,0,00
spatial-relations_405,spatial-relations,405,left,right,indirect,antonym,concept swap,0110,-2,0.8023109436035156,-1.9994888305664062,-2.801799774169922,1,0,10
spatial-relations_113,spatial-relations,113,above,below,indirect,variable swap,concept swap,0110,-2,3.8300886154174805,-4.422615051269531,-8.252703666687012,1,0,10
spatial-relations_429,spatial-relations,429,left,right,indirect,variable swap,concept swap,0110,-2,-3.4210739135742188,-1.5953998565673828,1.825674057006836,0,0,00
spatial-relations_177,spatial-relations,177,above,below,indirect,variable swap,variable swap,0110,-2,3.8300886154174805,-4.422615051269531,-8.252703666687012,1,0,10
spatial-relations_0,spatial-relations,0,above,below,direct,antonym,concept swap,0100,-1,-4.386211395263672,-3.571687698364258,0.8145236968994141,0,0,00
spatial-relations_2,spatial-relations,2,above,below,direct,antonym,concept swap,0100,-1,-4.269617080688477,-3.111391067504883,1.1582260131835938,0,0,00
spatial-relations_6,spatial-relations,6,above,below,direct,antonym,concept swap,0100,-1,-3.244781494140625,-3.731698989868164,-0.48691749572753906,0,0,00
spatial-relations_7,spatial-relations,7,above,below,direct,antonym,concept swap,0010,-1,-1.8932151794433594,-1.6169319152832031,0.27628326416015625,0,0,00
spatial-relations_210,spatial-relations,210,close,far,direct,antonym,concept swap,1110,-1,0.4564800262451172,-0.44780921936035156,-0.9042892456054688,1,0,10
spatial-relations_223,spatial-relations,223,close,far,direct,antonym,concept swap,1110,-1,-0.9663429260253906,4.170093536376953,5.136436462402344,0,1,01
spatial-relations_240,spatial-relations,240,east,west,direct,antonym,concept swap,0010,-1,-2.6042327880859375,-1.3374137878417969,1.2668190002441406,0,0,00
spatial-relations_291,spatial-relations,291,front,behind,direct,antonym,concept swap,1110,-1,7.757566452026367,-1.7598323822021484,-9.517398834228516,1,0,10
spatial-relations_295,spatial-relations,295,front,behind,direct,antonym,concept swap,1110,-1,1.844949722290039,-1.5703926086425781,-3.415342330932617,1,0,10
spatial-relations_297,spatial-relations,297,front,behind,direct,antonym,concept swap,1110,-1,4.1532135009765625,-4.041500091552734,-8.194713592529297,1,0,10
spatial-relations_351,spatial-relations,351,left,right,direct,antonym,concept swap,0010,-1,8.536209106445312,2.5417709350585938,-5.994438171386719,1,1,11
spatial-relations_358,spatial-relations,358,left,right,direct,antonym,concept swap,0010,-1,2.9803714752197266,-3.8977317810058594,-6.878103256225586,1,0,10
spatial-relations_366,spatial-relations,366,left,right,direct,antonym,concept swap,0010,-1,5.429601669311523,-5.104656219482422,-10.534257888793945,1,0,10
spatial-relations_367,spatial-relations,367,left,right,direct,antonym,concept swap,0111,-1,5.770652770996094,2.5007877349853516,-3.269865036010742,1,1,11
spatial-relations_447,spatial-relations,447,north,south,direct,antonym,concept swap,0100,-1,-1.1694583892822266,-1.1750411987304688,-0.0055828094482421875,0,0,00
spatial-relations_448,spatial-relations,448,north,south,direct,antonym,concept swap,0010,-1,-2.5670666694641113,-1.1529712677001953,1.414095401763916,0,0,00
spatial-relations_449,spatial-relations,449,north,south,direct,antonym,concept swap,0100,-1,-1.7808704376220703,-1.0576353073120117,0.7232351303100586,0,0,00
spatial-relations_371,spatial-relations,371,left,right,direct,antonym,variable swap,0010,-1,8.536209106445312,2.5417709350585938,-5.994438171386719,1,1,11
spatial-relations_380,spatial-relations,380,left,right,direct,antonym,variable swap,0010,-1,2.9803714752197266,-3.8977317810058594,-6.878103256225586,1,0,10
spatial-relations_386,spatial-relations,386,left,right,direct,antonym,variable swap,0010,-1,5.429601669311523,-5.104656219482422,-10.534257888793945,1,0,10
spatial-relations_389,spatial-relations,389,left,right,direct,antonym,variable swap,0111,-1,5.770652770996094,2.5007877349853516,-3.269865036010742,1,1,11
spatial-relations_13,spatial-relations,13,above,below,indirect,antonym,concept swap,0010,-1,1.899953842163086,-0.11411476135253906,-2.014068603515625,1,0,10
spatial-relations_14,spatial-relations,14,above,below,indirect,antonym,concept swap,0100,-1,0.03093719482421875,0.16476821899414062,0.13383102416992188,1,1,11
spatial-relations_16,spatial-relations,16,above,below,indirect,antonym,concept swap,0010,-1,-1.4861907958984375,-2.6965808868408203,-1.2103900909423828,0,0,00
spatial-relations_21,spatial-relations,21,above,below,indirect,antonym,concept swap,0100,-1,-2.372260093688965,-0.2524690628051758,2.119791030883789,0,0,00
spatial-relations_22,spatial-relations,22,above,below,indirect,antonym,concept swap,0100,-1,0.31772613525390625,1.1351509094238281,0.8174247741699219,1,1,11
spatial-relations_30,spatial-relations,30,above,below,indirect,antonym,concept swap,0100,-1,-3.2457046508789062,-0.25385475158691406,2.991849899291992,0,0,00
spatial-relations_32,spatial-relations,32,above,below,indirect,antonym,concept swap,0100,-1,-3.510011672973633,-3.301067352294922,0.20894432067871094,0,0,00
spatial-relations_34,spatial-relations,34,above,below,indirect,antonym,concept swap,0100,-1,-2.440572738647461,-1.398843765258789,1.0417289733886719,0,0,00
spatial-relations_39,spatial-relations,39,above,below,indirect,antonym,concept swap,0010,-1,-0.043712615966796875,0.09939002990722656,0.14310264587402344,0,1,01
spatial-relations_19,spatial-relations,19,above,below,indirect,antonym,concept swap,1111,0,0.3474998474121094,-0.8361129760742188,-1.1836128234863281,1,0,10
spatial-relations_27,spatial-relations,27,above,below,indirect,antonym,concept swap,1111,0,-0.14211654663085938,-0.6210594177246094,-0.47894287109375,0,0,00
spatial-relations_38,spatial-relations,38,above,below,indirect,antonym,concept swap,1111,0,0.32382774353027344,0.060455322265625,-0.26337242126464844,1,1,11
spatial-relations_59,spatial-relations,59,above,below,indirect,antonym,variable swap,1111,0,0.3474998474121094,-0.8361129760742188,-1.1836128234863281,1,0,10
spatial-relations_61,spatial-relations,61,above,below,indirect,antonym,variable swap,1111,0,0.10006332397460938,-0.1776714324951172,-0.27773475646972656,1,0,10
spatial-relations_63,spatial-relations,63,above,below,indirect,antonym,variable swap,1111,0,-0.23207473754882812,-0.22881698608398438,0.00325775146484375,0,0,00
spatial-relations_67,spatial-relations,67,above,below,indirect,antonym,variable swap,1111,0,-0.14211654663085938,-0.6210594177246094,-0.47894287109375,0,0,00
spatial-relations_72,spatial-relations,72,above,below,indirect,antonym,variable swap,1111,0,0.32382774353027344,0.060455322265625,-0.26337242126464844,1,1,11
spatial-relations_75,spatial-relations,75,above,below,indirect,antonym,variable swap,1111,0,1.2961254119873047,-0.1438770294189453,-1.44000244140625,1,0,10
spatial-relations_91,spatial-relations,91,above,below,indirect,variable swap,concept swap,1111,0,0.4320697784423828,-4.589712142944336,-5.021781921386719,1,0,10
spatial-relations_1,spatial-relations,1,above,below,direct,antonym,concept swap,0000,0,-2.409748077392578,-2.184112548828125,0.22563552856445312,0,0,00
spatial-relations_3,spatial-relations,3,above,below,direct,antonym,concept swap,0000,0,-1.6231937408447266,-3.347623825073242,-1.7244300842285156,0,0,00
spatial-relations_4,spatial-relations,4,above,below,direct,antonym,concept swap,0000,0,-4.469058990478516,-3.9595298767089844,0.5095291137695312,0,0,00
spatial-relations_5,spatial-relations,5,above,below,direct,antonym,concept swap,0000,0,-1.7623157501220703,-2.4588184356689453,-0.696502685546875,0,0,00
spatial-relations_8,spatial-relations,8,above,below,direct,antonym,concept swap,0000,0,-5.092601299285889,-4.459446907043457,0.6331543922424316,0,0,00
spatial-relations_17,spatial-relations,17,above,below,indirect,antonym,concept swap,0000,0,-1.2486047744750977,0.7035646438598633,1.952169418334961,0,1,01
spatial-relations_18,spatial-relations,18,above,below,indirect,antonym,concept swap,0000,0,-0.2083721160888672,0.4099578857421875,0.6183300018310547,0,1,01
spatial-relations_31,spatial-relations,31,above,below,indirect,antonym,concept swap,0000,0,-5.3233842849731445,-2.233762741088867,3.0896215438842773,0,0,00
spatial-relations_33,spatial-relations,33,above,below,indirect,antonym,concept swap,0000,0,-1.90191650390625,-0.6015434265136719,1.3003730773925781,0,0,00
spatial-relations_37,spatial-relations,37,above,below,indirect,antonym,concept swap,0000,0,-2.743305206298828,-0.013731002807617188,2.729574203491211,0,0,00
physical-interactions_39,physical-interactions,39,break,fix,direct,antonym,concept swap,0110,-2,-3.002420425415039,-0.8515510559082031,2.150869369506836,0,0,00
physical-interactions_266,physical-interactions,266,kick,drop,direct,antonym,concept swap,0110,-2,-0.06325244903564453,-1.8634052276611328,-1.8001527786254883,0,0,00
physical-interactions_272,physical-interactions,272,kick,drop,direct,antonym,concept swap,0110,-2,1.3889331817626953,-0.28665733337402344,-1.6755905151367188,1,0,10
physical-interactions_274,physical-interactions,274,kick,drop,direct,antonym,concept swap,0110,-2,0.7947444915771484,0.7334003448486328,-0.061344146728515625,1,1,11
physical-interactions_306,physical-interactions,306,kick,touch,direct,antonym,concept swap,0110,-2,-0.06325244903564453,-1.8634052276611328,-1.8001527786254883,0,0,00
physical-interactions_312,physical-interactions,312,kick,touch,direct,antonym,concept swap,0110,-2,1.3889331817626953,-0.28665733337402344,-1.6755905151367188,1,0,10
physical-interactions_314,physical-interactions,314,kick,touch,direct,antonym,concept swap,0110,-2,0.7947444915771484,0.7334003448486328,-0.061344146728515625,1,1,11
physical-interactions_366,physical-interactions,366,push,pull,direct,antonym,concept swap,0110,-2,2.9840850830078125,-5.506732940673828,-8.49081802368164,1,0,10
physical-interactions_378,physical-interactions,378,push,pull,direct,antonym,concept swap,0110,-2,0.4910392761230469,0.08008193969726562,-0.41095733642578125,1,1,11
physical-interactions_336,physical-interactions,336,push,-,direct,other,variable swap,0110,-2,1.481801986694336,-0.23231124877929688,-1.7141132354736328,1,0,10
physical-interactions_396,physical-interactions,396,revolve around,-,direct,variable swap,variable swap,0110,-2,2.620464324951172,0.4596843719482422,-2.1607799530029297,1,1,11
physical-interactions_149,physical-interactions,149,heat,cool,direct,variable_swap,concept swap,0110,-2,-0.5795936584472656,-1.0954208374023438,-0.5158271789550781,0,0,00
physical-interactions_163,physical-interactions,163,heat,cool,direct,variable_swap,variable swap,0110,-2,-0.5795936584472656,-1.0954208374023438,-0.5158271789550781,0,0,00
physical-interactions_48,physical-interactions,48,break,fix,indirect,antonym,concept swap,0110,-2,0.5449533462524414,0.47142505645751953,-0.07352828979492188,1,1,11
physical-interactions_325,physical-interactions,325,kick,touch,indirect,antonym,concept swap,0110,-2,3.4885616302490234,-1.7992286682128906,-5.287790298461914,1,0,10
physical-interactions_545,physical-interactions,545,throw,touch,indirect,antonym,concept swap,0110,-2,3.4885616302490234,-1.7992286682128906,-5.287790298461914,1,0,10
physical-interactions_327,physical-interactions,327,kick,touch,indirect,negation,concept swap,0110,-2,0.4113121032714844,-1.4947681427001953,-1.9060802459716797,1,0,10
physical-interactions_547,physical-interactions,547,throw,touch,indirect,negation,concept swap,0110,-2,0.4113121032714844,-1.4947681427001953,-1.9060802459716797,1,0,10
physical-interactions_279,physical-interactions,279,kick,drop,indirect,other,concept swap,0110,-2,-0.42050743103027344,-0.5588607788085938,-0.1383533477783203,0,0,00
physical-interactions_4,physical-interactions,4,attract,repel,direct,antonym,concept swap,0111,-1,0.6133518218994141,1.2716217041015625,0.6582698822021484,1,1,11
physical-interactions_6,physical-interactions,6,attract,repel,direct,antonym,concept swap,0111,-1,0.6879520416259766,1.6144180297851562,0.9264659881591797,1,1,11
physical-interactions_8,physical-interactions,8,attract,repel,direct,antonym,concept swap,0111,-1,0.5331573486328125,1.227212905883789,0.6940555572509766,1,1,11
physical-interactions_11,physical-interactions,11,attract,repel,direct,antonym,concept swap,1110,-1,-0.8140125274658203,-0.04468536376953125,0.7693271636962891,0,0,00
physical-interactions_12,physical-interactions,12,attract,repel,direct,antonym,concept swap,0111,-1,1.4575691223144531,4.699802398681641,3.2422332763671875,1,1,11
physical-interactions_14,physical-interactions,14,attract,repel,direct,antonym,concept swap,0111,-1,1.8912544250488281,3.4804649353027344,1.5892105102539062,1,1,11
physical-interactions_27,physical-interactions,27,break,fix,direct,antonym,concept swap,0111,-1,-2.686666488647461,1.0340499877929688,3.7207164764404297,0,1,01
physical-interactions_31,physical-interactions,31,break,fix,direct,antonym,concept swap,0111,-1,-0.10107231140136719,2.2735748291015625,2.3746471405029297,0,1,01
physical-interactions_32,physical-interactions,32,break,fix,direct,antonym,concept swap,1110,-1,1.6474113464355469,1.2887020111083984,-0.35870933532714844,1,1,11
physical-interactions_35,physical-interactions,35,break,fix,direct,antonym,concept swap,0111,-1,-3.3381729125976562,0.7091827392578125,4.047355651855469,0,1,01
physical-interactions_36,physical-interactions,36,break,fix,direct,antonym,concept swap,0111,-1,1.0354881286621094,3.2471961975097656,2.2117080688476562,1,1,11
physical-interactions_44,physical-interactions,44,break,fix,direct,antonym,concept swap,1110,-1,2.126068115234375,3.7795448303222656,1.6534767150878906,1,1,11
physical-interactions_57,physical-interactions,57,catch,throw,direct,antonym,concept swap,1110,-1,1.361271858215332,-3.0336036682128906,-4.394875526428223,1,0,10
physical-interactions_59,physical-interactions,59,catch,throw,direct,antonym,concept swap,0010,-1,2.2819910049438477,-3.549997329711914,-5.831988334655762,1,0,10
physical-interactions_60,physical-interactions,60,catch,throw,direct,antonym,concept swap,0100,-1,1.6373100280761719,2.0869808197021484,0.44967079162597656,1,1,11
physical-interactions_62,physical-interactions,62,catch,throw,direct,antonym,concept swap,1110,-1,-4.398353576660156,6.49346923828125,10.891822814941406,0,1,01
physical-interactions_63,physical-interactions,63,catch,throw,direct,antonym,concept swap,0100,-1,1.2305736541748047,-8.685157775878906,-9.915731430053711,1,0,10
physical-interactions_65,physical-interactions,65,catch,throw,direct,antonym,concept swap,0010,-1,-1.0230188369750977,-6.5740966796875,-5.551077842712402,0,0,00
physical-interactions_126,physical-interactions,126,drop,lift,direct,antonym,concept swap,0010,-1,0.549530029296875,-1.0906848907470703,-1.6402149200439453,1,0,10
physical-interactions_127,physical-interactions,127,drop,lift,direct,antonym,concept swap,0100,-1,-0.45595359802246094,-0.1397991180419922,0.31615447998046875,0,0,00
physical-interactions_128,physical-interactions,128,drop,lift,direct,antonym,concept swap,0010,-1,-1.0631942749023438,-0.10431289672851562,0.9588813781738281,0,0,00
physical-interactions_130,physical-interactions,130,drop,lift,direct,antonym,concept swap,0010,-1,-0.6329154968261719,-0.40984344482421875,0.22307205200195312,0,0,00
physical-interactions_132,physical-interactions,132,drop,lift,direct,antonym,concept swap,0010,-1,-1.622823715209961,-2.4071388244628906,-0.7843151092529297,0,0,00
physical-interactions_133,physical-interactions,133,drop,lift,direct,antonym,concept swap,0100,-1,0.06575775146484375,1.3264789581298828,1.260721206665039,1,1,11
physical-interactions_134,physical-interactions,134,drop,lift,direct,antonym,concept swap,0010,-1,0.22995758056640625,-1.0231819152832031,-1.2531394958496094,1,0,10
physical-interactions_135,physical-interactions,135,drop,lift,direct,antonym,concept swap,0100,-1,0.12290573120117188,0.3958091735839844,0.2729034423828125,1,1,11
physical-interactions_269,physical-interactions,269,kick,drop,direct,antonym,concept swap,0111,-1,1.5170440673828125,1.6884393692016602,0.17139530181884766,1,1,11
physical-interactions_270,physical-interactions,270,kick,drop,direct,antonym,concept swap,1110,-1,-0.238922119140625,-1.4486865997314453,-1.2097644805908203,0,0,00
physical-interactions_309,physical-interactions,309,kick,touch,direct,antonym,concept swap,0111,-1,0.8094024658203125,1.8386354446411133,1.0292329788208008,1,1,11
physical-interactions_310,physical-interactions,310,kick,touch,direct,antonym,concept swap,1110,-1,-0.238922119140625,-1.4486865997314453,-1.2097644805908203,0,0,00
physical-interactions_0,physical-interactions,0,attract,repel,direct,antonym,concept swap,1111,0,1.9386787414550781,1.9066963195800781,-0.031982421875,1,1,11
physical-interactions_10,physical-interactions,10,attract,repel,direct,antonym,concept swap,1111,0,1.398996353149414,1.6739768981933594,0.2749805450439453,1,1,11
physical-interactions_17,physical-interactions,17,attract,repel,direct,antonym,concept swap,1111,0,-0.9272994995117188,-1.4329910278320312,-0.5056915283203125,0,0,00
physical-interactions_28,physical-interactions,28,break,fix,direct,antonym,concept swap,1111,0,0.22051429748535156,2.479860305786133,2.2593460083007812,1,1,11
physical-interactions_30,physical-interactions,30,break,fix,direct,antonym,concept swap,1111,0,-1.2461299896240234,0.5428829193115234,1.7890129089355469,0,1,01
physical-interactions_34,physical-interactions,34,break,fix,direct,antonym,concept swap,1111,0,3.3622169494628906,1.7960700988769531,-1.5661468505859375,1,1,11
physical-interactions_50,physical-interactions,50,break,fix,indirect,antonym,concept swap,1111,0,1.984889030456543,2.39394474029541,0.4090557098388672,1,1,11
physical-interactions_52,physical-interactions,52,break,fix,indirect,antonym,concept swap,1111,0,1.2528839111328125,2.284494400024414,1.0316104888916016,1,1,11
physical-interactions_54,physical-interactions,54,break,fix,indirect,antonym,concept swap,1111,0,2.2908763885498047,2.1877975463867188,-0.10307884216308594,1,1,11
physical-interactions_68,physical-interactions,68,catch,throw,indirect,antonym,concept swap,1111,0,0.9431972503662109,-0.5873317718505859,-1.5305290222167969,1,0,10
physical-interactions_29,physical-interactions,29,break,fix,direct,antonym,concept swap,0000,0,0.938629150390625,-3.1235504150390625,-4.0621795654296875,1,0,10
physical-interactions_69,physical-interactions,69,catch,throw,indirect,antonym,concept swap,0000,0,-0.05584144592285156,1.219644546508789,1.2754859924316406,0,1,01
physical-interactions_71,physical-interactions,71,catch,throw,indirect,antonym,concept swap,0000,0,0.2724456787109375,1.4994068145751953,1.2269611358642578,1,1,11
physical-interactions_73,physical-interactions,73,catch,throw,indirect,antonym,concept swap,0000,0,-0.021352767944335938,1.6093616485595703,1.6307144165039062,0,1,01
physical-interactions_80,physical-interactions,80,catch,throw,indirect,antonym,concept swap,0000,0,1.0385913848876953,-1.4293651580810547,-2.46795654296875,1,0,10
physical-interactions_88,physical-interactions,88,collide with,-,direct,antonym,variable swap,0000,0,-1.9993438720703125,-8.91037368774414,-6.911029815673828,0,0,00
physical-interactions_94,physical-interactions,94,collide with,-,direct,antonym,variable swap,0000,0,-2.217975616455078,-7.26500129699707,-5.047025680541992,0,0,00
physical-interactions_96,physical-interactions,96,collide with,-,direct,variable swap,variable swap,0000,0,-12.758670806884766,-11.957979202270508,0.8006916046142578,0,0,00
physical-interactions_97,physical-interactions,97,collide with,-,direct,variable swap,variable swap,0000,0,-12.929948806762695,-14.695205688476562,-1.7652568817138672,0,0,00
physical-interactions_98,physical-interactions,98,collide with,-,direct,variable swap,variable swap,0000,0,-13.301858901977539,-12.61916732788086,0.6826915740966797,0,0,00
social-relations_6,social-relations,6,boss,subordinate,direct,antonym,concept swap,0110,-2,-0.4098072052001953,-3.2321691513061523,-2.822361946105957,0,0,00
social-relations_18,social-relations,18,boss,subordinate,direct,antonym,concept swap,0110,-2,-1.0874252319335938,-3.850820541381836,-2.763395309448242,0,0,00
social-relations_460,social-relations,460,friend,enemy,direct,antonym,concept swap,0110,-2,-0.6698455810546875,6.435882568359375,7.1057281494140625,0,1,01
social-relations_462,social-relations,462,friend,enemy,direct,antonym,concept swap,0110,-2,-3.1921958923339844,-2.3577346801757812,0.8344612121582031,0,0,00
social-relations_466,social-relations,466,friend,enemy,direct,antonym,concept swap,0110,-2,-1.3303289413452148,2.131511688232422,3.4618406295776367,0,1,01
social-relations_470,social-relations,470,friend,enemy,direct,antonym,concept swap,0110,-2,0.4774341583251953,2.311532974243164,1.8340988159179688,1,1,11
social-relations_476,social-relations,476,friend,enemy,direct,antonym,concept swap,0110,-2,3.6120033264160156,5.7086029052734375,2.096599578857422,1,1,11
social-relations_478,social-relations,478,friend,enemy,direct,antonym,concept swap,0110,-2,-2.584981918334961,1.2824878692626953,3.8674697875976562,0,1,01
social-relations_1282,social-relations,1282,teacher,student,direct,antonym,concept swap,0110,-2,-0.3571281433105469,-5.223970413208008,-4.866842269897461,0,0,00
social-relations_32,social-relations,32,boss,subordinate,direct,antonym,variable swap,0110,-2,-0.4098072052001953,-3.2321691513061523,-2.822361946105957,0,0,00
social-relations_58,social-relations,58,boss,subordinate,direct,antonym,variable swap,0110,-2,-1.0874252319335938,-3.850820541381836,-2.763395309448242,0,0,00
social-relations_1297,social-relations,1297,teacher,student,direct,antonym,variable swap,0110,-2,0.24097061157226562,4.962568283081055,4.721597671508789,1,1,11
social-relations_1316,social-relations,1316,teacher,student,direct,antonym,variable swap,0110,-2,-0.3571281433105469,-5.223970413208008,-4.866842269897461,0,0,00
social-relations_549,social-relations,549,friend,stranger,direct,negation,concept swap,0110,-2,-3.801748275756836,-4.200923919677734,-0.39917564392089844,0,0,00
social-relations_580,social-relations,580,landlord,roommate,direct,other,concept swap,0110,-2,-0.7293434143066406,-2.7459335327148438,-2.016590118408203,0,0,00
social-relations_1216,social-relations,1216,sibling,child,direct,other,concept swap,0110,-2,3.291402816772461,2.0475997924804688,-1.2438030242919922,1,1,11
social-relations_72,social-relations,72,boss,subordinate,direct,variable swap,concept swap,0110,-2,0.05387687683105469,9.37100601196289,9.317129135131836,1,1,11
social-relations_670,social-relations,670,landlord,tenant,direct,variable swap,concept swap,0110,-2,3.6255874633789062,-1.2994804382324219,-4.925067901611328,1,0,10
social-relations_697,social-relations,697,landlord,tenant,direct,variable swap,concept swap,0110,-2,-1.2281532287597656,8.13840103149414,9.366554260253906,0,1,01
social-relations_1355,social-relations,1355,teacher,student,direct,variable swap,concept swap,0110,-2,0.2340087890625,0.286865234375,0.0528564453125,1,1,11
social-relations_1367,social-relations,1367,teacher,student,direct,variable swap,concept swap,0110,-2,-1.18218994140625,8.63427734375,9.81646728515625,0,1,01
social-relations_124,social-relations,124,boss,subordinate,direct,variable swap,variable swap,0110,-2,0.05387687683105469,9.37100601196289,9.317129135131836,1,1,11
social-relations_150,social-relations,150,boss,subordinate,direct,variable swap,variable swap,0110,-2,0.3686866760253906,-1.7731971740722656,-2.1418838500976562,1,0,10
social-relations_159,social-relations,159,boss,subordinate,direct,variable swap,variable swap,0110,-2,3.088052749633789,1.1593399047851562,-1.9287128448486328,1,1,11
social-relations_173,social-relations,173,boss,subordinate,direct,variable swap,variable swap,0110,-2,-1.7214889526367188,0.6687355041503906,2.3902244567871094,0,1,01
social-relations_722,social-relations,722,landlord,tenant,direct,variable swap,variable swap,0110,-2,3.6255874633789062,-1.2994804382324219,-4.925067901611328,1,0,10
social-relations_775,social-relations,775,landlord,tenant,direct,variable swap,variable swap,0110,-2,-1.2281532287597656,8.13840103149414,9.366554260253906,0,1,01
social-relations_957,social-relations,957,parent,child,direct,variable swap,variable swap,0110,-2,-0.5735530853271484,-2.4935684204101562,-1.9200153350830078,0,0,00
social-relations_1423,social-relations,1423,teacher,student,direct,variable swap,variable swap,0110,-2,0.2340087890625,0.286865234375,0.0528564453125,1,1,11
social-relations_1441,social-relations,1441,teacher,student,direct,variable swap,variable swap,0110,-2,-5.135054588317871,-2.7607269287109375,2.3743276596069336,0,0,00
social-relations_1445,social-relations,1445,teacher,student,direct,variable swap,variable swap,0110,-2,-2.9190673828125,-2.3787841796875,0.540283203125,0,0,00
social-relations_1447,social-relations,1447,teacher,student,direct,variable swap,variable swap,0110,-2,-1.18218994140625,8.63427734375,9.81646728515625,0,1,01
social-relations_189,social-relations,189,boss,subordinate,indirect,antonym,concept swap,0110,-2,1.1104545593261719,-0.943389892578125,-2.053844451904297,1,0,10
social-relations_402,social-relations,402,colleague,boss,indirect,antonym,concept swap,0110,-2,0.6205482482910156,-0.7513084411621094,-1.371856689453125,1,0,10
social-relations_494,social-relations,494,friend,enemy,indirect,antonym,concept swap,0110,-2,3.213939666748047,0.7918586730957031,-2.4220809936523438,1,1,11
social-relations_500,social-relations,500,friend,enemy,indirect,antonym,concept swap,0110,-2,-2.140700340270996,-0.49262428283691406,1.648076057434082,0,0,00
social-relations_511,social-relations,511,friend,enemy,indirect,antonym,concept swap,0110,-2,0.5626888275146484,0.6270523071289062,0.06436347961425781,1,1,11
social-relations_566,social-relations,566,friend,stranger,indirect,antonym,concept swap,0110,-2,-0.6337413787841797,-0.9926853179931641,-0.3589439392089844,0,0,00
social-relations_960,social-relations,960,parent,child,indirect,antonym,concept swap,0110,-2,3.004457473754883,-2.6391372680664062,-5.643594741821289,1,0,10
social-relations_972,social-relations,972,parent,child,indirect,antonym,concept swap,0110,-2,-0.2937755584716797,7.871315956115723,8.165091514587402,0,1,01
social-relations_1255,social-relations,1255,stranger,romantic partner,indirect,antonym,concept swap,0110,-2,1.340433120727539,0.3892993927001953,-0.9511337280273438,1,1,11
social-relations_229,social-relations,229,boss,subordinate,indirect,antonym,variable swap,0110,-2,1.1104545593261719,-0.943389892578125,-2.053844451904297,1,0,10
social-relations_990,social-relations,990,parent,child,indirect,antonym,variable swap,0110,-2,3.004457473754883,-2.6391372680664062,-5.643594741821289,1,0,10
social-relations_995,social-relations,995,parent,child,indirect,antonym,variable swap,0110,-2,0.15932655334472656,-0.52001953125,-0.6793460845947266,1,0,10
social-relations_1016,social-relations,1016,parent,child,indirect,antonym,variable swap,0110,-2,-0.2937755584716797,7.871315956115723,8.165091514587402,0,1,01
social-relations_521,social-relations,521,friend,romantic partner,indirect,other,concept swap,0110,-2,1.0359477996826172,1.2765884399414062,0.24064064025878906,1,1,11
social-relations_529,social-relations,529,friend,romantic partner,indirect,other,concept swap,0110,-2,1.2620792388916016,0.9937477111816406,-0.26833152770996094,1,1,11
social-relations_533,social-relations,533,friend,romantic partner,indirect,other,concept swap,0110,-2,1.0468921661376953,0.9789466857910156,-0.06794548034667969,1,1,11
social-relations_539,social-relations,539,friend,romantic partner,indirect,other,concept swap,0110,-2,0.4054450988769531,0.7180099487304688,0.3125648498535156,1,1,11
social-relations_284,social-relations,284,boss,subordinate,indirect,variable swap,concept swap,0110,-2,-0.45534706115722656,9.490034103393555,9.945381164550781,0,1,01
social-relations_816,social-relations,816,landlord,tenant,indirect,variable swap,concept swap,0110,-2,6.972667694091797,11.414548873901367,4.44188117980957,1,1,11
social-relations_829,social-relations,829,landlord,tenant,indirect,variable swap,concept swap,0110,-2,-1.5634498596191406,13.251411437988281,14.814861297607422,0,1,01
social-relations_1087,social-relations,1087,parent,child,indirect,variable swap,concept swap,0110,-2,-0.05248832702636719,14.93931770324707,14.991806030273438,0,1,01
social-relations_338,social-relations,338,boss,subordinate,indirect,variable swap,variable swap,0110,-2,-0.45534706115722656,9.490034103393555,9.945381164550781,0,1,01
social-relations_387,social-relations,387,boss,subordinate,indirect,variable swap,variable swap,0110,-2,-4.157726287841797,-9.330810546875,-5.173084259033203,0,0,00
social-relations_842,social-relations,842,landlord,tenant,indirect,variable swap,variable swap,0110,-2,6.972667694091797,11.414548873901367,4.44188117980957,1,1,11
social-relations_844,social-relations,844,landlord,tenant,indirect,variable swap,variable swap,0110,-2,-5.959146499633789,-6.4530181884765625,-0.49387168884277344,0,0,00
social-relations_869,social-relations,869,landlord,tenant,indirect,variable swap,variable swap,0110,-2,-1.5634498596191406,13.251411437988281,14.814861297607422,0,1,01
social-relations_1165,social-relations,1165,parent,child,indirect,variable swap,variable swap,0110,-2,-0.05248832702636719,14.93931770324707,14.991806030273438,0,1,01
social-relations_1167,social-relations,1167,parent,child,indirect,variable swap,variable swap,0110,-2,0.4792060852050781,3.4555282592773438,2.9763221740722656,1,1,11
social-relations_1519,social-relations,1519,teacher,student,indirect,variable swap,variable swap,0110,-2,-9.254724502563477,-4.194385528564453,5.060338973999023,0,0,00
