uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_strict50_43022,margin_strict50_43122,delta_margin_431_minus_430,correct_strict50_43022,correct_strict50_43122,pattern_strict50
social-relations_876,social-relations,876,parent,child,direct,active-passive,concept swap,0100,-1,-6.85174560546875,-2.3156051635742188,4.536140441894531,0,0,00
social-relations_882,social-relations,882,parent,child,direct,active-passive,variable swap,0010,-1,-0.4969654083251953,-0.7772350311279297,-0.2802696228027344,0,0,00
social-relations_886,social-relations,886,parent,child,direct,active-passive,variable swap,0010,-1,-6.708953857421875,-3.0278186798095703,3.6811351776123047,0,0,00
social-relations_889,social-relations,889,parent,child,direct,active-passive,variable swap,1110,-1,0.8078384399414062,-4.528694152832031,-5.3365325927734375,1,0,10
social-relations_892,social-relations,892,parent,child,direct,active-passive,variable swap,0100,-1,-6.85174560546875,-2.3156051635742188,4.536140441894531,0,0,00
social-relations_2,social-relations,2,boss,subordinate,direct,antonym,concept swap,0010,-1,-0.5083999633789062,-3.222344398498535,-2.713944435119629,0,0,00
social-relations_4,social-relations,4,boss,subordinate,direct,antonym,concept swap,0010,-1,-0.164398193359375,-4.286533355712891,-4.122135162353516,0,0,00
social-relations_7,social-relations,7,boss,subordinate,direct,antonym,concept swap,0111,-1,-1.7620849609375,1.4742355346679688,3.2363204956054688,0,1,01
social-relations_9,social-relations,9,boss,subordinate,direct,antonym,concept swap,1110,-1,0.5510025024414062,1.6110000610351562,1.05999755859375,1,1,11
social-relations_10,social-relations,10,boss,subordinate,direct,antonym,concept swap,0010,-1,-0.23657894134521484,-3.8899879455566406,-3.653409004211426,0,0,00
social-relations_13,social-relations,13,boss,subordinate,direct,antonym,concept swap,1110,-1,4.671985626220703,1.3978843688964844,-3.2741012573242188,1,1,11
social-relations_14,social-relations,14,boss,subordinate,direct,antonym,concept swap,0010,-1,-0.5455198287963867,-4.182009696960449,-3.6364898681640625,0,0,00
social-relations_464,social-relations,464,friend,enemy,direct,antonym,concept swap,1110,-1,-0.25881385803222656,1.9214019775390625,2.180215835571289,0,1,01
social-relations_473,social-relations,473,friend,enemy,direct,antonym,concept swap,0010,-1,-2.085630416870117,-3.7025585174560547,-1.6169281005859375,0,0,00
social-relations_605,social-relations,605,landlord,tenant,direct,antonym,concept swap,0010,-1,0.03157806396484375,0.6327629089355469,0.6011848449707031,1,1,11
social-relations_607,social-relations,607,landlord,tenant,direct,antonym,concept swap,0111,-1,0.07007980346679688,0.1256103515625,0.055530548095703125,1,1,11
social-relations_608,social-relations,608,landlord,tenant,direct,antonym,concept swap,0010,-1,-6.076168060302734,0.13022422790527344,6.206392288208008,0,1,01
social-relations_615,social-relations,615,landlord,tenant,direct,antonym,concept swap,1110,-1,1.5315322875976562,3.4660873413085938,1.9345550537109375,1,1,11
social-relations_617,social-relations,617,landlord,tenant,direct,antonym,concept swap,0010,-1,1.8393974304199219,1.1644477844238281,-0.6749496459960938,1,1,11
social-relations_619,social-relations,619,landlord,tenant,direct,antonym,concept swap,0100,-1,0.8162269592285156,0.6401290893554688,-0.17609786987304688,1,1,11
social-relations_1269,social-relations,1269,teacher,student,direct,antonym,concept swap,1110,-1,-0.3517875671386719,1.8250179290771484,2.1768054962158203,0,1,01
social-relations_1273,social-relations,1273,teacher,student,direct,antonym,concept swap,0111,-1,-0.5174942016601562,2.6067447662353516,3.124238967895508,0,1,01
social-relations_1275,social-relations,1275,teacher,student,direct,antonym,concept swap,0111,-1,5.205219268798828,6.013038635253906,0.8078193664550781,1,1,11
social-relations_1278,social-relations,1278,teacher,student,direct,antonym,concept swap,0010,-1,-1.7375516891479492,-5.631996154785156,-3.894444465637207,0,0,00
social-relations_1285,social-relations,1285,teacher,student,direct,antonym,concept swap,1110,-1,-1.1283817291259766,1.6369800567626953,2.765361785888672,0,1,01
social-relations_21,social-relations,21,boss,subordinate,direct,antonym,variable swap,0100,-1,-0.8940877914428711,2.574838638305664,3.468926429748535,0,1,01
social-relations_24,social-relations,24,boss,subordinate,direct,antonym,variable swap,0010,-1,-0.5083999633789062,-3.222344398498535,-2.713944435119629,0,0,00
social-relations_28,social-relations,28,boss,subordinate,direct,antonym,variable swap,0010,-1,-0.164398193359375,-4.286533355712891,-4.122135162353516,0,0,00
social-relations_30,social-relations,30,boss,subordinate,direct,antonym,variable swap,0010,-1,-1.9626731872558594,-4.7207794189453125,-2.758106231689453,0,0,00
social-relations_3,social-relations,3,boss,subordinate,direct,antonym,concept swap,1111,0,-0.9178047180175781,0.23505020141601562,1.1528549194335938,0,1,01
social-relations_11,social-relations,11,boss,subordinate,direct,antonym,concept swap,1111,0,-1.2057685852050781,-0.9294891357421875,0.2762794494628906,0,0,00
social-relations_19,social-relations,19,boss,subordinate,direct,antonym,concept swap,1111,0,-1.2635231018066406,-0.5938720703125,0.6696510314941406,0,0,00
social-relations_27,social-relations,27,boss,subordinate,direct,antonym,variable swap,1111,0,-0.9178047180175781,0.23505020141601562,1.1528549194335938,0,1,01
social-relations_41,social-relations,41,boss,subordinate,direct,antonym,variable swap,1111,0,-1.2057685852050781,-0.9294891357421875,0.2762794494628906,0,0,00
social-relations_57,social-relations,57,boss,subordinate,direct,antonym,variable swap,1111,0,-1.2635231018066406,-0.5938720703125,0.6696510314941406,0,0,00
social-relations_63,social-relations,63,boss,subordinate,direct,variable swap,concept swap,1111,0,5.469921112060547,0.4763031005859375,-4.993618011474609,1,1,11
social-relations_64,social-relations,64,boss,subordinate,direct,variable swap,concept swap,1111,0,3.2594547271728516,0.6980800628662109,-2.5613746643066406,1,1,11
social-relations_66,social-relations,66,boss,subordinate,direct,variable swap,concept swap,1111,0,8.828276634216309,7.710677146911621,-1.1175994873046875,1,1,11
social-relations_71,social-relations,71,boss,subordinate,direct,variable swap,concept swap,1111,0,8.06304931640625,7.102367401123047,-0.9606819152832031,1,1,11
social-relations_46,social-relations,46,boss,subordinate,direct,antonym,variable swap,0000,0,-0.20642471313476562,-0.75543212890625,-0.5490074157714844,0,0,00
social-relations_62,social-relations,62,boss,subordinate,direct,variable swap,concept swap,0000,0,-2.2099390029907227,-3.754558563232422,-1.5446195602416992,0,0,00
social-relations_65,social-relations,65,boss,subordinate,direct,variable swap,concept swap,0000,0,-0.2870330810546875,-0.4175148010253906,-0.13048171997070312,0,0,00
social-relations_67,social-relations,67,boss,subordinate,direct,variable swap,concept swap,0000,0,-9.031494140625,-9.00699234008789,0.024501800537109375,0,0,00
social-relations_68,social-relations,68,boss,subordinate,direct,variable swap,concept swap,0000,0,0.1508636474609375,0.3462715148925781,0.19540786743164062,1,1,11
social-relations_70,social-relations,70,boss,subordinate,direct,variable swap,concept swap,0000,0,-8.505746841430664,-5.157625198364258,3.3481216430664062,0,0,00
social-relations_75,social-relations,75,boss,subordinate,direct,variable swap,concept swap,0000,0,-8.069869995117188,-24.853900909423828,-16.78403091430664,0,0,00
social-relations_79,social-relations,79,boss,subordinate,direct,variable swap,concept swap,0000,0,-5.123241424560547,-0.24352645874023438,4.8797149658203125,0,0,00
social-relations_83,social-relations,83,boss,subordinate,direct,variable swap,concept swap,0000,0,-19.557010650634766,-15.788795471191406,3.7682151794433594,0,0,00
social-relations_86,social-relations,86,boss,subordinate,direct,variable swap,concept swap,0000,0,-20.464115142822266,-16.952613830566406,3.5115013122558594,0,0,00
agent-properties_4,agent-properties,4,believe,doubt,direct,antonym,concept swap,1111,0,-0.9338226318359375,-0.6180181503295898,0.31580448150634766,0,0,00
agent-properties_12,agent-properties,12,believe,doubt,indirect,antonym,concept swap,1111,0,2.1698875427246094,2.4769344329833984,0.30704689025878906,1,1,11
agent-properties_18,agent-properties,18,believe,doubt,indirect,antonym,concept swap,1111,0,1.8190727233886719,2.3810195922851562,0.5619468688964844,1,1,11
agent-properties_21,agent-properties,21,believe,doubt,indirect,antonym,concept swap,1111,0,2.2542247772216797,2.4985008239746094,0.2442760467529297,1,1,11
agent-properties_30,agent-properties,30,believe,doubt,indirect,antonym,concept swap,1111,0,2.507028579711914,2.202486038208008,-0.30454254150390625,1,1,11
agent-properties_33,agent-properties,33,believe,doubt,indirect,antonym,concept swap,1111,0,2.643491744995117,1.7887897491455078,-0.8547019958496094,1,1,11
agent-properties_34,agent-properties,34,believe,doubt,indirect,antonym,concept swap,1111,0,1.8867835998535156,2.229482650756836,0.3426990509033203,1,1,11
agent-properties_39,agent-properties,39,believe,doubt,indirect,antonym,concept swap,1111,0,-1.802530288696289,-1.665975570678711,0.13655471801757812,0,0,00
agent-properties_44,agent-properties,44,believe,doubt,indirect,antonym,concept swap,1111,0,1.5901069641113281,3.230388641357422,1.6402816772460938,1,1,11
agent-properties_50,agent-properties,50,believe,doubt,indirect,antonym,concept swap,1111,0,1.9353275299072266,2.779348373413086,0.8440208435058594,1,1,11
agent-properties_54,agent-properties,54,believe,doubt,indirect,antonym,concept swap,1111,0,2.126220703125,2.8054256439208984,0.6792049407958984,1,1,11
agent-properties_56,agent-properties,56,believe,doubt,indirect,antonym,concept swap,1111,0,1.8400154113769531,3.1509246826171875,1.3109092712402344,1,1,11
agent-properties_65,agent-properties,65,believe,doubt,indirect,antonym,concept swap,1111,0,1.9696521759033203,3.1584625244140625,1.1888103485107422,1,1,11
agent-properties_66,agent-properties,66,believe,doubt,indirect,antonym,concept swap,1111,0,2.3969955444335938,2.752542495727539,0.3555469512939453,1,1,11
agent-properties_71,agent-properties,71,believe,doubt,indirect,negation,concept swap,1111,0,0.7089786529541016,1.1992778778076172,0.4902992248535156,1,1,11
agent-properties_3,agent-properties,3,believe,doubt,direct,antonym,concept swap,0000,0,1.0546436309814453,-0.050563812255859375,-1.1052074432373047,1,0,10
agent-properties_13,agent-properties,13,believe,doubt,indirect,antonym,concept swap,0000,0,-2.046642303466797,-2.1836891174316406,-0.13704681396484375,0,0,00
agent-properties_19,agent-properties,19,believe,doubt,indirect,antonym,concept swap,0000,0,-1.8773231506347656,-2.2425613403320312,-0.3652381896972656,0,0,00
agent-properties_20,agent-properties,20,believe,doubt,indirect,antonym,concept swap,0000,0,-2.3774471282958984,-2.4023571014404297,-0.02490997314453125,0,0,00
agent-properties_25,agent-properties,25,believe,doubt,indirect,antonym,concept swap,0000,0,-2.4617671966552734,-1.9544601440429688,0.5073070526123047,0,0,00
agent-properties_31,agent-properties,31,believe,doubt,indirect,antonym,concept swap,0000,0,-2.607229232788086,-1.7211437225341797,0.8860855102539062,0,0,00
agent-properties_32,agent-properties,32,believe,doubt,indirect,antonym,concept swap,0000,0,-2.6876049041748047,-2.37298583984375,0.3146190643310547,0,0,00
agent-properties_35,agent-properties,35,believe,doubt,indirect,antonym,concept swap,0000,0,-2.1380996704101562,-1.7272720336914062,0.41082763671875,0,0,00
agent-properties_41,agent-properties,41,believe,doubt,indirect,antonym,concept swap,0000,0,-2.663785934448242,-1.8496475219726562,0.8141384124755859,0,0,00
agent-properties_42,agent-properties,42,believe,doubt,indirect,antonym,concept swap,0000,0,-2.1099023818969727,-1.9153976440429688,0.1945047378540039,0,0,00
agent-properties_45,agent-properties,45,believe,doubt,indirect,antonym,concept swap,0000,0,-2.0799427032470703,-2.8410491943359375,-0.7611064910888672,0,0,00
agent-properties_52,agent-properties,52,believe,doubt,indirect,antonym,concept swap,0000,0,-1.7617015838623047,-3.1060943603515625,-1.3443927764892578,0,0,00
agent-properties_55,agent-properties,55,believe,doubt,indirect,antonym,concept swap,0000,0,-2.252063751220703,-2.542469024658203,-0.2904052734375,0,0,00
agent-properties_57,agent-properties,57,believe,doubt,indirect,antonym,concept swap,0000,0,-2.0626564025878906,-2.875804901123047,-0.8131484985351562,0,0,00
agent-properties_63,agent-properties,63,believe,doubt,indirect,antonym,concept swap,0000,0,-2.344644546508789,-3.398143768310547,-1.0534992218017578,0,0,00
agent-properties_7,agent-properties,7,believe,doubt,direct,antonym,concept swap,1001,2,1.113718032836914,0.152069091796875,-0.9616489410400391,1,1,11
agent-properties_29,agent-properties,29,believe,doubt,indirect,antonym,concept swap,1001,2,-2.067523956298828,-0.3637504577636719,1.7037734985351562,0,0,00
agent-properties_47,agent-properties,47,believe,doubt,indirect,antonym,concept swap,1001,2,-1.6021766662597656,-2.459217071533203,-0.8570404052734375,0,0,00
agent-properties_48,agent-properties,48,believe,doubt,indirect,antonym,concept swap,1001,2,-0.5700016021728516,0.17176246643066406,0.7417640686035156,0,1,01
agent-properties_100,agent-properties,100,believe,doubt,indirect,variable swap,concept swap,1001,2,0.9758129119873047,0.19042587280273438,-0.7853870391845703,1,1,11
agent-properties_112,agent-properties,112,believe,imagine,direct,negation,concept swap,1001,2,0.07883644104003906,-0.2210397720336914,-0.29987621307373047,1,0,10
agent-properties_121,agent-properties,121,believe,imagine,direct,other,concept swap,1001,2,-4.488046646118164,-0.02890777587890625,4.459138870239258,0,0,00
agent-properties_129,agent-properties,129,believe,imagine,direct,other,concept swap,1001,2,-4.43316650390625,0.45985984802246094,4.893026351928711,0,1,01
agent-properties_138,agent-properties,138,choose,-,indirect,antonym,variable swap,1001,2,0.4258766174316406,0.37236785888671875,-0.053508758544921875,1,1,11
agent-properties_142,agent-properties,142,choose,-,indirect,antonym,variable swap,1001,2,0.18787002563476562,0.5321769714355469,0.34430694580078125,1,1,11
agent-properties_147,agent-properties,147,choose,-,indirect,antonym,variable swap,1001,2,0.10892868041992188,0.11770248413085938,0.0087738037109375,1,1,11
agent-properties_153,agent-properties,153,choose,-,indirect,antonym,variable swap,1001,2,-0.5166130065917969,-0.22156143188476562,0.29505157470703125,0,0,00
agent-properties_207,agent-properties,207,choose,-,indirect,antonym,variable swap,1001,2,-0.7018318176269531,0.9908714294433594,1.6927032470703125,0,1,01
agent-properties_230,agent-properties,230,choose,-,indirect,antonym,variable swap,1001,2,0.07300949096679688,0.7982139587402344,0.7252044677734375,1,1,11
agent-properties_343,agent-properties,343,choose,-,indirect,variable swap,variable swap,1001,2,1.6264362335205078,5.181852340698242,3.5554161071777344,1,1,11
material-properties_10,material-properties,10,bouncy,not bouncy,indirect,material,concept swap,1111,0,1.0404396057128906,0.8137340545654297,-0.22670555114746094,1,1,11
material-properties_22,material-properties,22,bouncy,not bouncy,indirect,material,concept swap,1111,0,2.8443164825439453,2.1094913482666016,-0.7348251342773438,1,1,11
material-properties_25,material-properties,25,bouncy,not bouncy,indirect,material,concept swap,1111,0,11.745281219482422,6.731716156005859,-5.0135650634765625,1,1,11
material-properties_27,material-properties,27,bouncy,not bouncy,indirect,material,concept swap,1111,0,-1.2360057830810547,7.687690734863281,8.923696517944336,0,1,01
material-properties_48,material-properties,48,fragile,sturdy,direct,antonym,concept swap,1111,0,6.973747253417969,3.328531265258789,-3.6452159881591797,1,1,11
material-properties_50,material-properties,50,fragile,sturdy,direct,antonym,concept swap,1111,0,6.1277923583984375,7.152605056762695,1.0248126983642578,1,1,11
material-properties_52,material-properties,52,fragile,sturdy,direct,antonym,concept swap,1111,0,5.187309265136719,4.92718505859375,-0.26012420654296875,1,1,11
material-properties_54,material-properties,54,fragile,sturdy,direct,antonym,concept swap,1111,0,6.090812683105469,1.994516372680664,-4.096296310424805,1,1,11
material-properties_56,material-properties,56,fragile,sturdy,direct,antonym,concept swap,1111,0,5.685237884521484,4.665103912353516,-1.0201339721679688,1,1,11
material-properties_59,material-properties,59,fragile,sturdy,direct,antonym,concept swap,1111,0,-0.08878135681152344,1.662881851196289,1.7516632080078125,0,1,01
material-properties_67,material-properties,67,fragile,sturdy,direct,antonym,concept swap,1111,0,-0.4877490997314453,1.0928268432617188,1.580575942993164,0,1,01
material-properties_72,material-properties,72,fragile,sturdy,indirect,material,concept swap,1111,0,3.792083740234375,5.42274284362793,1.6306591033935547,1,1,11
material-properties_77,material-properties,77,fragile,sturdy,indirect,material,concept swap,1111,0,-0.996734619140625,1.021331787109375,2.01806640625,0,1,01
material-properties_79,material-properties,79,heavy,light,direct,antonym,concept swap,1111,0,3.0873966217041016,2.1561279296875,-0.9312686920166016,1,1,11
material-properties_81,material-properties,81,heavy,light,direct,antonym,concept swap,1111,0,3.9918746948242188,2.3740501403808594,-1.6178245544433594,1,1,11
material-properties_0,material-properties,0,bouncy,not bouncy,indirect,antonym,concept swap,0000,0,-0.4282054901123047,-1.7233390808105469,-1.2951335906982422,0,0,00
material-properties_20,material-properties,20,bouncy,not bouncy,indirect,material,concept swap,0000,0,-12.055511474609375,-12.033283233642578,0.022228240966796875,0,0,00
material-properties_24,material-properties,24,bouncy,not bouncy,indirect,material,concept swap,0000,0,-13.346969604492188,-11.206779479980469,2.1401901245117188,0,0,00
material-properties_26,material-properties,26,bouncy,not bouncy,indirect,material,concept swap,0000,0,-0.01220703125,-8.461185455322266,-8.448978424072266,0,0,00
material-properties_28,material-properties,28,cold,warm,direct,antonym,concept swap,0000,0,-0.8113803863525391,-0.8913917541503906,-0.08001136779785156,0,0,00
material-properties_30,material-properties,30,cold,warm,direct,antonym,concept swap,0000,0,0.07863044738769531,0.8031530380249023,0.724522590637207,1,1,11
material-properties_32,material-properties,32,cold,warm,direct,antonym,concept swap,0000,0,-0.4285774230957031,-1.4224395751953125,-0.9938621520996094,0,0,00
material-properties_34,material-properties,34,cold,warm,direct,antonym,concept swap,0000,0,0.40225982666015625,0.4469633102416992,0.04470348358154297,1,1,11
material-properties_36,material-properties,36,cold,warm,direct,antonym,concept swap,0000,0,-0.2256755828857422,-5.590705871582031,-5.365030288696289,0,0,00
material-properties_38,material-properties,38,cold,warm,direct,antonym,concept swap,0000,0,0.7454319000244141,-1.1317157745361328,-1.8771476745605469,1,0,10
material-properties_42,material-properties,42,cold,warm,direct,antonym,concept swap,0000,0,-0.7521467208862305,-3.8025436401367188,-3.0503969192504883,0,0,00
material-properties_44,material-properties,44,cold,warm,direct,antonym,concept swap,0000,0,0.24654197692871094,1.8639764785766602,1.6174345016479492,1,1,11
material-properties_46,material-properties,46,cold,warm,direct,antonym,concept swap,0000,0,0.14850330352783203,-0.6084804534912109,-0.756983757019043,1,0,10
material-properties_49,material-properties,49,fragile,sturdy,direct,antonym,concept swap,0000,0,-2.6481332778930664,2.379436492919922,5.027569770812988,0,1,01
material-properties_51,material-properties,51,fragile,sturdy,direct,antonym,concept swap,0000,0,-0.8417644500732422,3.422945022583008,4.26470947265625,0,1,01
material-properties_8,material-properties,8,bouncy,not bouncy,indirect,antonym,concept swap,1001,2,-0.2886314392089844,-2.8951416015625,-2.6065101623535156,0,0,00
material-properties_152,material-properties,152,transparent,opaque,direct,negation,concept swap,1001,2,0.5871868133544922,-0.760498046875,-1.3476848602294922,1,0,10
material-properties_1,material-properties,1,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,0.9162635803222656,1.7793960571289062,0.8631324768066406,1,1,11
material-properties_2,material-properties,2,bouncy,not bouncy,indirect,antonym,concept swap,1011,1,-0.11616897583007812,-2.6322975158691406,-2.5161285400390625,0,0,00
material-properties_5,material-properties,5,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,0.3905029296875,2.3733291625976562,1.9828262329101562,1,1,11
material-properties_6,material-properties,6,bouncy,not bouncy,indirect,antonym,concept swap,0001,1,-0.49124908447265625,-2.1983470916748047,-1.7070980072021484,0,0,00
material-properties_7,material-properties,7,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,0.7477645874023438,2.0600662231445312,1.3123016357421875,1,1,11
material-properties_14,material-properties,14,bouncy,not bouncy,indirect,material,concept swap,0001,1,0.02751922607421875,-0.6508407592773438,-0.6783599853515625,1,0,10
material-properties_15,material-properties,15,bouncy,not bouncy,indirect,material,concept swap,1011,1,-0.17011642456054688,0.9464874267578125,1.1166038513183594,0,1,01
material-properties_19,material-properties,19,bouncy,not bouncy,indirect,material,concept swap,1011,1,-1.0118522644042969,-0.9200172424316406,0.09183502197265625,0,0,00
material-properties_21,material-properties,21,bouncy,not bouncy,indirect,material,concept swap,1101,1,9.243677139282227,11.959381103515625,2.7157039642333984,1,1,11
material-properties_40,material-properties,40,cold,warm,direct,antonym,concept swap,1000,1,0.29115867614746094,-0.06583976745605469,-0.3569984436035156,1,0,10
material-properties_58,material-properties,58,fragile,sturdy,direct,antonym,concept swap,0001,1,0.7044925689697266,-0.32203102111816406,-1.0265235900878906,1,0,10
material-properties_60,material-properties,60,fragile,sturdy,direct,antonym,concept swap,0001,1,0.36185264587402344,-0.41149330139160156,-0.773345947265625,1,0,10
material-properties_61,material-properties,61,fragile,sturdy,direct,antonym,concept swap,1101,1,0.13401031494140625,0.95123291015625,0.8172225952148438,1,1,11
social-interactions_8,social-interactions,8,cooperate,compete,direct,antonym,concept swap,1111,0,5.371193885803223,8.882379531860352,3.511185646057129,1,1,11
social-interactions_18,social-interactions,18,cooperate,compete,direct,antonym,concept swap,1111,0,-0.4795112609863281,0.013753890991210938,0.49326515197753906,0,1,01
social-interactions_30,social-interactions,30,deceive,help,direct,antonym,concept swap,1111,0,-0.0049724578857421875,1.4421463012695312,1.4471187591552734,0,1,01
social-interactions_34,social-interactions,34,deceive,help,direct,antonym,concept swap,1111,0,0.5763969421386719,1.0579795837402344,0.4815826416015625,1,1,11
social-interactions_38,social-interactions,38,deceive,help,direct,antonym,concept swap,1111,0,0.11853599548339844,2.216859817504883,2.0983238220214844,1,1,11
social-interactions_40,social-interactions,40,deceive,help,direct,antonym,concept swap,1111,0,2.369842529296875,-0.31711387634277344,-2.6869564056396484,1,0,10
social-interactions_42,social-interactions,42,deceive,help,direct,antonym,concept swap,1111,0,2.632791519165039,2.420787811279297,-0.2120037078857422,1,1,11
social-interactions_46,social-interactions,46,deceive,help,direct,antonym,concept swap,1111,0,1.1818161010742188,1.1469440460205078,-0.03487205505371094,1,1,11
social-interactions_48,social-interactions,48,deceive,help,direct,antonym,concept swap,1111,0,2.7217369079589844,0.08290481567382812,-2.6388320922851562,1,1,11
social-interactions_63,social-interactions,63,evade,chase,direct,antonym,concept swap,1111,0,-2.1029443740844727,0.3352060317993164,2.438150405883789,0,1,01
social-interactions_81,social-interactions,81,evade,seek,direct,antonym,concept swap,1111,0,5.132143974304199,6.612804412841797,1.4806604385375977,1,1,11
social-interactions_83,social-interactions,83,evade,seek,direct,antonym,concept swap,1111,0,5.486178398132324,8.563203811645508,3.0770254135131836,1,1,11
social-interactions_85,social-interactions,85,evade,seek,direct,antonym,concept swap,1111,0,5.643192291259766,5.65340518951416,0.010212898254394531,1,1,11
social-interactions_87,social-interactions,87,evade,seek,direct,antonym,concept swap,1111,0,4.238644599914551,5.3189897537231445,1.0803451538085938,1,1,11
social-interactions_88,social-interactions,88,evade,seek,direct,antonym,concept swap,1111,0,-1.2608108520507812,1.8957405090332031,3.1565513610839844,0,1,01
social-interactions_3,social-interactions,3,cooperate,compete,direct,antonym,concept swap,0000,0,-0.4938812255859375,-2.8488407135009766,-2.354959487915039,0,0,00
social-interactions_14,social-interactions,14,cooperate,compete,direct,antonym,concept swap,0000,0,-1.9638938903808594,-0.8389930725097656,1.1249008178710938,0,0,00
social-interactions_19,social-interactions,19,cooperate,compete,direct,antonym,concept swap,0000,0,-1.2313385009765625,-2.0174026489257812,-0.7860641479492188,0,0,00
social-interactions_35,social-interactions,35,deceive,help,direct,antonym,concept swap,0000,0,-0.07277965545654297,0.1585712432861328,0.23135089874267578,0,1,01
social-interactions_43,social-interactions,43,deceive,help,direct,antonym,concept swap,0000,0,-0.5343780517578125,-1.6700010299682617,-1.1356229782104492,0,0,00
social-interactions_76,social-interactions,76,evade,chase,indirect,antonym,concept swap,0000,0,1.3324127197265625,3.4329795837402344,2.100566864013672,1,1,11
social-interactions_98,social-interactions,98,evade,seek,indirect,antonym,concept swap,0000,0,2.4440040588378906,3.063495635986328,0.6194915771484375,1,1,11
social-interactions_141,social-interactions,141,help,hinder,indirect,antonym,concept swap,0000,0,0.34522247314453125,-1.416086196899414,-1.7613086700439453,1,0,10
social-interactions_149,social-interactions,149,help,hinder,indirect,antonym,concept swap,0000,0,-1.0112838745117188,-3.313905715942383,-2.302621841430664,0,0,00
social-interactions_157,social-interactions,157,respect,insult,direct,antonym,concept swap,0000,0,0.2804222106933594,1.2114315032958984,0.9310092926025391,1,1,11
social-interactions_170,social-interactions,170,respect,insult,indirect,antonym,concept swap,0000,0,-2.7628841400146484,-4.312908172607422,-1.5500240325927734,0,0,00
social-interactions_178,social-interactions,178,respect,insult,indirect,antonym,concept swap,0000,0,-1.0038337707519531,-1.4583473205566406,-0.4545135498046875,0,0,00
social-interactions_181,social-interactions,181,teach,learn,direct,variable swap,concept swap,0000,0,-5.801660537719727,-0.2896614074707031,5.511999130249023,0,0,00
social-interactions_183,social-interactions,183,teach,learn,direct,variable swap,concept swap,0000,0,-5.801660537719727,-0.2896614074707031,5.511999130249023,0,0,00
social-interactions_189,social-interactions,189,teach,learn,direct,variable swap,concept swap,0000,0,-7.392919540405273,-2.630870819091797,4.762048721313477,0,0,00
social-interactions_33,social-interactions,33,deceive,help,direct,antonym,concept swap,1001,2,-0.8099374771118164,0.18839454650878906,0.9983320236206055,0,1,01
social-interactions_49,social-interactions,49,deceive,help,direct,antonym,concept swap,1001,2,-0.8107852935791016,1.1383180618286133,1.9491033554077148,0,1,01
social-interactions_65,social-interactions,65,evade,chase,direct,antonym,concept swap,1001,2,-1.3925771713256836,-0.7171487808227539,0.6754283905029297,0,0,00
social-interactions_67,social-interactions,67,evade,chase,direct,antonym,concept swap,1001,2,-2.067305564880371,-0.9644546508789062,1.1028509140014648,0,0,00
social-interactions_69,social-interactions,69,evade,chase,direct,antonym,concept swap,1001,2,0.3003120422363281,-0.23442363739013672,-0.5347356796264648,1,0,10
social-interactions_70,social-interactions,70,evade,chase,indirect,antonym,concept swap,1001,2,1.4706306457519531,1.2632980346679688,-0.20733261108398438,1,1,11
social-interactions_80,social-interactions,80,evade,seek,direct,antonym,concept swap,1001,2,-1.1847801208496094,2.131305694580078,3.3160858154296875,0,1,01
social-interactions_86,social-interactions,86,evade,seek,direct,antonym,concept swap,1001,2,-1.8165874481201172,2.3026676177978516,4.119255065917969,0,1,01
social-interactions_119,social-interactions,119,flirt,insult,indirect,antonym,concept swap,1001,2,2.168651580810547,3.7947731018066406,1.6261215209960938,1,1,11
social-interactions_172,social-interactions,172,respect,insult,indirect,antonym,concept swap,1001,2,0.7725086212158203,-0.6630897521972656,-1.435598373413086,1,0,10
social-interactions_174,social-interactions,174,respect,insult,indirect,antonym,concept swap,1001,2,-0.5253829956054688,0.3191490173339844,0.8445320129394531,0,1,01
social-interactions_240,social-interactions,240,teach,learn,indirect,antonym,variable swap,1001,2,3.0213661193847656,1.4938812255859375,-1.5274848937988281,1,1,11
social-interactions_250,social-interactions,250,tease,comfort,direct,other,concept swap,1001,2,2.1515417098999023,3.5694332122802734,1.417891502380371,1,1,11
social-interactions_252,social-interactions,252,tease,comfort,direct,other,concept swap,1001,2,-0.795536994934082,5.220958709716797,6.016495704650879,0,1,01
social-interactions_258,social-interactions,258,tease,comfort,indirect,antonym,concept swap,1001,2,-3.0153627395629883,0.4250812530517578,3.440443992614746,0,1,01
