arm_key,contrast_group,model_family,seed,data_role,checkpoint,predictions,split,numops,n_gold_filtered,n_pred,n_scored,correct,score_pp,pred_option0_frac,pred_not_in_options_frac
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,96,23.645320197044335,0.23645320197044334,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,113,32.01133144475921,0.32011331444759206,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,43,37.06896551724138,0.3706896551724138,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,149,29.330708661417322,0.2933070866141732,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,60,14.018691588785046,0.14018691588785046,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,93,22.5181598062954,0.22518159806295399,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,100,24.449877750611247,0.24449877750611246,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,146,33.64055299539171,0.33640552995391704,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,37,30.08130081300813,0.3008130081300813,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,220,42.5531914893617,0.425531914893617,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,68,16.625916870415647,0.16625916870415647,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,76,18.765432098765434,0.18765432098765433,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,120,28.235294117647058,0.2823529411764706,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,109,28.09278350515464,0.2809278350515464,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,29,30.851063829787233,0.30851063829787234,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,241,46.70542635658915,0.46705426356589147,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,71,16.247139588100687,0.16247139588100687,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,82,20.551378446115287,0.20551378446115287,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,97,23.891625615763548,0.23891625615763548,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,112,31.728045325779036,0.31728045325779036,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_view_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,41,35.3448275862069,0.35344827586206895,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,165,32.48031496062992,0.3248031496062992,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,64,14.953271028037383,0.14953271028037382,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,82,19.854721549636803,0.19854721549636803,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,91,22.249388753056234,0.22249388753056235,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,128,29.493087557603687,0.29493087557603687,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,32,26.016260162601625,0.2601626016260163,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,292,56.479690522243715,0.5647969052224371,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,54,13.202933985330073,0.13202933985330073,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,70,17.28395061728395,0.1728395061728395,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,78,18.352941176470587,0.18352941176470589,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,73,18.814432989690722,0.18814432989690721,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,29,30.851063829787233,0.30851063829787234,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,300,58.13953488372093,0.5813953488372093,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,59,13.501144164759726,0.13501144164759726,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,69,17.293233082706767,0.17293233082706766,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,68,16.748768472906406,0.16748768472906403,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,73,20.679886685552407,0.20679886685552407,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_repeat_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,33,28.448275862068964,0.28448275862068967,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,159,31.299212598425196,0.31299212598425197,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,62,14.485981308411215,0.14485981308411214,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,81,19.612590799031477,0.19612590799031476,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,81,19.804400977995112,0.1980440097799511,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,124,28.571428571428573,0.2857142857142857,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,32,26.016260162601625,0.2601626016260163,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,282,54.54545454545455,0.5454545454545454,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,46,11.246943765281173,0.11246943765281174,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,72,17.77777777777778,0.17777777777777778,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,3,425,425,425,75,17.647058823529413,0.17647058823529413,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,4,388,388,388,70,18.04123711340206,0.18041237113402062,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,5,94,94,94,27,28.72340425531915,0.2872340425531915,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,0,516,516,516,296,57.36434108527132,0.5736434108527132,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,1,437,437,437,58,13.272311212814646,0.13272311212814644,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,2,399,399,399,66,16.541353383458645,0.16541353383458646,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,3,406,406,406,68,16.748768472906406,0.16748768472906403,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,4,353,353,353,78,22.096317280453256,0.22096317280453256,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_repeat_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents,5,116,116,116,36,31.03448275862069,0.3103448275862069,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,0,508,508,508,161,31.69291338582677,0.3169291338582677,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,1,428,428,428,64,14.953271028037383,0.14953271028037382,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,2,413,413,413,86,20.82324455205811,0.20823244552058112,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,3,409,409,409,85,20.78239608801956,0.2078239608801956,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,4,434,434,434,128,29.493087557603687,0.29493087557603687,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref,5,123,123,123,32,26.016260162601625,0.2601626016260163,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,0,517,517,517,285,55.12572533849129,0.5512572533849129,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,1,409,409,409,46,11.246943765281173,0.11246943765281174,0.0
deberta_basin2_repeat,deberta_basin2,DeBERTa,43122,repeat,chck_100M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/repeat_eval/official_outputs/second_basin_max_repeat_seed43122_chck_100M/Entity/chck_100M/full_second_basin_max_repeat_seed43122_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular,2,405,405,405,74,18.271604938271604,0.18271604938271604,0.0
