contrast_name,contrast,checkpoint,words,model_family,seed_A,seed_B,arm_A,arm_B,group,numops_group,split_group,A_macro_pp,B_macro_pp,delta_macro_pp,A_micro_pp,B_micro_pp,delta_micro_pp,A_pred_option0_frac,B_pred_option0_frac,delta_pred_option0_frac,A_n_scored,B_n_scored
deberta_basin2,view_minus_repeat,chck_90M,90000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,split_move_contents,all,move_contents,29.631944924980075,26.176262365587494,3.4556825593925815,29.321957790749888,27.031881454872025,2.2900763358778633,0.29321957790749886,0.27031881454872025,0.02290076335877861,2227,2227
deberta_basin2,view_minus_repeat,chck_90M,90000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,split_regular,all,regular,27.361991580730187,24.663646046794018,2.6983455339361697,27.390527256479,25.558534405719392,1.8319928507596082,0.27390527256478997,0.2555853440571939,0.01831992850759606,2238,2238
deberta_basin2,view_minus_repeat,chck_90M,90000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,zero_ops,zero,all,39.07654409579082,47.73633607638369,-8.659791980592864,39.130434782608695,47.82608695652174,-8.695652173913047,0.391304347826087,0.4782608695652174,-0.08695652173913043,1541,1541
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,all_18_subtasks,all,all,27.42396758028862,25.223468282582456,2.2004992977061626,27.300884955752213,25.737463126843657,1.563421828908556,,,,6780,6780
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,ambiref_nonzero_ops,nonzero,ambiref,24.941716590818306,22.413651877664073,2.528064713154233,24.128389596015495,21.859435528500278,2.2689540675152173,0.24128389596015495,0.21859435528500276,0.022689540675152192,1807,1807
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,ambiref_zero_ops,zero,ambiref,29.330708661417322,31.69291338582677,-2.362204724409448,29.330708661417322,31.69291338582677,-2.362204724409448,0.2933070866141732,0.3169291338582677,-0.023622047244094502,508,508
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,move_contents_nonzero_ops,nonzero,move_contents,25.552603312393092,20.303896593738106,5.2487067186549865,23.553477498538864,18.293395675043833,5.260081823495032,0.23553477498538866,0.18293395675043833,0.05260081823495033,1711,1711
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,move_contents_zero_ops,zero,move_contents,46.70542635658915,57.55813953488372,-10.852713178294572,46.70542635658915,57.55813953488372,-10.852713178294572,0.46705426356589147,0.5755813953488372,-0.10852713178294576,516,516
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,nonzero_ops,nonzero,all,25.00280599585513,20.64304338848549,4.359762607369639,23.68772666539416,19.125787364000765,4.561939301393394,0.2368772666539416,0.19125787364000763,0.04561939301393397,5239,5239
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,numops_0,0,all,39.529775502456054,48.12559275306726,-8.595817250611205,39.584685269305645,48.2154445165477,-8.630759247242054,0.3958468526930565,0.48215444516547695,-0.08630759247242048,1541,1541
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,numops_1,1,all,15.630582682433792,13.233786319359426,2.3967963630743654,15.620094191522764,13.26530612244898,2.354788069073784,0.15620094191522763,0.1326530612244898,0.02354788069073782,1274,1274
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,numops_2,2,all,20.611656783725376,18.712485335540148,1.8991714481852284,20.624486442070666,18.73459326211997,1.8898931799506968,0.20624486442070666,0.18734593262119967,0.018898931799506996,1217,1217
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,numops_3,3,all,25.52559916134062,18.47484293439153,7.05075622694909,25.56451612903226,18.467741935483872,7.096774193548388,0.25564516129032255,0.18467741935483872,0.07096774193548383,1240,1240
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,numops_4,4,all,31.15379394210846,23.49350010279984,7.660293839308622,31.23404255319149,23.74468085106383,7.48936170212766,0.3123404255319149,0.2374468085106383,0.07489361702127659,1175,1175
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,numops_5,5,all,32.09239740966742,29.300602250336514,2.7917951593309063,32.132132132132135,29.12912912912913,3.0030030030030055,0.3213213213213213,0.2912912912912913,0.03003003003003002,333,333
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,regular_nonzero_ops,nonzero,regular,24.514098084354004,19.211581694054296,5.302516390299708,23.358512492736782,17.083091226031378,6.275421266705404,0.2335851249273678,0.17083091226031377,0.06275421266705403,1721,1721
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,regular_zero_ops,zero,regular,42.5531914893617,55.12572533849129,-12.572533849129591,42.5531914893617,55.12572533849129,-12.572533849129591,0.425531914893617,0.5512572533849129,-0.1257253384912959,517,517
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,split_ambiref,all,ambiref,25.673215269251475,23.960195462357856,1.7130198068936195,25.26997840172786,24.017278617710584,1.2526997840172776,0.2526997840172786,0.24017278617710583,0.012526997840172777,2315,2315
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,split_move_contents,all,move_contents,29.0780738197591,26.512937083929042,2.565136735830059,28.917826672653796,27.391109115401886,1.52671755725191,0.28917826672653796,0.27391109115401885,0.01526717557251911,2227,2227
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,split_regular,all,regular,27.520613651855285,25.197272301460462,2.3233413503948235,27.79267202859696,25.871313672922252,1.921358355674709,0.2779267202859696,0.2587131367292225,0.01921358355674707,2238,2238
deberta_basin2,view_minus_repeat,chck_100M,100000000,DeBERTa,43122,43122,deberta_basin2_view,deberta_basin2_repeat,zero_ops,zero,all,39.529775502456054,48.12559275306726,-8.595817250611205,39.584685269305645,48.2154445165477,-8.630759247242054,0.3958468526930565,0.48215444516547695,-0.08630759247242048,1541,1541
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,all_18_subtasks,all,all,19.380938860033613,18.868220882484568,0.5127179775490447,18.746312684365783,18.289085545722713,0.45722713864306996,,,,6780,6780
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,ambiref_nonzero_ops,nonzero,ambiref,19.085391473496088,19.366301660178358,-0.2809101866822701,19.258439402324296,17.985611510791365,1.2728278915329305,0.19258439402324296,0.17985611510791366,0.012728278915329294,1807,1807
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,ambiref_zero_ops,zero,ambiref,15.748031496062993,14.960629921259843,0.78740157480315,15.748031496062993,14.960629921259843,0.78740157480315,0.15748031496062992,0.14960629921259844,0.007874015748031482,508,508
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,move_contents_nonzero_ops,nonzero,move_contents,20.18200856120535,20.285202933049653,-0.10319437184430313,19.52074810052601,19.988310929281123,-0.46756282875511346,0.1952074810052601,0.19988310929281122,-0.004675628287551137,1711,1711
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,move_contents_zero_ops,zero,move_contents,14.728682170542635,15.503875968992247,-0.775193798449612,14.728682170542635,15.503875968992247,-0.775193798449612,0.14728682170542637,0.15503875968992248,-0.00775193798449611,516,516
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,nonzero_ops,nonzero,all,20.180858293467143,19.630885104724833,0.5499731887423103,19.736590952471847,19.24031303683909,0.49627791563275636,0.19736590952471847,0.1924031303683909,0.0049627791563275625,5239,5239
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_0,0,all,15.381341692865965,15.054899771283255,0.3264419215827097,15.379623621025308,15.055158987670344,0.3244646333549639,0.1537962362102531,0.15055158987670345,0.00324464633354965,1541,1541
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_1,1,all,15.776275905934142,17.555167610825475,-1.7788917048913326,15.777080062794349,17.582417582417584,-1.8053375196232349,0.1577708006279435,0.17582417582417584,-0.018053375196232346,1274,1274
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_2,2,all,20.533442834959335,18.317618696248886,2.215824138710449,20.542317173377157,18.323746918652425,2.2185702547247317,0.20542317173377156,0.18323746918652423,0.022185702547247332,1217,1217
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_3,3,all,20.822761412127452,19.911584159842167,0.9111772522852846,20.806451612903224,19.919354838709676,0.887096774193548,0.20806451612903226,0.19919354838709677,0.008870967741935493,1240,1240
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_4,4,all,21.54049270619106,20.65290593363899,0.8875867725520692,21.4468085106383,20.425531914893618,1.0212765957446805,0.214468085106383,0.20425531914893616,0.010212765957446829,1175,1175
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_5,5,all,22.23131860812372,21.717149123068634,0.5141694850550849,21.92192192192192,22.22222222222222,-0.3003003003003002,0.21921921921921922,0.2222222222222222,-0.003003003003002991,333,333
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,regular_nonzero_ops,nonzero,regular,21.27517484569999,19.241150720946486,2.034024124753504,20.45322486926206,19.814061592097616,0.6391632771644424,0.20453224869262057,0.19814061592097618,0.0063916327716443955,1721,1721
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,regular_zero_ops,zero,regular,15.667311411992262,14.700193423597678,0.967117988394584,15.667311411992262,14.700193423597678,0.967117988394584,0.15667311411992263,0.1470019342359768,0.009671179883945835,517,517
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_ambiref,all,ambiref,18.529164810590572,18.63202303702527,-0.102858226434698,18.488120950323975,17.32181425485961,1.166306695464364,0.18488120950323975,0.1732181425485961,0.011663066954643642,2315,2315
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_move_contents,all,move_contents,19.27312082942823,19.48831510570675,-0.2151942762785204,18.410417602155366,18.949259092950157,-0.5388414907947912,0.18410417602155366,0.18949259092950158,-0.005388414907947919,2227,2227
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_regular,all,regular,20.340530940082036,18.484324504721684,1.8562064353603525,19.34763181411975,18.632707774798927,0.7149240393208238,0.1934763181411975,0.1863270777479893,0.007149240393208217,2238,2238
roberta_max,view_minus_repeat,chck_80M,80000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,zero_ops,zero,all,15.381341692865965,15.054899771283255,0.3264419215827097,15.379623621025308,15.055158987670344,0.3244646333549639,0.1537962362102531,0.15055158987670345,0.00324464633354965,1541,1541
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,all_18_subtasks,all,all,19.252969797223358,19.266470317462883,-0.01350052023952486,18.289085545722713,18.613569321533923,-0.3244837758112098,,,,6780,6780
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,ambiref_nonzero_ops,nonzero,ambiref,18.714557095487436,20.424333911467105,-1.7097768159796694,18.815716657443275,19.09241837299391,-0.2767017155506366,0.18815716657443277,0.19092418372993913,-0.0027670171555063683,1807,1807
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,ambiref_zero_ops,zero,ambiref,14.566929133858268,15.748031496062993,-1.181102362204724,14.566929133858268,15.748031496062993,-1.181102362204724,0.14566929133858267,0.15748031496062992,-0.011811023622047251,508,508
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,move_contents_nonzero_ops,nonzero,move_contents,20.100826815074434,20.357333899877894,-0.2565070848034594,19.053185271770893,19.28696668614845,-0.23378141437755673,0.19053185271770895,0.19286966686148452,-0.0023378141437755684,1711,1711
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,move_contents_zero_ops,zero,move_contents,14.147286821705427,16.085271317829456,-1.9379844961240291,14.147286821705427,16.085271317829456,-1.9379844961240291,0.14147286821705427,0.16085271317829458,-0.019379844961240317,516,516
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,nonzero_ops,nonzero,all,20.106110545961847,20.030426204968045,0.07568434099380283,19.25940064897881,19.545714831074633,-0.28631418209582193,0.19259400648978814,0.19545714831074631,-0.002863141820958176,5239,5239
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_0,0,all,14.987266053530902,15.446690879937071,-0.45942482640616866,14.990266060999351,15.444516547696301,-0.45425048669694945,0.14990266060999352,0.15444516547696302,-0.004542504866969499,1541,1541
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_1,1,all,15.517715272156332,17.783180494799208,-2.2654652226428755,15.54160125588697,17.81789638932496,-2.2762951334379906,0.1554160125588697,0.1781789638932496,-0.022762951334379916,1274,1274
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_2,2,all,19.53836254163343,17.658133616107648,1.8802289255257811,19.556285949055052,17.666392769104355,1.8898931799506968,0.19556285949055052,0.17666392769104355,0.01889893179950697,1217,1217
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_3,3,all,20.3454345231896,20.955135548865865,-0.6097010256762658,20.322580645161292,20.967741935483872,-0.6451612903225801,0.2032258064516129,0.20967741935483872,-0.006451612903225823,1240,1240
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_4,4,all,20.617213102876864,20.752611459093313,-0.1353983562164487,20.51063829787234,20.680851063829788,-0.17021276595744794,0.2051063829787234,0.20680851063829786,-0.0017021276595744483,1175,1175
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_5,5,all,24.51182728995302,23.00306990597419,1.5087573839788284,24.024024024024023,23.723723723723722,0.3003003003003002,0.24024024024024024,0.23723723723723725,0.003003003003002991,333,333
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,regular_nonzero_ops,nonzero,regular,21.50294772732368,19.30961080355913,2.193336923764548,19.930273097036608,20.278907611853572,-0.3486345148169647,0.19930273097036608,0.20278907611853572,-0.003486345148169645,1721,1721
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,regular_zero_ops,zero,regular,16.247582205029012,14.506769825918763,1.740812379110249,16.247582205029012,14.506769825918763,1.740812379110249,0.16247582205029013,0.1450676982591876,0.017408123791102514,517,517
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_ambiref,all,ambiref,18.02328576854924,19.644950175566418,-1.6216644070171782,17.883369330453565,18.3585313174946,-0.47516198704103374,0.17883369330453563,0.183585313174946,-0.004751619870410367,2315,2315
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_move_contents,all,move_contents,19.108570149512932,19.64532346953649,-0.536753320023557,17.916479568926807,18.545127974854065,-0.6286484059272581,0.17916479568926807,0.18545127974854064,-0.006286484059272568,2227,2227
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_regular,all,regular,20.627053473607898,18.509137307285737,2.1179161663221606,19.07953529937444,18.945487042001787,0.1340482573726547,0.19079535299374442,0.18945487042001788,0.0013404825737265424,2238,2238
roberta_max,view_minus_repeat,chck_90M,90000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,zero_ops,zero,all,14.987266053530902,15.446690879937071,-0.45942482640616866,14.990266060999351,15.444516547696301,-0.45425048669694945,0.14990266060999352,0.15444516547696302,-0.004542504866969499,1541,1541
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,all_18_subtasks,all,all,19.363393626160644,19.08654403311976,0.2768495930408825,18.55457227138643,18.466076696165192,0.08849557522123774,,,,6780,6780
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,ambiref_nonzero_ops,nonzero,ambiref,19.187945858652583,19.954197043618798,-0.7662511849662152,19.36912008854455,18.815716657443275,0.5534034311012732,0.1936912008854455,0.18815716657443277,0.005534034311012737,1807,1807
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,ambiref_zero_ops,zero,ambiref,15.551181102362206,16.338582677165356,-0.78740157480315,15.551181102362206,16.338582677165356,-0.78740157480315,0.15551181102362205,0.16338582677165353,-0.007874015748031482,508,508
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,move_contents_nonzero_ops,nonzero,move_contents,19.91204284969062,20.096474266008705,-0.18443141631808402,19.111630625365283,19.111630625365283,0.0,0.19111630625365283,0.19111630625365283,0.0,1711,1711
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,move_contents_zero_ops,zero,move_contents,13.953488372093023,16.085271317829456,-2.1317829457364326,13.953488372093023,16.085271317829456,-2.1317829457364326,0.13953488372093023,0.16085271317829458,-0.02131782945736435,516,516
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,nonzero_ops,nonzero,all,20.17302733291523,19.839619117575783,0.3334082153394462,19.50753960679519,19.393013933956862,0.11452567283832948,0.1950753960679519,0.19393013933956862,0.0011452567283832815,5239,5239
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_0,0,all,15.31522509238772,15.321168610839663,-0.005943518451942964,15.314730694354315,15.314730694354315,0.0,0.15314730694354314,0.15314730694354314,0.0,1541,1541
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_1,1,all,15.836477697035797,17.5575554814328,-1.7210777843970035,15.85557299843014,17.582417582417584,-1.7268445839874431,0.15855572998430142,0.17582417582417584,-0.017268445839874413,1274,1274
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_2,2,all,19.374991150191864,17.165900732161017,2.209090418030847,19.391947411668035,17.173377156943303,2.2185702547247317,0.19391947411668037,0.17173377156943304,0.022185702547247332,1217,1217
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_3,3,all,21.2241229347316,21.3558377064678,-0.13171477173619905,21.20967741935484,21.370967741935484,-0.16129032258064413,0.2120967741935484,0.21370967741935484,-0.0016129032258064557,1240,1240
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_4,4,all,20.847040165420037,20.590483574658368,0.2565565907616687,20.76595744680851,20.51063829787234,0.25531914893617014,0.2076595744680851,0.2051063829787234,0.0025531914893617003,1175,1175
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,numops_5,5,all,23.58250471719684,22.52831809315892,1.0541866240379214,23.123123123123122,23.123123123123122,0.0,0.23123123123123124,0.23123123123123124,0.0,333,333
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,regular_nonzero_ops,nonzero,regular,21.419093290402483,19.46818604309984,1.9509072473026414,20.046484601975596,20.278907611853572,-0.23242300987797648,0.20046484601975595,0.20278907611853572,-0.0023242300987797726,1721,1721
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,regular_zero_ops,zero,regular,16.44100580270793,13.539651837524177,2.9013539651837537,16.44100580270793,13.539651837524177,2.9013539651837537,0.1644100580270793,0.13539651837524178,0.029013539651837533,517,517
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_ambiref,all,ambiref,18.581818399270855,19.35159464920989,-0.769776249939035,18.531317494600433,18.272138228941685,0.25917926565874794,0.18531317494600433,0.18272138228941684,0.0025917926565874883,2315,2315
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_move_contents,all,move_contents,18.918950436757687,19.427940441312163,-0.5089900045544766,17.916479568926807,18.410417602155366,-0.49393803322855945,0.17916479568926807,0.18410417602155366,-0.004939380332285581,2227,2227
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,split_regular,all,regular,20.58941204245339,18.48009700883723,2.1093150336161592,19.213583556747096,18.72207327971403,0.4915102770330648,0.19213583556747096,0.1872207327971403,0.004915102770330665,2238,2238
roberta_max,view_minus_repeat,chck_100M,100000000,RoBERTa,43022,43022,roberta_max_view,roberta_max_repeat,zero_ops,zero,all,15.31522509238772,15.321168610839663,-0.005943518451942964,15.314730694354315,15.314730694354315,0.0,0.15314730694354314,0.15314730694354314,0.0,1541,1541
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,all_18_subtasks,all,all,27.983992384550877,24.882645113749504,3.101347270801373,27.743362831858406,24.926253687315633,2.8171091445427727,,,,6780,6780
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,ambiref_nonzero_ops,nonzero,ambiref,27.19477498293413,24.335414448046315,2.8593605348878164,26.618705035971225,23.132263420033205,3.48644161593802,0.26618705035971224,0.23132263420033206,0.034864416159380185,1807,1807
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,ambiref_zero_ops,zero,ambiref,28.937007874015748,26.181102362204726,2.7559055118110223,28.937007874015748,26.181102362204726,2.7559055118110223,0.28937007874015747,0.2618110236220472,0.027559055118110243,508,508
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,move_contents_nonzero_ops,nonzero,move_contents,25.450159646156173,22.685143934667526,2.7650157114886476,23.08591466978375,21.390999415546464,1.6949152542372872,0.23085914669783753,0.21390999415546463,0.01694915254237289,1711,1711
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,move_contents_zero_ops,zero,move_contents,45.93023255813954,42.63565891472868,3.294573643410857,45.93023255813954,42.63565891472868,3.294573643410857,0.45930232558139533,0.4263565891472868,0.03294573643410853,516,516
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,nonzero_ops,nonzero,all,25.868816225300602,22.782673094568448,3.086143130732154,24.546669211681618,21.83622828784119,2.7104409238404266,0.24546669211681618,0.21836228287841192,0.027104409238404265,5239,5239
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_0,0,all,38.55987318080224,35.38250520965479,3.1773679711474543,38.61129136924075,35.4315379623621,3.1797534068786533,0.3861129136924075,0.35431537962362103,0.03179753406878649,1541,1541
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_1,1,all,14.660607418856017,14.647365630555667,0.013241788300350166,14.678178963893249,14.678178963893249,0.0,0.14678178963893249,0.14678178963893249,0.0,1274,1274
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_2,2,all,22.65297057248688,20.86087786950112,1.7920927029857587,22.67871815940838,20.87099424815119,1.8077239112571881,0.22678718159408381,0.20870994248151192,0.01807723911257189,1217,1217
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_3,3,all,26.447185500960355,23.4649630866595,2.982222414300857,26.451612903225808,23.467741935483872,2.983870967741936,0.2645161290322581,0.2346774193548387,0.02983870967741936,1240,1240
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_4,4,all,32.35784854898802,26.79951981282399,5.558328736164025,32.680851063829785,26.97872340425532,5.702127659574465,0.32680851063829786,0.26978723404255317,0.057021276595744685,1175,1175
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,numops_5,5,all,33.22546908521176,28.14063907330196,5.084830011909805,33.333333333333336,28.52852852852853,4.804804804804807,0.3333333333333333,0.2852852852852853,0.04804804804804802,333,333
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,regular_nonzero_ops,nonzero,regular,24.96151404681151,21.327460900991504,3.6340531458200047,23.823358512492735,20.91807088901801,2.905287623474724,0.23823358512492737,0.20918070889018012,0.029052876234747255,1721,1721
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,regular_zero_ops,zero,regular,40.81237911025145,37.33075435203095,3.481624758220498,40.81237911025145,37.33075435203095,3.481624758220498,0.4081237911025145,0.3733075435203095,0.03481624758220503,517,517
deberta_view_minus_breadth,view_minus_breadth,chck_80M,80000000,DeBERTa,43022,43022,deberta_basin1_view,deberta_breadth,split_ambiref,all,ambiref,27.485147131447732,24.64302910040605,2.8421180310416823,27.127429805615552,23.801295896328295,3.3261339092872575,0.2712742980561555,0.23801295896328295,0.033261339092872544,2315,2315
