arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll,source,role2
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:899:30:compact:fwcompact_expansion_014169,overlap,9.758597689680755,compact:fwcompact_expansion_014169,32,11,34,13,0.0086762132123112,9.767273902893066,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:89:1:compact:fwcompact_medium_049939,nonoverlap,2.006764411926269,compact:fwcompact_medium_049939,11,9,16,11,5.129034042358398,7.135798454284668,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:89:5:compact:fwcompact_medium_049939,overlap,5.384412247687578,compact:fwcompact_medium_049939,11,9,16,11,0.0294218473136425,5.413834095001221,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:89:7:compact:fwcompact_medium_049939,overlap,4.158935061655939,compact:fwcompact_medium_049939,11,9,16,11,0.0059728706255555,4.164907932281494,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:89:9:compact:fwcompact_medium_049939,nonoverlap,1.7657394409179688,compact:fwcompact_medium_049939,11,9,16,11,6.340564727783203,8.106304168701172,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:8:0:compact:fwcompact_medium_008076,nonoverlap,8.585499286651611,compact:fwcompact_medium_008076,28,17,56,44,2.664013385772705,11.249512672424316,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:8:17:compact:fwcompact_medium_008076,nonoverlap,2.3683385848999023,compact:fwcompact_medium_008076,28,17,56,44,9.049846649169922,11.418185234069824,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:8:1:compact:fwcompact_medium_008076,overlap,14.443254888057709,compact:fwcompact_medium_008076,28,17,56,44,0.110000193119049,14.553255081176758,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:8:26:compact:fwcompact_medium_008076,overlap,6.130873426795006,compact:fwcompact_medium_008076,28,17,56,44,0.031796708703041,6.162670135498047,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:900:0:compact:fwcompact_expansion_014184,nonoverlap,3.673160552978516,compact:fwcompact_expansion_014184,9,8,16,14,13.799463272094728,17.472623825073242,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:900:1:compact:fwcompact_expansion_014184,overlap,-0.155191421508789,compact:fwcompact_expansion_014184,9,8,16,14,12.18376350402832,12.028572082519531,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:900:4:compact:fwcompact_expansion_014184,overlap,0.6595874261111021,compact:fwcompact_expansion_014184,9,8,16,14,0.0275731850415468,0.6871606111526489,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:900:7:compact:fwcompact_expansion_014184,nonoverlap,-2.130742073059082,compact:fwcompact_expansion_014184,9,8,16,14,10.577468872070312,8.44672679901123,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:901:0:compact:fwcompact_expansion_014194,nonoverlap,6.234579563140869,compact:fwcompact_expansion_014194,14,8,20,15,5.439189434051514,11.673768997192385,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:901:12:compact:fwcompact_expansion_014194,overlap,6.786405935883522,compact:fwcompact_expansion_014194,14,8,20,15,0.1779376119375229,6.964343547821045,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:901:6:compact:fwcompact_expansion_014194,nonoverlap,0.3271141052246094,compact:fwcompact_expansion_014194,14,8,20,15,7.225351333618164,7.552465438842773,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:901:7:compact:fwcompact_expansion_014194,overlap,0.924936294555664,compact:fwcompact_expansion_014194,14,8,20,15,11.062088012695312,11.987024307250977,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:902:0:compact:fwcompact_expansion_014199,overlap,10.874869846273214,compact:fwcompact_expansion_014199,13,9,19,13,0.0050511131994426,10.879920959472656,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:902:11:compact:fwcompact_expansion_014199,nonoverlap,-2.4706180095672607,compact:fwcompact_expansion_014199,13,9,19,13,5.758724689483643,3.288106679916382,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:902:5:compact:fwcompact_expansion_014199,nonoverlap,1.8818588256835935,compact:fwcompact_expansion_014199,13,9,19,13,14.963459014892578,16.845317840576172,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:902:7:compact:fwcompact_expansion_014199,overlap,5.840744676068425,compact:fwcompact_expansion_014199,13,9,19,13,0.0175974946469068,5.858342170715332,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:903:0:compact:fwcompact_expansion_014241,overlap,0.6040897369384766,compact:fwcompact_expansion_014241,13,10,30,24,12.514707565307615,13.118797302246094,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:903:10:compact:fwcompact_expansion_014241,overlap,6.477369844913483,compact:fwcompact_expansion_014241,13,10,30,24,0.010380208492279,6.487750053405762,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:903:11:compact:fwcompact_expansion_014241,nonoverlap,-0.1034965515136718,compact:fwcompact_expansion_014241,13,10,30,24,3.9090306758880615,3.8055341243743896,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:903:3:compact:fwcompact_expansion_014241,nonoverlap,-8.277132034301758,compact:fwcompact_expansion_014241,13,10,30,24,17.5526180267334,9.27548599243164,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:904:15:compact:fwcompact_expansion_014291,overlap,4.013769540004432,compact:fwcompact_expansion_014291,17,12,15,11,0.0089007290080189,4.022670269012451,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:904:2:compact:fwcompact_expansion_014291,overlap,2.853694260120392,compact:fwcompact_expansion_014291,17,12,15,11,0.3548774123191833,3.208571672439575,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:905:0:compact:fwcompact_expansion_014389,overlap,9.601157307624815,compact:fwcompact_expansion_014389,21,13,20,13,1.2156256437301636,10.81678295135498,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:905:13:compact:fwcompact_expansion_014389,nonoverlap,1.1295366287231443,compact:fwcompact_expansion_014389,21,13,20,13,3.899176597595215,5.028713226318359,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:905:19:compact:fwcompact_expansion_014389,overlap,5.486946530640125,compact:fwcompact_expansion_014389,21,13,20,13,0.0829086825251579,5.569855213165283,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:906:0:compact:fwcompact_expansion_014462,nonoverlap,-3.125086784362793,compact:fwcompact_expansion_014462,12,7,20,12,14.73823356628418,11.613146781921388,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:906:10:compact:fwcompact_expansion_014462,overlap,6.550904929637909,compact:fwcompact_expansion_014462,12,7,20,12,0.9978159070014954,7.548720836639404,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:906:2:compact:fwcompact_expansion_014462,overlap,4.934722900390625,compact:fwcompact_expansion_014462,12,7,20,12,1.6784124374389648,6.61313533782959,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:906:8:compact:fwcompact_expansion_014462,nonoverlap,-0.7836556434631348,compact:fwcompact_expansion_014462,12,7,20,12,8.375078201293945,7.59142255783081,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:907:0:compact:fwcompact_expansion_014729,nonoverlap,6.213214635848999,compact:fwcompact_expansion_014729,18,12,25,18,3.729604959487915,9.942819595336914,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:907:12:compact:fwcompact_expansion_014729,nonoverlap,-4.605008125305176,compact:fwcompact_expansion_014729,18,12,25,18,16.984350204467773,12.379342079162598,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:907:16:compact:fwcompact_expansion_014729,overlap,10.169511498883368,compact:fwcompact_expansion_014729,18,12,25,18,0.0205042939633131,10.19001579284668,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:907:1:compact:fwcompact_expansion_014729,overlap,6.025799668394029,compact:fwcompact_expansion_014729,18,12,25,18,0.0125208729878067,6.038320541381836,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:908:0:compact:fwcompact_expansion_014811,overlap,-0.6623764038085938,compact:fwcompact_expansion_014811,13,9,21,17,7.89222526550293,7.229848861694336,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:908:11:compact:fwcompact_expansion_014811,overlap,6.339889168739319,compact:fwcompact_expansion_014811,13,9,21,17,0.5821889638900757,6.9220781326293945,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:908:2:compact:fwcompact_expansion_014811,nonoverlap,-0.2724823951721191,compact:fwcompact_expansion_014811,13,9,21,17,5.5696306228637695,5.29714822769165,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:908:6:compact:fwcompact_expansion_014811,nonoverlap,0.0244951248168945,compact:fwcompact_expansion_014811,13,9,21,17,6.005867004394531,6.030362129211426,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:909:2:compact:fwcompact_expansion_014833,nonoverlap,3.31892204284668,compact:fwcompact_expansion_014833,8,7,15,13,6.438530921936035,9.757452964782717,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:909:3:compact:fwcompact_expansion_014833,overlap,6.496974412351847,compact:fwcompact_expansion_014833,8,7,15,13,0.0423379503190517,6.539312362670898,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:909:5:compact:fwcompact_expansion_014833,nonoverlap,-2.362646102905273,compact:fwcompact_expansion_014833,8,7,15,13,11.32512092590332,8.962474822998047,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:909:6:compact:fwcompact_expansion_014833,overlap,7.766232490539551,compact:fwcompact_expansion_014833,8,7,15,13,0.3671998977661133,8.133432388305664,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:90:0:compact:fwcompact_medium_059322,nonoverlap,-0.5976839065551758,compact:fwcompact_medium_059322,12,6,21,11,7.168467998504639,6.570784091949463,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:90:10:compact:fwcompact_medium_059322,overlap,5.475450754165649,compact:fwcompact_medium_059322,12,6,21,11,1.906960248947144,7.382411003112793,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:90:2:compact:fwcompact_medium_059322,overlap,9.847256660461426,compact:fwcompact_medium_059322,12,6,21,11,0.7208433151245117,10.568099975585938,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:90:5:compact:fwcompact_medium_059322,nonoverlap,-0.1027717590332031,compact:fwcompact_medium_059322,12,6,21,11,8.933761596679688,8.830989837646484,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:910:0:compact:fwcompact_expansion_014855,nonoverlap,2.1875929832458496,compact:fwcompact_expansion_014855,13,7,21,14,6.489478588104248,8.677071571350098,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:910:11:compact:fwcompact_expansion_014855,overlap,6.427267020568252,compact:fwcompact_expansion_014855,13,7,21,14,0.0254068914800882,6.45267391204834,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:910:3:compact:fwcompact_expansion_014855,overlap,4.027252912521362,compact:fwcompact_expansion_014855,13,7,21,14,3.756484746932984,7.783737659454346,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:910:7:compact:fwcompact_expansion_014855,nonoverlap,0.8484253883361816,compact:fwcompact_expansion_014855,13,7,21,14,3.605665683746338,4.45409107208252,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:911:0:compact:fwcompact_expansion_015095,nonoverlap,0.0956449508666992,compact:fwcompact_expansion_015095,10,5,14,12,11.73491668701172,11.830561637878418,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:911:6:compact:fwcompact_expansion_015095,overlap,4.877741098403931,compact:fwcompact_expansion_015095,10,5,14,12,1.296396017074585,6.174137115478516,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:911:7:compact:fwcompact_expansion_015095,overlap,3.0481878221035004,compact:fwcompact_expansion_015095,10,5,14,12,0.341034322977066,3.3892221450805664,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:911:8:compact:fwcompact_expansion_015095,nonoverlap,-2.4362192153930664,compact:fwcompact_expansion_015095,10,5,14,12,8.275689125061035,5.839469909667969,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:912:0:compact:fwcompact_expansion_015164,nonoverlap,-2.537778377532959,compact:fwcompact_expansion_015164,15,11,22,17,7.544310092926025,5.006531715393066,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:912:11:compact:fwcompact_expansion_015164,nonoverlap,2.72153377532959,compact:fwcompact_expansion_015164,15,11,22,17,9.817546844482422,12.539080619812012,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:912:13:compact:fwcompact_expansion_015164,overlap,3.4485358893871307,compact:fwcompact_expansion_015164,15,11,22,17,0.2875132858753204,3.736049175262451,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:912:1:compact:fwcompact_expansion_015164,overlap,7.749617939814925,compact:fwcompact_expansion_015164,15,11,22,17,0.0148540679365396,7.764472007751465,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:913:0:compact:fwcompact_expansion_015199,nonoverlap,8.639664649963379,compact:fwcompact_expansion_015199,10,7,18,13,4.274056434631348,12.913721084594728,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:913:2:compact:fwcompact_expansion_015199,overlap,5.7309360653162,compact:fwcompact_expansion_015199,10,7,18,13,0.2321748584508896,5.96311092376709,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:913:7:compact:fwcompact_expansion_015199,overlap,3.830154612660408,compact:fwcompact_expansion_015199,10,7,18,13,0.0665004700422287,3.8966550827026367,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:913:8:compact:fwcompact_expansion_015199,nonoverlap,0.1773409843444824,compact:fwcompact_expansion_015199,10,7,18,13,2.673125028610229,2.850466012954712,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:914:10:compact:fwcompact_expansion_015316,overlap,2.3347244262695312,compact:fwcompact_expansion_015316,12,7,17,10,4.166242599487305,6.500967025756836,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:914:1:compact:fwcompact_expansion_015316,overlap,12.534816332161428,compact:fwcompact_expansion_015316,12,7,17,10,0.0885280892252922,12.62334442138672,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:915:0:compact:fwcompact_expansion_015321,overlap,7.523202137090266,compact:fwcompact_expansion_015321,32,13,31,12,0.0115082701668143,7.53471040725708,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:915:30:compact:fwcompact_expansion_015321,overlap,6.799365557730198,compact:fwcompact_expansion_015321,32,13,31,12,0.0691032037138938,6.868468761444092,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:916:0:compact:fwcompact_expansion_015323,nonoverlap,-0.7915744781494141,compact:fwcompact_expansion_015323,13,9,19,14,10.847460746765137,10.055886268615724,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:916:11:compact:fwcompact_expansion_015323,overlap,8.117267733439803,compact:fwcompact_expansion_015323,13,9,19,14,0.0129555407911539,8.130223274230957,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:916:1:compact:fwcompact_expansion_015323,overlap,12.910270211286845,compact:fwcompact_expansion_015323,13,9,19,14,0.0084309605881571,12.918701171875,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:916:8:compact:fwcompact_expansion_015323,nonoverlap,1.6276602745056152,compact:fwcompact_expansion_015323,13,9,19,14,6.73344087600708,8.361101150512695,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:917:0:compact:fwcompact_expansion_015358,nonoverlap,1.2027435302734375,compact:fwcompact_expansion_015358,22,9,26,15,8.252704620361328,9.455448150634766,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:917:19:compact:fwcompact_expansion_015358,nonoverlap,-3.403397560119629,compact:fwcompact_expansion_015358,22,9,26,15,7.767053127288818,4.3636555671691895,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:917:20:compact:fwcompact_expansion_015358,overlap,6.34159149043262,compact:fwcompact_expansion_015358,22,9,26,15,0.0105794537812471,6.352170944213867,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:917:7:compact:fwcompact_expansion_015358,overlap,7.775732395239174,compact:fwcompact_expansion_015358,22,9,26,15,0.0104652671143412,7.786197662353516,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:918:15:compact:fwcompact_expansion_015389,overlap,10.823749921284616,compact:fwcompact_expansion_015389,17,10,20,13,0.0099922204390168,10.833742141723633,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:918:1:compact:fwcompact_expansion_015389,overlap,5.577483042608947,compact:fwcompact_expansion_015389,17,10,20,13,0.0053411875851452,5.582824230194092,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:919:16:compact:fwcompact_expansion_015591,overlap,6.701901741325855,compact:fwcompact_expansion_015591,18,11,22,14,0.0331994816660881,6.735101222991943,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:919:1:compact:fwcompact_expansion_015591,overlap,11.229880033060908,compact:fwcompact_expansion_015591,18,11,22,14,0.0046666283160448,11.234546661376951,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:91:0:compact:fwcompact_medium_028476,nonoverlap,3.625528335571289,compact:fwcompact_medium_028476,8,5,17,11,9.938581466674805,13.564109802246094,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:91:3:compact:fwcompact_medium_028476,overlap,1.0939288139343262,compact:fwcompact_medium_028476,8,5,17,11,3.1254706382751465,4.219399452209473,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:91:6:compact:fwcompact_medium_028476,nonoverlap,-2.5616042613983154,compact:fwcompact_medium_028476,8,5,17,11,5.652164459228516,3.0905601978302,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:920:1:compact:fwcompact_expansion_015669,nonoverlap,-0.9134252071380616,compact:fwcompact_expansion_015669,12,8,16,12,3.312368154525757,2.3989429473876958,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:920:4:compact:fwcompact_expansion_015669,overlap,5.851803852245212,compact:fwcompact_expansion_015669,12,8,16,12,0.0079621542245149,5.859766006469727,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:920:8:compact:fwcompact_expansion_015669,nonoverlap,6.600031614303589,compact:fwcompact_expansion_015669,12,8,16,12,3.445868730545044,10.045900344848633,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:920:9:compact:fwcompact_expansion_015669,overlap,9.194120942614973,compact:fwcompact_expansion_015669,12,8,16,12,0.0108055481687188,9.204926490783691,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:921:0:compact:fwcompact_expansion_015672,overlap,8.47777795791626,compact:fwcompact_expansion_015672,11,8,16,13,3.319648265838623,11.797426223754885,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:921:3:compact:fwcompact_expansion_015672,nonoverlap,-0.0598654747009277,compact:fwcompact_expansion_015672,11,8,16,13,5.016704082489014,4.956838607788086,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:921:5:compact:fwcompact_expansion_015672,nonoverlap,5.339919567108154,compact:fwcompact_expansion_015672,11,8,16,13,3.1844944953918457,8.5244140625,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:921:7:compact:fwcompact_expansion_015672,overlap,0.331517219543457,compact:fwcompact_expansion_015672,11,8,16,13,9.819716453552246,10.151233673095703,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:922:11:compact:fwcompact_expansion_015763,nonoverlap,-2.8077216148376465,compact:fwcompact_expansion_015763,13,9,16,11,10.368785858154297,7.56106424331665,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:922:1:compact:fwcompact_expansion_015763,overlap,7.328335757367313,compact:fwcompact_expansion_015763,13,9,16,11,0.0141515778377652,7.342487335205078,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:922:6:compact:fwcompact_expansion_015763,overlap,9.347418785095217,compact:fwcompact_expansion_015763,13,9,16,11,1.2328691482543943,10.58028793334961,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:922:7:compact:fwcompact_expansion_015763,nonoverlap,0.0915806293487548,compact:fwcompact_expansion_015763,13,9,16,11,3.647804498672485,3.73938512802124,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:923:0:compact:fwcompact_expansion_015795,overlap,9.01683547347784,compact:fwcompact_expansion_015795,23,17,43,35,0.0668179765343666,9.083653450012209,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:923:20:compact:fwcompact_expansion_015795,overlap,0.2710046768188476,compact:fwcompact_expansion_015795,23,17,43,35,6.799614906311035,7.070619583129883,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:923:21:compact:fwcompact_expansion_015795,nonoverlap,-5.731370449066162,compact:fwcompact_expansion_015795,23,17,43,35,12.736005783081056,7.004635334014893,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:923:3:compact:fwcompact_expansion_015795,nonoverlap,0.6981039047241211,compact:fwcompact_expansion_015795,23,17,43,35,5.98604679107666,6.684150695800781,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:924:0:compact:fwcompact_expansion_015887,nonoverlap,4.168293952941895,compact:fwcompact_expansion_015887,18,9,21,14,8.69116497039795,12.859458923339844,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:924:12:compact:fwcompact_expansion_015887,nonoverlap,-2.543957233428955,compact:fwcompact_expansion_015887,18,9,21,14,10.274650573730469,7.730693340301514,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:924:16:compact:fwcompact_expansion_015887,overlap,4.472903847694397,compact:fwcompact_expansion_015887,18,9,21,14,0.0193828344345092,4.492286682128906,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:924:5:compact:fwcompact_expansion_015887,overlap,5.139964542817324,compact:fwcompact_expansion_015887,18,9,21,14,0.0043554683215916,5.144320011138916,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:925:14:compact:fwcompact_expansion_015895,overlap,7.185295809991658,compact:fwcompact_expansion_015895,17,9,17,11,0.0063393218442797,7.1916351318359375,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:925:1:compact:fwcompact_expansion_015895,overlap,8.160765931941569,compact:fwcompact_expansion_015895,17,9,17,11,0.0084225675091147,8.169188499450684,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:926:17:compact:fwcompact_expansion_015917,overlap,5.298205559141934,compact:fwcompact_expansion_015917,19,14,20,15,0.0089176250621676,5.307123184204102,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:926:1:compact:fwcompact_expansion_015917,overlap,10.911912858486176,compact:fwcompact_expansion_015917,19,14,20,15,0.1762810349464416,11.088193893432615,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:927:12:compact:fwcompact_expansion_015957,nonoverlap,-3.6237891912460327,compact:fwcompact_expansion_015957,15,9,19,15,5.092797756195068,1.4690085649490356,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:927:13:compact:fwcompact_expansion_015957,overlap,6.336608782410622,compact:fwcompact_expansion_015957,15,9,19,15,0.0815631002187728,6.4181718826293945,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:927:1:compact:fwcompact_expansion_015957,nonoverlap,3.6421689987182617,compact:fwcompact_expansion_015957,15,9,19,15,4.9977617263793945,8.639930725097656,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:927:2:compact:fwcompact_expansion_015957,overlap,-3.1146798133850098,compact:fwcompact_expansion_015957,15,9,19,15,9.48233699798584,6.36765718460083,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:928:10:compact:fwcompact_expansion_015999,nonoverlap,-1.326427936553955,compact:fwcompact_expansion_015999,20,12,46,18,7.424372673034668,6.097944736480713,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:928:18:compact:fwcompact_expansion_015999,overlap,5.080018162727356,compact:fwcompact_expansion_015999,20,12,46,18,1.5766624212265017,6.656680583953857,orig,R
D_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:928:1:compact:fwcompact_expansion_015999,nonoverlap,-7.252876281738281,compact:fwcompact_expansion_015999,20,12,46,18,14.733774185180664,7.480897903442383,orig,R
