identity,checkpoint,words,quantity,lhs_contrast,lhs,rhs1_contrast,rhs1,rhs2_contrast,rhs2,rhs_sum,residual
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,exEntity5,D1_VminusCmax,0.35999999999999943,D1_VminusB,0.08300000000000551,D1_BminusCmax,0.2769999999999939,0.35999999999999943,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,exEntity4_noReading,D1_VminusCmax,0.3299999999999983,D1_VminusB,0.11999999999999744,D1_BminusCmax,0.21000000000000085,0.3299999999999983,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,EWoK_plus_Entity_sum,D1_VminusCmax,1.634999999999998,D1_VminusB,2.1700000000000017,D1_BminusCmax,-0.5350000000000037,1.634999999999998,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,BLiMP,D1_VminusCmax,-0.03999999999999204,D1_VminusB,-0.5499999999999972,D1_BminusCmax,0.5100000000000051,-0.03999999999999204,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,Supplement,D1_VminusCmax,1.6699999999999946,D1_VminusB,1.6999999999999957,D1_BminusCmax,-0.030000000000001137,1.6699999999999946,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,EWoK,D1_VminusCmax,-0.21000000000000085,D1_VminusB,0.8999999999999986,D1_BminusCmax,-1.1099999999999994,-0.21000000000000085,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,Entity,D1_VminusCmax,3.2699999999999996,D1_VminusB,2.8000000000000007,D1_BminusCmax,0.46999999999999886,3.2699999999999996,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,COMPS,D1_VminusCmax,-0.6999999999999957,D1_VminusB,-1.3499999999999943,D1_BminusCmax,0.6499999999999986,-0.6999999999999957,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,Reading,D1_VminusCmax,0.46999999999999975,D1_VminusB,-0.05000000000000071,D1_BminusCmax,0.5200000000000005,0.46999999999999975,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,cheap6_no_GlobalPIQA,D1_VminusCmax,0.7433333333333323,D1_VminusB,0.5750000000000028,D1_BminusCmax,0.16833333333332945,0.7433333333333323,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,D1_VminusCmax,0.7980000000000018,D1_VminusB,0.7000000000000028,D1_BminusCmax,0.09799999999999898,0.7980000000000018,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,exEntity5,D1_VminusCmax,0.23799999999999955,D1_VminusB,0.13000000000000256,D1_BminusCmax,0.10799999999999699,0.23799999999999955,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,exEntity4_noReading,D1_VminusCmax,0.18000000000000682,D1_VminusB,0.17500000000000426,D1_BminusCmax,0.005000000000002558,0.18000000000000682,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_100M,100000000,EWoK_plus_Entity_sum,D1_VminusCmax,1.529999999999994,D1_VminusB,1.8500000000000014,D1_BminusCmax,-0.3200000000000074,1.529999999999994,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,BLiMP,D1_BminusCmax,1.509999999999998,D1_BminusR,1.2899999999999991,D1_RminusCmax,0.21999999999999886,1.509999999999998,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,Supplement,D1_BminusCmax,1.8800000000000026,D1_BminusR,-0.09000000000000341,D1_RminusCmax,1.970000000000006,1.8800000000000026,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,EWoK,D1_BminusCmax,0.7800000000000011,D1_BminusR,1.6499999999999986,D1_RminusCmax,-0.8699999999999974,0.7800000000000011,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,COMPS,D1_BminusCmax,0.020000000000003126,D1_BminusR,-0.27999999999999403,D1_RminusCmax,0.29999999999999716,0.020000000000003126,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,Reading,D1_BminusCmax,0.5449999999999999,D1_BminusR,-0.11999999999999922,D1_RminusCmax,0.6649999999999991,0.5449999999999999,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,exEntity5,D1_BminusCmax,0.9470000000000027,D1_BminusR,0.490000000000002,D1_RminusCmax,0.45700000000000074,0.9470000000000027,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_10M,10000000,exEntity4_noReading,D1_BminusCmax,1.0474999999999994,D1_BminusR,0.6424999999999983,D1_RminusCmax,0.40500000000000114,1.0474999999999994,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,BLiMP,D1_BminusCmax,2.990000000000002,D1_BminusR,1.0300000000000011,D1_RminusCmax,1.9600000000000009,2.990000000000002,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,Supplement,D1_BminusCmax,-0.14000000000000057,D1_BminusR,-1.2999999999999972,D1_RminusCmax,1.1599999999999966,-0.14000000000000057,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,EWoK,D1_BminusCmax,0.030000000000001137,D1_BminusR,-1.1599999999999966,D1_RminusCmax,1.1899999999999977,0.030000000000001137,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,COMPS,D1_BminusCmax,-0.13000000000000256,D1_BminusR,-0.6200000000000045,D1_RminusCmax,0.490000000000002,-0.13000000000000256,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,Reading,D1_BminusCmax,0.7199999999999989,D1_BminusR,-0.19000000000000128,D1_RminusCmax,0.9100000000000001,0.7199999999999989,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,exEntity5,D1_BminusCmax,0.6939999999999955,D1_BminusR,-0.4480000000000004,D1_RminusCmax,1.141999999999996,0.6939999999999955,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_20M,20000000,exEntity4_noReading,D1_BminusCmax,0.6875,D1_BminusR,-0.5125000000000028,D1_RminusCmax,1.2000000000000028,0.6875,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,BLiMP,D1_BminusCmax,1.7900000000000063,D1_BminusR,0.3300000000000054,D1_RminusCmax,1.4600000000000009,1.7900000000000063,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,Supplement,D1_BminusCmax,-1.9099999999999966,D1_BminusR,0.8400000000000034,D1_RminusCmax,-2.75,-1.9099999999999966,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,EWoK,D1_BminusCmax,3.6799999999999997,D1_BminusR,1.5200000000000031,D1_RminusCmax,2.1599999999999966,3.6799999999999997,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,COMPS,D1_BminusCmax,-0.0799999999999983,D1_BminusR,0.269999999999996,D1_RminusCmax,-0.3499999999999943,-0.0799999999999983,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,Reading,D1_BminusCmax,0.625,D1_BminusR,0.46999999999999886,D1_RminusCmax,0.15500000000000114,0.625,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,exEntity5,D1_BminusCmax,0.8210000000000051,D1_BminusR,0.6859999999999999,D1_RminusCmax,0.13500000000000512,0.8210000000000051,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_30M,30000000,exEntity4_noReading,D1_BminusCmax,0.8700000000000045,D1_BminusR,0.740000000000002,D1_RminusCmax,0.13000000000000256,0.8700000000000045,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,BLiMP,D1_BminusCmax,3.799999999999997,D1_BminusR,1.8599999999999994,D1_RminusCmax,1.9399999999999977,3.799999999999997,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,Supplement,D1_BminusCmax,0.3400000000000034,D1_BminusR,0.8500000000000014,D1_RminusCmax,-0.509999999999998,0.3400000000000034,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,EWoK,D1_BminusCmax,1.0700000000000003,D1_BminusR,-0.07000000000000028,D1_RminusCmax,1.1400000000000006,1.0700000000000003,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,COMPS,D1_BminusCmax,-0.3499999999999943,D1_BminusR,0.44000000000000483,D1_RminusCmax,-0.7899999999999991,-0.3499999999999943,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,Reading,D1_BminusCmax,-0.5550000000000015,D1_BminusR,-0.5350000000000001,D1_RminusCmax,-0.02000000000000135,-0.5550000000000015,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,exEntity5,D1_BminusCmax,0.8609999999999971,D1_BminusR,0.5090000000000003,D1_RminusCmax,0.35199999999999676,0.8609999999999971,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_40M,40000000,exEntity4_noReading,D1_BminusCmax,1.2149999999999963,D1_BminusR,0.769999999999996,D1_RminusCmax,0.4450000000000003,1.2149999999999963,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,BLiMP,D1_BminusCmax,1.8100000000000094,D1_BminusR,0.8400000000000034,D1_RminusCmax,0.970000000000006,1.8100000000000094,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,Supplement,D1_BminusCmax,0.5799999999999983,D1_BminusR,1.0399999999999991,D1_RminusCmax,-0.46000000000000085,0.5799999999999983,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,EWoK,D1_BminusCmax,-0.5700000000000003,D1_BminusR,-1.5900000000000034,D1_RminusCmax,1.0200000000000031,-0.5700000000000003,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,COMPS,D1_BminusCmax,-0.4000000000000057,D1_BminusR,0.259999999999998,D1_RminusCmax,-0.6600000000000037,-0.4000000000000057,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,Reading,D1_BminusCmax,-0.5650000000000013,D1_BminusR,-0.07500000000000018,D1_RminusCmax,-0.4900000000000011,-0.5650000000000013,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,exEntity5,D1_BminusCmax,0.17100000000000648,D1_BminusR,0.09500000000000597,D1_RminusCmax,0.07600000000000051,0.17100000000000648,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_50M,50000000,exEntity4_noReading,D1_BminusCmax,0.355000000000004,D1_BminusR,0.13750000000000284,D1_RminusCmax,0.21750000000000114,0.355000000000004,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,BLiMP,D1_BminusCmax,1.5699999999999932,D1_BminusR,0.37999999999999545,D1_RminusCmax,1.1899999999999977,1.5699999999999932,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,Supplement,D1_BminusCmax,1.2199999999999989,D1_BminusR,-0.9099999999999966,D1_RminusCmax,2.1299999999999955,1.2199999999999989,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,EWoK,D1_BminusCmax,-0.23999999999999488,D1_BminusR,0.14000000000000057,D1_RminusCmax,-0.37999999999999545,-0.23999999999999488,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,COMPS,D1_BminusCmax,0.740000000000002,D1_BminusR,0.0,D1_RminusCmax,0.740000000000002,0.740000000000002,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,Reading,D1_BminusCmax,0.17499999999999893,D1_BminusR,0.33999999999999986,D1_RminusCmax,-0.16500000000000092,0.17499999999999893,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,exEntity5,D1_BminusCmax,0.6929999999999978,D1_BminusR,-0.00999999999999801,D1_RminusCmax,0.7029999999999959,0.6929999999999978,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_60M,60000000,exEntity4_noReading,D1_BminusCmax,0.822499999999998,D1_BminusR,-0.0975000000000037,D1_RminusCmax,0.9200000000000017,0.822499999999998,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,BLiMP,D1_BminusCmax,0.7999999999999972,D1_BminusR,0.9699999999999989,D1_RminusCmax,-0.1700000000000017,0.7999999999999972,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,Supplement,D1_BminusCmax,1.25,D1_BminusR,1.3999999999999986,D1_RminusCmax,-0.14999999999999858,1.25,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,EWoK,D1_BminusCmax,0.01999999999999602,D1_BminusR,-2.030000000000001,D1_RminusCmax,2.049999999999997,0.01999999999999602,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,COMPS,D1_BminusCmax,0.5700000000000003,D1_BminusR,0.7899999999999991,D1_RminusCmax,-0.21999999999999886,0.5700000000000003,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,Reading,D1_BminusCmax,0.08999999999999986,D1_BminusR,-0.3650000000000002,D1_RminusCmax,0.45500000000000007,0.08999999999999986,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,exEntity5,D1_BminusCmax,0.5459999999999994,D1_BminusR,0.1529999999999987,D1_RminusCmax,0.3930000000000007,0.5459999999999994,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_70M,70000000,exEntity4_noReading,D1_BminusCmax,0.6599999999999966,D1_BminusR,0.28249999999999886,D1_RminusCmax,0.3774999999999977,0.6599999999999966,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,BLiMP,D1_BminusCmax,0.8400000000000034,D1_BminusR,1.1400000000000006,D1_RminusCmax,-0.29999999999999716,0.8400000000000034,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,Supplement,D1_BminusCmax,0.4799999999999969,D1_BminusR,0.7199999999999989,D1_RminusCmax,-0.240000000000002,0.4799999999999969,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,EWoK,D1_BminusCmax,0.6400000000000006,D1_BminusR,-0.779999999999994,D1_RminusCmax,1.4199999999999946,0.6400000000000006,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,Entity,D1_BminusCmax,0.8299999999999983,D1_BminusR,1.3999999999999986,D1_RminusCmax,-0.5700000000000003,0.8299999999999983,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,COMPS,D1_BminusCmax,0.6899999999999977,D1_BminusR,1.3100000000000023,D1_RminusCmax,-0.6200000000000045,0.6899999999999977,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,Reading,D1_BminusCmax,0.4499999999999993,D1_BminusR,-0.4450000000000003,D1_RminusCmax,0.8949999999999996,0.4499999999999993,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,cheap6_no_GlobalPIQA,D1_BminusCmax,0.6550000000000011,D1_BminusR,0.5575000000000045,D1_RminusCmax,0.09749999999999659,0.6550000000000011,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,D1_BminusCmax,0.695999999999998,D1_BminusR,0.7579999999999956,D1_RminusCmax,-0.06199999999999761,0.695999999999998,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,exEntity5,D1_BminusCmax,0.6200000000000045,D1_BminusR,0.3890000000000029,D1_RminusCmax,0.23100000000000165,0.6200000000000045,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,exEntity4_noReading,D1_BminusCmax,0.6625000000000014,D1_BminusR,0.5975000000000037,D1_RminusCmax,0.06499999999999773,0.6625000000000014,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_80M,80000000,EWoK_plus_Entity_sum,D1_BminusCmax,0.7349999999999994,D1_BminusR,0.3100000000000023,D1_RminusCmax,0.42499999999999716,0.7349999999999994,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,BLiMP,D1_BminusCmax,0.519999999999996,D1_BminusR,0.769999999999996,D1_RminusCmax,-0.25,0.519999999999996,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,Supplement,D1_BminusCmax,0.6400000000000006,D1_BminusR,0.44000000000000483,D1_RminusCmax,0.19999999999999574,0.6400000000000006,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,EWoK,D1_BminusCmax,-1.230000000000004,D1_BminusR,-0.7899999999999991,D1_RminusCmax,-0.44000000000000483,-1.230000000000004,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,Entity,D1_BminusCmax,0.16000000000000014,D1_BminusR,0.5799999999999983,D1_RminusCmax,-0.41999999999999815,0.16000000000000014,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,COMPS,D1_BminusCmax,0.9099999999999966,D1_BminusR,1.1400000000000006,D1_RminusCmax,-0.23000000000000398,0.9099999999999966,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,Reading,D1_BminusCmax,0.5450000000000008,D1_BminusR,-0.3099999999999987,D1_RminusCmax,0.8549999999999995,0.5450000000000008,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,cheap6_no_GlobalPIQA,D1_BminusCmax,0.2575000000000003,D1_BminusR,0.3049999999999997,D1_RminusCmax,-0.04749999999999943,0.2575000000000003,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,D1_BminusCmax,0.20000000000000284,D1_BminusR,0.4280000000000044,D1_RminusCmax,-0.22800000000000153,0.20000000000000284,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,exEntity5,D1_BminusCmax,0.2769999999999939,D1_BminusR,0.25,D1_RminusCmax,0.026999999999993918,0.2769999999999939,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,exEntity4_noReading,D1_BminusCmax,0.21000000000000085,D1_BminusR,0.39000000000000057,D1_RminusCmax,-0.17999999999999972,0.21000000000000085,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_90M,90000000,EWoK_plus_Entity_sum,D1_BminusCmax,-0.5350000000000037,D1_BminusR,-0.10499999999999687,D1_RminusCmax,-0.4300000000000068,-0.5350000000000037,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,BLiMP,D1_BminusCmax,0.5100000000000051,D1_BminusR,0.7600000000000051,D1_RminusCmax,-0.25,0.5100000000000051,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,Supplement,D1_BminusCmax,-0.030000000000001137,D1_BminusR,0.23000000000000398,D1_RminusCmax,-0.2600000000000051,-0.030000000000001137,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,EWoK,D1_BminusCmax,-1.1099999999999994,D1_BminusR,-0.6300000000000026,D1_RminusCmax,-0.4799999999999969,-1.1099999999999994,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,Entity,D1_BminusCmax,0.46999999999999886,D1_BminusR,1.0899999999999999,D1_RminusCmax,-0.620000000000001,0.46999999999999886,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,COMPS,D1_BminusCmax,0.6499999999999986,D1_BminusR,1.1899999999999977,D1_RminusCmax,-0.5399999999999991,0.6499999999999986,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,Reading,D1_BminusCmax,0.5200000000000005,D1_BminusR,-0.23499999999999943,D1_RminusCmax,0.7549999999999999,0.5200000000000005,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,cheap6_no_GlobalPIQA,D1_BminusCmax,0.16833333333332945,D1_BminusR,0.40083333333333115,D1_RminusCmax,-0.2325000000000017,0.16833333333332945,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,D1_BminusCmax,0.09799999999999898,D1_BminusR,0.5280000000000058,D1_RminusCmax,-0.4300000000000068,0.09799999999999898,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,exEntity5,D1_BminusCmax,0.10799999999999699,D1_BminusR,0.2629999999999981,D1_RminusCmax,-0.15500000000000114,0.10799999999999699,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,exEntity4_noReading,D1_BminusCmax,0.005000000000002558,D1_BminusR,0.38750000000000284,D1_RminusCmax,-0.3825000000000003,0.005000000000002558,0.0
D1_BCmax_equals_BR_plus_RCmax,chck_100M,100000000,EWoK_plus_Entity_sum,D1_BminusCmax,-0.3200000000000074,D1_BminusR,0.22999999999999687,D1_RminusCmax,-0.5500000000000043,-0.3200000000000074,0.0
