contrast,quantity,window,n,mean,median,min,max,checkpoints
D1_RminusCold,Entity,endpoint80,1,-1.25,-1.25,-1.25,-1.25,chck_80M
D1_RminusCold,Entity,late80_100,1,-1.25,-1.25,-1.25,-1.25,chck_80M
D1_RminusCold,Reading,common10_80,8,0.5800000000000001,0.5724999999999998,0.3550000000000004,0.9299999999999997,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_RminusCold,Reading,endpoint80,1,0.5850000000000009,0.5850000000000009,0.5850000000000009,0.5850000000000009,chck_80M
D1_RminusCold,Reading,late80_100,1,0.5850000000000009,0.5850000000000009,0.5850000000000009,0.5850000000000009,chck_80M
D1_RminusCold,Supplement,common10_80,8,0.10874999999999968,0.4450000000000003,-2.5700000000000003,3.039999999999999,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_RminusCold,Supplement,endpoint80,1,-0.7700000000000031,-0.7700000000000031,-0.7700000000000031,-0.7700000000000031,chck_80M
D1_RminusCold,Supplement,late80_100,1,-0.7700000000000031,-0.7700000000000031,-0.7700000000000031,-0.7700000000000031,chck_80M
D1_RminusCold,cheap5_no_GlobalPIQA_Reading,common10_80,8,0.49425000000000185,0.33100000000000307,0.11600000000000676,1.1640000000000015,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_RminusCold,cheap5_no_GlobalPIQA_Reading,endpoint80,1,0.14000000000000057,0.14000000000000057,0.14000000000000057,0.14000000000000057,chck_80M
D1_RminusCold,cheap5_no_GlobalPIQA_Reading,late80_100,1,0.14000000000000057,0.14000000000000057,0.14000000000000057,0.14000000000000057,chck_80M
D1_RminusCold,cheap6_no_GlobalPIQA,common10_80,8,0.5085416666666678,0.4075000000000024,0.16250000000000142,1.0783333333333331,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_RminusCold,cheap6_no_GlobalPIQA,endpoint80,1,0.21416666666666373,0.21416666666666373,0.21416666666666373,0.21416666666666373,chck_80M
D1_RminusCold,cheap6_no_GlobalPIQA,late80_100,1,0.21416666666666373,0.21416666666666373,0.21416666666666373,0.21416666666666373,chck_80M
D1_RminusCold,exEntity4_noReading,common10_80,8,0.5231250000000021,0.483749999999997,-0.06499999999999773,1.1975000000000051,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_RminusCold,exEntity4_noReading,endpoint80,1,0.48749999999999716,0.48749999999999716,0.48749999999999716,0.48749999999999716,chck_80M
D1_RminusCold,exEntity4_noReading,late80_100,1,0.48749999999999716,0.48749999999999716,0.48749999999999716,0.48749999999999716,chck_80M
D1_RminusCold,exEntity5,common10_80,8,0.5345000000000004,0.49699999999999633,0.07800000000000296,1.088000000000001,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_RminusCold,exEntity5,endpoint80,1,0.5069999999999979,0.5069999999999979,0.5069999999999979,0.5069999999999979,chck_80M
D1_RminusCold,exEntity5,late80_100,1,0.5069999999999979,0.5069999999999979,0.5069999999999979,0.5069999999999979,chck_80M
D1_VminusB,BLiMP,common10_80,8,-1.1850000000000014,-1.0800000000000018,-2.470000000000006,-0.19000000000001194,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,BLiMP,endpoint100,1,-0.5499999999999972,-0.5499999999999972,-0.5499999999999972,-0.5499999999999972,chck_100M
D1_VminusB,BLiMP,endpoint80,1,-0.8700000000000045,-0.8700000000000045,-0.8700000000000045,-0.8700000000000045,chck_80M
D1_VminusB,BLiMP,late80_100,3,-0.6766666666666671,-0.6099999999999994,-0.8700000000000045,-0.5499999999999972,chck_80M;chck_90M;chck_100M
D1_VminusB,COMPS,common10_80,8,-0.17874999999999996,-0.0799999999999983,-1.1799999999999997,0.5499999999999972,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,COMPS,endpoint100,1,-1.3499999999999943,-1.3499999999999943,-1.3499999999999943,-1.3499999999999943,chck_100M
D1_VminusB,COMPS,endpoint80,1,-1.1799999999999997,-1.1799999999999997,-1.1799999999999997,-1.1799999999999997,chck_80M
D1_VminusB,COMPS,late80_100,3,-1.2966666666666644,-1.3499999999999943,-1.3599999999999994,-1.1799999999999997,chck_80M;chck_90M;chck_100M
D1_VminusB,EWoK,common10_80,8,-0.31625000000000014,-0.1700000000000017,-3.1600000000000037,1.220000000000006,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,EWoK,endpoint100,1,0.8999999999999986,0.8999999999999986,0.8999999999999986,0.8999999999999986,chck_100M
D1_VminusB,EWoK,endpoint80,1,-0.15000000000000568,-0.15000000000000568,-0.15000000000000568,-0.15000000000000568,chck_80M
D1_VminusB,EWoK,late80_100,3,0.6699999999999994,0.8999999999999986,-0.15000000000000568,1.2600000000000051,chck_80M;chck_90M;chck_100M
D1_VminusB,EWoK_plus_Entity_sum,common10_80,1,1.4750000000000014,1.4750000000000014,1.4750000000000014,1.4750000000000014,chck_80M
D1_VminusB,EWoK_plus_Entity_sum,endpoint100,1,1.8500000000000014,1.8500000000000014,1.8500000000000014,1.8500000000000014,chck_100M
D1_VminusB,EWoK_plus_Entity_sum,endpoint80,1,1.4750000000000014,1.4750000000000014,1.4750000000000014,1.4750000000000014,chck_80M
D1_VminusB,EWoK_plus_Entity_sum,late80_100,3,1.831666666666668,1.8500000000000014,1.4750000000000014,2.1700000000000017,chck_80M;chck_90M;chck_100M
D1_VminusB,Entity,common10_80,1,3.1000000000000014,3.1000000000000014,3.1000000000000014,3.1000000000000014,chck_80M
D1_VminusB,Entity,endpoint100,1,2.8000000000000007,2.8000000000000007,2.8000000000000007,2.8000000000000007,chck_100M
D1_VminusB,Entity,endpoint80,1,3.1000000000000014,3.1000000000000014,3.1000000000000014,3.1000000000000014,chck_80M
D1_VminusB,Entity,late80_100,3,2.9933333333333345,3.080000000000002,2.8000000000000007,3.1000000000000014,chck_80M;chck_90M;chck_100M
D1_VminusB,Reading,common10_80,8,0.048125000000000084,-0.020000000000000018,-0.48499999999999943,0.5950000000000006,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,Reading,endpoint100,1,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,chck_100M
D1_VminusB,Reading,endpoint80,1,0.0699999999999994,0.0699999999999994,0.0699999999999994,0.0699999999999994,chck_80M
D1_VminusB,Reading,late80_100,3,-0.015000000000000272,-0.05000000000000071,-0.0649999999999995,0.0699999999999994,chck_80M;chck_90M;chck_100M
D1_VminusB,Supplement,common10_80,8,0.785000000000001,1.5599999999999987,-1.3900000000000006,2.3700000000000045,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,Supplement,endpoint100,1,1.6999999999999957,1.6999999999999957,1.6999999999999957,1.6999999999999957,chck_100M
D1_VminusB,Supplement,endpoint80,1,1.8200000000000003,1.8200000000000003,1.8200000000000003,1.8200000000000003,chck_80M
D1_VminusB,Supplement,late80_100,3,1.5699999999999978,1.6999999999999957,1.1899999999999977,1.8200000000000003,chck_80M;chck_90M;chck_100M
D1_VminusB,cheap5_no_GlobalPIQA_Reading,common10_80,1,0.544000000000004,0.544000000000004,0.544000000000004,0.544000000000004,chck_80M
D1_VminusB,cheap5_no_GlobalPIQA_Reading,endpoint100,1,0.7000000000000028,0.7000000000000028,0.7000000000000028,0.7000000000000028,chck_100M
D1_VminusB,cheap5_no_GlobalPIQA_Reading,endpoint80,1,0.544000000000004,0.544000000000004,0.544000000000004,0.544000000000004,chck_80M
D1_VminusB,cheap5_no_GlobalPIQA_Reading,late80_100,3,0.652000000000001,0.7000000000000028,0.544000000000004,0.7119999999999962,chck_80M;chck_90M;chck_100M
D1_VminusB,cheap6_no_GlobalPIQA,common10_80,1,0.4649999999999963,0.4649999999999963,0.4649999999999963,0.4649999999999963,chck_80M
D1_VminusB,cheap6_no_GlobalPIQA,endpoint100,1,0.5750000000000028,0.5750000000000028,0.5750000000000028,0.5750000000000028,chck_100M
D1_VminusB,cheap6_no_GlobalPIQA,endpoint80,1,0.4649999999999963,0.4649999999999963,0.4649999999999963,0.4649999999999963,chck_80M
D1_VminusB,cheap6_no_GlobalPIQA,late80_100,3,0.5408333333333317,0.5750000000000028,0.4649999999999963,0.582499999999996,chck_80M;chck_90M;chck_100M
D1_VminusB,exEntity4_noReading,common10_80,8,-0.22375000000000078,0.05874999999999986,-1.677500000000002,0.8174999999999955,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,exEntity4_noReading,endpoint100,1,0.17500000000000426,0.17500000000000426,0.17500000000000426,0.17500000000000426,chck_100M
D1_VminusB,exEntity4_noReading,endpoint80,1,-0.09500000000000597,-0.09500000000000597,-0.09500000000000597,-0.09500000000000597,chck_80M
D1_VminusB,exEntity4_noReading,late80_100,3,0.06666666666666525,0.11999999999999744,-0.09500000000000597,0.17500000000000426,chck_80M;chck_90M;chck_100M
D1_VminusB,exEntity5,common10_80,8,-0.1693750000000005,0.00549999999999784,-1.2590000000000003,0.7339999999999947,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusB,exEntity5,endpoint100,1,0.13000000000000256,0.13000000000000256,0.13000000000000256,0.13000000000000256,chck_100M
D1_VminusB,exEntity5,endpoint80,1,-0.06200000000000472,-0.06200000000000472,-0.06200000000000472,-0.06200000000000472,chck_80M
D1_VminusB,exEntity5,late80_100,3,0.05033333333333445,0.08300000000000551,-0.06200000000000472,0.13000000000000256,chck_80M;chck_90M;chck_100M
D1_VminusCmax,BLiMP,common10_80,8,0.7037499999999994,0.5850000000000044,-0.6799999999999997,2.729999999999997,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,BLiMP,endpoint100,1,-0.03999999999999204,-0.03999999999999204,-0.03999999999999204,-0.03999999999999204,chck_100M
D1_VminusCmax,BLiMP,endpoint80,1,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,-0.030000000000001137,chck_80M
D1_VminusCmax,BLiMP,late80_100,3,-0.0533333333333322,-0.03999999999999204,-0.09000000000000341,-0.030000000000001137,chck_80M;chck_90M;chck_100M
D1_VminusCmax,COMPS,common10_80,8,-0.04624999999999968,-0.019999999999999574,-0.5300000000000011,0.7100000000000009,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,COMPS,endpoint100,1,-0.6999999999999957,-0.6999999999999957,-0.6999999999999957,-0.6999999999999957,chck_100M
D1_VminusCmax,COMPS,endpoint80,1,-0.490000000000002,-0.490000000000002,-0.490000000000002,-0.490000000000002,chck_80M
D1_VminusCmax,COMPS,late80_100,3,-0.5466666666666669,-0.490000000000002,-0.6999999999999957,-0.45000000000000284,chck_80M;chck_90M;chck_100M
D1_VminusCmax,EWoK,common10_80,8,0.3600000000000003,0.5049999999999955,-1.1600000000000037,1.230000000000004,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,EWoK,endpoint100,1,-0.21000000000000085,-0.21000000000000085,-0.21000000000000085,-0.21000000000000085,chck_100M
D1_VminusCmax,EWoK,endpoint80,1,0.4899999999999949,0.4899999999999949,0.4899999999999949,0.4899999999999949,chck_80M
D1_VminusCmax,EWoK,late80_100,3,0.10333333333333172,0.030000000000001137,-0.21000000000000085,0.4899999999999949,chck_80M;chck_90M;chck_100M
D1_VminusCmax,EWoK_plus_Entity_sum,common10_80,8,1.392500000000001,1.572499999999998,-0.11999999999999034,2.7450000000000045,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,EWoK_plus_Entity_sum,endpoint100,1,1.529999999999994,1.529999999999994,1.529999999999994,1.529999999999994,chck_100M
D1_VminusCmax,EWoK_plus_Entity_sum,endpoint80,1,2.210000000000001,2.210000000000001,2.210000000000001,2.210000000000001,chck_80M
D1_VminusCmax,EWoK_plus_Entity_sum,late80_100,3,1.7916666666666643,1.634999999999998,1.529999999999994,2.210000000000001,chck_80M;chck_90M;chck_100M
D1_VminusCmax,Entity,common10_80,8,2.4250000000000003,3.0200000000000014,-0.7300000000000004,4.84,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,Entity,endpoint100,1,3.2699999999999996,3.2699999999999996,3.2699999999999996,3.2699999999999996,chck_100M
D1_VminusCmax,Entity,endpoint80,1,3.9299999999999997,3.9299999999999997,3.9299999999999997,3.9299999999999997,chck_80M
D1_VminusCmax,Entity,late80_100,3,3.4800000000000004,3.2699999999999996,3.240000000000002,3.9299999999999997,chck_80M;chck_90M;chck_100M
D1_VminusCmax,Reading,common10_80,8,0.23374999999999935,0.12249999999999961,-0.1650000000000027,1.040000000000001,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,Reading,endpoint100,1,0.46999999999999975,0.46999999999999975,0.46999999999999975,0.46999999999999975,chck_100M
D1_VminusCmax,Reading,endpoint80,1,0.5199999999999987,0.5199999999999987,0.5199999999999987,0.5199999999999987,chck_80M
D1_VminusCmax,Reading,late80_100,3,0.48999999999999994,0.4800000000000013,0.46999999999999975,0.5199999999999987,chck_80M;chck_90M;chck_100M
D1_VminusCmax,Supplement,common10_80,8,1.2475000000000014,1.7299999999999969,-2.6399999999999935,3.280000000000001,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,Supplement,endpoint100,1,1.6699999999999946,1.6699999999999946,1.6699999999999946,1.6699999999999946,chck_100M
D1_VminusCmax,Supplement,endpoint80,1,2.299999999999997,2.299999999999997,2.299999999999997,2.299999999999997,chck_80M
D1_VminusCmax,Supplement,late80_100,3,1.93333333333333,1.8299999999999983,1.6699999999999946,2.299999999999997,chck_80M;chck_90M;chck_100M
D1_VminusCmax,cheap5_no_GlobalPIQA_Reading,common10_80,8,0.9380000000000015,0.9070000000000036,-0.08599999999999852,1.906000000000006,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,cheap5_no_GlobalPIQA_Reading,endpoint100,1,0.7980000000000018,0.7980000000000018,0.7980000000000018,0.7980000000000018,chck_100M
D1_VminusCmax,cheap5_no_GlobalPIQA_Reading,endpoint80,1,1.240000000000002,1.240000000000002,1.240000000000002,1.240000000000002,chck_80M
D1_VminusCmax,cheap5_no_GlobalPIQA_Reading,late80_100,3,0.9833333333333343,0.911999999999999,0.7980000000000018,1.240000000000002,chck_80M;chck_90M;chck_100M
D1_VminusCmax,cheap6_no_GlobalPIQA,common10_80,8,0.8206250000000015,0.8187499999999979,0.10166666666667368,1.5608333333333348,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,cheap6_no_GlobalPIQA,endpoint100,1,0.7433333333333323,0.7433333333333323,0.7433333333333323,0.7433333333333323,chck_100M
D1_VminusCmax,cheap6_no_GlobalPIQA,endpoint80,1,1.1199999999999974,1.1199999999999974,1.1199999999999974,1.1199999999999974,chck_80M
D1_VminusCmax,cheap6_no_GlobalPIQA,late80_100,3,0.9011111111111086,0.8399999999999963,0.7433333333333323,1.1199999999999974,chck_80M;chck_90M;chck_100M
D1_VminusCmax,exEntity4_noReading,common10_80,8,0.5662499999999993,0.7337500000000006,-0.8074999999999974,1.5399999999999991,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,exEntity4_noReading,endpoint100,1,0.18000000000000682,0.18000000000000682,0.18000000000000682,0.18000000000000682,chck_100M
D1_VminusCmax,exEntity4_noReading,endpoint80,1,0.5674999999999955,0.5674999999999955,0.5674999999999955,0.5674999999999955,chck_80M
D1_VminusCmax,exEntity4_noReading,late80_100,3,0.35916666666666686,0.3299999999999983,0.18000000000000682,0.5674999999999955,chck_80M;chck_90M;chck_100M
D1_VminusCmax,exEntity5,common10_80,8,0.4997500000000006,0.6624999999999979,-0.4379999999999953,1.240000000000002,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCmax,exEntity5,endpoint100,1,0.23799999999999955,0.23799999999999955,0.23799999999999955,0.23799999999999955,chck_100M
D1_VminusCmax,exEntity5,endpoint80,1,0.5579999999999998,0.5579999999999998,0.5579999999999998,0.5579999999999998,chck_80M
D1_VminusCmax,exEntity5,late80_100,3,0.3853333333333329,0.35999999999999943,0.23799999999999955,0.5579999999999998,chck_80M;chck_90M;chck_100M
D1_VminusCold,BLiMP,common10_80,8,1.0825000000000005,1.4950000000000045,-1.5500000000000043,2.180000000000007,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,BLiMP,endpoint80,1,1.7199999999999989,1.7199999999999989,1.7199999999999989,1.7199999999999989,chck_80M
D1_VminusCold,BLiMP,late80_100,1,1.7199999999999989,1.7199999999999989,1.7199999999999989,1.7199999999999989,chck_80M
D1_VminusCold,COMPS,common10_80,8,-0.13874999999999993,0.004999999999999005,-0.7299999999999969,0.46000000000000085,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,COMPS,endpoint80,1,-0.3500000000000014,-0.3500000000000014,-0.3500000000000014,-0.3500000000000014,chck_80M
D1_VminusCold,COMPS,late80_100,1,-0.3500000000000014,-0.3500000000000014,-0.3500000000000014,-0.3500000000000014,chck_80M
D1_VminusCold,EWoK,common10_80,8,0.3212500000000009,0.4049999999999976,-0.75,1.1600000000000037,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,EWoK,endpoint80,1,0.8200000000000003,0.8200000000000003,0.8200000000000003,0.8200000000000003,chck_80M
D1_VminusCold,EWoK,late80_100,1,0.8200000000000003,0.8200000000000003,0.8200000000000003,0.8200000000000003,chck_80M
D1_VminusCold,EWoK_plus_Entity_sum,common10_80,8,1.3812500000000005,1.7149999999999999,-0.2700000000000031,2.3400000000000034,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,EWoK_plus_Entity_sum,endpoint80,1,2.0350000000000037,2.0350000000000037,2.0350000000000037,2.0350000000000037,chck_80M
D1_VminusCold,EWoK_plus_Entity_sum,late80_100,1,2.0350000000000037,2.0350000000000037,2.0350000000000037,2.0350000000000037,chck_80M
D1_VminusCold,Entity,common10_80,8,2.44125,2.960000000000001,-1.6000000000000014,4.739999999999998,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,Entity,endpoint80,1,3.25,3.25,3.25,3.25,chck_80M
D1_VminusCold,Entity,late80_100,1,3.25,3.25,3.25,3.25,chck_80M
D1_VminusCold,Reading,common10_80,8,0.5131249999999998,0.5324999999999998,-0.3200000000000003,1.535000000000001,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,Reading,endpoint80,1,0.20999999999999996,0.20999999999999996,0.20999999999999996,0.20999999999999996,chck_80M
D1_VminusCold,Reading,late80_100,1,0.20999999999999996,0.20999999999999996,0.20999999999999996,0.20999999999999996,chck_80M
D1_VminusCold,Supplement,common10_80,8,1.2125000000000012,1.2299999999999969,-2.5799999999999983,4.190000000000005,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,Supplement,endpoint80,1,1.769999999999996,1.769999999999996,1.769999999999996,1.769999999999996,chck_80M
D1_VminusCold,Supplement,late80_100,1,1.769999999999996,1.769999999999996,1.769999999999996,1.769999999999996,chck_80M
D1_VminusCold,cheap5_no_GlobalPIQA_Reading,common10_80,8,0.9837500000000015,1.2089999999999996,-0.09599999999999653,2.0960000000000036,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,cheap5_no_GlobalPIQA_Reading,endpoint80,1,1.4420000000000002,1.4420000000000002,1.4420000000000002,1.4420000000000002,chck_80M
D1_VminusCold,cheap5_no_GlobalPIQA_Reading,late80_100,1,1.4420000000000002,1.4420000000000002,1.4420000000000002,1.4420000000000002,chck_80M
D1_VminusCold,cheap6_no_GlobalPIQA,common10_80,8,0.9053125000000017,1.0375000000000014,0.05083333333333684,1.8866666666666703,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,cheap6_no_GlobalPIQA,endpoint80,1,1.2366666666666646,1.2366666666666646,1.2366666666666646,1.2366666666666646,chck_80M
D1_VminusCold,cheap6_no_GlobalPIQA,late80_100,1,1.2366666666666646,1.2366666666666646,1.2366666666666646,1.2366666666666646,chck_80M
D1_VminusCold,exEntity4_noReading,common10_80,8,0.6193750000000007,0.7787499999999987,-1.0024999999999977,1.542500000000004,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,exEntity4_noReading,endpoint80,1,0.9899999999999949,0.9899999999999949,0.9899999999999949,0.9899999999999949,chck_80M
D1_VminusCold,exEntity4_noReading,late80_100,1,0.9899999999999949,0.9899999999999949,0.9899999999999949,0.9899999999999949,chck_80M
D1_VminusCold,exEntity5,common10_80,8,0.5981250000000014,0.6119999999999983,-0.49499999999999744,1.3590000000000089,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusCold,exEntity5,endpoint80,1,0.8339999999999961,0.8339999999999961,0.8339999999999961,0.8339999999999961,chck_80M
D1_VminusCold,exEntity5,late80_100,1,0.8339999999999961,0.8339999999999961,0.8339999999999961,0.8339999999999961,chck_80M
D1_VminusR,BLiMP,common10_80,8,-0.20500000000000096,-0.10000000000000142,-2.1400000000000006,0.7899999999999991,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,BLiMP,endpoint100,1,0.21000000000000796,0.21000000000000796,0.21000000000000796,0.21000000000000796,chck_100M
D1_VminusR,BLiMP,endpoint80,1,0.269999999999996,0.269999999999996,0.269999999999996,0.269999999999996,chck_80M
D1_VminusR,BLiMP,late80_100,3,0.2133333333333335,0.21000000000000796,0.1599999999999966,0.269999999999996,chck_80M;chck_90M;chck_100M
D1_VminusR,COMPS,common10_80,8,0.09250000000000025,0.00999999999999801,-0.35999999999999943,0.990000000000002,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,COMPS,endpoint100,1,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,-0.1599999999999966,chck_100M
D1_VminusR,COMPS,endpoint80,1,0.13000000000000256,0.13000000000000256,0.13000000000000256,0.13000000000000256,chck_80M
D1_VminusR,COMPS,late80_100,3,-0.08333333333333097,-0.1599999999999966,-0.21999999999999886,0.13000000000000256,chck_80M;chck_90M;chck_100M
D1_VminusR,EWoK,common10_80,8,-0.6062499999999993,-0.3149999999999977,-3.210000000000001,0.8399999999999963,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,EWoK,endpoint100,1,0.269999999999996,0.269999999999996,0.269999999999996,0.269999999999996,chck_100M
D1_VminusR,EWoK,endpoint80,1,-0.9299999999999997,-0.9299999999999997,-0.9299999999999997,-0.9299999999999997,chck_80M
D1_VminusR,EWoK,late80_100,3,-0.06333333333333258,0.269999999999996,-0.9299999999999997,0.47000000000000597,chck_80M;chck_90M;chck_100M
D1_VminusR,EWoK_plus_Entity_sum,common10_80,8,0.7281250000000004,0.4624999999999986,-0.884999999999998,3.6699999999999946,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,EWoK_plus_Entity_sum,endpoint100,1,2.0799999999999983,2.0799999999999983,2.0799999999999983,2.0799999999999983,chck_100M
D1_VminusR,EWoK_plus_Entity_sum,endpoint80,1,1.7850000000000037,1.7850000000000037,1.7850000000000037,1.7850000000000037,chck_80M
D1_VminusR,EWoK_plus_Entity_sum,late80_100,3,1.976666666666669,2.065000000000005,1.7850000000000037,2.0799999999999983,chck_80M;chck_90M;chck_100M
D1_VminusR,Entity,common10_80,8,2.062499999999999,2.019999999999998,-1.8100000000000023,6.5,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,Entity,endpoint100,1,3.8900000000000006,3.8900000000000006,3.8900000000000006,3.8900000000000006,chck_100M
D1_VminusR,Entity,endpoint80,1,4.5,4.5,4.5,4.5,chck_80M
D1_VminusR,Entity,late80_100,3,4.016666666666667,3.8900000000000006,3.66,4.5,chck_80M;chck_90M;chck_100M
D1_VminusR,Reading,common10_80,8,-0.06687500000000024,-0.1575000000000002,-0.6750000000000007,0.8849999999999998,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,Reading,endpoint100,1,-0.28500000000000014,-0.28500000000000014,-0.28500000000000014,-0.28500000000000014,chck_100M
D1_VminusR,Reading,endpoint80,1,-0.3750000000000009,-0.3750000000000009,-0.3750000000000009,-0.3750000000000009,chck_80M
D1_VminusR,Reading,late80_100,3,-0.34499999999999975,-0.3749999999999982,-0.3750000000000009,-0.28500000000000014,chck_80M;chck_90M;chck_100M
D1_VminusR,Supplement,common10_80,8,1.1037500000000016,0.6950000000000038,-1.480000000000004,3.4100000000000037,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,Supplement,endpoint100,1,1.9299999999999997,1.9299999999999997,1.9299999999999997,1.9299999999999997,chck_100M
D1_VminusR,Supplement,endpoint80,1,2.539999999999999,2.539999999999999,2.539999999999999,2.539999999999999,chck_80M
D1_VminusR,Supplement,late80_100,3,2.0333333333333337,1.9299999999999997,1.6300000000000026,2.539999999999999,chck_80M;chck_90M;chck_100M
D1_VminusR,cheap5_no_GlobalPIQA_Reading,common10_80,8,0.4894999999999996,0.5309999999999988,-0.6019999999999968,1.676000000000002,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,cheap5_no_GlobalPIQA_Reading,endpoint100,1,1.2280000000000086,1.2280000000000086,1.2280000000000086,1.2280000000000086,chck_100M
D1_VminusR,cheap5_no_GlobalPIQA_Reading,endpoint80,1,1.3019999999999996,1.3019999999999996,1.3019999999999996,1.3019999999999996,chck_80M
D1_VminusR,cheap5_no_GlobalPIQA_Reading,late80_100,3,1.2233333333333363,1.2280000000000086,1.1400000000000006,1.3019999999999996,chck_80M;chck_90M;chck_100M
D1_VminusR,cheap6_no_GlobalPIQA,common10_80,8,0.39677083333333396,0.42333333333333556,-0.6141666666666694,1.4350000000000023,chck_10M;chck_20M;chck_30M;chck_40M;chck_50M;chck_60M;chck_70M;chck_80M
D1_VminusR,cheap6_no_GlobalPIQA,endpoint100,1,0.975833333333334,0.975833333333334,0.975833333333334,0.975833333333334,chck_100M
D1_VminusR,cheap6_no_GlobalPIQA,endpoint80,1,1.0225000000000009,1.0225000000000009,1.0225000000000009,1.0225000000000009,chck_80M
