arm,role,reference,seed,checkpoint,words,family,payload,description,score,is_aggregate
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_50M,50000000,Supplement,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,57.14,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_50M,50000000,EWoK,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,50.44,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_50M,50000000,Entity,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,23.3,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_50M,50000000,COMPS,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,50.95,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_50M,50000000,Reading,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,7.470000000000001,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_60M,60000000,BLiMP,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,64.27,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_60M,60000000,Supplement,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,56.4,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_60M,60000000,EWoK,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,50.33,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_60M,60000000,Entity,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,25.38,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_60M,60000000,COMPS,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,51.07,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_60M,60000000,Reading,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,7.01,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_70M,70000000,BLiMP,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,64.41,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_70M,70000000,Supplement,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,58.22,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_70M,70000000,EWoK,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,48.94,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_70M,70000000,Entity,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,24.59,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_70M,70000000,COMPS,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,51.13,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_70M,70000000,Reading,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,7.305,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_80M,80000000,BLiMP,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,64.58,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_80M,80000000,Supplement,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,58.6,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_80M,80000000,EWoK,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,48.98,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_80M,80000000,Entity,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,24.73,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_80M,80000000,COMPS,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,51.28,
D1_Cold,C,deberta_old_1x_geometry_clean,43022,chck_80M,80000000,Reading,experiments/archive/frontier_consolidation/data/score_harvest_readout/harvested_deberta_stable_rows.csv,Older 1x-geometry clean control from research harvest; useful historical absolute reference but geometry-confounded for MAX.,7.4399999999999995,
D1_B,B,deberta_basin1,43022,chck_100M,100000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,43.29083333333333,True
D1_B,B,deberta_basin1,43022,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,50.402,True
D1_B,B,deberta_basin1,43022,chck_100M,100000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,46.891,True
D1_B,B,deberta_basin1,43022,chck_100M,100000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,56.68,True
D1_B,B,deberta_basin1,43022,chck_100M,100000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_100M.json,DeBERTa basin1 MAX same-population unrelated breadth,37.269999999999996,True
D1_B,B,deberta_basin1,43022,chck_10M,10000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_10M.json,DeBERTa basin1 MAX same-population unrelated breadth,43.984,True
D1_B,B,deberta_basin1,43022,chck_10M,10000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_10M.json,DeBERTa basin1 MAX same-population unrelated breadth,52.8575,True
D1_B,B,deberta_basin1,43022,chck_20M,20000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,45.26,True
D1_B,B,deberta_basin1,43022,chck_20M,20000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_20M.json,DeBERTa basin1 MAX same-population unrelated breadth,54.3775,True
D1_B,B,deberta_basin1,43022,chck_30M,30000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,46.054,True
D1_B,B,deberta_basin1,43022,chck_30M,30000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_30M.json,DeBERTa basin1 MAX same-population unrelated breadth,55.38,True
D1_B,B,deberta_basin1,43022,chck_40M,40000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,45.83,True
D1_B,B,deberta_basin1,43022,chck_40M,40000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_40M.json,DeBERTa basin1 MAX same-population unrelated breadth,55.4875,True
D1_B,B,deberta_basin1,43022,chck_50M,50000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,46.456,True
D1_B,B,deberta_basin1,43022,chck_50M,50000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_50M.json,DeBERTa basin1 MAX same-population unrelated breadth,56.0925,True
D1_B,B,deberta_basin1,43022,chck_60M,60000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,46.743,True
D1_B,B,deberta_basin1,43022,chck_60M,60000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_60M.json,DeBERTa basin1 MAX same-population unrelated breadth,56.4925,True
D1_B,B,deberta_basin1,43022,chck_70M,70000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,47.242,True
D1_B,B,deberta_basin1,43022,chck_70M,70000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_70M.json,DeBERTa basin1 MAX same-population unrelated breadth,57.155,True
D1_B,B,deberta_basin1,43022,chck_80M,80000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,43.373333333333335,True
D1_B,B,deberta_basin1,43022,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,50.532,True
D1_B,B,deberta_basin1,43022,chck_80M,80000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,47.072,True
D1_B,B,deberta_basin1,43022,chck_80M,80000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,56.945,True
D1_B,B,deberta_basin1,43022,chck_80M,80000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_80M.json,DeBERTa basin1 MAX same-population unrelated breadth,37.415,True
D1_B,B,deberta_basin1,43022,chck_90M,90000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,43.358333333333334,True
D1_B,B,deberta_basin1,43022,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,50.484,True
D1_B,B,deberta_basin1,43022,chck_90M,90000000,exEntity5,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,47.007999999999996,True
D1_B,B,deberta_basin1,43022,chck_90M,90000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,56.8275,True
D1_B,B,deberta_basin1,43022,chck_90M,90000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/breadth_entity_ewok_eval/eval/per_target/max_breadth_seed43022_chck_90M.json,DeBERTa basin1 MAX same-population unrelated breadth,37.15,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_100M,100000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_100M.json,DeBERTa basin1 MAX-geometry clean control,43.1225,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_100M.json,DeBERTa basin1 MAX-geometry clean control,50.304,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_100M,100000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_100M.json,DeBERTa basin1 MAX-geometry clean control,46.783,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_100M,100000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_100M.json,DeBERTa basin1 MAX-geometry clean control,56.675,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_100M,100000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_100M.json,DeBERTa basin1 MAX-geometry clean control,37.59,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,38.77583333333333,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,44.942,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,43.037,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,51.81,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_10M,10000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_10M.json,DeBERTa basin1 MAX-geometry clean control,33.614999999999995,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,40.25833333333333,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,46.696,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,44.566,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,53.69,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_20M,20000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_20M.json,DeBERTa basin1 MAX-geometry clean control,33.845,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,41.36416666666666,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,48.012,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,45.233,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,54.51,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_30M,30000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_30M.json,DeBERTa basin1 MAX-geometry clean control,35.31,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,41.7225,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,48.516,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,44.969,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,54.2725,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_40M,40000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_40M.json,DeBERTa basin1 MAX-geometry clean control,36.91,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_50M,50000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_50M.json,DeBERTa basin1 MAX-geometry clean control,42.4375,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_50M,50000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_50M.json,DeBERTa basin1 MAX-geometry clean control,49.23,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_50M,50000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_50M.json,DeBERTa basin1 MAX-geometry clean control,46.285,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_50M,50000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_50M.json,DeBERTa basin1 MAX-geometry clean control,55.7375,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_50M,50000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_50M.json,DeBERTa basin1 MAX-geometry clean control,36.464999999999996,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_60M,60000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_60M.json,DeBERTa basin1 MAX-geometry clean control,42.53,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_60M,60000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_60M.json,DeBERTa basin1 MAX-geometry clean control,49.522,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_60M,60000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_60M.json,DeBERTa basin1 MAX-geometry clean control,46.050000000000004,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_60M,60000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_60M.json,DeBERTa basin1 MAX-geometry clean control,55.67,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_60M,60000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_60M.json,DeBERTa basin1 MAX-geometry clean control,37.47,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_70M,70000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_70M.json,DeBERTa basin1 MAX-geometry clean control,42.986666666666665,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_70M,70000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_70M.json,DeBERTa basin1 MAX-geometry clean control,50.084,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_70M,70000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_70M.json,DeBERTa basin1 MAX-geometry clean control,46.696,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_70M,70000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_70M.json,DeBERTa basin1 MAX-geometry clean control,56.495000000000005,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_70M,70000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_70M.json,DeBERTa basin1 MAX-geometry clean control,37.035000000000004,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_80M,80000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_80M.json,DeBERTa basin1 MAX-geometry clean control,42.718333333333334,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_80M.json,DeBERTa basin1 MAX-geometry clean control,49.836,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_80M,80000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_80M.json,DeBERTa basin1 MAX-geometry clean control,46.452,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_80M,80000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_80M.json,DeBERTa basin1 MAX-geometry clean control,56.2825,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_80M,80000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_80M.json,DeBERTa basin1 MAX-geometry clean control,36.68,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_90M,90000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_90M.json,DeBERTa basin1 MAX-geometry clean control,43.100833333333334,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_90M.json,DeBERTa basin1 MAX-geometry clean control,50.284,True
D1_Cmax,C,deberta_basin1_maxgeom,43022,chck_90M,90000000,exEntity5,experiments/archive/frontier_consolidation/data/deberta_maxgeom_clean_stable_eval/eval/per_target/deberta_maxgeom_clean_seed43022_chck_90M.json,DeBERTa basin1 MAX-geometry clean control,46.731,True
