arm,architecture,seed,role,checkpoint,words,family,score,payload,description
roberta_view,roberta,43022,V,chck_40M,40000000,BLiMP,56.4,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_40M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_40M,40000000,Supplement,51.89,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_40M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_40M,40000000,EWoK,51.33,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_40M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_40M,40000000,Entity,16.62,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_40M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_40M,40000000,COMPS,51.14,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_40M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_40M,40000000,Reading,7.47,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_40M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_50M,50000000,BLiMP,56.85,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_50M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_50M,50000000,Supplement,50.98,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_50M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_50M,50000000,EWoK,51.39,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_50M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_50M,50000000,Entity,17.02,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_50M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_50M,50000000,COMPS,51.27,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_50M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_50M,50000000,Reading,7.5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_50M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_60M,60000000,BLiMP,57.08,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_60M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_60M,60000000,Supplement,52.12,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_60M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_60M,60000000,EWoK,51.01,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_60M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_60M,60000000,Entity,19.86,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_60M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_60M,60000000,COMPS,51.97,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_60M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_60M,60000000,Reading,7.565,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_60M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_70M,70000000,BLiMP,56.87,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_70M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_70M,70000000,Supplement,51.7,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_70M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_70M,70000000,EWoK,50.0,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_70M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_70M,70000000,Entity,18.82,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_70M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_70M,70000000,COMPS,51.44,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_70M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_70M,70000000,Reading,6.73,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_70M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_80M,80000000,BLiMP,55.03,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_80M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_80M,80000000,Supplement,53.47,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_80M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_80M,80000000,EWoK,51.37,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_80M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_80M,80000000,Entity,19.38,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_80M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_80M,80000000,COMPS,51.62,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_80M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_80M,80000000,Reading,7.465,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_80M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_90M,90000000,BLiMP,54.55,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_90M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_90M,90000000,Supplement,52.38,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_90M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_90M,90000000,EWoK,51.04,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_90M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_90M,90000000,Entity,19.25,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_90M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_90M,90000000,COMPS,51.59,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_90M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_90M,90000000,Reading,7.445,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_90M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_100M,100000000,BLiMP,54.41,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_100M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_100M,100000000,Supplement,52.25,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_100M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_100M,100000000,EWoK,51.52,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_100M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_100M,100000000,Entity,19.36,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_100M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_100M,100000000,COMPS,51.71,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_100M.json,RoBERTa MAX compact re-expression arm
roberta_view,roberta,43022,V,chck_100M,100000000,Reading,7.52,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_view_chck_100M.json,RoBERTa MAX compact re-expression arm
roberta_clean,roberta,43022,C,chck_10M,10000000,BLiMP,54.25,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_10M,10000000,Supplement,49.71,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_10M,10000000,EWoK,50.7,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_10M,10000000,Entity,17.19,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_10M,10000000,COMPS,50.26,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_10M,10000000,Reading,6.984999999999999,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_20M,20000000,BLiMP,54.89,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_20M,20000000,Supplement,51.93,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_20M,20000000,EWoK,49.72,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_20M,20000000,Entity,17.97,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_20M,20000000,COMPS,49.86,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_20M,20000000,Reading,7.12,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_30M,30000000,BLiMP,53.73,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_30M,30000000,Supplement,51.8,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_30M,30000000,EWoK,49.69,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_30M,30000000,Entity,17.38,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_30M,30000000,COMPS,50.24,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_30M,30000000,Reading,7.41,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_40M,40000000,BLiMP,55.59,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_40M,40000000,Supplement,51.01,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_40M,40000000,EWoK,49.38,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_40M,40000000,Entity,17.24,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_40M,40000000,COMPS,50.34,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_40M,40000000,Reading,7.205,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_50M,50000000,BLiMP,57.16,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_50M,50000000,Supplement,52.39,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_50M,50000000,EWoK,49.11,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_50M,50000000,Entity,18.2,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_50M,50000000,COMPS,50.82,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_50M,50000000,Reading,7.415000000000001,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_60M,60000000,BLiMP,56.05,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_60M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_60M,60000000,Supplement,54.0,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_60M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_60M,60000000,EWoK,48.34,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_60M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_60M,60000000,Entity,17.01,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_60M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_60M,60000000,COMPS,50.22,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_60M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_60M,60000000,Reading,7.16,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_60M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_70M,70000000,BLiMP,55.26,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_70M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_70M,70000000,Supplement,55.64,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_70M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_70M,70000000,EWoK,50.0,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_70M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_70M,70000000,Entity,18.48,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_70M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_70M,70000000,COMPS,50.66,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_70M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_70M,70000000,Reading,8.015,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_70M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_80M,80000000,BLiMP,56.26,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_80M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_80M,80000000,Supplement,55.53,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_80M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_80M,80000000,EWoK,51.07,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_80M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_80M,80000000,Entity,18.67,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_80M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_80M,80000000,COMPS,51.32,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_80M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_80M,80000000,Reading,7.875,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_80M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_90M,90000000,BLiMP,55.83,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_90M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_90M,90000000,Supplement,55.23,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_90M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_90M,90000000,EWoK,50.52,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_90M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_90M,90000000,Entity,19.27,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_90M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_90M,90000000,COMPS,51.01,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_90M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_90M,90000000,Reading,7.91,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_90M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_100M,100000000,BLiMP,55.81,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_100M,100000000,Supplement,55.44,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_100M,100000000,EWoK,50.82,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_100M,100000000,Entity,19.25,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_100M,100000000,COMPS,50.98,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_clean,roberta,43022,C,chck_100M,100000000,Reading,8.075,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,"RoBERTa MAX clean arm at the same 653,130-row geometry"
roberta_repeat,roberta,43022,R,chck_10M,10000000,EWoK,49.86,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/per_target/roberta_max_repeat_seed43022_chck_10M.json,RoBERTa MAX exact-repeat arm; currently late Entity only unless further scored
roberta_repeat,roberta,43022,R,chck_80M,80000000,Entity,18.87,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/per_target/roberta_max_repeat_seed43022_chck_80M.json,RoBERTa MAX exact-repeat arm; currently late Entity only unless further scored
roberta_repeat,roberta,43022,R,chck_90M,90000000,Entity,19.27,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/per_target/roberta_max_repeat_seed43022_chck_90M.json,RoBERTa MAX exact-repeat arm; currently late Entity only unless further scored
roberta_repeat,roberta,43022,R,chck_100M,100000000,Entity,19.09,experiments/archive/frontier_consolidation/data/roberta_maxdose_repeat_eval/eval/per_target/roberta_max_repeat_seed43022_chck_100M.json,RoBERTa MAX exact-repeat arm; currently late Entity only unless further scored
