checkpoint,words,quantity,VminusR,VminusB,BminusR,triangle_sum_VB_plus_BR,residual,fraction_of_VminusR_from_BminusR
chck_60M,60000000,BLiMP,-0.0799999999999983,-0.45999999999999375,0.37999999999999545,-0.0799999999999983,0.0,-4.750000000000044
chck_60M,60000000,Supplement,1.1500000000000057,2.0600000000000023,-0.9099999999999966,1.1500000000000057,0.0,-0.7913043478260801
chck_60M,60000000,EWoK,0.8399999999999963,0.6999999999999957,0.14000000000000057,0.8399999999999963,0.0,0.16666666666666807
chck_60M,60000000,COMPS,-0.030000000000001137,-0.030000000000001137,0.0,-0.030000000000001137,0.0,-0.0
chck_60M,60000000,Reading,0.23000000000000043,-0.10999999999999943,0.33999999999999986,0.23000000000000043,0.0,1.478260869565214
chck_60M,60000000,exEntity5,0.42200000000000415,0.43200000000000216,-0.00999999999999801,0.42200000000000415,0.0,-0.023696682464450027
chck_60M,60000000,exEntity4_noReading,0.46999999999999886,0.5675000000000026,-0.0975000000000037,0.46999999999999886,0.0,-0.20744680851064667
chck_70M,70000000,BLiMP,-0.12000000000000455,-1.0900000000000034,0.9699999999999989,-0.12000000000000455,0.0,-8.083333333333018
chck_70M,70000000,Supplement,0.240000000000002,-1.1599999999999966,1.3999999999999986,0.240000000000002,0.0,5.833333333333279
chck_70M,70000000,EWoK,-3.210000000000001,-1.1799999999999997,-2.030000000000001,-3.210000000000001,0.0,0.6323987538940812
chck_70M,70000000,COMPS,0.04999999999999716,-0.740000000000002,0.7899999999999991,0.04999999999999716,0.0,15.800000000000882
chck_70M,70000000,Reading,-0.5,-0.1349999999999998,-0.3650000000000002,-0.5,0.0,0.7300000000000004
chck_70M,70000000,exEntity5,-0.7079999999999984,-0.8609999999999971,0.1529999999999987,-0.7079999999999984,0.0,-0.21610169491525288
chck_70M,70000000,exEntity4_noReading,-0.7600000000000051,-1.042500000000004,0.28249999999999886,-0.7600000000000051,0.0,-0.3717105263157855
chck_80M,80000000,BLiMP,0.269999999999996,-0.8700000000000045,1.1400000000000006,0.269999999999996,0.0,4.222222222222286
chck_80M,80000000,Supplement,2.539999999999999,1.8200000000000003,0.7199999999999989,2.539999999999999,0.0,0.2834645669291335
chck_80M,80000000,EWoK,-0.9299999999999997,-0.15000000000000568,-0.779999999999994,-0.9299999999999997,0.0,0.8387096774193487
chck_80M,80000000,Entity,4.5,3.1000000000000014,1.3999999999999986,4.5,0.0,0.3111111111111108
chck_80M,80000000,COMPS,0.13000000000000256,-1.1799999999999997,1.3100000000000023,0.13000000000000256,0.0,10.076923076922895
chck_80M,80000000,Reading,-0.3750000000000009,0.0699999999999994,-0.4450000000000003,-0.3750000000000009,0.0,1.1866666666666645
chck_80M,80000000,cheap6_no_GlobalPIQA,1.0225000000000009,0.4649999999999963,0.5575000000000045,1.0225000000000009,0.0,0.5452322738386348
chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,1.3019999999999996,0.544000000000004,0.7579999999999956,1.3019999999999996,0.0,0.5821812596006112
chck_80M,80000000,exEntity5,0.3269999999999982,-0.06200000000000472,0.3890000000000029,0.3269999999999982,0.0,1.189602446483196
chck_80M,80000000,exEntity4_noReading,0.5024999999999977,-0.09500000000000597,0.5975000000000037,0.5024999999999977,0.0,1.1890547263681719
chck_80M,80000000,EWoK_plus_Entity_sum,1.7850000000000037,1.4750000000000014,0.3100000000000023,1.7850000000000037,0.0,0.17366946778711576
chck_90M,90000000,BLiMP,0.1599999999999966,-0.6099999999999994,0.769999999999996,0.1599999999999966,0.0,4.812500000000078
chck_90M,90000000,Supplement,1.6300000000000026,1.1899999999999977,0.44000000000000483,1.6300000000000026,0.0,0.269938650306751
chck_90M,90000000,EWoK,0.47000000000000597,1.2600000000000051,-0.7899999999999991,0.47000000000000597,0.0,-1.680851063829764
chck_90M,90000000,Entity,3.66,3.080000000000002,0.5799999999999983,3.66,0.0,0.1584699453551908
chck_90M,90000000,COMPS,-0.21999999999999886,-1.3599999999999994,1.1400000000000006,-0.21999999999999886,0.0,-5.181818181818211
chck_90M,90000000,Reading,-0.3749999999999982,-0.0649999999999995,-0.3099999999999987,-0.3749999999999982,0.0,0.8266666666666672
chck_90M,90000000,cheap6_no_GlobalPIQA,0.8874999999999957,0.582499999999996,0.3049999999999997,0.8874999999999957,0.0,0.34366197183098723
chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,1.1400000000000006,0.7119999999999962,0.4280000000000044,1.1400000000000006,0.0,0.37543859649123174
chck_90M,90000000,exEntity5,0.3330000000000055,0.08300000000000551,0.25,0.3330000000000055,0.0,0.7507507507507383
chck_90M,90000000,exEntity4_noReading,0.509999999999998,0.11999999999999744,0.39000000000000057,0.509999999999998,0.0,0.7647058823529452
chck_90M,90000000,EWoK_plus_Entity_sum,2.065000000000005,2.1700000000000017,-0.10499999999999687,2.065000000000005,0.0,-0.05084745762711701
chck_100M,100000000,BLiMP,0.21000000000000796,-0.5499999999999972,0.7600000000000051,0.21000000000000796,0.0,3.6190476190475063
chck_100M,100000000,Supplement,1.9299999999999997,1.6999999999999957,0.23000000000000398,1.9299999999999997,0.0,0.11917098445596062
chck_100M,100000000,EWoK,0.269999999999996,0.8999999999999986,-0.6300000000000026,0.269999999999996,0.0,-2.333333333333377
chck_100M,100000000,Entity,3.8900000000000006,2.8000000000000007,1.0899999999999999,3.8900000000000006,0.0,0.2802056555269922
chck_100M,100000000,COMPS,-0.1599999999999966,-1.3499999999999943,1.1899999999999977,-0.1599999999999966,0.0,-7.437500000000145
chck_100M,100000000,Reading,-0.28500000000000014,-0.05000000000000071,-0.23499999999999943,-0.28500000000000014,0.0,0.8245614035087695
chck_100M,100000000,cheap6_no_GlobalPIQA,0.975833333333334,0.5750000000000028,0.40083333333333115,0.975833333333334,0.0,0.4107600341588361
chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,1.2280000000000086,0.7000000000000028,0.5280000000000058,1.2280000000000086,0.0,0.4299674267100994
chck_100M,100000000,exEntity5,0.3930000000000007,0.13000000000000256,0.2629999999999981,0.3930000000000007,0.0,0.6692111959287472
chck_100M,100000000,exEntity4_noReading,0.5625000000000071,0.17500000000000426,0.38750000000000284,0.5625000000000071,0.0,0.6888888888888852
chck_100M,100000000,EWoK_plus_Entity_sum,2.0799999999999983,1.8500000000000014,0.22999999999999687,2.0799999999999983,0.0,0.11057692307692167
