contrast,arm_a,arm_b,checkpoint,words,quantity,delta,score_a,score_b
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,EWoK,1.9499999999999957,51.33,49.38
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,Entity,-0.6199999999999974,16.62,17.24
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,COMPS,0.7999999999999972,51.14,50.34
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,Reading,0.2649999999999997,7.47,7.205
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,cheap6_no_GlobalPIQA,0.6808333333333323,39.141666666666666,38.46083333333333
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,cheap5_no_GlobalPIQA_Reading,0.7639999999999958,45.476,44.712
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,exEntity5,0.9410000000000025,43.646,42.705
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,exEntity4_noReading,1.1099999999999994,52.69,51.58
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,EWoK_plus_Entity_sum,0.6649999999999991,33.975,33.31
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,BLiMP,-0.30999999999999517,56.85,57.16
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,Supplement,-1.4100000000000037,50.98,52.39
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,EWoK,2.280000000000001,51.39,49.11
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,Entity,-1.1799999999999997,17.02,18.2
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,COMPS,0.45000000000000284,51.27,50.82
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,Reading,0.08499999999999908,7.5,7.415000000000001
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,cheap6_no_GlobalPIQA,-0.014166666666660888,39.16833333333334,39.1825
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,cheap5_no_GlobalPIQA_Reading,-0.03399999999999892,45.502,45.536
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,exEntity5,0.2190000000000012,43.598,43.379
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,exEntity4_noReading,0.25250000000000483,52.6225,52.37
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_50M,50000000,EWoK_plus_Entity_sum,0.5499999999999972,34.205,33.655
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,BLiMP,1.0300000000000011,57.08,56.05
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,Supplement,-1.8800000000000026,52.12,54.0
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,EWoK,2.6699999999999946,51.01,48.34
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,Entity,2.849999999999998,19.86,17.01
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,COMPS,1.75,51.97,50.22
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,Reading,0.40500000000000025,7.565,7.16
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,cheap6_no_GlobalPIQA,1.1374999999999957,39.93416666666666,38.79666666666667
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,cheap5_no_GlobalPIQA_Reading,1.283999999999999,46.408,45.124
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,exEntity5,0.7950000000000017,43.949,43.153999999999996
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,exEntity4_noReading,0.8924999999999983,53.045,52.1525
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_60M,60000000,EWoK_plus_Entity_sum,2.759999999999998,35.435,32.675000000000004
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,BLiMP,1.6099999999999994,56.87,55.26
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,Supplement,-3.9399999999999977,51.7,55.64
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,EWoK,0.0,50.0,50.0
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,Entity,0.33999999999999986,18.82,18.48
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,COMPS,0.7800000000000011,51.44,50.66
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,Reading,-1.2850000000000001,6.73,8.015
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,cheap6_no_GlobalPIQA,-0.4158333333333317,39.26,39.67583333333333
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,cheap5_no_GlobalPIQA_Reading,-0.24199999999999733,45.766,46.007999999999996
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,exEntity5,-0.5670000000000002,43.348,43.915
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,exEntity4_noReading,-0.38750000000000284,52.5025,52.89
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_70M,70000000,EWoK_plus_Entity_sum,0.1699999999999946,34.41,34.24
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,BLiMP,-1.2299999999999969,55.03,56.26
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,Supplement,-2.0600000000000023,53.47,55.53
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,EWoK,0.29999999999999716,51.37,51.07
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,Entity,0.7099999999999973,19.38,18.67
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,COMPS,0.29999999999999716,51.62,51.32
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,Reading,-0.41000000000000014,7.465,7.875
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,cheap6_no_GlobalPIQA,-0.39833333333334053,39.7225,40.12083333333334
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,-0.3960000000000008,46.174,46.57
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,exEntity5,-0.6200000000000045,43.791,44.411
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,exEntity4_noReading,-0.6724999999999994,52.8725,53.545
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_80M,80000000,EWoK_plus_Entity_sum,0.5049999999999955,35.375,34.870000000000005
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,BLiMP,-1.2800000000000011,54.55,55.83
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,Supplement,-2.8499999999999943,52.38,55.23
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,EWoK,0.519999999999996,51.04,50.52
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,Entity,-0.019999999999999574,19.25,19.27
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,COMPS,0.5800000000000054,51.59,51.01
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,Reading,-0.46499999999999986,7.445,7.91
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,cheap6_no_GlobalPIQA,-0.5858333333333334,39.37583333333333,39.961666666666666
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,-0.6099999999999994,45.762,46.372
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,exEntity5,-0.6989999999999981,43.401,44.1
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,exEntity4_noReading,-0.7575000000000003,52.39,53.1475
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_90M,90000000,EWoK_plus_Entity_sum,0.2499999999999929,35.144999999999996,34.895
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,BLiMP,-1.4000000000000057,54.41,55.81
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,Supplement,-3.1899999999999977,52.25,55.44
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,EWoK,0.7000000000000028,51.52,50.82
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,Entity,0.10999999999999943,19.36,19.25
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,COMPS,0.730000000000004,51.71,50.98
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,Reading,-0.5549999999999997,7.52,8.075
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,cheap6_no_GlobalPIQA,-0.600833333333334,39.461666666666666,40.0625
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,-0.6099999999999994,45.85,46.46
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,exEntity5,-0.7430000000000021,43.482,44.225
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,exEntity4_noReading,-0.7900000000000063,52.4725,53.2625
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_100M,100000000,EWoK_plus_Entity_sum,0.40500000000000114,35.44,35.035
roberta_VminusR,roberta_view,roberta_repeat,chck_10M,10000000,EWoK,-0.3100000000000023,49.55,49.86
roberta_VminusR,roberta_view,roberta_repeat,chck_80M,80000000,Entity,0.509999999999998,19.38,18.87
roberta_VminusR,roberta_view,roberta_repeat,chck_90M,90000000,Entity,-0.019999999999999574,19.25,19.27
roberta_VminusR,roberta_view,roberta_repeat,chck_100M,100000000,Entity,0.2699999999999996,19.36,19.09
