seed,arm,checkpoint,probe_set,packet_type,slot_mode,n_packets,mean_full_new_minus_source_T,se_full_new_minus_source_T,frac_pos_full_new_minus_source_T,mean_full_new_minus_source_U,se_full_new_minus_source_U,frac_pos_full_new_minus_source_U,mean_full_new_minus_source_N,se_full_new_minus_source_N,frac_pos_full_new_minus_source_N,mean_full_new_minus_source_T_minus_U,se_full_new_minus_source_T_minus_U,frac_pos_full_new_minus_source_T_minus_U,mean_full_new_minus_source_T_minus_N,se_full_new_minus_source_T_minus_N,frac_pos_full_new_minus_source_T_minus_N,mean_content_new_minus_source_T,se_content_new_minus_source_T,frac_pos_content_new_minus_source_T,mean_content_new_minus_source_U,se_content_new_minus_source_U,frac_pos_content_new_minus_source_U,mean_content_new_minus_source_N,se_content_new_minus_source_N,frac_pos_content_new_minus_source_N,mean_content_new_minus_source_T_minus_U,se_content_new_minus_source_T_minus_U,frac_pos_content_new_minus_source_T_minus_U,mean_content_new_minus_source_T_minus_N,se_content_new_minus_source_T_minus_N,frac_pos_content_new_minus_source_T_minus_N,mean_full_source_minus_new_T,se_full_source_minus_new_T,frac_pos_full_source_minus_new_T,mean_full_source_minus_new_U,se_full_source_minus_new_U,frac_pos_full_source_minus_new_U,mean_full_source_minus_new_N,se_full_source_minus_new_N,frac_pos_full_source_minus_new_N,mean_full_source_minus_new_T_minus_U,se_full_source_minus_new_T_minus_U,frac_pos_full_source_minus_new_T_minus_U,mean_full_source_minus_new_T_minus_N,se_full_source_minus_new_T_minus_N,frac_pos_full_source_minus_new_T_minus_N,mean_content_source_minus_new_T,se_content_source_minus_new_T,frac_pos_content_source_minus_new_T,mean_content_source_minus_new_U,se_content_source_minus_new_U,frac_pos_content_source_minus_new_U,mean_content_source_minus_new_N,se_content_source_minus_new_N,frac_pos_content_source_minus_new_N,mean_content_source_minus_new_T_minus_U,se_content_source_minus_new_T_minus_U,frac_pos_content_source_minus_new_T_minus_U,mean_content_source_minus_new_T_minus_N,se_content_source_minus_new_T_minus_N,frac_pos_content_source_minus_new_T_minus_N
43022,repeat_split,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.4582855077447026,0.1753989194797253,0.6,-3.637011258581928,0.2174775234989417,0.1,-3.7676016531010244,0.2124754473722085,0.09,4.095296766326631,0.18434397978968375,0.97,4.225887160845727,0.18582725048671844,0.955,0.6307781791810247,0.2061763097495895,0.595,-4.1448179644286975,0.2298121490461601,0.1,-4.357328719949538,0.22116562156799088,0.09,4.7755961436097225,0.1909629121631545,0.965,4.988106899130563,0.19476567887621937,0.96,-0.4582855077447026,0.1753989194797253,0.4,3.637011258581928,0.2174775234989417,0.9,3.7676016531010244,0.2124754473722085,0.91,-4.095296766326631,0.18434397978968375,0.03,-4.225887160845727,0.18582725048671844,0.045,-0.6307781791810247,0.2061763097495895,0.405,4.1448179644286975,0.2298121490461601,0.9,4.357328719949538,0.22116562156799088,0.91,-4.7755961436097225,0.1909629121631545,0.035,-4.988106899130563,0.19476567887621937,0.04
43022,repeat_split,final,extended_nontrain,UPDATED_USE,template,1125,1.097698432235171,0.09744408182275606,0.6337777777777778,-4.045900214944416,0.10393705431571976,0.12533333333333332,-4.370606817792001,0.10233582858594616,0.10311111111111111,5.143598647179586,0.08171772633678437,0.9591111111111111,5.468305250027172,0.08308414632036959,0.9724444444444444,1.3538693091517573,0.10562995529094218,0.6453333333333333,-4.215564657068662,0.10846641513183591,0.12977777777777777,-4.601763638552221,0.10496601688745667,0.10488888888888889,5.56943396622042,0.08221104389779334,0.9591111111111111,5.955632947703978,0.08258109877021635,0.9733333333333334,-1.097698432235171,0.09744408182275606,0.3662222222222222,4.045900214944416,0.10393705431571976,0.8746666666666667,4.370606817792001,0.10233582858594616,0.8968888888888888,-5.143598647179586,0.08171772633678437,0.04088888888888889,-5.468305250027172,0.08308414632036959,0.027555555555555555,-1.3538693091517573,0.10562995529094218,0.3546666666666667,4.215564657068662,0.10846641513183591,0.8702222222222222,4.601763638552221,0.10496601688745667,0.8951111111111111,-5.56943396622042,0.08221104389779334,0.04088888888888889,-5.955632947703978,0.08258109877021635,0.02666666666666667
43022,view,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.49616013498871847,0.1624474470846714,0.585,-4.004260749211586,0.22462810174890166,0.09,-4.142773560676794,0.21823145588479878,0.085,4.500420884200304,0.19937125434128705,0.94,4.6389336956655125,0.1996120510787845,0.945,0.6166131430439885,0.1918972259229955,0.605,-4.62434293209005,0.23484351981465426,0.07,-4.814520972407411,0.22555474891490374,0.075,5.240956075134038,0.2050873815666512,0.945,5.431134115451401,0.20618719683014547,0.95,-0.49616013498871847,0.1624474470846714,0.415,4.004260749211586,0.22462810174890166,0.91,4.142773560676794,0.21823145588479878,0.915,-4.500420884200304,0.19937125434128705,0.06,-4.6389336956655125,0.1996120510787845,0.055,-0.6166131430439885,0.1918972259229955,0.395,4.62434293209005,0.23484351981465426,0.93,4.814520972407411,0.22555474891490374,0.925,-5.240956075134038,0.2050873815666512,0.055,-5.431134115451401,0.20618719683014547,0.05
43022,view,final,balanced_heldout,UPDATED_USE,template,200,0.9773430882726141,0.22757331102857034,0.59,-4.612368177769954,0.25221220210274065,0.09,-4.916122307243353,0.24271760139400736,0.065,5.589711266042569,0.2038009175458977,0.97,5.8934653955159675,0.2070021472258211,0.97,1.0706240888984162,0.243591136038097,0.585,-5.058152149482548,0.25261477475771194,0.08,-5.42185810918181,0.24344482235203502,0.075,6.128776238380964,0.20056404039373996,0.97,6.492482198080226,0.20434406073476594,0.965,-0.9773430882726141,0.22757331102857034,0.41,4.612368177769954,0.25221220210274065,0.91,4.916122307243353,0.24271760139400736,0.935,-5.589711266042569,0.2038009175458977,0.03,-5.8934653955159675,0.2070021472258211,0.03,-1.0706240888984162,0.243591136038097,0.415,5.058152149482548,0.25261477475771194,0.92,5.42185810918181,0.24344482235203502,0.925,-6.128776238380964,0.20056404039373996,0.03,-6.492482198080226,0.20434406073476594,0.035
43022,view,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.49616013498871847,0.1624474470846714,0.585,-4.004260749211586,0.22462810174890166,0.09,-4.142773560676794,0.21823145588479878,0.085,4.500420884200304,0.19937125434128705,0.94,4.6389336956655125,0.1996120510787845,0.945,0.6166131430439885,0.1918972259229955,0.605,-4.62434293209005,0.23484351981465426,0.07,-4.814520972407411,0.22555474891490374,0.075,5.240956075134038,0.2050873815666512,0.945,5.431134115451401,0.20618719683014547,0.95,-0.49616013498871847,0.1624474470846714,0.415,4.004260749211586,0.22462810174890166,0.91,4.142773560676794,0.21823145588479878,0.915,-4.500420884200304,0.19937125434128705,0.06,-4.6389336956655125,0.1996120510787845,0.055,-0.6166131430439885,0.1918972259229955,0.395,4.62434293209005,0.23484351981465426,0.93,4.814520972407411,0.22555474891490374,0.925,-5.240956075134038,0.2050873815666512,0.055,-5.431134115451401,0.20618719683014547,0.05
43022,view,final,extended_nontrain,UPDATED_USE,template,1125,1.2056519479873369,0.09693176697206501,0.6666666666666666,-4.482406562947642,0.10527062916998856,0.10577777777777778,-4.851692584650382,0.1024898413058997,0.08444444444444445,5.6880585109349795,0.0884180810777534,0.9697777777777777,6.057344532637718,0.09132547493184406,0.9688888888888889,1.4151867793113269,0.1049342727034887,0.6657777777777778,-4.73026125701294,0.10911363622431106,0.11911111111111111,-5.171884722837378,0.10453352134369057,0.09155555555555556,6.145448036324267,0.08784874049972333,0.9653333333333334,6.587071502148705,0.09045978767729075,0.9688888888888889,-1.2056519479873369,0.09693176697206501,0.3333333333333333,4.482406562947642,0.10527062916998856,0.8942222222222223,4.851692584650382,0.1024898413058997,0.9155555555555556,-5.6880585109349795,0.0884180810777534,0.030222222222222223,-6.057344532637718,0.09132547493184406,0.03111111111111111,-1.4151867793113269,0.1049342727034887,0.3342222222222222,4.73026125701294,0.10911363622431106,0.8808888888888889,5.171884722837378,0.10453352134369057,0.9084444444444445,-6.145448036324267,0.08784874049972333,0.034666666666666665,-6.587071502148705,0.09045978767729075,0.03111111111111111
43022,view_split,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.5359702833761939,0.16137621337200983,0.595,-3.653216961248383,0.22014411802549924,0.115,-3.8403049280288215,0.2157566972959785,0.085,4.189187244624577,0.18070853412242432,0.95,4.376275211405016,0.18506954021163904,0.945,0.6944812085462265,0.19456690270729812,0.57,-4.2025268577137735,0.23474942511325797,0.105,-4.465378571080867,0.22671745388303347,0.09,4.89700806626,0.18975914264946914,0.945,5.159859779627094,0.1944500572649226,0.96,-0.5359702833761939,0.16137621337200983,0.405,3.653216961248383,0.22014411802549924,0.885,3.8403049280288215,0.2157566972959785,0.915,-4.189187244624577,0.18070853412242432,0.05,-4.376275211405016,0.18506954021163904,0.055,-0.6944812085462265,0.19456690270729812,0.43,4.2025268577137735,0.23474942511325797,0.895,4.465378571080867,0.22671745388303347,0.91,-4.89700806626,0.18975914264946914,0.055,-5.159859779627094,0.1944500572649226,0.04
43022,view_split,final,balanced_heldout,UPDATED_USE,template,200,0.9035563674438349,0.2220079456833965,0.565,-4.367810982442003,0.23947139642951126,0.1,-4.67179041317601,0.23657628829459815,0.09,5.271367349885838,0.18516074839601818,0.965,5.575346780619846,0.19343398098122266,0.975,1.0086052793299944,0.24168528223307495,0.6,-4.809124048258734,0.24517926016890512,0.09,-5.16405863829669,0.24184005989332044,0.08,5.8177293275887285,0.18685685202665095,0.965,6.172663917626684,0.19638503996435303,0.975,-0.9035563674438349,0.2220079456833965,0.435,4.367810982442003,0.23947139642951126,0.9,4.67179041317601,0.23657628829459815,0.91,-5.271367349885838,0.18516074839601818,0.035,-5.575346780619846,0.19343398098122266,0.025,-1.0086052793299944,0.24168528223307495,0.4,4.809124048258734,0.24517926016890512,0.91,5.16405863829669,0.24184005989332044,0.92,-5.8177293275887285,0.18685685202665095,0.035,-6.172663917626684,0.19638503996435303,0.025
43022,view_split,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.5359702833761939,0.16137621337200983,0.595,-3.653216961248383,0.22014411802549924,0.115,-3.8403049280288215,0.2157566972959785,0.085,4.189187244624577,0.18070853412242432,0.95,4.376275211405016,0.18506954021163904,0.945,0.6944812085462265,0.19456690270729812,0.57,-4.2025268577137735,0.23474942511325797,0.105,-4.465378571080867,0.22671745388303347,0.09,4.89700806626,0.18975914264946914,0.945,5.159859779627094,0.1944500572649226,0.96,-0.5359702833761939,0.16137621337200983,0.405,3.653216961248383,0.22014411802549924,0.885,3.8403049280288215,0.2157566972959785,0.915,-4.189187244624577,0.18070853412242432,0.05,-4.376275211405016,0.18506954021163904,0.055,-0.6944812085462265,0.19456690270729812,0.43,4.2025268577137735,0.23474942511325797,0.895,4.465378571080867,0.22671745388303347,0.91,-4.89700806626,0.18975914264946914,0.055,-5.159859779627094,0.1944500572649226,0.04
43022,view_split,final,extended_nontrain,UPDATED_USE,template,1125,1.0911270663833954,0.09610162038972338,0.6151111111111112,-4.200873701432545,0.10605322347678835,0.12355555555555556,-4.560749772923491,0.10287126844751894,0.09688888888888889,5.2920007678159395,0.08448170424675709,0.9608888888888889,5.651876839306887,0.08670586240624527,0.9715555555555555,1.3378837417776883,0.10513794083611609,0.6284444444444445,-4.383575813745593,0.1109880574322182,0.13333333333333333,-4.818373343992518,0.10616110380316095,0.10044444444444445,5.721459555523281,0.08504458009052014,0.9537777777777777,6.156257085770207,0.08663089069352581,0.9706666666666667,-1.0911270663833954,0.09610162038972338,0.3848888888888889,4.200873701432545,0.10605322347678835,0.8764444444444445,4.560749772923491,0.10287126844751894,0.9031111111111111,-5.2920007678159395,0.08448170424675709,0.03911111111111111,-5.651876839306887,0.08670586240624527,0.028444444444444446,-1.3378837417776883,0.10513794083611609,0.37155555555555553,4.383575813745593,0.1109880574322182,0.8666666666666667,4.818373343992518,0.10616110380316095,0.8995555555555556,-5.721459555523281,0.08504458009052014,0.04622222222222222,-6.156257085770207,0.08663089069352581,0.029333333333333333
43122,clean,final,balanced_heldout,UNCHANGED_DISTRACTOR_USE,template,200,0.5136764449197209,0.16560703921446834,0.585,-3.7890314011298076,0.21711426513266818,0.09,-3.8791330746442956,0.2111478387034337,0.085,4.302707846049529,0.18411225929374742,0.94,4.392809519564016,0.1867408095338639,0.945,0.6666307628392752,0.19551974815267595,0.575,-4.354248367274584,0.22711326084359487,0.085,-4.493358400029519,0.21777170324275658,0.07,5.020879130113859,0.1959748489566362,0.94,5.1599891628687935,0.20056136653451784,0.945,-0.5136764449197209,0.16560703921446834,0.415,3.7890314011298076,0.21711426513266818,0.91,3.8791330746442956,0.2111478387034337,0.915,-4.302707846049529,0.18411225929374742,0.06,-4.392809519564016,0.1867408095338639,0.055,-0.6666307628392752,0.19551974815267595,0.425,4.354248367274584,0.22711326084359487,0.915,4.493358400029519,0.21777170324275658,0.93,-5.020879130113859,0.1959748489566362,0.06,-5.1599891628687935,0.20056136653451784,0.055
43122,clean,final,balanced_heldout,UPDATED_USE,template,200,0.6266814806688217,0.22149623221854273,0.555,-4.545529554400823,0.24811167466674783,0.1,-4.774079493613836,0.24155377957808366,0.08,5.172211035069645,0.1965634883556114,0.96,5.400760974282658,0.19786815946232136,0.97,0.7380640891888987,0.23683490248718095,0.585,-4.9851092544405216,0.25196344052825415,0.09,-5.24507663645188,0.24518979089527032,0.065,5.72317334362942,0.20174326237270834,0.96,5.983140725640778,0.2053971978530291,0.965,-0.6266814806688217,0.22149623221854273,0.445,4.545529554400823,0.24811167466674783,0.9,4.774079493613836,0.24155377957808366,0.92,-5.172211035069645,0.1965634883556114,0.04,-5.400760974282658,0.19786815946232136,0.03,-0.7380640891888987,0.23683490248718095,0.415,4.9851092544405216,0.25196344052825415,0.91,5.24507663645188,0.24518979089527032,0.935,-5.72317334362942,0.20174326237270834,0.04,-5.983140725640778,0.2053971978530291,0.035
43122,clean,final,extended_nontrain,UNCHANGED_DISTRACTOR_USE,template,200,0.5136764449197209,0.16560703921446834,0.585,-3.7890314011298076,0.21711426513266818,0.09,-3.8791330746442956,0.2111478387034337,0.085,4.302707846049529,0.18411225929374742,0.94,4.392809519564016,0.1867408095338639,0.945,0.6666307628392752,0.19551974815267595,0.575,-4.354248367274584,0.22711326084359487,0.085,-4.493358400029519,0.21777170324275658,0.07,5.020879130113859,0.1959748489566362,0.94,5.1599891628687935,0.20056136653451784,0.945,-0.5136764449197209,0.16560703921446834,0.415,3.7890314011298076,0.21711426513266818,0.91,3.8791330746442956,0.2111478387034337,0.915,-4.302707846049529,0.18411225929374742,0.06,-4.392809519564016,0.1867408095338639,0.055,-0.6666307628392752,0.19551974815267595,0.425,4.354248367274584,0.22711326084359487,0.915,4.493358400029519,0.21777170324275658,0.93,-5.020879130113859,0.1959748489566362,0.06,-5.1599891628687935,0.20056136653451784,0.055
43122,clean,final,extended_nontrain,UPDATED_USE,template,1125,0.8196123037397687,0.09699569485059696,0.6008888888888889,-4.396123315684258,0.10491133023640435,0.10933333333333334,-4.694657108721431,0.10162542881843181,0.088,5.215735619424026,0.08401245042482317,0.9537777777777777,5.5142694124612,0.08481764637438632,0.9617777777777777,1.0312772472281078,0.10485516213225761,0.6017777777777777,-4.605152614994996,0.10898460871676079,0.11644444444444445,-4.973020796012745,0.10397969615253454,0.09244444444444444,5.636429862223103,0.08512425485279168,0.9502222222222222,6.004298043240853,0.08535250360846623,0.96,-0.8196123037397687,0.09699569485059696,0.39911111111111114,4.396123315684258,0.10491133023640435,0.8906666666666667,4.694657108721431,0.10162542881843181,0.912,-5.215735619424026,0.08401245042482317,0.04622222222222222,-5.5142694124612,0.08481764637438632,0.03822222222222222,-1.0312772472281078,0.10485516213225761,0.3982222222222222,4.605152614994996,0.10898460871676079,0.8835555555555555,4.973020796012745,0.10397969615253454,0.9075555555555556,-5.636429862223103,0.08512425485279168,0.049777777777777775,-6.004298043240853,0.08535250360846623,0.04
