seed,arm,checkpoint,probe_set,slot_mode,packet_type,packet_id,gold_state_type,updated_conflict_heuristic,full_new_minus_source_T,full_new_minus_source_U,full_new_minus_source_N,full_new_minus_source_T_minus_U,full_new_minus_source_T_minus_N,full_new_minus_source_U_minus_N,content_new_minus_source_T,content_new_minus_source_U,content_new_minus_source_N,content_new_minus_source_T_minus_U,content_new_minus_source_T_minus_N,content_new_minus_source_U_minus_N,full_source_minus_new_T,full_source_minus_new_U,full_source_minus_new_N,full_source_minus_new_T_minus_U,full_source_minus_new_T_minus_N,full_source_minus_new_U_minus_N,content_source_minus_new_T,content_source_minus_new_U,content_source_minus_new_N,content_source_minus_new_T_minus_U,content_source_minus_new_T_minus_N,content_source_minus_new_U_minus_N,full_source_minus_swapped_T,full_source_minus_swapped_U,full_source_minus_swapped_N,full_source_minus_swapped_T_minus_U,full_source_minus_swapped_T_minus_N,full_source_minus_swapped_U_minus_N,content_source_minus_swapped_T,content_source_minus_swapped_U,content_source_minus_swapped_N,content_source_minus_swapped_T_minus_U,content_source_minus_swapped_T_minus_N,content_source_minus_swapped_U_minus_N
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_010657,other_relation_state,,-1.3891793144245943,-7.826975464882949,-8.045790047508975,6.437796150458355,6.6566107330843804,0.2188145826260257,-1.07583520313104,-7.516808769355217,-7.724116360147795,6.4409735662241765,6.648281157016754,0.20730759079257766,1.3891793144245943,7.826975464882949,8.045790047508975,-6.437796150458355,-6.6566107330843804,-0.2188145826260257,1.07583520313104,7.516808769355217,7.724116360147795,-6.4409735662241765,-6.648281157016754,-0.20730759079257766,3.6633471749722957,-1.1060889940476044,3.5020186414942147,4.7694361690199,0.16132853347808096,-4.608107635541819,4.7987376401821775,-1.3683652492860954,4.548648312687874,6.167102889468273,0.2500893274943037,-5.917013561973969
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_032195,other_relation_state,,0.4264566339759363,-7.866260669732259,-7.281283787430988,8.292717303708194,7.707740421406925,-0.5849768823012704,0.44352680697504965,-9.813405795200241,-8.603940992571768,10.25693260217529,9.047467799546817,-1.2094648026284727,-0.4264566339759363,7.866260669732259,7.281283787430988,-8.292717303708194,-7.707740421406925,0.5849768823012704,-0.44352680697504965,9.813405795200241,8.603940992571768,-10.25693260217529,-9.047467799546817,1.2094648026284727,4.412172540297939,0.15299587021581829,4.932413784787059,4.2591766700821205,-0.52024124448912,-4.7794179145712405,5.9426992336465485,-0.02130670486284153,6.430863886095938,5.96400593850939,-0.4881646524493899,-6.45217059095878
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_008877,other_relation_state,,-6.350761845242232,-7.395333664181332,-7.467860570332656,1.0445718189391,1.1170987250904236,0.07252690615132362,-6.350761845242232,-7.395333664181332,-7.467860570332656,1.0445718189391,1.1170987250904236,0.07252690615132362,6.350761845242232,7.395333664181332,7.467860570332656,-1.0445718189391,-1.1170987250904236,-0.07252690615132362,6.350761845242232,7.395333664181332,7.467860570332656,-1.0445718189391,-1.1170987250904236,-0.07252690615132362,5.829681589733809,1.1587016113723319,4.994563590269536,4.670979978361477,0.8351179994642735,-3.8358619788972037,9.037322476040572,2.669938080323239,8.150159071665257,6.367384395717333,0.8871634043753147,-5.480220991342018
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_030906,other_relation_state,,6.010698855916659,-0.6905526955922454,-0.7044508775075276,6.701251551508904,6.7151497334241865,0.013898181915282137,8.098084650933743,0.08970630168914795,-0.00490996241569519,8.008378349244595,8.102994613349438,0.09461626410484314,-6.010698855916659,0.6905526955922454,0.7044508775075276,-6.701251551508904,-6.7151497334241865,-0.013898181915282137,-8.098084650933743,-0.08970630168914795,0.00490996241569519,-8.008378349244595,-8.102994613349438,-0.09461626410484314,-1.956416821479797,-5.973863202985376,-2.629260930418969,4.017446381505579,0.6728441089391719,-3.344602272566407,-2.099961082140605,-7.191960894192258,-2.9794625341892242,5.091999812051653,0.8795014520486193,-4.212498360003034
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_008903,other_relation_state,,0.06990805570967495,-4.290504686534405,-4.676165840402245,4.36041274224408,4.74607389611192,0.38566115386784006,-0.637519359588623,-7.5268252690633135,-8.255714972813925,6.8893059094746905,7.618195613225302,0.7288897037506112,-0.06990805570967495,4.290504686534405,4.676165840402245,-4.36041274224408,-4.74607389611192,-0.38566115386784006,0.637519359588623,7.5268252690633135,8.255714972813925,-6.8893059094746905,-7.618195613225302,-0.7288897037506112,0.5263536628335714,-3.0324154897592965,1.2291017619892952,3.558769152592868,-0.7027480991557238,-4.261517251748591,0.1668203075726824,-4.033138712557654,1.5911779999732971,4.199959020130336,-1.4243576924006147,-5.624316712530951
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_009894,other_relation_state,,-5.101811784940462,-7.831031923958411,-7.652463912032545,2.72922013901795,2.550652127092083,-0.1785680119258668,-5.51736165098846,-8.117587954364717,-8.014771126583218,2.6002263033762576,2.4974094755947585,-0.10281682778149914,5.101811784940462,7.831031923958411,7.652463912032545,-2.72922013901795,-2.550652127092083,0.1785680119258668,5.51736165098846,8.117587954364717,8.014771126583218,-2.6002263033762576,-2.4974094755947585,0.10281682778149914,10.15525110407422,0.3671476895300052,9.861793755553663,9.788103414544214,0.2934573485205565,-9.494646066023657,10.570800970122217,0.6537037199363112,10.224100970104336,9.917097250185906,0.34670000001788104,-9.570397250168025
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_008492,location_containment,,-2.9984652434359305,-3.5703410811023786,-4.128520540590398,0.5718758376664481,1.1300552971544677,0.5581794594880196,-3.3689925566480574,-4.439139942842303,-4.884788864728762,1.0701473861942454,1.5157963080807044,0.445648921886459,2.9984652434359305,3.5703410811023786,4.128520540590398,-0.5718758376664481,-1.1300552971544677,-0.5581794594880196,3.3689925566480574,4.439139942842303,4.884788864728762,-1.0701473861942454,-1.5157963080807044,-0.445648921886459,4.367899868346285,-0.2878962948685512,4.419920585746877,4.655796163214836,-0.052020717400592,-4.707816880615428,5.732605129000149,-0.3297288785203515,5.81733762609656,6.062334007520501,-0.08473249709641095,-6.1470665046169115
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw_005535,other_relation_state,,-0.434517190678023,-9.523854358429421,-9.582415262472795,9.089337167751399,9.147898071794772,0.05856090404337344,-0.3762312292431792,-9.472273352183402,-9.534633005348345,9.096042122940222,9.158401776105165,0.062359653164943296,0.434517190678023,9.523854358429421,9.582415262472795,-9.089337167751399,-9.147898071794772,-0.05856090404337344,0.3762312292431792,9.472273352183402,9.534633005348345,-9.096042122940222,-9.158401776105165,-0.062359653164943296,7.726068640324575,3.6051160727289417,7.601862271241511,4.1209525675956336,0.1242063690830646,-3.996746198512569,7.667782678889732,3.5535350664829215,7.554080014117062,4.11424761240681,0.11370266477266977,-4.000544947634141
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_022730,other_relation_state,,-0.44767517534395057,-9.504028606538972,-9.166534485916296,9.05635343119502,8.718859310572345,-0.3374941206226758,-0.4436406835913658,-9.499200584739446,-9.159714969620108,9.055559901148081,8.716074286028743,-0.3394856151193384,0.44767517534395057,9.504028606538972,9.166534485916296,-9.05635343119502,-8.718859310572345,0.3374941206226758,0.4436406835913658,9.499200584739446,9.159714969620108,-9.055559901148081,-8.716074286028743,0.3394856151193384,11.522713515286645,2.6807845911631984,12.06043313195308,8.841928924123447,-0.5377196166664344,-9.37964854078988,11.518679023534059,2.6759565693636738,12.053613615656891,8.842722454170385,-0.5349345921228323,-9.377657046293217
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_011493,location_containment,,6.0788568195088635,1.1840778654884723,1.6651654612450368,4.894778954020391,4.413691358263827,-0.48108759575656457,8.057220987416803,1.765971424803138,2.0664221256971356,6.2912495626136655,5.990798861719668,-0.3004507008939976,-6.0788568195088635,-1.1840778654884723,-1.6651654612450368,-4.894778954020391,-4.413691358263827,0.48108759575656457,-8.057220987416803,-1.765971424803138,-2.0664221256971356,-6.2912495626136655,-5.990798861719668,0.3004507008939976,-1.317038301068048,-6.3875021453714,-2.260447528523703,5.070463844303352,0.9434092274556551,-4.127054616847697,-1.0390065982937813,-8.273345568682998,-2.016925737261772,7.234338970389217,0.9779191389679909,-6.256419831421226
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_014088,location_containment,,1.5920310017536397,-1.3700100987800394,-2.2032326284563166,2.9620411005336793,3.7952636302099565,0.8332225296762772,0.8390347642319587,-3.617791879708723,-5.656994651653804,4.456826643940682,6.496029415885762,2.0392027719450807,-1.5920310017536397,1.3700100987800394,2.2032326284563166,-2.9620411005336793,-3.7952636302099565,-0.8332225296762772,-0.8390347642319587,3.617791879708723,5.656994651653804,-4.456826643940682,-6.496029415885762,-2.0392027719450807,3.2957664211397057,-0.16924108326493315,3.2724688679678366,3.465007504404639,0.0232975531718691,-3.44170995123277,6.14293074538388,0.45022032034660975,6.130641101696529,5.69271042503727,0.012289643687350527,-5.68042078134992
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_021855,other_relation_state,,-0.627974918590755,-6.726828669314273,-7.032810920771833,6.098853750723517,6.404836002181078,0.30598225145755986,-0.7174616444235046,-8.58281844140341,-8.852196019515395,7.8653567969799045,8.13473437509189,0.26937757811198537,0.627974918590755,6.726828669314273,7.032810920771833,-6.098853750723517,-6.404836002181078,-0.30598225145755986,0.7174616444235046,8.58281844140341,8.852196019515395,-7.8653567969799045,-8.13473437509189,-0.26937757811198537,4.213679989696377,1.9891172285424545,4.300746062227215,2.2245627611539227,-0.08706607253083742,-2.31162883368476,7.425285914354026,4.048899146728218,7.359292310103774,3.3763867676258084,0.06599360425025225,-3.310393163375556
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw_004837,location_containment,,2.5305295024133683,-2.1561201766931584,-2.423890996458275,4.686649679106527,4.954420498871643,0.26777081976511674,2.6724071204662327,-3.571228046901523,-3.9552405380333466,6.243635167367756,6.62764765849958,0.38401249113182345,-2.5305295024133683,2.1561201766931584,2.423890996458275,-4.686649679106527,-4.954420498871643,-0.26777081976511674,-2.6724071204662327,3.571228046901523,3.9552405380333466,-6.243635167367756,-6.62764765849958,-0.38401249113182345,2.9219953651939123,-1.7502050583383868,2.8857191761157344,4.672200423532299,0.03627618907817798,-4.635924234454121,4.514577642083167,-2.0727405352517967,4.446625838987528,6.587318177334964,0.06795180309563875,-6.5193663742393255
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_010574,location_containment,,-0.41104477157138963,-5.156336324797435,-5.536410755774176,4.745291553226045,5.125365984202786,0.380074430976741,-0.05413023643195625,-6.57870682242016,-7.209041979319106,6.5245765859882034,7.154911742887149,0.6303351568989459,0.41104477157138963,5.156336324797435,5.536410755774176,-4.745291553226045,-5.125365984202786,-0.380074430976741,0.05413023643195625,6.57870682242016,7.209041979319106,-6.5245765859882034,-7.154911742887149,-0.6303351568989459,5.265527924404226,-0.36789961592717607,5.68341465566138,5.633427540331402,-0.4178867312571546,-6.051314271588557,5.754877622053027,-0.7437736919149757,6.669078336562961,6.498651313968003,-0.914200714509934,-7.412852028477937
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw_013080,other_relation_state,,1.527514888954881,-3.7209275413437615,-4.625263810315768,5.248442430298643,6.152778699270649,0.9043362689720063,1.656175163326164,-4.1962955981493,-4.584302557508151,5.852470761475464,6.240477720834315,0.3880069593588509,-1.527514888954881,3.7209275413437615,4.625263810315768,-5.248442430298643,-6.152778699270649,-0.9043362689720063,-1.656175163326164,4.1962955981493,4.584302557508151,-5.852470761475464,-6.240477720834315,-0.3880069593588509,7.065153779811226,0.4394976015202703,7.114036938280332,6.6256561782909555,-0.04888315846910629,-6.674539336760062,6.915248119831086,0.06690540760755548,6.908103391528129,6.8483427122235305,0.007144728302956871,-6.841197983920573
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw_012291,other_relation_state,,1.0622953980928287,-3.1511861020699143,-2.9614958562888205,4.213481500162743,4.023791254381649,-0.18969024578109384,1.3588438518345356,-4.230757041523854,-3.985028161977728,5.58960089335839,5.3438720138122635,-0.24572887954612632,-1.0622953980928287,3.1511861020699143,2.9614958562888205,-4.213481500162743,-4.023791254381649,0.18969024578109384,-1.3588438518345356,4.230757041523854,3.985028161977728,-5.58960089335839,-5.3438720138122635,0.24572887954612632,6.051614591665565,0.3735944723710416,5.998082637693733,5.678020119294524,0.053531953971832635,-5.624488165322691,5.231249926735957,-0.404170983284712,5.237160832062363,5.635420910020669,-0.005910905326405924,-5.641331815347075
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_031574,other_relation_state,,-0.6465150861593429,-10.048263867240166,-9.669214127294254,9.401748781080823,9.02269904113491,-0.37904973994591273,-0.24607078358530998,-9.624036405235529,-9.307302609086037,9.377965621650219,9.061231825500727,-0.31673379614949226,0.6465150861593429,10.048263867240166,9.669214127294254,-9.401748781080823,-9.02269904113491,0.37904973994591273,0.24607078358530998,9.624036405235529,9.307302609086037,-9.377965621650219,-9.061231825500727,0.31673379614949226,9.997494950756664,1.858213980536675,10.569840309850406,8.139280970219989,-0.5723453590937417,-8.71162632931373,9.59705064818263,1.4339865185320377,10.207928791642189,8.163064129650593,-0.6108781434595585,-8.773942273110151
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_026421,location_containment,,-0.5137334704285466,-6.587922500967537,-6.563630024477052,6.0741890305389905,6.049896554048505,-0.024292476490484383,-0.7524346301725018,-9.297632866670028,-9.242102040701866,8.545198236497527,8.489667410529364,-0.05553082596816239,0.5137334704285466,6.587922500967537,6.563630024477052,-6.0741890305389905,-6.049896554048505,0.024292476490484383,0.7524346301725018,9.297632866670028,9.242102040701866,-8.545198236497527,-8.489667410529364,0.05553082596816239,7.317966903264668,0.28672596642614473,7.410586638704575,7.031240936838523,-0.0926197354399072,-7.12386067227843,7.858503308062306,0.2955791135076045,7.969944768998782,7.562924194554702,-0.11144146093647578,-7.674365655491178
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw_025835,possession_artifact,,2.459888214672295,-3.126001610265424,-3.4034572249123207,5.585889824937719,5.863345439584616,0.2774556146468967,2.8137305615625032,-3.712328294524923,-4.406234119747144,6.526058856087426,7.219964681309648,0.6939058252222212,-2.459888214672295,3.126001610265424,3.4034572249123207,-5.585889824937719,-5.863345439584616,-0.2774556146468967,-2.8137305615625032,3.712328294524923,4.406234119747144,-6.526058856087426,-7.219964681309648,-0.6939058252222212,4.536793465615206,0.23622870655907757,4.818993449754393,4.300564759056129,-0.28219998413918645,-4.582764743195315,4.641336983147388,0.34873394753473486,5.214773748729689,4.292603035612654,-0.5734367655823007,-4.866039801194955
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_009697,other_relation_state,,-0.6119742302062583,-9.489621848460436,-9.649249689207949,8.877647618254178,9.037275459001691,0.1596278407475129,-0.49751359329869355,-9.3773390351329,-9.55993650170664,8.879825441834207,9.062422908407946,0.1825974665737391,0.6119742302062583,9.489621848460436,9.649249689207949,-8.877647618254178,-9.037275459001691,-0.1596278407475129,0.49751359329869355,9.3773390351329,9.55993650170664,-8.879825441834207,-9.062422908407946,-0.1825974665737391,6.136757583868997,1.249823810752631,6.805626160330056,4.8869337731163665,-0.6688685764610591,-5.555802349577425,9.629752262153973,2.1571771159612885,10.58871839257578,7.472575146192685,-0.9589661304218069,-8.431541276614492
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw_029295,other_relation_state,,-0.6771920853839335,-5.154327073769141,-5.361034242029204,4.477134988385208,4.68384215664527,0.20670716826006252,-0.835034196653093,-7.374861974890034,-7.654657795714836,6.5398277782369405,6.819623599061742,0.2797958208248019,0.6771920853839335,5.154327073769141,5.361034242029204,-4.477134988385208,-4.68384215664527,-0.20670716826006252,0.835034196653093,7.374861974890034,7.654657795714836,-6.5398277782369405,-6.819623599061742,-0.2797958208248019,4.166358889381209,0.9536488190652831,4.179096997641061,3.2127100703159264,-0.012738108259851444,-3.225448178575778,6.725817144382745,2.032429714376728,6.786860858090222,4.693387430006017,-0.061043713707476854,-4.754431143713494
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_009487,other_relation_state,,-3.0932718811556694,-4.750983047229237,-4.795828866842203,1.6577111660735677,1.7025569856865332,0.04484581961296552,-3.85161704570055,-5.924328681081533,-5.975019663572311,2.0727116353809834,2.1234026178717613,0.05069098249077797,3.0932718811556694,4.750983047229237,4.795828866842203,-1.6577111660735677,-1.7025569856865332,-0.04484581961296552,3.85161704570055,5.924328681081533,5.975019663572311,-2.0727116353809834,-2.1234026178717613,-0.05069098249077797,4.454138546175091,3.7377813526400137,4.787140238254506,0.7163571935350777,-0.33300169207941455,-1.0493588856144922,5.568167842924595,4.672655876725912,5.984328120946884,0.8955119661986828,-0.4161602780222893,-1.311672244220972
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s0_015608,other_relation_state,,1.6421779668372538,-2.42226275936183,-2.350053168522815,4.064440726199084,3.9922311353600692,-0.07220959083901501,1.6813746630214155,-4.190239216201007,-4.098740920890123,5.871613879222423,5.780115583911538,-0.09149829531088471,-1.6421779668372538,2.42226275936183,2.350053168522815,-4.064440726199084,-3.9922311353600692,0.07220959083901501,-1.6813746630214155,4.190239216201007,4.098740920890123,-5.871613879222423,-5.780115583911538,0.09149829531088471,3.531889787106405,-1.63428706201976,3.688852244721992,5.166176849126165,-0.1569624576155868,-5.323139306741751,4.788365507591516,-1.7247638495638966,5.000855169165879,6.513129357155413,-0.212489661574363,-6.725619018729776
43022,clean,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,rw2s1_029638,other_relation_state,,-1.5117777859792114,-8.806430464982986,-8.704373078420758,7.294652679003775,7.192595292441547,-0.10205738656222785,-1.5117777859792114,-8.806430464982986,-8.704373078420758,7.294652679003775,7.192595292441547,-0.10205738656222785,1.5117777859792114,8.806430464982986,8.704373078420758,-7.294652679003775,-7.192595292441547,0.10205738656222785,1.5117777859792114,8.806430464982986,8.704373078420758,-7.294652679003775,-7.192595292441547,0.10205738656222785,9.94406770269076,3.6677868043382964,10.186541752889752,6.2762808983524625,-0.24247405019899304,-6.5187549485514555,9.94406770269076,3.6677868043382964,10.186541752889752,6.2762808983524625,-0.24247405019899304,-6.5187549485514555
