family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_gain_a_minus_b,mean_gain_a,mean_gain_b
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,ALL,VminusC,2000,-0.014655804275535034,0.5099431160651148,0.5245989203406498
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,ALL,VminusR,2000,0.17479810292646292,0.5099431160651148,0.33514501313865186
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,ALL,CminusR,2000,0.18945390720199795,0.5245989203406498,0.33514501313865186
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,domain_bnc_spoken,RminusC,180,-0.19864049810502266,0.30006959835688274,0.4987100964619054
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,domain_bnc_spoken,RminusV,180,-0.1631487073790696,0.30006959835688274,0.46321830573595235
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,domain_bnc_spoken,VminusC,180,-0.03549179072595304,0.46321830573595235,0.4987100964619054
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,domain_bnc_spoken,VminusR,180,0.1631487073790696,0.46321830573595235,0.30006959835688274
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,domain_bnc_spoken,CminusR,180,0.19864049810502266,0.4987100964619054,0.30006959835688274
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,domain_childes,RminusC,642,-0.20591641871717026,0.28540396569673887,0.49132038441390913
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,domain_childes,RminusV,642,-0.2009017217173198,0.28540396569673887,0.48630568741405866
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,domain_childes,VminusC,642,-0.005014696999850465,0.48630568741405866,0.49132038441390913
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,domain_childes,VminusR,642,0.2009017217173198,0.48630568741405866,0.28540396569673887
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,domain_childes,CminusR,642,0.20591641871717026,0.49132038441390913,0.28540396569673887
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,domain_gutenberg,RminusC,468,-0.13925664922079212,0.3259789896571738,0.46523563887796593
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,domain_gutenberg,RminusV,468,-0.12921216603941643,0.3259789896571738,0.45519115569659024
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,domain_gutenberg,VminusC,468,-0.010044483181375685,0.45519115569659024,0.46523563887796593
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,domain_gutenberg,VminusR,468,0.12921216603941643,0.45519115569659024,0.3259789896571738
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,domain_gutenberg,CminusR,468,0.13925664922079212,0.46523563887796593,0.3259789896571738
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,domain_open_subtitles,RminusC,434,-0.22626279676461825,0.4464297404487012,0.6726925372133195
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,domain_open_subtitles,RminusV,434,-0.19424524130771792,0.4464297404487012,0.6406749817564191
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,domain_open_subtitles,VminusC,434,-0.032017555456900326,0.6406749817564191,0.6726925372133195
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,domain_open_subtitles,VminusR,434,0.19424524130771792,0.6406749817564191,0.4464297404487012
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,domain_open_subtitles,CminusR,434,0.22626279676461825,0.6726925372133195,0.4464297404487012
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,domain_simple_wiki,RminusC,272,-0.17114321079433842,0.3164536075337845,0.4875968183281229
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,domain_simple_wiki,RminusV,272,-0.1653667390894364,0.3164536075337845,0.4818203466232209
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,domain_simple_wiki,VminusC,272,-0.005776471704902031,0.4818203466232209,0.4875968183281229
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,domain_simple_wiki,VminusR,272,0.1653667390894364,0.4818203466232209,0.3164536075337845
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,domain_simple_wiki,CminusR,272,0.17114321079433842,0.4875968183281229,0.3164536075337845
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,domain_switchboard,RminusC,4,-0.25826624035835266,0.16602420806884766,0.4242904484272003
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,domain_switchboard,RminusV,4,-0.3742629289627075,0.16602420806884766,0.5402871370315552
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,domain_switchboard,VminusC,4,0.11599668860435486,0.5402871370315552,0.4242904484272003
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,domain_switchboard,VminusR,4,0.3742629289627075,0.5402871370315552,0.16602420806884766
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,domain_switchboard,CminusR,4,0.25826624035835266,0.4242904484272003,0.16602420806884766
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,span_1,RminusC,1000,-0.2009598086231854,0.3128666372001171,0.5138264458233025
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,span_1,RminusV,1000,-0.19995178314577788,0.3128666372001171,0.512818420345895
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,span_1,VminusC,1000,-0.001008025477407526,0.512818420345895,0.5138264458233025
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,span_1,VminusR,1000,0.19995178314577788,0.512818420345895,0.3128666372001171
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,span_1,CminusR,1000,0.2009598086231854,0.5138264458233025,0.3128666372001171
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,span_4,RminusC,1000,-0.17794800578081055,0.35742338907718657,0.5353713948579971
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,span_4,RminusV,1000,-0.1496444227071479,0.35742338907718657,0.5070678117843345
copy,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,span_4,VminusC,1000,-0.028303583073662653,0.5070678117843345,0.5353713948579971
copy,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,span_4,VminusR,1000,0.1496444227071479,0.5070678117843345,0.35742338907718657
copy,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,span_4,CminusR,1000,0.17794800578081055,0.5353713948579971,0.35742338907718657
