family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
copy,RBT,RBT_V_43022,chck_100M,43022,V,domain_childes,642,0.49259762561842335,3.1272013948206148,3.619799020439038,0.7501019133410907,0.029604161122383964
copy,RBT,RBT_V_43022,chck_100M,43022,V,domain_gutenberg,468,0.45660800178750205,4.898667850268957,5.355275852056459,0.7297487864196812,0.03373264958517666
copy,RBT,RBT_V_43022,chck_100M,43022,V,domain_open_subtitles,434,0.6457152894015685,4.668722359609494,5.3144376490110625,0.8031000416352645,0.038550035619370766
copy,RBT,RBT_V_43022,chck_100M,43022,V,domain_simple_wiki,272,0.4866820937022567,4.571058125125573,5.0577402188278295,0.7508041936229828,0.045524191095062526
copy,RBT,RBT_V_43022,chck_100M,43022,V,domain_switchboard,4,0.5356627404689789,3.34282386302948,3.878486603498459,0.3354382838846755,0.16771914194233775
copy,RBT,RBT_V_43022,chck_100M,43022,V,span_1,1000,0.515794445052743,4.20784009195026,4.723634537003003,0.7257044631068601,0.022948790115673117
copy,RBT,RBT_V_43022,chck_100M,43022,V,span_4,1000,0.5127154740327969,4.215106420813128,4.727821894845925,0.7695908117594051,0.024336598314976154
copy,RBT,RBT_V_43022,chck_60M,43022,V,ALL,2000,0.3578741131424904,5.868877919286489,6.22675203242898,0.577397445528774,0.012910999382370707
copy,RBT,RBT_V_43022,chck_60M,43022,V,domain_bnc_spoken,180,0.2813873483075036,5.875426759984758,6.156814108292262,0.5409453041875095,0.04031968240908576
copy,RBT,RBT_V_43022,chck_60M,43022,V,domain_childes,642,0.38596435833571485,5.059397681851253,5.445362040186968,0.622366278489225,0.024562837739563734
copy,RBT,RBT_V_43022,chck_60M,43022,V,domain_gutenberg,468,0.2992656011866708,6.428107512812329,6.727373113999,0.5360687002412625,0.024779784434502652
copy,RBT,RBT_V_43022,chck_60M,43022,V,domain_open_subtitles,434,0.4485799549362077,6.21460363090313,6.663183585839337,0.5887025618714944,0.02825862726037294
copy,RBT,RBT_V_43022,chck_60M,43022,V,domain_simple_wiki,272,0.3001123574726722,6.281187921981601,6.581300279454274,0.5168338049650985,0.03133765248177909
copy,RBT,RBT_V_43022,chck_60M,43022,V,domain_switchboard,4,0.2347056269645691,4.5175758600234985,4.752281486988068,0.2054691724479071,0.10273458622395355
copy,RBT,RBT_V_43022,chck_60M,43022,V,span_1,1000,0.32834550774097443,5.7985152867436405,6.126860794484616,0.559001199881243,0.017677170063917735
copy,RBT,RBT_V_43022,chck_60M,43022,V,span_4,1000,0.3874027185440064,5.939240551829338,6.326643270373345,0.5937587066003503,0.01877629893412759
copy,RBT,RBT_V_43022,chck_70M,43022,V,ALL,2000,0.36241562546230854,5.336038119925186,5.698453745387495,0.6570856034485684,0.01469288076347469
copy,RBT,RBT_V_43022,chck_70M,43022,V,domain_bnc_spoken,180,0.35382106627027193,5.471106291727887,5.824927357998159,0.5111973953994112,0.03810240420113072
copy,RBT,RBT_V_43022,chck_70M,43022,V,domain_childes,642,0.3117520325408082,4.5103892261144996,4.822141258655307,0.7719910806185332,0.030468057645497558
copy,RBT,RBT_V_43022,chck_70M,43022,V,domain_gutenberg,468,0.3549236135605054,5.9475170203253755,6.3024406338858805,0.5641744835652059,0.026078974728240584
copy,RBT,RBT_V_43022,chck_70M,43022,V,domain_open_subtitles,434,0.45765829541235475,5.714765042461421,6.172423337873775,0.6571876769323821,0.03154601798148183
copy,RBT,RBT_V_43022,chck_70M,43022,V,domain_simple_wiki,272,0.34811151564559517,5.554225575671914,5.90233709131751,0.5801147317308107,0.0351746222632792
copy,RBT,RBT_V_43022,chck_70M,43022,V,domain_switchboard,4,0.39609262347221375,4.302968412637711,4.699061036109924,0.24834562416690306,0.12417281208345153
copy,RBT,RBT_V_43022,chck_70M,43022,V,span_1,1000,0.3495136564224958,5.301339823301881,5.650853479724377,0.6432636744379651,0.020341783472730024
copy,RBT,RBT_V_43022,chck_70M,43022,V,span_4,1000,0.3753175945021212,5.370736416548491,5.746054011050612,0.6703744506297189,0.0211991014917401
copy,RBT,RBT_V_43022,chck_80M,43022,V,ALL,2000,0.4489795270022005,4.478547344304621,4.927526871306822,0.6775906280204288,0.015151387051704525
copy,RBT,RBT_V_43022,chck_80M,43022,V,domain_bnc_spoken,180,0.41549100511603887,4.902965867188242,5.318456872304281,0.544692787329749,0.04059900331077183
copy,RBT,RBT_V_43022,chck_80M,43022,V,domain_childes,642,0.43829618042155033,3.3876892621295287,3.825985442551079,0.7301305040302389,0.02881595246891439
copy,RBT,RBT_V_43022,chck_80M,43022,V,domain_gutenberg,468,0.3924055461349905,5.166834499893917,5.559240046028908,0.6067506601748333,0.028047059188230607
copy,RBT,RBT_V_43022,chck_80M,43022,V,domain_open_subtitles,434,0.5584573010626477,4.93844184396179,5.496899145024438,0.719069577328933,0.034516444255677944
copy,RBT,RBT_V_43022,chck_80M,43022,V,domain_simple_wiki,272,0.41971769594751734,4.868170020937481,5.287887716884999,0.6598981894936055,0.040012204962294025
copy,RBT,RBT_V_43022,chck_80M,43022,V,domain_switchboard,4,0.40126192569732666,3.53994357585907,3.9412055015563965,0.24970077061893584,0.12485038530946792
copy,RBT,RBT_V_43022,chck_80M,43022,V,span_1,1000,0.44883485955558716,4.462070383580402,4.910905243135988,0.6504282229726143,0.020568346390493156
copy,RBT,RBT_V_43022,chck_80M,43022,V,span_4,1000,0.4491241944488138,4.495024305028841,4.944148499477655,0.7037053383807639,0.022253116709027198
copy,RBT,RBT_V_43022,chck_90M,43022,V,ALL,2000,0.5099431160651148,4.245015927340836,4.75495904340595,0.7411181094708656,0.016571904721329862
copy,RBT,RBT_V_43022,chck_90M,43022,V,domain_bnc_spoken,180,0.46321830573595235,4.682376684351928,5.14559499008788,0.5923374514412763,0.044150226901389145
copy,RBT,RBT_V_43022,chck_90M,43022,V,domain_childes,642,0.48630568741405866,3.158524158814011,3.6448298462280695,0.7422049229125266,0.02929249177069838
copy,RBT,RBT_V_43022,chck_90M,43022,V,domain_gutenberg,468,0.45519115569659024,4.933065124381429,5.38825628007802,0.7255549750723985,0.03353879058707089
copy,RBT,RBT_V_43022,chck_90M,43022,V,domain_open_subtitles,434,0.6406749817564191,4.708200926055556,5.348875907811975,0.7937096873239622,0.038099284188151665
copy,RBT,RBT_V_43022,chck_90M,43022,V,domain_simple_wiki,272,0.4818203466232209,4.608875227105968,5.090695573729189,0.7466416022356226,0.045271796919086456
copy,RBT,RBT_V_43022,chck_90M,43022,V,domain_switchboard,4,0.5402871370315552,3.445949912071228,3.986237049102783,0.3525487195403105,0.17627435977015524
copy,RBT,RBT_V_43022,chck_90M,43022,V,span_1,1000,0.512818420345895,4.237549278482795,4.75036769882869,0.7183137784337701,0.0227150761453225
copy,RBT,RBT_V_43022,chck_90M,43022,V,span_4,1000,0.5070678117843345,4.252482576198876,4.75955038798321,0.7632305584383572,0.024135469445074536
