target_label,target_selected_dir,target_prev,target_mid,target_next,target_window_string,target_window_role,target_mid_selected_cheap7,target_mid_selected_BLiMP,target_mid_selected_Supplement,target_mid_selected_EWoK,target_mid_selected_Entity,target_mid_selected_COMPS,target_mid_selected_GlobalPIQA,target_mid_selected_Reading,group_level,window,n_groups,pearson_net_pct,weighted_pearson_net_pct,cosine_net_pct,ref_nonzero_groups,sign_agreement_ref_nonzero,ref_mover_threshold_abs_net_pct,ref_mover_groups,sign_agreement_ref_movers,ref_pattern_mover_groups,same_signed_pattern_on_ref_movers,same_signed_pattern_fraction
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,column_subtask_subgroup,rise,127,0.06598660977969434,0.11225250188271987,0.0638526608293709,115,0.45217391304347826,0.25,93,0.46236559139784944,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,column_subtask_subgroup,fall,127,-0.9483219580269289,-0.5815743585849248,-0.9485834973774715,113,0.46017699115044247,0.25,94,0.46808510638297873,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_90M,chck_92M,chck_94M,chck_90M->chck_92M->chck_94M,background,43.36714285714286,68.65,62.85,48.99,27.8,52.32,34.635,8.325,column_subtask_subgroup,rise+fall_pattern,127,-0.8269118123132012,-0.3023199185417505,-0.8273912277569242,,,0.25,,,115,38,0.33043478260869563
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_official_subtask_mean,rise,6,0.36673577590711015,-0.11865268054011012,0.43687905294661444,6,0.5,0.25,3,0.3333333333333333,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_official_subtask_mean,fall,6,0.7205190288786588,0.05332468323444222,0.6616233276678337,6,0.5,0.25,2,0.5,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_official_subtask_mean,rise+fall_pattern,6,0.35709158380953476,-0.04510939966486089,0.32170291067613194,,,0.25,,,3,1,0.3333333333333333
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column,rise,6,0.6971470014362032,0.13902706810325777,0.7045941112167055,6,0.3333333333333333,0.25,1,1.0,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column,fall,6,0.936322866517893,0.7337677759782835,0.9358953654616327,6,0.6666666666666666,0.25,3,0.6666666666666666,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column,rise+fall_pattern,6,0.4493627679926681,0.20890775680233498,0.418383812149422,,,0.25,,,3,2,0.6666666666666666
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_subtask,rise,107,-0.06122578427739232,-0.0031266732608654945,-0.058096953198464446,102,0.45098039215686275,0.25,87,0.4367816091954023,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_subtask,fall,107,0.08620421258172774,0.11078887016057956,0.09153185660576663,101,0.32673267326732675,0.25,87,0.3448275862068966,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_subtask,rise+fall_pattern,107,-0.014738396192704804,0.03162242378581791,-0.014766524282452587,,,0.25,,,103,24,0.23300970873786409
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_subtask_subgroup,rise,127,0.007873473296640399,0.02463365165223197,-0.00018321014619582685,115,0.4782608695652174,0.25,93,0.43010752688172044,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_subtask_subgroup,fall,127,0.01798329748369924,0.04830826356560805,0.013111264406184868,113,0.3274336283185841,0.25,94,0.35106382978723405,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_92M,chck_94M,chck_96M,chck_92M->chck_94M->chck_96M,background,43.55357142857143,68.67,62.64,49.2,27.12,52.33,36.605000000000004,8.31,column_subtask_subgroup,rise+fall_pattern,127,0.0058875074033460095,0.027274010513259093,0.0013998502999752656,,,0.25,,,115,27,0.23478260869565218
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_official_subtask_mean,rise,6,-0.226794650058432,0.360838594270969,-0.2145921731839724,6,0.6666666666666666,0.25,3,0.6666666666666666,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_official_subtask_mean,fall,6,-0.10558058544532649,-0.2622477720667242,-0.164711187593821,6,0.3333333333333333,0.25,2,0.0,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_official_subtask_mean,rise+fall_pattern,6,-0.12392899936327101,0.05861096596702971,-0.12307371337592891,,,0.25,,,3,1,0.3333333333333333
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column,rise,6,-0.7153165194429207,-0.1985876465098137,-0.7274178991153011,6,0.5,0.25,1,0.0,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column,fall,6,0.23123957705548465,-0.07277464810858328,0.1081703508780667,6,0.3333333333333333,0.25,3,0.3333333333333333,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column,rise+fall_pattern,6,-0.17022152460982565,-0.05216794623125108,-0.16318997451089187,,,0.25,,,3,1,0.3333333333333333
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_subtask,rise,107,-0.13311168094234482,-0.17260985920155866,-0.13640908201048338,102,0.35294117647058826,0.25,87,0.3218390804597701,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_subtask,fall,107,0.04449282867246725,-0.012592118373796658,0.041114517426362546,101,0.32673267326732675,0.25,87,0.3563218390804598,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_subtask,rise+fall_pattern,107,-0.08500749651079124,-0.1288230055366421,-0.08481846515011772,,,0.25,,,103,20,0.1941747572815534
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_subtask_subgroup,rise,127,-0.06740556998333555,-0.15581553166900833,-0.07422821935627776,115,0.3391304347826087,0.25,93,0.3225806451612903,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_subtask_subgroup,fall,127,0.006905957368931091,-0.00551404235055973,0.00855106008184968,113,0.336283185840708,0.25,94,0.35106382978723405,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_94M,chck_96M,chck_98M,chck_94M->chck_96M->chck_98M,background,43.54571428571429,68.65,62.82,49.29,27.37,52.26,36.105000000000004,8.325,column_subtask_subgroup,rise+fall_pattern,127,-0.021553967051296478,-0.09367340559332701,-0.02419754208297049,,,0.25,,,115,25,0.21739130434782608
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_official_subtask_mean,rise,6,0.4563483080736592,0.5566370030187503,0.463121371966932,6,0.6666666666666666,0.25,3,0.6666666666666666,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_official_subtask_mean,fall,6,-0.31835066467592743,-0.0474840153207291,-0.042693133071023986,6,0.16666666666666666,0.25,2,0.0,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_official_subtask_mean,rise+fall_pattern,6,0.13426636500851075,0.25669154474855094,0.1377222442142441,,,0.25,,,3,1,0.3333333333333333
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column,rise,6,-0.07174440160493732,0.4765976896064756,0.03142634815208105,6,0.6666666666666666,0.25,1,0.0,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column,fall,6,-0.19951170938800075,-0.18377229981369334,-0.12773805229588966,6,0.3333333333333333,0.25,3,0.3333333333333333,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column,rise+fall_pattern,6,-0.02107812868001277,0.04408629010740152,-0.040239672497642154,,,0.25,,,3,1,0.3333333333333333
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_subtask,rise,107,0.055813081325967705,0.09005138966726069,0.05790088840190922,102,0.28431372549019607,0.25,87,0.28735632183908044,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_subtask,fall,107,0.014995989595780062,-0.0007067823386734955,0.011203805630301829,101,0.16831683168316833,0.25,87,0.1839080459770115,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_subtask,rise+fall_pattern,107,0.0444205713106755,0.06274399211751289,0.04422375361787111,,,0.25,,,103,13,0.1262135922330097
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_subtask_subgroup,rise,127,0.028717723126817078,0.08469150996194595,0.03110518341928406,115,0.3130434782608696,0.25,93,0.3010752688172043,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_subtask_subgroup,fall,127,-0.005358164004783925,-0.014851538546530884,-0.0010984798959819174,113,0.19469026548672566,0.25,94,0.19148936170212766,,,
scale1p75_seed43022_reference,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p75_seed43022_reference_common2M,chck_96M,chck_98M,chck_100M,chck_96M->chck_98M->chck_100M,background,43.55714285714286,68.62,62.89,49.17,27.49,52.31,36.105000000000004,8.315,column_subtask_subgroup,rise+fall_pattern,127,0.008516265729818081,0.0407247122009798,0.011145624377821425,,,0.25,,,115,16,0.1391304347826087
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_official_subtask_mean,rise,6,0.5177707987543876,0.6100795401732275,0.6172096516422997,6,0.3333333333333333,0.25,3,0.6666666666666666,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_official_subtask_mean,fall,6,0.6660213561184444,0.18806052860220415,0.6473527599666812,6,0.5,0.25,2,0.5,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_official_subtask_mean,rise+fall_pattern,6,0.6557380685579919,0.2978350862264169,0.6420415845878646,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column,rise,6,0.2122369907446794,0.21058737638056915,0.23310013872980762,6,0.5,0.25,1,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column,fall,6,0.8672399251059859,0.6893205164658677,0.8693726250096171,6,0.8333333333333334,0.25,3,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column,rise+fall_pattern,6,0.8057893871094086,0.5730460443240624,0.8062995386165546,,,0.25,,,3,2,0.6666666666666666
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_subtask,rise,107,-0.2011110873331036,-0.16825241740125718,-0.20280839957174754,102,0.4215686274509804,0.25,87,0.3793103448275862,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_subtask,fall,107,0.11750110318933885,0.1614526132626383,0.11880444726244214,101,0.45544554455445546,0.25,87,0.4827586206896552,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_subtask,rise+fall_pattern,107,-0.09036437445842149,-0.058532597440967615,-0.0901907424474612,,,0.25,,,103,30,0.2912621359223301
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_subtask_subgroup,rise,127,-0.018544857100808224,-0.10767386886394159,-0.029946991865413643,115,0.41739130434782606,0.25,93,0.3870967741935484,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_subtask_subgroup,fall,127,0.013535668233177716,0.09980012718054691,0.01595258759136007,113,0.4690265486725664,0.25,94,0.48936170212765956,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_70M,chck_72M,chck_74M,chck_70M->chck_72M->chck_74M,background,42.63285714285714,65.32,60.67,48.78,26.35,52.02,37.565,7.725,column_subtask_subgroup,rise+fall_pattern,127,-0.00332041176709572,-0.02372522587945465,-0.008486747141718539,,,0.25,,,115,37,0.3217391304347826
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_official_subtask_mean,rise,6,-0.4545041936553573,-0.12731805027131965,-0.4483319427152246,6,0.3333333333333333,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_official_subtask_mean,fall,6,-0.7371642950352599,-0.17970654251094004,-0.7378067202522558,6,0.6666666666666666,0.25,2,0.5,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_official_subtask_mean,rise+fall_pattern,6,-0.5229141371709473,-0.13534106765222623,-0.5173169497985758,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column,rise,6,-0.8542394771268115,-0.5316889726982914,-0.8565468214279407,6,0.0,0.25,1,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column,fall,6,-0.7700863143092652,-0.4824707381871537,-0.7517542885958971,6,0.5,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column,rise+fall_pattern,6,-0.6184124181882628,-0.4206401922437415,-0.6220549963879907,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_subtask,rise,107,-0.02918413147051856,-0.04390616751014094,-0.030218149366251786,102,0.49019607843137253,0.25,87,0.5287356321839081,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_subtask,fall,107,0.04573808922301605,0.08752949924631262,0.0470510355110104,101,0.594059405940594,0.25,87,0.5977011494252874,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_subtask,rise+fall_pattern,107,0.0010824138406568527,0.010447845544899805,0.0011438732270128047,,,0.25,,,103,40,0.3883495145631068
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_subtask_subgroup,rise,127,-0.021762035825614506,-0.03937379951618114,-0.01783299531832101,115,0.46956521739130436,0.25,93,0.5161290322580645,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_subtask_subgroup,fall,127,0.013788918769440947,0.07219469505400619,0.00769680515292455,113,0.6017699115044248,0.25,94,0.6063829787234043,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_72M,chck_74M,chck_76M,chck_72M->chck_74M->chck_76M,background,42.527142857142856,65.39,61.14,50.24,25.67,51.84,35.59,7.82,column_subtask_subgroup,rise+fall_pattern,127,0.003088984140702601,0.02176417319810169,0.0006719512482888571,,,0.25,,,115,47,0.40869565217391307
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_official_subtask_mean,rise,6,0.41600649479943785,-0.05196709792093298,0.45610445734876864,6,0.5,0.25,3,0.6666666666666666,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_official_subtask_mean,fall,6,-0.2673421431544971,-0.08921838565326727,-0.5115721991867446,6,0.6666666666666666,0.25,2,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_official_subtask_mean,rise+fall_pattern,6,-0.165677062274484,-0.07863329715564196,-0.22208405222499197,,,0.25,,,3,1,0.3333333333333333
