word,n_rows,n_finite_rows,n_unique_steps,in_cdi_human,mean_context_words,min_context_words,max_context_words,child_status,child_aoa,model_random_chance,model_min_surprisal,model_threshold,model_neg_threshold,model_first_step,model_last_step,model_first_surprisal,model_last_surprisal,model_mean_improvement_first_minus_last,model_best_step,model_best_surprisal,model_range_neg,model_status,subword_len,curve_first_1M,curve_last_100M,curve_best,curve_first_minus_last,model_log_aoa_step,model_aoa_step,model_aoa,model_exception
foot,380,380,19,1,17.7,5,65,ok,21.095607950124922,9.704060527839234,8.68700680732727,9.195533667583252,-9.195533667583252,1000000.0,100000000.0,9.844815683364867,9.471841812133789,0.3729738712310784,20000000.0,8.68700680732727,1.4124728679656986,flat_or_zero_amplitude,1,9.844815683364867,9.471841812133789,8.68700680732727,0.3729738712310784,,,,
fork,323,323,19,1,10.529411764705882,5,16,ok,21.87941295589893,9.704060527839234,9.499481425565833,9.601770976702532,-9.601770976702532,1000000.0,100000000.0,9.499481425565833,10.948300333584056,-1.4488189080182234,1000000.0,9.499481425565833,2.3115578258738783,flat_or_zero_amplitude,1,9.499481425565833,10.948300333584056,9.499481425565833,-1.4488189080182234,,,,
friend,380,380,19,1,12.15,5,30,ok,26.671894161677375,9.704060527839234,5.884129977226257,7.794095252532745,-7.794095252532745,1000000.0,100000000.0,8.944366359710694,6.288055944442749,2.656310415267945,10000000.0,5.884129977226257,3.1926538228988655,ok,1,8.944366359710694,6.288055944442749,5.884129977226257,2.656310415267945,6.748480914606483,5603776.906049196,6.748480914606483,
frog,76,76,19,1,12.5,7,22,ok,22.223801199230163,9.704060527839234,8.121971249580383,8.913015888709808,-8.913015888709808,1000000.0,100000000.0,8.888935565948486,10.387699604034424,-1.4987640380859375,8000000.0,8.121971249580383,2.2657283544540405,flat_or_zero_amplitude,1,8.888935565948486,10.387699604034424,8.121971249580383,-1.4987640380859375,,,,
full,380,380,19,1,15.2,5,54,ok,27.37585639496008,9.704060527839234,7.594966292381287,8.64951341011026,-8.64951341011026,1000000.0,100000000.0,8.962874221801759,8.6893944978714,0.27347972393035924,9000000.0,7.594966292381287,1.57448365688324,flat_or_zero_amplitude,1,8.962874221801759,8.6893944978714,7.594966292381287,0.27347972393035924,,,,
game,380,380,19,1,12.9,5,25,ok,26.554617597246853,9.704060527839234,5.745206645131111,7.724633586485172,-7.724633586485172,1000000.0,100000000.0,9.0866108417511,5.755869477987289,3.33074136376381,90000000.0,5.745206645131111,3.405604597926141,ok,1,9.0866108417511,5.755869477987289,5.745206645131111,3.33074136376381,6.8527454292611765,7124351.98946757,6.8527454292611765,
garage,380,380,19,1,12.4,5,41,ok,27.447544584468154,9.704060527839234,9.409116101264953,9.556588314552094,-9.556588314552094,1000000.0,100000000.0,9.652944803237915,9.811706304550171,-0.15876150131225586,60000000.0,9.409116101264953,2.2297200918197646,threshold_above_upper_asymptote,1,9.652944803237915,9.811706304550171,9.409116101264953,-0.15876150131225586,,,,
garbage,380,380,19,1,14.45,5,31,ok,25.304431824858803,9.704060527839234,9.754024600982666,9.72904256441095,-9.72904256441095,1000000.0,100000000.0,9.841879224777221,9.890875816345215,-0.04899659156799352,80000000.0,9.754024600982666,3.269257068634033,aoa_after_last_checkpoint,1,9.841879224777221,9.890875816345215,9.754024600982666,-0.04899659156799352,8.030154260687688,107189996.47400227,,
garden,380,380,19,1,13.6,5,44,ok,29.741359401871044,9.704060527839234,8.26401093006134,8.984035728950287,-8.984035728950287,1000000.0,100000000.0,9.472733879089356,8.832447290420532,0.6402865886688236,9000000.0,8.26401093006134,2.0793408155441284,ok,1,9.472733879089356,8.832447290420532,8.26401093006134,0.6402865886688236,6.666555008268576,4640394.620766706,6.666555008268576,
gentle,380,380,19,1,12.45,5,23,ok,28.36573384565024,9.704060527839234,8.344003415107727,9.02403197147348,-9.02403197147348,1000000.0,100000000.0,10.231514072418213,11.492010259628296,-1.2604961872100837,8000000.0,8.344003415107727,3.404527091979981,threshold_above_upper_asymptote,1,10.231514072418213,11.492010259628296,8.344003415107727,-1.2604961872100837,,,,
get,380,380,19,1,9.25,5,24,ok,24.364636413972246,9.704060527839234,4.246739137172699,6.975399832505966,-6.975399832505966,1000000.0,100000000.0,7.484460639953613,4.854349076747894,2.630111563205719,9000000.0,4.246739137172699,3.2377215027809143,ok,1,7.484460639953613,4.854349076747894,4.246739137172699,2.630111563205719,6.4194071814240194,2626679.085395128,6.4194071814240194,
giraffe,57,57,19,1,18.0,9,31,ok,24.13249839791901,9.704060527839234,9.184590021769205,9.44432527480422,-9.44432527480422,1000000.0,100000000.0,9.620260238647461,10.085443178812662,-0.46518294016520123,30000000.0,9.184590021769205,3.8255462646484375,threshold_above_upper_asymptote,1,9.620260238647461,10.085443178812662,9.184590021769205,-0.46518294016520123,,,,
girl,380,380,19,1,18.0,6,58,ok,24.667729430346036,9.704060527839234,5.401142197847366,7.5526013628432995,-7.5526013628432995,1000000.0,100000000.0,9.199020767211914,6.1095366179943085,3.089484149217606,60000000.0,5.401142197847366,3.7978785693645483,ok,1,9.199020767211914,6.1095366179943085,5.401142197847366,3.089484149217606,6.8424017439871045,6956674.471001005,6.8424017439871045,
give,380,380,19,1,12.0,5,32,ok,25.598843914428592,9.704060527839234,6.710683703422546,8.20737211563089,-8.20737211563089,1000000.0,100000000.0,9.261633682250977,7.580818819999695,1.6808148622512826,7000000.0,6.710683703422546,2.550949978828431,ok,1,9.261633682250977,7.580818819999695,6.710683703422546,1.6808148622512826,6.266033750653779,1845157.8078222587,6.266033750653779,
glass,380,380,19,1,15.65,5,41,ok,26.12412706803039,9.704060527839234,7.146499609947204,8.425280068893219,-8.425280068893219,1000000.0,100000000.0,9.347047328948975,8.186963307857514,1.1600840210914605,20000000.0,7.146499609947204,2.85909640789032,threshold_above_upper_asymptote,1,9.347047328948975,8.186963307857514,7.146499609947204,1.1600840210914605,,,,
glasses,380,380,19,1,16.9,9,32,ok,23.829833304182998,9.704060527839234,8.331678807735443,9.017869667787338,-9.017869667787338,1000000.0,100000000.0,9.531922340393066,9.162094855308533,0.36982748508453334,30000000.0,8.331678807735443,3.1860804677009575,ok,1,9.531922340393066,9.162094855308533,8.331678807735443,0.36982748508453334,7.228702708803273,16931782.58253851,7.228702708803273,
gloves,247,247,19,1,15.692307692307692,5,37,ok,27.18554578254517,9.704060527839234,8.540221471052904,9.122140999446069,-9.122140999446069,1000000.0,100000000.0,10.380954889150766,9.352367364443266,1.0285875247075005,60000000.0,8.540221471052904,3.7964488176199094,threshold_above_upper_asymptote,1,10.380954889150766,9.352367364443266,8.540221471052904,1.0285875247075005,,,,
glue,285,285,19,1,13.866666666666667,7,38,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
go,380,380,19,1,10.25,5,32,ok,19.7106217091394,9.704060527839234,5.220842951536179,7.462451739687706,-7.462451739687706,1000000.0,100000000.0,9.926301288604737,5.456632781028747,4.46966850757599,80000000.0,5.220842951536179,4.705458337068558,ok,1,9.926301288604737,5.456632781028747,5.220842951536179,4.46966850757599,6.607180174809331,4047436.720414106,6.607180174809331,
good,380,380,19,1,11.5,5,22,ok,24.339939004434495,9.704060527839234,5.4710134863853455,7.58753700711229,-7.58753700711229,1000000.0,100000000.0,9.169734334945678,6.403664255142212,2.766070079803466,7000000.0,5.4710134863853455,3.698720848560333,ok,1,9.169734334945678,6.403664255142212,5.4710134863853455,2.766070079803466,6.205265101934544,1604223.3421160756,6.205265101934544,
goose,152,152,19,1,12.0,8,23,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
grandma,152,152,19,1,9.0,5,15,ok,17.654354032398764,9.704060527839234,9.2165008187294,9.460280673284316,-9.460280673284316,1000000.0,100000000.0,10.271860837936401,10.538324236869812,-0.26646339893341064,60000000.0,9.2165008187294,2.130967438220978,threshold_above_upper_asymptote,1,10.271860837936401,10.538324236869812,9.2165008187294,-0.26646339893341064,,,,
grandpa,19,19,19,1,15.0,15,15,ok,18.888869147169988,9.704060527839234,8.204513549804688,8.95428703882196,-8.95428703882196,1000000.0,100000000.0,9.905155181884766,8.33434009552002,1.570815086364746,80000000.0,8.204513549804688,5.490365982055664,ok,1,9.905155181884766,8.33434009552002,8.204513549804688,1.570815086364746,7.3344399405342635,21599312.128327988,7.3344399405342635,
grapes,190,190,19,1,13.1,5,31,ok,22.395948946531167,9.704060527839234,9.124728965759278,9.414394746799257,-9.414394746799257,1000000.0,100000000.0,10.500787925720214,9.662774515151977,0.8380134105682373,20000000.0,9.124728965759278,3.343663120269774,threshold_above_upper_asymptote,1,10.500787925720214,9.662774515151977,9.124728965759278,0.8380134105682373,,,,
grass,380,380,19,1,17.85,5,52,ok,23.607923804559615,9.704060527839234,7.265152144432068,8.48460633613565,-8.48460633613565,1000000.0,100000000.0,9.445193815231324,8.118750500679017,1.3264433145523071,30000000.0,7.265152144432068,2.697659516334533,ok,1,9.445193815231324,8.118750500679017,7.265152144432068,1.3264433145523071,7.0484150077420615,11179309.219429333,7.0484150077420615,
green,380,380,19,1,16.0,6,33,ok,24.21157425029654,9.704060527839234,6.806341955065728,8.25520124145248,-8.25520124145248,1000000.0,100000000.0,9.106212759017945,7.678844308853149,1.4273684501647956,50000000.0,6.806341955065728,2.9590490609407425,ok,1,9.106212759017945,7.678844308853149,6.806341955065728,1.4273684501647956,6.904017142316343,8017096.0756177325,6.904017142316343,
gum,342,342,19,1,15.222222222222221,6,56,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
hair,380,380,19,1,14.8,5,41,ok,19.9970789541941,9.704060527839234,7.196542966365814,8.450301747102523,-8.450301747102523,1000000.0,100000000.0,9.369839334487915,8.22805894613266,1.1417803883552562,50000000.0,7.196542966365814,2.8473338723182673,ok,1,9.369839334487915,8.22805894613266,7.196542966365814,1.1417803883552562,7.45106966055981,28253330.202155083,7.45106966055981,
hamburger,57,57,19,1,10.0,5,17,ok,25.368250047773458,9.704060527839234,9.454276084899902,9.579168306369567,-9.579168306369567,1000000.0,100000000.0,9.454276084899902,11.574485778808594,-2.1202096939086914,1000000.0,9.454276084899902,3.905579884847006,threshold_above_upper_asymptote,1,9.454276084899902,11.574485778808594,9.454276084899902,-2.1202096939086914,,,,
hammer,380,380,19,1,13.85,5,41,ok,26.73579634805976,9.704060527839234,10.184050130844117,9.944055329341676,-9.944055329341676,1000000.0,100000000.0,10.184050130844117,11.679758715629578,-1.4957085847854614,1000000.0,10.184050130844117,2.189244103431701,threshold_above_upper_asymptote,1,10.184050130844117,11.679758715629578,10.184050130844117,-1.4957085847854614,,,,
hand,380,380,19,1,16.25,5,41,ok,21.18568722469747,9.704060527839234,6.016700220108032,7.8603803739736335,-7.8603803739736335,1000000.0,100000000.0,8.941879034042358,7.1918280005455015,1.7500510334968569,20000000.0,6.016700220108032,2.925178813934326,ok,1,8.941879034042358,7.1918280005455015,6.016700220108032,1.7500510334968569,6.62526957036802,4219582.353739009,6.62526957036802,
happy,380,380,19,1,13.5,5,27,ok,23.945755954119555,9.704060527839234,5.565447413921357,7.634753970880295,-7.634753970880295,1000000.0,100000000.0,9.5904061794281,6.286834049224853,3.3035721302032472,70000000.0,5.565447413921357,4.024958765506744,ok,1,9.5904061794281,6.286834049224853,5.565447413921357,3.3035721302032472,6.812943307417245,6500447.282800672,6.812943307417245,
hard,380,380,19,1,14.05,5,30,ok,28.11969960472,9.704060527839234,6.666318142414093,8.185189335126664,-8.185189335126664,1000000.0,100000000.0,9.02909345626831,6.7488721251487735,2.2802213311195363,80000000.0,6.666318142414093,2.534212577342986,ok,1,9.02909345626831,6.7488721251487735,6.666318142414093,2.2802213311195363,6.767609294056566,5856109.920010975,6.767609294056566,
hat,380,380,19,1,11.25,5,24,ok,18.89138270526583,9.704060527839234,8.264483213424683,8.984271870631957,-8.984271870631957,1000000.0,100000000.0,8.264483213424683,9.453268647193909,-1.188785433769226,1000000.0,8.264483213424683,2.3352358818054206,flat_or_zero_amplitude,1,8.264483213424683,9.453268647193909,8.264483213424683,-1.188785433769226,,,,
hate,380,380,19,1,12.15,5,27,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
have,380,380,19,1,10.85,5,28,ok,25.902575376900778,9.704060527839234,3.690368205308914,6.697214366574074,-6.697214366574074,1000000.0,100000000.0,7.727420616149902,5.313014936447144,2.4144056797027584,8000000.0,3.690368205308914,4.037052410840988,ok,1,7.727420616149902,5.313014936447144,3.690368205308914,2.4144056797027584,6.164576892633637,1460752.3556052796,6.164576892633637,
head,380,380,19,1,16.9,7,64,ok,21.410556416835345,9.704060527839234,7.023273491859436,8.363667009849335,-8.363667009849335,1000000.0,100000000.0,8.625916957855225,7.561539649963379,1.0643773078918457,7000000.0,7.023273491859436,1.6026434659957882,ok,1,8.625916957855225,7.561539649963379,7.023273491859436,1.0643773078918457,6.202633285656266,1594531.1700453402,6.202633285656266,
hear,380,380,19,1,13.1,5,34,ok,26.993574492322516,9.704060527839234,5.721837425231934,7.712948976535584,-7.712948976535584,1000000.0,100000000.0,8.717865943908691,5.968652367591858,2.7492135763168335,70000000.0,5.721837425231934,3.319677162170409,ok,1,8.717865943908691,5.968652367591858,5.721837425231934,2.7492135763168335,6.928941659965837,8490663.098279584,6.928941659965837,
heavy,380,380,19,1,15.45,6,36,ok,24.999180520722337,9.704060527839234,8.601879024505616,9.152969776172425,-9.152969776172425,1000000.0,100000000.0,9.47386121749878,10.247473239898682,-0.7736120223999023,6000000.0,8.601879024505616,1.771594071388245,flat_or_zero_amplitude,1,9.47386121749878,10.247473239898682,8.601879024505616,-0.7736120223999023,,,,
helicopter,171,171,19,1,14.222222222222221,5,28,ok,24.729719482953705,9.704060527839234,9.649439440833198,9.676749984336215,-9.676749984336215,1000000.0,100000000.0,10.630520396762424,10.435936344994438,0.1945840517679862,60000000.0,9.649439440833198,1.8120965427822533,threshold_above_upper_asymptote,1,10.630520396762424,10.435936344994438,9.649439440833198,0.1945840517679862,,,,
help,380,380,19,1,11.85,5,25,ok,22.549129293001915,9.704060527839234,5.022892129421234,7.3634763286302345,-7.3634763286302345,1000000.0,100000000.0,8.875337505340577,5.113394320011139,3.7619431853294376,80000000.0,5.022892129421234,3.852445375919342,ok,1,8.875337505340577,5.113394320011139,5.022892129421234,3.7619431853294376,6.762969848645443,5793883.703720899,6.762969848645443,
hen,133,133,19,1,13.714285714285714,5,27,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
hide,380,380,19,1,10.25,5,24,ok,25.18501031653013,9.704060527839234,7.686949968338013,8.695505248088622,-8.695505248088622,1000000.0,100000000.0,9.37137484550476,8.490153384208678,0.8812214612960823,30000000.0,7.686949968338013,2.612382316589356,ok,1,9.37137484550476,8.490153384208678,7.686949968338013,0.8812214612960823,7.006675550610438,10154896.651163109,7.006675550610438,
high,380,380,19,1,13.85,5,31,ok,26.708808302132432,9.704060527839234,7.178332006931305,8.44119626738527,-8.44119626738527,1000000.0,100000000.0,8.45439691543579,7.378360652923584,1.076036262512206,80000000.0,7.178332006931305,1.5163440108299255,ok,1,8.45439691543579,7.378360652923584,7.178332006931305,1.076036262512206,6.2692286962661905,1858782.018824409,6.2692286962661905,
hit,380,380,19,1,14.7,5,35,ok,24.603751287542018,9.704060527839234,8.593704438209533,9.148882483024384,-9.148882483024384,1000000.0,100000000.0,8.77140703201294,9.342799973487853,-0.5713929414749135,60000000.0,8.593704438209533,2.0738733530044566,threshold_above_upper_asymptote,1,8.77140703201294,9.342799973487853,8.593704438209533,-0.5713929414749135,,,,
hold,380,380,19,1,16.1,5,53,ok,25.248945239146906,9.704060527839234,7.247709560394287,8.47588504411676,-8.47588504411676,1000000.0,100000000.0,8.886554670333862,7.618982219696045,1.2675724506378163,50000000.0,7.247709560394287,2.1802240371704107,ok,1,8.886554670333862,7.618982219696045,7.247709560394287,1.2675724506378163,6.929925278223938,8509915.097357856,6.929925278223938,
home,380,380,19,1,12.0,5,41,ok,21.78006375395454,9.704060527839234,6.946920394897461,8.325490461368346,-8.325490461368346,1000000.0,100000000.0,8.719105577468872,7.482152688503265,1.2369528889656065,20000000.0,6.946920394897461,1.7721851825714108,ok,1,8.719105577468872,7.482152688503265,6.946920394897461,1.2369528889656065,6.145889296395868,1399229.6069760094,6.145889296395868,
horse,380,380,19,1,22.5,5,56,ok,21.207865708611973,9.704060527839234,5.5854312658309935,7.644745896835113,-7.644745896835113,1000000.0,100000000.0,9.403769826889038,6.302608597278595,3.101161229610443,30000000.0,5.5854312658309935,4.004712033271789,ok,1,9.403769826889038,6.302608597278595,5.5854312658309935,3.101161229610443,6.943982458613435,8789869.13357971,6.943982458613435,
hose,361,361,19,1,19.894736842105264,5,74,ok,28.234924324341566,19.408121055678468,12.75985381713039,16.083987436404428,-16.083987436404428,1000000.0,100000000.0,18.17281863563939,12.75985381713039,5.412964818509002,100000000.0,12.75985381713039,6.0757228928177,ok,2,18.17281863563939,12.75985381713039,12.75985381713039,5.412964818509002,7.059519928906555,11468850.484843036,7.059519928906555,
hot,380,380,19,1,13.15,5,35,ok,18.922355478495714,9.704060527839234,7.80330491065979,8.753682719249511,-8.753682719249511,1000000.0,100000000.0,9.897950220108033,8.306276869773864,1.591673350334169,20000000.0,7.80330491065979,2.094645309448243,ok,1,9.897950220108033,8.306276869773864,7.80330491065979,1.591673350334169,7.009675725836855,10225291.16454094,7.009675725836855,
house,380,380,19,1,12.15,5,63,ok,23.090503002489797,9.704060527839234,5.435901474952698,7.569981001395966,-7.569981001395966,1000000.0,100000000.0,8.48717384338379,5.615576589107514,2.871597254276276,80000000.0,5.435901474952698,3.3197502374649046,ok,1,8.48717384338379,5.615576589107514,5.435901474952698,2.871597254276276,6.828859930831892,6743104.132019167,6.828859930831892,
hug,228,228,19,1,13.5,6,38,ok,22.06053977399637,9.704060527839234,9.903639276822409,9.803849902330821,-9.803849902330821,1000000.0,100000000.0,10.023374795913696,10.878490726153055,-0.855115930239359,30000000.0,9.903639276822409,1.6548285881678257,threshold_above_upper_asymptote,1,10.023374795913696,10.878490726153055,9.903639276822409,-0.855115930239359,,,,
hungry,228,228,19,1,17.083333333333332,5,37,ok,24.654359259781693,9.704060527839234,9.118206103642782,9.411133315741008,-9.411133315741008,1000000.0,100000000.0,9.407156308492025,9.862911144892374,-0.45575483640034875,7000000.0,9.118206103642782,2.4138002395629883,flat_or_zero_amplitude,1,9.407156308492025,9.862911144892374,9.118206103642782,-0.45575483640034875,,,,
hurry,171,171,19,1,19.0,5,64,ok,27.95475143625973,9.704060527839234,6.2946986887190075,7.999379608279121,-7.999379608279121,1000000.0,100000000.0,9.282681889004177,6.377269506454468,2.9054123825497093,90000000.0,6.2946986887190075,4.7439185513390445,ok,1,9.282681889004177,6.377269506454468,6.2946986887190075,2.9054123825497093,7.611284748137397,40858718.15061707,7.611284748137397,
hurt,380,380,19,1,16.55,6,43,ok,24.746533842465965,9.704060527839234,8.059486174583435,8.881773351211335,-8.881773351211335,1000000.0,100000000.0,9.738829183578492,8.253204703330994,1.4856244802474983,80000000.0,8.059486174583435,2.2009281396865834,ok,1,9.738829183578492,8.253204703330994,8.059486174583435,1.4856244802474983,7.019692536873989,10463873.852652842,7.019692536873989,
ice,380,380,19,1,9.75,5,16,ok,23.464365625838706,9.704060527839234,7.377155494689942,8.540608011264588,-8.540608011264588,1000000.0,100000000.0,9.159246921539307,7.766633796691894,1.3926131248474123,60000000.0,7.377155494689942,2.8436264514923097,ok,1,9.159246921539307,7.766633796691894,7.377155494689942,1.3926131248474123,6.969358070339734,9318757.787649069,6.969358070339734,
jacket,380,380,19,1,10.2,5,23,ok,23.477574623889407,9.704060527839234,8.881024265289307,9.29254239656427,-9.29254239656427,1000000.0,100000000.0,9.152829551696778,9.290561103820801,-0.13773155212402344,20000000.0,8.881024265289307,2.532346391677857,threshold_above_upper_asymptote,1,9.152829551696778,9.290561103820801,8.881024265289307,-0.13773155212402344,,,,
jar,361,361,19,1,13.473684210526315,5,33,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
jeans,323,323,19,1,13.235294117647058,7,25,ok,28.96130506431679,19.408121055678468,14.615392684936523,17.011756870307494,-17.011756870307494,1000000.0,100000000.0,19.307525522568646,15.155572200960973,4.151953321607673,20000000.0,14.615392684936523,6.257967331830194,ok,2,19.307525522568646,15.155572200960973,14.615392684936523,4.151953321607673,7.121627995621856,13232075.273733053,7.121627995621856,
jello,19,19,19,1,41.0,41,41,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
jelly,380,380,19,1,12.6,5,34,ok,28.223958940535663,9.704060527839234,9.245924687385559,9.474992607612396,-9.474992607612396,1000000.0,100000000.0,9.921189022064208,10.028358936309814,-0.10716991424560618,70000000.0,9.245924687385559,2.7628952264785767,threshold_above_upper_asymptote,1,9.921189022064208,10.028358936309814,9.245924687385559,-0.10716991424560618,,,,
juice,380,380,19,1,11.05,5,29,ok,19.337110489192803,9.704060527839234,7.0272148787975315,8.365637703318383,-8.365637703318383,1000000.0,100000000.0,9.156198883056641,7.942333221435547,1.213865661621094,70000000.0,7.0272148787975315,4.560159093141555,ok,1,9.156198883056641,7.942333221435547,7.0272148787975315,1.213865661621094,7.048880183503259,11191289.86945909,7.048880183503259,
jump,380,380,19,1,14.55,6,27,ok,22.877728721484658,9.704060527839234,8.571027183532715,9.137543855685974,-9.137543855685974,1000000.0,100000000.0,8.995056247711181,9.022219812870025,-0.027163565158843994,50000000.0,8.571027183532715,1.980603265762328,ok,1,8.995056247711181,9.022219812870025,8.571027183532715,-0.027163565158843994,6.888864240276477,7742196.401843917,6.888864240276477,
keys,380,380,19,1,13.55,5,51,ok,22.06723590327549,9.704060527839234,8.854111790657043,9.279086159248138,-9.279086159248138,1000000.0,100000000.0,10.088321924209595,9.325712060928344,0.7626098632812504,80000000.0,8.854111790657043,2.170161318778991,ok,1,10.088321924209595,9.325712060928344,8.854111790657043,0.7626098632812504,7.985453922997175,96706110.96778625,7.985453922997175,
kick,380,380,19,1,14.3,5,41,ok,24.711999260850668,9.704060527839234,9.36900770664215,9.536534117240691,-9.536534117240691,1000000.0,100000000.0,9.904951190948486,10.803714847564697,-0.8987636566162109,30000000.0,9.36900770664215,1.7407339334487908,flat_or_zero_amplitude,1,9.904951190948486,10.803714847564697,9.36900770664215,-0.8987636566162109,,,,
kiss,247,247,19,1,17.0,5,55,ok,21.57034386718253,9.704060527839234,8.899516399090107,9.301788463464671,-9.301788463464671,1000000.0,100000000.0,9.09329054905818,9.344648104447584,-0.2513575553894043,50000000.0,8.899516399090107,2.1025620974027195,threshold_above_upper_asymptote,1,9.09329054905818,9.344648104447584,8.899516399090107,-0.2513575553894043,,,,
kitchen,380,380,19,1,14.15,5,28,ok,24.044183513123148,9.704060527839234,8.77584478855133,9.239952658195282,,,,,,,,,1.5626566171646115,model_fit_exception,1,9.009783458709716,9.30854160785675,8.77584478855133,-0.2987581491470337,,,,RuntimeError('Optimal parameters not found: The maximum number of function evaluations is exceeded.')
kitty,76,76,19,1,20.75,8,39,ok,20.292166245251202,9.704060527839234,8.359158754348755,9.031609641093993,-9.031609641093993,1000000.0,100000000.0,9.844907760620117,11.384742379188538,-1.5398346185684204,10000000.0,8.359158754348755,3.303309679031372,flat_or_zero_amplitude,1,9.844907760620117,11.384742379188538,8.359158754348755,-1.5398346185684204,,,,
knee,380,380,19,1,14.2,5,27,ok,22.63315001657779,9.704060527839234,9.848839473724365,9.7764500007818,-9.7764500007818,1000000.0,100000000.0,9.848839473724365,10.107762944698333,-0.2589234709739685,1000000.0,9.848839473724365,1.8358052253723152,aoa_after_last_checkpoint,1,9.848839473724365,10.107762944698333,9.848839473724365,-0.2589234709739685,8.173969534714397,149268968.534744,,
knife,380,380,19,1,12.9,6,42,ok,25.31616693081719,9.704060527839234,7.7618450164794925,8.732952772159363,-8.732952772159363,1000000.0,100000000.0,10.377683019638061,8.179501748085022,2.1981812715530396,70000000.0,7.7618450164794925,3.0513192176818844,ok,1,10.377683019638061,8.179501748085022,7.7618450164794925,2.1981812715530396,7.101383783709279,12629429.976655489,7.101383783709279,
knock,380,380,19,1,14.65,5,52,ok,26.086781584080928,9.704060527839234,8.684273052215577,9.194166790027406,-9.194166790027406,1000000.0,100000000.0,9.488741636276245,10.691328620910644,-1.202586984634399,10000000.0,8.684273052215577,2.523830366134643,flat_or_zero_amplitude,1,9.488741636276245,10.691328620910644,8.684273052215577,-1.202586984634399,,,,
ladder,380,380,19,1,11.15,5,26,ok,27.93590548210792,9.704060527839234,8.796385705471039,9.250223116655135,-9.250223116655135,1000000.0,100000000.0,9.82535262107849,10.404934888333083,-0.579582267254592,30000000.0,8.796385705471039,2.8206040501594547,threshold_above_upper_asymptote,1,9.82535262107849,10.404934888333083,8.796385705471039,-0.579582267254592,,,,
lady,380,380,19,1,12.8,5,32,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
lamb,209,209,19,1,13.545454545454545,6,38,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
lamp,380,380,19,1,30.5,5,97,ok,29.426392592767808,9.704060527839234,9.672873067855836,9.688466797847536,-9.688466797847536,1000000.0,100000000.0,9.672873067855836,10.414512379467487,-0.7416393116116513,1000000.0,9.672873067855836,2.122849559783935,threshold_above_upper_asymptote,1,9.672873067855836,10.414512379467487,9.672873067855836,-0.7416393116116513,,,,
last,380,380,19,1,12.15,5,21,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
later,380,380,19,1,19.2,5,89,ok,28.08468448252086,9.704060527839234,6.906982433795929,8.305521480817582,-8.305521480817582,1000000.0,100000000.0,8.694448661804199,7.184983235597611,1.5094654262065879,70000000.0,6.906982433795929,1.8933489441871645,ok,1,8.694448661804199,7.184983235597611,6.906982433795929,1.5094654262065879,6.705415892846113,5074763.496540414,6.705415892846113,
leg,380,380,19,1,14.05,5,36,ok,22.967834744581136,9.704060527839234,8.10249570608139,8.903278116960312,-8.903278116960312,1000000.0,100000000.0,8.968934535980225,8.47983946800232,0.4890950679779049,80000000.0,8.10249570608139,2.2937706112861633,ok,1,8.968934535980225,8.47983946800232,8.10249570608139,0.4890950679779049,7.6238206977176874,42055295.35613324,7.6238206977176874,
lick,95,95,19,1,17.2,6,30,ok,27.831628726846333,19.408121055678468,10.66591796875,15.037019512214233,-15.037019512214233,1000000.0,100000000.0,18.235894775390626,12.723501777648925,5.512392997741701,20000000.0,10.66591796875,8.152566528320312,ok,2,18.235894775390626,12.723501777648925,10.66591796875,5.512392997741701,6.926051283003704,8434342.475469917,6.926051283003704,
light,380,380,19,1,11.65,5,30,ok,21.573068682350033,9.704060527839234,7.9413293361663815,8.822694932002808,-8.822694932002808,1000000.0,100000000.0,9.016408252716065,8.742353582382203,0.27405467033386266,20000000.0,7.9413293361663815,1.528828048706055,flat_or_zero_amplitude,1,9.016408252716065,8.742353582382203,7.9413293361663815,0.27405467033386266,,,,
like,380,380,19,1,11.45,5,25,ok,25.75007721668643,9.704060527839234,4.971643371880054,7.337851949859644,-7.337851949859644,1000000.0,100000000.0,7.796272253990173,5.317708337306977,2.4785639166831963,50000000.0,4.971643371880054,2.824628882110119,ok,1,7.796272253990173,5.317708337306977,4.971643371880054,2.4785639166831963,6.072690167001678,1182196.8549439993,6.072690167001678,
