target_word,n_contexts,coherent86,dense_seed62064,dense_seed62065,d64_minus_coherent,d65_minus_coherent,d65_minus_d64,cdi_final_30m,cdi_mean_16_30m,cdi_first_month_ge_0p5
sink,20,8.114508572220803,8.174583719670773,8.170764680206776,0.060075147449970244,0.05625610798597336,-0.003819039463996887,0.66,0.3393333333333333,26.0
sister,20,6.4139132529497145,6.6858888499438764,6.703107679635286,0.27197559699416163,0.28919442668557166,0.017218829691410066,0.58,0.3233333333333333,28.0
sit,20,7.87614209651947,8.142113375663758,8.139550256729127,0.2659712791442871,0.26340816020965574,-0.0025631189346313477,0.78,0.5193333333333333,22.0
skate,5,14.217313098907471,14.497078323364258,14.489036369323731,0.2797652244567871,0.27172327041625977,-0.008041954040527344,0.35,0.12400000000000001,
sky,20,5.523266983032227,5.809877550601959,5.813963842391968,0.2866105675697327,0.2906968593597412,0.004086291790008545,0.72,0.40800000000000003,25.0
sled,10,12.650851771980523,12.944991421699523,12.960336805693805,0.29413964971899986,0.3094850337132812,0.015345383994281292,0.31,0.16999999999999998,
sleep,20,6.231427985429764,6.370862782001495,6.371879029273987,0.13943479657173158,0.14045104384422302,0.001016247272491455,0.81,0.48000000000000004,23.0
sleepy,9,13.042017300923666,13.294550471835667,13.309790187411839,0.2525331709120009,0.26777288648817277,0.015239715576171875,0.64,0.34199999999999997,26.0
slipper,4,9.386415481567383,9.435187101364136,9.432997941970825,0.04877161979675293,0.04658246040344238,-0.002189159393310547,0.5,0.27666666666666667,28.0
slow,20,8.848237752914429,8.851318454742431,8.853891444206237,0.0030807018280029296,0.005653691291809082,0.0025729894638061523,0.54,0.20933333333333334,28.0
smile,20,9.83178870677948,10.085672974586487,10.104374527931213,0.25388426780700685,0.2725858211517334,0.018701553344726562,0.63,0.28733333333333333,28.0
snack,20,9.967591691017152,10.03501570224762,10.00482668876648,0.06742401123046875,0.03723499774932861,-0.030189013481140135,0.77,0.45866666666666667,23.0
sneaker,4,13.27675998210907,13.329102635383606,13.344957947731018,0.05234265327453613,0.06819796562194824,0.01585531234741211,0.36,0.186,
snow,20,7.452685284614563,7.765456354618072,7.779400753974914,0.3127710700035095,0.32671546936035156,0.013944399356842042,0.67,0.38866666666666666,26.0
snowman,4,13.061193466186523,13.135188341140747,13.14674425125122,0.07399487495422363,0.08555078506469727,0.011555910110473633,0.6,0.2813333333333333,28.0
soap,20,9.890396550297737,10.00685996375978,10.024681147933006,0.11646341346204281,0.13428459763526918,0.017821184173226357,0.75,0.47400000000000003,23.0
sock,4,10.469411134719849,10.551931023597717,10.531130075454712,0.08251988887786865,0.06171894073486328,-0.02080094814300537,0.8,0.6033333333333334,22.0
soda,20,10.002620792388916,10.124316501617432,10.128114318847656,0.12169570922851562,0.12549352645874023,0.0037978172302246095,0.38,0.23466666666666666,28.0
sofa,20,10.599901240132748,10.872226390987635,10.89395374841988,0.27232515085488557,0.2940525082871318,0.021727357432246207,0.45,0.18333333333333332,
soft,20,7.893254148960113,8.096912848949433,8.094922804832459,0.20365869998931885,0.20166865587234498,-0.001990044116973877,0.61,0.30733333333333335,28.0
soup,20,8.509968852996826,8.563542199134826,8.54379436969757,0.05357334613800049,0.03382551670074463,-0.019747829437255858,0.69,0.37866666666666665,25.0
spaghetti,5,8.79080638885498,8.70740566253662,8.692586040496826,-0.08340072631835938,-0.0982203483581543,-0.014819622039794922,0.71,0.3813333333333333,25.0
spill,13,11.168966146615835,11.346425643334022,11.333888200613169,0.1774594967181866,0.16492205399733323,-0.012537442720853366,0.59,0.272,28.0
splash,14,13.222472478369516,13.635580269220684,13.6354292182784,0.4131077908511673,0.41295673990888254,-0.0001510509422847203,0.65,0.33533333333333337,26.0
spoon,10,9.89409122467041,10.042311191558838,10.019963026046753,0.14821996688842773,0.12587180137634277,-0.02234816551208496,0.82,0.6073333333333333,21.0
squirrel,6,12.593685626983643,12.83610471089681,12.839202165603638,0.24241908391316733,0.24551653861999512,0.0030974547068277993,0.64,0.36933333333333335,26.0
stairs,19,7.942992787612112,8.131207491222181,8.129601742091932,0.18821470361006887,0.18660895447981984,-0.0016057491302490234,0.7,0.38999999999999996,25.0
stand,20,7.987582063674926,8.183971738815307,8.180491018295289,0.19638967514038086,0.19290895462036134,-0.0034807205200195314,0.62,0.30533333333333335,27.0
star,20,8.889039444923402,9.090228581428528,9.10479838848114,0.20118913650512696,0.21575894355773925,0.014569807052612304,0.8,0.502,23.0
stay,20,7.398750066757202,7.526607489585876,7.522595739364624,0.12785742282867432,0.12384567260742188,-0.004011750221252441,0.64,0.2906666666666667,28.0
stick,20,9.469336485862732,9.416340756416322,9.424885869026184,-0.052995729446411136,-0.04445061683654785,0.008545112609863282,0.66,0.38133333333333336,25.0
sticky,19,11.74832652744494,11.865805676108913,11.85175085067749,0.11747914866397255,0.10342432323255037,-0.014054825431422183,0.61,0.29266666666666663,28.0
stone,20,9.352889680862427,9.705150973796844,9.714903104305268,0.3522612929344177,0.3620134234428406,0.009752130508422852,0.38,0.16666666666666666,
stop,20,7.142842817306518,7.15227689743042,7.146269464492798,0.009434080123901368,0.003426647186279297,-0.00600743293762207,0.83,0.49466666666666664,23.0
store,20,7.257189345359802,7.692541241645813,7.682624351978302,0.43535189628601073,0.42543500661849976,-0.009916889667510986,0.69,0.39799999999999996,25.0
story,20,7.400850641727447,7.399719417095184,7.412734639644623,-0.0011312246322631836,0.011883997917175293,0.013015222549438477,0.74,0.378,25.0
stove,18,8.704456037945217,8.896002133687338,8.89074018266466,0.19154609574211967,0.18628414471944174,-0.0052619510226779515,0.52,0.2773333333333333,28.0
strawberry,20,9.887689900398254,10.030402660369873,10.01969541311264,0.14271275997161864,0.132005512714386,-0.010707247257232665,0.77,0.442,23.0
street,20,8.69047087430954,8.954626202583313,8.990700733661651,0.2641553282737732,0.3002298593521118,0.03607453107833862,0.63,0.316,27.0
stroller,6,24.17213495572408,24.77924609184265,24.812724351882935,0.6071111361185709,0.6405893961588541,0.0334782600402832,0.68,0.38,25.0
stuck,20,8.9703919172287,9.037858152389527,9.03892902135849,0.06746623516082764,0.06853710412979126,0.001070868968963623,0.6,0.32599999999999996,27.0
sun,20,6.519774195551872,6.896450540423393,6.894068787992,0.376676344871521,0.3742945924401283,-0.00238175243139267,0.82,0.494,23.0
sweater,10,10.729554462432862,10.879539489746094,10.867290687561034,0.14998502731323243,0.13773622512817382,-0.012248802185058593,0.63,0.36933333333333335,27.0
sweep,14,10.194410971232823,10.456385442188807,10.435613359723773,0.2619744709559849,0.24120238849094935,-0.020772082465035573,0.55,0.2846666666666667,28.0
swim,20,8.295121836662293,8.43212890625,8.429005575180053,0.13700706958770753,0.13388373851776122,-0.0031233310699462892,0.74,0.37866666666666665,25.0
table,20,6.958690893650055,7.161018824577331,7.161108112335205,0.2023279309272766,0.20241721868515014,8.928775787353516e-05,0.77,0.436,24.0
take,20,6.504821729660034,6.701875448226929,6.698138880729675,0.19705371856689452,0.19331715106964112,-0.003736567497253418,0.62,0.27266666666666667,28.0
talk,20,7.032106995582581,7.010996258258819,7.028613543510437,-0.021110737323760988,-0.0034934520721435548,0.01761728525161743,0.66,0.30733333333333335,27.0
tape,20,10.386228609085084,10.360070371627808,10.372836065292358,-0.026158237457275392,-0.01339254379272461,0.01276569366455078,0.57,0.27666666666666667,27.0
taste,20,9.197540664672852,9.290932083129883,9.269808721542358,0.09339141845703125,0.07226805686950684,-0.021123361587524415,0.52,0.22266666666666665,28.0
teacher,20,7.34472291469574,7.445831918716431,7.450527775287628,0.10110900402069092,0.10580486059188843,0.004695856571197509,0.56,0.23800000000000002,28.0
tear,20,9.9465811252594,10.09526960849762,10.08088710308075,0.1486884832382202,0.1343059778213501,-0.014382505416870117,0.36,0.146,
telephone,20,9.810138761997223,9.946617424488068,9.963647365570068,0.13647866249084473,0.15350860357284546,0.017029941082000732,0.82,0.5633333333333332,22.0
think,20,5.172337901592255,5.321102595329284,5.323529827594757,0.14876469373703002,0.15119192600250245,0.002427232265472412,0.42,0.14533333333333334,
thirsty,5,11.035901069641113,11.017750644683838,10.997801971435546,-0.01815042495727539,-0.03809909820556641,-0.019948673248291016,0.64,0.314,27.0
throw,20,9.453844809532166,9.833094143867493,9.835648822784425,0.37924933433532715,0.3818040132522583,0.0025546789169311524,0.7,0.3733333333333333,25.0
tiger,4,10.100343465805054,10.348194122314453,10.35749340057373,0.24785065650939941,0.25714993476867676,0.009299278259277344,0.77,0.4326666666666667,24.0
tights,1,15.697862148284912,15.635694026947021,15.645074844360352,-0.062168121337890625,-0.05278730392456055,0.009380817413330078,0.27,0.12466666666666668,
time,20,4.389389133453369,4.354343074560165,4.3488846778869625,-0.03504605889320374,-0.04050445556640625,-0.0054583966732025145,0.36,0.13666666666666666,
tiny,20,10.887014818191528,11.0712073802948,11.085123991966247,0.18419256210327148,0.19810917377471923,0.013916611671447754,0.4,0.15466666666666667,
tired,20,8.301851391792297,8.456805682182312,8.453662347793578,0.15495429039001465,0.15181095600128175,-0.0031433343887329102,0.68,0.3233333333333333,27.0
tissue,20,8.89980173110962,8.9349280834198,8.908069944381714,0.035126352310180665,0.008268213272094727,-0.026858139038085937,0.66,0.37,25.0
toast,10,9.79697380065918,10.065748453140259,10.05824809074402,0.2687746524810791,0.2612742900848389,-0.007500362396240234,0.64,0.4166666666666667,24.0
today,20,6.916863632202149,6.987286686897278,6.991606116294861,0.0704230546951294,0.0747424840927124,0.004319429397583008,0.5,0.19466666666666665,30.0
toe,20,5.742051016539335,5.963045488297939,5.957152025401593,0.22099447175860404,0.215101008862257,-0.0058934628963470456,0.8,0.5593333333333333,22.0
tomorrow,20,8.75706627368927,8.776474249362945,8.780524289608001,0.019407975673675536,0.02345801591873169,0.004050040245056152,0.49,0.19666666666666666,
tongue,20,8.657967233657837,8.829788208007812,8.843100762367248,0.1718209743499756,0.18513352870941163,0.013312554359436036,0.74,0.4486666666666667,23.0
tonight,15,7.8367317835489905,7.714171059926351,7.725228945414226,-0.12256072362263998,-0.11150283813476562,0.011057885487874348,0.35,0.13066666666666665,
tooth,20,9.487260298058391,9.698085465282201,9.691264183446766,0.21082516722381114,0.20400388538837433,-0.006821281835436821,0.76,0.5193333333333333,23.0
toothbrush,7,24.147726694920234,24.55130748670282,24.504980242012866,0.40358079178258777,0.35725354709263357,-0.04632724468995418,0.8,0.5333333333333333,23.0
touch,20,7.864924716949463,8.006320476531982,8.009876108169555,0.14139575958251954,0.14495139122009276,0.003555631637573242,0.68,0.318,27.0
towel,20,8.127006900310516,8.401492536067963,8.404081422090531,0.2744856357574463,0.277074521780014,0.002588886022567749,0.75,0.45,24.0
tractor,13,10.779518575622486,10.921465559647633,10.91763527562412,0.14194698402514824,0.1381167000016341,-0.003830284023514161,0.59,0.35733333333333334,26.0
train,20,9.659978115558625,9.798042583465577,9.816314792633056,0.1380644679069519,0.15633667707443238,0.018272209167480468,0.88,0.5860000000000001,22.0
trash,20,11.750865746848286,12.27003455227241,12.289330064132809,0.519168805424124,0.5384643172845245,0.01929551186040044,0.59,0.3813333333333333,25.0
tray,20,8.870546507835389,8.989466762542724,8.986839079856873,0.11892025470733643,0.11629257202148438,-0.0026276826858520506,0.27,0.11533333333333333,
tree,20,9.234953117370605,9.532885313034058,9.55940375328064,0.29793219566345214,0.3244506359100342,0.02651844024658203,0.84,0.6053333333333334,21.0
tricycle,1,13.70799446105957,13.663100242614746,13.685090065002441,-0.04489421844482422,-0.022904396057128906,0.021989822387695312,0.35,0.17066666666666666,
truck,20,8.322987842559815,8.635579609870911,8.650131392478944,0.31259176731109617,0.3271435499191284,0.014551782608032226,0.86,0.6579999999999999,19.0
tummy,5,10.692466735839844,11.086127662658692,11.079058647155762,0.3936609268188477,0.38659191131591797,-0.007069015502929687,0.81,0.554,22.0
tuna,15,13.227854197286069,13.447652010805905,13.458626389844964,0.21979781351983546,0.23077219255889456,0.010974379039059083,0.32,0.146,
turkey,10,9.106586074829101,9.358309888839722,9.377078342437745,0.2517238140106201,0.2704922676086426,0.018768453598022462,0.5,0.27266666666666667,28.0
turtle,8,11.382401585578918,11.57063376903534,11.597296833992004,0.1882321834564209,0.21489524841308594,0.02666306495666504,0.79,0.49133333333333334,23.0
tv,17,11.423809921040254,11.591464603648467,11.593337367562686,0.16765468260821173,0.1695274465224322,0.0018727639142204734,0.85,0.534,23.0
uncle,18,8.244324949052599,8.64103999402788,8.670733518070644,0.39671504497528076,0.4264085690180461,0.0296935240427653,0.6,0.324,28.0
vacuum,16,11.950088798999786,12.058383405208588,12.053047358989716,0.10829460620880127,0.1029585599899292,-0.00533604621887207,0.65,0.386,25.0
vanilla,20,18.739446312189102,19.845791867375375,19.879321891069413,1.1063455551862718,1.13987557888031,0.03353002369403839,0.35,0.12466666666666668,
vitamins,20,9.059836912155152,9.08441469669342,9.047029161453247,0.024577784538269042,-0.012807750701904297,-0.03738553524017334,0.48,0.23933333333333331,28.0
wait,20,6.968996214866638,7.153836131095886,7.143947124481201,0.18483991622924806,0.174950909614563,-0.009889006614685059,0.69,0.32,27.0
wake,20,9.94314284324646,10.327580547332763,10.3139244556427,0.38443770408630373,0.37078161239624025,-0.013656091690063477,0.61,0.272,28.0
walk,20,8.624459052085877,8.963008177280425,8.983424615859985,0.33854912519454955,0.3589655637741089,0.020416438579559326,0.75,0.4746666666666667,23.0
walker,5,14.257755661010743,14.40586576461792,14.442333984375,0.14811010360717775,0.1845783233642578,0.036468219757080075,0.16,0.07733333333333332,
wash,20,9.468129730224609,9.72307517528534,9.705167555809021,0.25494544506072997,0.2370378255844116,-0.01790761947631836,0.73,0.41733333333333333,24.0
wet,20,9.10654275417328,9.362665510177612,9.346797156333924,0.2561227560043335,0.24025440216064453,-0.015868353843688964,0.79,0.48666666666666664,23.0
white,20,6.949108445644379,7.029706835746765,7.049493420124054,0.08059839010238648,0.10038497447967529,0.019786584377288818,0.64,0.30333333333333334,27.0
wind,20,9.23392674922943,9.728193497657776,9.75004985332489,0.4942667484283447,0.516123104095459,0.021856355667114257,0.63,0.31799999999999995,27.0
window,20,7.272300808131694,7.447454723808915,7.457288366369903,0.17515391567721963,0.18498755823820828,0.009833642560988665,0.66,0.3686666666666667,26.0
windy,12,15.121031920115152,15.604621648788452,15.628689726193747,0.48358972867329914,0.5076578060785929,0.02406807740529378,0.58,0.2673333333333333,28.0
wipe,20,10.631328678131103,10.694416856765747,10.675336456298828,0.06308817863464355,0.04400777816772461,-0.019080400466918945,0.63,0.3266666666666667,27.0
wish,20,7.823873376846313,7.853107380867004,7.837914156913757,0.02923400402069092,0.014040780067443848,-0.01519322395324707,0.27,0.08800000000000001,
wolf,19,12.222436660214475,12.555233607166691,12.56860397363964,0.3327969469522175,0.3461673134251645,0.01337036647294697,0.45,0.218,28.0
woods,17,6.788391057182761,7.267092291046591,7.284833515391631,0.47870123386383057,0.4964424582088695,0.017741224345038917,0.24,0.09933333333333333,
write,20,7.520492362976074,7.619819641113281,7.628713154792786,0.09932727813720703,0.10822079181671143,0.008893513679504394,0.51,0.24466666666666667,28.0
yard,20,9.618741416931153,9.920392918586732,9.927551555633546,0.30165150165557864,0.3088101387023926,0.007158637046813965,0.48,0.23066666666666666,28.0
yellow,20,7.888257515430451,7.941152191162109,7.956918740272522,0.05289467573165894,0.06866122484207153,0.015766549110412597,0.77,0.4313333333333333,24.0
yesterday,20,8.169003224372863,8.158615279197694,8.173865365982056,-0.010387945175170898,0.004862141609191894,0.015250086784362793,0.3,0.09466666666666666,
yogurt,17,9.992136141833138,10.036769894992604,10.010305264416862,0.04463375315946691,0.018169122583725873,-0.026464630575741038,0.81,0.48733333333333334,23.0
zipper,6,19.749597946802776,20.256985028584797,20.261816183725994,0.5073870817820231,0.5122182369232178,0.004831155141194661,0.65,0.3706666666666667,26.0
zoo,10,8.82852761745453,8.989126035571099,8.99377972483635,0.16059841811656952,0.16525210738182067,0.0046536892652511595,0.56,0.306,27.0
