delta2_fraction,delta2_per_param,delta2_rel_to_ref2,delta2_sum,delta_over_importance_fraction_ratio,grad2_fraction,grad2_per_param,grad2_sum,group,n_params,n_tensors,param_fraction,ref2_sum,route
0.049295226710543164,0.001002301327320272,0.5607118569491393,1389.4301919844538,0.5908735391266826,0.08342771074738266,1.859612632949837e-05,25.77869416300382,layer2_attention,1386240,14,0.040218845481460985,2477.975407091285,scale1p75_100M_stock_minus_step35_100M
0.04908427504000398,0.0007492225164017061,0.6332401878816124,1383.4843298867345,1.7581625511182342,0.02791793910567893,4.671652380984863e-06,8.626486420631409,layer3_ffn_output,1846560,6,0.05357406460082424,2184.7702599465847,scale1p75_100M_stock_minus_step35_100M
0.04879760430627632,0.0009921833579024685,0.5786218508599513,1375.404258058718,0.4403899864476602,0.11080543565464528,2.469865061583907e-05,34.23825742970075,layer4_attention,1386240,14,0.040218845481460985,2377.034769797552,scale1p75_100M_stock_minus_step35_100M
0.046488619404537225,0.0007096024212626476,0.6077619200265636,1310.3234470067546,1.8788896256053491,0.024742602636681925,4.140306993359153e-06,7.6453252816572785,layer2_ffn_output,1846560,6,0.05357406460082424,2155.981485232711,scale1p75_100M_stock_minus_step35_100M
0.04080514435368591,0.0008296756719945722,0.5117556371054225,1150.1296035457558,1.6549496305879416,0.02465642675734449,5.495944005966707e-06,7.618697418831289,layer0_attention,1386240,14,0.040218845481460985,2247.4195107084424,scale1p75_100M_stock_minus_step35_100M
0.03996939012829572,0.0006100928867046949,0.5491226199759415,1126.5731208734214,3.0961423501679537,0.012909416172718137,2.160199023721474e-06,3.9889371092431247,layer1_ffn_output,1846560,6,0.05357406460082424,2051.587532348931,scale1p75_100M_stock_minus_step35_100M
0.033595718709552004,0.0005128051477052515,0.48846523724601904,946.9254735466093,4.14159882911962,0.008111775209452976,1.3573850787412345e-06,2.506492991000414,layer0_ffn_output,1846560,6,0.05357406460082424,1938.5729041546583,scale1p75_100M_stock_minus_step35_100M
0.005348931552617743,0.0006134620557228724,0.2323126138168628,150.76443481445312,17.993022866036007,0.000297278094539328,3.737681557443769e-07,0.09185726195573807,other,245760,1,0.0071302108332784025,648.9722290039062,scale1p75_100M_stock_minus_step35_100M
0.0023119722739451715,0.0002625250290778887,0.04669914062569773,65.16501281782985,0.027342597771068598,0.08455569193909901,0.00010525667952122454,26.12723401747644,mlm_head,248224,5,0.00720169862418497,1395.4220986664295,scale1p75_100M_stock_minus_step35_100M
0.22273121821423914,0.001042130735773855,0.6014496741836304,8452.76408309117,4.120920224891434,0.05404890317188972,2.0590217269517766e-06,16.70080758817494,embeddings,8111040,4,0.23532480988425478,14053.983975574374,u256_100M_minus_step35_100M
0.0650064701818391,0.001779654979083807,0.9641803098664212,2467.0289182051365,0.6903076475738702,0.09417028829147184,2.0990658401931893e-05,29.098090303094068,layer5_attention,1386240,14,0.040218845481460985,2558.6800445519593,u256_100M_minus_step35_100M
0.06456394443015818,0.0017675401364358554,0.8273657065600534,2450.23483873284,0.5306823153987569,0.12166213675623348,2.711862095181131e-05,37.59291710823891,layer7_attention,1386240,14,0.040218845481460985,2961.489483193842,u256_100M_minus_step35_100M
0.05962704688309867,0.0016323847545750257,0.913195924263958,2262.8770421820836,0.7147151270115526,0.08342771074738266,1.859612632949837e-05,25.77869416300382,layer2_attention,1386240,14,0.040218845481460985,2477.975407091285,u256_100M_minus_step35_100M
0.057524960263213604,0.0015748368072848646,0.8469190383360921,2183.101775730571,0.5247971279943476,0.10961371012654089,2.4433013715675024e-05,33.87002093321735,layer6_attention,1386240,14,0.040218845481460985,2577.6983122490947,u256_100M_minus_step35_100M
0.05141289537146099,0.0014075093599297905,0.8208318195005825,1951.145775109073,0.4639925385222346,0.11080543565464528,2.469865061583907e-05,34.23825742970075,layer4_attention,1386240,14,0.040218845481460985,2377.034769797552,u256_100M_minus_step35_100M
0.0482656458157668,0.0009919558739760386,0.7991247718130109,1831.706038649194,0.916884416230481,0.052640927211084876,8.808677173914017e-06,16.26575092226267,layer7_ffn_output,1846560,6,0.05357406460082424,2292.140230484307,u256_100M_minus_step35_100M
0.04702163392137894,0.0012872916295679202,0.7406925378060039,1784.4951485722338,1.292020544551395,0.036393874787575775,8.112233778282561e-06,11.245502952806419,layer1_attention,1386240,14,0.040218845481460985,2409.2252284032247,u256_100M_minus_step35_100M
0.046396877404599746,0.0009535489331545306,0.7848354717618495,1760.78531800583,2.401402759313825,0.019320739607152426,3.2330387585730487e-06,5.970000050030649,layer6_ffn_output,1846560,6,0.05357406460082424,2243.508838932961,u256_100M_minus_step35_100M
0.04611972591072824,0.0009478529138082554,0.7834788704476072,1750.2672765217721,2.0236967925436486,0.022789839901242764,3.8135411583890075e-06,7.041932561434805,layer5_ffn_output,1846560,6,0.05357406460082424,2233.968703612685,u256_100M_minus_step35_100M
0.044489780342005396,0.001217978131753943,0.7408073482862996,1688.410005362586,0.5358195725606726,0.08303127138374117,1.8507759569554712e-05,25.656196625699522,layer3_attention,1386240,14,0.040218845481460985,2279.148565775385,u256_100M_minus_step35_100M
0.04383813099535719,0.0009009615599253068,0.7510424380427883,1663.6795780956745,1.5166787221810418,0.02890403244552431,4.836660452731281e-06,8.931183725595474,layer4_ffn_output,1846560,6,0.05357406460082424,2215.1605472937226,u256_100M_minus_step35_100M
0.04252087150278909,0.000873889234068708,0.7386080512197042,1613.6889040619135,1.5230662744063261,0.02791793910567893,4.671652380984863e-06,8.626486420631409,layer3_ffn_output,1846560,6,0.05357406460082424,2184.7702599465847,u256_100M_minus_step35_100M
0.042101919126184995,0.0011526066527271814,0.7109440131953224,1597.789446276528,1.7075434141584995,0.02465642675734449,5.495944005966707e-06,7.618697418831289,layer0_attention,1386240,14,0.040218845481460985,2247.4195107084424,u256_100M_minus_step35_100M
0.04097727251277092,0.0008421651773544018,0.72129957541249,1555.108529895544,1.6561423676594325,0.024742602636681925,4.140306993359153e-06,7.6453252816572785,layer2_ffn_output,1846560,6,0.05357406460082424,2155.981485232711,u256_100M_minus_step35_100M
0.03604499103177749,0.0007407968955365209,0.6667645878388304,1367.925915421918,2.792147262860149,0.012909416172718137,2.160199023721474e-06,3.9889371092431247,layer1_ffn_output,1846560,6,0.05357406460082424,2051.587532348931,u256_100M_minus_step35_100M
0.031816223643364554,0.0006538872400306946,0.6228509742209573,1207.4420219510794,3.9222269875387865,0.008111775209452976,1.3573850787412345e-06,2.506492991000414,layer0_ffn_output,1846560,6,0.05357406460082424,1938.5729041546583,u256_100M_minus_step35_100M
0.0065399913566001645,0.0010099122300744057,0.38244476199549676,248.19602966308594,21.999573721483756,0.000297278094539328,3.737681557443769e-07,0.09185726195573807,other,245760,1,0.0071302108332784025,648.9722290039062,u256_100M_minus_step35_100M
0.003000401092666753,0.0004587258359179476,0.08160022834934053,113.86676189489663,0.035484318368866084,0.08455569193909901,0.00010525667952122454,26.12723401747644,mlm_head,248224,5,0.00720169862418497,1395.4220986664295,u256_100M_minus_step35_100M
0.2523877549450785,1.0131060727769368e-06,0.0005853973370099853,8.217343880536646,4.66961844058924,0.05404890317188972,2.0590217269517766e-06,16.70080758817494,embeddings,8111040,4,0.23532480988425478,14037.207484591752,reference_100M_minus_step35_80M_normal_late_movement
0.05618762310692839,9.90696019868159e-07,0.0007985258031689688,1.8293796424477478,1.0673752550296391,0.052640927211084876,8.808677173914017e-06,16.26575092226267,layer7_ffn_output,1846560,6,0.05357406460082424,2290.946185067296,reference_100M_minus_step35_80M_normal_late_movement
0.054105584571870334,9.539856702246304e-07,0.0009083616675887039,1.7615917792099935,6.670005414945293,0.008111775209452976,1.3573850787412345e-06,2.506492991000414,layer0_ffn_output,1846560,6,0.05357406460082424,1939.3066022768617,reference_100M_minus_step35_80M_normal_late_movement
0.0539650791349742,9.515082887408483e-07,0.0007937673298001205,1.7570171456573007,1.8670432659070206,0.02890403244552431,4.836660452731281e-06,8.931183725595474,layer4_ffn_output,1846560,6,0.05357406460082424,2213.516580607742,reference_100M_minus_step35_80M_normal_late_movement
0.05371498819590076,9.470987037780952e-07,0.0008525798973323816,1.7488745824484795,4.160915371945192,0.012909416172718137,2.160199023721474e-06,3.9889371092431247,layer1_ffn_output,1846560,6,0.05357406460082424,2051.2735380232334,reference_100M_minus_step35_80M_normal_late_movement
0.05365346086701458,9.460138584603878e-07,0.0007823716276880402,1.7468713504786137,2.3542710742820434,0.022789839901242764,3.8135411583890075e-06,7.041932561434805,layer5_ffn_output,1846560,6,0.05357406460082424,2232.789749342948,reference_100M_minus_step35_80M_normal_late_movement
0.053636020618208595,9.457063532818057e-07,0.0008105133659290364,1.7463035237160511,2.1677598515319882,0.024742602636681925,4.140306993359153e-06,7.6453252816572785,layer2_ffn_output,1846560,6,0.05357406460082424,2154.5647451654077,reference_100M_minus_step35_80M_normal_late_movement
0.053298557891043055,9.397562354058365e-07,0.0007947283851879366,1.7353162740510015,1.9091150564262576,0.02791793910567893,4.671652380984863e-06,8.626486420631409,layer3_ffn_output,1846560,6,0.05357406460082424,2183.5337788276374,reference_100M_minus_step35_80M_normal_late_movement
0.052749586606793505,9.300768142761523e-07,0.0007656110165200464,1.7174426421697717,2.730205348208612,0.019320739607152426,3.2330387585730487e-06,5.970000050030649,layer6_ffn_output,1846560,6,0.05357406460082424,2243.2313604578376,reference_100M_minus_step35_80M_normal_late_movement
0.04103479637721585,9.637780648114237e-07,0.0005543278124573372,1.336027704564188,1.1275193041886378,0.036393874787575775,8.112233778282561e-06,11.245502952806419,layer1_attention,1386240,14,0.040218845481460985,2410.1762071824837,reference_100M_minus_step35_80M_normal_late_movement
0.03931482023226833,9.233812448720481e-07,0.0005708921703241227,1.280028016891428,1.5945059930696364,0.02465642675734449,5.495944005966707e-06,7.618697418831289,layer0_attention,1386240,14,0.040218845481460985,2242.15374361273,reference_100M_minus_step35_80M_normal_late_movement
0.03812589352736921,8.954571029239106e-07,0.0005010790378106618,1.2413184543572418,0.45699316433137677,0.08342771074738266,1.859612632949837e-05,25.77869416300382,layer2_attention,1386240,14,0.040218845481460985,2477.2907279874826,reference_100M_minus_step35_80M_normal_late_movement
0.037772609005115886,8.871595627081586e-07,0.0004156913751567358,1.2298160722085578,0.31047135955534305,0.12166213675623348,2.711862095181131e-05,37.59291710823891,layer7_attention,1386240,14,0.040218845481460985,2958.4834945032417,reference_100M_minus_step35_80M_normal_late_movement
0.03765477664652046,8.843920518986663e-07,0.0005374254083093938,1.2259796380240071,0.4535011450383965,0.08303127138374117,1.8507759569554712e-05,25.656196625699522,layer3_attention,1386240,14,0.040218845481460985,2281.208925124387,reference_100M_minus_step35_80M_normal_late_movement
0.03721994200563053,8.741791563634379e-07,0.0004712302734461739,1.2118221137172522,0.33955553518499526,0.10961371012654089,2.4433013715675024e-05,33.87002093321735,layer6_attention,1386240,14,0.040218845481460985,2571.613459498315,reference_100M_minus_step35_80M_normal_late_movement
0.03570489978418798,8.385955885331796e-07,0.0004896229784710537,1.1624947486482349,0.32223057987400394,0.11080543565464528,2.469865061583907e-05,34.23825742970075,layer4_attention,1386240,14,0.040218845481460985,2374.2650973578866,reference_100M_minus_step35_80M_normal_late_movement
0.03559802880416712,8.360855259667134e-07,0.00045308795086703,1.1590151995160969,0.37801762583529136,0.09417028829147184,2.0990658401931893e-05,29.098090303094068,layer5_attention,1386240,14,0.040218845481460985,2558.035801433702,reference_100M_minus_step35_80M_normal_late_movement
0.00731474971535664,9.690617541006457e-07,0.00036724417810654315,0.23815661668777466,24.605747445642837,0.000297278094539328,3.737681557443769e-07,0.09185726195573807,other,245760,1,0.0071302108332784025,648.4966430664062,reference_100M_minus_step35_80M_normal_late_movement
0.006560827964355996,8.605538690095243e-07,0.00015415247966863902,0.21361012358102016,0.07759179558345301,0.08455569193909901,0.00010525667952122454,26.12723401747644,mlm_head,248224,5,0.00720169862418497,1385.7066979408264,reference_100M_minus_step35_80M_normal_late_movement
