i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
1804,edit:frontier_consolidation_fwcompact_medium_031842:0:17-22,row:2560,compact_edit,content,-hour,15500,7.43384313583374,0,197,8.722658157348633,0,14,8.728397369384766,0,586,0p2_0p4,0.38461538461538464,0.4666666666666667,frontier_consolidation_fwcompact_medium_047788,297,12099,752560,0p4_0p6,frontier_consolidation_fwcompact_medium_031842,13,2560,22,22,17,False,False
1805,edit:frontier_consolidation_fwcompact_medium_056487:0:54-56,row:1143,compact_edit,content,'s,249,3.2888827323913574,0,5,3.775240898132324,0,5,4.004715919494629,0,7,0p2_0p4,0.25,0.6875,frontier_consolidation_fwcompact_medium_045459,520,9060,751143,0p6_0p8,frontier_consolidation_fwcompact_medium_056487,16,1143,30,56,54,False,False
1806,edit:frontier_consolidation_fwcompact_medium_031061:0:0-3,row:2418,compact_edit,function,The,308,4.248343467712402,0,5,5.3754072189331055,0,12,5.394268989562988,0,17,0p2_0p4,0.21428571428571427,0.9,frontier_consolidation_fwcompact_medium_030552,263,14050,752418,ge0p8,frontier_consolidation_fwcompact_medium_031061,14,2418,17,3,0,True,False
1807,edit:frontier_consolidation_fwcompact_medium_032529:0:0-1,row:1650,compact_edit,content,Z,1246,9.986836433410645,0,2063,6.589377403259277,0,12,10.197978973388672,0,2678,0p4_0p6,0.5,0.7142857142857143,frontier_consolidation_fwcompact_medium_055505,2293,12230,751650,0p6_0p8,frontier_consolidation_fwcompact_medium_032529,8,1650,11,1,0,False,False
1808,edit:frontier_consolidation_fwcompact_medium_006437:0:51-53,row:83,compact_edit,content,'s,249,7.506180286407471,0,119,7.508686065673828,0,18,7.220486164093018,0,108,0p4_0p6,0.4166666666666667,0.75,frontier_consolidation_fwcompact_medium_052018,861,4042,750083,0p6_0p8,frontier_consolidation_fwcompact_medium_006437,12,83,17,53,51,False,False
1809,edit:frontier_consolidation_fwcompact_medium_056868:0:5-7,row:2551,compact_edit,content,pe,727,6.618946075439453,0,103,5.774486541748047,0,63,6.508135795593262,0,133,0p4_0p6,0.5,0.36363636363636365,frontier_consolidation_fwcompact_medium_057405,1163,6674,752551,lt0p4,frontier_consolidation_fwcompact_medium_056868,12,2551,22,7,5,False,False
1810,edit:frontier_consolidation_fwcompact_medium_031509:0:37-39,row:411,compact_edit,content,-B,4868,6.860715389251709,0,138,18.020586013793945,0,4223,8.933307647705078,0,805,lt0p2,0.14285714285714285,0.6190476190476191,frontier_consolidation_fwcompact_medium_040951,1542,1650,750411,0p6_0p8,frontier_consolidation_fwcompact_medium_031509,21,411,31,39,37,False,False
1811,edit:frontier_consolidation_fwcompact_medium_008510:0:1-5,row:2826,compact_edit,content,rier,6925,10.143047332763672,0,1103,10.511361122131348,0,1561,9.310840606689453,0,955,0p2_0p4,0.21428571428571427,0.5,frontier_consolidation_fwcompact_medium_006558,509,8931,752826,0p4_0p6,frontier_consolidation_fwcompact_medium_008510,14,2826,25,5,1,False,False
1812,edit:frontier_consolidation_fwcompact_medium_010549:0:84-90,row:745,compact_edit,content,utions,4739,4.743335723876953,0,17,5.280697822570801,0,23,5.385411739349365,0,34,0p2_0p4,0.38461538461538464,0.35714285714285715,frontier_consolidation_fwcompact_medium_035367,2309,7145,750745,lt0p4,frontier_consolidation_fwcompact_medium_010549,13,745,22,90,84,False,False
1813,edit:frontier_consolidation_fwcompact_medium_058358:0:0-3,row:1051,compact_edit,pronoun,You,466,5.927554130554199,0,53,6.243889808654785,0,44,6.163537979125977,0,49,0p2_0p4,0.375,0.4666666666666667,frontier_consolidation_fwcompact_medium_009773,1047,13682,751051,0p4_0p6,frontier_consolidation_fwcompact_medium_058358,16,1051,26,3,0,False,False
1814,edit:frontier_consolidation_fwcompact_medium_006663:0:0-9,row:2348,compact_edit,content,Hungarian,9120,8.994588851928711,0,814,10.083780288696289,0,1468,8.541196823120117,0,608,ge0p6,0.75,0.4,frontier_consolidation_fwcompact_medium_048934,1177,9209,752348,0p4_0p6,frontier_consolidation_fwcompact_medium_006663,16,2348,27,9,0,False,False
1815,edit:frontier_consolidation_fwcompact_medium_041202:0:4-9,row:2019,compact_edit,content,itted,2711,13.741969108581543,0,13049,11.932167053222656,0,3079,13.586584091186523,0,11494,ge0p6,0.6,0.5454545454545454,frontier_consolidation_fwcompact_medium_021469,2881,6441,752019,0p4_0p6,frontier_consolidation_fwcompact_medium_041202,10,2019,16,9,4,False,False
1816,edit:frontier_consolidation_fwcompact_medium_038656:0:96-98,row:2356,compact_edit,content,'s,249,5.914096355438232,0,22,4.519336700439453,0,16,5.317113399505615,0,29,0p2_0p4,0.3888888888888889,0.5789473684210527,frontier_consolidation_fwcompact_medium_032287,1303,11810,752356,0p4_0p6,frontier_consolidation_fwcompact_medium_038656,18,2356,28,98,96,False,False
1817,edit:frontier_consolidation_fwcompact_medium_038141:0:49-52,row:404,compact_edit,content,iox,10337,6.706565856933594,0,155,7.544864177703857,0,145,7.716226577758789,0,372,0p2_0p4,0.25,0.4117647058823529,frontier_consolidation_fwcompact_medium_022088,954,16381,750404,0p4_0p6,frontier_consolidation_fwcompact_medium_038141,16,404,23,52,49,False,False
1818,edit:frontier_consolidation_fwcompact_medium_019278:0:69-72,row:556,compact_edit,content,ing,212,5.346252918243408,0,20,5.352522850036621,0,24,3.9642653465270996,0,7,lt0p2,0.16666666666666666,0.6666666666666666,frontier_consolidation_fwcompact_medium_053381,2548,787,750556,0p6_0p8,frontier_consolidation_fwcompact_medium_019278,16,556,30,72,69,False,False
1819,edit:frontier_consolidation_fwcompact_medium_056036:0:109-113,row:2673,compact_edit,content,ches,1874,6.988863945007324,0,211,8.77906608581543,0,469,7.217425346374512,0,242,0p2_0p4,0.2,0.7058823529411765,frontier_consolidation_fwcompact_medium_019960,1798,16392,752673,0p6_0p8,frontier_consolidation_fwcompact_medium_056036,20,2673,29,113,109,False,False
1820,edit:frontier_consolidation_fwcompact_medium_029580:0:61-63,row:1488,compact_edit,content,'s,249,6.744365215301514,0,28,5.659329891204834,0,16,6.94723653793335,0,31,0p2_0p4,0.23809523809523808,0.6666666666666666,frontier_consolidation_fwcompact_medium_050506,190,16666,751488,0p6_0p8,frontier_consolidation_fwcompact_medium_029580,21,1488,34,63,61,False,False
1821,edit:frontier_consolidation_fwcompact_medium_009251:0:34-36,row:100,compact_edit,content,ic,243,13.816604614257812,0,2995,10.989294052124023,0,1855,7.717742919921875,0,335,0p2_0p4,0.23076923076923078,0.5454545454545454,frontier_consolidation_fwcompact_medium_038140,1533,3490,750100,0p4_0p6,frontier_consolidation_fwcompact_medium_009251,13,100,19,36,34,False,False
1822,edit:frontier_consolidation_fwcompact_medium_000448:0:99-100,row:1048,compact_edit,content,b,70,5.681700706481934,0,46,7.249332427978516,0,116,6.178829193115234,0,77,0p4_0p6,0.4,0.4,frontier_consolidation_fwcompact_medium_021303,2243,6962,751048,0p4_0p6,frontier_consolidation_fwcompact_medium_000448,15,1048,32,100,99,False,False
1823,edit:frontier_consolidation_fwcompact_medium_050259:0:0-3,row:14,compact_edit,content,Pri,3930,11.339042663574219,0,4508,9.250297546386719,0,947,12.036898612976074,0,5975,0p2_0p4,0.23529411764705882,0.5882352941176471,frontier_consolidation_fwcompact_medium_044475,2378,842,750014,0p4_0p6,frontier_consolidation_fwcompact_medium_050259,17,14,28,3,0,False,False
1824,edit:frontier_consolidation_fwcompact_medium_052129:0:0-2,row:223,compact_edit,pronoun,It,421,7.164239883422852,0,214,6.380339622497559,0,58,11.250775337219238,0,1162,0p4_0p6,0.5,0.5,frontier_consolidation_fwcompact_medium_000821,1613,6065,750223,0p4_0p6,frontier_consolidation_fwcompact_medium_052129,8,223,10,2,0,False,False
1825,edit:frontier_consolidation_fwcompact_medium_033713:0:3-4,row:1650,compact_edit,content,v,90,5.093774318695068,0,18,4.260591506958008,0,2,4.800783157348633,0,11,0p4_0p6,0.5,0.4666666666666667,frontier_consolidation_fwcompact_medium_004955,2625,16528,751650,0p4_0p6,frontier_consolidation_fwcompact_medium_033713,12,1650,21,4,3,False,False
1826,edit:frontier_consolidation_fwcompact_medium_015579:0:121-122,row:1848,compact_edit,content,o,83,8.550799369812012,0,594,9.897330284118652,0,448,7.245833396911621,0,241,0p4_0p6,0.42105263157894735,0.47619047619047616,frontier_consolidation_fwcompact_medium_009129,2360,12129,751848,0p4_0p6,frontier_consolidation_fwcompact_medium_015579,19,1848,32,122,121,False,False
1827,edit:frontier_consolidation_fwcompact_medium_034121:0:0-3,row:2589,compact_edit,function,The,308,4.865442276000977,0,14,6.217864513397217,0,45,10.081897735595703,0,1244,0p4_0p6,0.4666666666666667,0.35714285714285715,frontier_consolidation_fwcompact_medium_027993,1558,9230,752589,lt0p4,frontier_consolidation_fwcompact_medium_034121,15,2589,24,3,0,False,False
1828,edit:frontier_consolidation_fwcompact_medium_034148:0:31-32,row:1673,compact_edit,content,s,87,6.224397659301758,0,9,5.074003219604492,0,19,5.799131393432617,0,12,0p4_0p6,0.42857142857142855,0.5625,frontier_consolidation_fwcompact_medium_020820,2633,8390,751673,0p4_0p6,frontier_consolidation_fwcompact_medium_034148,14,1673,22,32,31,False,False
1829,edit:frontier_consolidation_fwcompact_medium_028691:0:0-2,row:583,compact_edit,function,In,565,9.318618774414062,0,435,9.033675193786621,0,498,9.233464241027832,0,526,lt0p2,0.16666666666666666,0.5882352941176471,frontier_consolidation_fwcompact_medium_010720,2268,14284,750583,0p4_0p6,frontier_consolidation_fwcompact_medium_028691,18,583,27,2,0,False,False
1830,edit:frontier_consolidation_fwcompact_medium_008299:0:86-88,row:238,compact_edit,content,ps,666,7.956535816192627,0,346,6.302196502685547,0,55,8.22474479675293,0,497,0p4_0p6,0.5714285714285714,0.42105263157894735,frontier_consolidation_fwcompact_medium_047089,1630,16239,750238,0p4_0p6,frontier_consolidation_fwcompact_medium_008299,14,238,24,88,86,False,False
1831,edit:frontier_consolidation_fwcompact_medium_048794:0:0-1,row:2477,compact_edit,function,A,263,7.576850414276123,0,32,9.656270980834961,0,1497,5.595640659332275,0,18,0p2_0p4,0.23076923076923078,0.5555555555555556,frontier_consolidation_fwcompact_medium_059599,257,15227,752477,0p4_0p6,frontier_consolidation_fwcompact_medium_048794,13,2477,19,1,0,False,False
1832,edit:frontier_consolidation_fwcompact_medium_055395:0:43-46,row:2267,compact_edit,content,ord,630,10.14173698425293,0,1692,11.854516983032227,0,441,9.296621322631836,0,1163,0p4_0p6,0.5555555555555556,0.625,frontier_consolidation_fwcompact_medium_007498,2864,6213,752267,0p6_0p8,frontier_consolidation_fwcompact_medium_055395,9,2267,14,46,43,False,False
1833,edit:frontier_consolidation_fwcompact_medium_018614:0:0-6,row:518,compact_edit,connective,Though,6867,8.884730339050293,0,223,9.61042308807373,0,293,8.591353416442871,0,250,0p2_0p4,0.3333333333333333,0.5,frontier_consolidation_fwcompact_medium_054981,1195,6494,750518,0p4_0p6,frontier_consolidation_fwcompact_medium_018614,18,518,34,6,0,False,False
1834,edit:frontier_consolidation_fwcompact_medium_004837:0:25-27,row:2311,compact_edit,content,ly,278,7.637113571166992,0,240,9.43645191192627,0,1146,8.494365692138672,0,598,ge0p6,0.6666666666666666,0.36363636363636365,frontier_consolidation_fwcompact_medium_035147,2809,4144,752311,lt0p4,frontier_consolidation_fwcompact_medium_004837,9,2311,16,27,25,False,False
1835,edit:frontier_consolidation_fwcompact_medium_036574:0:0-5,row:2868,compact_edit,content,Check,8998,12.792588233947754,0,6307,8.283090591430664,0,522,12.889243125915527,0,4860,ge0p6,0.6428571428571429,0.75,frontier_consolidation_fwcompact_medium_019816,487,8901,752868,0p6_0p8,frontier_consolidation_fwcompact_medium_036574,14,2868,24,5,0,False,False
1836,edit:frontier_consolidation_fwcompact_medium_004643:0:0-2,row:1046,compact_edit,content,Pl,2076,9.706953048706055,0,1686,13.984000205993652,0,10342,11.098780632019043,0,4191,0p4_0p6,0.4444444444444444,0.5909090909090909,frontier_consolidation_fwcompact_medium_019031,2820,3547,751046,0p4_0p6,frontier_consolidation_fwcompact_medium_004643,17,1046,30,2,0,False,False
1837,edit:frontier_consolidation_fwcompact_medium_041231:0:24-28,row:640,compact_edit,content,less,1251,8.958246231079102,0,831,10.576400756835938,0,1731,10.11980152130127,0,2567,0p2_0p4,0.36363636363636365,0.46153846153846156,frontier_consolidation_fwcompact_medium_018728,1915,1223,750640,0p4_0p6,frontier_consolidation_fwcompact_medium_041231,11,640,19,28,24,False,False
1838,edit:frontier_consolidation_fwcompact_medium_057248:0:0-4,row:2823,compact_edit,connective,When,1197,10.793004035949707,0,1920,7.672874927520752,0,78,9.143892288208008,0,535,0p2_0p4,0.3333333333333333,0.6666666666666666,frontier_consolidation_fwcompact_medium_049878,449,15619,752823,0p6_0p8,frontier_consolidation_fwcompact_medium_057248,9,2823,14,4,0,False,False
1839,edit:frontier_consolidation_fwcompact_medium_016480:0:0-4,row:1409,compact_edit,content,Ther,16277,17.48410987854004,0,13723,15.25950813293457,0,11918,17.138181686401367,0,14061,0p4_0p6,0.42857142857142855,0.8,frontier_consolidation_fwcompact_medium_060128,397,2515,751409,ge0p8,frontier_consolidation_fwcompact_medium_016480,7,1409,13,4,0,False,False
1840,edit:frontier_consolidation_fwcompact_medium_019644:0:0-2,row:1775,compact_edit,pronoun,He,423,11.52254867553711,0,5329,6.8003129959106445,0,132,9.048301696777344,0,1030,lt0p2,0.17647058823529413,0.8181818181818182,frontier_consolidation_fwcompact_medium_044790,647,15242,751775,ge0p8,frontier_consolidation_fwcompact_medium_019644,17,1775,23,2,0,False,False
1841,edit:frontier_consolidation_fwcompact_medium_002160:0:68-69,row:2359,compact_edit,content,s,87,9.001489639282227,0,95,11.046672821044922,0,58,9.192744255065918,0,141,0p4_0p6,0.4166666666666667,0.4117647058823529,frontier_consolidation_fwcompact_medium_009898,177,10640,752359,0p4_0p6,frontier_consolidation_fwcompact_medium_002160,12,2359,22,69,68,False,False
1842,edit:frontier_consolidation_fwcompact_medium_045738:0:41-48,row:2642,compact_edit,content,cluding,13781,7.430535316467285,0,296,7.097626209259033,0,59,6.754603385925293,0,194,lt0p2,0.09375,0.7391304347826086,frontier_consolidation_fwcompact_medium_001135,2110,8383,752642,0p6_0p8,frontier_consolidation_fwcompact_medium_045738,32,2642,46,48,41,False,False
1843,edit:frontier_consolidation_fwcompact_medium_056383:0:122-126,row:1924,compact_edit,content,ates,785,5.7081403732299805,0,42,7.987173557281494,0,62,5.575743675231934,0,38,lt0p2,0.15,0.6470588235294118,frontier_consolidation_fwcompact_medium_033190,1264,10561,751924,0p6_0p8,frontier_consolidation_fwcompact_medium_056383,20,1924,25,126,122,False,False
1844,edit:frontier_consolidation_fwcompact_medium_060593:0:17-19,row:772,compact_edit,content,am,286,6.224094867706299,0,58,9.7479887008667,0,662,6.158745288848877,0,52,0p4_0p6,0.5,0.4117647058823529,frontier_consolidation_fwcompact_medium_046652,148,1192,750772,0p4_0p6,frontier_consolidation_fwcompact_medium_060593,16,772,22,19,17,False,False
1845,edit:frontier_consolidation_fwcompact_medium_018078:0:132-136,row:1441,compact_edit,content,ling,1058,4.647111892700195,0,15,5.25129508972168,0,35,4.625166416168213,0,11,0p2_0p4,0.2962962962962963,0.4666666666666667,frontier_consolidation_fwcompact_medium_013176,1964,12254,751441,0p4_0p6,frontier_consolidation_fwcompact_medium_018078,27,1441,46,136,132,False,False
1846,edit:frontier_consolidation_fwcompact_medium_039604:0:41-43,row:1860,compact_edit,content,ms,1032,6.852770805358887,0,162,6.140038013458252,0,62,6.998371124267578,0,168,0p2_0p4,0.391304347826087,0.41379310344827586,frontier_consolidation_fwcompact_medium_031532,2489,14454,751860,0p4_0p6,frontier_consolidation_fwcompact_medium_039604,23,1860,45,43,41,False,False
1847,edit:frontier_consolidation_fwcompact_medium_009916:0:22-25,row:1228,compact_edit,content,-to,6595,13.517329216003418,0,6895,14.013643264770508,0,5068,12.587127685546875,0,6282,0p2_0p4,0.375,0.4166666666666667,frontier_consolidation_fwcompact_medium_054340,2351,14576,751228,0p4_0p6,frontier_consolidation_fwcompact_medium_009916,8,1228,19,25,22,False,False
1848,edit:frontier_consolidation_fwcompact_medium_050180:0:0-3,row:1194,compact_edit,function,The,308,2.7349491119384766,0,4,7.5002665519714355,0,107,3.7829227447509766,0,5,0p2_0p4,0.21428571428571427,0.8181818181818182,frontier_consolidation_fwcompact_medium_029064,2772,13756,751194,ge0p8,frontier_consolidation_fwcompact_medium_050180,14,1194,17,3,0,False,False
1849,edit:frontier_consolidation_fwcompact_medium_017085:0:35-39,row:2389,compact_edit,content,ette,6299,12.316474914550781,0,3793,9.44188117980957,0,196,12.837141990661621,0,4463,0p4_0p6,0.4,0.4,frontier_consolidation_fwcompact_medium_000044,205,1050,752389,0p4_0p6,frontier_consolidation_fwcompact_medium_017085,15,2389,28,39,35,False,False
1850,edit:frontier_consolidation_fwcompact_medium_029030:0:38-44,row:2542,compact_edit,content,ulates,14821,5.545741081237793,0,40,4.306529998779297,0,5,5.968163967132568,0,64,lt0p2,0.13043478260869565,0.5882352941176471,frontier_consolidation_fwcompact_medium_044059,2614,9039,752542,0p4_0p6,frontier_consolidation_fwcompact_medium_029030,23,2542,28,44,38,False,False
1851,edit:frontier_consolidation_fwcompact_medium_009871:0:84-87,row:2189,compact_edit,content,ing,212,4.907391548156738,0,14,3.9095654487609863,0,5,4.095168113708496,0,8,0p2_0p4,0.3076923076923077,0.5806451612903226,frontier_consolidation_fwcompact_medium_016545,2154,5165,752189,0p4_0p6,frontier_consolidation_fwcompact_medium_009871,26,2189,36,87,84,False,False
1852,edit:frontier_consolidation_fwcompact_medium_039881:0:34-35,row:1870,compact_edit,content,s,87,5.767916202545166,0,37,5.268425941467285,0,19,4.250725746154785,0,2,0p4_0p6,0.5,0.3333333333333333,frontier_consolidation_fwcompact_medium_021058,566,15636,751870,lt0p4,frontier_consolidation_fwcompact_medium_039881,6,1870,11,35,34,False,False
1853,edit:frontier_consolidation_fwcompact_medium_025901:0:0-3,row:1402,compact_edit,function,The,308,4.4774980545043945,0,6,4.720027923583984,0,20,5.197003364562988,0,21,0p2_0p4,0.2857142857142857,0.5263157894736842,frontier_consolidation_fwcompact_medium_043848,1140,1946,751402,0p4_0p6,frontier_consolidation_fwcompact_medium_025901,21,1402,31,3,0,False,False
1854,edit:frontier_consolidation_fwcompact_medium_033364:0:9-11,row:81,compact_edit,content,rs,2123,9.337655067443848,0,1079,8.797103881835938,0,627,7.889853477478027,0,230,0p4_0p6,0.4117647058823529,0.47368421052631576,frontier_consolidation_fwcompact_medium_023927,2963,3469,750081,0p4_0p6,frontier_consolidation_fwcompact_medium_033364,17,81,28,11,9,False,False
1855,edit:frontier_consolidation_fwcompact_medium_056215:0:76-78,row:537,compact_edit,content,'s,249,1.1010862588882446,1,1,2.3842270374298096,0,3,1.626435399055481,0,2,0p2_0p4,0.25,0.5,frontier_consolidation_fwcompact_medium_038126,2094,7007,750537,0p4_0p6,frontier_consolidation_fwcompact_medium_056215,16,537,27,78,76,False,False
1856,edit:frontier_consolidation_fwcompact_medium_015252:0:33-36,row:2881,compact_edit,content,ers,394,8.18744945526123,0,373,11.823446273803711,0,150,9.066046714782715,0,1032,0p2_0p4,0.23076923076923078,0.4,frontier_consolidation_fwcompact_medium_056461,584,985,752881,0p4_0p6,frontier_consolidation_fwcompact_medium_015252,13,2881,20,36,33,False,False
1857,edit:frontier_consolidation_fwcompact_medium_025131:0:0-3,row:1264,compact_edit,content,Met,4740,9.199178695678711,0,1399,16.116065979003906,0,4961,10.662007331848145,0,3386,0p2_0p4,0.375,0.4444444444444444,frontier_consolidation_fwcompact_medium_002210,2373,3507,751264,0p4_0p6,frontier_consolidation_fwcompact_medium_025131,8,1264,15,3,0,False,False
1858,edit:frontier_consolidation_fwcompact_medium_024783:0:28-31,row:2542,compact_edit,content,ify,3716,9.898983001708984,0,668,10.588414192199707,0,1136,9.49317455291748,0,520,0p2_0p4,0.2,0.6842105263157895,frontier_consolidation_fwcompact_medium_050527,1397,6489,752542,0p6_0p8,frontier_consolidation_fwcompact_medium_024783,20,2542,31,31,28,False,False
1859,edit:frontier_consolidation_fwcompact_medium_054301:0:78-85,row:1616,compact_edit,content,ability,4354,8.75943374633789,0,917,8.81028938293457,0,588,8.61920166015625,0,832,0p2_0p4,0.3125,0.35,frontier_consolidation_fwcompact_medium_004255,2978,10130,751616,lt0p4,frontier_consolidation_fwcompact_medium_054301,16,1616,31,85,78,False,False
1860,edit:frontier_consolidation_fwcompact_medium_018089:0:0-11,row:2474,compact_edit,content,Researchers,11302,7.809045791625977,0,332,6.086137771606445,0,74,8.832826614379883,0,667,0p2_0p4,0.3684210526315789,0.4782608695652174,frontier_consolidation_fwcompact_medium_014419,1625,12254,752474,0p4_0p6,frontier_consolidation_fwcompact_medium_018089,19,2474,38,11,0,False,False
1861,edit:frontier_consolidation_fwcompact_medium_049892:0:25-28,row:608,compact_edit,content,ine,504,10.841601371765137,0,1567,11.520014762878418,0,1050,10.790311813354492,0,1471,lt0p2,0.16666666666666666,0.6470588235294118,frontier_consolidation_fwcompact_medium_057949,1157,11166,750608,0p6_0p8,frontier_consolidation_fwcompact_medium_049892,18,608,26,28,25,False,False
1862,edit:frontier_consolidation_fwcompact_medium_036219:0:94-99,row:198,compact_edit,content,ading,4879,4.69137716293335,0,9,6.2447943687438965,0,78,5.572123050689697,0,36,0p4_0p6,0.4375,0.45,frontier_consolidation_fwcompact_medium_012941,199,10002,750198,0p4_0p6,frontier_consolidation_fwcompact_medium_036219,16,198,32,99,94,False,False
1863,edit:frontier_consolidation_fwcompact_medium_015102:0:99-102,row:1391,compact_edit,content,ows,1419,8.53297233581543,0,813,9.707959175109863,0,1257,8.539356231689453,0,821,0p2_0p4,0.29411764705882354,0.6,frontier_consolidation_fwcompact_medium_053381,2548,12566,751391,0p6_0p8,frontier_consolidation_fwcompact_medium_015102,17,1391,31,102,99,False,False
1864,edit:frontier_consolidation_fwcompact_medium_012833:0:87-90,row:2105,compact_edit,content,ing,212,5.669152736663818,0,29,4.975875377655029,0,16,5.547638416290283,0,28,0p2_0p4,0.2222222222222222,0.65,frontier_consolidation_fwcompact_medium_026216,2604,9068,752105,0p6_0p8,frontier_consolidation_fwcompact_medium_012833,17,2105,28,90,87,False,False
1865,edit:frontier_consolidation_fwcompact_medium_026471:0:82-87,row:2365,compact_edit,content,-free,14181,7.683463096618652,0,212,9.27706527709961,0,916,7.40777587890625,0,166,0p2_0p4,0.25,0.5789473684210527,frontier_consolidation_fwcompact_medium_053324,1284,6826,752365,0p4_0p6,frontier_consolidation_fwcompact_medium_026471,20,2365,30,87,82,False,False
1866,edit:frontier_consolidation_fwcompact_medium_008551:0:1-4,row:2080,compact_edit,content,per,645,6.826608180999756,0,156,8.555789947509766,0,109,6.60545015335083,0,135,0p4_0p6,0.42857142857142855,0.375,frontier_consolidation_fwcompact_medium_017106,1805,16674,752080,lt0p4,frontier_consolidation_fwcompact_medium_008551,7,2080,13,4,1,False,False
1867,edit:frontier_consolidation_fwcompact_medium_058799:0:43-45,row:474,compact_edit,content,'s,249,11.229108810424805,0,172,8.751389503479004,0,98,10.498161315917969,0,116,0p2_0p4,0.23076923076923078,0.5384615384615384,frontier_consolidation_fwcompact_medium_011901,1817,8048,750474,0p4_0p6,frontier_consolidation_fwcompact_medium_058799,13,474,18,45,43,True,False
1868,edit:frontier_consolidation_fwcompact_medium_003724:0:68-72,row:2845,compact_edit,content,-des,15338,0.2504075765609741,1,1,0.19538763165473938,1,1,0.22374285757541656,1,1,0p2_0p4,0.23076923076923078,1.0,frontier_consolidation_fwcompact_medium_038625,1834,3192,752845,ge0p8,frontier_consolidation_fwcompact_medium_003724,13,2845,18,72,68,False,False
1869,edit:frontier_consolidation_fwcompact_medium_035745:0:107-109,row:1589,compact_edit,content,-d,2031,7.283268928527832,0,258,9.813158988952637,0,1011,7.198870658874512,0,254,lt0p2,0.17857142857142858,0.5555555555555556,frontier_consolidation_fwcompact_medium_023512,904,8,751589,0p4_0p6,frontier_consolidation_fwcompact_medium_035745,27,1589,39,109,107,False,False
1870,edit:frontier_consolidation_fwcompact_medium_044814:0:82-86,row:1149,compact_edit,content,vers,900,5.567746162414551,0,40,10.800346374511719,0,2597,6.761879920959473,0,125,0p2_0p4,0.3,0.4666666666666667,frontier_consolidation_fwcompact_medium_026657,2316,8344,751149,0p4_0p6,frontier_consolidation_fwcompact_medium_044814,10,1149,20,86,82,False,False
1871,edit:frontier_consolidation_fwcompact_medium_035872:0:0-3,row:346,compact_edit,content,Con,1838,9.498689651489258,0,1671,10.750687599182129,0,3124,9.53148078918457,0,1457,lt0p2,0.17647058823529413,0.9090909090909091,frontier_consolidation_fwcompact_medium_002986,1721,562,750346,ge0p8,frontier_consolidation_fwcompact_medium_035872,17,346,23,3,0,False,False
1872,edit:frontier_consolidation_fwcompact_medium_034271:0:0-3,row:22,compact_edit,pronoun,She,603,4.953131675720215,0,9,9.349388122558594,0,1179,13.541617393493652,0,4014,0p2_0p4,0.26666666666666666,0.6,frontier_consolidation_fwcompact_medium_052018,861,6732,750022,0p6_0p8,frontier_consolidation_fwcompact_medium_034271,15,22,21,3,0,False,False
1873,edit:frontier_consolidation_fwcompact_medium_022388:0:82-91,row:2747,compact_edit,content,abilities,10381,5.396429538726807,0,29,6.935077667236328,0,172,7.619122505187988,0,349,0p2_0p4,0.38461538461538464,0.3888888888888889,frontier_consolidation_fwcompact_medium_053946,2735,764,752747,lt0p4,frontier_consolidation_fwcompact_medium_022388,13,2747,26,91,82,False,False
1874,edit:frontier_consolidation_fwcompact_medium_033361:0:62-66,row:2807,compact_edit,content,ging,2410,5.118261337280273,0,18,8.277081489562988,0,174,5.004659175872803,0,13,0p2_0p4,0.3076923076923077,0.6,frontier_consolidation_fwcompact_medium_047284,473,3469,752807,0p6_0p8,frontier_consolidation_fwcompact_medium_033361,13,2807,21,66,62,False,False
1875,edit:frontier_consolidation_fwcompact_medium_051591:0:54-59,row:2086,compact_edit,content,abled,9971,2.5850048065185547,1,1,7.289745807647705,0,18,3.6409990787506104,0,3,0p2_0p4,0.36363636363636365,0.4117647058823529,frontier_consolidation_fwcompact_medium_042188,2978,7955,752086,0p4_0p6,frontier_consolidation_fwcompact_medium_051591,11,2086,18,59,54,False,False
1876,edit:frontier_consolidation_fwcompact_medium_035154:0:20-21,row:694,compact_edit,content,s,87,4.030915260314941,0,4,8.528945922851562,0,14,4.06757926940918,0,4,0p2_0p4,0.21052631578947367,0.5555555555555556,frontier_consolidation_fwcompact_medium_026114,1837,13222,750694,0p4_0p6,frontier_consolidation_fwcompact_medium_035154,19,694,30,21,20,False,False
1877,edit:frontier_consolidation_fwcompact_medium_032928:0:88-91,row:2479,compact_edit,content,ing,212,6.128102779388428,0,36,10.776504516601562,0,122,4.977235317230225,0,24,0p2_0p4,0.21052631578947367,0.47368421052631576,frontier_consolidation_fwcompact_medium_014767,1662,8836,752479,0p4_0p6,frontier_consolidation_fwcompact_medium_032928,19,2479,38,91,88,False,False
1878,edit:frontier_consolidation_fwcompact_medium_020607:0:42-45,row:349,compact_edit,content,-up,5000,11.206721305847168,0,4567,11.602270126342773,0,2592,12.47979736328125,0,6268,ge0p6,0.6666666666666666,0.6875,frontier_consolidation_fwcompact_medium_020904,1598,11885,750349,0p6_0p8,frontier_consolidation_fwcompact_medium_020607,18,349,36,45,42,False,False
